time	Akt	AktPIP	AktPIP3	AktPIPP	E	ERK	ERKP	ERKPP	GS	HRG	MEK	MEKP	MEKPP	MKP3	PI3K	PI3Kstar	PIP3	PP2A	P_I	R	RHRG	RHRG2	RP	RPI3K	RPI3Kstar	RShGS	RShP	RShc	Raf	Rafstar	RasGDP	RasGTP	ShGS	ShP	Shc	internalization
900.0.	6.524149108345599	0.9387901170618601	0.646080825664151	1.890979948928251	7	70.65308264929489	212.32975978501585	717.01715756569	9.975909237893898	250.02702088621754	6.482888250117512	103.00485127070087	10.512260479181597	2.4	4.152219201099119	5.320084896660202	0.045704759246244	11.4	796.4784443491058	0.027020886218656	10.660275359040792	11.353600759748133	10.961864055839174	0.38529189851710904	0.14240400372352502	0.023808613915834	0.021737372609873	0.006008827522444001	99.99460806530334	0.005391934696661001	119.99998764029657	1.2359703757571461e-05	0.000282148190785	999.9322023465605	0.015960691197160003	11.761636345493944
918.0.	6.58140829477466	0.9283044498205171	0.649432430705679	1.840854824699056	7	71.04775355495207	217.45705184487247	711.495194600176	9.976114612245755	250.0269250882259	6.830905622668139	103.69296834203014	9.476126035301698	2.4	4.173432438348207	5.301255484970931	0.045542225462217006	11.4	796.5358660693187	0.026925088227000002	10.622480176419941	11.273204254874617	10.867566595788006	0.38392473366351804	0.14138734301729802	0.023603246811782	0.021549593307062003	0.005961879576874001	99.99499418649457	0.005005813505423001	119.99998764061415	1.2359386154307562e-05	0.00028214094295800005	999.9325471896356	0.016055949722416002	11.958099720637145
936.0.	6.634880042755625	0.918277283405148	0.6523717458118541	1.794470928027241	7	71.55498890401013	222.76394884435197	705.6810622516385	9.976317811237793	250.026829672277	7.186371934098195	104.28612229662912	8.527505769272654	2.4	4.194632799791299	5.282429500422897	0.045379719513016004	11.4	796.5895003232489	0.026829672278075003	10.584835767722629	11.193412485102609	10.774263092094623	0.38255789637325405	0.1403798034125	0.023400054988464	0.02136381060079	0.005915430788358001	99.99532898457116	0.004671015428842001	119.9999876409283	1.235907201753637e-05	0.00028213377423300004	999.9328867210752	0.016151848769424	12.152874706638832
954.0.	6.6847028719619175	0.9087242498675631	0.6549164631954021	1.751656414975038	7	72.16926336554815	228.23408659602813	699.5966500384244	9.976518863368188	250.0267346370856	7.54872971299039	104.78942297225275	7.661847314756823	2.4	4.21581966899731	5.263607622028791	0.045217248595024004	11.4	796.6394856233733	0.026734637086684002	10.547341624823611	11.114220972550031	10.681940626654335	0.381191434470172	0.13938127450367702	0.023199009949083003	0.021179998193856003	0.005869474582254001	99.99561949836745	0.004380501632571	119.99998764123903	1.235876128692522e-05	0.000282126683232	999.9332209987418	0.016248391846285	12.345979078141218
972.0.	6.731040921564781	0.8996519268270561	0.657086578642023	1.712220572966071	7	72.88560676894568	233.851180644335	693.2632125867201	9.97671779667917	250.02663998136174	7.917417116411393	105.20821513911902	6.874367744469561	2.4	4.236992433134988	5.244790523809636	0.045054819739658004	11.4	796.6859861018312	0.026639981362888	10.509997237748415	11.035625264299107	10.590586485629718	0.37982539543748706	0.138391647617844	0.023000083652726003	0.02099813021263	0.005824004489817	99.99587175579809	0.004128244201873001	119.99998764154641	1.23584539032637e-05	0.000282119668603	999.9335500794924	0.016345582480328	12.537430379104793
990.0.	6.774077842324077	0.8910588313855821	0.6589037516609141	1.6759595746292941	7	73.69954899240983	239.59910865774734	686.7013423498433	9.97691463876571	250.02654570381114	8.291875013973254	105.547984617009	6.160140369017747	2.4	4.258150483008483	5.225978874791449	0.044892439799948	11.4	796.7291854025302	0.026545703812286003	10.472802094784965	10.957620932545629	10.50018815565372	0.378459826417191	0.13741081578283101	0.022803248505764002	0.020818181198996002	0.005779014146189001	99.99609092686148	0.00390907313855	119.9999876418505	1.2358149808444901e-05	0.000282112729023	999.9338740191984	0.016443424218135	12.727245926450834
1008.0.	6.814010941792497	0.8829365527571631	0.6603907033252171	1.642661802124953	7	74.60707145259308	245.46199482100147	679.930933726406	9.977109416783907	250.02645180313516	8.671553449693649	105.81426983129111	5.514176719015255	2.4	4.2792932130924495	5.207173339001766	0.044730115444983	11.4	796.7692808263536	0.026451803136295002	10.435755682592207	10.880203574736763	10.41073332011244	0.377094774209475	0.13643867369626	0.022608477353408003	0.020640126102441002	0.005734497288414001	99.996281452315	0.003718547685048	119.99998764215135	1.2357848945433161e-05	0.000282105863187	999.9341928727636	0.016541920625563002	12.915442813636316
1026.0.	6.851045783282607	0.875270946965203	0.6615706705228911	1.6121125992290941	7	75.60456407270271	251.4242922928753	672.9711436344227	9.977302157459189	250.0263582780313	9.055917313540276	106.01258132671775	4.931501359742011	2.4	4.300420021566711	5.188374575465957	0.044567853160991	11.4	796.8064779301276	0.026358278032416003	10.39885748630584	10.803368813697764	10.322209855505704	0.375730285272148	0.135475117695135	0.02241574347147	0.02046394027234	0.005690447753515001	99.99644715203007	0.0035528479699350004	119.99998764244904	1.235755125824257e-05	0.00028209906982	999.9345066941419	0.016641075287771	13.102037914162585
1044.0.	6.885391379849297	0.8680433271001591	0.662466929049344	1.584098364000988	7	76.68878681850971	257.4708604705547	665.8403527109361	9.977492887094503	250.02626512719337	9.444451115655703	106.14833106966938	4.407217814674949	2.4	4.32153031035048	5.1695832382034	0.044405659257617004	11.4	796.8409857205976	0.026265127194498004	10.36210698964114	10.727112297747825	10.234605827883527	0.37436640572004204	0.134520045726036	0.022225020558297	0.020289599450405	0.005646859476605001	99.99659131636243	0.003408683637537	119.99998764274359	1.235725669192104e-05	0.00028209234766800003	999.9348155363546	0.016740891809247	13.287047885019224
1062.0.	6.917256066532799	0.861231595964823	0.663102392011306	1.558409945490928	7	77.85683507611893	263.5870345480562	658.5561303758252	9.977681631578097	250.02617234931182	9.836662815318926	106.2267726482154	3.936564536465736	2.4	4.342623485136075	5.150799976223564	0.044243539877917	11.4	796.873012526661	0.026172349312992	10.325503674993067	10.651429700805668	10.147909489357074	0.373003181324418	0.133573357315901	0.022036282726869003	0.020117079763293	0.005603726489036001	99.9967167833176	0.003283216682325	119.9999876430351	1.2356965192524793e-05	0.000282085695498	999.9351194515083	0.016841373813835003	13.470489170064441
1080.0.	6.946844082435371	0.8548112824260861	0.663499284843014	1.534845350295373	7	79.10610830090161	269.75868560926745	651.1352060898315	9.977868416391305	250.02607994307402	10.232086709033505	106.2529527963211	3.514960494645473	2.4	4.363698955422198	5.132025433521993	0.044081501010695	11.4	796.9027625814309	0.026079943075199	10.289047023533627	10.57631672248508	10.06210927468211	0.371640657512378	0.13263495354339	0.021849504497064003	0.019946357715356	0.0055610429165910006	99.99682600382621	0.0031739961736440003	119.99998764332359	1.2356676707092233e-05	0.00028207911210400004	999.935418490811	0.01694252494476	13.652378003343332
1098.0.	6.97435285187754	0.8487564567886451	0.663678894123737	1.513211797209941	7	80.43428149400589	275.9722702039515	643.593448302043	9.978053266616069	250.02598790716434	10.630285424730012	106.2316740760557	3.1380404992143562	2.4	4.38475613454671	5.113260249076173	0.043919548503990005	11.4	796.9304333033797	0.025987907165511002	10.25273651530656	10.501769088180588	9.977193797913392	0.370278879366263	0.131704737010813	0.021664660788088003	0.019777410181574	0.005518802977713001	99.99692109705605	0.0030789029438880004	119.9999876436091	1.235639118362619e-05	0.00028207259629800004	999.9357127045887	0.017044348864656	13.832730412345237
1116.0.	6.99997092211904	0.843040512858901	0.6636613844112591	1.4933271806106632	7	81.83927916324853	282.21486898055156	635.9458518562002	9.978236206942466	250.02589624026447	11.030851100574766	106.1674680806756	2.8016808187497153	2.4	4.4057944397189015	5.094505056841385	0.043757688078789006	11.4	796.9562132340466	0.025896240265644	10.216571629319459	10.427782549143945	9.893151849128529	0.36891789162306704	0.130782611816607	0.021481726911084003	0.019610214400629003	0.005477000981775001	99.99700389736427	0.0029961026357160003	119.99998764389173	1.235610857107934e-05	0.000282066146916	999.936002142301	0.017146849255599002	14.011562221201558
1134.0.	7.023876493752993	0.837636814434874	0.6634656754136611	1.475021016398323	7	83.31925150195472	288.47421447089016	628.2065340271555	9.978417261675787	250.02580494105368	11.433405847332743	106.06457818309852	2.502015969568819	2.4	4.426813292051283	5.075760485746477	0.043595925342237	11.4	796.980280568417	0.025804941054872	10.180551843633369	10.3543528825514	9.809972391219485	0.367557738673837	0.129868483528361	0.021300678561864003	0.019444747968113	0.005435631327383001	99.99707599422784	0.002924005772181	119.99998764417151	1.235582881932162e-05	0.000282059762813	999.9362868525579	0.017250029819127002	14.188889053825188
1152.0.	7.046236467728786	0.832519211528005	0.663109370864955	1.45813494987814	7	84.8725525760683	294.738708530351	620.3887388935811	9.978596454743787	250.025714008209	11.83760160370931	105.92695064386082	2.235447752429941	2.4	4.447812116590818	5.057027159689669	0.043434265799893006	11.4	797.0028022019351	0.025714008210240002	10.144676635449924	10.281475891562378	9.727644556750613	0.366198464563096	0.12896225915637402	0.021121491813823	0.019280988829902	0.005394688500718001	99.99713876626357	0.002861233736498	119.99998764444845	1.2355551879133012e-05	0.000282053442867	999.9365668831337	0.017353894276279	14.364726336992785
1170.0.	7.067205928366203	0.8276624368009531	0.6626087302597921	1.442522904572944	7	86.4977203504274	300.99743023486207	612.504849414711	9.978773809703508	250.02562344040558	12.243119496282612	105.75823279467056	1.998647709046888	2.4	4.468790342349671	5.038305697534303	0.043272714866738005	11.4	797.0239332135058	0.025623440406788003	10.108945481196063	10.20914740536956	9.646157644881162	0.36484011298825403	0.128063847127725	0.020944143110974003	0.019118915275647002	0.005354167073908	99.99719341026683	0.002806589733281	119.99998764472264	1.2355277702171882e-05	0.00028204718597400004	999.9368422809831	0.017458446367616003	14.539089303371094
1188.0.	7.08692798284803	0.8230423957961771	0.661978674939665	1.4280509464160591	7	88.19345841314384	307.2401352325126	604.566406354344	9.978949349748232	250.0255332363165	12.64966881148254	105.56177700674802	1.788554181769527	2.4	4.489747402335404	5.019596713104655	0.043111277876802	11.4	797.0438167049774	0.025533236317754	10.07335785660641	10.137363279240919	9.56550111835135	0.363482727299038	0.127173157260859	0.02076860926118	0.018958505932442003	0.0053140617034470004	99.99724096604353	0.002759033956602	119.99998764499409	1.2355006240973881e-05	0.000282040991052	999.9371130922558	0.017563689853258003	14.711992994488423
1206.0.	7.105533882766838	0.8186363659334871	0.6612328207243551	1.414596930575285	7	89.95861927581659	313.4572476569102	596.5841330672738	9.979123097713963	250.02544339461352	13.05698567850054	105.3406492140714	1.602365107428129	2.4	4.510682733580634	5.00090081518174	0.042949960091406	11.4	797.0625839226817	0.025443394614784003	10.037913236803368	10.066119394553825	9.485664600530175	0.36212635049691705	0.12629010074066502	0.020594867429449	0.018799739758567	0.00527436712863	99.99728233768255	0.0027176623176220003	119.99998764526288	1.235473744891094e-05	0.000282034857036	999.9373793623104	0.017669628512908	14.88345226365245
1224.0.	7.123143360838785	0.8144231193908761	0.6603835301934481	1.402049989576813	7	91.79218913960653	319.63984574744774	588.5679651129462	9.9792950760861	250.02535391396685	13.464831550748839	105.09764086834033	1.437527580910906	2.4	4.531595777172169	4.982218607499193	0.042788766706065004	11.4	797.0803545941393	0.025353913968125003	10.002611096374947	9.995411658821515	9.406637872523758	0.360771025234546	0.12541459009405	0.020422895131452002	0.018642596037425	0.0052350781700340005	99.99731831181002	0.0026816881901780003	119.99998764552905	1.2354471280195821e-05	0.00028202878288200004	999.9376411357293	0.017776266145892002	15.053481778815417
1242.0.	7.13986512465956	0.810382984239541	0.6594419787222441	1.390309912378528	7	93.6932740252052	325.77964230464687	580.5270836701488	9.97946530700577	250.02526479304555	13.872991560947145	104.83528333578435	1.291725103268556	2.4	4.552485978279528	4.963550688739225	0.042627702856171006	11.4	797.09723742181	0.025264793046822002	9.967450909450463	9.925236005712383	9.328410870342964	0.359416793815215	0.12454653916598801	0.020252670227112003	0.018487054371558002	0.005196189728029	99.99734957327989	0.0026504267203450002	119.99998764579264	1.2354207689847551e-05	0.000282022767563	999.9378984563317	0.017883606571180002	15.222096025387835
1260.0.	7.1557974584585	0.8064978569100131	0.658418229376541	1.3792864552547721	7	95.66108717011168	331.86896105162623	572.4699517782632	9.979633812275999	250.02517603051757	14.281272812184158	104.555863890517	1.162863297298886	2.4	4.5733527861829675	4.944897652528648	0.042466773621588	11.4	797.1133306848435	0.025176030518902003	9.932432149774087	9.855588395062062	9.250973682128656	0.35806369819231204	0.12368586309602901	0.020084170914357	0.018333094676811	0.005157696781312	99.9973767186815	0.002623281318766	119.9999876460537	1.2353946633678051e-05	0.00028201681007	999.9381513671872	0.017991653627423002	15.389309309001685
1278.0.	7.171028892575984	0.8027511774818821	0.657321312713206	1.368898617228737	7	97.69493760059655	337.9007098886181	564.4043525107863	9.979800613367985	250.02508762505025	14.68950265514582	104.26144260350411	1.049054741350125	2.4	4.5941956543008935	4.926260087434996	0.042305984030304	11.4	797.1287229085524	0.025087625051558003	9.897554290776293	9.78646481287874	9.174316545433607	0.356711779968789	0.122832478295281	0.019917375723027	0.018180697176643	0.005119594385486001	99.99740026798531	0.002599732014951	119.99998764631228	1.23536880682935e-05	0.00028201090941500003	999.9383999106296	0.018100411172991	15.555135758224237
1296.0.	7.185638908447271	0.7991278776064831	0.6561593083825701	1.359073905563454	7	99.79421978908411	343.86835192714324	556.3374282837739	9.979965731426997	250.02499957530998	15.097526990611627	103.95386956251205	0.9486034468763561	2.4	4.61501404021671	4.907638576962767	0.042145339061290005	11.4	797.143493569393	0.024999575311325004	9.862816805643305	9.717861271341905	9.098429844559641	0.35536108039665304	0.121986302423826	0.019752263508826	0.018029842396480002	0.005081877671651001	99.99742067459718	0.002579325403076	119.9999876465684	1.2353431951045531e-05	0.00028200506462300003	999.9386441282696	0.018209883085994	15.719589327223398
1314.0.	7.199698654011071	0.795614309222835	0.6549394261682581	1.349747610597662	7	101.95840431093887	349.7658750825568	548.2757206065056	9.980129187278228	250.0249118799629	15.505208626560515	103.63480198176886	0.859989391670651	2.4	4.63580740570507	4.889033699549836	0.041984843646681	11.4	797.1577138103714	0.024911879964252003	9.828219167384637	9.649773808794876	9.023304107948883	0.35401164037646204	0.121147254368588	0.019588813447492002	0.017880511158277	0.0050445418450440005	99.9974383340496	0.002561665950659	119.9999876468221	1.2353178240041572e-05	0.00028199927473800005	999.9388840610072	0.018320073264323	15.88268379838565
1332.0.	7.213271650586996	0.792198160695844	0.6536680847252581	1.34086210399176	7	104.18702941807713	355.5877608946879	540.225209687236	9.980291001432594	250.02482453767473	15.912425710898175	103.30572086802475	0.7818534210770971	2.4	4.656575216757574	4.870446028563925	0.041824502673423004	11.4	797.1714471479203	0.024824537676070003	9.793760848898541	9.582198489730972	8.948930005627647	0.35266350045683603	0.12031525422162201	0.019427005029027	0.01773268457513	0.005007582183689001	99.99745359152374	0.0025464084765050004	119.99998764707344	1.235292689411746e-05	0.000281993538822	999.9391197490448	0.018430985625681	16.044432784887483
1350.0.	7.2264144773954	0.788868365638923	0.6523509867929881	1.33236617017256	7	106.47969345056045	361.3289531408555	532.1913534085851	9.980451194092407	250.024737547111	16.31907025389975	102.96794700149601	0.712982744604255	2.4	4.677316943607825	4.851876132299314	0.041664320984477005	11.4	797.1847501564177	0.024737547112353	9.759441323035766	9.515131404774111	8.875298346702236	0.351316700833992	0.11949022325882701	0.019266818052082	0.017586344046036	0.0049709940370890006	99.99746674836672	0.002533251633531	119.99998764732246	1.2352677872830411e-05	0.000281987855952	999.9393512318984	0.018542624107619	16.2048497332213
1368.0.	7.239177424084755	0.7856150084999011	0.6509931900753301	1.324214377339876	7	108.83604801138729	366.9848267068065	524.1791252818074	9.980609785156792	250.02465090693735	16.725046748861427	102.6226560662635	0.652297184875076	2.4	4.698032060755917	4.83332457397368	0.041504303379666006	11.4	797.197673120712	0.024650906938675003	9.725260062661338	9.448568670653533	8.802400076905034	0.349971281351283	0.118672083919077	0.019108232618425	0.017441471250738	0.004934772824936	99.99747806774366	0.002521932256605	119.9999876475692	1.2352431136437411e-05	0.00028198222522	999.9395785484102	0.018654992667567	16.363947925676698
1386.0.	7.251605104988672	0.7824292299908471	0.6495991733069031	1.316366491713343	7	111.25579183402937	372.5511570909957	516.1930510749761	9.980766794227172	250.02456461581946	17.130270895034386	102.2708928262725	0.5988362786930931	2.4	4.718720046992289	4.814791911725159	0.041344454616259005	11.4	797.2102606503793	0.024564615820763	9.691216540714668	9.382506430173251	8.73022627619019	0.34862728149876504	0.11786075978374701	0.018951229127532002	0.017298048144673003	0.004898914035850001	99.99748777954412	0.00251222045615	119.9999876478137	1.235218664587702e-05	0.000281976645735	999.9398017367606	0.018768095282871003	16.521740482778007
1404.0.	7.263737031463148	0.779303134618471	0.648172897276527	1.308786936641543	7	113.73866527678791	378.02409083709193	508.23724388612135	9.98092224061249	250.0244786724233	17.53466842351869	101.91358429174592	0.551747284735372	2.4	4.739380385420998	4.796278698609547	0.041184779409337006	11.4	797.2225522520605	0.024478672424650003	9.657310230267827	9.316940852176122	8.658768156377379	0.347284740412775	0.11705617555664201	0.018795788271317	0.017156056954063	0.004863413226151	99.99749608464468	0.002503915355587	119.99998764805596	1.235194436276647e-05	0.000281971116621	999.9400208344783	0.018881935950825	16.67824036567904
1422.0.	7.275608140667039	0.7762297019051421	0.646717860767544	1.301444296659896	7	116.28444538267578	383.40011711894823	500.3154374983771	9.98107614333446	250.02439307541545	17.938174024263166	101.55155185834339	0.5102741173934621	2.4	4.760012563482334	4.777785482597781	0.041025282431994006	11.4	797.2345828582417	0.024393075416811003	9.623540604582177	9.251868131502988	8.588017058842992	0.345943696875534	0.116258257044311	0.018641891028927	0.017015480171059	0.004828266018644001	99.99750315861492	0.0024968413853650004	119.99998764829611	1.235170424937966e-05	0.000281965637018	999.9402358784527	0.018996518688710003	16.833460378515806
1440.0.	7.287249280654311	0.7732027023615321	0.6452371515120741	1.294310865471697	7	118.89294144817829	388.6760406413249	492.4310179104977	9.981228521132655	250.02430782346298	18.34073037049973	101.18552242953577	0.47374719996448106	2.4	4.780616072974876	4.75931280657358	0.040865968315430004	11.4	797.2463833123454	0.024307823464311002	9.589907137163305	9.187284488946903	8.51796445225732	0.34460418931476505	0.115466931136739	0.018489518661672002	0.016876300549017002	0.004793468101436001	99.99750915494155	0.002490845058729	119.99998764853412	1.2351466268637662e-05	0.00028196020607900005	999.9404469049451	0.019111847533829003	16.98741317071807
1458.0.	7.298687652735628	0.770216618859608	0.643733492352463	1.287362236051923	7	121.56399104882358	393.84895596786987	484.5870529833075	9.98137939246939	250.02422291523357	18.742287235698967	100.81613855307168	0.44157421122935103	2.4	4.8011904100768295	4.7408612083313795	0.040706841648946	11.4	797.2579808110933	0.024222915234935003	9.556409301814412	9.1231861712028	8.448601930367149	0.34326625580333303	0.11468212578841401	0.018338652708049002	0.016738501097858002	0.004759015226781	99.99751420783544	0.002485792164869	119.99998764877	1.2351230384095272e-05	0.00028195482297300003	999.9406539495981	0.019227926543537003	17.140111239280664
1476.0.	7.30994721282892	0.7672665737399961	0.642209282867025	1.280576930563643	7	124.29745647394003	398.91622334454746	476.7863201815135	9.981528775534677	250.024138349396	19.14280069734832	100.44396761657535	0.41323168607631106	2.4	4.821735075366826	4.722431220574466	0.040547906979883	11.4	797.2693993058555	0.024138349397325003	9.52304657268804	9.059569450812589	8.379921209822259	0.34192993405891003	0.11390376999975702	0.018189274978848	0.016602065079508	0.004724903209937	99.99751843467622	0.002481565324087	119.99998764900383	1.2350996559917542e-05	0.00028194948688200003	999.9408570474468	0.019344759795286	17.291566930995206
1494.0.	7.321049034020132	0.764348261752617	0.6406666367560521	1.273936067470846	7	127.09322152723514	403.8754460510125	469.03133242175335	9.981676688250984	250.02405412461977	19.542232421422465	100.06951015653695	0.38825742204057	2.4	4.842249573844024	4.704023370913379	0.040389168813514	11.4	797.2806598652131	0.024054124621102003	9.489818424336327	8.996430626106012	8.31191412804531	0.34059526144365204	0.113131793798905	0.018041367552413	0.016466976003483	0.004691127928061	99.9975219381431	0.002478061857223	119.99998764923563	1.2350764760889582e-05	0.000281944197003	999.9410562329297	0.019462351386655002	17.441792444643134
1512.0.	7.332011632858221	0.7614578887583141	0.639107415304018	1.267423063079083	7	129.95118865386274	408.724449283513	461.3243620626251	9.98182314827794	250.0239702395757	19.940549021250767	99.69320734033079	0.36624363841844504	2.4	4.862733414947612	4.685638181864588	0.040230631612918004	11.4	797.2917810012518	0.023970239576997003	9.456724331759723	8.933766021137375	8.244572641143902	0.33926227496391204	0.112366128223852	0.017894912769919002	0.016333217622488003	0.0046576853191100005	99.9975248080722	0.0024751919281180003	119.99998764946544	1.2350534952381633e-05	0.00028193895254500004	999.9412515398976	0.019580705435390002	17.59079983315076
1530.0.	7.342851262063456	0.758592115998998	0.637533257240057	1.261023364697097	7	132.87127635842594	413.46126054990197	453.6674630916729	9.981968173016853	250.02388669293563	20.337721484520873	99.31544768335033	0.346830832128789	2.4	4.8831861125756415	4.667276170849432	0.04007229979883	11.4	797.3027789622713	0.023886692936965003	9.423763770454281	8.871571985618292	8.177888821863972	0.33793101126996605	0.111606705304922	0.017749893230810002	0.01620077392817	0.004624571380782001	99.99752712307688	0.002472876923453	119.9999876496933	1.23503071003472e-05	0.00028193375273100003	999.941443001625	0.01969982607944	17.73860100570711
1548.0.	7.353582172366584	0.7557480096628041	0.635945605314514	1.2547242126556521	7	135.8534168818758	418.0840915394422	446.0624915786828	9.982111779615314	250.02380348337297	20.73372466233251	98.93657306362502	0.329702274042443	2.4	4.903607185103237	4.648937850193376	0.039914177749494004	11.4	797.313667994624	0.023803483374306003	9.390936216457499	8.809844894846707	8.111854857583648	0.33660150665576605	0.11085345804758201	0.017606291788304	0.01606962914693	0.004591782169462	99.9975289519612	0.002471048039125	119.99998764991922	1.2350081171316051e-05	0.00028192859679800005	999.9416306508184	0.019819717476993	17.88520772984532
1566.0.	7.364216846160864	0.752922995420358	0.6343457298985431	1.24851442851984	7	138.89755410850756	422.59132141653623	438.51112447495706	9.982253984971436	250.02372060956245	21.12853681448832	98.55688409498813	0.31457909052353805	2.4	4.92399615540014	4.630623727125516	0.039756269800504	11.4	797.3244605763673	0.023720609563779003	9.358241146392803	8.748581149632207	8.046463048346602	0.335273797058723	0.110106320415588	0.01746409154497	0.015939767735807003	0.0045593137992	99.99753035495392	0.002469645046421	119.99998765014327	1.2349857132367683e-05	0.00028192348399400005	999.9418145196264	0.019940383806514	18.030631633488234
1584.0.	7.374766205552343	0.750114817580626	0.6327347498978311	1.242384226968815	7	142.00364167722773	426.9814814776263	431.0148768451468	9.982394805738364	250.0236380701804	21.52213920554346	98.1766449174742	0.30121587698232904	2.4	4.9443525508476185	4.612334303778408	0.039598580244663006	11.4	797.3351676253147	0.023638070181706	9.325678037512638	8.687777176217862	7.981705804934064	0.333947918059501	0.10936522731444101	0.017323275848441	0.015811174378482	0.004527162440708	99.99753138478559	0.002468615214793	119.99998765036545	1.23496349511407e-05	0.000281918413582	999.9419946396488	0.020061829266789	18.174884206958975
1602.0.	7.3852397972649975	0.747321502504208	0.6311136512532161	1.236325048977236	7	145.17164127397146	431.2532411036692	423.5751176223602	9.982534258328394	250.0235558639048	21.914515746507465	97.79608746050974	0.28939679298276805	2.4	4.9646759033547365	4.59407007718821	0.039441113331839	11.4	797.3457986839404	0.023555863906085002	9.293246367740245	8.627429426198715	7.9175756469747025	0.332623904881852	0.10863011457517001	0.017183828287155003	0.015683833981317	0.004495324320372	99.99753208762928	0.0024679123711030004	119.9999876505858	1.234941459580265e-05	0.000281913384833	999.9421710419462	0.020184058076951002	18.317976804957173
1620.0.	7.395645956700369	0.744541325913461	0.629483303280671	1.230329414105153	7	148.40152108460657	435.4053949362563	416.19308397913795	9.982672358917133	250.02347398941544	22.305652677479646	97.41541523090642	0.278932091613925	2.4	4.984965749373913	4.575831539295168	0.03928387326884	11.4	797.3563620834387	0.023473989416692	9.260945615710238	8.56753437643719	7.854065201091584	0.33130179239247104	0.10790091893841501	0.017045732686225	0.015557731669514002	0.00446379571929	99.99753250392254	0.002467496077846	119.99998765080436	1.234919603505059e-05	0.000281908397035	999.9423437570482	0.020307074476531	18.45992064850148
1638.0.	7.405991953288121	0.7417727837491921	0.627844473082781	1.224390789879515	7	151.69325438987934	439.4368512031607	408.8698944069609	9.982809123447536	250.0233924453939	22.695538286889335	97.03480667388799	0.269655039222699	2.4	5.005221629915907	4.557619176944369	0.039126864219293005	11.4	797.3668650890761	0.023392445395176	9.228775260807769	8.508088528975243	7.791167199085169	0.32998161510087204	0.10717757803881901	0.016908973103356	0.01543285278331	0.0044325729723190006	99.99753266908527	0.002467330915141	119.99998765102116	1.2348979238089512e-05	0.000281903449485	999.9425128149629	0.020430882725483	18.600726826839047
1656.0.	7.416284119091695	0.7390145662395391	0.6261978382433221	1.218503476424972	7	155.04681828594923	443.34662111843096	401.6065605956208	9.982944567633991	250.02331123052392	23.084162663393986	96.65441815153837	0.26141918506767403	2.4	5.025443090564077	4.5394334718868805	0.038970090303539005	11.4	797.3773140287955	0.023311230525164	9.19673478320664	8.449088410943773	7.728874476151904	0.32866340715930203	0.10646003038970801	0.016773533824900003	0.015309182874309001	0.004401652467163	99.99753261414715	0.002467385853257	119.99998765123621	1.234876417464377e-05	0.00028189854149200005	999.9426782451848	0.020555487104240003	18.740406299322654
1674.0.	7.426527962465617	0.736265534866397	0.624543997996933	1.212662504670583	7	158.4621925158555	447.13380928278247	394.40399820136304	9.983078706966113	250.02323034349106	23.47151747685447	96.27438657926199	0.25409594388356704	2.4	5.04562968148802	4.521274900781207	0.038813555598538	11.4	797.3877144068744	0.023230343492346	9.164823663906102	8.39053057446912	7.667179969137357	0.327347202362671	0.10574821536807101	0.016639399361898	0.015186707701801002	0.004371030643449	99.99753236629627	0.0024676337041440004	119.99998765144957	1.2348550814916862e-05	0.00028189367237500004	999.9428400767036	0.020680891913734	18.878969897256045
1692.0.	7.436728268396446	0.73352470193645	0.622883483047008	1.206863546619603	7	161.93935839885384	450.7976050116621	387.26303658948524	9.983211556712636	250.02314978298332	23.857595785153052	95.89483175717957	0.24757245766741903	2.4	5.065780957456542	4.503143935195089	0.038657264137792004	11.4	797.398071004266	0.023149782984576	9.13304138476654	8.332411596576911	7.606076714823301	0.32603303414852103	0.10504207319981501	0.0165065544463	0.015065413229247001	0.004340703991848	99.99753194935847	0.0024680506419500004	119.99998765166126	1.234833912961087e-05	0.000281888841466	999.9429983380127	0.020807101475451003	19.016428325708148
1710.0.	7.44688918700542	0.730791212486471	0.6212167641876011	1.2011028363200071	7	165.47829784599506	454.3372745207412	380.1844276332648	9.983343131925118	250.0230695476907	24.242391863943226	95.51585842989549	0.24174970616135003	2.4	5.085896477849974	4.485041041607676	0.038501219911272005	11.4	797.4083879671012	0.023069547691949	9.101387428544037	8.274728079093425	7.545557848247982	0.32472093559701104	0.10434154494530501	0.016374984027182002	0.014945285620756001	0.004310669053196	99.99753138421666	0.002468615783768	119.9999876518713	1.234812908989786e-05	0.00028188404810800005	999.9431530571162	0.020934120131462	19.152792165296788
1728.0.	7.457014311542295	0.7280643282752021	0.6195442598685691	1.195377100313356	7	169.07899245158927	457.7521539015167	373.1688536468952	9.98347344744167	250.0229896363057	24.625901056719908	95.13755810479934	0.236540838480805	2.4	5.105975806671802	4.466966681412045	0.038345426865361	11.4	797.418668884684	0.022989636306897	9.06986127892383	8.217476648544483	7.485616601058879	0.323410939430945	0.103646572485175	0.016244673267068	0.014826311237670002	0.00428092241764	99.99753068917742	0.0024693108229860003	119.99998765207971	1.2347920667409332e-05	0.000281879291653	999.9433042615383	0.021061952244460003	19.288071873942393
