time	ATIII	II	IIa	IIa_ATIII	IX	IXa	IXa_ATIII	IXa_VIIIa	IXa_VIIIa_X	TF	TFPI	TF_VII	TF_VIIa	TF_VIIa_ATIII	TF_VIIa_IX	TF_VIIa_X	TF_VIIa_Xa	TF_VIIa_Xa_TFPI	V	VII	VIII	VIIIa	VIIIa1_L	VIIIa2	VIIa	Va	X	Xa	Xa_ATIII	Xa_TFPI	Xa_Va	Xa_Va_II	mIIa	mIIa_ATIII
231.0.	3.211923133094906e-06	1.0197913358160008e-06	8.385593230741705e-09	3.913507214861019e-09	8.998710254507728e-08	8.791068645586391e-12	2.225953463333401e-12	6.300817719008663e-13	1.2225777888949789e-12	1.401484861384156e-12	2.488157374204786e-09	1.87951677199137e-11	1.296871796303667e-13	2.590207976374726e-14	2.7773253012359342e-14	7.33720628829331e-14	2.2262306955830188e-14	4.524350536456903e-12	6.89979731462594e-10	9.509805554204986e-09	2.414929060119075e-11	5.351468967391255e-10	1.388511530988866e-10	1.388511530988866e-10	5.665959306563838e-10	1.893569701554148e-08	1.59587659612767e-07	7.479670609198882e-12	1.737662567371291e-11	7.318275258754978e-12	2.3215183539494093e-10	1.421714176009786e-10	1.8362366111178799e-07	1.841437312090074e-07
238.0.	3.178722808859569e-06	9.517085372052694e-07	1.218988295176017e-08	5.528354118220952e-09	8.998674942991009e-08	8.757133425618601e-12	2.322115300884691e-12	7.288766545284207e-13	1.4142124060603311e-12	1.385005121142607e-12	2.4879265058159832e-09	1.868499014136474e-11	1.31857326096038e-13	2.657457029892528e-14	2.823230280398445e-14	7.455419297746963e-14	2.2620612438842848e-14	4.6461657328773845e-12	1.661373333667327e-10	9.487301961133856e-09	5.814806667835634e-12	5.307328296105717e-10	1.613092746610025e-10	1.613092746610025e-10	5.890830439872742e-10	1.9382672700819242e-08	1.5950865546805637e-07	8.91916012689899e-12	1.765052460704971e-11	7.427328451136135e-12	2.8710210225952363e-10	1.640878635545104e-10	2.1468030005347329e-07	2.157288378077221e-07
245.0.	3.140081098523581e-06	8.739738438734498e-07	1.764421784903017e-08	7.845217925817483e-09	8.99863891246868e-08	8.744962672390581e-12	2.4169391141104103e-12	8.23181551695979e-13	1.5968985975820931e-12	1.366463691315866e-12	2.4876677885771483e-09	1.8572699873939637e-11	1.349808189099367e-13	2.7252838316462982e-14	2.889337742473385e-14	7.626541188505e-14	2.3139009250320243e-14	4.770304978957981e-12	2.10443466166102e-11	9.456445666018507e-09	7.365521315813559e-13	5.135669424628891e-10	1.8327642525625022e-10	1.8327642525625022e-10	6.199207976727996e-10	1.944056973561997e-08	1.594188352000003e-07	1.077430713692203e-11	1.7976060657623398e-11	7.561906443890305e-12	3.530723721498072e-10	1.8531354561360744e-10	2.482981435081082e-07	2.520532632979813e-07
252.0.	3.0956326949321135e-06	7.873039721278024e-07	2.528286359883452e-08	1.113836432468506e-08	8.998601856450158e-08	8.760964367674841e-12	2.510533308304475e-12	9.11827097579576e-13	1.7682808477909181e-12	1.344896847896448e-12	2.487373996279528e-09	1.845753694281364e-11	1.394027406971792e-13	2.794096431034335e-14	2.9829877083279775e-14	7.869886961726483e-14	2.387597248698359e-14	4.897817785094844e-12	1.0719099099598941e-12	9.41407950146051e-09	3.751684684859623e-14	4.928565136162365e-10	2.04425861591543e-10	2.04425861591543e-10	6.622653953873765e-10	1.936357791305207e-08	1.5931877490996088e-07	1.301366445844468e-11	1.836438913213204e-11	7.728185935373536e-12	4.3138284982956646e-10	2.039673272084083e-10	2.828627947416842e-07	2.932080378797858e-07
259.0.	3.045284965326417e-06	6.93302515869989e-07	3.5684754101089424e-08	1.5749990798392122e-08	8.998563365162454e-08	8.80844678844657e-12	2.603035989658987e-12	9.9501567535443e-13	1.928720364371804e-12	1.319141849585167e-12	2.4870378523914683e-09	1.833845159315947e-11	1.4553469786901889e-13	2.864452367439488e-14	3.1129557609485857e-14	8.208474864344157e-14	2.490123662481463e-14	5.0301117928342e-12	1.512060367914753e-14	9.356310488705308e-09	5.292211287701631e-16	4.723702590709693e-10	2.247054756681743e-10	2.247054756681743e-10	7.200086531442692e-10	1.9258531975502272e-08	1.5920908459666819e-07	1.563949419357295e-11	1.882515128578185e-11	7.93203581569496e-12	5.234844756341715e-10	2.1796842825988102e-10	3.161011837588888e-07	3.389435870433812e-07
266.0.	2.989296351488234e-06	5.945054798698989e-07	4.940002731852044e-08	2.2082953664371333e-08	8.998522910786932e-08	8.890770114709491e-12	2.694603820456575e-12	1.0733148219760492e-12	2.0793140954915243e-12	1.287869723074818e-12	2.48665132831513e-09	1.821406819396112e-11	1.538295350093257e-13	2.937073259194585e-14	3.28892780020499e-14	8.667598219072975e-14	2.629150003620698e-14	5.1690050551337914e-12	2.6352009360092434e-17	9.278534989578443e-09	9.223203276032332e-19	4.527054339156204e-10	2.441419362445903e-10	2.441419362445903e-10	7.977528801446209e-10	1.914391471415839e-08	1.5909031518604362e-07	1.8690883796220672e-11	1.936771740780041e-11	8.17966662973262e-12	6.308400945159259e-10	2.2524516497367293e-10	3.451876908268122e-07	3.885986031554239e-07
273.0.	2.9283265235300717e-06	4.943111706919576e-07	6.683075250611293e-08	3.057868041786561e-08	8.998479843717785e-08	9.012406798674472e-12	2.785425008224422e-12	1.1473164199287388e-12	2.221211350850463e-12	1.249686678483283e-12	2.486205311564735e-09	1.808267778964216e-11	1.647251830819867e-13	3.012837763813506e-14	3.520324442889366e-14	9.271682372885133e-14	2.8120943976761153e-14	5.31674095901991e-12	-5.117718297843024e-20	9.175665446151255e-09	-1.791201404244989e-21	4.338615137332747e-10	2.6276995849773603e-10	2.6276995849773603e-10	9.00584240527219e-10	1.902129154795787e-08	1.589629414878306e-07	2.221160587975871e-11	2.000171664241724e-11	8.477947476240929e-12	7.546578928068332e-10	2.240505592864603e-10	3.6698336704275426e-07	4.410719787820235e-07
280.0.	2.863442737975892e-06	3.967435807289332e-07	8.806586656529426e-08	4.167633058308719e-08	8.998433410096721e-08	9.178878368081218e-12	2.8757367600443243e-12	1.217601480574665e-12	2.355540233939887e-12	1.2033357165291109e-12	2.485689761696719e-09	1.79422858783358e-11	1.7854597583366432e-13	3.092738747222597e-14	3.8142190102972064e-14	1.0038769130640339e-13	3.044456652772758e-14	5.475930593892069e-12	2.20494570750978e-22	9.042630044067374e-09	7.717309976285277e-24	4.158036971051975e-10	2.80623161180279e-10	2.80623161180279e-10	1.033573291649146e-09	1.889112800584648e-08	1.588273638844696e-07	2.6230745177249696e-11	2.0736765404607788e-11	8.834307709384571e-12	8.954798424160702e-10	2.1339215173721762e-10	3.7844354195949e-07	4.948572880114585e-07
287.0.	2.796068067194188e-06	3.0601081929609305e-07	1.1269537214883188e-07	5.575247580201805e-08	8.998382802083667e-08	9.396262167926959e-12	2.965839141648161e-12	1.284742525074832e-12	2.483411248143764e-12	1.148004882099387e-12	2.4850942222308572e-09	1.7790742830034947e-11	1.953648847694044e-13	3.177792018048652e-14	4.1724080517608125e-14	1.097281664969056e-13	3.3274871019795303e-14	5.649382364881449e-12	5.039884538772112e-24	8.87516037580346e-09	1.7639595885714613e-25	3.984981098192927e-10	2.977337364074872e-10	2.977337364074872e-10	1.200987629078631e-09	1.875377708476233e-08	1.586839137581533e-07	3.074929538504588e-11	2.158183916908617e-11	9.256395404257166e-12	1.052722173185682e-09	1.9350074205198102e-10	3.771929544634529e-07	5.481548775475525e-07
294.0.	2.7278643028075596e-06	2.258828689262995e-07	1.396679863199021e-07	7.304741347960092e-08	8.998327247711119e-08	9.670328514596162e-12	3.0561010306329522e-12	1.349300326456958e-12	2.6059104907498424e-12	1.0836961304686561e-12	2.484408652440325e-09	1.762597062701605e-11	2.148565734160171e-13	3.2688946338693035e-14	4.588252634838363e-14	1.2055480582005452e-13	3.655691633260489e-14	5.839793474259528e-12	9.280809018486616e-25	8.670784210163728e-09	3.24828315647029e-26	3.8191228499126153e-10	3.141325041915303e-10	3.141325041915303e-10	1.405299485966733e-09	1.860949218005443e-08	1.5853286238168208e-07	3.5730948834067395e-11	2.254447976548758e-11	9.75155408541157e-12	1.224376445808324e-09	1.6613137413724563e-10	3.621729494569751e-07	5.990626504430857e-07
301.0.	2.660558514965471e-06	1.5902458861965351e-07	1.67286764114457e-07	9.359372367559463e-08	8.998266134461588e-08	1.000536678416066e-11	3.1469546567448932e-12	1.41181191128809e-12	2.72407622827799e-12	1.0115376803495479e-12	2.483624445658165e-09	1.7446266777011948e-11	2.362024393981644e-13	3.3666510488686495e-14	5.0445803598330234e-14	1.324079107935747e-13	4.015204626798132e-14	6.049320832091756e-12	-2.7265327359070975e-27	8.42978579661507e-09	-9.542864575738646e-29	3.6601514220716453e-10	3.2984896965326793e-10	3.2984896965326793e-10	1.6462257410652753e-09	1.845843961632531e-08	1.583744336490498e-07	4.1103693330452e-11	2.363008341773368e-11	1.032623350974043e-11	1.4071364338442381e-09	1.3442394983044881e-10	3.341395489861272e-07	6.458209506543378e-07
308.0.	2.595744881600413e-06	1.0651802363271501e-07	1.934167039538571e-07	1.1717011689882809e-07	8.998199141340871e-08	1.0402936346219209e-11	3.238877156252077e-12	1.4727704315233701e-12	2.8388600512749562e-12	9.33873356907953e-13	2.4827353395471194e-09	1.725062064950787e-11	2.5812277406173833e-13	3.471210008585481e-14	5.5142605987801714e-14	1.445693267025278e-13	4.384306470281748e-14	6.279116122043428e-12	-2.052459846928764e-28	8.155772109235136e-09	-7.183609464258041e-30	3.507769899056761e-10	3.449113796115242e-10	3.449113796115242e-10	1.9201617641217662e-09	1.830072919114005e-08	1.582088194351487e-07	4.67762191784798e-11	2.48416039170843e-11	1.0985544330835019e-11	1.5970716743616743e-09	1.021991344982687e-10	2.957360700725274e-07	6.870568863075746e-07
315.0.	2.534710379263792e-06	6.778707545100585e-08	2.158840624454046e-07	1.433014933131889e-07	8.998126337561192e-08	1.086093981827298e-11	3.332361047605596e-12	1.532600363855725e-12	2.951079253398518e-12	8.539996153112927e-13	2.4817378690121743e-09	1.7038944154696712e-11	2.790777546895551e-13	3.582169801818391e-14	5.964390495128474e-14	1.5617484718638498e-13	4.736809196156358e-14	6.528969933185017e-12	3.333205784366631e-29	7.8555256547598e-09	1.1666220245290601e-30	3.3616954115920275e-10	3.593467792235417e-10	3.593467792235417e-10	2.220328344855513e-09	1.8136455354624982e-08	1.5803619467630548e-07	5.266402288551985e-11	2.617990225336853e-11	1.173316105463906e-11	1.7906201052261422e-09	7.29245401488735e-11	2.509958649122438e-07	7.219585793380087e-07
322.0.	2.4783296751292393e-06	4.096116538158145e-08	2.329295541189789e-07	1.713113246306271e-07	8.998048206183039e-08	1.137342004436949e-11	3.42787939570855e-12	1.591634070695794e-12	3.061372008598833e-12	7.755694671340059e-13	2.480631159580323e-09	1.681212866227407e-11	2.975954333266928e-13	3.698598076205304e-14	6.363265022334e-14	1.663981176593357e-13	5.047622579363659e-14	6.797213462826866e-12	5.5728939927393235e-31	7.538084624141016e-09	1.9505128974613012e-32	3.221659250758896e-10	3.731810688448147e-10	3.731810688448147e-10	2.5376909453261202e-09	1.796573276872552e-08	1.57856728693709e-07	5.871231768399778e-11	2.7644670560552437e-11	1.2571626956847521e-11	1.985405583547171e-09	4.8861647727309333e-11	2.044212035169004e-07	7.503278907041855e-07
329.0.	2.427048558923845e-06	2.3497763789911994e-08	2.4353576936913656e-07	2.0041200968330978e-07	8.997965575583923e-08	1.193125096919098e-11	3.525853698035222e-12	1.650096437451147e-12	3.170168226710595e-12	7.018667002055316e-13	2.479416141488493e-09	1.6571901579152308e-11	3.126010717057674e-13	3.819171879928013e-14	6.687482937151236e-14	1.7463575110429482e-13	5.2983772018958967e-14	7.080944577642345e-12	-1.2600037622070151e-31	7.2133338402609785e-09	-4.410013167726752e-33	3.087406747419743e-10	3.8643906059386296e-10	3.8643906059386296e-10	2.8623680264392303e-09	1.7788712790832992e-08	1.576705906342773e-07	6.490494342281338e-11	2.9235566871387206e-11	1.350291393386126e-11	2.180501294422374e-09	3.078591474463182e-11	1.600170394623525e-07	7.725066317805451e-07
336.0.	2.3809420650478217e-06	1.2795925908366161e-08	2.475232075945739e-07	2.298058786650773e-07	8.997879479583348e-08	1.2523523487675929e-11	3.62663164597858e-12	1.7081021522697961e-12	3.277684848898705e-12	6.352327819926756e-13	2.47809449115357e-09	1.6320536243987172e-11	3.236095840730517e-13	3.9423941714114783e-14	6.926203164791409e-14	1.8061588657515012e-13	5.4807415453495826e-14	7.376512114556433e-12	6.298014436748643e-33	6.8905773609094076e-09	2.2043050528629807e-34	2.9586967943200253e-10	3.9914453356682813e-10	3.9914453356682813e-10	3.185057871872588e-09	1.760557984849524e-08	1.574779495696513e-07	7.125851204893809e-11	3.095314979754093e-11	1.452899673186945e-11	2.376150223643466e-09	1.8269927861287807e-11	1.206392808224169e-07	7.892174370817052e-07
343.0.	2.3398131447244748e-06	6.613012827147558e-09	2.4543095810740317e-07	2.587708021004309e-07	8.997790994803423e-08	1.313914977177814e-11	3.730478267812683e-12	1.765666089758498e-12	3.383946451669797e-12	5.768359134743538e-13	2.4766676476500952e-09	1.606051732720381e-11	3.307186365522321e-13	4.066815357645277e-14	7.081138470385907e-14	1.8439469425534792e-13	5.5963428056362316e-14	7.68009046217758e-12	-3.1131593235504786e-34	6.577489774104783e-09	-1.089605763243162e-35	2.835301010449113e-10	4.1132028641365954e-10	4.1132028641365954e-10	3.4980870618086953e-09	1.741653709892828e-08	1.572789719867726e-07	7.780906271795196e-11	3.279939251373778e-11	1.565226188772427e-11	2.5732372242081893e-09	1.022567686352608e-11	8.779551865200791e-08	8.013794826361473e-07
350.0.	2.303297208404635e-06	3.2417951022309584e-09	2.382764315368279e-07	2.867157701751989e-07	8.997701104958928e-08	1.3768191982527029e-11	3.837579500874716e-12	1.822723295732288e-12	3.488824380766427e-12	5.267843539384567e-13	2.4751361323999274e-09	1.579425667946526e-11	3.344446808049459e-13	4.191197828896845e-14	7.163125078641202e-14	1.8626427440666343e-13	5.653990069660993e-14	7.988166881612687e-12	3.1913119530230925e-35	6.279608779689957e-09	1.116959183558783e-36	2.717002661085041e-10	4.2298818621499637e-10	4.2298818621499637e-10	3.795918004663985e-09	1.7221792175097834e-08	1.570738197615326e-07	8.459912594189988e-11	3.477779146730922e-11	1.687570071845603e-11	2.7728060135210492e-09	5.40181138111259e-12	6.181223723715255e-08	8.099483641372092e-07
357.0.	2.2709499135211182e-06	1.506232685032608e-09	2.272954704571735e-07	3.132044593720855e-07	8.997610620195863e-08	1.440263295376988e-11	3.948054153588716e-12	1.879153105059626e-12	3.592083827989494e-12	4.844441291633771e-13	2.4734992313801673e-09	1.552390921110486e-11	3.355022404252491e-13	4.314596317518876e-14	7.187400091605049e-14	1.866283408983191e-13	5.665906492475118e-14	8.297837049392213e-12	4.181274318803805e-36	6.000311620507777e-09	1.4634460115816743e-37	2.6035954995271373e-10	4.3416921311423637e-10	4.3416921311423637e-10	4.075172823621391e-09	1.702154896262223e-08	1.5686265038379142e-07	9.166922425368449e-11	3.689321472329356e-11	1.820293157043766e-11	2.975757360589823e-09	2.693676787943097e-12	4.218640111697615e-08	8.158047426919451e-07
364.0.	2.242309518232402e-06	6.626611583442566e-10	2.137290847496477e-07	3.3795301573942065e-07	8.997520152752005e-08	1.503657641124728e-11	4.06196940370896e-12	1.934802330576282e-12	3.693429036114784e-12	4.487939039773923e-13	2.4717549725494735e-09	1.525129025053556e-11	3.346159301364791e-13	4.4363624905995993e-14	7.169529821814483e-14	1.8589620355424083e-13	5.6445068492954844e-14	8.606899720179241e-12	-5.0700571050344574e-36	5.741107444455798e-09	-1.774519986763036e-37	2.49488267903675e-10	4.4488350072963296e-10	4.4488350072963296e-10	4.3343413494481876e-09	1.6816006000592832e-08	1.56645619449402e-07	9.90541081462827e-11	3.915164528572643e-11	1.963812773034402e-11	3.182726439617377e-09	1.267559789795827e-12	2.7959762742947332e-08	8.196942080498509e-07
371.0.	2.216934839063831e-06	2.757396765666259e-10	1.9868244758682812e-07	3.6081124730463025e-07	8.997430132806042e-08	1.566604212073005e-11	4.179355951387491e-12	1.989504316995454e-12	3.792540406839658e-12	4.187070004567863e-13	2.469900279335728e-09	1.497786776181603e-11	3.324066431585869e-13	4.556101482024129e-14	7.12291435338386e-14	1.8441854189824922e-13	5.600439654052953e-14	8.913805497775733e-12	1.782044950546113e-36	5.502070579773556e-09	6.237157326915563e-38	2.3906758248289733e-10	4.5515037279326684e-10	4.5515037279326684e-10	4.573348127226912e-09	1.6605359232484002e-08	1.564228843432899e-07	1.067822794875508e-10	4.1559925696934025e-11	2.118591516649304e-11	3.39407826979833e-09	5.624977176670289e-13	1.8021874145393692e-08	8.222081287888645e-07
378.0.	2.1944243613586777e-06	1.083931939057305e-10	1.830536425144386e-07	3.8173584887406955e-07	8.997340844122217e-08	1.6288565803673052e-11	4.300220619748479e-12	2.0430927168097228e-12	3.889101290521241e-12	3.931254243645371e-13	2.4679311896690532e-09	1.470479684325058e-11	3.293491695547371e-13	4.6736094886696875e-14	7.057834698972589e-14	1.824634996720417e-13	5.541853899966763e-14	9.217532082282016e-12	1.4792342825024149e-36	5.2822861453562634e-09	5.177319988760702e-38	2.2907942933099022e-10	4.6498837666167806e-10	4.64988376661678e-10	4.793106980068111e-09	1.638980638302396e-08	1.561946078718287e-07	1.148771628251013e-10	4.412555470997892e-11	2.285127824866214e-11	3.6099584229824313e-09	2.351939936063371e-13	1.131056296777693e-08	8.237913172558166e-07
385.0.	2.1744228642702647e-06	4.020495216654491e-11	1.675160771787259e-07	4.007621326678577e-07	8.997252463527971e-08	1.690276823812282e-11	4.424555692580308e-12	2.09541032419216e-12	3.982815114077675e-12	3.7114039474816743e-13	2.4658430672537373e-09	1.443297079741844e-11	3.257772104430734e-13	4.788812888715814e-14	6.981535119361682e-14	1.80219549691878e-13	5.4744810408089043e-14	9.517443757209583e-12	-1.203209770099045e-36	5.080235851303787e-09	-4.211234195348511e-38	2.1950646021140252e-10	4.744153143503269e-10	4.744153143503268e-10	4.99513528909097e-09	1.616955102242675e-08	1.5596096101303819e-07	1.233587493460377e-10	4.6856547822026305e-11	2.4639488989050718e-11	3.83035640901507e-09	9.256855818192676e-14	6.9178185624698705e-09	8.24763674070223e-07
392.0.	2.156620874665675e-06	1.4054631132167499e-11	1.525352844128542e-07	4.1797831142901626e-07	8.997165095285745e-08	1.750798507758249e-11	4.552345223865957e-12	2.146314014152177e-12	4.0734148908665396e-12	3.520114302478381e-13	2.463630770634243e-09	1.416307321800734e-11	3.219104187485999e-13	4.9017189111329084e-14	6.898793599229385e-14	1.778107954620972e-13	5.402097057882086e-14	9.813168041851682e-12	5.862574035299906e-37	4.894096391293128e-09	2.051900912356141e-38	2.10331999453765e-10	4.834482716412156e-10	4.834482716412155e-10	5.181255620137128e-09	1.594480539724284e-08	1.557221244832591e-07	1.322450846233743e-10	4.976135333762399e-11	2.6556061323903097e-11	4.055160342126864e-09	3.426063028728609e-14	4.125864076821628e-09	8.253464511895465e-07
399.0.	2.140750664939828e-06	4.625156657715751e-12	1.384032774586858e-07	4.3350432539130654e-07	8.997078797202653e-08	1.810398864278794e-11	4.683568964876093e-12	2.1956769637309377e-12	4.160667410974292e-12	3.3515342730249904e-13	2.461288772890844e-09	1.389562381414835e-11	3.1788597982015513e-13	5.012380205704873e-14	6.812599100058505e-14	1.7531482429270882e-13	5.327063696433006e-14	1.010450152441432e-11	-5.313260409399102e-37	4.7219503677954235e-09	-1.85964114329067e-38	2.0154000995096748e-10	4.921036456743267e-10	4.921036456743266e-10	5.353384785631887e-09	1.571579186629652e-08	1.554782892023368e-07	1.4155337495813193e-10	5.284880902020042e-11	2.8606725584739576e-11	4.284196221635117e-09	1.1912068354072791e-14	2.4003329142165743e-09	8.25687427167066e-07
406.0.	2.1265810509677552e-06	1.431290993151685e-12	1.25278239669402e-07	4.47475740117939e-07	8.996993598717896e-08	1.869079756105141e-11	4.8182046127749984e-12	2.2433891558861927e-12	4.244374068000022e-12	3.2011153866026996e-13	2.4588112387283242e-09	1.3631015796211669e-11	3.137859729121813e-13	5.120871609009403e-14	6.724742323484487e-14	1.727781627680498e-13	5.250797790020714e-14	1.039134441222267e-11	6.861909266238219e-38	4.561923092264845e-09	2.40166824318531e-39	1.9311506547098182e-10	5.003971713051312e-10	5.003971713051311e-10	5.513397019273824e-09	1.54827431797009e-08	1.552296559190683e-07	1.513007140288238e-10	5.612812512331279e-11	3.079741685945162e-11	4.517252933272384e-09	3.887026710532875e-15	1.362373658798731e-09	8.258822113758413e-07
413.0.	2.113912179580741e-06	4.16080632842702e-13	1.132220274818086e-07	4.6003235449346105e-07	8.996909512608181e-08	1.926855571019918e-11	4.9562289732471485e-12	2.2893568967845192e-12	4.3243697519887e-12	3.0653458345276857e-13	2.4561920700379993e-09	1.3369545167054279e-11	3.096578020802834e-13	5.227276048413474e-14	6.63625858380889e-14	1.702278068838488e-13	5.174121733207812e-14	1.067365807687451e-11	-1.4916692761577151e-37	4.412262762786108e-09	-5.2208424665548114e-39	1.8504232693999882e-10	5.083439464112274e-10	5.083439464112273e-10	5.663043771797353e-09	1.524590196219647e-08	1.549764342880906e-07	1.6150452222388313e-10	5.96088831436289e-11	3.3134271885124146e-11	4.754096848521289e-09	1.189282238546423e-15	7.543522139068185e-10	8.259908485409088e-07
420.0.	2.1025708259453908e-06	1.1351591393186291e-13	1.022317478140954e-07	4.7131072751512694e-07	8.99682654216857e-08	1.983745996838426e-11	5.097618470995443e-12	2.3335018274806847e-12	4.40052075047293e-12	2.9415161794140403e-13	2.453424930285057e-09	1.311143320171969e-11	3.0552808527032094e-13	5.331676629706836e-14	6.547729684259838e-14	1.6767905198759362e-13	5.097501647120746e-14	1.0951438963470118e-11	2.1999256496108657e-38	4.27138068479624e-09	7.699739773643001e-40	1.773075211591376e-10	5.159584562629082e-10	5.159584562629081e-10	5.8039134668217095e-09	1.5005519732623722e-08	1.5471884164281778e-07	1.7218280184984772e-10	6.330104342206628e-11	3.562363075147034e-11	4.994479926488976e-09	3.4088731060580765e-16	4.074162531662209e-10	8.260499945608108e-07
427.0.	2.092406355679747e-06	2.903869235870253e-14	9.226425853390698e-08	4.814397125159593e-07	8.996744685425931e-08	2.0397719728756072e-11	5.242349297317146e-12	2.375759721841081e-12	4.472722229948032e-12	2.827529676810776e-13	2.4505032555796103e-09	1.2856843548034131e-11	3.014114866540251e-13	5.4341526039638975e-14	6.459476269417293e-14	1.651404658662854e-13	5.0211987290069605e-14	1.12247032557406e-11	-3.782488506266143e-38	4.1378652453357565e-09	-1.323870977193752e-39	1.6989692101887321e-10	5.232545970293371e-10	5.23254597029337e-10	5.937417507631935e-09	1.4761855705695991e-08	1.54457101640606e-07	1.8335428833163182e-10	6.72149576547499e-11	3.82720411646475e-11	5.238144202841481e-09	9.146252914374274e-17	2.1457966417482282e-10	8.260814201558046e-07
434.0.	2.0832873350713773e-06	6.959531606381847e-15	8.325395423332731e-08	4.905381477521143e-07	8.996663937516312e-08	2.0949535865002075e-11	5.3903973740054464e-12	2.41607923523006e-12	4.540895621070224e-12	2.721755220720262e-13	2.4474202577479025e-09	1.260589521300929e-11	2.973160491983746e-13	5.5347776170694356e-14	6.37167414756981e-14	1.626168870943665e-13	4.9453605452790415e-14	1.149347820552675e-11	7.201281182485349e-39	4.010479930865673e-09	2.5204484138710176e-40	1.6279732667714612e-10	5.302456984665533e-10	5.302456984665532e-10	6.064792244656408e-09	1.4515175534969991e-08	1.5419144289386119e-07	1.950385484683828e-10	7.136138427465692e-11	4.108626404656989e-11	5.484824442076121e-09	2.2953891492598413e-17	1.101809850006347e-10	8.260977100470727e-07
441.0.	2.0750987086833305e-06	1.5614890012971313e-15	7.512491651418397e-08	4.987139962668496e-07	8.996584291978671e-08	2.149309099404502e-11	5.5417382377381836e-12	2.454420689476618e-12	4.604986076274886e-12	2.6229157897731994e-13	2.444168922752385e-09	1.235867244926479e-11	2.932462745141451e-13	5.633619219750386e-14	6.284421571372084e-14	1.6011115407446871e-13	4.870073699818777e-14	1.175779739825985e-11	-2.5552455119189397e-39	3.888152591061239e-09	-8.943359291719272e-41	1.5599604741481723e-10	5.369445458194312e-10	5.369445458194311e-10	6.1871097005177485e-09	1.426575008852132e-08	1.5392209765371719e-07	2.072560538522625e-10	7.575150573690845e-11	4.407327984935482e-11	5.734249906094059e-09	5.384614514672813e-18	5.5140182451541474e-11	8.261059454696414e-07
448.0.	2.067739450989356e-06	3.277617655174654e-16	6.779871374462104e-08	5.060643937146769e-07	8.996505741435939e-08	2.202854596140719e-11	5.6963469015633325e-12	2.490754933694577e-12	4.664960078538016e-12	2.530004632589556e-13	2.4407420064800512e-09	1.2115232318079829e-11	2.8920482774894214e-13	5.730739021645074e-14	6.19777653721785e-14	1.5762506059288182e-13	4.7953929541503666e-14	1.201769824518924e-11	1.853902033494613e-40	3.769960684552316e-09	6.488657117232503e-42	1.4948088402538201e-10	5.433634009623852e-10	5.433634009623851e-10	6.305292315910949e-09	1.4013854304120091e-08	1.5364930058118608e-07	2.2002824306692492e-10	8.039694727849232e-11	4.7240295274759336e-11	5.986145694699939e-09	1.1799669452491763e-18	2.688751737466699e-11	8.261100046943863e-07
455.0.	2.061120606576409e-06	6.43151139944322e-17	6.119905737776579e-08	5.126762163862819e-07	8.996428277944409e-08	2.2556039542819798e-11	5.854197721734168e-12	2.525062295332261e-12	4.720803230594652e-12	2.442222452537644e-13	2.437132029090833e-09	1.187561051080101e-11	2.8519343902486074e-13	5.826193136371425e-14	6.111776540333438e-14	1.55159860219407e-13	4.7213566064613473e-14	1.227322068186929e-11	1.186705591507167e-41	3.6551154220526884e-09	4.153469570275527e-43	1.4324011167379342e-10	5.495140228002796e-10	5.495140228002794e-10	6.420128800192571e-09	1.375976614391607e-08	1.533732876209326e-07	2.33377578453242e-10	8.530979696424798e-11	5.0594750227296914e-11	6.240233855842547e-09	2.413815651211582e-19	1.2771390713827658e-11	8.261119547806824e-07
462.0.	2.055163647258511e-06	1.1791196940756362e-17	5.5254316538456946e-08	5.186269080380983e-07	8.99635189317228e-08	2.3075689658749478e-11	6.015264282151229e-12	2.5573316229428152e-12	4.772518228588235e-12	2.358930252062772e-13	2.4333312686302774e-09	1.1639825859987769e-11	2.8121335420045444e-13	5.920032725901739e-14	6.026448474790697e-14	1.527165181815866e-13	4.6479941756238256e-14	1.252440648866073e-11	1.568597098730753e-43	3.5429464597970533e-09	5.490089845559068e-45	1.372624632000353e-10	5.554076869484333e-10	5.554076869484332e-10	6.5322894332281585e-09	1.350376565385248e-08	1.5309429498138528e-07	2.473275994847111e-10	9.050262692426433e-11	5.414432488106161e-11	6.496234346101442e-09	4.6072220709822903e-20	5.907799761730384e-12	8.261128676118463e-07
469.0.	2.04979908785411e-06	2.01897226522815e-18	4.989865515361785e-08	5.23985400140951e-07	8.996276578495691e-08	2.3587595182515167e-11	6.179519300157546e-12	2.587559415995201e-12	4.8201230119191265e-12	2.2796137772691404e-13	2.429331754334215e-09	1.1407883859803519e-11	2.7726554406151654e-13	6.012304547097152e-14	5.941813242051646e-14	1.502958282193101e-13	4.575329968502673e-14	1.2771298912612209e-11	6.923501566848447e-45	3.432887965876777e-09	2.423225548397639e-46	1.315371128599401e-10	5.610552047121456e-10	5.610552047121454e-10	6.642339995500956e-09	1.324613412523014e-08	1.5281255821853968e-07	2.619029731653543e-10	9.59885157195152e-11	5.789694675317201e-11	6.7538658747616515e-09	8.202097621697152e-21	2.6608565411195162e-12	8.261132838468637e-07
