time	Active_R2	Active_Rec	Active_Rec_endo	Inactive_Rec	S2_c	S2_n	S4_c	S4_n	S7	Smad7mRNA	Smad7mRNA1	TGFb	TGFb_In	TGFb_R1_endo	TGFb_R1_surface	TGFb_R2_endo	TGFb_R2_surface	pS2_c	pS2_n	pS2_pS2_S4_c	pS2_pS2_S4_n	pS2_pS2_pS2_c	pS2_pS2_pS2_n
0.0.	0.0	0.0	0.0	0.0	1057.9777297697356	437.4967607202645	424.7276708805999	40.13790800140022	12.157649287379822	0.039290471684915	0.255632282633165	100.0	0.0	18.62917082050768	23.991604714092315	45.26154293223207	7.459327439567939	0.0	0.0	0.0	0.0	0.0	0.0
14.0.5.0	0.743345950748697	1.271005327950802	0.6187627880632961	4.456624334743431	723.9508301171975	318.8026884097752	254.6707775413319	80.51175864763705	7.790401485933963	0.072721162975067	1.259981304531626	99.47655406905848	0.05851814088948801	24.726547539454234	5.243492749956784	45.468350955039256	0.08378941043909201	0.37823280271132503	0.6633155516429361	99.82291843878482	100.09409915472811	4.84366963937759	52.84824838922001
29.0.	1.2160521010439531	1.105341544177767	0.547747943906437	4.428620971294678	624.8863658641776	279.03869092913095	256.6749633568071	87.78726720142699	8.905412664633985	0.536580485270237	6.415739385166385	98.95585217509574	0.05328095259730901	22.569804706727606	2.964079039645248	45.14506364768874	0.125570433916219	0.34882729603266005	0.689306357933765	86.32081615490664	115.81442353774426	5.965974061733501	138.71868436469222
43.0.5.0	1.834085341856345	0.7810071530311291	0.39230121197509904	4.424734211997054	609.7725218861748	269.5004953643615	288.97875662618327	79.11307179290368	12.589850251132543	1.083771837074946	8.688012122669576	98.43787634626584	0.04047358018205	21.21400707464492	1.665461316057034	44.88793821610235	0.180633989713665	0.28629290942313	0.682066274079653	65.70112619849533	101.12041232033746	3.8492372003877002	195.06426287791925
58.0.	2.5986198001285032	0.5432381265555031	0.271420204613181	4.370868765228637	631.1561640846799	274.77858840207693	321.2269683896779	68.97777835781042	17.873197293279752	1.2194252492859081	7.65804813250731	97.92261257407452	0.029725944407704003	20.23799057201442	1.013233840903689	44.40739600634132	0.249169202077572	0.23244758640472302	0.6606811181786201	48.10956482339399	81.9424049786438	2.098649601174238	220.3819555440848
72.0.5.0	3.321612655484164	0.41643411203774705	0.20607981125774602	4.296768431344907	659.5803056780527	284.0621213080334	342.7818064383311	61.63316460290786	22.92077216397541	1.048248969962431	5.7301774570278425	97.41004699636038	0.023745296480356	19.544001797481837	0.719809530659762	43.83543970411046	0.314680363343236	0.198478772369189	0.638176232417989	37.30738221832588	67.78170784637638	1.218011731399148	225.4544373844592
87.0.	3.8418445934064733	0.35072654507975703	0.17227971825083402	4.238098659501756	686.0164182109436	293.5393765594666	354.98643929681185	57.41771377502874	26.847890349436756	0.796865821342135	4.075933024161014	96.90016533782187	0.020623585684338003	19.100802224533243	0.587676624975579	43.38484588009169	0.36275698585287003	0.179510694642657	0.6194400316359371	31.503325398746966	59.19600659645219	0.8313556110161641	220.31937692076744
101.0.5.0	4.160793991813773	0.31531070671127703	0.15413772893653702	4.200278029550633	709.1949422919239	302.2844372386906	361.6226584035183	55.21808509583215	29.601476716131895	0.577417380192227	2.891620620960569	96.39295316172947	0.018945513380277	18.83782687830777	0.524809694815584	43.092722206725654	0.393266695504611	0.169377687205975	0.6046349823069861	28.507534577750928	54.114778704228335	0.659761991893535	210.9940359030848
116.0.	4.338808699489251	0.29542138252827005	0.143984116770281	4.177887692201996	729.2271411837031	310.0647627407397	365.2572762295044	54.114464292727476	31.429185580585468	0.41557521707808504	2.095288958588808	95.8883961553335	0.018007859558754002	18.687586508103596	0.49358071587799907	42.91893711277306	0.41137573887891604	0.16411368116316502	0.592918969208404	26.99480840069262	50.97461620947725	0.5801463981739641	200.54674743157358
130.0.5.0	4.430404366942593	0.28392718062419003	0.138128700937207	4.165087804975535	746.361598687968	316.833915357461	367.271961364319	53.58556220164769	32.603324873774326	0.30454050663152205	1.572915942013801	95.38648019420165	0.017468534598583	18.603292119963424	0.477900398715548	42.819242255853155	0.42182952994132805	0.16151100614621902	0.583571587905379	26.268411438465176	48.926941955382745	0.542494712411636	190.43251929862984
145.0.	4.471978064530065	0.277189746014957	0.134699062850129	4.157823954183992	760.8704065395236	322.6272111463792	368.3847675827236	53.35983363410739	33.338694424676646	0.23084551129741102	1.233479093911119	94.88719131894854	0.017153281420294	18.55634506355849	0.47029807746315405	42.7626229283162	0.42782311305011905	0.16037061297509803	0.5760893482957	25.965403874181007	47.533073214682446	0.525454487552336	181.2875264561944
159.0.5.0	4.4853707562595755	0.273247697735613	0.132690671427619	4.153638278555487	773.0459814840233	327.5240228001892	368.97917662202514	53.29510935694586	33.78625349756022	0.182641855898296	1.013379024222036	94.39051570180627	0.016968653370794	18.53021612724984	0.46705604431548003	42.730168551338245	0.43128625185648506	0.160033226453898	0.570110194175592	25.89151586660433	46.556755428394524	0.519089902328808	173.33628296006557
