time	Active_R2	Active_Rec	Active_Rec_endo	Inactive_Rec	S2_c	S2_n	S4_c	S4_n	S7	Smad7mRNA	Smad7mRNA1	TGFb	TGFb_In	TGFb_R1_endo	TGFb_R1_surface	TGFb_R2_endo	TGFb_R2_surface	pS2_c	pS2_n	pS2_pS2_S4_c	pS2_pS2_S4_n	pS2_pS2_pS2_c	pS2_pS2_pS2_n
0.0.	0.0	0.0	0.0	0.0	1146.018038384658	189.76147011534192	143.91643145015448	203.5893353738455	12.42432310772068	0.103311072468887	0.6721641187789861	100.0	0.0	30.57468258089889	39.145316324701106	33.85063901428154	15.34190486771847	0.0	0.0	0.0	0.0	-7.31511930420656e-99	1.362547148802608e-107
14.0.5.0	0.126155962480924	0.9629930865454881	0.509973127218615	3.777751881333263	744.345374955384	131.30885343340194	46.15108199977885	175.30295658135435	8.71851247119269	0.141332198433679	1.624866382142929	99.4765614394397	0.048307833261324006	34.82038475050366	24.717499725043343	43.58700332338042	0.026868678184325003	0.639648941994973	0.48868485123319005	52.438371696316146	118.94033430060976	30.130806744429425	77.94328905581425
29.0.	0.132904517353358	0.92339415068257	0.49118199287344605	3.773912593975899	598.0273357233095	108.06497470258661	46.68801443743911	172.6090962892917	9.084646742070356	0.46041043014395705	5.011015593591914	98.9558695513959	0.046882116898125006	33.30715310938252	22.942446244893077	43.439658923694275	0.027549608282296002	0.572178503626793	0.540266700693521	42.129802663454335	141.1774677830751	26.652240646453933	190.6700884452568
43.0.5.0	0.132804663627373	0.8274724549664341	0.442965858721642	3.7890816811954853	535.2468186919458	97.9516674225392	50.421772105073565	167.15106062440637	10.180077439435747	0.9523843219587951	8.486344125275208	98.43790297754617	0.043074091758367	32.32688893582877	21.776214545338245	43.36846269703622	0.027659678106327003	0.515808208694696	0.5667920945041961	36.928137663111805	149.57131811337663	19.77021503534133	252.91268152540988
58.0.	0.127738163534831	0.699604140065728	0.37601618537099	3.814276707895946	523.3934598444671	95.90391416660232	54.93167788361841	164.86670112448297	12.121082817516706	1.417129232535356	11.054762776123036	97.92264736688252	0.037544550367235	31.700314871073246	21.01922126687208	43.34448728416912	0.027346300663036	0.46798322350227406	0.57332424295507	33.093641581063515	150.5048582203068	14.666988387923576	278.23459752270134
72.0.5.0	0.12122761334191301	0.578553848016996	0.31116105338521904	3.836872825006994	541.6569555188369	98.62867310269014	59.70407919833066	164.73316811997807	14.74307875837958	1.7388024873889032	12.372579790391141	97.41008850360467	0.032042403067109	31.290368766354515	20.52962232261586	43.316720533303474	0.026898485536978003	0.42874064197619505	0.5671598199147061	30.16906134759986	146.9427490623146	11.127234518671193	280.5289184169602
87.0.	0.11533348185940201	0.48234687153922606	0.259034245779306	3.851371214090207	575.8715497167174	103.89122363470568	64.30075204215399	165.83742562908978	17.74908678861613	1.8858359904340012	12.563131090951856	96.90021229804877	0.027556459609563003	31.013051421333895	20.215904688398677	43.26000710476518	0.026489770135167002	0.39798938572775805	0.5539484595890031	27.979275426635223	141.02471770748565	8.744645969680256	269.5230841272943
101.0.5.0	0.110591908225873	0.41148185232495904	0.22046695037455002	3.85782074702065	616.8821557287573	110.24434223412806	68.46869488018015	167.61057732788476	20.839284346380133	1.881818876164457	11.950028952542118	96.3930047501022	0.024213623673813002	30.82148272310339	20.0209650908052	43.17275618722375	0.026168608214468002	0.374590222156483	0.5373665565493521	26.376546041387307	134.12113910313408	7.160192125815448	251.76499840048524
116.0.	0.10689523755640201	0.360562753131617	0.19272465362090702	3.858036909803531	659.1462945449722	116.81030374160297	72.11566872267407	169.68745749512615	23.782424133670116	1.772757209181597	10.874834256424451	95.88845192836118	0.021799430302231002	30.68813713510076	19.907892469447216	43.0617196807258	0.025929191535399004	0.35701735347535	0.519712717575436	25.22315827286135	127.05708678795689	6.099885316221719	231.41040390046913
130.0.5.0	0.10399860625870101	0.32401893260354503	0.172822279509513	3.853834125869832	699.5203163969895	123.0906419178262	75.23980993037055	171.833146112324	26.43496610260333	1.6051682023452911	9.611672324667177	95.38653996460157	0.020061963820168	30.595310995731115	19.851738296444363	42.93413516037273	0.025753243375495	0.343865069357672	0.5023728460469601	24.402757301130233	120.30391769882833	5.378325908643868	210.93469959710166
145.0.	0.101684231034788	0.297563303294742	0.15842825515147602	3.846596078882238	736.380120444335	128.82756974618937	77.87974232700385	173.90147514363463	28.7305151923029	1.4158127819313662	8.34572418668502	94.88725505497567	0.018800805284169	30.530911195196644	19.835195977639707	42.795626881783456	0.025623958343511003	0.334007361178555	0.486143535673059	23.824138087287444	114.1129623019367	4.877299631346066	191.70699523512818
159.0.5.0	0.09979004196178601	0.278173278090085	0.14789096956619102	3.837295158153355	769.0402922845245	133.91202529667368	80.08892296183723	175.80811290992818	30.658379999942884	1.229278611909215	7.183506910275134	94.39058346162415	0.017873147771375	30.48646383731887	19.846136893346724	42.65016861864625	0.025528671326633	0.32659050283309005	0.47144156015438904	23.418576418622816	108.59908660330571	4.522477252627683	174.3981613769132
174.0.	0.098201535919856	0.263769529034666	0.140073073296086	3.826599364991186	797.3804247230801	138.32434885987425	81.92408038593821	177.51142361940535	32.24208560769769	1.059520723437297	6.173805573754843	93.89651151430881	0.017180512452036	30.4559907088468	19.876040844466825	42.50048993204497	0.025458372357411004	0.320979611448358	0.45843759536836204	23.13531215741429	103.79198956804366	4.266605180045813	159.25256813665615
188.0.5.0	0.09683857320229901	0.25292235162750504	0.13419288663710202	3.8149675082537433	821.6049996912811	142.09615213175283	83.44012257124965	178.99832917507013	33.522408684656064	0.9127249141294661	5.3283484215415395	93.40502561129804	0.016655241031752	30.435277272905463	19.918926165624708	42.34845996860647	0.025406724689077002	0.31670492264820804	0.44714401196789205	22.93731567607322	99.66899260443827	4.07898401991099	146.26417781591385
203.0.	0.095644681252637	0.244640163600941	0.12970878652532	3.802717306202657	842.0891585526391	145.28588053712775	84.6877736519234	180.2738692724812	34.54583763013875	0.7901059319543481	4.6380099919973325	92.91611222008402	0.016250500140224	30.421361278105	19.970599584321675	42.19536656221024	0.025369244435826003	0.313419022664295	0.437474859919171	22.797873700377583	96.17703429707099	3.939187702696586	135.28911999927305
217.0.5.0	0.094579571941383	0.238227343786297	0.126241215311339	3.790071083522276	859.2808123641425	147.96336394967466	85.7124401728706	181.353660837192	35.357681649405826	0.690097196296328	4.083881987558549	92.42975787765893	0.015933507526257003	30.412167471289045	20.028126041264315	42.04210454127064	0.025342720242397	0.310865016083195	0.429287924807752	22.697958497766418	93.24774009568787	3.833329259965674	126.11662336944454
232.0.	0.09361412140479501	0.233190279455387	0.12352111148481801	3.77718597877175	873.6403385221722	150.20034581880608	86.55375862634365	182.25864003341948	35.99855516510561	0.6098479108528131	3.6440521190789	91.94594919027054	0.015681049611614	30.406246179558703	20.089453983418196	41.889300388031685	0.025324821898579	0.308853153265905	0.42241420760458603	22.624221121868246	90.80759874431072	3.7518013006188697	118.51264875328845
