time	A20	A20_mRNA	BAR	BAR_Casp8	Casp3	Casp6	Casp8	FADD	FLIP	FLIP_mRNA	IKK	IKKa	IkBa	IkBa_N	IkBa_NFkB	IkBa_NFkB_N	IkBa_mRNA	NFkB	NFkB_N	PARP	PIkBa	RIP	TNFR	TNFRC1	TNFRC2	TNFRC2_FLIP	TNFRC2_FLIP_FLIP	TNFRC2_FLIP_pCasp8	TNFRC2_FLIP_pCasp8_RIP_TRAF2	TNFRC2_pCasp8	TNFRC2_pCasp8_pCasp8	TNFRCint1	TNFRCint2	TNFRCint3	TNFR_E	TNF_E	TNF_TNFR_E	TNF_TNFR_TRADD	TRADD	TRAF2	XIAP	XIAP_Casp3	XIAP_mRNA	cPARP	pCasp3	pCasp6	pCasp8
11880.0.	0.145442691931747	0.000399059899631	0.100643451952811	0.14721988250439802	3.145931388442123e-05	5.3023196744335894e-05	0.003121235058204	0.30847452128234604	0.040881967664996	0.000971720518107	0.6226996248112701	0.017300375188728002	0.0035406578436010003	0.0018143788128640002	0.009161799641747001	0.0008420612241120001	0.00038255635196100005	0.0010637630619600002	0.00493238061415	1.635610259880362	0.001429422503513	0.199667219180534	0.000279999445793	2.9639527653877435e-05	0.00016229089316900002	2.228443181630466e-06	0.00022364871670300002	1.2855290669221951e-05	7.040687336174871e-05	0.00014246951727600002	2.9052604081702777e-05	2.981234450934876e-05	3.0317543018631205e-05	3.013175901524615e-07	0.00011552634416500001	0.260854114604804	0.00021079750940700002	9.63143748721891e-06	0.29014374089739703	0.33050126029438104	6.9655221260085405	0.103659645695062	0.0013710226808580001	0.031059442114163	0.682937006854201	0.06394747001455	2.936380108712145
12420.0.	0.146019738847973	0.000398461353363	0.09255890017052901	0.151237704766593	3.5814221882402425e-05	6.210172466430719e-05	0.0034643463131100003	0.308489427381875	0.041279012366459006	0.0009733070531270001	0.6227535092354981	0.0172464907645	0.0035363399472230004	0.0018169463226860002	0.009179481037882001	0.000840631618005	0.00038177746989700003	0.001063021458787	0.004916870188533	1.630161731230706	0.001427925867309	0.19924947590424702	0.00027999967703600003	2.954377691269894e-05	0.00015695288271700002	2.181022898373533e-06	0.00023203943940000002	1.2543257411821271e-05	7.265752657691471e-05	0.000137577791254	2.7986668174202917e-05	2.9709088405584793e-05	3.014535793879413e-05	2.9962893176801423e-07	0.000115589596912	0.260706472561689	0.000210767408529	9.636251629121664e-06	0.29017946751453905	0.330499374052796	6.798600246198894	0.116012932890033	0.001381662540225	0.036507957698839	0.6683270134018631	0.063938494395968	2.929228034149036
12960.0.	0.146561253658156	0.00039777958961800006	0.084827959952031	0.15480812320582402	4.0743376546101956e-05	7.237634941844487e-05	0.0038473287370740005	0.30850373070200005	0.041691653753512005	0.0009745489958590001	0.6228091033174651	0.017190896682533003	0.0035309978040180003	0.0018170388887100001	0.009191824270276	0.00083906790264	0.00038097013719500005	0.001061668761692	0.00490744314239	1.62398775984438	0.0014253703543130002	0.19877924172018802	0.000279999811793	2.9445076163192503e-05	0.000151856552471	2.135598908741409e-06	0.00024000892430300002	1.2247467013785662e-05	7.472769559837133e-05	0.00013290915061600002	2.6977835034274816e-05	2.9608558117164103e-05	3.0003846761735423e-05	2.982464300522929e-07	0.000115652912186	0.26055883239828004	0.00021073897803300002	9.641292645072786e-06	0.29021331865300304	0.330497702167725	6.61468134131671	0.129220246693414	0.0013915038101660001	0.04268191606095	0.6526231195429261	0.063928339115481	2.922831328807346
13500.0.	0.147068888769945	0.00039711042232800004	0.077439587204796	0.15795469956236202	4.636142389783734e-05	8.401011489918407e-05	0.004277954957753001	0.308517435393104	0.04211312262387	0.0009755501864840001	0.62286691823942	0.017133081760579	0.0035257067619940004	0.001816188318302	0.00920186876476	0.0008375176459850001	0.00038020292943000003	0.0010599136028400001	0.004900703849092	1.616996320818482	0.0014221981870180002	0.198249548874934	0.000279999890323	2.9342520226000825e-05	0.00014699454097100002	2.091843235136745e-06	0.000247580452975	1.1965604151064291e-05	7.662719165850819e-05	0.000128458910279	2.6023616838848562e-05	2.9507931045278333e-05	2.9879575586316717e-05	2.970356011846865e-07	0.000115716303789	0.26041119417075204	0.00021071197751100002	9.646609656417405e-06	0.29024539276917	0.33049623271399103	6.412860774348643	0.143336234898836	0.0014006662001880001	0.04967334210326901	0.635756826745912	0.06391684320372	2.917133098673541
14040.0.	0.147544644309576	0.000396473999398	0.07038546501462001	0.16069761456018802	5.281646234789729e-05	9.720241003046388e-05	0.004765907349655	0.308530558027837	0.04253710114709	0.0009763537350870001	0.622927572135848	0.017072427864150003	0.0035209110793380004	0.0018154120881840002	0.00921193219611	0.000836026363426	0.00037948702802200005	0.0010579370781230002	0.0048941080219660005	1.6090773828361722	0.0014187419529050002	0.19765185350619902	0.000279999936086	2.9235016214832615e-05	0.000142359084169	2.049478457362808e-06	0.000254772363858	1.1695693118234381e-05	7.836469442998316e-05	0.00012422154811300002	2.512152473031351e-05	2.9405216790877446e-05	2.976417352700472e-05	2.959126857519275e-07	0.00011577978057100001	0.26026355791387	0.00021068626869	9.652268863875537e-06	0.290275783216693	0.33049495462738004	6.19213878861176	0.15842556405469702	0.0014092100961680001	0.057592267142512005	0.617648574044185	0.06390380964815001	2.9120794224779463
14580.0.	0.147990392545733	0.00039585022044500004	0.063660410534669	0.163053362130509	6.0302279994184074e-05	0.00011220024942000001	0.005323299348216	0.308543122270505	0.042957325758733005	0.000976964748982	0.622991806004049	0.01700819399595	0.0035166293746920004	0.001815202966358	0.009223393135838	0.0008345752622100001	0.00037880226203700003	0.0010558475517610001	0.0048861875174370005	1.600097729013997	0.001415175568161	0.19697555258662403	0.000279999962754	2.9121255608555885e-05	0.00013794283666800002	2.008264139834535e-06	0.000261598706745	1.143601635623408e-05	7.994786515999231e-05	0.00012019163457600001	2.42692409061595e-05	2.929878310610267e-05	2.9652275474098614e-05	2.948240533996841e-07	0.00011584334781600001	0.260115923649252	0.00021066176001300002	9.658352292921528e-06	0.29030457847108204	0.33049385807438203	5.951402840126222	0.17456365216906802	0.001417157632588	0.066571908062002	0.598206771007456	0.063888994188005	2.907619060475223
15120.0.	0.14840767931571802	0.00039520553451400005	0.05726287219004501	0.165034362690087	6.907618182697611e-05	0.000129313888966	0.005965322001703	0.308555155766887	0.04336724913871701	0.000977370576337	0.623060511006952	0.016939488993046002	0.003512671186812	0.0018156825183470002	0.009236878357088	0.0008331161229660001	0.000378117629372	0.0010536793781640002	0.004876329426763	1.58989392065704	0.00141153554981	0.196207319399055	0.00027999997829500004	2.8999665981780043e-05	0.000133739336707	1.9679851922177863e-06	0.000268069657708	1.1185044403774722e-05	8.138342292429025e-05	0.00011636439045600001	2.3464714443491033e-05	2.918708192643797e-05	2.9540241151499233e-05	2.937333751826817e-07	0.00011590700839500001	0.25996829139052	0.000210638381212	9.6649609428858e-06	0.29033186236742403	0.33049293466239305	5.689412773837143	0.191836833528396	0.001424512078459	0.076775703556534	0.577327388448283	0.063872089799095	2.903703091307037
15660.0.	0.148797702160366	0.00039450801386500003	0.051195516932776006	0.16664849804172002	7.948551990714236e-05	0.00014893885258400003	0.006711012269413	0.30856668840261103	0.043759712519657004	0.0009775539055660002	0.623134776011115	0.016865223988883002	0.0035087950200340004	0.0018167831819570002	0.009252586629092	0.000831594643735	0.000377403229746	0.0010514112921250001	0.004864410547343	1.5782625764134042	0.001407766846984	0.19533017321501603	0.000279999987351	2.88683270711104e-05	0.000129743276745	1.928440970351896e-06	0.000274191739001	1.0941370947365951e-05	8.267718549963668e-05	0.00011273604335500001	2.2706216791979133e-05	2.9068470246940214e-05	2.9425359657719453e-05	2.926136574157494e-07	0.00011597076361900001	0.259820661146474	0.00021061607199500003	9.672221414438752e-06	0.29035771433686003	0.330492177616302	5.404792437125472	0.21034135019031602	0.0014312706625180002	0.08840703497787601	0.5548947300410361	0.063852704802349	2.900284492282546
16200.0.	0.14916136794954002	0.00039373257800200004	0.045465851280511005	0.167898625687111	9.200818891886943e-05	0.00017158766428000002	0.007584096450663	0.308577751407055	0.044126561828863	0.0009774985696050001	0.623215961629021	0.016784038370978003	0.0035047931041890003	0.001818391110426	0.009270589418984001	0.0008299611794030001	0.00037663463020900004	0.001048987444703	0.004850464905599	1.564946688285312	0.001403765034277	0.19432215093339603	0.000279999992629	2.872484024760658e-05	0.000125950687515	1.8894331392670328e-06	0.00027996785346400005	1.0703642346159032e-05	8.383407200619877e-05	0.0001093041057	2.199238224480086e-05	2.8941063308386304e-05	2.9305344634856062e-05	2.914421885662706e-07	0.000116034613822	0.259673032923023	0.000210594777194	9.680296129566788e-06	0.290382209635488	0.33049158199968504	5.096034168918361	0.230180137587388	0.0014374304156550002	0.10172291032368101	0.530784452049968	0.063830331317014	2.897317658722836
16740.0.	0.149499361500523	0.00039285996374100005	0.04008671782099801	0.168782229502137	0.00010731640188500001	0.00019793669646500002	0.008613776276919	0.308588376995846	0.044458126671915	0.000977189984691	0.623305809735856	0.016694190264142	0.0035005176081500003	0.0018204320635840001	0.009291045511285	0.0008281718574270001	0.00037579224157900003	0.001046331985617	0.004834453439353	1.549615932152566	0.001399402330776	0.19315436621039503	0.000279999995704	2.8566135631665696e-05	0.000122359116321	1.850750075533142e-06	0.00028539710472400004	1.0470469742494412e-05	8.485805883232547e-05	0.00010606767166600001	2.132225299387102e-05	2.8802580303355942e-05	2.9177991744766996e-05	2.9019711561354155e-07	0.000116098558753	0.25952540672436003	0.00021057444482500002	9.689398363919178e-06	0.29040541956319804	0.330491145043432	4.7615270999480614	0.25145574441164403	0.001442988738365	0.11705365371402301	0.50487055289778	0.063804298670946	2.894757839283052
17280.0.	0.14981218865985502	0.00039187273873400006	0.035076340904542	0.16929152516734403	0.00012638122806	0.00022889742615900003	0.009835182441482002	0.30859859838557	0.04474245290106801	0.000976612489616	0.623406605078426	0.016593394921573003	0.0034958720584460003	0.0018229103022830001	0.009314331869012	0.000826183979122	0.00037485820834800003	0.001043354109509	0.004816132689181	1.531837561489107	0.0013945352829730002	0.191788092346998	0.00027999999749600004	2.8388187585423242e-05	0.00011896787115400001	1.81214499918669e-06	0.000290474333099	1.0240308771428571e-05	8.57520731483273e-05	0.000103027825439	2.069534699300888e-05	2.8650150775583135e-05	2.9040912901103896e-05	2.888547944228203e-07	0.00011616259781800001	0.259377782553668	0.00021055502536	9.699814801638561e-06	0.29042741167171404	0.330490866654829	4.399626381777388	0.274256941496243	0.0014479408201430002	0.13483201167483602	0.47703887947469403	0.063773702513592	2.892560441086628
17820.0.	0.15010018104140502	0.00039075047633700005	0.030457373191641	0.169414548977513	0.00015065313441700001	0.000265728995833	0.011289040698199	0.30860845010868104	0.044964113541772	0.0009757452465890001	0.62352142027594	0.016478579724059	0.003490788820236	0.0018259207962630002	0.009341126522649	0.000823948647812	0.00037381247769000003	0.001039943552523	0.0047949837847020005	1.511031836828416	0.0013889964822600001	0.19017021459315903	0.000279999998541	2.8185583441256352e-05	0.000115778409588	1.773303238199742e-06	0.000295189241578	1.0011282345331581e-05	8.65177972364622e-05	0.00010018827408000001	2.0111770679421902e-05	2.8480045153317014e-05	2.8891285418241882e-05	2.873872969322665e-07	0.00011622673024100001	0.259230160413543	0.000210536471496	9.711940856600263e-06	0.290448249961877	0.330490750218833	4.008787129283071	0.29863592434087705	0.0014522755047200002	0.15563772367251402	0.44721039434125204	0.063737292796919	2.890680123432788
18360.0.	0.15036346184278201	0.000389464905887	0.026254227476433002	0.16913790862765102	0.000182395692513	0.00031022509887300003	0.013020001594937	0.30861796862781105	0.04510227084704101	0.0009745574352650001	0.6236545042848081	0.016345495715190003	0.003485206294277	0.0018296557300720002	0.009372491948112	0.000821401848161	0.000372628718243	0.0010359567098530002	0.0047701518697360005	1.486400426785529	0.0013825723654080002	0.18822578384829702	0.00027999999914900004	2.7950839579164792e-05	0.00011279498253	1.7337895569407782e-06	0.00029952489100400003	9.78089810043439e-06	8.715533655195184e-05	9.755638331431898e-05	1.9572411157276914e-05	2.828727291234975e-05	2.8725561351144066e-05	2.8575953112265437e-07	0.00011629095516	0.259082540306241	0.00021051873809	9.726339151377131e-06	0.29046799507055504	0.330490803889646	3.587789864095857	0.324573324949858	0.0014559703075050002	0.18026912109190002	0.415377164417605	0.063693287713317	2.889069536788525
18900.0.	0.150601874055054	0.000387974738188	0.022488143160399002	0.168451692030639	0.000225357730867	0.00036504555049500005	0.0150733804095	0.308627193318373	0.045127301531655006	0.0009730025215870001	0.623811936528051	0.016188063471948	0.0034790529237760004	0.0018344244805450001	0.009410015431927	0.000818453284695	0.000371269870691	0.001031190947949	0.004740342586397	1.4568035960597951	0.001374964773257	0.18584498838990102	0.00027999999950400003	2.7673249231590875e-05	0.00011002572027500001	1.6929555788589288e-06	0.00030345515071400004	9.545553842768726e-06	8.766266249523954e-05	9.514495491165833e-05	1.907927364807204e-05	2.806494495353377e-05	2.8539070952772082e-05	2.839253201895203e-07	0.00011635527168100001	0.258934922233837	0.00021050178212800002	9.743843407029595e-06	0.290486704447656	0.33049104276074104	3.136074773613118	0.35193106012123304	0.001458985351058	0.209865939233519	0.381651144714067	0.06363904343568401	2.887677440032042
19440.0.	0.15081486591252002	0.000386218859758	0.019170291566806	0.167356171871433	0.00028627927082200004	0.00043435850363900006	0.017491165403406003	0.308636167983729	0.044994373920011	0.0009710103819600001	0.624002818227251	0.015997181772748	0.0034722421019160003	0.001840708882484	0.0094560875186	0.000814969915726	0.00036968227865900004	0.00102533792877	0.0047036067695430004	1.420530236888991	0.001365724027047	0.18285826585891402	0.00027999999971100003	2.7336782202802506e-05	0.000107484532469	1.649759018675392e-06	0.00030694025437900003	9.29957292590377e-06	8.803464569117993e-05	9.297548496384004e-05	1.8636108110374893e-05	2.7803187964390015e-05	2.8325412988479685e-05	2.8182138408862443e-07	0.00011641967891400001	0.25878730619830204	0.000210485562694	9.765760413285062e-06	0.290504432523782	0.330491492752196	2.654168659258019	0.38039994033433205	0.001461254961536	0.246139285859472	0.346318538259476	0.063570414126175	2.886445653262668
19980.0.	0.15100131319704302	0.00038410517903700005	0.016294707471376003	0.16586849061282002	0.00037875468082300005	0.000525236607714	0.020310243755341	0.30864494324047703	0.044629715542057004	0.0009684745579450001	0.62424167568841	0.015758324311589002	0.0034646859211810003	0.001849293447806	0.009514481845754002	0.0008107467167710001	0.000367786163076	0.0010178894177540001	0.0046568840402520005	1.374815028765573	0.0013541173023240002	0.17898299871988502	0.000279999999831	2.6915842049803385e-05	0.00010519465645200001	1.602363942723644e-06	0.00030991851295000003	9.033069761390325e-06	8.826125643095732e-05	9.108473851797712e-05	1.824968282695442e-05	2.7487123978102083e-05	2.8075417015907674e-05	2.793571119972414e-07	0.000116484175994	0.258639692201564	0.00021047004092	9.794310821642265e-06	0.290521230869002	0.33049219824261905	2.144129227587339	0.40945894289740103	0.0014626741050890002	0.29185448147718	0.30988121000206703	0.063480359900993	2.885303611838108
20520.0.	0.15115922648833702	0.00038148915742000004	0.013833778920527002	0.164026632944026	0.000535197951261	0.000651210732581	0.023568542550886	0.308653580493492	0.04389629142378	0.0009652285167540001	0.6245540173572901	0.015445982642708002	0.003456357582716	0.0018615736752270002	0.00959166456761	0.0008054453289360001	0.00036545749226400004	0.001007915377771	0.0045949766399980005	1.314657008486437	0.0013388236027370001	0.17369038529580003	0.000279999999901	2.6365434653920724e-05	0.000103195979743	1.5471052921602139e-06	0.00031228907611900004	8.726411517649041e-06	8.832382149628282e-05	8.953997555713362e-05	1.793274599147752e-05	2.7092639971854743e-05	2.7775171830869175e-05	2.763951682027215e-07	0.00011654876208900002	0.25849208024553	0.00021045517991900002	9.833752290346195e-06	0.290537148343229	0.33049323909669803	1.609879992108874	0.43836796544924106	0.001463073315328	0.35201248928962503	0.273057007530196	0.063355401765859	2.884157270490058
21060.0.	0.151285214608661	0.00037812613552900003	0.011737392961674	0.16188968714288302	0.0008569223341690001	0.000843770542759	0.027329945469342	0.30866215921962104	0.042485440469208005	0.0009609947479470001	0.6249920083818741	0.015007991618124002	0.003447528239487	0.0018803793473990001	0.009700238169101	0.0007984391007770001	0.00036248809503000004	0.000993419522226	0.004507905021579	1.229185774152196	0.0013170603145450002	0.165786466618067	0.00027999999994200004	2.5593338021491664e-05	0.00010156251565700001	1.475099229246235e-06	0.000313869438581	8.332044718628346e-06	8.818579424844299e-05	8.848252716999231e-05	1.7712521913561752e-05	2.657592065101643e-05	2.7401705409450173e-05	2.727091095785915e-07	0.000116613436408	0.258344470332109	0.000210440944708	9.893990680663608e-06	0.290552231238768	0.33049477656617904	1.057390207882931	0.46619063227628305	0.001462165404087	0.43748371119607404	0.23671152723812303	0.063164142981059	2.882861755493254
21600.0.	0.151373336072355	0.00037354222431400003	0.009929580749367001	0.159540598714423	0.0018958743439590003	0.001210882697288	0.031769059754116	0.308670792536063	0.03938865188494	0.0009552517965680001	0.625697233883525	0.014302766116473001	0.0034398684910780003	0.0019127792511110001	0.009870916688107	0.0007882913938320001	0.00035847854343100003	0.0009686899525440001	0.004372103683859	1.08456745723362	0.001281052876836	0.15138201069949903	0.00027999999996600005	2.434780096555695e-05	0.00010045438881500001	1.355090279137782e-06	0.00031425415689700003	7.68224887656356e-06	8.776206765177422e-05	8.831307980580624e-05	1.7666878546870663e-05	2.5839264535612065e-05	2.6911190573470115e-05	2.678682057767221e-07	0.00011667819819900001	0.25819686246322004	0.000210427302126	1.000842937098377e-05	0.29056652341519	0.33049722614070604	0.49585244060971706	0.49157792508322706	0.001459407555972	0.582102015725632	0.20169845279762003	0.062798828448251	2.881127368207287
22140.0.	0.151411851822725	0.00036649958153400005	0.008221498931730001	0.157171917435268	0.025452301070562	0.0032863365749310003	0.037925044885051	0.308679672397842	0.023386321900593	0.0009467083067710001	0.627591401206198	0.012408598793799	0.0034466861044740002	0.001987040443926	0.010239887645775	0.000769244189279	0.000352399082522	0.0008963244113300001	0.004094545381628001	0.545381198068156	0.0011821709663560002	0.08783589847856901	0.00027999999998	2.0943600510380082e-05	0.000100225986514	8.112215744163908e-07	0.000311773769922	4.73214389480226e-06	8.66926031230859e-05	9.238340780480751e-05	1.8448448423334933e-05	2.4502064321811735e-05	2.6186338503223674e-05	2.607307303620201e-07	0.00011674304675500001	0.25804925664079603	0.00021041422075300002	1.055652707701541e-05	0.290580066427195	0.33050296629295	0.025234847980950003	0.49251527619149404	0.0014534620248550002	1.121288262540735	0.168426156754615	0.060726755651122004	2.8776356411144732
22680.0.	0.151361831811884	0.00034890635610800003	0.004833151875424001	0.15654413925940902	0.14208354610239002	0.023994038511623003	0.06589537851544901	0.308689390930086	0.00043839665489600003	0.0009275723814970001	0.6348666643314801	0.005133335668517001	0.003640912166254	0.0024402390155560004	0.011999122637536	0.000670785587337	0.00033763810297	0.0005085957152670001	0.002821497602292	0.00049887178465	0.000645837195988	0.0010597311159040001	0.000279999999988	8.427092455651365e-06	0.000102423111202	1.579689483344511e-08	0.00030298745559800003	9.436313471863619e-08	8.422395705963044e-05	0.00010211725221400001	2.0207794716459942e-05	1.9688972597123612e-05	2.4452239662482072e-05	2.437928713840227e-07	0.00011680798140900001	0.257901652866788	0.000210401670816	1.1471585168050672e-05	0.290592899645778	0.330522314861866	0.00359833422559	0.40735793568057105	0.001436383340549	1.666170576512415	0.129872062379555	0.040043128661654	2.850183288834971
23220.0.	0.151063053932797	0.000302719473168	0.002018903477094	0.155367341625115	0.256055308225456	0.048760708092948	0.15206488785785202	0.30870195964054603	0.00021111418855700002	0.0008792025631630001	0.6383136915088621	0.0016863084911350002	0.004035512170789	0.004027560760050001	0.014403628638301	0.000397357196957	0.000299185201474	0.00025122007525	0.0009477955508400001	0.00020427349621800003	0.000258829838991	0.000515760230489	0.00027999999999300004	2.735955371621951e-06	0.00010584145412600001	8.08725368770971e-09	0.000293962811735	4.664591578272702e-08	8.171522878743721e-05	0.00010562923150400001	2.0281019175578312e-05	1.2854525730549353e-05	2.056233859414714e-05	2.0539811557633677e-07	0.00011687300153500001	0.257754051143166	0.00021038962411400002	1.123358408366862e-05	0.290605060372974	0.33053630990703603	0.0018921735317220002	0.34981320583471803	0.0013888986689530002	1.6664651625274352	0.06858957946748301	0.015351670175206002	2.765041663142067
23760.0.	0.15034205003405401	0.00024381613100500003	0.001082474105026	0.15238783834583902	0.33592294935113504	0.059931305332324006	0.27499625817947504	0.308719240297789	0.00014996473579400002	0.000812681830506	0.639425702049357	0.0005742979506400001	0.004508579438904	0.006208489015491	0.015435499386198	0.000164701800463	0.00024921012457	0.000144687452456	0.000255112745411	0.000153853568858	9.54568263778522e-05	0.00038758470697900004	0.00027999999999600003	9.141044545655711e-07	0.00010807447445300001	6.128513354658281e-09	0.00028520664217400005	3.378025298442817e-08	7.92811786192073e-05	0.00010790467913100001	1.9821789518946154e-05	7.681899323391837e-06	1.568483948560583e-05	1.569086182140893e-07	0.000116938106543	0.257606451471918	0.000210378053934	1.115510748681684e-05	0.29061658395058904	0.33054429770026	0.001390691818652	0.31280832934909303	0.001321313894563	1.666515570219679	0.022375385809888	0.004291047759761001	2.6452157692041913
24300.0.	0.14921300622906	0.000192230905467	0.0007209805065090001	0.14893756870656902	0.37049842027440605	0.062691452041434	0.40224144117508503	0.30874128771784004	0.000127553005594	0.0007461054980870001	0.6397823906777651	0.000217609322233	0.004794860666273	0.0077169308377470006	0.015667435184454	9.694636040691766e-05	0.00020397726015300002	0.00010714316059500001	0.000128476606291	0.000139056482391	3.598782133881053e-05	0.00035007230523300005	0.00027999999999700004	3.316133961142877e-07	0.00010896243139000001	5.511270519175697e-09	0.000276711225236	2.895319969850056e-08	7.691962227660396e-05	0.00010882333705300001	1.9059957275468802e-05	4.409355369831408e-06	1.115700256270279e-05	1.1173573191741881e-07	0.000117003295883	0.257458853855052	0.000210366934971	1.112989889139236e-05	0.290627503863214	0.330548849180167	0.001229719452372	0.28892229116559404	0.0012515811558100002	1.6665303551092019	0.009290387868191	0.0016499646319180002	2.521947875390157
24840.0.	0.14777498052693303	0.000151107155665	0.0005415886281040001	0.145415415758676	0.387132212930732	0.063295143358606	0.5222861391723811	0.308767021223643	0.00011491629297500001	0.00068414677534	0.6398971105370851	0.000102889462912	0.0047751664521240005	0.008319189063776001	0.015722843141232002	8.018728321296625e-05	0.00016650494146	9.57687171751493e-05	0.000101202101172	0.00013297651934200002	1.629985560611714e-05	0.000334698813222	0.000279999999998	1.448917351194548e-07	0.00010868283676500001	5.190158873159155e-09	0.000268468839672	2.6016982080265022e-08	7.462840699386934e-05	0.00010856850184000001	1.8144591808358854e-05	2.485942107406484e-06	7.558026223207638e-06	7.575605259589482e-08	0.00011706856903900001	0.257311258294596	0.00021035624325900002	1.1121788487188621e-05	0.29063785183581703	0.330551477476765	0.0011564611909990002	0.27339983072829305	0.0011845854106870002	1.6665364229133641	0.006385484153907	0.001164292338171	2.4063861135439852
25380.0.	0.146122355114572	0.00011897873921100001	0.00043576476895100004	0.141929768372675	0.397180918907442	0.06350767910775801	0.633364822499346	0.30879507483720703	0.00010566489609300001	0.0006272667061890001	0.6399345188662611	6.548113373691593e-05	0.004522351864077	0.008245201625839001	0.015732903564052002	7.592634690091769e-05	0.000136027616134	9.353686123349071e-05	9.76344052753924e-05	0.00012956869911	9.85544068297105e-06	0.00032609204544200004	0.000279999999999	8.448741212552273e-08	0.000107526038984	4.939479720353993e-09	0.000260471958232	2.3668617953722562e-08	7.240543891272086e-05	0.00010743118841700001	1.7162457400649162e-05	1.3954870296667768e-06	4.946740829586215e-06	4.9615071453224113e-08	0.00011713392552700002	0.257163664792593	0.000210345956097	1.1119115681563241e-05	0.290647657926214	0.33055303956401705	0.0011131490055610001	0.263203803724321	0.001121049647593	1.6665398186126472	0.005134394972232	0.001066628578034	2.300181167334988
25920.0.	0.144330914261759	9.409714109741151e-05	0.000366073687315	0.138516110981522	0.40361257392263	0.063649122783071	0.735784410329779	0.308824240608153	9.82942786507995e-05	0.0005752906498100001	0.639947088173418	5.291182657996521e-05	0.004129120621835	0.007738054217859	0.015725534578905	7.566559974660412e-05	0.000111424806979	9.474212906018263e-05	0.000104058807853	0.00012748020143700002	7.697476600579377e-06	0.000320820539877	0.000279999999999	6.464691240129396e-08	0.000105766330597	4.7191630436852815e-09	0.00025271327176800004	2.1657999140058692e-08	7.02486856568827e-05	0.00010568622566400001	1.6170317106782042e-05	7.889451901992016e-07	3.160183163662182e-06	3.171264261034527e-08	0.00011719936489600001	0.25701607335110505	0.00021033605198400002	1.1118155764206401e-05	0.29065695061267904	0.330554011417421	0.001085306991812	0.25640393125321803	0.0010610483081290002	1.666541895027189	0.0043715187767080005	0.001036634946467	2.20296688045243
26460.0.	0.142459509642889	7.497975132099265e-05	0.000316692405149	0.13518769241904702	0.407815473645581	0.06377171377950301	0.830161118834556	0.30885360800710904	9.2161720815904e-05	0.000527936081925	0.639951565147937	4.8434852061054346e-05	0.0036677759355890002	0.006986061579709	0.015708476863653002	7.687516411846296e-05	9.168723471712e-05	9.738880081226051e-05	0.00011726022833700001	0.000126152410571	6.933404651066271e-06	0.000317470812276	0.000279999999999	5.801078168068016e-08	0.000103620061132	4.5172020439369455e-09	0.00024518568726	1.989515012094369e-08	6.815617516016956e-05	0.00010355087733100001	1.520442238757787e-05	4.551152461076761e-07	1.9862503526039627e-06	1.994014035383151e-08	0.00011726488672500001	0.256868483972211	0.00021032651055300002	1.1117733706062842e-05	0.290665756876947	0.330554654958906	0.001066539215286	0.25177588607010803	0.001004526409434	1.666543210772625	0.0038512685389540005	0.001022107498611	2.114081012037002
27000.0.	0.140553333409975	6.04497233266881e-05	0.000279845376506	0.131949483488481	0.41061382179569705	0.06388522285076001	0.9171253159593541	0.30888255549236504	8.691875390615904e-05	0.00048491839929	0.6399533401383161	4.665986168195671e-05	0.003188675349905	0.006122543675097	0.015683862019599003	7.860588407513994e-05	7.597706690318379e-05	0.00010067739215300001	0.000136855705534	0.00012528415124600002	6.6306937817953666e-06	0.00031528140611700005	0.000279999999999	5.577238222188778e-08	0.000101243045256	4.328820591975614e-09	0.00023788232226400001	1.833315904604517e-08	6.612599399821721e-05	0.000101181910479	1.4285761162042563e-05	2.724979253371781e-07	1.237030180330679e-06	1.242213879949505e-08	0.000117330490621	0.256720896658006	0.00021031731251300003	1.111748016510893e-05	0.290674102282863	0.330555113719168	0.001053338714657	0.248543152811965	0.000951405169391	1.6665440670241032	0.003473283212222	0.001013360314244	2.032851184293868
27540.0.	0.13864693976901402	4.9599204900343204e-05	0.00025127278579300003	0.128802865269549	0.412516966508758	0.063992470310267	0.997274184959219	0.308910691050367	8.23619467888485e-05	0.00044598182532800003	0.6399541744610651	4.5825538933312056e-05	0.0027249220180920004	0.0052374675862840005	0.015651787069136003	8.039938501773318e-05	6.362110228306187e-05	0.000104215658299	0.000163598836269	0.000124700835917	6.485194689564542e-06	0.00031381116031	0.000279999999999	5.5053615861207e-08	9.874144412498943e-05	4.1520968996692634e-09	0.000230796498975	1.6942858016324253e-08	6.415628569127481e-05	9.868629458150876e-05	1.3424732967943492e-05	1.7297576233791512e-07	7.692168647551364e-07	7.725486257623715e-09	0.000117396176218	0.256573311410601	0.00021030843959200001	1.1117279175117291e-05	0.29068201105087604	0.330555466257415	0.0010436595137470002	0.246213138182363	0.0009016146261350001	1.666544638369052	0.003186466437642	0.001007666067126	1.958640681418797
