time	CIS	CISRNA	CISnRNA1	CISnRNA2	CISnRNA3	CISnRNA4	CISnRNA5	Epo	EpoRJAK2	EpoRJAK2_CIS	EpoRpJAK2	SHP1	SHP1Act	SOCS3	SOCS3RNA	SOCS3nRNA1	SOCS3nRNA2	SOCS3nRNA3	SOCS3nRNA4	SOCS3nRNA5	STAT5	npSTAT5	p12EpoRpJAK2	p1EpoRpJAK2	p2EpoRpJAK2	pSTAT5
36.0.	1.400092604399983	0.05251657869679	1583.884136655371	1426.371922655223	1148.6722247937164	823.9466559212349	527.673704488462	1.24997e-07	3.636252839843975	-1.29543142009905e-29	0.14907876151361102	26.596900057620353	0.12819994237964902	4.5215383574866035	0.026037892928381	0.0018164049085350002	0.001829318542671	0.0018407228092040002	0.0018504456044060001	0.001858300673251	36.305520231931105	18.41729533507154	0.05896969960617301	0.024144837020501003	0.10777386201573401	30.78608922519465
38.0.4.0	1.87055779673244	0.062881453874629	1581.4352280564929	1472.5238848345937	1237.7593836518656	933.454643339064	631.8097414432917	1.24997e-07	3.6504022574833943	-1.6350737599527768e-29	0.146704613078254	26.594098510592563	0.13100148940744902	4.9899137405570055	0.028735080236377	0.0017763866885450001	0.0017923021949040002	0.0018070768195680002	0.001820569228942	0.0018326262680850001	38.0897801056177	17.981117553605454	0.053539872955118	0.023205504499163	0.102367751984065	29.30170157626629
40.0.8.0	2.421527222131413	0.07328032005137801	1567.8767850485467	1502.6301078435395	1311.7112860772884	1034.6266431963115	736.2860277165184	1.24997e-07	3.66282294449937	-1.37228842633455e-29	0.14448266291328202	26.59156259869359	0.133537401306424	5.439797036919354	0.031325778217994	0.0017305240409960002	0.0017486545665060002	0.0017659459189840001	0.0017822824161990002	0.0017975385224880001	39.82405543774632	17.492619358745912	0.048982464063314	0.022355472541811	0.09757645598221601	27.90326875310394
43.0.199999999999996.0	3.050426041606594	0.08342693312503101	1545.3582395847873	1518.4798171842262	1370.5354331836118	1125.4530172350371	838.2268119187673	1.24997e-07	3.6737685198173713	-1.109529895001593e-29	0.14241151016129	26.589261696569114	0.135838303430908	5.869074025959434	0.033797812080339	0.0016804922388890002	0.001700195641831	0.001719305998318	0.0017377289743690002	0.0017553620365510002	41.502170642426144	16.967549164642428	0.04512967372562501	0.021586809784474	0.09332348651123301	26.586139306870606
45.0.6.0	3.752406028010018	0.093070965575691	1515.757383782601	1521.9256676859845	1414.7749763820598	1204.6033591724738	935.1172404321666	1.24997e-07	3.683446211475139	-8.524199853903327e-30	0.140487350300794	26.587169434330555	0.137930565669469	6.276308413801925	0.036142910912447	0.0016276533345410001	0.0016484077646310002	0.0016687690778180002	0.0016886606815380001	0.0017079991699270002	43.119766034262945	16.418686616792385	0.041851702639798004	0.020892055752502	0.089542679831762	25.345886916681106
48.0.	4.520741084882486	0.102006352988476	1480.691619195801	1514.7868666461686	1445.3541564251193	1271.3598640828054	1024.8871926238562	1.24997e-07	3.692027442605175	-6.419171665813327e-30	0.138704764326366	26.585262963409384	0.139837036590645	6.660611962824274	0.038355959817533	0.001573109336908	0.0015944928002360002	0.001615644731948	0.00163650326327	0.00165700087172	44.67395306106741	15.856348021267447	0.039046767394983	0.020264282489287	0.086176743184183	24.178307674300417
50.0.4.0	5.347265611838244	0.11007485993452501	1441.5376035180168	1498.7854694156522	1463.4460337644527	1325.528258109213	1105.9470889505264	1.24997e-07	3.699655393031571	-5.299514163337252e-30	0.137057300430855	26.583522379826913	0.141577620173124	7.021536796198966	0.040434379741658005	0.001517746656585	0.001539419937648	0.0015609914902760002	0.0015824116480090001	0.001603626059537	46.16303071457849	15.288808575688714	0.036634164669731004	0.019697118809539	0.083176023058299	23.079413389625095
52.0.8.0	6.222817660167054	0.117165831262969	1399.4548995434857	1475.5078462569186	1470.3644311800217	1367.339799874346	1177.1853783784584	1.24997e-07	3.7064506034892473	-4.432055701448656e-30	0.135537902654107	26.581930262834526	0.14316973716550702	7.358986252573946	0.042377614124610004	0.0014622732158450001	0.001483965619004	0.0015056597932390002	0.001527316169483	0.0015488913025660002	47.58625176639727	14.722654789250294	0.034549297832869	0.019184748548584003	0.08049744747518901	22.04542306598311
55.0.199999999999996.0	7.137658254191097	0.12321314550310701	1355.4108333616682	1446.3846414927134	1467.4793002822978	1397.3540082366678	1237.9379197525227	1.24997e-07	3.7125152429879	-3.732515360873455e-30	0.134139224184455	26.580471300768068	0.144628699231966	7.673141233514742	0.044186704766897004	0.0014072494099630001	0.001428746864105	0.001450327855326	0.0014719611561170001	0.0014936123374450002	48.94362991384424	14.163078421611832	0.032740028597475004	0.018721891423449002	0.078103612806716	21.07275367128797
57.0.599999999999994.0	8.081847372291517	0.128190317837639	1310.2048520183755	1412.683865189923	1456.1532013432204	1416.3684454877487	1287.9387757329573	1.24997e-07	3.717936424770155	-3.0940618275443093e-30	0.132853853222205	26.579131984356504	0.14596801564352901	7.964399474726034	0.045863942119192	0.0013531139210380002	0.0013742490624760002	0.001395531583401	0.00141693713419	0.001438438726002	50.23578069127143	13.61412148544223	0.031163954227573003	0.018303773023933	0.07596199475613001	20.158010787477757
60.0.	9.045565097628518	0.132104564165296	1264.4913943130744	1375.512948500784	1437.6958797751497	1425.3392235430642	1327.260571925047	1.24997e-07	3.722788823375358	-2.6392115271733763e-30	0.13167447268186702	26.577900353113765	0.14719964688626502	8.233325587461765	0.047412577592620006	0.0013002052263310002	0.00132084913627	0.001341689518581	0.001362707682208	0.001383882765277	51.46379034310028	13.078880330259729	0.029786347604479003	0.01792608872998	0.07404426760831201	19.29797942983726
62.0.4.0	10.019372987925601	0.13499047431243902	1218.8007638505394	1335.8266066955823	1413.33374620177	1425.3139013143966	1356.250931515111	1.24997e-07	3.7271367655427943	-2.271983450526987e-30	0.13059397010600401	26.576765784070783	0.148334215929248	8.48061006747776	0.048836587509248006	0.0012487795076440002	0.0012688348326380001	0.001289123615994	0.0013096318101220002	0.001330343586536	52.62910790027174	12.559675529772477	0.028578581174048004	0.017584964963044	0.07232571821410401	18.48961517300113
64.0.8.0	10.99441569092497	0.13690377788511102	1173.5577992119936	1294.4381811506407	1384.19121079866	1417.377031140132	1375.4698423559682	1.24997e-07	3.731035917336737	-1.9771175441709955e-30	0.12960551039439	26.57571881464454	0.14938118535549	8.707035764180546	0.050140480012589	0.001199025553683	0.001218420781588	0.0012380765455590002	0.0012579825969910002	0.001278127230743	53.73345653426554	12.058193201901735	0.027516909500154	0.017276920099057	0.07078474266965701	17.730035639418787
67.0.2.0	11.962566344640543	0.137915536554909	1129.0983267262175	1252.0327867467809	1351.281139739506	1402.6076878213955	1385.6313095211005	1.24997e-07	3.73453465668927	-1.6780262084854433e-30	0.128702581016024	26.57475099327524	0.150349006724789	8.913450550471543	0.051329137685245003	0.0011510771508620001	0.001169761851862	0.0011887260861230002	0.0012079627020380001	0.0012274633610710002	54.778760935763714	11.575602471618552	0.026581520886101002	0.016998826559367002	0.069402414849233	17.016512364990636
69.0.6.0	12.916521547078307	0.13810696990111201	1085.6834946655576	1209.1810972060891	1315.5020942005676	1382.0477674937051	1387.5513737969743	1.24997e-07	3.737675197861371	-1.4532495132618212e-30	0.127879017080956	26.573854752820658	0.15124524717937102	9.100745141461129	0.052407689816633005	0.001105023376983	0.0011229642504320002	0.001141197091974	0.001159717263987	0.0011785191658110002	55.767088014792854	11.112653015688124	0.025755792994642	0.016747875005654	0.068162117057373	16.34646303691399
72.0.	13.849852897782956	0.13756502100956702	1043.5121498941282	1166.3529832312174	1277.6404184686398	1356.6795760900322	1382.1035627347733	1.24997e-07	3.740494518311822	-1.230098874765774e-30	0.12712901186807002	26.57302330272269	0.15207669727733902	9.269835184055939	0.053381409264832	0.001060917144334	0.001078094738229	0.001095571432386	0.001113344619456	0.0011314109147910001	56.700598671697314	10.669755982501785	0.025025704535073003	0.016521541147518002	0.067049224137514	15.717444090325438
74.0.39999999999999.0	14.757022544976437	0.13637869210626302	1002.7314469751888	1123.9305011671772	1238.375626811995	1327.4111544587945	1370.182078192935	1.24997e-07	3.7430251268741372	-1.090865138303151e-30	0.12644711702775202	26.57225053674852	0.15284946325151	9.421646884818196	0.05425562969378701	0.001018782281861	0.001035188273643	0.001051896239215	0.001068905200659	0.001086213556658	57.581508762730586	10.247051039588657	0.024379367307927002	0.016317555385234002	0.06605083340494701	15.12714364754523
76.0.8.0	15.633370037981551	0.134636126854417	963.4458876975991	1082.2199347372227	1198.2878798645318	1295.0678420740855	1352.6724853789938	1.24997e-07	3.745295703573312	-1.02699875920535e-30	0.12582823561915601	26.571530953721123	0.15356904627890502	9.5571055650516	0.055035679667150006	0.0009786193985280001	0.00099425434417	0.0010101907425870001	0.001026428913583	0.001042968680896	58.412057695017495	9.844461849231347	0.023806651744199003	0.016133875320315003	0.065155533743015	14.573374783629252
