time	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17	species_18	species_19	species_2	species_20	species_21	species_22	species_23	species_24	species_25	species_26	species_27	species_3	species_4	species_5	species_6	species_7	species_8	species_9
560.0.	77.47924158746099	9.897906525828615	0.9733067748196291	51.60122982191316	5.5180318960618955	0.508637841058025	0	8.164987520477025	0.7574302134995471	9.242569786500455	7.992698413607621	228.44323461713196	8.773211249424778	142.24548622429396	0.126614216667784	0	82.42156384869483	0.8125264882705681	0	0	352.3449338684791	2.4292166355454	1.110081012556586	624.2644264549936	238.95306561005933	49.17806348641082	232.93351359118327
600.0.	35.412081021116435	8.13078719313005	1.079393987088857	65.04755998365587	4.147454245392387	0.31392801049115604	0	6.46383278088891	0.608074186722654	9.391925813277346	6.789706110477217	382.1194497055114	5.544616143622412	130.4411537864598	0.049903973994899	0	87.2445951302605	0.42108261563736205	0	0	269.99620532428696	1.283573813226427	0.9811426676281291	761.8359394132846	165.99119290127723	66.38433045379294	218.67466248102727
640.0.	18.410694321811242	6.268342571436263	1.132818403713076	74.48488356588963	3.421188816891815	0.199446876496215	0	6.146289773645408	0.578908264428708	9.42109173557128	6.773635168358798	529.5730316649547	4.075106815160676	121.86806069403113	0.026420046684722	0	88.91316741628533	0.23809060019247802	0	0	194.71705724188882	0.828634027252623	0.8777821029854861	863.2713515653427	108.59151593692293	90.36448477062191	195.00386361922978
680.0.	10.495013361004595	4.79636228701802	1.153005958389209	80.83364733833668	3.007622220059135	0.133946895949191	0	6.5444362283788955	0.613639248778724	9.386360751221268	7.321490309711851	653.1554954188402	3.31459558633355	116.00761963444727	0.017163911200742	0	89.2160735236242	0.147840580327253	0	0	136.95750080851116	0.614699786675112	0.803086736077897	935.1049157620797	68.6330033694319	120.19739117125073	164.1700370834882
720.0.	6.349911682975055	3.807797141855827	1.155724137659055	85.14012156651782	2.756666920475288	0.097278978228858	0	7.20739078633147	0.671580574816735	9.328419425183254	8.028386510803545	750.192972921075	2.878384814114072	111.99316480938424	0.012767725386120001	0	88.99154776922657	0.101680905852381	0	0	95.19584850682863	0.500160799637784	0.7505025378119251	985.1976439379725	43.38674111073326	151.75713356618283	131.17978442420394
760.0.	3.995287340935085	3.18565903962112	1.1511609004123	88.08918255712257	2.597667382677421	0.07655800308586301	0	7.874198410640912	0.7293212850181721	9.270678714981816	8.6770693229888	823.4244383077229	2.611840270429298	109.2261841709464	0.010407886159411002	0	88.63405823768116	0.077032168897027	0	0	65.75064879283293	0.43342569955407906	0.713834137352998	1019.8702119722154	28.00628930679806	180.67711153247114	100.8911385484661
800.0.	2.580387690610306	2.795309642509606	1.144627280303752	90.12588150767478	2.493921807950274	0.06440754537201801	0	8.435791849054807	0.77746275026064	9.222537249739352	9.197452275698982	877.3299954036544	2.442082120798781	107.30675625478052	0.009032884213422	0	88.29736448641388	0.06310111708432001	0	0	45.248695575513835	0.392281268817322	0.688353241525082	1043.7744930845363	18.536447631634537	204.73884927637255	75.70581656830666
840.0.	1.6963758176309671	2.545191145520729	1.138368229731915	91.54332687034554	2.42481818725868	0.056963777864928004	0	8.872579288790915	0.814583059314391	9.1854169406856	9.5911819451314	916.4012291906813	2.33074567522223	105.96670579037797	0.008185374143267001	0	88.02329881301475	0.054773566627231006	0	0	31.07301554658239	0.365907121669503	0.670658388206787	1060.2191519613846	12.539291946646525	223.62940495225862	55.953882524770115
880.0.	1.1289243545035381	2.380916984649965	1.13312389530397	92.5361828960364	2.378111611345081	0.05222442708905001	0	9.19985052619387	0.8422083523786921	9.157791647621293	9.881431201590786	944.4488652138223	2.256156261480113	105.02583883326471	0.007642232254439001	0	87.8128537103013	0.049558826623149005	0	0	21.312210913181197	0.34853559604487	0.658364025746751	1071.5184840449992	8.630334809492973	237.95802172678503	40.985364297744994
920.0.	0.757775529620467	2.270692989500116	1.128997931724375	93.23515147120897	2.346213779721248	0.049114534350835	0	9.440669089146471	0.8624327532614651	9.137567246738517	10.092873679386646	964.4606924639546	2.205411675132605	104.36223565118267	0.007284563525318001	0	87.65553928934447	0.046175356131289	0	0	14.608780871880638	0.33687372296830403	0.6498140121140581	1079.2772356487028	6.020840342299247	248.60082580899567	29.87420073748273
