time	IkBa_cytoplasm	IkBa_mRNA_cytoplasm	IkBa_mRNA_nucleus	IkBa_pre_mRNA_1	IkBa_pre_mRNA_2	JNK	JNK_P	LPS	MSK1	MSK1_P	TNFR1_EL	TNFR1_cytoplasm	TNFa_TNFR1_EL	TNFa_TNFR1_cytoplasm	TNFa_mRNA_LSEC	TNFa_mRNA_MC	TNFa_pre_mRNA_LSEC	TNFa_pre_mRNA_MC	p38	p38_P	p65_2P	p65_IkBa_nucleus	p65_cytoplasm	p65_nucleus	s11	s14	s15	s16	s19	s3	s5	s8
0.0.	0.565355566148	0.830719401663	2.58591875101e-05	1.5890447453799998	1.5890447453799998	0.952942675521	0.0470573244787	5.0	14.9703434362	0.0296565638155	0.00122834645669	5.5275590551200005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.737178298074	0.262821701926	0.22457181578	0.849444166515	0.000338847341182	0.0169379546715	1.1307110359900001	0.299995943221	4.05677850894e-06	0.0	0.0424720958628	0.00437952992503	0.0743460803282	0.218957041441
900.0.	0.35939866715615304	0.833719544438083	2.8175260327585864e-05	2.047985447960128	1.731372363827035	0.9465000217925911	0.05349997820710901	3.62683518624927	14.967026919359567	0.032973080655937	0.0011071020388130001	4.9820084422099154e-05	1.1912490062248632e-09	2.961088743422618e-05	2.9381769405155672e-08	1.667340752681733e-07	0.017496943264308	0.008826255270072001	0.699908925275577	0.30009107472442303	0.251840515131233	0.6906634498366561	0.0006173618517790001	0.030863524531628002	0.718797508327496	0.299983821761836	1.617823767238578e-05	1.9004062254593814e-05	0.034532908584915	0.008034980998213	0.20224137753033103	0.401688567474596
1800.0.	0.024537745839892003	0.940023014334683	7.336786052407725e-05	8.4474127371333	4.508512524940026	0.931421389404792	0.06857861059490701	2.630786691277497	14.958683367545994	0.041316632469511005	0.0007466116389350001	3.359860863315521e-05	2.272665652197047e-09	0.000117652927439	5.67160336866043e-08	3.2727332858660276e-07	0.033742649648567005	0.017135013990242	0.6238792841328651	0.376120715867135	0.39713731648016404	0.35770806158273005	0.0035908995339240003	0.179542714692268	0.049075487650441	0.299972757626909	2.7242372598806343e-05	5.376149503642549e-05	0.017885194532345	0.011992797549585	0.20577361317689302	0.599582476444051
2700.0.	0.023917958735733002	1.827679748103689	0.000287858569833	26.48285341052362	17.689026317503437	0.9163215468375091	0.08367845316219101	1.9082859461631152	14.951321085475024	0.048678914540476	0.000249023733	1.1207529973846251e-05	2.5238579798901323e-09	0.000239178777313	8.160121718438704e-08	4.758890262580561e-07	0.048532195380694004	0.02482358140581	0.5632998328802	0.43670016711980003	0.650399069375588	0.163120825963935	0.007482555609332001	0.37412408203643505	0.047835803090894004	0.29997010766041204	2.9892339095307305e-05	0.000179000137746	0.008155900100666	0.009667598158271	0.12222099453316501	0.48334720977189205
3600.0.	0.103121106925444	3.9595962168776673	0.00046310080475500003	29.024037649348326	28.457511998416976	0.9206512702596911	0.079348729740009	1.384207721748889	14.953331303092552	0.04666869692294601	1.240992089554303e-05	5.593543558094371e-07	5.755774960788713e-10	0.00029696809288500003	1.0375134453654359e-07	6.107135443095706e-07	0.06169568072469501	0.031795417946362	0.595244090519507	0.40475590948049306	0.7836235860818861	0.326692297820104	0.004657179041722	0.232852936317568	0.20624183287626302	0.299990033496413	9.966503094160753e-06	0.0008191491201130001	0.016334427817274	0.006082900240633	0.114656252877949	0.30412329393972504
4500.0.	0.269113893454033	5.731593410651879	0.00031840529959200004	12.32927602059412	19.565859242044965	0.9318361457845911	0.06816385421510801	1.004058653157993	14.959741037287985	0.040258962727517	4.409409386639217e-06	1.992962149106188e-07	4.6350996985629645e-10	0.00029892212141500004	1.229852894894099e-07	7.302458616286614e-07	0.07312557792143301	0.037973277228719	0.6482301775076951	0.35176982249230704	0.677900657843814	0.5411508462451751	0.001216544506458	0.06082516783261001	0.5382274878307041	0.29999120559428	8.794405227477527e-06	0.0018565579689640002	0.027057368111780004	0.005274970314701	0.12626152452935002	0.263720510761355
5400.0.	0.427900917297351	5.998625616202614	0.00014801268138000002	5.209482861271986	9.095302713167577	0.9377043572372591	0.062295642762441004	0.7283110498056731	14.962768318653804	0.037231681361697	2.718181164828283e-06	1.231894613316072e-07	4.565669948847747e-10	0.00029933517425100004	1.392601202887038e-07	8.335995582799206e-07	0.082796530808217	0.043312012471019005	0.6722663559345341	0.327733644065468	0.558560597085287	0.608259503734619	0.000685503336957	0.034272746331582005	0.8558015697672431	0.29999127700320405	8.722996303586312e-06	0.0029665877430600004	0.030412800242247004	0.0057758628832870005	0.144390159883796	0.28876254100470905
6300.0.	0.5623324230415211	5.47925815027199	7.322088986856205e-05	3.026967491007227	4.499393131937842	0.9406943119964121	0.059305688003288004	0.528292827913943	14.96410361397334	0.03589638604216	1.956904663141647e-06	8.893173606255549e-08	4.5452645098775657e-10	0.00029952110208600005	1.526797611391699e-07	9.206685274656099e-07	0.09077047207787901	0.047807033305380005	0.682854619003678	0.317145380996324	0.480812414001386	0.637495940287486	0.000502203240533	0.025107181600549002	1.124664606868416	0.299991297959228	8.70204027951538e-06	0.004102225260611	0.031874620699357	0.006333554868068	0.153627148849853	0.316645867214956
7200.0.	0.6680842385914361	4.769355608745228	4.538583653481672e-05	2.234270715226019	2.788946544167529	0.9422121300694801	0.057787869930220004	0.383206203156983	14.964690299070227	0.035309700945276	1.532312510480643e-06	6.982503354141543e-08	4.536784673105932e-10	0.00029962480077900004	1.634755937055095e-07	9.921496027435617e-07	0.097185063397384	0.051495303035337	0.6875061062571911	0.312493893742811	0.435046903105954	0.651088861900544	0.00041578397022500003	0.020785842414274003	1.336168261265443	0.299991306655358	8.693344150058716e-06	0.005229145456264001	0.032554266031585004	0.006738062478385	0.15842792999351202	0.33687060204588204
8100.0.	0.744109499390559	4.087237199551247	3.4438955470024177e-05	1.8824577566498992	2.116266909509819	0.9429819958555931	0.057018004144107	0.27796514799412203	14.96494820317276	0.035051796842744	1.266521544634702e-06	5.78644442236549e-08	4.5325643139569085e-10	0.000299689715191	1.719663499386314e-07	1.049413177643407e-06	0.10222983867070701	0.054448481835224	0.6895513950108451	0.31044860498915805	0.40927119921335103	0.6575683945950951	0.000370453504996	0.018519097474369	1.488218804893779	0.29999131098019405	8.689019313195216e-06	0.006320643518729001	0.032878242293958006	0.00699360904861	0.16107585384411302	0.34964760023179203
