time	Active_R2	Active_Rec	Active_Rec_endo	Inactive_Rec	S2_c	S2_n	S4_c	S4_n	S7	Smad7mRNA	Smad7mRNA1	TGFb	TGFb_In	TGFb_R1_endo	TGFb_R1_surface	TGFb_R2_endo	TGFb_R2_surface	pS2_c	pS2_n	pS2_pS2_S4_c	pS2_pS2_S4_n	pS2_pS2_pS2_c	pS2_pS2_pS2_n
0.0.	0.0	0.0	0.0	0.0	638.6434569983305	237.3986823746695	460.47553390939777	169.41748794160216	12.04336522068238	0.05642005114558601	0.36708251187032304	100.0	0.0	18.76309651441353	16.10971602608647	28.05808131865988	6.941118732440118	-5.739718509874451e-42	0.0	0.0	-3.3735033418337667e-80	0.0	0.0
3.0.	2.101472968991114	5.294973873577822	0.52775025175503	8.41312873333904	606.7421459943589	229.09923580939505	442.8881854009444	168.86314541471097	3.650907470078482	0.055792138605410005	0.337291448978968	99.97178871799035	0.036352501175186	15.076489624762123	5.843809638117494	18.434864513013338	0.22166657446704802	0.130919768087138	0.096219340247191	15.738845621978992	4.251348299838002	0.040813699682194005	0.020266135540055002
6.0.	3.229166069487156	7.722791925592583	0.9313475621845411	9.367505671267851	535.4594336135009	207.38254384269987	402.716717745102	168.69966815887952	2.723085088966015	0.054213097003897	0.310591304976277	99.9423310642894	0.075801159172266	12.781379129740998	5.096886139498301	13.429017644177172	0.32209222291348505	0.21813628460554202	0.22488605089398203	46.52621526292632	23.183021585459482	0.3370714204692	0.454950719064005
9.0.	3.698016227011451	9.078293154927561	1.177317424976954	9.725714365274788	457.4124436199251	183.36422304294413	358.0993218732581	173.00581716886094	2.39192335865206	0.052079082556214004	0.28964482013585	99.91200755525948	0.10303590399941101	11.8156720114037	5.067753471583732	10.975008889294504	0.36367057631912103	0.282930374864588	0.33451859369576603	74.22934346421827	52.70540791658157	1.056616231958108	2.439133711352304
12.0.	3.8095019366216523	9.829674311339287	1.315581059133887	9.89974116747039	393.11092103165896	163.91500670841035	321.10903286718224	182.67438251605546	2.244221213930116	0.050093270685935005	0.294785942808235	99.88135584214383	0.11909978156600301	11.598354897084755	5.250124098430475	9.80968446348414	0.37382611407967203	0.32649198775145605	0.40713762046836005	91.50033839434224	82.47543072129052	2.12350622218029	6.856736648351323
15.0.	3.764994878214495	10.259042751911485	1.393530430109986	9.999635374696636	347.07178272280623	150.2206064639328	295.20263806470143	194.9320505868864	2.170182678716596	0.050065240618112	0.36613194777338204	99.85050138897603	0.12819718762324	11.74927738784408	5.504017817703059	9.27222408855598	0.37030021489282205	0.35212561693300104	0.44728072097979305	99.45258701580762	106.12605501249081	3.296128270873271	13.531517388485621
18.0.	3.6630019948442243	10.516938447286625	1.439136450695416	10.066783851574089	316.305562340214	141.08730418110574	279.2386950739514	206.57769447075137	2.130413811882028	0.054674596311386006	0.525002761634036	99.8194859864781	0.133427932540463	12.064152213742217	5.776873660453218	9.034542960334058	0.36172579157643403	0.364384926396811	0.466625504173353	101.54769725396214	122.21807663381684	4.332360459749124	21.665999975846987
21.0.	3.546894739041023	10.680588864266406	1.467249903256447	10.120971786811795	296.1814949238772	134.97705282715145	270.6252099221771	215.7843226223893	2.108826270897495	0.065939808759137	0.7544493013321301	99.7883242995789	0.13657269960964902	12.43943113861794	6.045928463504701	8.937107805078034	0.35190757141196904	0.36798137580337303	0.47469864619204105	100.71739800920338	131.899017275245	5.096634543675809	30.443394886376648
24.0.	3.434085461445227	10.788748865076258	1.4854442721961	10.173542150990844	282.78659686335817	130.7017880128658	266.85689717471536	222.10044199988687	2.098606219186784	0.084230756239074	1.019671897702304	99.75701444119683	0.138572684356081	12.824133924879483	6.301219030858935	8.903065403643959	0.34238383544112205	0.366734872661692	0.47731981829602704	98.75680497733458	137.0407094564087	5.568729785533956	39.25785579962211
27.0.	3.33053085163177	10.86078100394548	1.497517510666778	10.231659735262053	273.4385539323705	127.50678067401581	266.02196308036093	225.8726297727719	2.096870608372144	0.10848274734792601	1.289827720501093	99.7255410062088	0.13990904063606002	13.193906438936965	6.53890111127876	8.895485478666801	0.333691472842781	0.363186287702078	0.47761471653554305	96.5599167487675	139.332166329367	5.797355237282828	47.7277339127807
