time	NatP	MisP	Ub	E1	E2	E3	E3_MisP	DUB	Proteasome	ROS	E1_Ub	E2_Ub	E3_MisP_Ub	E3_MisP_Ub2	E3_MisP_Ub3	E3_MisP_Ub4	E3_MisP_Ub5	E3_MisP_Ub6	E3_MisP_Ub7	E3_MisP_Ub8	MisP_Ub4_Proteasome	MisP_Ub5_Proteasome	MisP_Ub6_Proteasome	MisP_Ub7_Proteasome	MisP_Ub8_Proteasome	E3_MisP_Ub_DUB	E3_MisP_Ub2_DUB	E3_MisP_Ub3_DUB	E3_MisP_Ub4_DUB	E3_MisP_Ub5_DUB	E3_MisP_Ub6_DUB	E3_MisP_Ub7_DUB	E3_MisP_Ub8_DUB	AggP1	AggP2	AggP3	AggP4	AggP5	SeqAggP	AggP_Proteasome	UCHL1	UCHL1_Proteasome	UCHL1_damaged_Proteasome	Lysosome	UCHL1_damaged	Lamp2a	Lamp2a_UCHL1_damaged	Ub_UCHL1	SUB	SUB_misfolded	E3SUB	E3SUB_SUB_misfolded	E3SUB_SUB_misfolded_Ub	E3SUB_SUB_misfolded_Ub2	E3SUB_SUB_misfolded_Ub3	E3SUB_SUB_misfolded_Ub4	E3SUB_SUB_misfolded_Ub5	E3SUB_SUB_misfolded_Ub6	E3SUB_SUB_misfolded_Ub7	E3SUB_SUB_misfolded_Ub8	E3SUB_SUB_misfolded_Ub_UCHL1	E3SUB_SUB_misfolded_Ub2_UCHL1	E3SUB_SUB_misfolded_Ub3_UCHL1	E3SUB_SUB_misfolded_Ub4_UCHL1	E3SUB_SUB_misfolded_Ub5_UCHL1	E3SUB_SUB_misfolded_Ub6_UCHL1	E3SUB_SUB_misfolded_Ub7_UCHL1	E3SUB_SUB_misfolded_Ub8_UCHL1	SUB_misfolded_Ub4_Proteasome	SUB_misfolded_Ub5_Proteasome	SUB_misfolded_Ub6_Proteasome	SUB_misfolded_Ub7_Proteasome	SUB_misfolded_Ub8_Proteasome	asyn	asyn_Proteasome	asyn_Lamp2a	asyn_dam	Parkin	Parkin_asyn_dam	Parkin_asyn_dam_Ub	Parkin_asyn_dam_Ub2	Parkin_asyn_dam_Ub3	Parkin_asyn_dam_Ub4	Parkin_asyn_dam_Ub5	Parkin_asyn_dam_Ub6	Parkin_asyn_dam_Ub7	Parkin_asyn_dam_Ub8	Parkin_asyn_dam_Ub_DUB	Parkin_asyn_dam_Ub2_DUB	Parkin_asyn_dam_Ub3_DUB	Parkin_asyn_dam_Ub4_DUB	Parkin_asyn_dam_Ub5_DUB	Parkin_asyn_dam_Ub6_DUB	Parkin_asyn_dam_Ub7_DUB	Parkin_asyn_dam_Ub8_DUB	asyn_dam_Ub4_Proteasome	asyn_dam_Ub5_Proteasome	asyn_dam_Ub6_Proteasome	asyn_dam_Ub7_Proteasome	asyn_dam_Ub8_Proteasome	AggA1	AggA2	AggA3	AggA4	AggA5	AggD1	AggD2	AggD3	AggD4	AggD5	AggU1	AggU2	AggU3	AggU4	AggU5	AggS1	AggS2	AggS3	AggS4	AggS5	aggasyn	aggasyndam	aggParkin	aggUb	aggE3	aggDUB	aggMisP	aggUchl1	aggUchl1dam	aggSUB	upregUb	alues[Tot_MisP	alues[Tot_Protein	alues[Ub_Conjugates	alues[Tot_Ub	alues[AggP	alues[Tot_asyn_dam	alues[Tot_asyn	alues[Tot_UCHL1	alues[UCHL1_substrate	nnamed: 14
7500000.0	6005.34	26.5483	1085.82	6.39241e-06	1.0283e-06	-5.85787e-37	-1.4409799999999998e-39	89.8573	1883.6	9.99995	900.0	1000.0	1.57677e-39	1.56628e-39	1.55584e-39	1.5440099999999996e-39	1.81479e-39	1.7968499999999997e-39	1.77911e-39	-1.5263699999999996e-37	7.639699999999999e-33	-3.18955e-30	1.2437299999999998e-30	-1.09669e-39	-2.3755199999999996e-37	3.83203e-43	3.8038699999999995e-43	3.77592e-43	3.7581599999999995e-43	4.373009999999999e-43	4.82579e-43	3.96177e-43	-3.01603e-41	3.71139e-05	1.09637e-08	3.2949300000000004e-12	1.00805e-15	3.14176e-19	18080300.0	13.9917	5374.45	0.404934	4.4730200000000004e-07	1200	0.0059367	14.5492	9.5493e-06	350.14300000000003	650.363	1.43803	6.162939999999999e-36	5.116179999999999e-39	-2.67871e-39	-2.6497199999999997e-39	-5.9003e-39	-5.83442e-39	-9.570780000000001e-39	-9.46537e-39	-9.361129999999999e-39	-8.11901e-37	-5.15524e-42	-1.94595e-41	-1.19538e-41	-1.20759e-41	-2.0481399999999998e-41	-3.9160199999999996e-41	-2.2394699999999997e-41	-2.87032e-39	3.781019999999999e-34	1.3833e-32	-2.90662e-31	-2.2191299999999995e-38	-1.18772e-36	0.309716	9.91763e-05	0.000180281	2.7169599999999997e-07	4796.67	1.19497e-07	1.18426e-08	1.17365e-08	1.16313e-08	1.15164e-08	1.1402499999999999e-08	1.1289799999999998e-08	1.11782e-08	1.11965e-06	2.3542599999999997e-12	2.3331599999999997e-12	2.31225e-12	2.2893900000000002e-12	2.26676e-12	2.24462e-12	2.4654099999999997e-12	2.2233700000000003e-10	1.62675e-08	1.61103e-08	1.62208e-08	3.63399e-08	1.56076e-06	-5.7161e-08	-9.61627e-13	-1.64413e-17	-2.8584199999999996e-22	-5.0561999999999996e-27	-1.46654e-07	-2.1910999999999997e-11	-3.3372399999999998e-15	-5.1853200000000005e-19	-8.22542e-23	-0.000755197	-0.0005742330000000001	-0.000437017	-0.00033288199999999995	-0.000253783	3.56751e-08	5.904890000000001e-13	9.93802e-18	1.7018999999999999e-22	2.9678599999999997e-27	202346.0	3.51641	3.3269599999999997	10141.4	1402.0	869.576	16953500.0	385.115	4045.76	919906.0	45555.1	26.5483	6031.89	57946.6	59032.5	18092600.0	3.2536400000000003e-06	0.30999499999999997	5725.01	350.55400000000003	
7800000.0	6005.12	25.4672	1085.83	6.061759999999999e-06	9.751120000000001e-07	-2.6502999999999995e-36	-3.39485e-39	89.8573	1883.61	9.99995	900.0	1000.0	-1.24105e-38	-1.22626e-38	-1.21161e-38	-1.1959899999999997e-38	-1.18575e-39	-9.265939999999999e-40	-6.723210000000001e-40	-1.07929e-36	1.14141e-34	3.22937e-34	-2.09966e-33	-6.742339999999999e-39	-1.0713099999999999e-36	-1.2043200000000001e-42	-1.1822799999999999e-42	-1.1604899999999998e-42	-1.13047e-42	5.555819999999999e-42	4.5082800000000005e-42	5.6242499999999995e-42	-8.604569999999998e-41	3.40518e-05	9.63e-09	2.76849e-12	8.095510000000001e-16	2.40936e-19	18847800.0	13.9853	5374.45	0.404935	4.2912199999999997e-07	1200	0.00569539	14.2978	8.636389999999998e-06	350.14300000000003	650.3480000000001	1.37947	-4.1395499999999994e-35	-2.9797199999999995e-38	2.36261e-38	2.34335e-38	1.4341999999999999e-38	1.43143e-38	-8.83139e-39	-8.8305e-39	-8.828149999999998e-39	-3.6078900000000005e-36	5.65028e-41	6.4847e-41	8.276779999999999e-41	4.43804e-41	-2.50153e-41	-5.926140000000001e-41	-2.52135e-41	-3.5493699999999994e-39	-1.4739899999999999e-36	5.59554e-35	7.001859999999999e-33	-3.94818e-38	-1.6259e-36	0.297103	9.51379e-05	0.00016995	2.5889e-07	4796.64	1.13465e-07	1.12405e-08	1.1135600000000001e-08	1.10316e-08	1.0918399999999999e-08	1.08063e-08	1.06955e-08	1.05857e-08	1.02105e-06	2.14356e-12	2.12354e-12	2.1037099999999997e-12	2.0821299999999997e-12	2.0607599999999998e-12	2.03983e-12	2.22275e-12	1.94509e-10	1.5422799999999998e-08	1.52678e-08	1.5357e-08	3.36861e-08	1.42332e-06	-5.58381e-08	-9.00608e-13	-1.4752899999999998e-17	-2.45567e-22	-4.15574e-27	-1.3965e-07	-1.98542e-11	-2.87536e-15	-4.24463e-19	-6.39145e-23	-0.00074776	-0.000562854	-0.00042405199999999996	-0.000319767	-0.00024134400000000003	2.97153e-08	4.72452e-13	7.63043e-18	1.25267e-22	2.0918499999999998e-27	210746.0	3.55876	3.36197	10141.7	1402.0	869.576	17673500.0	385.115	4207.01	958906.0	45555.1	25.4672	6030.59	57946.9	59032.7	18860200.0	2.98851e-06	0.297369	5725.0	350.55400000000003	
8100000.0	6004.92	24.4706	1085.83	5.758089999999999e-06	9.26264e-07	4.3991699999999995e-35	1.0904799999999998e-37	89.8572	1883.62	9.99996	900.0	1000.0	2.03152e-38	2.01335e-38	1.9953399999999998e-38	1.9756599999999998e-38	4.4164799999999995e-39	4.407439999999999e-39	4.398149999999999e-39	1.6085299999999998e-35	5.52802e-37	1.27665e-35	-1.56709e-33	-1.31628e-31	2.0382400000000002e-35	4.1289400000000004e-42	4.09275e-42	4.0569099999999995e-42	4.04469e-42	1.6633599999999998e-42	2.06128e-41	5.1577399999999995e-42	3.1937199999999996e-39	3.1349499999999995e-05	8.50306e-09	2.34284e-12	6.56089e-16	1.86846e-19	19615400.0	13.979000000000001	5374.45	0.404936	4.12361e-07	1200	0.00547293	14.0604	7.84209e-06	350.14300000000003	650.3340000000001	1.32549	7.12251e-35	4.5394999999999994e-38	-3.3390499999999996e-38	-3.30892e-38	3.2262999999999997e-38	3.19384e-38	1.87819e-37	1.85964e-37	1.84126e-37	4.969919999999999e-36	-8.12893e-41	7.707729999999998e-41	7.623270000000001e-41	2.6412099999999995e-42	4.48743e-40	1.4276799999999998e-40	4.5133800000000005e-40	9.61568e-39	5.199849999999999e-38	2.40071e-37	-4.082569999999999e-38	1.5092399999999999e-37	-7.841219999999998e-36	0.285478	9.14155e-05	0.000160588	2.4710899999999997e-07	4796.6	1.0792199999999999e-07	1.06874e-08	1.0583499999999998e-08	1.04807e-08	1.0369200000000001e-08	1.0258899999999999e-08	1.01498e-08	1.00419e-08	9.34016e-07	1.95832e-12	1.9393e-12	1.9204599999999997e-12	1.90003e-12	1.87982e-12	1.86e-12	2.0123299999999998e-12	1.7097400000000001e-10	1.46471e-08	1.44943e-08	1.4564900000000001e-08	3.13145e-08	1.302e-06	-5.4541000000000005e-08	-8.44783e-13	-1.3281199999999998e-17	-2.1203199999999998e-22	-3.43912e-27	-1.33215e-07	-1.80548e-11	-2.49093e-15	-3.50037e-19	-5.013369999999999e-23	-0.0007404569999999999	-0.0005518	-0.000411587	-0.000307285	-0.00022962400000000002	2.4571000000000002e-08	3.7623600000000003e-13	5.84631e-18	9.224850000000001e-23	1.47904e-27	219145.0	3.5995699999999995	3.3954800000000005	10141.9	1402.0	869.576	18393500.0	385.115	4368.26	997906.0	45555.1	24.4706	6029.39	57947.1	59033.0	19627800.0	2.75347e-06	0.28573000000000004	5725.0	350.55400000000003	
8400000.0	6004.74	23.5491	1085.83	5.478340000000001e-06	8.812619999999999e-07	-3.69248e-36	-7.705679999999998e-39	89.8572	1883.62	9.99996	900.0	1000.0	-5.472899999999999e-39	-5.4165e-39	-5.36068e-39	-5.3005e-39	-2.0828699999999998e-38	-2.0591199999999998e-38	-2.03565e-38	-2.1735399999999998e-36	2.51659e-33	1.3718299999999999e-30	-2.0292899999999997e-31	-6.18263e-36	-2.3379799999999996e-36	-9.43898e-43	-9.34162e-43	-9.24526e-43	-9.137969999999999e-43	-3.55217e-42	-1.9001199999999997e-42	-3.8274899999999996e-42	-3.74713e-40	2.89527e-05	7.54437e-09	1.9957e-12	5.36191e-16	1.46392e-19	20383000.0	13.9728	5374.44	0.404937	3.9686e-07	1200	0.00526718	13.8359	7.14722e-06	350.14300000000003	650.322	1.27558	1.1623099999999999e-35	7.39761e-39	-1.6711900000000003e-38	-1.6546999999999998e-38	-5.72197e-39	-5.66499e-39	-9.706269999999999e-39	-9.60488e-39	-9.50455e-39	-1.01023e-37	-3.6124499999999997e-41	-3.4442399999999994e-41	-1.35045e-41	-2.9263099999999996e-41	-2.18159e-41	-1.51816e-41	-1.73525e-41	4.086109999999999e-39	-6.33792e-39	-1.0145599999999999e-38	-1.2889e-38	5.845399999999999e-39	1.6168e-36	0.274728	8.797340000000001e-05	0.000152072	2.36235e-07	4796.57	1.02813e-07	1.01776e-08	1.00749e-08	9.97322e-09	9.863389999999999e-09	9.75477e-09	9.64735e-09	9.541110000000001e-09	8.56853e-07	1.79468e-12	1.7765700000000002e-12	1.75864e-12	1.7392799999999998e-12	1.7201200000000001e-12	1.70132e-12	1.82878e-12	1.50948e-10	1.3932500000000001e-08	1.37818e-08	1.3836200000000001e-08	2.91859e-08	1.19444e-06	-5.32754e-08	-7.93659e-13	-1.1994000000000001e-17	-1.83952e-22	-2.86451e-27	-1.27282e-07	-1.64726e-11	-2.16875e-15	-2.90633e-19	-3.96666e-23	-0.000733285	-0.00054106	-0.000399599	-0.00029539999999999997	-0.000218575	2.0110999999999997e-08	2.97388e-13	4.45805e-18	6.779019999999999e-23	1.0463299999999999e-27	227545.0	3.63893	3.4276	10142.1	1402.0	869.576	19113500.0	385.115	4529.51	1036910.0	45555.1	23.5491	6028.29	57947.3	59033.2	20395300.0	2.54421e-06	0.274968	5725.0	350.55300000000005	
8700000.0	6004.57	22.6945	1085.83	5.219869999999999e-06	8.396859999999999e-07	-4.7708999999999994e-36	-1.1078e-38	89.8572	1883.63	9.99996	900.0	1000.0	-2.2881799999999998e-38	-2.26359e-38	-2.2392700000000002e-38	-2.2131400000000002e-38	-1.21473e-37	-1.20102e-37	-1.18748e-37	-5.3022099999999996e-36	-8.371439999999999e-36	-5.63087e-35	-1.41138e-34	-1.48776e-32	-4.90132e-36	-3.783959999999999e-42	-3.74327e-42	-3.7030199999999996e-42	-3.6626499999999996e-42	-2.08521e-41	-1.8477099999999996e-41	-2.1227199999999997e-41	-9.054659999999999e-40	2.68173e-05	6.72373e-09	1.71035e-12	4.41603e-16	1.15787e-19	21150500.0	13.9668	5374.44	0.404938	3.8248199999999997e-07	1200	0.00507634	13.6231	6.536280000000001e-06	350.14300000000003	650.31	1.22929	-2.7333799999999997e-35	-1.55962e-38	-1.9377599999999996e-37	-1.91741e-37	-1.77739e-38	-1.7546900000000002e-38	3.92377e-37	3.8791900000000005e-37	3.83511e-37	-1.2477899999999997e-35	-3.933949999999999e-40	-4.74811e-40	-3.17361e-41	-4.1287999999999996e-40	8.00029e-40	-2.78007e-40	7.63585e-40	-1.9782099999999997e-38	-6.05192e-38	4.44735e-37	-9.03141e-38	3.6576899999999995e-37	-7.138060000000001e-36	0.264759	8.478120000000001e-05	0.00014429799999999998	2.26171e-07	4796.54	9.80908e-08	9.70641e-09	9.60482e-09	9.504299999999998e-09	9.39606e-09	9.289059999999999e-09	9.18328e-09	9.078709999999998e-09	7.881619999999999e-07	1.64948e-12	1.63222e-12	1.61513e-12	1.59674e-12	1.57856e-12	1.5607e-12	1.66778e-12	1.3381299999999998e-10	1.32723e-08	1.3123700000000001e-08	1.3163799999999999e-08	2.72678e-08	1.09869e-06	-5.2044899999999995e-08	-7.467779999999999e-13	-1.08643e-17	-1.60315e-22	-2.4004799999999997e-27	-1.2179600000000001e-07	-1.5075e-11	-1.89704e-15	-2.4283400000000003e-19	-3.16371e-23	-0.000726242	-0.000530624	-0.000388066	-0.000284079	-0.00020815400000000003	1.62287e-08	2.32469e-13	3.37184e-18	4.95535e-23	7.383639999999999e-28	235945.0	3.67696	3.4584300000000003	10142.3	1402.0	869.576	19833500.0	385.115	4690.76	1075910.0	45555.1	22.6945	6027.26	57947.6	59033.4	21162900.0	2.35712e-06	0.264988	5724.99	350.55300000000005	
9000000.0	6004.41	21.8998	1085.83	4.98045e-06	8.011709999999999e-07	3.52402e-37	4.801289999999999e-40	89.8572	1883.63	9.99996	900.0	1000.0	-1.9747799999999996e-40	-1.91439e-40	-1.8550799999999996e-40	-1.7951900000000002e-40	2.4991599999999998e-39	2.4591099999999997e-39	2.4196599999999996e-39	8.657939999999999e-38	1.0744e-36	-6.41478e-35	-5.268579999999999e-33	-4.39639e-31	1.0300999999999997e-37	2.7516799999999995e-44	2.7860799999999997e-44	2.81939e-44	2.83499e-44	2.47564e-43	5.253049999999999e-44	2.4366399999999997e-43	1.00564e-41	2.49067e-05	6.0172e-09	1.47405e-12	3.6631e-16	9.238310000000001e-20	21918100.0	13.9609	5374.44	0.404939	3.6910899999999997e-07	1200	0.00489884	13.4209	5.9965999999999995e-06	350.14300000000003	650.299	1.18624	-1.2340799999999998e-36	-5.1938500000000004e-40	7.575679999999999e-40	7.564189999999998e-40	-1.3714599999999999e-39	-1.3505899999999998e-39	-1.9696e-39	-1.93959e-39	-1.91002e-39	-1.01034e-37	2.7869599999999997e-42	4.0090499999999996e-43	-1.8295999999999998e-42	3.2240999999999996e-43	-2.6215399999999998e-42	5.49665e-43	-2.5196400000000006e-42	-1.3115399999999998e-40	-2.0500099999999998e-39	-2.6522399999999996e-39	-1.18812e-39	-4.8079399999999996e-39	-1.7565199999999998e-37	0.25548699999999996	8.18125e-05	0.00013717700000000002	2.1683000000000004e-07	4796.51	9.37139e-08	9.26978e-09	9.169280000000001e-09	9.069860000000001e-09	8.96318e-09	8.85775e-09	8.753559999999999e-09	8.650590000000001e-09	7.2678e-07	1.52012e-12	1.50364e-12	1.4873299999999999e-12	1.46984e-12	1.45255e-12	1.43556e-12	1.52585e-12	1.19075e-10	1.2660799999999999e-08	1.25142e-08	1.2541799999999998e-08	2.5533099999999997e-08	1.0131299999999999e-06	-5.08519e-08	-7.037279999999999e-13	-9.86926e-18	-1.40315e-22	-2.02318e-27	-1.1670999999999999e-07	-1.38351e-11	-1.6665400000000003e-15	-2.04085e-19	-2.5420899999999998e-23	-0.000719325	-0.00052048	-0.00037696800000000004	-0.000273291	-0.00019831900000000002	1.2837100000000002e-08	1.78799e-13	2.5180200000000003e-18	3.58815e-23	5.17736e-28	244344.0	3.7137300000000004	3.48805	10142.5	1402.0	869.576	20553500.0	385.115	4852.0	1114910.0	45555.1	21.8998	6026.31	57947.8	59033.6	21930500.0	2.18922e-06	0.255706	5724.99	350.55300000000005	
9300000.0	6004.26	21.1588	1085.83	4.7581e-06	7.65404e-07	-5.3426e-38	-1.88384e-40	89.8572	1883.64	9.99996	900.0	1000.0	-5.20565e-41	-5.3169e-41	-5.425060000000001e-41	-5.524859999999999e-41	1.03709e-40	8.62637e-41	6.92239e-41	-9.431689999999999e-39	-1.4352399999999999e-40	-5.32775e-40	1.06836e-40	-9.828560000000001e-40	-1.63317e-38	-3.3237300000000004e-44	-3.3141699999999994e-44	-3.30443e-44	-3.31074e-44	-2.1733599999999998e-43	-1.52259e-43	-2.20324e-43	-2.6086299999999998e-42	2.31905e-05	5.40568e-09	1.27705e-12	3.05878e-16	7.430969999999999e-20	22685600.0	13.9551	5374.43	0.40494	3.5663899999999997e-07	1200	0.00473333	13.2285	5.5178e-06	350.14300000000003	650.289	1.1461	1.16371e-36	1.0322599999999999e-39	6.3412100000000004e-40	6.3516199999999995e-40	3.2348099999999998e-40	3.24005e-40	4.91399e-40	5.22726e-40	5.532269999999999e-40	9.357910000000001e-38	2.61496e-42	-9.21247e-43	1.3702199999999999e-42	3.68321e-43	7.4159e-42	2.64927e-42	7.710269999999999e-42	3.21291e-40	9.0702e-40	1.1916499999999999e-39	1.07568e-39	4.48073e-39	2.2943299999999994e-37	0.24684299999999998	7.90447e-05	0.000130636	2.08139e-07	4796.48	8.964700000000001e-08	8.864139999999999e-09	8.76471e-09	8.66639e-09	8.561209999999999e-09	8.4573e-09	8.35465e-09	8.25325e-09	6.71738e-07	1.40442e-12	1.38866e-12	1.3730799999999998e-12	1.35642e-12	1.33995e-12	1.3237700000000001e-12	1.40015e-12	1.06336e-10	1.2093000000000001e-08	1.1948399999999999e-08	1.19648e-08	2.39588e-08	9.36399e-07	-4.96974e-08	-6.64133e-13	-8.99002e-18	-1.2331000000000002e-22	-1.71443e-27	-1.11981e-07	-1.27307e-11	-1.46993e-15	-1.72453e-19	-2.05674e-23	-0.000712532	-0.000510619	-0.00036628400000000003	-0.000263006	-0.000189034	9.8643e-09	1.34272e-13	1.8443099999999996e-18	2.55871e-23	3.5886099999999996e-28	252744.0	3.7493300000000005	3.51654	10142.7	1402.0	869.576	21273600.0	385.115	5013.25	1153910.0	45555.1	21.1588	6025.42	57948.0	59033.8	22698000.0	2.0380200000000004e-06	0.24705300000000002	5724.99	350.55300000000005	
9600000.0	6004.12	20.4663	1085.83	4.551140000000001e-06	7.321120000000001e-07	-2.3057899999999995e-37	-4.51517e-40	89.8572	1883.65	9.99996	900.0	1000.0	7.61504e-40	7.52497e-40	7.435949999999999e-40	7.341149999999999e-40	-5.949339999999999e-39	-5.87325e-39	-5.798129999999999e-39	4.1254999999999997e-38	8.1512e-40	-7.05964e-39	4.24226e-39	-7.27759e-39	1.3091299999999998e-38	1.13191e-43	1.1183899999999998e-43	1.10503e-43	1.0954599999999999e-43	-8.900569999999999e-43	1.9189e-43	-8.64059e-43	5.2730799999999996e-42	2.16433e-05	4.873739999999999e-09	1.1117600000000001e-12	2.5699700000000003e-16	6.02241e-20	23453200.0	13.9495	5374.43	0.404941	3.4498399999999996e-07	1200	0.00457863	13.0451	5.09129e-06	350.14300000000003	650.28	1.10859	3.1903599999999994e-36	1.60776e-39	2.1104099999999997e-39	2.08444e-39	2.0644899999999997e-39	2.03715e-39	1.3394799999999997e-38	1.3225200000000002e-38	1.3057799999999998e-38	1.2447899999999999e-37	3.63652e-42	1.1208800000000001e-41	3.56224e-42	-1.5819899999999995e-42	2.4255399999999997e-41	-1.2359899999999998e-42	2.3397199999999995e-41	-2.9704099999999996e-40	2.03232e-39	1.7175099999999995e-38	1.8949699999999997e-39	1.7285299999999997e-38	3.6979e-38	0.238765	7.64581e-05	0.00012460799999999998	2.00033e-07	4796.46	8.58596e-08	8.48643e-09	8.38805e-09	8.29081e-09	8.18708e-09	8.08464e-09	7.98349e-09	7.883600000000001e-09	6.22217e-07	1.30057e-12	1.28549e-12	1.27059e-12	1.25469e-12	1.23899e-12	1.22356e-12	1.28834e-12	9.527600000000001e-11	1.1564499999999999e-08	1.14218e-08	1.1428399999999998e-08	2.2525400000000003e-08	8.67368e-07	-4.8581699999999995e-08	-6.27659e-13	-8.21055e-18	-1.08782e-22	-1.46023e-27	-1.0757500000000001e-07	-1.17434e-11	-1.30139e-15	-1.46464e-19	-1.6747900000000002e-23	-0.00070586	-0.000501031	-0.00035599599999999997	-0.000253197	-0.000180263	7.250770000000001e-09	9.72196e-14	1.31112e-18	1.78111e-23	2.4402799999999996e-28	261144.0	3.7838199999999995	3.54397	10142.9	1402.0	869.576	21993600.0	385.115	5174.49	1192910.0	45555.1	20.4663	6024.58	57948.1	59034.0	23465600.0	1.90139e-06	0.23896599999999998	5724.98	350.55199999999996	
9900000.0	6003.99	19.8177	1085.83	4.35809e-06	7.01057e-07	-2.0156999999999998e-35	-5.3679e-38	89.8572	1883.65	9.99996	900.0	1000.0	-4.5021799999999997e-39	-4.4795399999999995e-39	-4.4568499999999995e-39	-4.4299599999999993e-39	-8.057070000000001e-38	-7.998229999999999e-38	-7.939680000000001e-38	-9.115669999999998e-36	-8.320579999999999e-39	-1.12289e-37	-3.68411e-38	-2.42694e-37	-1.1475799999999999e-35	-1.1131799999999998e-42	-1.1051299999999998e-42	-1.09712e-42	-1.0979299999999998e-42	-1.88414e-41	-4.960599999999999e-42	-2.09905e-41	-2.10332e-39	2.0243699999999997e-05	4.4088900000000005e-09	9.72274e-13	2.1717499999999997e-16	4.91525e-20	24220800.0	13.9439	5374.43	0.404942	3.34067e-07	1200	0.00443372	12.8701	4.709919999999999e-06	350.142	650.271	1.07346	-2.4559999999999995e-35	-1.50112e-38	6.82012e-39	6.909239999999999e-39	9.01365e-41	1.65489e-40	-9.10302e-38	-9.005039999999999e-38	-8.908099999999999e-38	-3.460109999999999e-36	3.97642e-41	-8.79767e-42	1.38684e-41	-2.78708e-41	-1.96852e-40	-8.549349999999999e-41	-1.99599e-40	-8.22953e-39	1.51305e-39	-1.20694e-37	-6.31957e-38	-1.6805299999999999e-37	-3.66799e-36	0.231199	7.40354e-05	0.00011904	1.92458e-07	4796.43	8.232469999999999e-08	8.13395e-09	8.03661e-09	7.94043e-09	7.838109999999999e-09	7.737109999999999e-09	7.63742e-09	7.539e-09	5.775249999999999e-07	1.2070399999999999e-12	1.1926e-12	1.1783299999999999e-12	1.16314e-12	1.14815e-12	1.13342e-12	1.1885e-12	8.56326e-11	1.1071500000000001e-08	1.0930699999999999e-08	1.09286e-08	2.1216499999999997e-08	8.0507e-07	-4.750459999999999e-08	-5.94004e-13	-7.517360000000001e-18	-9.631510000000001e-23	-1.2497199999999999e-27	-1.0345999999999999e-07	-1.08576e-11	-1.15621e-15	-1.24983e-19	-1.37199e-23	-0.0006993069999999999	-0.000491706	-0.000346086	-0.000243838	-0.000171973	4.94683e-09	6.63103e-14	8.88259e-19	1.19258e-23	1.60846e-28	269543.0	3.8172800000000002	3.57042	10143.1	1402.0	869.576	22713600.0	385.115	5335.74	1231910.0	45555.1	19.8177	6023.81	57948.3	59034.2	24233100.0	1.77755e-06	0.23139200000000001	5724.98	350.55199999999996	
10200000.0	6003.87	19.209	1085.83	4.17765e-06	6.720300000000001e-07	2.1987600000000003e-37	1.2100199999999998e-39	89.8572	1883.66	9.99996	900.0	1000.0	2.38228e-39	2.36236e-39	2.3425799999999997e-39	2.32078e-39	8.73335e-39	8.63604e-39	8.53982e-39	4.13656e-37	-7.791699999999998e-37	-8.490289999999999e-35	-8.439579999999999e-33	1.55562e-31	4.02797e-37	4.7368e-43	4.69434e-43	4.6522299999999995e-43	4.6138899999999996e-43	1.52336e-42	2.02921e-42	1.5707199999999998e-42	8.04881e-41	1.89735e-05	4.000889999999999e-09	8.53901e-13	1.84515e-16	4.03804e-20	24988300.0	13.9385	5374.43	0.404943	3.23819e-07	1200	0.0042977	12.7027	4.3677e-06	350.142	650.263	1.04049	3.28855e-36	7.061660000000001e-40	-1.11105e-39	-1.10069e-39	-1.23213e-40	-1.2745199999999999e-40	-2.1640199999999998e-39	-2.13571e-39	-2.1078000000000003e-39	-7.070979999999999e-37	-2.6450799999999998e-42	-6.28656e-42	-1.38083e-42	-5.53469e-42	-4.2375300000000004e-42	-9.273619999999999e-42	-5.23989e-42	-1.0878799999999999e-39	-2.4075799999999997e-36	-2.2372799999999996e-34	-2.05074e-32	2.07818e-31	-7.361689999999999e-37	0.224097	7.17615e-05	0.000113882	1.8536300000000002e-07	4796.4	7.90188e-08	7.80436e-09	7.70804e-09	7.61291e-09	7.51197e-09	7.41236e-09	7.314079999999999e-09	7.217090000000001e-09	5.37076e-07	1.12256e-12	1.10871e-12	1.0950200000000001e-12	1.0805e-12	1.06618e-12	1.05209e-12	1.099e-12	7.71907e-11	1.06108e-08	1.04718e-08	1.04619e-08	2.0017900000000002e-08	7.486849999999999e-07	-4.6465500000000007e-08	-5.62899e-13	-6.8990600000000016e-18	-8.557179999999999e-23	-1.07443e-27	-9.960930000000002e-08	-1.00604e-11	-1.03061e-15	-1.07127e-19	-1.1302799999999999e-23	-0.0006928689999999999	-0.000482635	-0.000336537	-0.000234905	-0.00016413400000000002	2.9107899999999996e-09	4.04751e-14	5.52476e-19	7.46848e-24	1.00564e-28	277943.0	3.84976	3.59593	10143.3	1402.0	869.576	23433600.0	385.115	5496.99	1270910.0	45555.1	19.209	6023.07	57948.5	59034.3	25000700.0	1.6649799999999998e-06	0.22428299999999998	5724.98	350.551	
