# Time	[II_f]	[II_l]	[mIIa_f]	[mIIa_l]	[V_f]	[V_l]	[Va_f]	[Va_l]	[VII_f]	[VII_l]	[VIIa_f]	[VIIa_l]	[VIII_f]	[VIII_l]	[VIIIa_f]	[VIIIa_l]	[IX_f]	[IX_l]	[IXa_f]	[IXa_l]	[X_f]	[X_l]	[Xa_f]	[Xa_l]	[APC_f]	[APC_l]	[PS_f]	[PS_l]	[VIIIai_f]	[VIIIai_l]	[Vai_f]	[Vai_l]	[PC_f]	[PC_l]	[TF_l]	[TF_VIIa_l]	[TF_VII_l]	[TF_VIIa_IX_l]	[TF_VIIa_IXa_l]	[TF_VIIa_X_l]	[TF_VIIa_Xa_l]	[TF_VII_Xa_l]	[IXa_VIIIa_l]	[Xa_Va_l]	[IXa_VIIIa_X_l]	[V_Xa_l]	[VIII_Xa_l]	[IIa_f]	[V_IIa_l]	[VIII_IIa_l]	[Xa_Va_II_l]	[Xa_Va_mIIa_l]	[XI_f]	[XI_IIa_l]	[XIa_l]	[APC_PS_l]	[APC_PS_VIIIa_l]	[TFPI_f]	[AT_f]	[IIa_AT_f]	[TFPI_Xa_l]	[TFPI_Xa_TF_VIIa_l]	[APC_PS_Va_l]	[IXa_AT_f]	[Xa_AT_f]	[VII_Xa_l]	[V_mIIa_l]	[VIII_mIIa_l]	[TM_l]	[IIa_TM_l]	[IIa_TM_PC_l]	[mIIa_AT_l]	[XIa_IX_l]	[LIPID]	[alpha2M_l]	[alpha2M_IIa_l]	[alpha2M_Xa_l]	[AT_XIa_l]	
0	1400	0	0	0	20	0	0	0	10	0	0.1	0	0.7	0	0	0	90	0	0	0	170	0	0	0	0	0	300	0	0	0	0	0	60	0	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	2.5	3400	0	0	0	0	0	0	0	0	0	1	0	0	0	0	170000	2600	0	0	0	
10	583.671	816.329	9.2307e-09	3.29387e-07	0.176734	19.8222	1.14202e-06	0.000126638	0.389935	9.60831	0.00135863	0.097335	0.00427785	0.695704	2.66069e-08	1.31543e-06	0.631942	89.3673	3.55543e-06	0.000508291	62.6861	107.312	0.000195653	0.000572695	3.31987e-10	1.61523e-09	3.64455	296.355	8.60943e-18	4.51386e-16	3.70567e-16	4.32766e-14	24.8533	35.1467	0.00194591	0.000732929	0.00150221	0.000263098	0	0.000230948	0.000324902	7.14172e-10	6.21892e-11	3.63379e-08	3.41059e-11	0.000918478	1.72778e-05	3.82688e-08	9.71582e-09	1.7364e-10	2.61254e-08	4.16499e-09	30	9.51636e-09	1.30991e-08	3.58752e-08	1.48616e-15	2.49997	3400	1.19618e-09	2.73554e-05	4.41296e-10	1.42497e-13	2.07621e-08	5.35258e-06	4.57229e-06	7.55416e-08	1.4915e-09	1	2.65971e-08	8.72589e-09	2.75492e-10	4.92352e-09	32525.9	2600	3.34819e-10	2.49148e-06	1.20181e-10	
20	583.671	816.329	7.01832e-07	2.44975e-05	0.176708	19.8192	8.88262e-06	0.000976136	0.389861	9.60646	0.00136946	0.098123	0.00427756	0.695657	1.96877e-07	9.64103e-06	0.631934	89.3661	1.12155e-05	0.00159378	62.6846	107.309	0.000608648	0.00176313	5.04204e-08	2.39223e-07	3.64455	296.355	4.22792e-14	2.12558e-12	1.9291e-12	2.16969e-10	24.8533	35.1467	0.000827386	0.000997099	0.00203334	0.000364171	0	0.000314549	0.000463444	2.98307e-09	2.56674e-09	1.20273e-06	1.43035e-09	0.00311256	5.57438e-05	2.2975e-06	6.1117e-07	1.06699e-08	8.67071e-07	1.38757e-07	30	5.88619e-07	1.6886e-06	8.17762e-06	3.12827e-12	2.49982	3400	1.59181e-07	0.000184088	8.87615e-09	3.16683e-10	1.40477e-07	3.60561e-05	1.40968e-05	5.871e-06	1.13659e-07	0.999997	2.52508e-06	8.61048e-07	4.64199e-08	7.76598e-07	32525.8	2600	4.45559e-08	1.67832e-05	3.39408e-08	
30	583.671	816.328	7.08174e-06	0.000245575	0.176666	19.8144	2.82824e-05	0.0031007	0.389738	9.60342	0.00140694	0.100819	0.00427715	0.695588	6.51476e-07	3.18321e-05	0.631926	89.3647	2.05141e-05	0.00290987	62.6828	107.306	0.00108733	0.00313968	7.5494e-07	3.55471e-06	3.64456	296.355	4.17696e-12	2.07422e-10	1.86841e-10	2.07803e-08	24.8532	35.1466	0.000414093	0.00110486	0.00220777	0.000405228	0	0.000348634	0.000519361	5.77173e-09	1.99402e-08	7.63535e-06	1.11618e-08	0.00570923	0.000100703	2.06824e-05	5.57707e-06	9.66979e-08	5.50859e-06	8.82465e-07	30	5.34528e-06	2.34578e-05	0.000144579	1.96784e-10	2.49948	3400	2.25269e-06	0.000521144	4.45545e-08	1.92289e-08	4.03259e-07	0.000102184	2.51077e-05	5.96246e-05	1.14755e-06	0.999963	2.73757e-05	9.44179e-06	7.40385e-07	1.1543e-05	32525.8	2600	6.30543e-07	4.75639e-05	7.39709e-07	
40	583.672	816.326	3.50492e-05	0.00121207	0.176599	19.8069	6.99273e-05	0.00766148	0.389555	9.59888	0.00146957	0.105317	0.0042765	0.695481	1.79331e-06	8.7589e-05	0.631916	89.3632	3.08767e-05	0.00437652	62.6809	107.302	0.00157616	0.00454434	4.84768e-06	2.27484e-05	3.64456	296.354	1.07507e-10	5.31148e-09	4.43315e-09	4.907e-07	24.8529	35.146	0.000259884	0.00115531	0.00225075	0.0004243	0	0.000364577	0.00054503	8.51906e-09	9.14166e-08	2.85553e-05	5.12481e-08	0.00837586	0.000146718	9.62126e-05	2.60832e-05	4.51025e-07	2.0607e-05	3.30247e-06	29.9998	2.49554e-05	0.000144325	0.00100994	3.89924e-09	2.49895	3400	1.40373e-05	0.00105119	1.31095e-07	3.43029e-07	8.29662e-07	0.000206354	3.63319e-05	0.000295822	5.68028e-06	0.999813	0.000139186	4.82325e-05	4.94676e-06	7.32696e-05	32525.7	2600	3.92913e-06	9.60524e-05	6.16132e-06	
50	583.671	816.322	0.000127261	0.00439554	0.176476	19.793	0.00016503	0.0180819	0.389309	9.59276	0.00155609	0.111525	0.00427522	0.695268	4.8547e-06	0.000237129	0.631905	89.3612	4.32825e-05	0.00613393	62.679	107.298	0.00205206	0.00591127	2.08333e-05	9.7596e-05	3.64453	296.351	1.53924e-09	7.58668e-08	5.62043e-08	6.20743e-06	24.8514	35.1437	0.000200572	0.00118501	0.00224506	0.000435397	0	0.000373947	0.000559709	1.10553e-08	3.5591e-07	8.89166e-05	1.99588e-07	0.0109749	0.000191532	0.000337997	9.17922e-05	1.58588e-06	6.41717e-05	1.02857e-05	29.999	8.78021e-05	0.000604632	0.00454176	4.81246e-08	2.49823	3400	5.93536e-05	0.00177235	2.92526e-07	3.69205e-06	1.44292e-06	0.000348354	4.72368e-05	0.0010747	2.06209e-05	0.999313	0.000509707	0.000176991	2.1817e-05	0.000311853	32525.6	2600	1.66135e-05	0.00016215	3.1822e-05	
60	583.669	816.309	0.000405072	0.0139843	0.1762	19.7615	0.000403072	0.0441753	0.389004	9.58512	0.00166498	0.119334	0.00427213	0.694754	1.33779e-05	0.000653518	0.631889	89.3578	6.17672e-05	0.00875688	62.6774	107.294	0.00249714	0.0071889	7.31026e-05	0.000342161	3.64443	296.339	1.66414e-08	8.1926e-07	5.36605e-07	5.92079e-05	24.8465	35.1362	0.000175361	0.0012077	0.00222087	0.000443781	0	0.000381095	0.000570628	1.33013e-08	1.37582e-06	0.000264647	7.71319e-07	0.0134013	0.000233396	0.00105987	0.00028764	4.97141e-06	0.000190996	3.06171e-05	29.9964	0.000275454	0.00209282	0.0163173	4.79532e-07	2.49732	3400	0.000206766	0.00267525	5.52518e-07	3.25675e-05	2.30426e-06	0.000526506	5.74061e-05	0.00341706	6.55908e-05	0.997813	0.00162329	0.000564022	7.78792e-05	0.00108788	32525.2	2600	5.78752e-05	0.000245074	0.000126519	
70	583.663	816.27	0.00123167	0.0425134	0.175487	19.6804	0.00104174	0.114201	0.388652	9.57608	0.00179387	0.128571	0.00426376	0.693359	3.75674e-05	0.00183531	0.631858	89.3501	9.86706e-05	0.014002	62.6767	107.289	0.00287696	0.00827717	0.000232422	0.00108739	3.64412	296.303	1.56912e-07	7.72025e-06	4.5853e-06	0.000505757	24.8311	35.1131	0.000161945	0.00122855	0.00218898	0.000451421	0	0.000387656	0.000580508	1.50963e-08	5.85932e-06	0.000787494	3.28223e-06	0.0154517	0.000268903	0.00321033	0.000867902	1.50298e-05	0.000568308	9.11285e-05	29.9886	0.000834239	0.00663189	0.0524309	4.33924e-06	2.49626	3400	0.000657856	0.00374089	9.33942e-07	0.000270805	3.59936e-06	0.000737244	6.604e-05	0.010349	0.000199035	0.99337	0.0049211	0.00170919	0.000250789	0.00345878	32524	2600	0.000184138	0.000343167	0.000435614	
80	583.644	816.154	0.00368825	0.127282	0.173506	19.4547	0.00281333	0.308424	0.388283	9.56597	0.00193804	0.13889	0.00423987	0.689375	0.000106388	0.00519676	0.631782	89.3298	0.000190761	0.0271017	62.6784	107.281	0.0031204	0.00897033	0.000703928	0.0032922	3.64319	296.195	1.38524e-06	6.81275e-05	3.79711e-05	0.00418739	24.7852	35.0441	0.000152427	0.00124941	0.00215316	0.000458987	0	0.00039421	0.000590325	1.60947e-08	2.99387e-05	0.00231604	1.67517e-05	0.0166735	0.000290715	0.00964005	0.00257702	4.48771e-05	0.00167122	0.000268234	29.9652	0.00250333	0.0202825	0.159336	3.74183e-05	2.49507	3399.99	0.00201681	0.00492942	1.45728e-06	0.00222417	5.88673e-06	0.000972905	7.15027e-05	0.0306389	0.000592556	0.980276	0.0146457	0.00507782	0.000771545	0.0105902	32520.5	2600	0.00056452	0.000452861	0.00139221	
90	583.59	815.823	0.0107819	0.3719	0.167939	18.8207	0.00757162	0.829637	0.387967	9.55527	0.00209023	0.149748	0.00417128	0.677943	0.000292883	0.014297	0.631568	89.2719	0.00044679	0.0635198	62.6867	107.263	0.00323473	0.00929711	0.00203849	0.00952761	3.64045	295.88	1.1536e-05	0.000566908	0.00030544	0.0336632	24.6515	34.8431	0.000144305	0.00127085	0.00211487	0.000466567	0	0.000400905	0.000600345	1.6384e-08	0.000184276	0.00649871	0.000103013	0.0167764	0.000296497	0.0285122	0.00737862	0.00013056	0.00468764	0.000754371	29.8957	0.007388	0.0608424	0.461542	0.000299745	2.49382	3399.99	0.00606365	0.00617811	2.13731e-06	0.0174054	1.08324e-05	0.00122129	7.4023e-05	0.086676	0.00170322	0.943324	0.042141	0.0145348	0.00231129	0.0317833	32510.5	2600	0.00169726	0.000568478	0.00428401	
