# Time	[NatP]	[MisP]	[Ub]	[E1]	[E2]	[E3]	[E3_MisP]	[DUB]	[Proteasome]	[ROS]	[E1_Ub]	[E2_Ub]	[E3_MisP_Ub]	[E3_MisP_Ub2]	[E3_MisP_Ub3]	[E3_MisP_Ub4]	[E3_MisP_Ub5]	[E3_MisP_Ub6]	[E3_MisP_Ub7]	[E3_MisP_Ub8]	[MisP_Ub4_Proteasome]	[MisP_Ub5_Proteasome]	[MisP_Ub6_Proteasome]	[MisP_Ub7_Proteasome]	[MisP_Ub8_Proteasome]	[E3_MisP_Ub_DUB]	[E3_MisP_Ub2_DUB]	[E3_MisP_Ub3_DUB]	[E3_MisP_Ub4_DUB]	[E3_MisP_Ub5_DUB]	[E3_MisP_Ub6_DUB]	[E3_MisP_Ub7_DUB]	[E3_MisP_Ub8_DUB]	[AggP1]	[AggP2]	[AggP3]	[AggP4]	[AggP5]	[SeqAggP]	[AggP_Proteasome]	[UCHL1]	[UCHL1_Proteasome]	[UCHL1_damaged_Proteasome]	[Lysosome]	[UCHL1_damaged]	[Lamp2a]	[Lamp2a_UCHL1_damaged]	[Ub_UCHL1]	[SUB]	[SUB_misfolded]	[E3SUB]	[E3SUB_SUB_misfolded]	[E3SUB_SUB_misfolded_Ub]	[E3SUB_SUB_misfolded_Ub2]	[E3SUB_SUB_misfolded_Ub3]	[E3SUB_SUB_misfolded_Ub4]	[E3SUB_SUB_misfolded_Ub5]	[E3SUB_SUB_misfolded_Ub6]	[E3SUB_SUB_misfolded_Ub7]	[E3SUB_SUB_misfolded_Ub8]	[E3SUB_SUB_misfolded_Ub_UCHL1]	[E3SUB_SUB_misfolded_Ub2_UCHL1]	[E3SUB_SUB_misfolded_Ub3_UCHL1]	[E3SUB_SUB_misfolded_Ub4_UCHL1]	[E3SUB_SUB_misfolded_Ub5_UCHL1]	[E3SUB_SUB_misfolded_Ub6_UCHL1]	[E3SUB_SUB_misfolded_Ub7_UCHL1]	[E3SUB_SUB_misfolded_Ub8_UCHL1]	[SUB_misfolded_Ub4_Proteasome]	[SUB_misfolded_Ub5_Proteasome]	[SUB_misfolded_Ub6_Proteasome]	[SUB_misfolded_Ub7_Proteasome]	[SUB_misfolded_Ub8_Proteasome]	[asyn]	[asyn_Proteasome]	[asyn_Lamp2a]	[asyn_dam]	[Parkin]	[Parkin_asyn_dam]	[Parkin_asyn_dam_Ub]	[Parkin_asyn_dam_Ub2]	[Parkin_asyn_dam_Ub3]	[Parkin_asyn_dam_Ub4]	[Parkin_asyn_dam_Ub5]	[Parkin_asyn_dam_Ub6]	[Parkin_asyn_dam_Ub7]	[Parkin_asyn_dam_Ub8]	[Parkin_asyn_dam_Ub_DUB]	[Parkin_asyn_dam_Ub2_DUB]	[Parkin_asyn_dam_Ub3_DUB]	[Parkin_asyn_dam_Ub4_DUB]	[Parkin_asyn_dam_Ub5_DUB]	[Parkin_asyn_dam_Ub6_DUB]	[Parkin_asyn_dam_Ub7_DUB]	[Parkin_asyn_dam_Ub8_DUB]	[asyn_dam_Ub4_Proteasome]	[asyn_dam_Ub5_Proteasome]	[asyn_dam_Ub6_Proteasome]	[asyn_dam_Ub7_Proteasome]	[asyn_dam_Ub8_Proteasome]	[AggA1]	[AggA2]	[AggA3]	[AggA4]	[AggA5]	[AggD1]	[AggD2]	[AggD3]	[AggD4]	[AggD5]	[AggU1]	[AggU2]	[AggU3]	[AggU4]	[AggU5]	[AggS1]	[AggS2]	[AggS3]	[AggS4]	[AggS5]	[aggasyn]	[aggasyndam]	[aggParkin]	[aggUb]	[aggE3]	[aggDUB]	[aggMisP]	[aggUchl1]	[aggUchl1dam]	[aggSUB]	[upregUb]	Values[Tot_MisP]	Values[Tot_Protein]	Values[Ub_Conjugates]	Values[Tot_Ub]	Values[AggP]	Values[Tot_asyn_dam]	Values[Tot_asyn]	Values[Tot_UCHL1]	Values[UCHL1_substrate]	
1.05e+07	6003.75	18.6365	1085.83	4.00867e-06	6.44848e-07	1.12169e-35	1.85198e-38	89.8572	1883.66	9.99996	900	1000	5.77745e-39	5.7039e-39	5.63129e-39	5.55444e-39	-4.00275e-38	-3.94814e-38	-3.89428e-38	2.70347e-36	7.76031e-34	-4.83849e-32	4.13266e-32	-3.58518e-32	3.5601e-36	8.0554e-43	7.95288e-43	7.85161e-43	7.6828e-43	-5.57622e-42	-2.4961e-43	-5.13316e-42	3.76485e-40	1.78174e-05	3.64135e-09	7.52931e-13	1.5756e-16	3.33785e-20	2.57559e+07	13.9332	5374.42	0.404944	3.14181e-07	1200	0.00416978	12.5425	4.05959e-06	350.142	650.255	1.00948	4.57973e-35	2.0444e-38	-5.09611e-39	-5.0294e-39	2.88853e-38	2.84891e-38	5.76262e-38	5.68373e-38	5.60591e-38	3.84645e-36	-8.2524e-42	2.41682e-41	4.7922e-41	-2.60384e-41	9.5823e-41	2.84876e-42	9.62509e-41	3.90779e-39	2.17216e-33	-2.32448e-33	-2.14426e-32	-4.26307e-32	3.17048e-36	0.217419	6.96232e-05	0.000109094	1.78705e-07	4796.38	7.59213e-08	7.49559e-09	7.40027e-09	7.30617e-09	7.20657e-09	7.10832e-09	7.01141e-09	6.91582e-09	5.00365e-07	1.04602e-12	1.03272e-12	1.01958e-12	1.00568e-12	9.91972e-13	9.7849e-13	1.01851e-12	6.97731e-11	1.01794e-08	1.00422e-08	1.00254e-08	1.89173e-08	6.97512e-07	-4.54636e-08	-5.34105e-13	-6.34595e-18	-7.62758e-23	-9.27721e-28	-9.59981e-08	-9.34075e-12	-9.21503e-16	-9.22054e-20	-9.36088e-24	-0.000686545	-0.000473809	-0.000327333	-0.000226375	-0.000156717	1.1075e-09	1.88499e-14	2.85774e-19	4.09553e-24	5.69437e-29	286343	3.88133	3.62057	10143.4	1402	869.576	2.41536e+07	385.115	5658.23	1.30991e+06	45555.1	18.6365	6022.39	57948.7	59034.5	2.57683e+07	1.56237e-06	0.217598	5724.97	350.551	
1.08e+07	6003.64	18.0972	1085.83	3.85015e-06	6.19347e-07	5.78582e-38	2.38804e-40	89.8572	1883.67	9.99996	900	1000	4.80505e-41	5.04656e-41	5.28106e-41	5.5033e-41	5.61005e-40	5.48885e-40	5.36995e-40	1.87262e-38	1.0056e-40	-2.58846e-40	2.66559e-39	1.1234e-39	3.09695e-38	3.9644e-44	3.95532e-44	3.94583e-44	3.94065e-44	3.26966e-44	2.71231e-43	3.64097e-44	5.20609e-42	1.67621e-05	3.32329e-09	6.66387e-13	1.35182e-16	2.77503e-20	2.65234e+07	13.9281	5374.42	0.404945	3.051e-07	1200	0.00404925	12.3889	3.78132e-06	350.142	650.248	0.980266	1.31124e-36	3.4917e-40	1.03913e-39	1.01488e-39	6.11938e-40	6.22681e-40	2.21758e-39	2.19604e-39	2.17468e-39	-1.17874e-38	3.16675e-43	2.75377e-42	3.46273e-42	1.15092e-42	4.82099e-42	7.22266e-42	4.49307e-42	-2.00263e-40	8.58872e-40	3.16147e-39	4.89776e-40	4.09165e-39	7.74828e-38	0.211127	6.76086e-05	0.00010464	1.72446e-07	4796.36	7.30138e-08	7.2058e-09	7.11148e-09	7.01839e-09	6.92009e-09	6.82316e-09	6.7276e-09	6.63337e-09	4.66963e-07	9.76476e-13	9.63694e-13	9.51079e-13	9.37758e-13	9.24623e-13	9.11708e-13	9.4588e-13	6.32323e-11	9.77473e-09	9.63931e-09	9.61632e-09	1.79043e-08	6.50951e-07	-4.44976e-08	-5.07407e-13	-5.84978e-18	-6.82012e-23	-8.04314e-28	-9.26055e-08	-8.6892e-12	-8.26345e-16	-7.96747e-20	-7.79122e-24	-0.00068033	-0.00046522	-0.00031846	-0.000218226	-0.000149698	-4.92857e-10	7.32196e-16	7.41166e-20	1.54976e-24	2.55065e-29	294742	3.91202	3.64438	10143.6	1402	869.576	2.48736e+07	385.115	5819.47	1.34891e+06	45555.1	18.0972	6021.74	57948.8	59034.6	2.65358e+07	1.46859e-06	0.2113	5724.97	350.551	
1.11e+07	6003.54	17.5882	1085.83	3.70119e-06	5.95385e-07	2.74887e-37	8.57422e-40	89.8572	1883.67	9.99996	900	1000	2.04441e-40	2.0228e-40	2.00139e-40	1.97836e-40	2.18652e-39	2.13397e-39	2.08249e-39	9.04715e-38	3.62057e-40	2.00078e-39	-1.27802e-38	4.36761e-39	1.23904e-37	3.27073e-44	3.23438e-44	3.19838e-44	3.143e-44	7.78888e-44	2.03281e-43	9.01764e-44	1.97148e-41	1.57962e-05	3.04092e-09	5.91871e-13	1.16501e-16	2.31967e-20	2.7291e+07	13.923	5374.42	0.404946	2.9653e-07	1200	0.00393549	12.2415	3.52927e-06	350.141	650.241	0.952696	3.78292e-36	2.24453e-39	1.04327e-39	1.02143e-39	4.55142e-40	4.69543e-40	-2.68582e-39	-2.60781e-39	-2.53148e-39	1.9032e-37	7.00592e-43	-7.81168e-43	3.23357e-42	5.32334e-42	5.05564e-43	3.45656e-42	8.716e-43	2.86097e-40	2.45225e-39	1.75419e-38	2.8936e-39	1.13734e-39	3.37562e-37	0.20519	6.57073e-05	0.000100486	1.66552e-07	4796.33	7.028e-08	6.93338e-09	6.84003e-09	6.74794e-09	6.65091e-09	6.55527e-09	6.46101e-09	6.36811e-09	4.36497e-07	9.13134e-13	9.0084e-13	8.88711e-13	8.75932e-13	8.63337e-13	8.50953e-13	8.80149e-13	5.74457e-11	9.39448e-09	9.26079e-09	9.2323e-09	1.69698e-08	6.08482e-07	-4.35664e-08	-4.82615e-13	-5.40351e-18	-6.11615e-23	-7.00024e-28	-8.94128e-08	-8.09774e-12	-7.43049e-16	-6.91024e-20	-6.51523e-24	-0.000674224	-0.00045686	-0.000309902	-0.000210439	-0.000143051	-1.91565e-09	-1.44519e-14	-9.35081e-20	-3.6254e-25	3.01092e-30	303142	3.94189	3.66741	10143.7	1402	869.576	2.55936e+07	385.115	5980.72	1.38791e+06	45555.1	17.5882	6021.13	57949	59034.8	2.73034e+07	1.38268e-06	0.205356	5724.97	350.55	
1.14e+07	6003.44	17.1071	1085.83	3.561e-06	5.72832e-07	-3.93206e-37	-2.43664e-40	89.8572	1883.68	9.99997	900	1000	-5.49926e-41	-5.05742e-41	-4.62668e-41	-4.20325e-41	-1.67231e-39	-1.65085e-39	-1.62966e-39	-4.54427e-38	-2.69573e-41	-2.10377e-39	-2.241e-39	-2.71387e-39	-5.71225e-38	2.77447e-44	2.78355e-44	2.79185e-44	2.78642e-44	-2.44869e-43	-1.22178e-43	-2.34357e-43	-7.57142e-44	1.49101e-05	2.78938e-09	5.27436e-13	1.00824e-16	1.94897e-20	2.80586e+07	13.918	5374.42	0.404946	2.88427e-07	1200	0.00382795	12.0998	3.30031e-06	350.141	650.234	0.926634	2.77726e-36	1.10699e-39	2.11786e-39	2.10172e-39	2.94876e-39	2.91456e-39	4.21726e-39	4.15493e-39	4.09351e-39	1.80157e-37	4.7593e-42	2.787e-42	5.59739e-42	3.85704e-42	6.46672e-42	6.29747e-42	6.5506e-42	2.93206e-40	4.04842e-39	5.59986e-39	4.26151e-39	8.8111e-39	2.62384e-37	0.199577	6.391e-05	9.66061e-05	1.60994e-07	4796.31	6.77055e-08	6.67687e-09	6.58448e-09	6.49337e-09	6.39758e-09	6.30321e-09	6.21022e-09	6.11861e-09	4.08646e-07	8.55297e-13	8.43462e-13	8.3179e-13	8.1952e-13	8.0743e-13	7.95545e-13	8.20493e-13	5.23101e-11	9.03663e-09	8.90463e-09	8.87122e-09	1.61056e-08	5.69658e-07	-4.26688e-08	-4.59556e-13	-5.00109e-18	-5.50026e-23	-6.11497e-28	-8.64033e-08	-7.55946e-12	-6.69886e-16	-6.0143e-20	-5.47237e-24	-0.000668223	-0.00044872	-0.000301645	-0.000202994	-0.000136753	-3.18259e-09	-2.71739e-14	-2.25787e-19	-1.78816e-24	-1.29032e-29	311542	3.97098	3.6897	10143.9	1402	869.576	2.63136e+07	385.115	6141.96	1.42691e+06	45555.1	17.1071	6020.55	57949.1	59034.9	2.8071e+07	1.3038e-06	0.199737	5724.96	350.55	
1.17e+07	6003.35	16.6516	1085.83	3.42885e-06	5.51575e-07	2.18888e-37	3.46791e-40	89.8572	1883.68	9.99997	900	1000	1.31339e-40	1.29335e-40	1.27361e-40	1.253e-40	-8.22898e-40	-8.16376e-40	-8.09865e-40	5.14495e-38	1.40651e-40	-1.10087e-39	3.24632e-40	-2.32547e-40	6.77902e-38	1.50907e-44	1.48582e-44	1.46293e-44	1.43723e-44	-1.56515e-43	-2.33635e-44	-1.48007e-43	6.99758e-42	1.40951e-05	2.5646e-09	4.71492e-13	8.76045e-17	1.64543e-20	2.88261e+07	13.9131	5374.41	0.404947	2.80756e-07	1200	0.00372612	11.9636	3.0918e-06	350.14	650.228	0.90196	-2.57675e-36	-1.56351e-39	-6.83147e-40	-6.77401e-40	3.08911e-40	2.97801e-40	-4.76607e-40	-4.70002e-40	-4.63489e-40	-2.0714e-37	-1.45211e-42	-2.35557e-42	-2.4181e-43	-2.84397e-42	-7.87458e-43	-8.90493e-43	-1.02004e-42	-2.83315e-40	3.03333e-40	-8.70831e-40	-1.28611e-39	-4.22966e-39	-2.43647e-37	0.194263	6.22085e-05	9.29746e-05	1.55743e-07	4796.29	6.52775e-08	6.43499e-09	6.34355e-09	6.25341e-09	6.15883e-09	6.06568e-09	5.97394e-09	5.88359e-09	3.83129e-07	8.02363e-13	7.90961e-13	7.79721e-13	7.67928e-13	7.56314e-13	7.44897e-13	7.66207e-13	4.77387e-11	8.69936e-09	8.56901e-09	8.53121e-09	1.53049e-08	5.34088e-07	-4.18034e-08	-4.38078e-13	-4.63731e-18	-4.95961e-23	-5.3603e-28	-8.35621e-08	-7.06841e-12	-6.05412e-16	-5.25189e-20	-4.61572e-24	-0.000662326	-0.000440794	-0.000293678	-0.000195874	-0.000130784	-4.3123e-09	-3.78228e-14	-3.29608e-19	-2.83896e-24	-2.39648e-29	319942	3.99933	3.71129	10144	1402	869.576	2.70336e+07	385.115	6303.21	1.46591e+06	45555.1	16.6516	6020	57949.3	59035.1	2.88385e+07	1.23121e-06	0.194418	5724.96	350.549	
1.2e+07	6003.26	16.2197	1085.82	3.30412e-06	5.3151e-07	5.70514e-39	2.09606e-41	89.8572	1883.69	9.99997	900	1000	-1.49231e-40	-1.45408e-40	-1.41665e-40	-1.37873e-40	-1.13749e-39	-1.11709e-39	-1.09704e-39	-5.84352e-39	-1.95232e-40	-1.31186e-39	-1.69233e-40	-1.20267e-39	-1.43894e-39	-3.9294e-45	-3.66807e-45	-3.41348e-45	-3.16353e-45	-1.14015e-43	-2.52177e-44	-1.1005e-43	-5.46025e-43	1.3344e-05	2.36312e-09	4.22733e-13	7.64043e-17	1.39552e-20	2.95937e+07	13.9083	5374.41	0.404948	2.73482e-07	1200	0.00362957	11.8323	2.90142e-06	350.14	650.222	0.878566	2.1342e-36	1.14822e-39	8.22938e-40	8.21153e-40	1.13384e-39	1.12264e-39	1.83735e-39	1.80659e-39	1.77634e-39	6.0173e-38	2.24225e-42	1.34269e-42	2.30372e-42	7.72973e-43	2.433e-42	-9.06519e-43	2.55119e-42	2.20335e-40	1.63814e-39	2.65975e-39	2.16194e-39	4.09544e-39	9.98988e-38	0.189224	6.05952e-05	8.95696e-05	1.50777e-07	4796.27	6.29842e-08	6.20658e-09	6.11607e-09	6.02688e-09	5.93348e-09	5.84153e-09	5.75101e-09	5.66189e-09	3.59703e-07	7.5381e-13	7.42818e-13	7.31985e-13	7.20642e-13	7.09474e-13	6.98499e-13	7.16684e-13	4.36581e-11	8.38103e-09	8.2523e-09	8.21058e-09	1.45616e-08	5.01432e-07	-4.0969e-08	-4.18042e-13	-4.3077e-18	-4.48351e-23	-4.71439e-28	-8.08758e-08	-6.61942e-12	-5.48419e-16	-4.60054e-20	-3.90865e-24	-0.000656528	-0.000433074	-0.000285987	-0.000189063	-0.000125124	-5.32086e-09	-4.67212e-14	-4.1046e-19	-3.60061e-24	-3.14466e-29	328341	4.02697	3.73222	10144.2	1402	869.576	2.77536e+07	385.115	6464.45	1.50491e+06	45555.1	16.2197	6019.48	57949.4	59035.2	2.96061e+07	1.16427e-06	0.189374	5724.96	350.549	
1.23e+07	6003.18	15.8096	1085.82	3.18622e-06	5.12545e-07	-9.65856e-38	-1.05637e-40	89.8572	1883.69	9.99997	900	1000	1.42546e-41	1.44951e-41	1.47254e-41	1.49314e-41	-1.64307e-40	-1.54352e-40	-1.44672e-40	1.51902e-39	-1.75503e-41	-4.37745e-40	-4.40171e-40	-4.95638e-40	-2.56472e-39	5.39006e-45	5.364e-45	5.33751e-45	5.30621e-45	4.00277e-44	3.87812e-45	4.08859e-44	3.85084e-43	1.26501e-05	2.18201e-09	3.80085e-13	6.68734e-17	1.18868e-20	3.03613e+07	13.9037	5374.41	0.404949	2.66575e-07	1200	0.0035379	11.7059	2.7272e-06	350.14	650.216	0.856355	-1.86861e-37	1.88376e-40	-1.32832e-40	-1.2617e-40	8.10434e-41	8.54387e-41	8.51051e-42	1.07966e-41	1.3008e-41	2.514e-38	2.63626e-43	1.02772e-42	6.6617e-43	1.35186e-42	2.46854e-43	6.57918e-43	3.45688e-43	1.07976e-40	1.50429e-40	8.98966e-41	-5.87169e-41	4.82587e-40	2.98946e-38	0.184441	5.90635e-05	8.63719e-05	1.46072e-07	4796.25	6.08154e-08	5.99059e-09	5.901e-09	5.81275e-09	5.72051e-09	5.62973e-09	5.5404e-09	5.45248e-09	3.38154e-07	7.09184e-13	6.98578e-13	6.8813e-13	6.77211e-13	6.66465e-13	6.55906e-13	6.71399e-13	4.00058e-11	8.08019e-09	7.95305e-09	7.90781e-09	1.38702e-08	4.71394e-07	-4.01642e-08	-3.99326e-13	-4.00838e-18	-4.06296e-23	-4.15942e-28	-7.83325e-08	-6.20802e-12	-4.97892e-16	-4.042e-20	-3.32238e-24	-0.000650829	-0.000425553	-0.00027856	-0.000182543	-0.000119754	-6.22217e-09	-5.41374e-14	-4.72737e-19	-4.13904e-24	-3.62899e-29	336741	4.05394	3.75252	10144.3	1402	869.576	2.84736e+07	385.115	6625.69	1.54391e+06	45555.1	15.8096	6018.99	57949.5	59035.4	3.03736e+07	1.10242e-06	0.184586	5724.96	350.548	
1.26e+07	6003.1	15.4198	1085.82	3.07465e-06	4.94597e-07	4.96383e-37	1.52512e-39	89.8572	1883.7	9.99997	900	1000	2.86927e-40	2.80778e-40	2.74748e-40	2.68589e-40	8.65741e-40	8.40289e-40	8.15429e-40	1.65715e-37	3.79636e-40	1.04773e-39	6.49723e-40	4.0169e-39	2.30546e-37	1.91052e-44	1.86005e-44	1.8107e-44	1.77802e-44	9.92577e-45	4.06663e-43	3.57248e-44	3.21753e-41	1.2008e-05	2.01876e-09	3.42651e-13	5.87292e-17	1.01666e-20	3.11288e+07	13.8991	5374.41	0.40495	2.60008e-07	1200	0.00345075	11.5839	2.56741e-06	350.139	650.211	0.83524	1.1291e-36	7.44181e-40	1.36524e-39	1.3565e-39	8.40107e-40	8.427e-40	2.07351e-39	2.02957e-39	1.9865e-39	1.25258e-37	3.02929e-42	2.30602e-42	2.68116e-42	8.62496e-43	1.89687e-42	2.1296e-42	1.87263e-42	9.05079e-41	1.19291e-39	2.98433e-39	7.24204e-40	4.24483e-39	1.23264e-37	0.179893	5.76073e-05	8.33638e-05	1.4161e-07	4796.23	5.87617e-08	5.7861e-09	5.69741e-09	5.61008e-09	5.51898e-09	5.42935e-09	5.34118e-09	5.25444e-09	3.18296e-07	6.68086e-13	6.57846e-13	6.47762e-13	6.37243e-13	6.26894e-13	6.16728e-13	6.29897e-13	3.67285e-11	7.7955e-09	7.66992e-09	7.62154e-09	1.3226e-08	4.43712e-07	-3.93878e-08	-3.8182e-13	-3.73597e-18	-3.69039e-23	-3.68084e-28	-7.59214e-08	-5.83027e-12	-4.52972e-16	-3.56135e-20	-2.83417e-24	-0.000645226	-0.000418224	-0.000271387	-0.000176301	-0.000114657	-7.0283e-09	-6.02957e-14	-5.19966e-19	-4.50514e-24	-3.91933e-29	345141	4.08027	3.77222	10144.4	1402	869.576	2.91936e+07	385.115	6786.93	1.58291e+06	45555.1	15.4198	6018.52	57949.7	59035.5	3.11412e+07	1.04517e-06	0.180034	5724.95	350.548	
1.29e+07	6003.03	15.0487	1085.82	2.96894e-06	4.77591e-07	6.48268e-39	3.00346e-41	89.8572	1883.7	9.99997	900	1000	4.18427e-40	4.11588e-40	4.04862e-40	3.97877e-40	2.68161e-39	2.65283e-39	2.62428e-39	-4.11246e-38	9.98655e-40	5.35471e-39	9.57129e-40	4.72558e-39	-4.66618e-38	4.54537e-44	4.4714e-44	4.39864e-44	4.33385e-44	4.22637e-43	3.99732e-44	4.09362e-43	-4.69533e-42	1.14125e-05	1.87124e-09	3.09688e-13	5.17424e-17	8.72919e-21	3.18964e+07	13.8945	5374.4	0.404951	2.53758e-07	1200	0.00336778	11.466	2.42053e-06	350.139	650.206	0.81514	-2.16932e-36	-1.11837e-39	3.79738e-39	3.7435e-39	-9.43476e-39	-9.29762e-39	-1.13869e-39	-1.14083e-39	-1.14259e-39	-5.28567e-37	5.65638e-42	3.72242e-42	-1.45066e-41	-1.39343e-41	-3.45045e-42	-4.04001e-42	-4.05986e-42	-9.67302e-40	-1.29175e-38	-2.09878e-39	-8.43517e-39	-1.30905e-38	-8.17946e-37	0.175564	5.62212e-05	8.05301e-05	1.37373e-07	4796.21	5.68145e-08	5.59225e-09	5.50446e-09	5.41804e-09	5.32804e-09	5.23953e-09	5.1525e-09	5.06691e-09	2.99962e-07	6.30165e-13	6.20272e-13	6.10534e-13	6.00392e-13	5.90419e-13	5.80624e-13	5.91783e-13	3.37806e-11	7.52578e-09	7.40173e-09	7.35054e-09	1.26247e-08	4.18156e-07	-3.86385e-08	-3.65422e-13	-3.48753e-18	-3.35942e-23	-3.2667e-28	-7.36328e-08	-5.48276e-12	-4.12931e-16	-3.14633e-20	-2.42595e-24	-0.000639716	-0.000411081	-0.000264457	-0.000170322	-0.000109818	-7.74974e-09	-6.53843e-14	-5.54997e-19	-4.73838e-24	-4.06772e-29	353541	4.106	3.79136	10144.5	1402	869.576	2.99136e+07	385.115	6948.18	1.62191e+06	45555.1	15.0487	6018.08	57949.8	59035.6	3.19088e+07	9.92073e-07	0.175701	5724.95	350.547	
1.32e+07	6002.96	14.6951	1085.82	2.86866e-06	4.61459e-07	-1.25357e-36	-1.24406e-39	89.8572	1883.7	9.99997	900	1000	-1.00482e-39	-9.89505e-40	-9.74423e-40	-9.58678e-40	1.30142e-38	1.27981e-38	1.25856e-38	7.33986e-37	-7.97813e-40	1.18138e-38	7.99149e-39	1.53387e-38	6.43294e-37	-1.15158e-43	-1.1338e-43	-1.11628e-43	-1.09199e-43	1.4729e-42	1.04695e-42	1.47771e-42	8.4146e-41	1.08593e-05	1.7376e-09	2.80572e-13	4.57259e-17	7.52278e-21	3.26639e+07	13.8901	5374.4	0.404951	2.478e-07	1200	0.00328871	11.3522	2.28525e-06	350.138	650.201	0.795985	-7.96301e-36	-2.98128e-39	-6.07879e-40	-6.20398e-40	1.71501e-38	1.68684e-38	1.58159e-38	1.55562e-38	1.53007e-38	5.31674e-37	-2.8082e-42	3.20022e-42	2.3233e-41	2.52389e-41	2.13129e-41	1.80097e-41	2.11331e-41	8.74524e-40	1.30442e-38	1.15351e-38	8.89933e-39	1.36196e-38	5.91902e-37	0.171439	5.49002e-05	7.78566e-05	1.33344e-07	4796.19	5.49663e-08	5.40829e-09	5.32137e-09	5.23585e-09	5.14693e-09	5.05953e-09	4.9736e-09	4.88914e-09	2.83009e-07	5.95114e-13	5.8555e-13	5.76139e-13	5.66355e-13	5.56737e-13	5.47294e-13	5.5671e-13	3.11228e-11	7.26995e-09	7.14739e-09	7.0937e-09	1.20626e-08	3.94522e-07	-3.79152e-08	-3.50043e-13	-3.26051e-18	-3.06461e-23	-2.90712e-28	-7.14578e-08	-5.16248e-12	-3.7715e-16	-2.78683e-20	-2.08328e-24	-0.000634298	-0.000404118	-0.00025776	-0.000164593	-0.000105221	-8.3957e-09	-6.95613e-14	-5.80131e-19	-4.86944e-24	-4.11296e-29	361941	4.13114	3.80994	10144.7	1402	869.576	3.06336e+07	385.115	7109.42	1.66091e+06	45555.1	14.6951	6017.65	57949.9	59035.7	3.26763e+07	9.42754e-07	0.171571	5724.95	350.546	
