# Time	[ADAMTS4_mRNA]	[cFos]	[cFos_mRNA]	[cJun]	[cJun_mRNA]	[DUSP16]	[IRAK2]	[IRAK2_TRAF6]	[IRAK2_TRAF6_PP4]	[JAK1]	[JAK1_P]	[JNK]	[JNK_P]	[Matriptase]	[MKP1]	[MMP1_mRNA]	[MMP3_mRNA]	[MMP13_mRNA]	[p38]	[p38_P]	[PP4]	[proMMP1]	[proMMP3]	[proMMP13]	[PTPRT]	[SOCS3]	[SOCS3_mRNA]	[STAT3_cyt]	[STAT3_P_cyt]	[TIMP1_mRNA]	[TIMP3_mRNA]	[TRAF6]	[TRAF6_PP4]	[ADAMTS4]	[ADAMTS4_TIMP1]	[ADAMTS4_TIMP3]	[Aggrecan]	[Aggrecan_Collagen2]	[AggFrag]	[ColFrag]	[Collagen2]	[IL1]	[MMP1]	[MMP1_TIMP1]	[MMP1_TIMP3]	[MMP3]	[MMP3_TIMP1]	[MMP3_TIMP3]	[MMP13]	[MMP13_TIMP1]	[MMP13_TIMP3]	[OSM]	[TIMP1]	[TIMP3]	[IL1_IL1R]	[IL1_IL1Ra]	[IL1_IL1R_IRAK2]	[IL1R]	[IL1Ra]	[OSM_OSMR]	[OSM_OSMRa]	[OSMR_SOCS3]	[OSMR]	[OSMRa]	[cFos_cJun]	[cFos_P]	[cJun_P]	[cJun_dimer]	[SP1]	[SP1_TIMP1_DNA]	[STAT3_nuc]	[STAT3_P_nuc]	[TIMP1_DNA]	
0	0	0	0	100	5	0	100	0	0	100	0	100	0	100	0	0	0	0	100	0	0	0	0	0	0	0	0	100	0	20	20	100	0	0	0	0	0	100000	0	0	0	100	0	0	0	0	0	0	0	0	0	1000	200	200	0	0	0	100	0	0	0	0	100	0	0	0	0	0	0	0	0	0	2	
300000	3.91745	269.689	53.3263	100.075	5.00377	0.0349908	44.1831	0.00231376	52.0989	99.8195	0.180491	99.9776	0.0224181	9.07183	0.00022535	291.514	291.514	29.1514	99.9768	0.023203	0.044908	1020.79	232.28	1.78516	6.69343	60.3984	48.2312	75.3611	10.693	19.5141	30.5178	0.00214012	47.8967	13.9211	3.65862	2749.26	0	16721.9	83278.1	1774.35	81503.8	0.173167	25991.3	679.001	102.049	5039.82	131.701	19.7936	261.792	6.84085	1.02813	1.29179	87.3009	395.169	1.67182	0	3.7157	94.6125	0	4.91207	0	95.0846	0.00331107	0	0.000926723	0.0320659	0.022442	-5.4863e-05	0.165961	0.879793	10.7487	3.19715	1.12021	
600000	0.0846059	128.447	25.3519	100.056	5.00278	0.0267743	47.3131	0.00296349	52.0318	99.9814	0.0185648	99.9712	0.0288292	0.822978	0.000174384	43.2429	43.2429	4.32429	99.9704	0.0296008	0.0349257	162	320.994	0.292173	3.2072	28.7759	22.9475	93.5968	2.43327	23.1261	25.3037	0.00276234	47.9624	9.98875	4.65579	2733.66	0	15194.4	84805.6	5243.15	79562.4	0.0271335	24371.8	1137	133.518	4550.27	212.294	24.9299	239.524	11.1746	1.31224	0.0644652	155.651	547.254	0.274092	0	0.652082	99.0738	0	0.245497	0	99.7476	0.00694963	0	0.000694283	0.0188411	0.0288429	-7.00214e-05	0.0593659	0.391207	2.45012	1.51978	1.60879	
900000	0.0210911	56.4195	11.1227	100.041	5.00205	0.0203715	47.9433	0.00387387	51.9321	99.998	0.00203793	99.9621	0.0379156	0.0746589	0.000132708	6.72724	6.72724	0.672724	99.9613	0.0386877	0.0266118	33.9702	369.273	0.0599571	1.41388	12.6362	10.0729	98.3897	0.469496	21.94	22.3795	0.00364048	48.0604	10.5656	7.04623	2581.81	0	13849.9	86150.1	8043.51	78106.5	0.00492306	18826.2	1256.84	92.1036	3466.88	231.456	16.9615	184.336	12.3064	0.901836	0.00322793	222.499	488.622	0.0501034	0	0.120777	99.8291	0	0.0123261	0	99.9718	0.0158244	0	0.000529422	0.0109037	0.0379277	-9.12146e-05	0.0264042	0.185825	0.474108	0.666727	1.81417	
1.2e+06	0.0151394	23.0709	4.54237	100.029	5.00144	0.0150861	48.1754	0.00518871	51.7968	99.9998	0.000230605	99.949	0.0510379	0.00677295	9.82993e-05	1.27603	1.27603	0.127603	99.9482	0.0518075	0.0197636	8.65301	385.269	0.0151158	0.58048	5.16517	4.11594	99.57	0.0781991	20.7778	20.9934	0.00492883	48.1931	10.6657	8.12842	2423.4	0	12583	87417	10145.9	77271.2	0.000917162	14260.4	1087.75	64.8603	2611.65	199.213	11.8786	139.495	10.6404	0.634465	0.000162808	254.07	454.33	0.00934699	0	0.0226398	99.968	0	0.000626019	0	99.9607	0.0387013	0	0.000393905	0.00601413	0.0510474	-0.000121092	0.0125973	0.0908691	0.0795419	0.272259	1.90913	
1.5e+06	0.0110052	8.69462	1.70941	100.018	5.00091	0.0108072	48.3766	0.00714442	51.612	100	2.57758e-05	99.9294	0.0705519	0.000614461	7.0439e-05	0.397166	0.397166	0.0397166	99.9287	0.0713138	0.014246	3.38571	390.528	0.00614348	0.219747	1.94605	1.54988	99.8753	0.0109184	20.2033	20.3834	0.00689034	48.374	10.358	7.91006	2267.84	0	11444.6	88555.4	11727.2	76828.2	0.000172145	10835.2	828.087	47.483	1979.88	151.314	8.67643	105.962	8.09825	0.464358	8.36412e-06	254.49	437.792	0.00175482	0	0.00426801	99.994	0	3.27761e-05	0	99.8973	0.102631	0	0.000285007	0.00314049	0.0705567	-0.000163929	0.00621877	0.0451706	0.0113434	0.102448	1.95483	
1.8e+06	0.00777603	3.03713	0.596557	100.009	5.00046	0.00745539	48.6357	0.0101023	51.3534	100	2.66591e-06	99.8999	0.100057	5.57657e-05	4.86062e-05	0.20507	0.20507	0.020507	99.8992	0.100802	0.00996429	2.17758	392.959	0.00413369	0.0770069	0.680707	0.541101	99.9616	0.00125218	19.9979	20.1367	0.00996037	48.6265	9.85518	7.15414	2118.75	0	10448.7	89551.3	12925	76626.3	3.24694e-05	8245.66	599.009	35.4801	1504.76	109.314	6.47482	80.6326	5.85758	0.346953	4.5151e-07	241.884	429.878	0.000331004	0	0.000809325	99.9989	0	1.86696e-06	0	99.7074	0.292647	0	0.000200915	0.00155866	0.100054	-0.000225083	0.00313546	0.0227243	0.00139003	0.0357507	1.97728	
2.1e+06	0.0054321	1.06484	0.209443	100.001	5.00008	0.00503889	48.9998	0.0143392	50.9857	100	2.6362e-07	99.8577	0.142311	5.07518e-06	3.28513e-05	0.129717	0.129717	0.0129717	99.857	0.143027	0.00690912	1.78162	394.418	0.00343537	0.0269003	0.241568	0.189859	99.9871	0.0001287	19.9566	20.0475	0.0145898	48.9854	9.2857	6.38704	1977.47	0	9586.17	90413.8	13834.6	76579.2	6.15991e-06	6266.26	431.323	26.7081	1142.41	78.635	4.8692	61.2752	4.21773	0.261168	2.78705e-08	229.195	425.82	6.27969e-05	0	0.00015468	99.9998	0	1.31822e-07	0	99.181	0.81898	0	0.000141922	0.000776176	0.142296	-0.000305091	0.00160881	0.0115601	0.000171224	0.0125528	1.98844	
2.4e+06	0.00395348	0.437447	0.0863551	99.9947	4.99979	0.00352292	49.5059	0.0194662	50.4746	100	3.13049e-08	99.8066	0.193428	4.72292e-07	2.29573e-05	0.0875636	0.0875636	0.00875636	99.8059	0.194108	0.00498407	1.57579	395.378	0.00305549	0.0109289	0.103528	0.0781575	99.9948	1.54629e-05	19.9661	20.0185	0.0206298	49.4853	8.71156	5.75916	1844.41	0	8840.5	91159.5	14525.2	76634.3	1.17807e-06	4752.2	314.388	20.1369	865.641	57.2677	3.66807	46.4694	3.07424	0.196909	2.31052e-09	220.293	423.34	1.20099e-05	0	2.98849e-05	100	0	1.36851e-08	0	98.1131	1.88687	0	0.000106431	0.00043125	0.1934	-0.000389965	0.000844068	0.00596221	2.89558e-05	0.00517684	1.99404	
2.7e+06	0.00311065	0.223843	0.0443415	99.9906	4.99959	0.00263669	50.1686	0.0246731	49.8067	100	5.20455e-09	99.7547	0.245311	5.22624e-08	1.71729e-05	0.0629198	0.0629198	0.00629198	99.754	0.245956	0.00383597	1.47123	396.045	0.00288871	0.00553194	0.0569034	0.0400724	99.9973	2.57899e-06	19.9808	20.0089	0.0274169	50.1412	8.15773	5.2512	1719.5	0	8194.4	91805.6	15049.2	76756.4	2.27839e-07	3598.47	231.801	15.1806	654.975	42.1914	2.76311	35.1876	2.26666	0.148444	2.87315e-10	214.507	421.466	2.32272e-06	0	5.85643e-06	100	0	2.16872e-09	0	96.6228	3.3772	0	8.66134e-05	0.000278481	0.245271	-0.000462762	0.000458881	0.00314259	7.64887e-06	0.0026588	1.99686	
3e+06	0.00261902	0.136498	0.0271051	99.9879	4.99945	0.0020956	50.9823	0.0294903	48.9882	100	1.17163e-09	99.7067	0.293272	1.27422e-08	1.36433e-05	0.0482751	0.0482751	0.00482751	99.7061	0.293885	0.00312129	1.45135	396.54	0.00291092	0.00334773	0.0375755	0.0244698	99.9984	5.81083e-07	19.9904	20.0052	0.0345195	50.9478	7.63168	4.82297	1602.5	0	7632.54	92367.5	15446.5	76921	4.47101e-08	2722.28	172.161	11.4406	495.127	31.3127	2.08082	26.6201	1.68349	0.111873	5.14891e-11	210.598	419.862	4.55802e-07	0	1.16773e-06	100	0	4.79001e-10	0	94.9744	5.0256	0	7.49215e-05	0.000202311	0.293222	-0.000518091	0.000263657	0.00171745	2.89152e-06	0.00162553	1.99828	
3.3e+06	0.00230449	0.0937573	0.018648	99.986	4.99935	0.00173655	51.9328	0.033791	48.0334	100	3.29854e-10	99.6639	0.336057	8.26331e-09	1.13027e-05	0.0390254	0.0390254	0.00390254	99.6634	0.336639	0.00264217	1.49834	396.93	0.00308663	0.00228799	0.0278114	0.0168232	99.9989	1.63632e-07	19.9956	20.0035	0.0418182	51.891	7.13476	4.44968	1493.03	0	7142	92858	15747.6	77110.4	8.92963e-09	2058.24	128.456	8.6203	374.071	23.346	1.56668	20.1273	1.25615	0.0842968	1.21218e-11	207.833	418.423	9.10345e-08	0	2.37537e-07	100	0	1.33665e-10	0	93.3274	6.67261	0	6.72607e-05	0.000158877	0.335997	-0.000557746	0.000163714	0.00099328	1.39432e-06	0.00111846	1.99901	
3.6e+06	0.00208215	0.0697208	0.0138823	99.9848	4.99928	0.00147863	53.0047	0.0375851	46.9578	100	1.09117e-10	99.6262	0.373776	7.22988e-09	9.62236e-06	0.0327021	0.0327021	0.00327021	99.6257	0.374327	0.00229811	1.5961	397.251	0.00338822	0.00169573	0.0220998	0.012518	99.9992	5.41311e-08	19.9981	20.0026	0.0493347	52.9553	6.66657	4.11754	1390.68	0	6712.08	93287.9	15975.9	77312	1.81977e-09	1555.61	96.1485	6.49475	282.497	17.4606	1.17945	15.2129	0.940274	0.0635147	3.47451e-12	205.828	417.112	1.85521e-08	0	4.93996e-08	100	0	4.40083e-11	0	91.7439	8.25612	0	6.17004e-05	0.000131214	0.373707	-0.000585118	0.000111691	0.000621767	7.90608e-07	0.000832687	1.99938	
3.9e+06	0.00191101	0.0547379	0.0109072	99.9839	4.99923	0.00128066	54.1833	0.0409207	45.7757	100	4.0668e-11	99.5931	0.406917	6.65405e-09	8.33315e-06	0.0280444	0.0280444	0.00280444	99.5926	0.407436	0.00203678	1.73288	397.524	0.00379988	0.00132825	0.018394	0.00983209	99.9993	2.01738e-08	19.9993	20.002	0.0571408	54.1262	6.22616	3.818	1295.06	0	6333.87	93666.1	16148.8	77517.3	3.79167e-10	1175.45	72.1314	4.89337	213.279	13.0879	0.887883	11.4962	0.705463	0.0478584	1.15098e-12	204.355	415.907	3.86553e-09	0	1.05202e-08	100	0	1.63562e-11	0	90.241	9.759	0	5.73114e-05	0.000112043	0.406841	-0.000603299	8.38531e-05	0.000427945	5.00633e-07	0.000654269	1.99957	
