time	species_0	species_1	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17	species_18	species_19	species_20	species_21	species_22	species_23	species_24	species_25	species_26	species_27	species_28	species_29	species_30	species_31	species_32	species_33	species_34	species_35	species_36	species_37	species_38	species_39	species_40	species_41	species_42	species_43	species_44	species_45	species_46	species_47	species_48	species_49	species_50	species_51	species_52	species_53	species_54	species_55	species_56	species_57	species_58	species_59	species_60	species_61	species_62	species_63	species_64	species_65	species_66	species_67	species_68	species_69	species_70	species_71	species_72	species_73	species_74	species_75	species_76	species_77	species_78	species_79	species_80	species_81	species_82	species_83	species_84	species_85	species_86	species_87	species_88	species_89	species_90	species_91	species_92	species_93	species_94	species_95	species_96	species_97	species_98	species_99	species_100	species_101	species_102	species_103	species_104	species_105	species_106	species_107	species_108	species_109	species_110	species_111	species_112	species_113	species_114	species_115	species_116	species_117	species_118	species_119	species_120	species_121	species_122	species_123	species_124	species_125	species_126	species_127	species_128	species_129	species_130	species_131	species_132	species_133	species_134	species_135	species_136	species_137	species_138	species_139	species_140	species_141	species_142	species_143	species_144	species_145	species_146	species_147	species_148	species_149	species_150	species_151	species_152	species_153	species_154	species_155	species_156	species_157	species_158	species_159	species_160	species_161	species_162	species_163	species_164	species_165	species_166	species_167	species_168	species_169	species_170	species_171	species_172	species_173	species_174	species_175	species_176	species_177	species_178	species_179	species_180	species_181	species_182	species_183	species_184	species_185	species_186	species_187	species_188	species_189	species_190	species_191	species_192	species_193	nnamed: 19
0	0.008196700000000001	0.3	0.0	0.0	0.0	0.1	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.3	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.68	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.5	0.0	0.02	0.0	0.0	0.002	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.2	0.0	0.5	0.0	0.5	0.1	0.0	0.1	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.1	0.0	0.2	0.0	0.0	0.1	0.0	0.1	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.1	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.68	0.0	0.518	0.0	0.0	0.0	0.518	0.0	0.0	0.8	0.0	0.0	0.5	0.0	0.0	0.0	0.0	3000.0	0.0	0.0	1.0	0.0	0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	
40	7.65721e-11	544.1	0.00109639	7.23401e-06	6.837100000000001e-07	0.0998625	4.99147e-07	0.997345	5.33603e-05	4.14192e-06	0.00018335900000000002	0.000137008	0.299047	2.61723e-06	0.07285180000000001	1.3674500000000001e-05	0.22556500000000002	0.146522	0.00124478	0.000643977	4.7194600000000004e-07	1.4322999999999998e-06	0.000131726	0.498213	0.0006810130000000001	1.7338e-05	0.670415	1.31627e-05	0.0022699	5.26739e-08	0.00465991	0.31646599999999997	0.000275715	0.072798	0.00017533700000000002	0.00863856	0.499489	0.000511088	0.0185814	0.00140143	1.7158199999999998e-05	0.00133125	8.42126e-05	0.000584535	0.0999785	2.1433699999999998e-05	1.6543799999999999e-06	5.3377e-06	1.7415800000000002e-07	0.00999781	2.82611e-09	1.8448499999999998e-05	9.90564e-07	0.2	3.39842e-07	0.9820409999999999	8.547700000000001e-07	1.0350699999999999e-05	0.0984957	2.64556e-06	0.0999998	1.9911300000000002e-07	0.00130542	5.1223599999999995e-05	0.0998552	0.000144769	1.93236e-08	1.14582e-06	0.014252299999999999	0.0932712	9.084030000000001e-05	0.00663793	6.16124e-08	0.0835058	0.00759411	0.181566	0.00890013	0.00311209	0.011189	0.00601244	0.099591	0.00040899	0.0655784	0.0827985	0.00032796400000000003	8.398030000000001e-05	0.00132367	2.62466e-08	5.54964e-12	2.49842e-09	0.09999910000000001	7.193179999999999e-07	1.29702e-07	2.55488e-10	0.0988335	2.04695e-05	1.59595e-11	0.499979	4.60643e-11	2.87749e-12	2.89856e-09	3.9004800000000007e-08	1.40949e-08	7.130139999999999e-08	3.42986e-08	0.6643600000000001	0.000188825	0.16431700000000002	1.09864e-07	0.0009609260000000001	1.32544e-07	0.165278	6.3515299999999995e-09	0.352722	0.799819	3.19943e-06	3.43768e-07	0.435554	0.000159307	1.8505699999999998e-05	2.9122700000000005e-06	2.5911400000000003e-06	2456.19	0.000424445	0.000753298	0.93691	0.0630903	0	0.00075456	0.000684003	0.026193400000000002	0.472884	5.34099e-05	3.95577e-06	5.30724e-05	5.31571e-05	5.54523e-05	3.9499e-06	3.9924300000000005e-06	4.2972300000000005e-06	8.55442e-05	8.48779e-05	8.47748e-05	8.719799999999999e-05	7.6104e-06	7.585310000000001e-06	7.64092e-06	8.05365e-06	9.07648e-08	8.984730000000001e-08	8.85904e-08	8.77191e-08	7.58294e-09	7.53691e-09	7.491689999999999e-09	7.56101e-09	7.776500000000001e-08	5.8137e-08	3.41584e-09	6.75542e-09	5.56307e-09	3.2924699999999995e-10	2.6315700000000003e-09	2.6066200000000002e-09	2.5732500000000004e-09	2.60922e-09	2.16235e-10	2.15118e-10	2.1419999999999997e-10	2.19063e-10	9.65493e-06	0	8.0508e-07	0	1.46346e-05	0	1.4408e-06	0	5.0002e-05	5.45514e-05	3.2887300000000004e-06	3.909919999999999e-06	5.10781e-06	3.10772e-07	7.836e-05	7.54371e-05	4.51341e-06	7.29713e-06	8.01523e-06	4.83266e-07	0	0	0	0	
80	2.25778e-11	989.332	0.000587814	2.82788e-06	5.78898e-07	0.0999162	3.79726e-07	0.997309	4.34316e-05	3.3844199999999994e-06	0.000129049	8.3459e-05	0.263144	2.5143200000000003e-06	0.033304	1.28402e-05	0.26476500000000003	0.146089	0.00119321	0.000749435	4.70665e-07	1.19649e-06	0.000112283	0.49799399999999994	0.0008073360000000001	2.0632800000000003e-05	0.658303	1.54505e-05	0.00883616	2.48146e-07	0.00867427	0.14586	0.00023696	0.145445	0.0006590560000000001	0.09812330000000001	0.499384	0.000616337	0.017437900000000003	0.00249563	6.65153e-05	0.000744318	0.000570119	0.000685563	0.099975	2.4985999999999998e-05	2.00269e-05	0.000169075	1.87671e-06	0.00999911	2.39002e-09	2.14618e-05	4.0921700000000003e-07	0.2	1.28634e-07	0.9872	3.54308e-07	6.73659e-06	0.09848319999999999	1.7512999999999999e-06	0.09999989999999999	1.31606e-07	0.00127133	0.000102529	0.099859	0.000141014	2.2497700000000004e-08	3.6818300000000005e-06	0.013456399999999999	0.08730189999999999	8.077199999999999e-05	0.012617299999999998	7.777280000000001e-08	0.0886218	0.00518408	0.185118	0.00619413	0.00216479	0.0113773	0.0062381	0.0997151	0.00028485	0.0642177	0.0823846	0.0005861180000000001	0.000147924	0.00275226	1.84709e-08	4.52551e-12	3.86653e-09	0.0999992	6.84692e-07	1.28118e-07	4.3466000000000003e-10	0.0982427	5.09704e-05	3.76287e-11	0.499949	8.12901e-11	7.037330000000001e-12	2.0023e-09	4.4665300000000006e-08	1.60455e-08	8.16542e-08	1.8261500000000002e-07	0.657664	0.00039055	0.164236	9.2874e-08	0.00109986	1.54179e-07	0.16533599999999998	7.28739e-09	0.352664	0.799593	9.62942e-06	9.51456e-07	0.176552	0.000358352	3.8111399999999996e-05	1.45074e-05	1.30369e-05	2010.96	0.000163539	0.000626234	0.6777380000000001	0.322262	0	0.00102321	0.00824496	0.029674900000000004	0.46946000000000004	5.4142e-05	2.52753e-06	5.28044e-05	5.27501e-05	5.55182e-05	2.47401e-06	2.4816e-06	2.6419e-06	9.07412e-05	8.850299999999999e-05	8.84284e-05	9.305629999999999e-05	4.84086e-06	4.7445e-06	4.76873e-06	5.09212e-06	1.3703699999999998e-07	1.34033e-07	1.3384100000000001e-07	1.40366e-07	7.106010000000001e-09	6.96921e-09	6.9975699999999994e-09	7.43045e-09	5.853569999999999e-08	6.83044e-08	4.13281e-09	3.1159699999999995e-09	4.1271299999999996e-09	2.51275e-10	3.6719200000000003e-09	3.5921999999999997e-09	3.5887e-09	3.729e-09	1.8425200000000003e-10	1.80722e-10	1.815e-10	1.8958400000000001e-10	3.77857e-05	0	2.03763e-06	0	6.29793e-05	0	3.99221e-06	0	2.31704e-05	2.91238e-05	1.7690099999999998e-06	1.10741e-06	1.6002899999999999e-06	9.782630000000001e-08	3.88418e-05	4.83401e-05	2.9347199999999997e-06	2.1384e-06	3.1095499999999997e-06	1.90125e-07	0	0	0	0	
120	1.13025e-11	1353.86	0.000402684	2.3891299999999997e-06	8.35063e-07	0.0998573	5.568480000000001e-07	0.99723	6.311069999999999e-05	4.64917e-06	0.00021637	0.000142151	0.253603	3.55639e-06	0.0221259	9.60682e-06	0.275508	0.146826	0.000909003	0.0006154530000000001	6.800379999999999e-07	7.69177e-07	7.37595e-05	0.49824799999999997	0.000667994	1.70905e-05	0.6460279999999999	1.25799e-05	0.0172337	4.0288800000000003e-07	0.011914	0.0455711	0.000101761	0.0992691	0.000620034	0.24568600000000002	0.499487	0.000513096	0.0165992	0.0032754	0.000125449	0.000556553	0.0010887	0.000354745	0.0999794	2.0533200000000002e-05	3.95388e-05	0.000718529	3.19092e-06	0.00999873	3.44842e-09	2.5494499999999998e-05	5.82813e-07	0.2	1.8227699999999999e-07	0.990734	5.06393e-07	5.022869999999999e-06	0.0984755	1.33021e-06	0.09999989999999999	9.992710000000001e-08	0.00123384	0.000152345	0.09986310000000001	0.000136871	1.8115700000000002e-08	5.96126e-06	0.00468835	0.0955043	3.07526e-05	0.00446496	2.04873e-08	0.092112	0.00356775	0.187657	0.0043203	0.0015091	0.0113564	0.006314800000000001	0.09980130000000001	0.00019873700000000002	0.0643186	0.08232880000000001	0.0005485630000000001	0.000138868	0.00268621	2.7308500000000003e-08	5.50262e-12	5.493899999999999e-09	0.0999988	9.70338e-07	1.8555700000000003e-07	5.795369999999999e-10	0.09842619999999999	8.61337e-05	9.04874e-11	0.499913	1.10834e-10	1.73053e-11	2.9675300000000004e-09	5.23657e-08	1.88452e-08	9.571710000000001e-08	3.0306799999999997e-07	0.667643	0.000387399	0.164124	1.3390999999999999e-07	0.00128568	1.83143e-07	0.16541	8.53987e-09	0.35259	0.799419	1.4091300000000002e-05	1.2926300000000001e-06	0.125505	0.0005144009999999999	5.14508e-05	3.39635e-05	3.0678e-05	1646.43	4.04282e-05	0.00040154800000000005	0.626513	0.373487	0	0.00088638	0.00721037	0.030763599999999995	0.468379	6.0955900000000004e-05	2.50702e-06	5.8471099999999997e-05	5.8381e-05	6.160229999999999e-05	2.4078400000000003e-06	2.4065299999999997e-06	2.5433099999999997e-06	0.00010075399999999999	9.66537e-05	9.65101e-05	0.000101846	4.28902e-06	4.12324e-06	4.123859999999999e-06	4.36358e-06	1.32385e-07	1.27315e-07	1.27627e-07	1.35357e-07	5.58229e-09	5.37238e-09	5.39347e-09	5.73453e-09	1.77962e-08	2.616e-08	1.6000899999999998e-09	7.550919999999999e-10	1.18274e-09	7.25321e-11	3.5692800000000003e-09	3.43199e-09	3.4392399999999994e-09	3.62099e-09	1.49275e-10	1.4362e-10	1.4409799999999998e-10	1.51893e-10	5.02443e-05	0	2.19054e-06	0	8.33857e-05	0	3.92038e-06	0	8.06831e-06	1.11529e-05	6.804179999999999e-07	3.3343899999999997e-07	4.798080000000001e-07	2.9324e-08	1.33401e-05	1.84976e-05	1.12866e-06	5.725199999999999e-07	8.51388e-07	5.21064e-08	0	0	0	0	
160	7.0679600000000005e-12	1652.3	0.00030732700000000003	2.05894e-06	8.104859999999999e-07	0.099847	5.49354e-07	0.9973559999999999	6.16475e-05	4.59712e-06	0.000227441	0.000152481	0.25105	3.5685000000000002e-06	0.018613400000000002	6.631910000000001e-06	0.278546	0.147748	0.000632485	0.00043798599999999996	6.64628e-07	4.4969700000000003e-07	4.3430299999999997e-05	0.49858800000000003	0.000476809	1.2201099999999999e-05	0.63348	8.81127e-06	0.026612599999999997	4.4503799999999996e-07	0.0147797	0.0103301	2.8632199999999997e-05	0.0413708	0.00032112	0.340792	0.499633	0.00036701400000000003	0.015909700000000002	0.00390344	0.000186905	0.000500043	0.00136626	0.0001337	0.09998530000000001	1.4616400000000001e-05	3.8563200000000004e-05	0.00137231	2.63459e-06	0.00999865	3.34762e-09	3.01902e-05	6.15104e-07	0.2	1.95016e-07	0.9931709999999999	5.35925e-07	3.75615e-06	0.0984707	1.01987e-06	0.09999989999999999	7.66218e-08	0.00119502	0.00020061900000000003	0.0998674	0.000132578	1.2533100000000001e-08	7.5195100000000004e-06	0.00261978	0.097584	1.75527e-05	0.00239842	8.220219999999999e-09	0.0945044	0.00247293	0.189461	0.00302265	0.00105538	0.011259299999999998	0.00632202	0.09986089999999999	0.000139065	0.0649512	0.0824187	0.00041478800000000003	0.000106103	0.00208849	2.7254e-08	3.91245e-12	6.9888000000000005e-09	0.0999988	9.75453e-07	1.81722e-07	4.4208999999999997e-10	0.0988324	0.000127654	1.35244e-10	0.49987200000000004	8.23855e-11	2.52032e-11	2.96984e-09	6.12893e-08	2.21493e-08	1.12027e-07	3.5018000000000003e-07	0.671439	0.000303048	0.163996	1.29891e-07	0.0015019	2.16861e-07	0.165498	1.0008299999999999e-08	0.352502	0.799309	1.61403e-05	1.40275e-06	0.10758	0.000614988	5.83669e-05	5.89349e-05	5.34354e-05	1347.99	1.93546e-05	0.000372429	0.608645	0.391355	0	0.000646665	0.00560131	0.031069299999999998	0.46806800000000004	6.66357e-05	2.48968e-06	6.28041e-05	6.27717e-05	6.6661e-05	2.35037e-06	2.35367e-06	2.5044299999999997e-06	0.00011091	0.00010451799999999999	0.000104445	0.000110896	4.2663300000000005e-06	4.02704e-06	4.03134e-06	4.288119999999999e-06	1.0457e-07	9.87246e-08	9.91947e-08	1.05936e-07	4.00971e-09	3.7889000000000004e-09	3.81355e-09	4.08025e-09	3.17735e-09	5.65199e-09	3.48237e-10	1.22585e-10	2.2796299999999998e-10	1.40666e-11	2.8785300000000004e-09	2.7173200000000003e-09	2.7296300000000002e-09	2.9074600000000002e-09	1.10204e-10	1.0412200000000002e-10	1.04773e-10	1.11778e-10	4.7757200000000004e-05	0	1.8918599999999998e-06	0	7.92007e-05	0	3.2499400000000003e-06	0	1.9891099999999996e-06	3.1103700000000003e-06	1.90734e-07	7.48689e-08	1.21947e-07	7.48965e-09	3.3084300000000004e-06	5.15776e-06	3.16247e-07	1.2815e-07	2.08462e-07	1.2802700000000001e-08	0	0	0	0	
200	4.9904099999999995e-12	1896.65	0.000249081	1.6623300000000001e-06	6.671600000000001e-07	0.0998701	4.54045e-07	0.997561	5.08266e-05	3.92194e-06	0.00019192	0.000129457	0.250479	3.05815e-06	0.0174738	4.74112e-06	0.279307	0.14841400000000002	0.000452049	0.000307496	5.479e-07	2.81597e-07	2.7091999999999997e-05	0.49886499999999995	0.000334625	8.55957e-06	0.621151	6.05989e-06	0.036608999999999996	4.29705e-07	0.016869299999999997	0.00191151	6.048869999999999e-06	0.0159496	0.000141237	0.376422	0.49974300000000005	0.00025738	0.015422799999999999	0.00432712	0.000250087	0.00048447800000000005	0.00146592	4.95998e-05	0.09998969999999999	1.0261099999999999e-05	3.05585e-05	0.00186878	1.82481e-06	0.00999886	2.7558100000000002e-09	3.4314000000000004e-05	5.21114e-07	0.2	1.6598500000000001e-07	0.994869	4.54853e-07	2.74779e-06	0.0984681	7.71732e-07	0.09999989999999999	5.79805e-08	0.00115549	0.00024734299999999997	0.09987180000000001	0.000128203	8.49994e-09	8.44196e-06	0.00170074	0.09845419999999999	1.1495e-05	0.00153427	3.84506e-09	0.0961572	0.00172299	0.19073199999999998	0.0021198000000000002	0.0007399269999999999	0.011164700000000001	0.00631103	0.09990249999999999	9.75366e-05	0.0655832	0.08252430000000001	0.000293088	7.57063e-05	0.00149575	2.26072e-08	2.27877e-12	7.930279999999999e-09	0.099999	8.363290000000001e-07	1.49876e-07	2.6801299999999996e-10	0.09917689999999998	0.000175318	1.59434e-10	0.499824	4.80459e-11	2.85811e-11	2.46517e-09	6.88174e-08	2.4959099999999997e-08	1.25788e-07	3.4479799999999996e-07	0.67404	0.00021789799999999998	0.163884	1.06852e-07	0.00169164	2.46469e-07	0.165576	1.12547e-08	0.35242399999999996	0.799246	1.73911e-05	1.4632e-06	0.09800310000000001	0.000674054	6.13048e-05	8.722600000000001e-05	7.93238e-05	1103.64	1.1443699999999999e-05	0.000365141	0.599115	0.400885	0	0.00045425800000000003	0.00401858	0.0311414	0.46803100000000003	6.773119999999999e-05	2.17213e-06	6.26541e-05	6.26858e-05	6.70251e-05	2.01336e-06	2.01923e-06	2.16391e-06	0.000114134	0.000105565	0.00010560100000000001	0.000112894	3.7982599999999994e-06	3.5199800000000005e-06	3.52954e-06	3.78172e-06	7.48194e-08	6.92869e-08	6.96675e-08	7.485460000000001e-08	2.4836e-09	2.3027100000000002e-09	2.3208800000000004e-09	2.4994299999999995e-09	4.16355e-10	8.38373e-10	5.18675e-11	1.39347e-11	3.01148e-11	1.8670099999999997e-12	2.0771900000000004e-09	1.92354e-09	1.93402e-09	2.07677e-09	6.89155e-11	6.38942e-11	6.43946e-11	6.93017e-11	3.71278e-05	0	1.30162e-06	0	6.21605e-05	0	2.2556400000000003e-06	0	3.7098500000000004e-07	6.40057e-07	3.9396e-08	1.20055e-08	2.21072e-08	1.36377e-09	6.24771e-07	1.0726799999999998e-06	6.60127e-08	2.0977e-08	3.83358e-08	2.36429e-09	0	0	0	0	
240	3.80055e-12	2096.71	0.000209701	1.3497499999999999e-06	5.43224e-07	0.0998939	3.69421e-07	0.9977459999999999	4.13754e-05	3.29611e-06	0.000156792	0.000105743	0.25043899999999997	2.57138e-06	0.0170989	3.6382300000000006e-06	0.279417	0.148818	0.000345961	0.00022810000000000001	4.45584e-07	1.97931e-07	1.89269e-05	0.499065	0.00024780799999999997	6.33568e-06	0.609654	4.40029e-06	0.046877999999999996	4.07254e-07	0.0179524	0.00039741900000000004	1.33767e-06	0.00911655	8.57501e-05	0.385939	0.49981000000000003	0.00019026900000000002	0.0151536	0.00453112	0.000315299	0.00048051800000000004	0.00149181	2.7667600000000003e-05	0.0999924	7.610410000000001e-06	2.40068e-05	0.00219304	1.31043e-06	0.00999907	2.2438899999999998e-09	3.76681e-05	4.2373199999999995e-07	0.2	1.3495e-07	0.9960629999999999	3.70296e-07	2.01171e-06	0.0984673	5.89356e-07	0.1	4.4273499999999996e-08	0.00111577	0.000292514	0.0998762	0.000123805	6.0724e-09	8.95442e-06	0.00120385	0.0989184	8.17394e-06	0.00107346	1.96876e-09	0.0973056	0.00120508	0.19162	0.0014892999999999998	0.000519731	0.011098899999999998	0.00630289	0.0999315	6.85291e-05	0.0660273	0.0825982	0.000212789	5.5323e-05	0.00108737	1.83944e-08	1.37506e-12	8.48167e-09	0.0999992	7.031650000000001e-07	1.21872e-07	1.63511e-10	0.0993986	0.00022783099999999998	1.7425900000000002e-10	0.49977200000000005	2.83466e-11	3.02098e-11	2.00551e-09	7.4574e-08	2.7109200000000002e-08	1.36304e-07	3.2575e-07	0.675707	0.000158776	0.163794	8.69533e-08	0.00184587	2.70549e-07	0.165639	1.22095e-08	0.35236	0.7992100000000001	1.83087e-05	1.50662e-06	0.09201039999999999	0.0007080560000000001	6.2247e-05	0.00011740700000000001	0.000107029	903.5830000000001	7.603789999999999e-06	0.00036346699999999997	0.593152	0.406848	0	0.00033329800000000005	0.00291425	0.031151400000000003	0.468091	6.49526e-05	1.7862799999999998e-06	5.89815e-05	5.90528e-05	6.343640000000001e-05	1.62481e-06	1.63015e-06	1.75451e-06	0.000110365	0.000100211	0.000100323	0.000107761	3.1383499999999998e-06	2.85464e-06	2.86408e-06	3.08264e-06	5.2929000000000004e-08	4.8102300000000006e-08	4.83554e-08	5.2146300000000006e-08	1.5011199999999999e-09	1.36572e-09	1.3759200000000001e-09	1.4868499999999999e-09	5.99576e-11	1.1343899999999999e-10	7.0052199999999995e-12	1.71324e-12	3.5065699999999997e-12	2.17077e-13	1.4700199999999999e-09	1.33598e-09	1.34303e-09	1.4482e-09	4.16869e-11	3.79272e-11	3.82109e-11	4.12875e-11	2.6191199999999998e-05	0	7.92805e-07	0	4.4276899999999996e-05	0	1.38793e-06	0	7.264999999999999e-08	1.19763e-07	7.3601899999999996e-09	2.0134200000000003e-09	3.5463699999999996e-09	2.1846900000000001e-10	1.23401e-07	2.02729e-07	1.24574e-08	3.53763e-09	6.21822e-09	3.83036e-10	0	0	0	0	
280	3.04718e-12	2260.5	0.000181267	1.1245e-06	4.54081e-07	0.0999115	3.08409e-07	0.997898	3.45716e-05	2.8136900000000004e-06	0.000131	8.82395e-05	0.25051599999999996	2.1944e-06	0.016973699999999998	2.96096e-06	0.279364	0.149061	0.00028094700000000003	0.00018051299999999998	3.71985e-07	1.52899e-07	1.4553800000000001e-05	0.49921099999999996	0.00019581200000000002	5.004319999999999e-06	0.599376	3.4155599999999997e-06	0.0570546	3.9145600000000003e-07	0.0180611	0.00016391599999999998	5.54368e-07	0.00774344	7.320800000000001e-05	0.388243	0.49985	0.000150113	0.015077000000000002	0.00454064	0.00038236300000000004	0.00047936800000000004	0.00149739	2.3245e-05	0.099994	6.02177e-06	1.96173e-05	0.00239756	1.01493e-06	0.00999923	1.87566e-09	4.0432800000000004e-05	3.5173699999999997e-07	0.2	1.11903e-07	0.996908	3.07634e-07	1.49504e-06	0.0984676	4.6027000000000003e-07	0.1	3.4571e-08	0.00107634	0.00033613699999999997	0.0998806	0.00011943899999999999	4.6249799999999995e-09	9.22505e-06	0.00091856	0.0991843	6.252989999999999e-06	0.00080942	1.10279e-09	0.0981061	0.000845626	0.19223800000000002	0.00104828	0.00036574800000000005	0.011057899999999999	0.0062998	0.09995180000000001	4.82343e-05	0.0663045	0.0826423	0.000164439	4.29191e-05	0.000837223	1.53476e-08	9.077219999999999e-13	8.82849e-09	0.0999993	6.00015e-07	1.0172399999999999e-07	1.0774700000000002e-10	0.0995318	0.00028402099999999997	1.8540200000000004e-10	0.499716	1.82697e-11	3.14368e-11	1.67293e-09	7.89774e-08	2.8749599999999998e-08	1.44343e-07	3.12577e-07	0.676713	0.000122409	0.163719	7.264989999999999e-08	0.00197292	2.90398e-07	0.165692	1.29405e-08	0.352308	0.79919	1.89997e-05	1.5361500000000001e-06	0.0878511	0.000727235	6.21924e-05	0.00014864200000000002	0.000135773	739.791	5.538859999999999e-06	0.000363924	0.58901	0.41098999999999997	0	0.000260806	0.00223449	0.0311478	0.468179	5.98892e-05	1.4646899999999999e-06	5.3462e-05	5.355e-05	5.76226e-05	1.3089600000000003e-06	1.3129900000000001e-06	1.4147e-06	0.00010221899999999999	9.124549999999999e-05	9.13914e-05	9.83376e-05	2.5594e-06	2.28743e-06	2.29472e-06	2.47274e-06	3.8357000000000004e-08	3.42639e-08	3.4429199999999994e-08	3.71592e-08	9.584839999999998e-10	8.56875e-10	8.62362e-10	9.32115e-10	1.74006e-11	2.41384e-11	1.4732899999999999e-12	4.3715200000000005e-13	6.37883e-13	3.9018400000000005e-14	1.0636300000000002e-09	9.50143e-10	9.54747e-10	1.03046e-09	2.65783e-11	2.3761e-11	2.39137e-11	2.5848000000000005e-11	1.81727e-05	0	4.80244e-07	0	3.09228e-05	0	8.411629999999999e-07	0	2.69004e-08	3.4176300000000004e-08	2.07752e-09	6.613560000000002e-10	8.752939999999999e-10	5.33104e-11	4.59055e-08	5.82336e-08	3.53966e-09	1.1560899999999999e-09	1.5330099999999999e-09	9.33771e-11	0	0	0	0	
320	2.53525e-12	2394.6	0.000159761	9.55356e-07	3.87789e-07	0.0999244	2.6317900000000003e-07	0.998024	2.95179e-05	2.43149e-06	0.000111867	7.52905e-05	0.25059499999999996	1.8959799999999998e-06	0.0169308	2.49965e-06	0.27929299999999996	0.14921900000000002	0.00023691	0.000149782	3.17442e-07	1.25455e-07	1.191e-05	0.499325	0.000162326	4.147480000000001e-06	0.590471	2.7879e-06	0.06679760000000001	3.79823e-07	0.0173729	0.000134122	4.36048e-07	0.0076956	6.99694e-05	0.38874899999999996	0.49987600000000004	0.000124319	0.015155200000000002	0.00439429	0.000450495	0.00047893400000000003	0.00149805	2.30157e-05	0.099995	4.996140000000001e-06	1.65625e-05	0.00252281	8.320820000000001e-07	0.00999934	1.6018299999999998e-09	4.277e-05	2.98906e-07	0.2	9.50218e-08	0.997511	2.61581e-07	1.13149e-06	0.0984687	3.68462e-07	0.1	2.76711e-08	0.00103757	0.00037822699999999997	0.0998849	0.00011514299999999999	3.69404e-09	9.348710000000002e-06	0.000744865	0.0993447	5.07838e-06	0.000650237	6.702619999999999e-10	0.0986651	0.000595344	0.192669	0.0007395219999999999	0.000257967	0.0110322	0.0062992	0.099966	3.40242e-05	0.066479	0.08266860000000001	0.00013435	3.51503e-05	0.000681526	1.30916e-08	6.42378e-13	9.06563e-09	0.09999939999999999	5.18387e-07	8.679819999999999e-08	7.60187e-11	0.09961569999999999	0.00034303800000000005	1.93495e-10	0.49965699999999996	1.27295e-11	3.24011e-11	1.42681e-09	8.239410000000001e-08	3.00196e-08	1.5057399999999998e-07	3.0724900000000003e-07	0.677333	9.97216e-05	0.163656	6.20191e-08	0.00208029	3.07178e-07	0.165736	1.3508100000000001e-08	0.35226399999999997	0.79918	1.95027e-05	1.5535299999999998e-06	0.084716	0.0007370069999999999	6.15978e-05	0.00018042900000000002	0.000165083	605.69	4.33081e-06	0.00036523199999999995	0.585884	0.414116	0	0.000214775	0.00181276	0.0311438	0.46826599999999996	5.38688e-05	1.22271e-06	4.73679e-05	4.7458e-05	5.1013599999999996e-05	1.07583e-06	1.0787799999999998e-06	1.16051e-06	9.21535e-05	8.10309e-05	8.11831e-05	8.72634e-05	2.121e-06	1.8663299999999998e-06	1.8716400000000003e-06	2.01362e-06	2.84862e-08	2.50642e-08	2.5176699999999998e-08	2.71293e-08	6.54877e-10	5.76481e-10	5.796209999999999e-10	6.251339999999999e-10	1.03258e-11	1.16039e-11	7.00931e-13	2.38156e-13	2.74007e-13	1.65722e-14	7.889210000000001e-10	6.94153e-10	6.9728e-10	7.513639999999999e-10	1.81367e-11	1.59656e-11	1.60529e-11	1.73135e-11	1.28853e-05	0	3.07687e-07	0	2.20074e-05	0	5.35979e-07	0	1.93684e-08	2.06385e-08	1.243e-09	4.4097199999999994e-10	4.790550000000001e-10	2.88836e-11	3.31307e-08	3.52831e-08	2.12493e-09	7.652139999999999e-10	8.329659999999999e-10	5.02275e-11	0	0	0	0	
