# Time	[MAPK phosphatase]	[MEK phosphatase]	[RAF kinase]	[RAF phosphatase]	[MAPK]	[MAPK-P]	[MAPK-PP]	[MEK]	[MEK-P]	[MEK-PP]	[RAF]	[RAF-P]	[MAPK_MEK-PP]	[MAPK-P_MEK-PP]	[MEK_RAF-P]	[MEK-P_RAF-P]	[MAPK-P_MAPKPase]	[MAPK-PP_MAPKPase]	[MEK-P_MEKPase]	[MEK-PP_MEKPase]	[RAF_RAFK]	[RAF-P_RAFPase]	[Scaffold]	[Scaffold_RAF]	[Scaffold_RAF-P]	[Scaffold_MEK]	[Scaffold_MEK_RAF]	[Scaffold_MEK_RAF-P]	[Scaffold_MEK-P]	[Scaffold_MEK-P_RAF]	[Scaffold_MEK-P_RAF-P]	[Scaffold_MEK-PP]	[Scaffold_MEK-PP_RAF]	[Scaffold_MEK-PP_RAF-P]	[Scaffold_MAPK]	[Scaffold_MAPK_RAF]	[Scaffold_MAPK_RAF-P]	[Scaffold_MAPK_MEK]	[Scaffold_MAPK_MEK_RAF]	[Scaffold_MAPK_MEK_RAF-P]	[Scaffold_MAPK_MEK-P]	[Scaffold_MAPK_MEK-P_RAF]	[Scaffold_MAPK_MEK-P_RAF-P]	[Scaffold_MAPK_MEK-PP]	[Scaffold_MAPK_MEK-PP_RAF]	[Scaffold_MAPK_MEK-PP_RAF-P]	[Scaffold_MAPK-P]	[Scaffold_MAPK-P_RAF]	[Scaffold_MAPK-P_RAF-P]	[Scaffold_MAPK-P_MEK]	[Scaffold_MAPK-P_MEK_RAF]	[Scaffold_MAPK-P_MEK_RAF-P]	[Scaffold_MAPK-P_MEK-P]	[Scaffold_MAPK-P_MEK-P_RAF]	[Scaffold_MAPK-P_MEK-P_RAF-P]	[Scaffold_MAPK-P_MEK-PP]	[Scaffold_MAPK-P_MEK-PP_RAF]	[Scaffold_MAPK-P_MEK-PP_RAF-P]	[Scaffold_MAPK-PP]	[Scaffold_MAPK-PP_RAF]	[Scaffold_MAPK-PP_RAF-P]	[Scaffold_MAPK-PP_MEK]	[Scaffold_MAPK-PP_MEK_RAF]	[Scaffold_MAPK-PP_MEK_RAF-P]	[Scaffold_MAPK-PP_MEK-P]	[Scaffold_MAPK-PP_MEK-P_RAF]	[Scaffold_MAPK-PP_MEK-P_RAF-P]	[Scaffold_MAPK-PP_MEK-PP]	[Scaffold_MAPK-PP_MEK-PP_RAF]	[Scaffold_MAPK-PP_MEK-PP_RAF-P]	[Scaffold_RAF_2]	[Scaffold_MEK_RAF_2]	[Scaffold_MEK-P_RAF_2]	[Scaffold_MEK-PP_RAF_2]	[Scaffold_MAPK_RAF_2]	[Scaffold_MAPK_MEK_RAF_2]	[Scaffold_MAPK_MEK-P_RAF_2]	[Scaffold_MAPK_MEK-PP_RAF_2]	[Scaffold_MAPK-P_RAF_2]	[Scaffold_MAPK-P_MEK_RAF_2]	[Scaffold_MAPK-P_MEK-P_RAF_2]	[Scaffold_MAPK-P_MEK-PP_RAF_2]	[Scaffold_MAPK-PP_RAF_2]	[Scaffold_MAPK-PP_MEK_RAF_2]	[Scaffold_MAPK-PP_MEK-P_RAF_2]	[Scaffold_MAPK-PP_MEK-PP_RAF_2]	
0	0.3	0.2	0.1	0.3	0.4	0	0	0.2	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.5	0.3	0.2	0.0413622	0.299994	0.337055	1.89811e-12	7.76097e-15	0.158818	2.82388e-07	1.96957e-10	0.223068	0.000224394	9.72083e-11	2.62726e-22	2.14869e-05	1.64253e-11	1.64109e-13	5.99758e-16	5.69745e-08	2.832e-11	0.00756721	5.89602e-06	0.00359431	0.00194351	0.000314796	0.0038655	0.00209042	0.000180151	9.39593e-09	1.30846e-09	2.23608e-06	7.89605e-11	9.68237e-12	2.2209e-08	0.0112871	0.00610401	0.000490154	0.0121399	0.00656553	0.000346764	2.21556e-08	3.21608e-09	4.92353e-06	1.94062e-10	2.4437e-11	5.24229e-08	9.23117e-15	1.62964e-15	1.28303e-12	9.84042e-16	1.90789e-16	1.18504e-13	1.36185e-18	1.11776e-19	6.26e-16	2.41139e-12	3.75788e-13	4.14106e-10	6.303e-17	1.22236e-17	7.60927e-15	5.68817e-18	1.17948e-18	6.22988e-16	5.86684e-21	4.46082e-22	2.95158e-18	2.03644e-14	3.62767e-15	2.79609e-12	0.0184196	0.00664491	5.33428e-10	3.26824e-12	0.0166867	0.00931936	1.06929e-09	6.93151e-12	3.6074e-16	3.83418e-17	2.00162e-20	9.28458e-14	2.42946e-18	2.14964e-19	7.31241e-23	7.9556e-16	
1	0.3	0.199999	0.0215013	0.299969	0.332619	2.36785e-10	1.98349e-12	0.152357	2.95671e-06	6.71642e-09	0.203644	0.000595268	6.8775e-09	2.42098e-18	0.00010956	9.54886e-10	4.35426e-11	3.24159e-13	1.16497e-06	2.0102e-09	0.00862072	3.13285e-05	0.000630958	0.000616647	0.000527155	0.00127823	0.00125214	0.000492048	1.05483e-07	2.74101e-08	1.31664e-05	1.94012e-09	4.42053e-10	2.8443e-07	0.00366155	0.00358626	0.00146696	0.00742986	0.00728449	0.00182197	4.99429e-07	1.35204e-07	5.80961e-05	9.51255e-09	2.2154e-09	1.34793e-06	1.90758e-12	6.18437e-13	1.4817e-10	4.03934e-13	1.433e-13	2.76585e-11	1.35243e-15	2.08307e-16	3.13534e-13	2.54499e-10	7.35585e-11	2.36159e-08	2.79207e-14	9.91813e-15	1.91974e-12	4.97777e-15	1.88214e-15	3.14904e-13	1.2473e-17	1.77293e-18	3.17032e-15	4.59285e-12	1.51209e-12	3.50053e-10	0.0191464	0.00866229	1.3197e-08	1.70379e-10	0.0228344	0.0192349	5.45831e-08	7.44032e-10	1.58328e-13	3.28564e-14	4.18426e-17	2.11315e-11	2.24793e-15	3.86839e-16	3.23114e-19	3.79817e-13	
1.5	0.3	0.199994	0.0155609	0.299925	0.331427	3.08992e-09	3.91984e-11	0.150062	1.05377e-05	4.28644e-08	0.19699	0.000978095	6.6283e-08	3.14734e-16	0.000258847	8.54062e-09	8.78824e-10	9.88312e-12	6.01106e-06	1.91947e-08	0.00828879	7.47953e-05	0.000247662	0.000348115	0.00066046	0.000634092	0.000899548	0.000806031	3.99795e-07	1.52481e-07	3.48734e-05	1.18642e-08	3.93696e-09	1.2162e-06	0.00159633	0.00225985	0.00236518	0.00410921	0.00584483	0.00383598	2.35173e-06	9.21861e-07	0.000195009	7.07469e-08	2.37379e-08	7.12281e-06	3.14892e-11	1.46362e-11	1.82374e-09	9.95671e-12	5.05662e-12	5.13629e-10	5.76063e-14	1.29773e-14	9.13875e-12	2.92474e-09	1.21983e-09	1.97759e-07	7.22079e-13	3.67427e-13	3.74848e-11	1.92093e-13	1.03807e-13	9.24663e-12	8.35783e-16	1.73454e-16	1.45251e-13	8.20937e-11	3.89405e-11	4.64643e-09	0.0186189	0.00917518	7.76513e-08	1.59524e-09	0.024241	0.0241147	4.23616e-07	8.96766e-09	4.22201e-12	1.30247e-12	2.88947e-15	3.93444e-10	9.33566e-14	2.38566e-14	3.49082e-17	1.09376e-11	
2	0.3	0.199982	0.0142008	0.299868	0.330521	1.70171e-08	2.88814e-10	0.148462	2.46363e-05	1.46705e-07	0.194195	0.001363	2.98822e-07	8.06666e-15	0.000454956	3.70467e-08	6.54638e-09	9.84205e-11	1.79442e-05	8.56542e-08	0.00771973	0.000131815	0.00013621	0.000225502	0.000770858	0.000375253	0.000634085	0.00111996	9.9659e-07	4.84215e-07	6.88598e-05	4.15925e-08	1.75167e-08	3.38391e-06	0.000884233	0.00148386	0.00316964	0.00246106	0.00417888	0.00595652	6.27166e-06	3.09815e-06	0.000419012	2.60971e-07	1.10366e-07	2.10755e-05	1.98554e-10	1.15052e-10	9.59342e-09	8.26174e-11	5.21323e-11	3.581e-09	7.12496e-13	2.06765e-13	8.77218e-11	1.45191e-08	7.60317e-09	8.05272e-07	6.25207e-12	3.95357e-12	2.73326e-10	2.19257e-12	1.46771e-12	8.93087e-11	1.42906e-14	3.8229e-15	1.9239e-12	5.55339e-10	3.29366e-10	2.61636e-08	0.0179122	0.00927301	2.85371e-07	8.26113e-09	0.0243774	0.0265148	1.73269e-06	5.05165e-08	4.0721e-11	1.65306e-11	5.60061e-14	2.98958e-09	1.23263e-12	4.1483e-13	9.34672e-16	1.12969e-10	
2.5	0.3	0.19996	0.0147301	0.299801	0.329678	5.98438e-08	1.26928e-09	0.146979	4.62221e-05	3.64769e-07	0.192633	0.0017612	9.08045e-07	8.88848e-14	0.000687412	1.1057e-07	2.89088e-08	5.43401e-10	4.0092e-05	2.57752e-07	0.0072413	0.000199348	8.83409e-05	0.000147531	0.000871091	0.000245476	0.000424145	0.00142287	1.94996e-06	1.09255e-06	0.000114604	1.05712e-07	5.14452e-08	7.31755e-06	0.000568718	0.000969367	0.00390883	0.0016049	0.00279339	0.00801086	1.25548e-05	7.10625e-06	0.000721249	6.71591e-07	3.27059e-07	4.64046e-05	7.60773e-10	4.99231e-10	3.2511e-08	3.87517e-10	2.75405e-10	1.49418e-08	4.57865e-12	1.57349e-12	4.68466e-10	4.66651e-08	2.78979e-08	2.25934e-06	3.05653e-11	2.17642e-11	1.19136e-09	1.31634e-11	9.87791e-12	4.79703e-10	1.18161e-13	3.75313e-14	1.31894e-11	2.26213e-09	1.52082e-09	9.4185e-08	0.0171671	0.00918691	8.102e-07	3.06945e-08	0.0240335	0.0276349	5.13344e-06	1.92887e-07	2.30867e-10	1.14732e-10	5.53105e-13	1.4249e-08	8.88161e-12	3.66821e-12	1.18959e-14	6.79766e-10	
3	0.3	0.199924	0.0161944	0.299724	0.328879	1.60299e-07	4.06809e-09	0.145505	7.59295e-05	7.4797e-07	0.191426	0.00218461	2.17201e-06	5.86422e-13	0.000950482	2.6389e-07	9.27636e-08	2.08922e-09	7.50654e-05	6.10953e-07	0.00695067	0.000275935	6.32079e-05	9.51574e-05	0.000964257	0.000172704	0.000272767	0.00170667	3.26102e-06	1.96116e-06	0.000170486	2.18425e-07	1.14873e-07	1.34249e-05	0.000402557	0.000622665	0.00459576	0.00112293	0.00179097	0.00992952	2.11707e-05	1.28153e-05	0.00108913	1.39003e-06	7.30333e-07	8.553e-05	2.1551e-09	1.49439e-09	8.44589e-08	1.28249e-09	9.56399e-10	4.55931e-08	1.96808e-11	7.53556e-12	1.74627e-09	1.1514e-07	7.33671e-08	5.05723e-06	1.05397e-10	7.87007e-11	3.79607e-09	5.32403e-11	4.16755e-11	1.79839e-09	6.24311e-13	2.21861e-13	6.02816e-11	6.75657e-09	4.79651e-09	2.58065e-07	0.0164192	0.00899584	1.91226e-06	9.02374e-08	0.0234477	0.0279773	1.23313e-05	5.71678e-07	9.2779e-10	5.3794e-10	3.52761e-12	5.01051e-08	4.31872e-11	2.08904e-11	9.35006e-14	2.87454e-09	
3.5	0.3	0.199874	0.0181533	0.299639	0.328118	3.58074e-07	1.05485e-08	0.14402	0.000114209	1.34895e-06	0.19026	0.00264206	4.42819e-06	2.74599e-12	0.00124171	5.43729e-07	2.40304e-07	6.29516e-09	0.000124947	1.23514e-06	0.00686395	0.000361161	4.89265e-05	6.14366e-05	0.00105098	0.000130259	0.00017357	0.00196717	4.8932e-06	3.00123e-06	0.000234587	3.91496e-07	2.12082e-07	2.19841e-05	0.000308352	0.000399948	0.00523402	0.000842143	0.00113552	0.0116841	3.18584e-05	1.96264e-05	0.00150935	2.48749e-06	1.34517e-06	0.000140062	4.98882e-09	3.47881e-09	1.8384e-07	3.35746e-09	2.4983e-09	1.12847e-07	6.45403e-11	2.63153e-11	5.11221e-09	2.37914e-07	1.53805e-07	9.73309e-06	2.87408e-10	2.1394e-10	9.8082e-09	1.64923e-10	1.27975e-10	5.29516e-09	2.4383e-12	9.27534e-13	2.09612e-10	1.63719e-08	1.16659e-08	5.88715e-07	0.0156824	0.00873943	3.89865e-06	2.2134e-07	0.0227219	0.0278079	2.53276e-05	1.40422e-06	2.90394e-09	1.899e-09	1.64033e-11	1.40918e-07	1.57973e-10	8.6604e-11	5.19312e-13	9.39467e-09	
4	0.299999	0.199806	0.0203398	0.299545	0.327394	7.02958e-07	2.35062e-08	0.142518	0.000161388	2.22027e-06	0.189024	0.00313903	8.05683e-06	1.007e-11	0.00156042	1.01017e-06	5.34284e-07	1.59272e-08	0.000191359	2.22985e-06	0.0069631	0.000455172	4.09747e-05	4.12275e-05	0.0011313	0.000106251	0.000114089	0.00220275	6.78966e-06	4.10342e-06	0.000305012	6.33367e-07	3.42003e-07	3.31568e-05	0.000256071	0.000266844	0.00582436	0.000683526	0.00074346	0.0132653	4.42323e-05	2.68153e-05	0.00196917	4.01358e-06	2.16266e-06	0.000210873	1.00033e-08	6.78524e-09	3.52918e-07	7.43509e-09	5.33904e-09	2.40597e-07	1.74377e-10	7.32723e-11	1.259e-08	4.33101e-07	2.74728e-07	1.68178e-05	6.62761e-10	4.75554e-10	2.18226e-08	4.22028e-10	3.13932e-10	1.31168e-08	7.66643e-12	3.0227e-12	5.99061e-10	3.4149e-08	2.36089e-08	1.1779e-06	0.0149646	0.00844488	7.05587e-06	4.69825e-07	0.0219192	0.0273115	4.59755e-05	2.97756e-06	7.50727e-09	5.40268e-09	5.99236e-11	3.33437e-07	4.65318e-10	2.82294e-10	2.21411e-12	2.51945e-08	
4.5	0.299999	0.199721	0.0225712	0.299442	0.326704	1.25352e-06	4.67708e-08	0.140999	0.0002177	3.41326e-06	0.187679	0.00367833	1.34654e-05	3.07672e-11	0.00190665	1.73778e-06	1.05973e-06	3.53481e-08	0.000275544	3.70002e-06	0.00721444	0.00055833	3.70533e-05	2.9994e-05	0.00120527	9.40301e-05	8.11149e-05	0.00241335	8.88947e-06	5.185e-06	0.000380008	9.49259e-07	5.00564e-07	4.70053e-05	0.000230385	0.000193046	0.00636766	0.000602751	0.000526565	0.0146743	5.78855e-05	3.38397e-05	0.002457	5.99723e-06	3.15534e-06	0.000298207	1.80352e-08	1.16675e-08	6.17001e-07	1.45437e-08	9.8859e-09	4.58921e-07	4.07565e-10	1.72569e-10	2.72411e-08	7.1759e-07	4.37707e-07	2.68079e-05	1.34957e-09	9.15531e-10	4.34216e-08	9.36955e-10	6.5559e-10	2.85491e-08	2.04863e-11	8.1863e-12	1.47775e-09	6.37086e-08	4.18899e-08	2.13592e-06	0.0142713	0.00813297	1.15928e-05	8.8781e-07	0.021086	0.0266296	7.5609e-05	5.61558e-06	1.67194e-08	1.30046e-08	1.81135e-10	6.88638e-07	1.15881e-09	7.6433e-10	7.67245e-12	5.78955e-08	
5	0.299998	0.199616	0.0247311	0.299329	0.326046	2.07568e-06	8.52564e-08	0.139461	0.000283297	4.97729e-06	0.186218	0.00426071	2.10751e-05	8.163e-11	0.00228045	2.81625e-06	1.92434e-06	7.08697e-08	0.000378422	5.75247e-06	0.00757884	0.000671007	3.56916e-05	2.4154e-05	0.00127308	8.91956e-05	6.39438e-05	0.0025999	1.11388e-05	6.20527e-06	0.000458019	1.34185e-06	6.83368e-07	6.35097e-05	0.000221513	0.000154762	0.00686578	0.000570553	0.000413749	0.0159189	7.24617e-05	4.04367e-05	0.0029626	8.45123e-06	4.29418e-06	0.000401795	2.99931e-08	1.83348e-08	1.00359e-06	2.58868e-08	1.65154e-08	8.03168e-07	8.51594e-10	3.58148e-10	5.3315e-08	1.10656e-06	6.42527e-07	4.01438e-05	2.49991e-09	1.58986e-09	7.9242e-08	1.8667e-09	1.21904e-09	5.62087e-08	4.82589e-11	1.92597e-11	3.25143e-09	1.09149e-07	6.76292e-08	3.58817e-06	0.0136061	0.0078187	1.76223e-05	1.5282e-06	0.0202553	0.0258648	0.000114929	9.6441e-06	3.31299e-08	2.74806e-08	4.70892e-10	1.27733e-06	2.53209e-09	1.79185e-09	2.25407e-11	1.17864e-07	
5.5	0.299997	0.199491	0.0267582	0.299207	0.325416	3.24123e-06	1.4497e-07	0.137902	0.000358255	6.95925e-06	0.184647	0.00488548	3.13102e-05	1.93604e-10	0.0026815	4.35027e-06	3.25785e-06	1.31047e-07	0.000500646	8.49322e-06	0.00801846	0.000793467	3.58777e-05	2.12804e-05	0.00133508	8.87167e-05	5.53577e-05	0.00276391	1.34948e-05	7.15464e-06	0.000537698	1.812e-06	8.86952e-07	8.25848e-05	0.000222755	0.000135947	0.00732146	0.000566877	0.000357312	0.0170101	8.76799e-05	4.65479e-05	0.00347722	1.13771e-05	5.55643e-06	0.000520967	4.68491e-08	2.6997e-08	1.54155e-06	4.282e-08	2.56045e-08	1.31273e-06	1.62801e-09	6.74241e-10	9.63312e-08	1.61347e-06	8.88877e-07	5.7195e-05	4.30238e-09	2.56181e-09	1.34999e-07	3.41842e-09	2.08247e-09	1.02169e-07	1.02832e-10	4.06162e-11	6.53015e-09	1.74987e-07	1.01953e-07	5.67109e-06	0.0129708	0.00751159	2.5177e-05	2.44101e-06	0.0194484	0.0250829	0.000164108	1.53679e-05	5.98923e-08	5.24487e-08	1.0845e-09	2.17619e-06	4.99539e-09	3.75445e-09	5.79825e-11	2.18166e-07	
6	0.299995	0.199345	0.0286306	0.299074	0.324812	4.82651e-06	2.32982e-07	0.136322	0.000442576	9.40331e-06	0.182982	0.00555101	4.45888e-05	4.19211e-10	0.00310897	6.45888e-06	5.21056e-06	2.26899e-07	0.000642628	1.20253e-05	0.00850065	0.00092582	3.69378e-05	1.99303e-05	0.0013917	9.05991e-05	5.11164e-05	0.00290714	1.59248e-05	8.03738e-06	0.000617905	2.35929e-06	1.10873e-06	0.000104096	0.00022967	0.000127102	0.00773801	0.000578585	0.000329338	0.0179606	0.000103326	5.2205e-05	0.00399349	1.47684e-05	6.92509e-06	0.000654758	6.96328e-08	3.78817e-08	2.26039e-06	6.6829e-08	3.75465e-08	2.02964e-06	2.896e-09	1.17539e-09	1.63091e-07	2.2502e-06	1.17673e-06	7.82526e-05	6.98468e-09	3.90422e-09	2.17475e-07	5.85422e-09	3.33812e-09	1.74012e-07	2.01969e-10	7.85249e-11	1.21746e-08	2.66102e-07	1.46054e-07	8.52792e-06	0.0123659	0.00721682	3.42353e-05	3.67175e-06	0.0186768	0.0243212	0.00022297	2.3061e-05	1.007e-07	9.23852e-08	2.26402e-09	3.46522e-06	9.09337e-09	7.20153e-09	1.33882e-10	3.74553e-07	
6.5	0.299992	0.199179	0.0303495	0.298932	0.324233	6.91112e-06	3.57357e-07	0.134721	0.000536197	1.23506e-05	0.181239	0.00625515	6.13169e-05	8.41878e-10	0.00356149	9.27414e-06	7.95137e-06	3.72046e-07	0.00080457	1.64474e-05	0.00899956	0.00106801	3.84529e-05	1.93259e-05	0.00144342	9.36209e-05	4.89626e-05	0.00303141	1.8403e-05	8.86029e-06	0.000697692	2.98227e-06	1.34653e-06	0.000127872	0.000239509	0.000123118	0.00811887	0.000597657	0.000315008	0.0187832	0.000119235	5.7456e-05	0.00450534	1.86127e-05	8.3859e-06	0.000801989	9.94225e-08	5.12259e-08	3.18954e-06	9.95021e-08	5.27412e-08	2.99709e-06	4.85448e-09	1.9259e-09	2.61618e-07	3.02691e-06	1.506e-06	0.000103527	1.08153e-08	5.6994e-09	3.34471e-07	9.4944e-09	5.09229e-09	2.80813e-07	3.70825e-10	1.41475e-10	2.1338e-08	3.87664e-07	2.01156e-07	1.23045e-05	0.011791	0.00693667	4.47427e-05	5.26078e-06	0.0179455	0.0235974	0.000291122	3.29628e-05	1.59775e-07	1.52634e-07	4.36092e-09	5.22604e-06	1.55244e-08	1.28729e-08	2.82876e-10	6.05461e-07	
7	0.299988	0.198992	0.0319265	0.29878	0.323676	9.57673e-06	5.2707e-07	0.133101	0.000638985	1.58392e-05	0.179434	0.00699549	8.18826e-05	1.58711e-09	0.00403723	1.29395e-05	1.16654e-05	5.82766e-07	0.000986478	2.18524e-05	0.00949602	0.00121986	4.01798e-05	1.90739e-05	0.00149072	9.70845e-05	4.77714e-05	0.0031385	2.09085e-05	9.62854e-06	0.000776287	3.67867e-06	1.59823e-06	0.000153718	0.00025068	0.000121424	0.00846744	0.000619536	0.00030696	0.0194903	0.00013527	6.23373e-05	0.00500787	2.28922e-05	9.92516e-06	0.000961346	1.3733e-07	6.72603e-08	4.35787e-06	1.42494e-07	7.15737e-08	4.2581e-06	7.7425e-09	2.99862e-09	4.01045e-07	3.95199e-06	1.87615e-06	0.000133149	1.61042e-08	8.03752e-09	4.94742e-07	1.47184e-08	7.46341e-09	4.33049e-07	6.43387e-10	2.40436e-10	3.55005e-08	5.45039e-07	2.68441e-07	1.71452e-05	0.0112451	0.00667177	5.66238e-05	7.24305e-06	0.0172559	0.0229185	0.000368043	4.52775e-05	2.41851e-07	2.39393e-07	7.85754e-09	7.54032e-06	2.51588e-08	2.17284e-08	5.55133e-10	9.31948e-07	
7.5	0.299983	0.198783	0.0333767	0.298619	0.323138	1.29061e-05	7.51884e-07	0.131461	0.00075075	1.99041e-05	0.177581	0.00776957	0.000106653	2.83536e-09	0.00453399	1.76077e-05	1.65514e-05	8.7797e-07	0.00118818	2.83267e-05	0.00997661	0.00138104	4.1986e-05	1.89838e-05	0.00153402	0.000100618	4.70052e-05	0.00323009	2.34236e-05	1.03453e-05	0.000853069	4.44549e-06	1.86169e-06	0.000181422	0.000262321	0.000120774	0.0087869	0.000641802	0.000301683	0.0200936	0.000151319	6.68718e-05	0.00549718	2.75855e-05	1.15291e-05	0.00113144	1.84488e-07	8.61983e-08	5.7932e-06	1.97489e-07	9.43953e-08	5.8542e-06	1.18382e-08	4.47339e-09	5.91449e-07	5.03194e-06	2.28603e-06	0.000167175	2.32019e-08	1.10146e-08	7.07909e-07	2.19636e-08	1.05792e-08	6.42464e-07	1.06382e-09	3.89029e-10	5.64948e-08	7.43678e-07	3.48991e-07	2.31898e-05	0.010727	0.00642184	6.97893e-05	9.64789e-06	0.0166072	0.0222853	0.000453124	6.01723e-05	3.52141e-07	3.59665e-07	1.33861e-08	1.04882e-05	3.90548e-08	3.4973e-08	1.02375e-09	1.37753e-06	
8	0.299976	0.198555	0.034715	0.298449	0.322617	1.69821e-05	1.04223e-06	0.129804	0.000871244	2.4577e-05	0.175693	0.00857503	0.000135971	4.83634e-09	0.00504931	2.34389e-05	2.28192e-05	1.2791e-06	0.00140934	3.59497e-05	0.0104325	0.00155116	4.38037e-05	1.89649e-05	0.00157375	0.000104036	4.6414e-05	0.00330773	2.5933e-05	1.10124e-05	0.000927551	5.27923e-06	2.13474e-06	0.000210768	0.000273993	0.000120581	0.00908019	0.000663261	0.000297549	0.0206036	0.000167286	7.10736e-05	0.00597023	3.2668e-05	1.31841e-05	0.00131084	2.42033e-07	1.0823e-07	7.52194e-06	2.66163e-07	1.21511e-07	7.82439e-06	1.74562e-08	6.43511e-09	8.43651e-07	6.27141e-06	2.73391e-06	0.000205592	3.24988e-08	1.4731e-08	9.84358e-07	3.17222e-08	1.45738e-08	9.21878e-07	1.68762e-09	6.03611e-10	8.65208e-08	9.89022e-07	4.43753e-07	3.057e-05	0.0102353	0.00618621	8.41396e-05	1.24988e-05	0.0159976	0.021696	0.000545695	7.7778e-05	4.96284e-07	5.21171e-07	2.17443e-08	1.41465e-05	5.84701e-08	5.40768e-08	1.79053e-09	1.96792e-06	
8.5	0.299968	0.198306	0.0359546	0.29827	0.322113	2.1887e-05	1.40908e-06	0.128132	0.00100017	2.9887e-05	0.173778	0.00940959	0.000170155	7.92455e-09	0.0055806	3.0598e-05	3.06867e-05	1.80996e-06	0.00164948	4.47937e-05	0.0108582	0.00172979	4.5601e-05	1.89754e-05	0.00161029	0.000107257	4.58845e-05	0.00337284	2.84241e-05	1.16312e-05	0.000999358	6.176e-06	2.41527e-06	0.000241535	0.000285491	0.000120573	0.00935	0.000683382	0.000293823	0.0210299	0.00018309	7.49535e-05	0.00642473	3.8113e-05	1.48768e-05	0.00149815	3.11097e-07	1.33522e-07	9.5688e-06	3.50149e-07	1.53173e-07	1.02042e-05	2.49444e-08	8.97173e-09	1.169e-06	7.67328e-06	3.21755e-06	0.000248327	4.44233e-08	1.92899e-08	1.33513e-06	4.4537e-08	1.95849e-08	1.28497e-06	2.58261e-09	9.03263e-10	1.2815e-07	1.28641e-06	5.53521e-07	3.94076e-05	0.00976886	0.00596405	9.95683e-05	1.58137e-05	0.0154253	0.0211475	0.000645044	9.81884e-05	6.80291e-07	7.32239e-07	3.3906e-08	1.85874e-05	8.48704e-08	8.07883e-08	2.99202e-09	2.73069e-06	
9	0.299957	0.198037	0.0371068	0.298084	0.321622	2.77018e-05	1.86381e-06	0.126446	0.00113721	3.586e-05	0.171846	0.0102711	0.000209495	1.25356e-08	0.00612521	3.92532e-05	4.03781e-05	2.4965e-06	0.00190799	5.49235e-05	0.0112509	0.00191643	4.73648e-05	1.89959e-05	0.00164399	0.00011025	4.53672e-05	0.00342669	3.08862e-05	1.2203e-05	0.00106821	7.13167e-06	2.7013e-06	0.000273509	0.000296733	0.000120624	0.00959874	0.000701981	0.000290184	0.0213813	0.000198666	7.85214e-05	0.00685901	4.38928e-05	1.65949e-05	0.00169199	3.92801e-07	1.62215e-07	1.19566e-05	4.51015e-07	1.89577e-07	1.3025e-05	3.46792e-08	1.21723e-08	1.57912e-06	9.2388e-06	3.73436e-06	0.000295251	5.944e-08	2.47962e-08	1.77182e-06	6.09953e-08	2.57511e-08	1.74605e-06	3.82964e-09	1.3097e-09	1.84317e-07	1.64103e-06	6.78933e-07	4.98117e-05	0.00932626	0.00575449	0.000115965	1.96046e-05	0.0148879	0.0206365	0.000750434	0.000121462	9.10475e-07	1.00167e-06	5.10272e-08	2.38772e-05	1.19934e-07	1.1714e-07	4.80538e-09	3.6949e-06	
9.5	0.299945	0.197749	0.0381811	0.297889	0.321143	3.45058e-05	2.41804e-06	0.12475	0.00128198	4.25195e-05	0.169901	0.0111577	0.000254259	1.92233e-08	0.00668048	4.9573e-05	5.21206e-05	3.36658e-06	0.00218413	6.63968e-05	0.0116093	0.00211059	4.90918e-05	1.90182e-05	0.00167514	0.000113012	4.48422e-05	0.00347048	3.33107e-05	1.27293e-05	0.00113392	8.14203e-06	2.99096e-06	0.000306482	0.000307698	0.000120682	0.00982858	0.000719042	0.000286503	0.0216657	0.000213958	8.17883e-05	0.0072719	4.99794e-05	1.83269e-05	0.00189104	4.88245e-07	1.94428e-07	1.47062e-05	5.70236e-07	2.30863e-07	1.63136e-05	4.70605e-08	1.61248e-08	2.08571e-06	1.09678e-05	4.28151e-06	0.000346195	7.80481e-08	3.13558e-08	2.30644e-06	8.17236e-08	3.32094e-08	2.31978e-06	5.52302e-09	1.84709e-09	2.58305e-07	2.05781e-06	8.20473e-07	6.18784e-05	0.00890632	0.00555667	0.000133215	2.38783e-05	0.0143834	0.0201595	0.000861119	0.000147623	1.19339e-06	1.33862e-06	7.44472e-08	3.00752e-05	1.65554e-07	1.65447e-07	7.45409e-09	4.89068e-06	
