time	ADAMTS4_mRNA	cFos	cFos_mRNA	cJun	cJun_mRNA	DUSP16	IRAK2	IRAK2_TRAF6	IRAK2_TRAF6_PP4	JAK1	JAK1_P	JNK	JNK_P	Matriptase	MKP1	MMP1_mRNA	MMP3_mRNA	MMP13_mRNA	p38	p38_P	PP4	proMMP1	proMMP3	proMMP13	PTPRT	SOCS3	SOCS3_mRNA	STAT3_cyt	STAT3_P_cyt	TIMP1_mRNA	TIMP3_mRNA	TRAF6	TRAF6_PP4	ADAMTS4	ADAMTS4_TIMP1	ADAMTS4_TIMP3	Aggrecan	Aggrecan_Collagen2	AggFrag	ColFrag	Collagen2	IL1	MMP1	MMP1_TIMP1	MMP1_TIMP3	MMP3	MMP3_TIMP1	MMP3_TIMP3	MMP13	MMP13_TIMP1	MMP13_TIMP3	OSM	TIMP1	TIMP3	IL1_IL1R	IL1_IL1Ra	IL1_IL1R_IRAK2	IL1R	IL1Ra	OSM_OSMR	OSM_OSMRa	OSMR_SOCS3	OSMR	OSMRa	cFos_cJun	cFos_P	cJun_P	cJun_dimer	SP1	SP1_TIMP1_DNA	STAT3_nuc	STAT3_P_nuc	TIMP1_DNA	nnamed: 7
6000000.0	0.00117094	0.019821000000000002	0.00395747	99.9822	4.99912	0.000478688	64.4906	0.0548597	35.4545	100.0	2.39368e-13	99.4547	0.5453100000000001	4.29533e-09	3.11584e-06	0.0106192	0.0106192	0.00106192	99.4544	0.54557	0.00109242	3.1581200000000003	398.668	0.00889392	0.00047808800000000005	0.00884155	0.00356428	99.9998	1.18688e-10	19.9997	20.0007	0.127799	64.3628	3.8206300000000004	2.29989	782.687	0	4642.19	95357.8	16611.5	78746.3	1.3066899999999998e-14	165.15	9.94838	0.6771159999999999	29.7084	1.7896	0.121806	1.6192600000000001	0.0975418	0.00663898	4.16789e-15	200.607	409.616	1.33222e-13	0	4.3097e-13	100.0	0	9.57272e-14	0	81.6172	18.3828	0	3.71833e-05	5.4271199999999996e-05	0.545209	-0.000619891	3.94398e-05	0.00016506099999999998	8.05415e-08	0.00023741700000000002	1.99983	
6300000.0	0.00108781	0.0179662	0.00358752	99.9821	4.99912	0.000392502	66.1508	0.0557803	33.7934	100.0	1.33223e-13	99.4455	0.554466	4.02997e-09	2.55553e-06	0.00884118	0.00884118	0.000884118	99.4453	0.554682	0.00101157	3.3434800000000005	398.755	0.00967014	0.000433203	0.00826616	0.00323094	99.9998	6.60543e-11	19.9997	20.0006	0.14144400000000001	66.0094	3.55922	2.1409700000000003	727.949	0	4490.61	95509.4	16630.2	78879.1	3.33937e-15	124.795	7.51204	0.510831	22.4122	1.34911	0.0917416	1.22451	0.0737093	0.00501236	2.21846e-15	200.46200000000002	408.95099999999996	3.4046600000000004e-14	0	1.1295e-13	100.0	0	5.3265300000000004e-14	0	80.5844	19.4156	0	3.48527e-05	5.00191e-05	0.5543640000000001	-0.000617612	3.69474e-05	0.000154539	6.817710000000001e-08	0.000215225	1.99985	
6600000.0	0.00100668	0.016385900000000002	0.00327229	99.9821	4.99911	0.000307949	67.835	0.056458600000000005	32.1085	100.0	7.58983e-14	99.4388	0.561226	3.77143e-09	2.00587e-06	0.00710681	0.00710681	0.000710681	99.4386	0.561398	0.000937353	3.5017099999999997	398.827	0.0103286	0.00039498699999999996	0.00776614	0.00294691	99.9998	3.76301e-11	19.9997	20.0006	0.15634	67.6787	3.31495	1.99295	676.9630000000001	0	4353.88	95646.1	16644.4	79001.7	8.751950000000001e-16	94.3074	5.67371	0.385449	16.9075	1.01719	0.069104	0.9261450000000001	0.0557185	0.00378529	1.21286e-15	200.352	408.332	8.92312e-15	0	3.03493e-14	100.0	0	3.0339599999999996e-14	0	79.5879	20.4121	0	3.2577100000000004e-05	4.6178000000000004e-05	0.5611229999999999	-0.00061566	3.45691e-05	0.000144678	5.8431300000000005e-08	0.000196315	1.9998599999999997	
6900000.0	0.00092709	0.015024200000000001	0.00300059	99.98200000000001	4.9991	0.00022426	69.5359	0.056892899999999996	30.4072	100.0	4.41503e-14	99.4344	0.565574	3.5183999999999998e-09	1.46186e-06	0.00539782	0.00539782	0.0005397819999999999	99.4343	0.565701	0.00086889	3.6254699999999995	398.88300000000004	0.0108047	0.00036207300000000003	0.00732707	0.00270213	99.9998	2.18887e-11	19.9997	20.0005	0.172624	69.3633	3.0868	1.8550200000000001	629.481	0	4230.3	95769.7	16655.1	79114.6	2.35096e-16	71.2715	4.28605	0.29088600000000003	12.7546	0.76703	0.0520567	0.700565	0.0421297	0.00285926	6.7906e-16	200.269	407.754	2.39696e-15	0	8.354899999999999e-15	100.0	0	1.76458e-14	0	78.6248	21.3752	0	3.03465e-05	4.2672e-05	0.5654710000000001	-0.000614284	3.22692e-05	0.000135246	5.06144e-08	0.000180016	1.9998599999999997	
7200000.0	0.000848705	0.013839099999999998	0.00276411	99.9819	4.99909	0.000140894	71.2461	0.0570788	28.6968	100.0	2.6168e-14	99.4325	0.567467	3.2699699999999996e-09	9.199760000000001e-07	0.00370089	0.00370089	0.00037008900000000004	99.4325	0.567546	0.000805508	3.70785	398.92400000000004	0.0110285	0.00033344300000000005	0.00693805	0.0024890999999999997	99.9998	1.2973e-11	19.9997	20.0005	0.190442	71.0557	2.87379	1.7264700000000002	585.269	0	4118.38	95881.6	16663.2	79218.4	6.46845e-17	53.8643	3.23822	0.21955	9.62166	0.57844	0.039218	0.5299659999999999	0.0318605	0.00216013	3.8838699999999993e-16	200.207	407.217	6.59506e-16	0	2.35473e-15	100.0	0	1.0457299999999999e-14	0	77.6922	22.3078	0	2.8153899999999998e-05	3.94423e-05	0.567364	-0.000613655	3.0026599999999998e-05	0.00012611	4.42494e-08	0.00016582900000000001	1.99987	
7500000.0	0.0007713189999999999	0.012798899999999998	0.00255651	99.9818	4.99909	5.75377e-05	72.9581	0.057009500000000005	26.9849	100.0	1.5775e-14	99.4332	0.566837	3.0255199999999997e-09	3.78164e-07	0.00200735	0.00200735	0.000200735	99.4331	0.566869	0.000746705	3.74249	398.95	0.010928100000000001	0.00030832200000000003	0.00659064	0.00230209	99.9998	7.82034e-12	19.9997	20.0004	0.209939	72.7482	2.67498	1.60665	544.111	0	4016.86	95983.1	16669.3	79313.8	1.82161e-17	40.7093	2.44679	0.16572699999999999	7.25818	0.43624700000000005	0.029548	0.40091	0.0240962	0.00163209	2.2644900000000004e-16	200.15900000000002	406.716	1.8572799999999998e-16	0	6.788810000000001e-16	100.0	0	6.3032600000000006e-15	0	76.788	23.212	0	2.5995e-05	3.6442399999999995e-05	0.566734	-0.000613866	2.7828899999999997e-05	0.00011719299999999999	3.8997800000000005e-08	0.000153375	1.9998799999999999	
7800000.0	0.000694846	0.0118789	0.00237287	99.9816	4.99907	-2.58788e-05	74.6641	0.056676800000000006	25.2793	100.0	9.65753e-15	99.4364	0.563604	2.78475e-09	-1.64042e-07	0.000313334	0.000313334	3.13334e-05	99.4364	0.563589	0.0006921039999999999	3.72378	398.96	0.0104325	0.000286112	0.00627824	0.00213668	99.9999	4.7875e-12	19.9997	20.0004	0.23125500000000002	74.4328	2.4895	1.49498	505.801	0	3924.63	96075.4	16674.0	79401.4	5.2464199999999995e-18	30.7668	1.84887	0.125107	5.475219999999999	0.329025	0.022264	0.303255	0.0182234	0.00123312	1.34355e-16	200.123	406.249	5.349189999999999e-17	0	2.00041e-16	100.0	0	3.8585e-15	0	75.91	24.09	0	2.38683e-05	3.3636e-05	0.5635020000000001	-0.000614918	2.5669400000000002e-05	0.00010844899999999999	3.46144e-08	0.00014235799999999998	1.9998900000000002	
8100000.0	0.00061933	0.0110597	0.00220935	99.9814	4.99906	-0.000109155	76.35600000000001	0.0560724	23.5879	100.0	5.99638e-15	99.4423	0.557683	2.54767e-09	-7.05351e-07	-0.00137982	-0.00137982	-0.000137982	99.4424	0.5576220000000001	0.000641426	3.6469199999999997	398.955	0.00947551	0.000266343	0.0059956	0.00198939	99.9999	2.97249e-12	19.9998	20.0004	0.25451999999999997	76.1015	2.31649	1.39089	470.14599999999996	0	3840.69	96159.3	16677.5	79481.8	1.54404e-18	23.2519	1.3970799999999999	0.09444780000000001	4.13022	0.248165	0.0167768	0.229341	0.013779900000000001	0.00093157	8.09927e-17	200.09599999999998	405.814	1.57429e-17	0	6.01891e-17	100.0	0	2.39555e-15	0	75.0564	24.9436	0	2.1775e-05	3.0994e-05	0.557582	-0.00061671	2.35457e-05	9.98574e-05	3.09179e-08	0.000132549	1.9999	
8400000.0	0.00054496	0.010326100000000001	0.00206288	99.9813	4.99905	-0.000191785	78.0256	0.05518869999999999	21.9192	100.0	3.77174e-15	99.45100000000001	0.5489970000000001	2.3146399999999998e-09	-1.2425e-06	-0.00306491	-0.00306491	-0.000306491	99.4511	0.548892	0.00059446	3.50815	398.935	0.00799892	0.00024864099999999997	0.00573848	0.00185746	99.9999	1.86965e-12	19.9998	20.0004	0.27984000000000003	77.7458	2.15517	1.2939	436.969	0	3764.21	96235.8	16680.2	79555.6	4.63927e-19	17.5713	1.05566	0.0713027	3.1156099999999998	0.187182	0.0126429	0.17338800000000001	0.0104169	0.000703588	4.95417e-17	200.075	405.409	4.73022e-18	0	1.84743e-17	100.0	0	1.5067e-15	0	74.2258	25.7742	0	1.97197e-05	2.84939e-05	0.5488970000000001	-0.000619022	2.14591e-05	9.14124e-05	2.77719e-08	0.000123761	1.9999099999999999	
8700000.0	0.00047208	0.00966538	0.00193097	99.9811	4.99904	-0.000272937	79.6645	0.0540207	20.2815	100.0	2.40098e-15	99.4625	0.537493	2.08639e-09	-1.7700799999999999e-06	-0.00472829	-0.00472829	-0.000472829	99.4627	0.537347	0.0005510409999999999	3.3048599999999997	398.9	0.00595621	0.000232705	0.00550342	0.00173866	99.9999	1.19014e-12	19.9998	20.0003	0.307288	79.3572	2.00478	1.2035200000000001	406.099	0	3694.43	96305.6	16682.2	79623.4	1.42178e-19	13.2774	0.797624	0.0538281	2.35023	0.141188	0.00952815	0.131026	0.00787125	0.000531195	3.07132e-17	200.05900000000003	405.032	1.44966e-18	0	5.778790000000001e-18	100.0	0	9.590589999999998e-16	0	73.4165	26.5835	0	1.77104e-05	2.61188e-05	0.537396	-0.000621503	1.9414500000000002e-05	8.31238e-05	2.5072400000000003e-08	0.00011584799999999999	1.9999200000000001	
9000000.0	0.000401194	0.00906759	0.00181161	99.9809	4.99903	-0.000351439	81.264	0.0525674	18.6834	100.0	1.54542e-15	99.4768	0.523161	1.86403e-09	-2.28051e-06	-0.00634954	-0.00634954	-0.000634954	99.477	0.5229779999999999	0.000511039	3.03585	398.85	0.00331578	0.00021829	0.00528758	0.00163116	99.9999	7.66026e-13	19.9999	20.0003	0.336889	80.9271	1.86463	1.11931	377.381	0	3630.69	96369.3	16683.7	79685.6	4.4400300000000006e-20	10.0315	0.602596	0.0406336	1.7728700000000002	0.10649700000000001	0.00718121	0.0989549	0.00594427	0.00040082800000000005	1.9278100000000002e-17	200.047	404.681	4.52712e-19	0	1.84023e-18	100.0	0	6.17274e-16	0	72.6274	27.3726	0	1.57582e-05	2.38567e-05	0.523066	-0.000623669	1.74202e-05	7.50157e-05	2.27386e-08	0.00010868700000000001	1.9999200000000001	
9300000.0	0.00033295199999999997	0.00852435	0.00170313	99.9808	4.99902	-0.00042581300000000004	82.8157	0.050834199999999996	17.1335	100.0	1.0050100000000001e-15	99.494	0.506047	1.64903e-09	-2.7641900000000003e-06	-0.00790171	-0.00790171	-0.0007901710000000001	99.4942	0.505832	0.00047433699999999997	2.70152	398.786	6.39747e-05	0.000205192	0.00508859	0.00153347	99.9999	4.9815e-13	19.9999	20.0003	0.368605	82.4471	1.73403	1.04087	350.667	0	3572.39	96427.6	16684.8	79742.8	1.41147e-20	7.57795	0.45519	0.0306705	1.33734	0.0803311	0.00541267	0.074678	0.00448576	0.00030224799999999997	1.22405e-17	200.03799999999998	404.353	1.43916e-19	0	5.95954e-19	100.0	0	4.01406e-16	0	71.8572	28.1428	0	1.38775e-05	2.17002e-05	0.5059560000000001	-0.000624911	1.54878e-05	6.71258e-05	2.07075e-08	0.000102179	1.99993	
9600000.0	0.000268123	0.00802873	0.00160415	99.9807	4.99901	-0.000494344	84.3114	0.048833800000000004	15.6398	100.0	6.5988e-16	99.5137	0.48627299999999996	1.44314e-09	-3.20998e-06	-0.00935232	-0.00935232	-0.0009352319999999999	99.514	0.486034	0.00044082199999999995	2.3040599999999998	398.708	-0.00379251	0.000193245	0.00490445	0.00144434	99.9999	3.27072e-13	19.9999	20.0003	0.402325	83.9091	1.61238	0.9678120000000001	325.819	0	3519.02	96481.0	16685.7	79795.3	4.56293e-21	5.72344	0.34378200000000003	0.0231472	1.0088	0.06059439999999999	0.00407988	0.0563064	0.0033821	0.00022772	7.8556e-18	200.03099999999998	404.04900000000004	4.65248e-20	0	1.9606099999999998e-19	100.0	0	2.63547e-16	0	71.105	28.895	0	1.2084600000000001e-05	1.96458e-05	0.486187	-0.000624523	1.36316e-05	5.9503900000000005e-05	1.89288e-08	9.62417e-05	1.99994	
9900000.0	0.000207538	0.00757491	0.00151352	99.9807	4.99901	-0.0005552069999999999	85.7433	0.0465876	14.2101	100.0	4.37172e-16	99.536	0.46405	1.2483e-09	-3.60601e-06	-0.0106654	-0.0106654	-0.00106654	99.5362	0.463793	0.00041037699999999996	1.8475599999999999	398.61800000000005	-0.00822509	0.00018230700000000001	0.00473349	0.00136272	99.9999	2.16682e-13	20.0	20.0003	0.437856	85.3054	1.4990700000000001	0.8997780000000001	302.71	0	3470.11	96529.9	16686.4	79843.5	1.49847e-21	4.32184	0.259587	0.0174665	0.76097	0.045707099999999994	0.00307543	0.042409699999999995	0.00254733	0.000171398	5.09207e-18	200.02599999999998	403.765	1.5278899999999998e-20	0	6.545419999999999e-20	100.0	0	1.7459400000000001e-16	0	70.3697	29.6303	0	1.0397200000000001e-05	1.76934e-05	0.46396800000000005	-0.000621756	1.18676e-05	5.22092e-05	1.73625e-08	9.08045e-05	1.99995	
10200000.0	0.00015202100000000001	0.00715801	0.00143026	99.9809	4.99901	-0.000606629	87.1045	0.0441263	12.8514	100.0	2.92072e-16	99.5603	0.43967399999999995	1.06643e-09	-3.940759999999999e-06	-0.011804299999999998	-0.011804299999999998	-0.00118043	99.5606	0.43940799999999997	0.00038286900000000004	1.33807	398.517	-0.013183100000000001	0.000172261	0.00457429	0.00128774	99.9999	1.4476099999999998e-13	20.0	20.0002	0.474922	86.6296	1.3935600000000001	0.836432	281.221	0	3425.26	96574.7	16686.9	79887.9	4.99372e-22	3.26268	0.195966	0.0131773	0.574024	0.034477600000000004	0.00231838	0.0319047	0.00191632	0.000128859	3.3316999999999998e-18	200.02200000000002	403.501	5.09177e-21	0	2.21501e-20	100.0	0	1.16641e-16	0	69.6506	30.3494	0	8.83213e-06	1.58458e-05	0.43959799999999993	-0.000615882	1.02124e-05	4.53058e-05	1.59761e-08	8.58093e-05	1.99995	
10500000.0	0.00010230299999999999	0.00677386	0.00135353	99.9811	4.99902	-0.000647085	88.3891	0.041488699999999996	11.5694	100.0	1.96679e-16	99.5865	0.41352799999999995	8.993039999999999e-10	-4.2043099999999996e-06	-0.012735799999999999	-0.012735799999999999	-0.00127358	99.5867	0.41326199999999996	0.00035815	0.783469	398.406	-0.0185949	0.000163005	0.0044256	0.00121865	99.9999	9.7479e-14	20.0001	20.0002	0.513169	87.8759	1.2953299999999999	0.777463	261.23900000000003	0	3384.08	96615.9	16687.2	79928.7	1.6869799999999999e-22	2.46244	0.147899	0.00993926	0.433004	0.0260071	0.00174776	0.023969900000000002	0.00143971	9.67526e-05	2.19909e-18	200.019	403.255	1.72012e-21	0	7.58997e-21	100.0	0	7.85429e-17	0	68.9468	31.0532	0	7.40396e-06	1.41073e-05	0.413459	-0.000606281	8.68135e-06	3.8858e-05	1.4743e-08	8.12062e-05	1.99996	
10800000.0	5.89406e-05	0.00641889	0.00128263	99.9815	4.99904	-0.00067548	89.5925	0.038720599999999994	10.3688	100.0	1.3343e-16	99.6139	0.386065	7.483010000000001e-10	-4.38949e-06	-0.0134333	-0.0134333	-0.00134333	99.6142	0.385805	0.000336055	0.193178	398.288	-0.0243715	0.000154454	0.00428638	0.0011548	99.9999	6.61303e-14	20.0001	20.0002	0.55218	89.0403	1.2039	0.722576	242.66099999999997	0	3346.25	96653.8	16687.5	79966.2	5.770969999999999e-23	1.8579400000000001	0.11159000000000001	0.00749505	0.32662800000000003	0.019617700000000002	0.00131764	0.017982400000000003	0.00108007	7.25437e-05	1.46351e-18	200.016	403.026	5.88434e-22	0	2.6306799999999996e-21	100.0	0	5.3283500000000005e-17	0	68.2575	31.7425	0	6.123430000000001e-06	1.2482999999999999e-05	0.386002	-0.000592517	7.28738e-06	3.2923400000000004e-05	1.36416e-08	7.69527e-05	1.99997	
11100000.0	2.2253200000000002e-05	0.00609005	0.00121695	99.98200000000001	4.99906	-0.000691287	90.7115	0.0358719	9.25261	100.0	9.115879999999999e-17	99.6422	0.35777800000000004	6.14304e-10	-4.492869999999999e-06	-0.0138803	-0.0138803	-0.00138803	99.6425	0.357532	0.000316403	-0.422249	398.165	-0.0304103	0.000146533	0.00415571	0.00109566	99.9999	4.5179199999999995e-14	20.0001	20.0002	0.591499	90.12	1.11881	0.6714979999999999	225.391	0	3311.47	96688.5	16687.7	80000.8	1.9970400000000001e-23	1.40142	0.08417039999999999	0.00565043	0.246385	0.0147981	0.000993407	0.0134696	0.0008090139999999999	5.430979999999999e-05	9.81566e-19	200.015	402.81300000000005	2.0362799999999997e-22	0	9.21326e-22	100.0	0	3.6402199999999996e-17	0	67.5822	32.4178	0	4.9962099999999996e-06	1.09777e-05	0.357723	-0.0005744	6.039349999999999e-06	2.7547399999999996e-05	1.26537e-08	7.30121e-05	1.99997	
11400000.0	-7.71412e-06	0.00578469	0.00115595	99.9826	4.9991	-0.00069462	91.7445	0.0329941	8.222489999999999	100.0	6.26938e-17	99.6708	0.329179	4.975830000000001e-10	-4.5151499999999995e-06	-0.014072999999999999	-0.014072999999999999	-0.0014073	99.671	0.32895100000000005	0.000299003	-1.05168	398.039	-0.0366019	0.000139178	0.00403278	0.00104073	99.9999	3.10712e-14	20.0002	20.0002	0.630654	91.1139	1.0396299999999998	0.623973	209.33700000000002	0	3279.48	96720.5	16687.9	80032.6	6.98363e-24	1.05674	0.0634685	0.00425862	0.185855	0.0111625	0.0007489860000000001	0.0100727	0.00060499	4.0593800000000004e-05	6.63171e-19	200.013	402.615	7.120869999999999e-23	0	3.2572e-22	100.0	0	2.50349e-17	0	66.9202	33.0798	0	4.0224e-06	9.595030000000001e-06	0.329131	-0.000552018	4.9413099999999995e-06	2.27587e-05	1.17642e-08	6.93526e-05	1.9999799999999999	
11700000.0	-3.11905e-05	0.00550049	0.00109918	99.9834	4.999140000000001	-0.0006862210000000001	92.6914	0.0301369	7.27849	100.0	4.3388999999999996e-17	99.6992	0.300763	3.9779000000000003e-10	-4.46111e-06	-0.01402	-0.01402	-0.001402	99.6994	0.300557	0.000283655	-1.6840099999999998	397.913	-0.0428355	0.00013233399999999998	0.0039169	0.000989611	99.9999	2.1503400000000003e-14	20.0002	20.0002	0.669185	92.0222	0.9659760000000001	0.579762	194.417	0	3250.02	96750.0	16688.0	80062.0	2.4655099999999997e-24	0.796589	0.047843300000000005	0.00320875	0.14019600000000002	0.00842016	0.0005647219999999999	0.00751962	0.000451645	3.02909e-05	4.51172e-19	200.012	402.43	2.51397e-23	0	1.1613200000000002e-22	100.0	0	1.73258e-17	0	66.271	33.729	0	3.19671e-06	8.33679e-06	0.300722	-0.00052573	3.99216e-06	1.8566099999999998e-05	1.0960700000000002e-08	6.59467e-05	1.9999799999999999	
12000000.0	-4.86463e-05	0.00523545	0.00104623	99.9843	4.99918	-0.0006673689999999999	93.5534	0.0273455	6.41927	100.0	3.02082e-17	99.727	0.272982	3.14027e-10	-4.33906e-06	-0.013742099999999998	-0.013742099999999998	-0.00137421	99.7272	0.2728	0.00027016299999999997	-2.30872	397.788	-0.0490061	0.00012595100000000001	0.00380745	0.000941937	99.9999	1.49708e-14	20.0002	20.0002	0.706673	92.8467	0.8974639999999999	0.53864	180.551	0	3222.9	96777.1	16688.1	80089.0	8.779239999999999e-25	0.6002930000000001	0.0360535	0.00241701	0.105754	0.00635153	0.000425804	0.00560378	0.000336576	2.25639e-05	3.0896600000000004e-19	200.011	402.259	8.951819999999999e-24	0	4.1720699999999996e-23	100.0	0	1.2062300000000001e-17	0	65.634	34.366	0	2.50925e-06	7.20248e-06	0.272948	-0.000496129	3.18599e-06	1.4959e-05	1.0232299999999998e-08	6.277020000000001e-05	1.9999900000000002	
12300000.0	-6.07355e-05	0.0049878	0.000996757	99.9853	4.999230000000001	-0.0006397309999999999	94.3331	0.024658799999999998	5.64219	100.0	2.1151e-17	99.7538	0.246225	2.44955e-10	-4.15981e-06	-0.0132692	-0.0132692	-0.00132692	99.7539	0.24606799999999998	0.000258331	-2.91642	397.666	-0.0550186	0.00011998899999999999	0.00370389	0.00089739	99.9999	1.0482e-14	20.0002	20.0002	0.742758	93.5904	0.83375	0.500398	167.666	0	3197.9	96802.1	16688.2	80113.9	3.15025e-25	0.452229	0.027160700000000003	0.00182013	0.0797728	0.00479111	0.000321068	0.00416857	0.000250375	1.67784e-05	2.12906e-19	200.01	402.099	3.21219e-24	0	1.50897e-23	100.0	0	8.44561e-18	0	65.0086	34.9914	0	1.94681e-06	6.1892899999999995e-06	0.246198	-0.000463972	2.51286e-06	1.19085e-05	9.57009e-09	5.98021e-05	1.9999900000000002	
12600000.0	-6.82254e-05	0.00475599	0.000950445	99.9864	4.99929	-0.000605195	95.0343	0.0221079	4.94362	100.0	1.48894e-17	99.7792	0.220806	1.8894900000000002e-10	-3.93562e-06	-0.012637299999999999	-0.012637299999999999	-0.00126373	99.7793	0.220673	0.000247973	-3.4991800000000004	397.54900000000004	-0.06079249999999999	0.000114407	0.00360573	0.00085569	99.9999	7.37882e-15	20.0002	20.0002	0.77715	94.2571	0.774506	0.46484	155.695	0	3174.85	96825.2	16688.2	80136.9	1.13818e-25	0.34058299999999997	0.0204553	0.00137027	0.0601747	0.00361405	0.00024209999999999998	0.00309532	0.00018591299999999998	1.2454100000000002e-05	1.47584e-19	200.00900000000001	401.95	1.16056e-24	0	5.49044e-24	100.0	0	5.9453e-18	0	64.3946	35.6054	0	1.49415e-06	5.29226e-06	0.220784	-0.000430108	1.9599700000000003e-06	9.37143e-06	8.96624e-09	5.7023599999999994e-05	1.9999900000000002	
12900000.0	-7.19276e-05	0.00453863	0.00090702	99.9875	4.99935	-0.000565696	95.6612	0.019715700000000003	4.3190800000000005	100.0	1.05356e-17	99.803	0.196956	1.44246e-10	-3.6790899999999998e-06	-0.011885399999999999	-0.011885399999999999	-0.00118854	99.8032	0.196845	0.000238917	-4.05072	397.439	-0.066264	0.000109175	0.00351253	0.00081659	99.9999	5.2211e-15	20.0002	20.0002	0.8096399999999999	94.8516	0.719428	0.43178199999999994	144.57299999999998	0	3153.59	96846.4	16688.3	80158.2	4.13735e-26	0.256427	0.015400899999999999	0.00103133	0.0453914	0.00272616	0.00018256	0.00229422	0.000137797	9.22768e-06	1.02882e-19	200.00900000000001	401.81199999999995	4.21871e-25	0	2.00829e-24	100.0	0	4.20678e-18	0	63.7913	36.2087	0	1.13536e-06	4.50467e-06	0.196939	-0.00039539699999999997	1.51282e-06	7.2948899999999995e-06	8.41414e-09	5.44183e-05	1.9999900000000002	
13200000.0	-7.2637e-05	0.0043345	0.0008662380000000001	99.9886	4.9994	-0.000523081	96.219	0.0174972	3.76355	100.0	7.491510000000002e-18	99.8252	0.17482799999999998	1.0908100000000001e-10	-3.4022000000000002e-06	-0.0110516	-0.0110516	-0.00110516	99.8253	0.17473699999999998	0.000231	-4.56653	397.336	-0.07138639999999999	0.00010426100000000001	0.00342392	0.00077987	99.9999	3.71251e-15	20.0002	20.0002	0.8400920000000001	95.3789	0.668229	0.401052	134.241	0	3133.96	96866.0	16688.3	80177.8	1.51206e-26	0.19301300000000002	0.0115922	0.000776036	0.0342399	0.00205641	0.000137665	0.00169735	0.000101948	6.82485e-06	7.2107e-20	200.00799999999998	401.68300000000005	1.5417999999999997e-25	0	7.3800799999999995e-25	100.0	0	2.99127e-18	0	63.1986	36.8014	0	8.54923e-07	3.8184699999999995e-06	0.174815	-0.000360649	1.15639e-06	5.62072e-06	7.90807e-09	5.1971599999999996e-05	1.9999900000000002	
13500000.0	-7.10878e-05	0.00414252	0.000827881	99.9896	4.99946	-0.000478999	96.7129	0.0154602	3.27168	100.0	5.3520000000000005e-18	99.8455	0.154502	8.17823e-11	-3.1157099999999995e-06	-0.0101715	-0.0101715	-0.00101715	99.8456	0.154428	0.00022407700000000002	-5.04373	397.24	-0.07612970000000001	9.963950000000001e-05	0.00333956	0.000745334	100.0	2.6522200000000003e-15	20.0002	20.0001	0.868445	95.8444	0.620642	0.37249099999999996	124.64399999999999	0	3115.85	96884.2	16688.3	80195.8	5.5523099999999995e-27	0.145244	0.00872326	0.000583802	0.025827999999999997	0.0015512	0.00010381399999999999	0.00125349	7.52884e-05	5.0386599999999995e-06	5.0797800000000006e-20	200.00799999999998	401.56300000000005	5.6615e-26	0	2.72308e-25	100.0	0	2.1369700000000003e-18	0	62.6158	37.3842	0	6.38494e-07	3.2248e-06	0.15449300000000002	-0.000326573	8.760559999999999e-07	4.28985e-06	7.44308e-09	4.96703e-05	2.0	
13800000.0	-6.79241e-05	0.00396171	0.000791755	99.9907	4.99951	-0.00043484400000000004	97.1484	0.0136064	2.83799	100.0	3.84069e-18	99.86399999999999	0.135997	6.08421e-11	-2.82868e-06	-0.00927582	-0.00927582	-0.0009275819999999999	99.8641	0.135938	0.00021801900000000001	-5.48095	397.153	-0.080479	9.52875e-05	0.00325912	0.000712807	100.0	1.9032599999999997e-15	20.0002	20.0001	0.8946959999999999	96.2537	0.576419	0.34594899999999995	115.73100000000001	0	3099.12	96900.9	16688.3	80212.6	2.0473e-27	0.10927200000000001	0.00656278	0.000439092	0.0194827	0.0011700999999999999	7.828739999999999e-05	0.0009240219999999999	5.54999e-05	3.7132999999999997e-06	3.5962e-20	200.007	401.452	2.08757e-26	0	1.00833e-25	100.0	0	1.53352e-18	0	62.0428	37.9572	0	4.73356e-07	2.71442e-06	0.13599	-0.000293753	6.58266e-07	3.2455799999999998e-06	7.01488e-09	4.75029e-05	2.0	
14100000.0	-6.36874e-05	0.0037911999999999998	0.000757686	99.9917	4.99956	-0.00039173	97.531	0.0119325	2.45703	100.0	2.76802e-18	99.8807	0.119282	4.49508e-11	-2.5483599999999998e-06	-0.00839007	-0.00839007	-0.000839007	99.8808	0.119235	0.00021270799999999998	-5.87807	397.07300000000004	-0.0844321	9.118360000000001e-05	0.00318232	0.000682132	100.0	1.3716799999999998e-15	20.0002	20.0001	0.9188940000000001	96.6121	0.535324	0.321285	107.45200000000001	0	3083.66	96916.3	16688.3	80228.0	7.57646e-28	0.082191	0.00493631	0.000330186	0.014696299999999999	0.0008826369999999999	5.90389e-05	0.0006799239999999999	4.08387e-05	2.7316700000000005e-06	2.5578900000000003e-20	200.007	401.349	7.72548e-27	0	3.7453e-26	100.0	0	1.10521e-18	0	61.4792	38.5208	0	3.4863199999999997e-07	2.2781099999999997e-06	0.119277	-0.000262635	4.909470000000001e-07	2.43592e-06	6.61971e-09	4.5458900000000006e-05	2.0	
