# Time	[EGFR]	[L_EGFR]	[L_EGFR_dimer]	[SOS]	[L_dpEGFR]	[pSOS]	[SOS_Grb2]	[Grb2]	[Dok]	[pDok]	[Crk]	[FRS2]	[Shc]	[pSOS_Grb2]	[Rap1_GDP]	[MEK]	[MKP3]	[pShc_dpEGFR]	[dpEGFR_c_Cbl]	[B_Raf_Rap1_GTP]	[pShc_dpEGFR_c_Cbl]	[pFRS2_dpEGFR_c_Cbl]	[Shc_dpEGFR]	[c_Cbl]	[RasGAP]	[c_Raf]	[B_Raf]	[ERK]	[PP2A]	[Ras_GDP]	[Rap1GAP]	[C3G]	[NGFR]	[pShc]	[pFRS2_dpEGFR]	[pTrkA_endo]	[MEK_ERK]	[pMEK_ERK]	[FRS2_dpEGFR_c_Cbl_ubiq]	[Crk_C3G_pFRS2_dpEGFR_c_Cbl]	[pShc_dpEGFR_c_Cbl_ubiq]	[Crk_C3G_pFRS2_dpEGFR]	[Grb2_SOS_pShc_dpEGFR_c_Cbl_ubiq]	[Grb2_SOS_pShc_dpEGFR_c_Cbl]	[Shc_dpEGFR_c_Cbl_ubiq]	[dpEGFR_c_Cbl_ubiq]	[proteasome]	[Grb2_SOS_pShc]	[Shc_dpEGFR_c_Cbl]	[Grb2_SOS_pShc_dpEGFR]	[pFRS2]	[FRS2_dpEGFR]	[pDok_RasGAP]	[pMEK]	[FRS2_dpEGFR_c_Cbl]	[pFRS2_dpEGFR_c_Cbl_ubiq]	[Ras_GTP]	[Crk_C3G_pFRS2_dpEGFR_c_Cbl_ubiq]	[c_Raf_Ras_GTP]	[B_Raf_Ras_GTP]	[ppMEK]	[ppERK]	[pTrkA]	[Crk_C3G]	[Rap1_GTP]	[L_NGFR]	[ppMEK_ERK]	[dppERK]	[Shc_pTrkA]	[Shc_pTrkA_endo]	[pShc_pTrkA]	[pFRS2_pTrkA]	[FRS2_pTrkA]	[pShc_pTrkA_endo]	[FRS2_pTrkA_endo]	[pFRS2_pTrkA_endo]	[Crk_C3G_pFRS2_pTrkA_endo]	[Grb2_SOS_pShc_pTrkA]	[Crk_C3G_pFRS2_pTrkA]	[Grb2_SOS_pShc_pTrkA_endo]	[c_Raf_Ras_GTP_MEK]	[c_Raf_Ras_GTP_pMEK]	[c_Raf_Ras_GTP_MEK_ERK]	[c_Raf_Ras_GTP_pMEK_ERK]	[B_Raf_Ras_GTP_MEK]	[B_Raf_Ras_GTP_pMEK]	[B_Raf_Ras_GTP_MEK_ERK]	[B_Raf_Ras_GTP_pMEK_ERK]	[B_Raf_Rap1_GTP_MEK]	[B_Raf_Rap1_GTP_pMEK]	[B_Raf_Rap1_GTP_MEK_ERK]	[B_Raf_Rap1_GTP_pMEK_ERK]	[ppERK_MKP3]	[dppERK_MKP3]	
3000	0.00888486	0.00120997	3.6434e-06	0.0298895	6.22434e-06	0.000205869	0.0496896	0.930095	0.216863	0.0468731	0.501972	0.993043	0.961735	0.000344161	0.199664	0.415901	0.0165195	9.19715e-05	4.685e-06	6.38701e-05	8.67605e-05	1.57413e-05	4.70285e-05	0.47571	0.0637366	0.496473	0.198259	0.0196615	0.24	0.095045	0.012	0.00197215	0.0618918	0.00542581	1.5918e-05	-2.27941e-34	0.222204	0.0124106	0.000331337	3.53673e-05	0.00973932	3.41521e-05	0.00627083	0.000106165	0.00296442	0.000393086	0.140188	0.0133876	3.87884e-05	0.000106243	0.00221634	4.85597e-06	0.0362634	0.0232424	4.00513e-06	0.00132693	1.96103e-05	0.00297275	0.000676902	0.000270264	0.00138682	0.00159163	-1.21444e-34	0.494986	2.8125e-06	0	0.000598454	0.000202185	-3.89211e-33	-7.30683e-33	-9.01732e-34	-5.96897e-33	-2.86821e-34	-1.69097e-33	-5.38938e-34	-1.08059e-32	-2.67445e-32	-9.84591e-34	-1.48255e-32	-2.17654e-33	0.00175945	9.83213e-05	0.000940024	5.25e-05	0.000702442	3.92511e-05	0.000375297	2.09588e-05	0.000166027	9.27763e-06	8.87038e-05	4.95392e-06	0.00131377	0.000166759	
3120	0.00888275	0.00120981	3.64242e-06	0.0299957	6.20674e-06	0.000191895	0.0498648	0.930188	0.218182	0.0460149	0.501973	0.993309	0.962782	0.000321078	0.199666	0.415648	0.0164814	9.15818e-05	4.68007e-06	6.36387e-05	8.6581e-05	1.57235e-05	4.6939e-05	0.476776	0.0641967	0.496427	0.198242	0.0196497	0.24	0.0949808	0.012	0.00197269	0.0618917	0.00535135	1.58636e-05	-2.2398e-34	0.221935	0.0125524	0.000316506	3.53323e-05	0.00912801	3.40378e-05	0.00616236	0.000106295	0.00284852	0.00037511	0.142654	0.0132517	3.87921e-05	0.000106126	0.00216287	4.84275e-06	0.0358033	0.0235223	4.00223e-06	0.00126583	1.97612e-05	0.00283645	0.000685766	0.000273805	0.00142162	0.00163128	-1.23294e-34	0.495121	2.80275e-06	0	0.0006131	0.000212732	-4.14446e-33	-7.18656e-33	-1.36892e-33	-4.29119e-33	-3.23022e-34	-1.66048e-33	-5.29732e-34	-1.06133e-32	-2.62722e-32	-1.12151e-33	-9.68217e-33	-2.14615e-33	0.00178141	0.00010081	0.000951187	5.37959e-05	0.000711221	4.02454e-05	0.000379758	2.14766e-05	0.000165324	9.35538e-06	8.82749e-05	4.9924e-06	0.00134351	0.000175084	
3240	0.00888137	0.0012097	3.64177e-06	0.0300861	6.19164e-06	0.000182411	0.050014	0.930269	0.219305	0.0452871	0.501973	0.993544	0.963707	0.000305439	0.199667	0.415425	0.0164472	9.12509e-05	4.67606e-06	6.3453e-05	8.64346e-05	1.5709e-05	4.6863e-05	0.477722	0.0645923	0.496387	0.198227	0.019639	0.24	0.0949241	0.012	0.00197317	0.0618916	0.00528708	1.58169e-05	-2.1978e-34	0.221696	0.0126775	0.000303337	3.53039e-05	0.00858491	3.39395e-05	0.00606686	0.000106412	0.00274576	0.000359142	0.145015	0.0131328	3.8798e-05	0.000106024	0.00211569	4.83142e-06	0.0354077	0.0237698	3.99995e-06	0.00121154	1.98946e-05	0.00271539	0.00069359	0.00027693	0.00145278	0.00166683	-8.08831e-35	0.495242	2.79492e-06	0	0.000626194	0.000222431	-2.51896e-33	-7.06077e-33	-6.02585e-34	-3.95712e-33	-1.90809e-34	-1.62645e-33	-5.19908e-34	-1.04215e-32	-2.58059e-32	-7.74806e-34	-9.84409e-33	-2.10529e-33	0.00180078	0.000103034	0.000961006	5.49524e-05	0.000718963	4.11341e-05	0.000383683	2.19387e-05	0.000164753	9.42628e-06	8.79221e-05	5.02746e-06	0.00137004	0.000182717	
3360	0.00888047	0.00120963	3.64135e-06	0.0301632	6.17857e-06	0.000176331	0.0501414	0.93034	0.220263	0.0446689	0.501974	0.993754	0.964525	0.000295438	0.199667	0.415231	0.0164168	9.09677e-05	4.67272e-06	6.33012e-05	8.63139e-05	1.56968e-05	4.6798e-05	0.478561	0.0649323	0.496351	0.198213	0.0196294	0.24	0.0948743	0.012	0.0019736	0.0618916	0.00523133	1.57763e-05	-2.14112e-34	0.221484	0.0127872	0.000291646	3.52806e-05	0.00810247	3.38544e-05	0.00598277	0.000106515	0.00265465	0.000344959	0.147283	0.0130284	3.88051e-05	0.000105933	0.00207399	4.82163e-06	0.0350677	0.0239874	3.99812e-06	0.00116333	2.00117e-05	0.00260787	0.000700462	0.000279675	0.00148047	0.00169846	3.89064e-35	0.495349	2.78854e-06	0	0.000637819	0.000231258	6.17055e-34	-6.88526e-33	7.37371e-34	-2.77605e-33	7.22453e-35	-1.58141e-33	-5.06596e-34	-1.01659e-32	-2.5183e-32	3.00116e-33	-8.36732e-33	-2.04889e-33	0.00181778	0.000105008	0.000969605	5.59779e-05	0.000725757	4.19231e-05	0.00038712	2.23485e-05	0.000164281	9.48988e-06	8.76278e-05	5.05889e-06	0.00139355	0.000189643	
3480	0.00887988	0.00120958	3.64107e-06	0.0302294	6.16721e-06	0.000172798	0.0502506	0.930402	0.221081	0.0441433	0.501974	0.993939	0.965249	0.000289657	0.199668	0.415062	0.0163899	9.07241e-05	4.66992e-06	6.31751e-05	8.62135e-05	1.56866e-05	4.67417e-05	0.479306	0.0652242	0.49632	0.198202	0.0196209	0.24	0.0948308	0.012	0.00197398	0.0618915	0.00518276	1.5741e-05	-2.01637e-34	0.221298	0.0128832	0.000281268	3.52612e-05	0.00767396	3.37803e-05	0.00590875	0.000106606	0.00257389	0.000332362	0.149468	0.0129364	3.88125e-05	0.000105853	0.00203709	4.81312e-06	0.0347758	0.024178	3.99662e-06	0.0011205	2.01142e-05	0.00251239	0.000706473	0.000282075	0.00150495	0.00172643	8.01767e-35	0.495445	2.78323e-06	0	0.000648081	0.000239218	2.48743e-33	-6.48552e-33	6.40803e-34	3.60126e-33	1.89594e-34	-1.48885e-33	-4.77165e-34	-9.57347e-33	-2.37193e-32	9.06167e-34	8.84718e-33	-1.93517e-33	0.00183264	0.000106751	0.000977107	5.68822e-05	0.000731696	4.26197e-05	0.000390118	2.27098e-05	0.000163887	9.54625e-06	8.73794e-05	5.0867e-06	0.00141426	0.000195874	
3600	0.0088795	0.00120955	3.64089e-06	0.0302862	6.15728e-06	0.00017114	0.0503445	0.930457	0.221779	0.0436958	0.501974	0.994104	0.965891	0.000286981	0.199669	0.414915	0.0163661	9.05136e-05	4.66753e-06	6.30689e-05	8.61292e-05	1.56779e-05	4.66929e-05	0.479966	0.0654749	0.496293	0.198191	0.0196134	0.24	0.0947929	0.012	0.00197432	0.0618915	0.00514031	1.571e-05	-1.86823e-34	0.221134	0.0129667	0.000272055	3.52447e-05	0.00729339	3.37154e-05	0.00584357	0.000106687	0.0025023	0.000321175	0.15158	0.0128552	3.88198e-05	0.000105781	0.00200442	4.80569e-06	0.0345251	0.0243442	3.99538e-06	0.00108246	2.02035e-05	0.00242761	0.000711714	0.000284169	0.00152648	0.00175105	5.71622e-35	0.495529	2.77876e-06	0	0.000657098	0.000246343	1.86307e-33	-6.01491e-33	4.2119e-34	2.7599e-33	1.35349e-34	-1.37941e-33	-4.42194e-34	-8.86274e-33	-2.19587e-32	4.90043e-34	6.84461e-33	-1.79626e-33	0.00184559	0.000108283	0.000983632	5.76762e-05	0.000736871	4.32319e-05	0.000392727	2.30271e-05	0.000163553	9.59576e-06	8.7168e-05	5.1111e-06	0.00143242	0.000201439	
3720	0.00887925	0.00120954	3.64077e-06	0.0303351	6.14858e-06	0.000170837	0.0504254	0.930506	0.222376	0.0433144	0.501975	0.994251	0.966459	0.000286546	0.199669	0.414787	0.0163453	9.03308e-05	4.66547e-06	6.29785e-05	8.60579e-05	1.56704e-05	4.66502e-05	0.480552	0.0656901	0.49627	0.198183	0.0196068	0.24	0.0947599	0.012	0.00197461	0.0618914	0.00510311	1.56829e-05	-1.74357e-34	0.220992	0.0130393	0.000263878	3.52306e-05	0.00695542	3.36586e-05	0.0057862	0.000106757	0.00243885	0.000311241	0.153626	0.0127834	3.88267e-05	0.000105716	0.00197546	4.79918e-06	0.0343099	0.0244888	3.99434e-06	0.00104867	2.02811e-05	0.00235233	0.000716271	0.000285989	0.00154534	0.00177262	1.40822e-35	0.495604	2.77495e-06	0	0.00066499	0.00025268	4.0087e-34	-5.61732e-33	1.53548e-35	1.34985e-33	3.24664e-35	-1.28728e-33	-4.12756e-34	-8.26741e-33	-2.04848e-32	-6.99755e-35	3.6338e-33	-1.67912e-33	0.00185684	0.000109625	0.000989295	5.83706e-05	0.000741368	4.37679e-05	0.00039499	2.33046e-05	0.000163268	9.63894e-06	8.69867e-05	5.13234e-06	0.0014483	0.000206378	
3840	0.00887909	0.00120952	3.64069e-06	0.0303775	6.14093e-06	0.000171487	0.0504954	0.930549	0.222886	0.0429889	0.501975	0.99438	0.966962	0.000287685	0.19967	0.414677	0.0163271	9.01717e-05	4.66369e-06	6.29007e-05	8.59972e-05	1.56638e-05	4.66128e-05	0.481072	0.0658748	0.496249	0.198175	0.019601	0.24	0.0947313	0.012	0.00197488	0.0618914	0.00507044	1.56591e-05	-1.65199e-34	0.220868	0.0131021	0.00025662	3.52184e-05	0.0066553	3.36086e-05	0.00573568	0.000106818	0.00238261	0.000302419	0.155615	0.0127198	3.88332e-05	0.000105658	0.0019498	4.79346e-06	0.0341252	0.0246143	3.99344e-06	0.00101867	2.03484e-05	0.00228549	0.000720225	0.000287568	0.0015618	0.00179147	-1.08649e-35	0.495671	2.77168e-06	0	0.000671874	0.000258284	-2.49406e-34	-5.32465e-33	-1.50776e-34	-3.73911e-34	-2.65699e-35	-1.21872e-33	-3.91122e-34	-7.8374e-33	-1.94234e-32	-2.03573e-34	-8.04884e-34	-1.59117e-33	0.0018666	0.000110795	0.0009942	5.89762e-05	0.000745269	4.42356e-05	0.00039695	2.35466e-05	0.000163023	9.6764e-06	8.68304e-05	5.15074e-06	0.00146212	0.000210739	
3960	0.00887898	0.00120951	3.64064e-06	0.0304141	6.13419e-06	0.00017278	0.050556	0.930587	0.223322	0.042711	0.501975	0.994496	0.967408	0.000289887	0.19967	0.414582	0.0163113	9.00328e-05	4.66214e-06	6.28335e-05	8.59453e-05	1.56582e-05	4.65799e-05	0.481533	0.0660334	0.496232	0.198168	0.0195959	0.24	0.0947065	0.012	0.00197511	0.0618914	0.0050417	1.5638e-05	-1.57396e-34	0.22076	0.0131565	0.000250178	3.52079e-05	0.00638879	3.35646e-05	0.0056912	0.000106872	0.00233276	0.000294586	0.157552	0.0126635	3.88392e-05	0.000105606	0.00192703	4.78842e-06	0.0339666	0.0247229	3.99268e-06	0.000992026	2.04066e-05	0.00222614	0.000723649	0.000288936	0.00157613	0.00180788	-4.42961e-37	0.49573	2.76884e-06	0	0.000677863	0.000263219	-4.94709e-36	-5.07535e-33	-1.41583e-36	-8.02695e-35	-1.30295e-36	-1.16042e-33	-3.72688e-34	-7.4699e-33	-1.85156e-32	1.3612e-35	-2.17966e-34	-1.5164e-33	0.00187505	0.000111814	0.000998442	5.95029e-05	0.000748646	4.46427e-05	0.000398646	2.37571e-05	0.000162811	9.70875e-06	8.66951e-05	5.16661e-06	0.00147413	0.000214572	
4080	0.00887891	0.00120951	3.64061e-06	0.030446	6.12825e-06	0.000174486	0.0506087	0.93062	0.223696	0.0424735	0.501975	0.994598	0.967804	0.000292767	0.19967	0.4145	0.0162975	8.99113e-05	4.66078e-06	6.27749e-05	8.59007e-05	1.56532e-05	4.65509e-05	0.481942	0.0661695	0.496216	0.198162	0.0195915	0.24	0.0946851	0.012	0.00197532	0.0618913	0.00501639	1.56195e-05	-1.49687e-34	0.220666	0.0132035	0.000244461	3.51986e-05	0.00615215	3.35258e-05	0.00565203	0.000106919	0.00228859	0.00028763	0.159445	0.0126135	3.88446e-05	0.000105559	0.00190684	4.78398e-06	0.0338305	0.0248169	3.99201e-06	0.000968365	2.04568e-05	0.00217344	0.000726611	0.000290119	0.00158858	0.00182213	-1.47087e-36	0.495783	2.76637e-06	0	0.000683063	0.000267547	-3.94455e-35	-4.82887e-33	-1.26819e-35	-5.37738e-35	-3.32193e-36	-1.1033e-33	-3.54473e-34	-7.10382e-33	-1.76098e-32	-2.56142e-35	-1.29702e-34	-1.44312e-33	0.00188235	0.000112699	0.00100211	5.996e-05	0.000751566	4.49963e-05	0.00040011	2.39398e-05	0.000162627	9.7366e-06	8.65776e-05	5.18025e-06	0.00148454	0.00021793	
4200	0.00887887	0.00120951	3.64059e-06	0.0304737	6.123e-06	0.00017643	0.0506545	0.93065	0.224016	0.0422703	0.501976	0.994689	0.968154	0.000296037	0.199671	0.414429	0.0162856	8.98047e-05	4.65959e-06	6.27237e-05	8.58622e-05	1.56488e-05	4.65254e-05	0.482305	0.0662864	0.496203	0.198157	0.0195877	0.24	0.0946666	0.012	0.00197551	0.0618913	0.00499407	1.56031e-05	-1.42405e-34	0.220585	0.0132441	0.000239386	3.51906e-05	0.00594203	3.34915e-05	0.00561754	0.00010696	0.00224944	0.000281453	0.161296	0.0125692	3.88495e-05	0.000105516	0.00188892	4.78006e-06	0.0337136	0.0248981	3.99143e-06	0.000947352	2.05002e-05	0.00212666	0.00072917	0.000291141	0.00159938	0.0018345	-3.25677e-37	0.495829	2.76421e-06	0	0.00068757	0.000271331	-2.4298e-37	-4.59555e-33	-1.66041e-36	-3.57482e-35	-7.78747e-37	-1.04928e-33	-3.37259e-34	-6.75916e-33	-1.67571e-32	-4.3102e-36	-9.66803e-35	-1.3735e-33	0.00188866	0.000113466	0.00100527	6.03562e-05	0.000754087	4.53029e-05	0.000401374	2.40981e-05	0.000162467	9.7605e-06	8.64752e-05	5.19193e-06	0.00149356	0.000220863	
4320	0.00887884	0.0012095	3.64057e-06	0.0304979	6.11836e-06	0.000178485	0.0506945	0.930676	0.22429	0.0420964	0.501976	0.99477	0.968465	0.000299487	0.199671	0.414368	0.0162752	8.97111e-05	4.65854e-06	6.26789e-05	8.58289e-05	1.5645e-05	4.65028e-05	0.482627	0.0663868	0.496192	0.198153	0.0195844	0.24	0.0946506	0.012	0.00197567	0.0618912	0.00497437	1.55886e-05	-1.35332e-34	0.220515	0.0132791	0.000234882	3.51835e-05	0.00575548	3.34612e-05	0.00558717	0.000106996	0.00221474	0.000275969	0.163113	0.0125299	3.88539e-05	0.000105478	0.00187302	4.7766e-06	0.0336132	0.0249681	3.99092e-06	0.000928693	2.05377e-05	0.00208512	0.000731378	0.000292023	0.00160873	0.0018452	-2.02004e-36	0.495871	2.76232e-06	0	0.00069147	0.00027463	-3.90783e-35	-4.36882e-33	-1.98664e-35	-2.11337e-35	-4.14294e-36	-9.97006e-34	-3.20535e-34	-6.42298e-33	-1.59247e-32	-7.78423e-35	-3.64296e-35	-1.30602e-33	0.00189411	0.00011413	0.00100799	6.0699e-05	0.000756263	4.55683e-05	0.000402463	2.42351e-05	0.000162326	9.78098e-06	8.63858e-05	5.20193e-06	0.00150135	0.000223417	
4440	0.00887882	0.0012095	3.64056e-06	0.030519	6.11426e-06	0.00018056	0.0507295	0.9307	0.224526	0.0419474	0.501976	0.994841	0.96874	0.000302964	0.199671	0.414316	0.0162663	8.96289e-05	4.65762e-06	6.26394e-05	8.57999e-05	1.56416e-05	4.64829e-05	0.482912	0.066473	0.496182	0.198149	0.0195815	0.24	0.0946368	0.012	0.00197582	0.0618912	0.00495697	1.55758e-05	-1.28661e-34	0.220455	0.0133092	0.000230885	3.51773e-05	0.00558984	3.34344e-05	0.00556042	0.000107027	0.00218399	0.000271099	0.164897	0.0124951	3.88578e-05	0.000105444	0.00185891	4.77353e-06	0.033527	0.0250285	3.99048e-06	0.000912123	2.05699e-05	0.00204825	0.000733283	0.000292783	0.00161681	0.00185446	-9.93622e-37	0.495907	2.76065e-06	0	0.000694841	0.000277501	-6.15712e-36	-4.15456e-33	-1.76547e-35	4.8791e-35	-2.07316e-36	-9.47617e-34	-3.04756e-34	-6.10711e-33	-1.51428e-32	-7.38413e-35	1.48016e-34	-1.24205e-33	0.0018988	0.000114704	0.00101034	6.09954e-05	0.00075814	4.57978e-05	0.000403403	2.43535e-05	0.000162204	9.79848e-06	8.63078e-05	5.21046e-06	0.00150809	0.000225638	
4560	0.0088788	0.0012095	3.64055e-06	0.0305375	6.11063e-06	0.00018259	0.0507601	0.93072	0.224728	0.0418196	0.501976	0.994905	0.968985	0.000306364	0.199671	0.41427	0.0162585	8.95564e-05	4.6568e-06	6.26047e-05	8.57747e-05	1.56386e-05	4.64652e-05	0.483165	0.0665471	0.496173	0.198146	0.019579	0.24	0.094625	0.012	0.00197595	0.0618911	0.00494159	1.55645e-05	-1.22997e-34	0.220403	0.0133352	0.000227338	3.51718e-05	0.00544278	3.34107e-05	0.00553686	0.000107055	0.00215673	0.000266775	0.166653	0.0124641	3.88613e-05	0.000105414	0.00184638	4.77082e-06	0.0334529	0.0250806	3.99009e-06	0.000897409	2.05977e-05	0.00201551	0.000734925	0.000293439	0.0016238	0.00186246	-7.41202e-35	0.49594	2.75918e-06	0	0.000697753	0.000279994	-2.30853e-33	-3.97368e-33	-8.07869e-34	-1.41289e-33	-1.76652e-34	-9.07316e-34	-2.91375e-34	-5.82548e-33	-1.44402e-32	-1.58477e-33	-2.71716e-33	-1.19156e-33	0.00190285	0.000115201	0.00101237	6.12513e-05	0.000759757	4.59961e-05	0.000404212	2.44558e-05	0.000162096	9.81343e-06	8.62395e-05	5.21774e-06	0.0015139	0.000227564	
4680	0.0088788	0.0012095	3.64055e-06	0.0305537	6.10742e-06	0.000184532	0.0507869	0.930738	0.224901	0.04171	0.501976	0.994961	0.969201	0.000309615	0.199671	0.414232	0.0162519	8.94926e-05	4.65608e-06	6.25741e-05	8.57527e-05	1.56359e-05	4.64496e-05	0.48339	0.0666108	0.496166	0.198143	0.0195768	0.24	0.0946147	0.012	0.00197606	0.0618911	0.00492799	1.55544e-05	-1.20985e-34	0.220358	0.0133575	0.000224189	3.51669e-05	0.00531222	3.33897e-05	0.00551611	0.000107079	0.00213258	0.000262935	0.168385	0.0124367	3.88644e-05	0.000105387	0.00183527	4.76842e-06	0.0333892	0.0251254	3.98974e-06	0.000884343	2.06216e-05	0.00198644	0.00073634	0.000294005	0.00162982	0.00186937	-8.04722e-35	0.495969	2.75789e-06	0	0.000700267	0.000282155	-2.582e-33	-3.90994e-33	-6.398e-34	-3.37396e-33	-1.90966e-34	-8.91585e-34	-2.8662e-34	-5.73568e-33	-1.42205e-32	-9.59439e-34	-8.2167e-33	-1.17024e-33	0.00190633	0.000115629	0.00101411	6.14723e-05	0.000761151	4.61674e-05	0.000404909	2.45441e-05	0.000162001	9.82619e-06	8.61796e-05	5.22393e-06	0.00151891	0.000229234	
4800	0.00887879	0.0012095	3.64055e-06	0.030568	6.10457e-06	0.00018636	0.0508104	0.930754	0.22505	0.0416159	0.501976	0.995011	0.969393	0.000312672	0.199672	0.414198	0.0162461	8.94363e-05	4.65544e-06	6.2547e-05	8.57334e-05	1.56336e-05	4.64358e-05	0.483589	0.0666656	0.49616	0.198141	0.019575	0.24	0.0946059	0.012	0.00197617	0.0618911	0.00491596	1.55456e-05	-1.20872e-34	0.220319	0.0133768	0.000221395	3.51626e-05	0.0051963	3.33711e-05	0.00549784	0.0001071	0.00211118	0.000259526	0.170094	0.0124123	3.88672e-05	0.000105362	0.0018254	4.7663e-06	0.0333344	0.0251641	3.98944e-06	0.00087274	2.06422e-05	0.00196064	0.000737559	0.000294492	0.00163503	0.00187533	-6.96937e-35	0.495995	2.75674e-06	0	0.000702435	0.000284028	-2.26521e-33	-3.90572e-33	-5.07233e-34	-3.35568e-33	-1.6528e-34	-8.89759e-34	-2.86354e-34	-5.73855e-33	-1.42316e-32	-6.40184e-34	-8.33668e-33	-1.16767e-33	0.00190934	0.000115999	0.00101561	6.1663e-05	0.000762352	4.63151e-05	0.000405509	2.46203e-05	0.000161918	9.83705e-06	8.61272e-05	5.22921e-06	0.00152323	0.00023068	
4920	0.00887879	0.0012095	3.64054e-06	0.0305805	6.10205e-06	0.000188057	0.0508311	0.930769	0.225178	0.0415351	0.501976	0.995056	0.969564	0.000315509	0.199672	0.414169	0.0162411	8.93866e-05	4.65488e-06	6.25231e-05	8.57165e-05	1.56315e-05	4.64235e-05	0.483766	0.0667126	0.496154	0.198139	0.0195733	0.24	0.0945983	0.012	0.00197626	0.061891	0.00490531	1.55377e-05	-1.19327e-34	0.220286	0.0133933	0.000218915	3.51588e-05	0.00509339	3.33547e-05	0.00548174	0.000107119	0.00209221	0.000256499	0.171784	0.0123907	3.88697e-05	0.00010534	0.00181664	4.76441e-06	0.0332874	0.0251973	3.98917e-06	0.000862437	2.06599e-05	0.00193773	0.00073861	0.000294911	0.00163952	0.00188047	-5.12707e-35	0.496018	2.75573e-06	0	0.000704305	0.000285648	-1.6587e-33	-3.85654e-33	-3.79325e-34	-2.42267e-33	-1.21533e-34	-8.78357e-34	-2.82708e-34	-5.66474e-33	-1.40489e-32	-4.9689e-34	-6.00292e-33	-1.15318e-33	0.00191193	0.000116318	0.0010169	6.18274e-05	0.000763387	4.64426e-05	0.000406026	2.46861e-05	0.000161845	9.8463e-06	8.60812e-05	5.23369e-06	0.00152695	0.00023193	
5040	0.00887879	0.0012095	3.64054e-06	0.0305915	6.09981e-06	0.000189616	0.0508493	0.930781	0.225288	0.0414656	0.501976	0.995095	0.969715	0.000318114	0.199672	0.414145	0.0162368	8.93428e-05	4.65438e-06	6.2502e-05	8.57017e-05	1.56297e-05	4.64127e-05	0.483923	0.0667532	0.49615	0.198137	0.019572	0.24	0.0945918	0.012	0.00197634	0.061891	0.00489589	1.55307e-05	-1.16598e-34	0.220257	0.0134076	0.000216714	3.51555e-05	0.00500203	3.33401e-05	0.00546756	0.000107135	0.0020754	0.000253812	0.173456	0.0123715	3.88719e-05	0.000105321	0.00180886	4.76275e-06	0.0332468	0.025226	3.98893e-06	0.000853288	2.06751e-05	0.00191739	0.000739515	0.000295273	0.00164339	0.0018849	-3.36507e-35	0.496038	2.75483e-06	0	0.000705917	0.000287049	-1.21263e-33	-3.76838e-33	-2.90505e-34	-1.77612e-33	-8.64957e-35	-8.58151e-34	-2.76254e-34	-5.53642e-33	-1.37317e-32	-2.93754e-35	-4.35383e-33	-1.12707e-33	0.00191416	0.000116593	0.00101802	6.19692e-05	0.000764279	4.65526e-05	0.000406471	2.47427e-05	0.000161781	9.85418e-06	8.60408e-05	5.2375e-06	0.00153016	0.00023301	
5160	0.00887878	0.0012095	3.64054e-06	0.0306012	6.09783e-06	0.000191037	0.0508653	0.930792	0.225382	0.0414059	0.501976	0.99513	0.969849	0.000320488	0.199672	0.414123	0.0162331	8.9304e-05	4.65393e-06	6.24833e-05	8.56886e-05	1.56281e-05	4.6403e-05	0.484062	0.066788	0.496146	0.198136	0.0195708	0.24	0.0945861	0.012	0.00197641	0.061891	0.00488754	1.55245e-05	-1.12628e-34	0.220232	0.0134199	0.000214761	3.51525e-05	0.00492092	3.33272e-05	0.00545508	0.00010715	0.0020605	0.000251425	0.175113	0.0123545	3.88738e-05	0.000105304	0.00180196	4.76127e-06	0.033212	0.0252507	3.98872e-06	0.000845164	2.06883e-05	0.00189933	0.000740295	0.000295584	0.00164672	0.00188872	-3.93603e-35	0.496056	2.75403e-06	0	0.000707307	0.00028826	3.07381e-35	-3.63942e-33	-3.38282e-34	-8.86375e-34	-7.42495e-35	-8.28341e-34	-2.66843e-34	-5.35163e-33	-1.32757e-32	-2.22186e-33	-2.2934e-33	-1.08879e-33	0.00191608	0.00011683	0.00101898	6.20915e-05	0.000765047	4.66475e-05	0.000406854	2.47916e-05	0.000161724	9.86088e-06	8.60053e-05	5.24073e-06	0.00153292	0.000233944	
5280	0.00887878	0.0012095	3.64054e-06	0.0306097	6.09608e-06	0.000192322	0.0508794	0.930802	0.225464	0.0413545	0.501976	0.995162	0.969967	0.000322635	0.199672	0.414105	0.0162299	8.92697e-05	4.65354e-06	6.24668e-05	8.56772e-05	1.56266e-05	4.63945e-05	0.484185	0.0668181	0.496142	0.198134	0.0195697	0.24	0.0945813	0.012	0.00197647	0.0618909	0.00488015	1.5519e-05	-1.08911e-34	0.220211	0.0134305	0.000213028	3.51499e-05	0.00484891	3.33157e-05	0.00544408	0.000107163	0.00204729	0.000249306	0.176756	0.0123394	3.88756e-05	0.000105288	0.00179583	4.75996e-06	0.0331819	0.0252719	3.98853e-06	0.00083795	2.06996e-05	0.0018833	0.000740968	0.000295853	0.0016496	0.00189202	-2.21219e-35	0.496072	2.75333e-06	0	0.000708505	0.000289306	-7.94506e-34	-3.52154e-33	-1.56152e-34	-9.83551e-34	-5.25111e-35	-8.01249e-34	-2.58056e-34	-5.17197e-33	-1.28288e-32	-1.71722e-34	-2.41987e-33	-1.05246e-33	0.00191773	0.000117035	0.0010198	6.21969e-05	0.000765708	4.67292e-05	0.000407185	2.48337e-05	0.000161674	9.86657e-06	8.59742e-05	5.24348e-06	0.0015353	0.00023475	
