# Time	[Wnt{default}]	[Complex_br_(Wnt/Frizzled)]	[Frizzled]	[Complex_br_(Frizzled/Wnt/_br_LRP5/6)]	[LRP5/6]	[Casein Kinase 1]	[Casein Kinase 2]	[ATP]	[ADP]	[Glycogen Synthase Kinase-3_Beta_]	[Diversin]	[Complex_br_(Ebi/Siah-1)]	[Complex_br_(Siah-1/Ebi)]	[FRAT]	[Complex_br_(Dishevelled/Beta-Arrestin/_br_Frodo)]	[Complex_br_(Axin/PP2A/_br_Adenomatous Polyposis Coli)]	[Complex_br_(Adenomatous Polyposis Coli/Axin/_br_Diversin/Casein Kinase 1/_br_Glycogen Synthase Kinase-3_Beta_/PP2A)]	[Complex_br_(Adenomatous Polyposis Coli/Axin/_br_PP2A)]	[Pygo]	[CBP]	[SWI/SNF]	[Bcl9]	[Wnt Target Genes]	[Complex_br_(TCF/Smad4)]	[Wnt{"Cell Membrane"}]	[_Beta_-Catenin{"Plasma Membrane"}]	[Complex_br_(Adenomatous Polyposis Coli/Axin/_br__Beta_-Catenin/PP2A)]	[Complex_br_(Adenomatous Polyposis Coli/Axin/_br_Diversin/_Beta_-Catenin/_br_PP2A)]	[Complex_br_(Adenomatous Polyposis Coli/Axin/_br_PP2A/_Beta_-Catenin/_br_Siah-1/Ebi)]	[_Beta_-Catenin{Nucleus}]	[Complex_br_(TCF/Smad4/_br__Beta_-Catenin)]	[Complex_br_(TCF/_Beta_-Catenin/_br_Smad4/Bcl9)]	[Complex_br_(Bcl9/_Beta_-Catenin/_br_TCF/Smad4/_br_Pygo)]	[Complex_br_(_Beta_-Catenin/TCF/_br_Smad4/Bcl9/_br_Pygo/SWI/_br_SNF)]	[Complex_br_(Adenomatous Polyposis Coli/_Beta_-Catenin/_br_Axin/PP2A/_br_Diversin/Casein Kinase 1)]	[Complex_br_(Adenomatous Polyposis Coli/_Beta_-Catenin/_br_Glycogen Synthase Kinase-3_Beta_/Axin/_br_PP2A/Diversin/_br_Casein Kinase 1)]	[Ubiquitin]	[_Beta_-Catenin_2]	[_Beta_-Catenin_3]	[Complex_br_(Adenomatous Polyposis Coli/_Beta_-Catenin/_br_Siah-1/Ebi/_br_Axin/PP2A)]	[Complex_br_(Adenomatous Polyposis Coli/_Beta_-Catenin/_br_Axin/PP2A)]	[Complex_br_(Dishevelled/Beta-Arrestin/_br_Frodo)_2]	[Complex_br_(Dishevelled/Beta-Arrestin/_br_Frodo/Casein Kinase 2)]	[Complex_br_(Dishevelled/Casein Kinase 2/_br_Beta-Arrestin/Frodo/_br_FRAT)]	[_beta_TrCP]	[Complex_br_(Adenomatous Polyposis Coli/Axin/_br_PP2A/Diversin/_br_Casein Kinase 1/_Beta_-Catenin/_br__beta_TrCP/Glycogen Synthase Kinase-3_Beta_)]	[Complex_br_(Adenomatous Polyposis Coli/Axin/_br_PP2A/Diversin/_br_Casein Kinase 1/_Beta_-Catenin/_br__beta_TrCP/Glycogen Synthase Kinase-3_Beta_)_2]	[Complex_br_(_beta_TrCP/_Beta_-Catenin)]	[6 bromoindirubin 3'oxime]	[Complex_br_(Bcl9/Pygo/../Smad4)]	
1520	1.24138	0.809357	0.681921	1.50872	1.49128	0.0607375	2.31096	0.705513	0.294487	0.0858672	0.731119	1.77796	0.925463	2.62433	1.87755	2.15462	0.0745374	0.925463	0.00275988	0.00560132	0.00501983	0.000809167	1.9944	0.655079	1.44054	0.101721	0.354461	0.161971	0.296574	0.707979	1.34573	0.00195072	0.00225994	0.000581496	0.418533	3.7931	1.11677e-66	6.00153e-68	1.19748e-66	1.98158e-66	3.49575e-66	1.37267	0.313373	0.289802	1.17926	0.820742	2.15248e-67	2.71374e-67	0.5	1.03789e-06	
1560	1.24138	0.809357	0.681921	1.50872	1.49128	0.0607375	2.31096	0.705513	0.294487	0.0858673	0.731119	1.77796	0.925463	2.62433	1.87755	2.15462	0.0745374	0.925463	0.00273432	0.00552015	0.00495549	0.000801673	1.99448	0.655077	1.44054	0.101721	0.354461	0.161971	0.296574	0.707979	1.34572	0.00193265	0.00222116	0.000564659	0.418533	3.7931	1.75827e-66	8.97607e-68	1.8712e-66	3.10034e-66	5.46566e-66	1.37267	0.313373	0.289802	1.17926	0.820742	3.38095e-67	4.07915e-67	0.5	9.93222e-07	
1600	1.24138	0.809357	0.681921	1.50872	1.49128	0.0607375	2.31096	0.705513	0.294487	0.0858673	0.73112	1.77796	0.925463	2.62433	1.87755	2.15462	0.0745374	0.925463	0.00270967	0.00544241	0.00489369	0.000794446	1.99456	0.655076	1.44054	0.101721	0.354461	0.161971	0.296573	0.707978	1.34572	0.00191523	0.00218401	0.000548729	0.418533	3.7931	-1.03714e-67	-5.42771e-69	-1.09893e-67	-1.82196e-67	-3.21078e-67	1.37267	0.313373	0.289802	1.17926	0.820742	-2.0001e-68	-2.46122e-68	0.5	9.51598e-07	
1640	1.24138	0.809357	0.681921	1.50872	1.49128	0.0607375	2.31096	0.705513	0.294487	0.0858673	0.73112	1.77796	0.925463	2.62433	1.87755	2.15462	0.0745374	0.925463	0.00268588	0.0053679	0.00483426	0.000787471	1.99463	0.655074	1.44054	0.101721	0.35446	0.161971	0.296573	0.707977	1.34571	0.00189841	0.00214838	0.000533633	0.418533	3.7931	-1.65804e-67	-8.43897e-69	-1.76618e-67	-2.92592e-67	-5.15858e-67	1.37267	0.313373	0.289802	1.17926	0.820742	-3.18684e-68	-3.83605e-68	0.5	9.1274e-07	
1680	1.24138	0.809357	0.681921	1.50872	1.49128	0.0607375	2.31096	0.705513	0.294487	0.0858673	0.73112	1.77796	0.925463	2.62433	1.87755	2.15462	0.0745374	0.925463	0.0026629	0.00529638	0.00477707	0.000780733	1.9947	0.655072	1.44054	0.101721	0.35446	0.161971	0.296573	0.707976	1.34571	0.00188216	0.00211418	0.00051931	0.418533	3.7931	-3.04626e-68	-1.58542e-69	-3.25461e-68	-5.38902e-68	-9.50375e-68	1.37267	0.313373	0.289802	1.17926	0.820742	-5.86124e-69	-7.19089e-69	0.5	8.76399e-07	
1720	1.24138	0.809357	0.681921	1.50872	1.49128	0.0607375	2.31096	0.705513	0.294487	0.0858673	0.73112	1.77796	0.925463	2.62433	1.87755	2.15463	0.0745374	0.925463	0.00264067	0.00522768	0.00472198	0.000774217	1.99477	0.65507	1.44054	0.101721	0.35446	0.16197	0.296573	0.707975	1.3457	0.00186646	0.00208131	0.000505702	0.418533	3.7931	6.7146e-69	3.48123e-70	7.19754e-69	1.19117e-68	2.10128e-68	1.37267	0.313373	0.289802	1.17926	0.820742	1.2906e-69	1.57935e-69	0.5	8.42357e-07	
1760	1.24138	0.809357	0.681921	1.50872	1.49128	0.0607375	2.31096	0.705513	0.294487	0.0858673	0.731121	1.77796	0.925463	2.62433	1.87755	2.15463	0.0745374	0.925463	0.00261917	0.00516162	0.00466886	0.000767913	1.99484	0.655069	1.44054	0.10172	0.354459	0.16197	0.296572	0.707974	1.3457	0.00185126	0.00204969	0.000492759	0.418532	3.7931	3.50535e-69	1.80604e-70	3.72636e-69	6.17507e-69	1.08852e-68	1.37267	0.313373	0.289802	1.17926	0.820742	6.74684e-70	8.20067e-70	0.5	8.10417e-07	
1800	1.24138	0.809357	0.681921	1.50872	1.49128	0.0607375	2.31096	0.705513	0.294487	0.0858673	0.731121	1.77797	0.925463	2.62433	1.87755	2.15463	0.0745374	0.925463	0.00259834	0.00509803	0.00461759	0.000761807	1.9949	0.655067	1.44054	0.10172	0.354459	0.16197	0.296572	0.707974	1.34569	0.00183653	0.00201925	0.000480434	0.418532	3.7931	1.29339e-69	6.64935e-71	1.37592e-69	2.27984e-69	4.01905e-69	1.37267	0.313373	0.289802	1.17926	0.820742	2.4886e-70	3.01981e-70	0.5	7.80405e-07	
1840	1.24138	0.809357	0.681921	1.50872	1.49128	0.0607375	2.31096	0.705514	0.294486	0.0858673	0.731121	1.77797	0.925463	2.62433	1.87755	2.15463	0.0745374	0.925463	0.00257816	0.00503676	0.00456808	0.000755889	1.99496	0.655066	1.44054	0.10172	0.354459	0.16197	0.296572	0.707973	1.34569	0.00182227	0.00198992	0.000468683	0.418532	3.7931	4.13199e-70	2.12416e-71	4.41183e-70	7.30601e-70	1.28837e-69	1.37267	0.313373	0.289802	1.17926	0.820742	7.94377e-71	9.64576e-71	0.5	7.52163e-07	
1880	1.24138	0.809357	0.681921	1.50872	1.49128	0.0607375	2.31096	0.705514	0.294486	0.0858673	0.731121	1.77797	0.925463	2.62433	1.87755	2.15463	0.0745374	0.925463	0.00255858	0.00497769	0.00452022	0.00075015	1.99502	0.655064	1.44054	0.10172	0.354459	0.16197	0.296572	0.707972	1.34569	0.00180843	0.00196164	0.00045747	0.418532	3.7931	9.94801e-71	5.08029e-72	1.06221e-70	1.75904e-70	3.10195e-70	1.37267	0.313373	0.289802	1.17926	0.820742	1.91152e-71	2.30839e-71	0.5	7.25551e-07	
1920	1.24138	0.809357	0.681921	1.50872	1.49128	0.0607375	2.31096	0.705514	0.294486	0.0858673	0.731121	1.77797	0.925463	2.62433	1.87755	2.15463	0.0745374	0.925463	0.00253958	0.00492069	0.00447393	0.00074458	1.99508	0.655063	1.44054	0.10172	0.354458	0.16197	0.296572	0.707972	1.34568	0.001795	0.00193435	0.000446757	0.418532	3.7931	4.21595e-71	2.15519e-72	4.48663e-71	7.43378e-71	1.31052e-70	1.37267	0.313373	0.289802	1.17926	0.820742	8.10767e-72	9.79295e-72	0.5	7.00442e-07	
1960	1.24138	0.809357	0.681921	1.50872	1.49128	0.0607375	2.31096	0.705514	0.294486	0.0858673	0.731122	1.77797	0.925463	2.62433	1.87755	2.15463	0.0745374	0.925463	0.00252113	0.00486563	0.00442912	0.000739171	1.99513	0.655062	1.44054	0.10172	0.354458	0.16197	0.296572	0.707971	1.34568	0.00178196	0.00190799	0.000436514	0.418532	3.7931	1.47223e-71	7.57442e-73	1.56574e-71	2.59447e-71	4.57361e-71	1.37267	0.313373	0.289802	1.17926	0.820742	2.83304e-72	3.43972e-72	0.5	6.7672e-07	
2000	1.24138	0.809357	0.681921	1.50872	1.49128	0.0607376	2.31096	0.705514	0.294486	0.0858673	0.731122	1.77797	0.925463	2.62433	1.87755	2.15463	0.0745374	0.925463	0.0025032	0.00481242	0.00438571	0.000733914	1.99519	0.65506	1.44054	0.10172	0.354458	0.16197	0.296571	0.70797	1.34567	0.00176929	0.00188251	0.00042671	0.418532	3.7931	6.26485e-72	3.23831e-73	6.67391e-72	1.10558e-71	1.94924e-71	1.37267	0.313373	0.289802	1.17926	0.820742	1.20554e-72	1.46986e-72	0.5	6.54283e-07	
