# Time	[II_f]	[II_l]	[mIIa_f]	[mIIa_l]	[V_f]	[V_l]	[Va_f]	[Va_l]	[VII_f]	[VII_l]	[VIIa_f]	[VIIa_l]	[X_f]	[X_l]	[Xa_f]	[Xa_l]	[APC_f]	[APC_l]	[PS_f]	[PS_l]	[Vai_f]	[Vai_l]	[PC_f]	[PC_l]	[TF_l]	[TF_VIIa_l]	[TF_VII_l]	[TF_VIIa_X_l]	[TF_VIIa_Xa_l]	[TF_VII_Xa_l]	[Xa_Va_l]	[V_Xa_l]	[IIa_f]	[V_IIa_l]	[Xa_Va_II_l]	[Xa_Va_mIIa_l]	[APC_PS_l]	[TFPI_f]	[AT_f]	[IIa_AT_f]	[TFPI_Xa_l]	[TFPI_Xa_TF_VIIa_l]	[APC_PS_Va_l]	[Xa_AT_f]	[VII_Xa_l]	[V_mIIa_l]	[TM_l]	[IIa_TM_l]	[IIa_TM_PC_l]	[mIIa_AT_l]	[LIPID]	[alpha2M_l]	[alpha2M_IIa_l]	[alpha2M_Xa_l]	
1.04	338.631	835.869	2.07299e-16	1.70056e-14	0.00863472	1.74136	5.29101e-11	1.18357e-08	0.167736	7.4316	0.000763723	0.0983548	34.8761	107.974	5.41958e-06	3.27676e-05	7.98436e-19	9.35844e-18	0.787987	115.212	3.24609e-32	1.01084e-29	18.6332	47.3668	0.0166532	0.000591947	0.000664576	0.000183426	0.000106865	1.71193e-11	2.47572e-14	1.26178e-06	3.57116e-15	3.62429e-17	1.70685e-14	2.48359e-15	8.26951e-18	12.3	4721	1.10468e-17	2.71138e-07	2.7368e-13	4.86905e-28	1.49608e-08	1.94312e-07	1.64345e-16	1	2.69529e-16	6.12125e-17	6.17466e-19	58430.5	364	3.11761e-19	7.0214e-10	
1.08	338.087	836.413	3.03221e-16	2.45932e-14	0.00864317	1.74136	6.36477e-11	1.4151e-08	0.167896	7.43141	0.000764217	0.0983219	34.9263	107.923	6.04612e-06	3.62979e-05	1.26699e-18	1.46528e-17	0.788757	115.211	6.99847e-32	2.14353e-29	18.6457	47.3543	0.016596	0.000611566	0.00068915	0.000189601	0.000113647	1.97119e-11	3.40623e-14	1.44578e-06	5.14641e-15	5.35734e-17	2.35662e-14	3.44267e-15	1.35065e-17	12.3	4721	1.66142e-17	3.16237e-07	3.4429e-13	9.8879e-28	1.74494e-08	2.15635e-07	2.43474e-16	1	4.03142e-16	9.36158e-17	9.43234e-19	58382.5	364	4.68885e-19	8.18931e-10	
1.12	337.638	836.862	4.3649e-16	3.50313e-14	0.00865014	1.74135	7.59671e-11	1.6796e-08	0.168028	7.43126	0.000764581	0.0982892	34.9683	107.881	6.7124e-06	4.00378e-05	1.97065e-18	2.25091e-17	0.789392	115.211	1.46079e-31	4.40548e-29	18.656	47.344	0.0165391	0.00063101	0.000713633	0.000195729	0.000120524	2.25652e-11	4.62614e-14	1.64705e-06	7.30495e-15	7.78921e-17	3.21082e-14	4.70778e-15	2.16077e-17	12.3	4721	2.45725e-17	3.66424e-07	4.29025e-13	1.94934e-27	2.02186e-08	2.38249e-07	3.54801e-16	1	5.93072e-16	1.40643e-16	1.41566e-18	58342.9	364	6.93483e-19	9.48898e-10	
1.16	337.267	837.233	6.19127e-16	4.92054e-14	0.0086559	1.74134	9.00182e-11	1.98008e-08	0.168137	7.43112	0.00076484	0.0982568	35.0034	107.846	7.41886e-06	4.39893e-05	3.00905e-18	3.39746e-17	0.789917	115.21	2.95933e-31	8.79651e-29	18.6645	47.3355	0.0164824	0.000650285	0.000738027	0.000201812	0.00012749	2.56925e-11	6.20797e-14	1.86634e-06	1.02246e-14	1.11533e-16	4.32121e-14	6.35749e-15	3.39132e-17	12.3	4721	3.57843e-17	4.22013e-07	5.29945e-13	3.73914e-27	2.3286e-08	2.62168e-07	5.09211e-16	1	8.59211e-16	2.07842e-16	2.09036e-18	58310.3	364	1.0099e-18	1.09285e-09	
1.2	336.961	837.539	8.66265e-16	6.82225e-14	0.00866066	1.74134	1.05957e-10	2.31969e-08	0.168227	7.43101	0.00076501	0.0982246	35.0328	107.817	8.16594e-06	4.81544e-05	4.51685e-18	5.04514e-17	0.79035	115.21	5.83151e-31	1.71001e-28	18.6715	47.3285	0.0164259	0.000669396	0.000762331	0.000207848	0.00013454	2.9107e-11	8.23827e-14	2.10436e-06	1.41265e-14	1.57458e-16	5.74968e-14	8.48601e-15	5.22921e-17	12.3	4721	5.13689e-17	4.83322e-07	6.49307e-13	6.99246e-27	2.6669e-08	2.87405e-07	7.20573e-16	1	1.22721e-15	3.02497e-16	3.04041e-18	58283.3	364	1.44973e-18	1.25163e-09	
1.24	336.708	837.792	1.19678e-15	9.34538e-14	0.00866459	1.74133	1.23947e-10	2.70169e-08	0.168302	7.43091	0.000765109	0.0981926	35.0572	107.792	8.95401e-06	5.2535e-05	6.67368e-18	7.3794e-17	0.790707	115.209	1.11997e-30	3.24252e-28	18.6773	47.3227	0.0163696	0.000688348	0.000786547	0.000213841	0.000141667	3.2822e-11	1.08196e-13	2.36181e-06	1.92831e-14	2.19388e-16	7.56966e-14	1.12053e-14	7.93157e-17	12.3	4721	7.27629e-17	5.50672e-07	7.8957e-13	1.27715e-26	3.03854e-08	3.13971e-07	1.00638e-15	1	1.72983e-15	4.34063e-16	4.36072e-18	58261.1	364	2.05351e-18	1.42604e-09	
1.28	336.499	838.001	1.63399e-15	1.26583e-13	0.00866783	1.74133	1.44155e-10	3.12947e-08	0.168363	7.43082	0.000765148	0.0981608	35.0776	107.772	9.78343e-06	5.71325e-05	9.71635e-18	1.06427e-16	0.791003	115.209	2.10011e-30	6.00755e-28	18.6821	47.3179	0.0163135	0.000707148	0.000810673	0.00021979	0.000148866	3.68507e-11	1.40726e-13	2.63937e-06	2.60275e-14	3.01955e-16	9.86768e-14	1.46477e-14	1.18476e-16	12.3	4721	1.01792e-16	6.24387e-07	9.53408e-13	2.28196e-26	3.4453e-08	3.41877e-07	1.38847e-15	1	2.40845e-15	6.1468e-16	6.17336e-18	58242.8	364	2.87278e-18	1.61694e-09	
1.32	336.326	838.174	2.2065e-15	1.69664e-13	0.00867051	1.74133	1.66757e-10	3.60653e-08	0.168413	7.43075	0.000765139	0.0981292	35.0946	107.755	1.06545e-05	6.19485e-05	1.39535e-17	1.51487e-16	0.791247	115.209	3.85105e-30	1.08921e-27	18.686	47.314	0.0162577	0.0007258	0.000834712	0.000225697	0.000156131	4.12062e-11	1.81383e-13	2.93769e-06	3.47635e-14	4.1087e-16	1.2745e-13	1.89681e-14	1.7446e-16	12.3	4721	1.40757e-16	7.04794e-07	1.14372e-12	3.99448e-26	3.88899e-08	3.71132e-07	1.8939e-15	1	3.31497e-15	8.59787e-16	8.63378e-18	58227.6	364	3.97245e-18	1.82518e-09	
1.36	336.184	838.316	2.94908e-15	2.25178e-13	0.00867272	1.74132	1.91934e-10	4.13647e-08	0.168455	7.43068	0.000765089	0.0980978	35.1088	107.741	1.15675e-05	6.69842e-05	1.97832e-17	2.12991e-16	0.791449	115.209	6.91583e-30	1.93519e-27	18.6893	47.3107	0.016202	0.000744308	0.000858662	0.000231562	0.000163457	4.59016e-11	2.31807e-13	3.25744e-06	4.59769e-14	5.53119e-16	1.63195e-13	2.43474e-14	2.53486e-16	12.3	4721	1.9253e-16	7.92223e-07	1.36362e-12	6.85914e-26	4.37143e-08	4.01743e-07	2.55589e-15	1	4.51382e-15	1.18884e-15	1.19382e-17	58215.1	364	5.43358e-18	2.05159e-09	
1.4	336.066	838.434	3.90372e-15	2.96107e-13	0.00867455	1.74132	2.19871e-10	4.72302e-08	0.168489	7.43063	0.000765007	0.0980665	35.1205	107.729	1.25228e-05	7.22407e-05	2.7714e-17	2.96036e-16	0.791615	115.208	1.21789e-29	3.37351e-27	18.692	47.308	0.0161466	0.000762678	0.000882525	0.000237387	0.00017084	5.09498e-11	2.9389e-13	3.59923e-06	6.02483e-14	7.37185e-16	2.07274e-13	3.09948e-14	3.63722e-16	12.3	4721	2.6067e-16	8.87003e-07	1.61648e-12	1.15679e-25	4.89444e-08	4.33719e-07	3.41492e-15	1	6.08447e-15	1.62614e-15	1.63321e-17	58204.8	364	7.35662e-18	2.29705e-09	
