time	IkBa_cytoplasm	IkBa_mRNA_cytoplasm	IkBa_mRNA_nucleus	IkBa_pre_mRNA_1	IkBa_pre_mRNA_2	JNK	JNK_P	LPS	MSK1	MSK1_P	TNFR1_EL	TNFR1_cytoplasm	TNFa_TNFR1_EL	TNFa_TNFR1_cytoplasm	TNFa_mRNA_LSEC	TNFa_mRNA_MC	TNFa_pre_mRNA_LSEC	TNFa_pre_mRNA_MC	p38	p38_P	p65_2P	p65_IkBa_nucleus	p65_cytoplasm	p65_nucleus	s11	s14	s15	s16	s19	s3	s5	s8
0.0.	0.242411784115	4.18407341522	0.00011430927818500001	5.59726381369	5.59726381369	0.932044243567	0.067955756433	5.0	14.9999461047	5.38953026078e-05	0.00122834645669	5.5275590551200005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.944911181629	0.0550888183711	1.37261889489e-07	0.0005395563385250001	0.0007033909585280001	0.0351184345815	0.484823021894	0.299986212321	1.37876788032e-05	0.0	0.107775071853	0.00456622878939	0.0141723558497	0.228226113757
900.0.	0.216212366300533	4.195659811276466	0.000123419090824	6.831759159064303	6.04335065729587	0.9232540659171131	0.076745934082887	3.244859816418975	14.999940957505778	5.9042496825231e-05	0.00111673096043	5.0253327720935765e-05	1.0864812741367201e-09	2.7259287547701254e-05	2.8533202263656832e-08	1.457465742947573e-07	0.017402305196314	0.008249712450915	0.9384629990155191	0.061537000984578004	1.983040681388965e-07	0.00047563085051500006	0.001076434371315	0.053768393015904005	0.43242404114536903	0.299972303901393	2.7696098410256883e-05	1.7183246427775722e-05	0.09494016512889801	0.007344729465815001	0.024688653299525003	0.367075547801027
1800.0.	0.09957994490906101	4.530579716046621	0.00024178948788900002	17.07386865317261	11.839561859776149	0.9028877593091931	0.09711224069080701	2.105823043735815	14.999928339618139	7.166038445650865e-05	0.000784340045777	3.529622932354852e-05	2.063048339000889e-09	0.000108438688994	5.4366450196540036e-08	2.826762248104511e-07	0.033127038117644	0.015835713276277003	0.9252120036034801	0.07478799639661801	4.4338428527940183e-07	0.000333813065932	0.0032689424416770005	0.16339331032047802	0.19915893939739301	0.299949397329545	5.0602670258407696e-05	4.645533182429237e-05	0.066502278126069	0.012145110118709002	0.034820754109746	0.6070143753788161
2700.0.	0.022706634349316003	6.764548750609887	0.0008373935516460001	63.66499506965382	41.00424391783041	0.882080371637984	0.11791962836201701	1.366620113790198	14.999916225981533	8.377402102613282e-05	0.00031212256482400003	1.4046785270509052e-05	2.442563801820859e-09	0.00022376830941100003	7.686651628726445e-08	4.0462869343374536e-07	0.04682185084361801	0.022587047388871	0.9133732092183771	0.086626790781722	8.292133404239956e-07	0.000169240446109	0.011868764603921	0.593399897906983	0.045412419950497	0.299932879357564	6.71206422388606e-05	0.000138213462201	0.033632502377646	0.011684440011047001	0.025404972086086	0.5840204562078051
3600.0.	0.025608221347755002	14.531268009227627	0.001866060408504	102.55226289184775	91.37367203514141	0.8833617641637911	0.11663823583620901	0.886898137506247	14.999918508502216	8.149150034559445e-05	1.7614257952795793e-05	7.933958100668872e-07	6.230006461415468e-10	0.00029569717790700004	9.563761773184147e-08	5.090133498099637e-07	0.05824605954700501	0.028360858330320003	0.918411461063227	0.081588538936871	8.978089190328985e-07	0.00021009545788400002	0.012305912461055	0.615250344589083	0.051215421187008	0.29995193891535504	4.806108444832389e-05	0.0006246698146170001	0.041767030463257006	0.009402007927854	0.020451111057693	0.46993146212200204
4500.0.	0.067767195152253	23.60348863303357	0.0015629552429950002	57.011279597683384	76.53120896733483	0.900584967180547	0.099415032819452	0.57557202500856	14.999931889921445	6.811008110600304e-05	4.017503524515062e-06	1.814530779612686e-07	3.558344466157326e-10	0.000299018065711	1.105877384365955e-07	5.944353735989209e-07	0.067344017940017	0.033081379627198	0.931377174041324	0.068622825958774	4.725797913417778e-07	0.00041057666196200003	0.004125506349484	0.206221336223634	0.135533446129695	0.299973792799819	2.6207199984133262e-05	0.0015643054318020002	0.08189175586481401	0.007821234495637	0.018157065446363002	0.390920953873161
5400.0.	0.14780477550860302	26.41668172987553	0.000702471693787	20.949741807394773	34.39692789579901	0.910252504493498	0.089747495506502	0.37353010674226	14.999937433393665	6.256660887963972e-05	2.389941682653025e-06	1.08210837058713e-07	3.4829329842108815e-10	0.00029941556985200004	1.219600778350842e-07	6.611455572676644e-07	0.074264140879385	0.036764424646305	0.936412921347035	0.06358707865306401	2.802599990382055e-07	0.0004768468682	0.001612130617015	0.08055257768980001	0.295608730451113	0.299977470411953	2.252958785006336e-05	0.002573876494359	0.095178891992862	0.0070920551335590006	0.019401224024582	0.35447168006908203
6300.0.	0.22168545689121102	24.796207333225407	0.000308940864299	10.569695380522772	15.127493652655408	0.915372987415727	0.084627012584273	0.24241056649568202	14.999939455907052	6.054409549385871e-05	1.6991677197651432e-06	7.712559309205986e-08	3.462637479353905e-10	0.00029958427892800004	1.302550677031438e-07	7.10960810227539e-07	0.07931132063578501	0.039512343719643	0.938247935596433	0.06175206440366501	2.364722516743531e-07	0.000491380948255	0.001044514416832	0.052171557909901	0.443370125634494	0.299978054103804	2.194589599902575e-05	0.0035991560330620002	0.09809115252389201	0.006947818783402001	0.021232956497564	0.34726128634283304
7200.0.	0.278464144660768	21.983758079943847	0.000181570151979	7.404956295337116	8.890726885399925	0.918074533843616	0.081925466156384	0.157317661116147	14.99994019174176	5.9808260796345396e-05	1.32399381472346e-06	6.024264355566319e-08	3.4544883162581325e-10	0.000299675908226	1.360913240757355e-07	7.467060724662411e-07	0.082862243443287	0.041482667950914	0.9389156587146	0.06108434128549901	2.2378686645114532e-07	0.000495975452781	0.00082817583929	0.041354453447470005	0.5569275162191081	0.29997815899192903	2.1841007873825462e-05	0.004608161320032	0.09901085216854201	0.0069369892239160005	0.022593247391973003	0.34671982012790803
8100.0.	0.31904768534265304	19.1742707228319	0.000137069761388	6.127720571633121	6.711740850501322	0.9194984082119011	0.080501591788099	0.10209475129596701	14.999940460467215	5.95395353561982e-05	1.0923837136148e-06	4.9820149686371354e-08	3.450503855225763e-10	0.00029973247465700005	1.400767851749526e-07	7.715046874148778e-07	0.085286976367412	0.042848752613258004	0.9391597006123441	0.060840299387755	2.188752075748276e-07	0.000497950295953	0.0007225572505690001	0.036073421165836006	0.6380946084917271	0.29997818405158905	2.1815948214682795e-05	0.00557875390517	0.099405926141981	0.006942367159625	0.023482977819328003	0.3469886065387
