time	T	Tstar	Tstarstar	Ttot	V
361.0.35.0	2.570962580163195	371.59089727894934	0.18868407307244	374.3505439321832	5.0306905065375
372.0.3.0	763.490311918739	723.3467520879442	0.293866194417908	1487.1309302010995	0.046059367157939006
383.0.25000000000006.0	103.91141647048676	1335.3002698985963	0.5420792222748331	1439.7537655913557	0.611354045478812
394.0.20000000000005.0	0.16707883876373703	844.3159232462009	0.503778116890478	844.9867802018543	27.075359066056652
405.0.15000000000003.0	0.32395505475540903	530.5352679728943	0.31898743879052205	531.1782104664404	16.03847334805179
416.0.1.0	0.718213400822117	389.2630402560579	0.218874057469362	390.20012771434966	9.441905022462759
427.0.05000000000007.0	1059.2444545190574	430.9454707480733	0.19356164676595702	1490.3834869139014	0.021884767612627
438.0.00000000000006.0	662.8575790927429	822.0678567099225	0.333406220567015	1485.2588420232391	0.06016408567753301
448.0.95000000000005.0	0.131845432039146	1302.9092182407398	0.5988181250595761	1303.6398817978463	32.24322129800938
459.0.90000000000003.0	0.18881638097306802	759.9794152685396	0.45966454083038005	760.6278961903485	24.48339732970906
470.0.85.0	0.37775470042241405	489.9160489914341	0.291676925511244	490.5854806173726	14.341131619265559
481.0.80000000000007.0	0.8702668870476741	375.6238574494402	0.207050863336109	376.70117519982875	8.470125549862244
492.0.75000000000006.0	991.0501199365806	498.75830471708514	0.21048282352150202	1490.018907477187	0.025431768479407
503.0.70000000000005.0	548.1071750317496	933.8676189195063	0.378533429310045	1482.3533273805645	0.082550864728272
514.0.6500000000001.0	0.131535874835499	1158.646550934517	0.6040592802401591	1159.3821460895986	32.78113744887499
525.0.6.0	0.21546948064068702	686.9393773715016	0.417684826387947	687.5725316785357	21.99573287736073
536.0.5500000000001.0	0.44265485630121604	455.7097598355571	0.26804946265503904	456.42046415451887	12.83688388897194
547.0.5.0	1.080597909359625	367.21069696051046	0.197918432801263	368.4892133026772	7.559102386154438
558.0.45.0	918.2993771408647	570.7104235543526	0.234931951266712	1489.244732646489	0.030629335728987003
569.0.4000000000001.0	416.3262821521856	1060.528469185959	0.429850836324619	1477.2846021744742	0.123256142722551
580.0.35.0	0.13933465187974	1033.090053530564	0.579010443328287	1033.8083986257773	31.418849414439144
591.0.3000000000001.0	0.247644346229512	623.8532187245105	0.37915689196558505	624.4800199627092	19.692479459174724
602.0.2500000000001.0	0.521610256417062	427.3457281080713	0.24783735779738103	428.11517572228905	11.505292676452868
613.0.2.0	1.4335460666119482	364.9579290361201	0.19152783034577703	366.58300293308156	6.593134871546479
624.0.1500000000001.0	837.8063835601928	650.1673168467504	0.265031973212603	1488.2387323801602	0.037864820149595003
635.0.1.0	262.1171801782435	1203.7668577498155	0.48807978075526504	1466.3721177088166	0.22156796741141102
646.0.0500000000001.0	0.152560821911971	923.8918801379435	0.540035547187656	924.5844765070522	29.18575647164022
657.0.0000000000001.0	0.28623669467837404	569.5683426880079	0.344585887577595	570.1991652702728	17.603977158661188
667.0.95.0	0.618923404170967	404.39238707451307	0.230781320076607	405.2420917987697	10.324116334731961
678.0.9000000000001.0	4.084141362378427	376.1746602753136	0.188520273655809	380.4473219113569	3.950225107840224
689.0.85.0	747.1739859182766	739.3855063950768	0.300255504393865	1486.8597478177537	0.048085498564915
700.0.8000000000001.0	63.614476793329466	1363.1659972264772	0.5538740756271571	1427.3343480954456	1.000963281075528
711.0.7500000000001.0	0.17046663512273103	829.0214758739954	0.49617491750996	829.688117426637	26.630315292461276
722.0.7.0	0.332472472076055	523.1021797065753	0.314042831862524	523.7486950105222	15.733590771051313
733.0.6500000000001.0	0.741362283074102	386.57145468586975	0.216657428059147	387.5294743970109	9.2692338939721
744.0.6.0	1047.8824601264039	442.46364701135457	0.19576976417563002	1490.541876901945	0.022373886686079
755.0.5500000000001.0	644.293861932742	840.2192749077251	0.34071613958836305	1484.853852980067	0.06324865823999401
766.0.5000000000001.0	0.13088549395933702	1276.7886779839655	0.602906002471828	1277.522469480412	32.556476541245964
777.0.45.0	0.193014698340487	746.7217958846492	0.452280435096981	747.3670910181019	24.047315217229364
788.0.4000000000001.0	0.38800196532776005	483.62653084491023	0.287380635899736	484.3019134461526	14.070614361885685
799.0.35.0	0.9010901350690791	373.8022668774666	0.20529870639154102	374.90865571894227	8.31156328230135
810.0.3000000000001.0	979.0245035590921	510.65982095431457	0.21420910713461502	1489.898533620557	0.02619920259846
821.0.2500000000001.0	526.8684792130696	954.4343296103924	0.38685543690316804	1481.6896642603806	0.08775236852920101
832.0.2.0	0.132413988443001	1135.9081845109615	0.601344833239802	1136.6419433326594	32.64518932679024
843.0.1500000000001.0	0.22056166238589903	675.4744141876441	0.410826733196519	676.1058025832418	21.587284835288145
854.0.1000000000001.0	0.4550685003541	450.45646487137907	0.26435668045201	451.17589005220003	12.597418209163248
865.0.0500000000001.0	1.126222928833753	366.33997580881623	0.19662558477398	367.6628243224393	7.403734305355784
876.0.0000000000001.0	905.1511034843523	583.7013105284965	0.239707311042538	1489.0921213239062	0.031704803733888
886.0.95.0	391.7628549954629	1083.816635615647	0.439302123865479	1476.0187927349914	0.133818863634386
897.0.9000000000001.0	0.141246530223126	1013.3074733515886	0.57300855495233	1014.0217284367839	31.079064002891368
908.0.8500000000001.0	0.25376262298657803	613.9708493386368	0.37295564540992804	614.5975676070527	19.319588242188875
919.0.8000000000001.0	0.536810587212399	423.0447799606809	0.24470223401169602	423.82629278192474	11.293178385086769
930.0.7500000000001.0	1.532253481653565	365.3965557870475	0.190732074565777	367.119541343287	6.393220850485692
941.0.7.0	823.0782621443144	664.6853783077565	0.27069760540935	1488.034338057502	0.039364475907125
952.0.6500000000001.0	232.6065669336835	1230.0213994291105	0.498788437909072	1463.126754800725	0.254862284878112
963.0.6000000000001.0	0.15529985151123002	906.6965396080741	0.532703174445065	907.3845426340516	28.76079464956887
974.0.5500000000001.0	0.293565515285103	561.0888928430478	0.339076863604235	561.7215352219589	17.268677616507556
985.0.5000000000001.0	0.63784690957528	400.98461288892264	0.228162430393398	401.85062222891315	10.135393986395746
996.0.45.0	16.293514606693556	385.43902850480885	0.18866667292511402	401.9212097844492	1.407818924418067
1007.0.4000000000001.0	730.4995734352079	755.7644173087737	0.30679738335087703	1486.5707881273554	0.050251349752098
1018.0.3500000000001.0	19.358542573301246	1388.5356415286276	0.5658248570951291	1408.4600089590383	2.907816126687186
1029.0.3000000000002.0	0.173989439631866	814.0944283709002	0.488576127847796	814.7569939383959	26.184792624030088
1040.0.25.0	0.341260562895555	515.8733761540752	0.309212033496006	516.5238487504823	15.434794753920986
1051.0.2.0	0.7655730982880531	384.027030895416	0.214521543251245	385.00712553697093	9.09944101473501
1062.0.15.0	1036.2721621389542	453.97686087013227	0.19829334512968202	1490.4473163542332	0.022915652983687
1073.0.1000000000001.0	625.3060587364647	858.7622791179389	0.34819185551055104	1484.416529709929	0.06659226573594
1084.0.0500000000002.0	0.130429236760765	1251.279752119969	0.6054831466068751	1252.0156645033528	32.74963532149342
1095.0.	0.197358657998724	733.7871972840161	0.44497079829666003	734.4295267403277	23.61501680019302
