time	Delay01_mSHP1	Delay02_mSHP1	Delay03_mSHP1	Delay04_mSHP1	Delay05_mSHP1	Delay06_mSHP1	Delay07_mSHP1	Delay08_mSHP1	ERK1	ERK2	Epo	EpoR	JAK2	MEK1	MEK2	Raf	SHP1	SOS	actSHP1	mSHP1	mSOS	pERK1	pERK2	pEpoR	pJAK2	pMEK1	pMEK2	pRaf	pSOS	ppERK1	ppERK2	ppMEK1	ppMEK2
27.0.599999999999998.0	0.093121110914158	0.105449844143156	0.159250018294848	0.276907779578454	0.466928829342858	0.711658647128921	0.9668378373720421	1.175644747346124	6.586990611788854	19.79594475768758	50	0.837985065580211	1.561817065127829	23.88941079614579	10.828965037643293	3.771841922086325	0.7072429321150301	1.9326507742892032	6.035561605557225	0.10049664820718501	4.4219119548747805e-05	0.37469823884032805	1.103445637322026	0.16201493441979	0.43818293487217	0.07513979219430901	0.139549716441545	5.807791367514797e-05	0.577405006591245	0.038311149370829	0.10060960499042501	0.035449411659915005	0.031485245915158
28.0.2.0	0.095120269180269	0.10298976766703401	0.147259618194389	0.249938835526538	0.422514917384646	0.653370881691364	0.9047257802466551	1.123222803675642	6.60241749896898	19.84060372685505	50	0.845837814737694	1.573267410209574	23.89209765226224	10.833830892525297	3.771840433375456	0.7701878314017121	1.956522702646562	6.225744872504898	0.10402442252685201	4.5654989990713864e-05	0.36189370070568505	1.065678497086598	0.15416218526230802	0.42673258979042505	0.07344732221732901	0.136056657021177	5.9566624544814945e-05	0.553531642363444	0.035688800325347006	0.09371777605838501	0.034455025520444	0.030112450453523003
28.0.799999999999997.0	0.09746911586140401	0.101539227411666	0.13745754798644602	0.22647790740846901	0.382294933666442	0.598575703541049	0.8438367659688011	1.068823173032072	6.616630300921369	19.881764979990983	50	0.8525836566871321	1.583269136775356	23.894694882831903	10.838512806405593	3.7718388078891	0.8348147729367671	1.9793155030689291	6.4001031332767795	0.10770771891010501	4.719236858383746e-05	0.350022644327015	1.030670918896671	0.147416343312869	0.41673086322464303	0.071764041489981	0.132643060558118	6.119211090122336e-05	0.530737304562484	0.03334705475163	0.08756410111238101	0.033541075678133005	0.028844133036290003
29.0.4.0	0.10012622411978601	0.100949918619466	0.129570373216872	0.20620670724270002	0.346083610941666	0.54740517055195	0.784680377414075	1.013200778883233	6.629701365237769	19.91963430461809	50	0.8583657425079421	1.59197626280585	23.8972016444128	10.843011598605727	3.7718370444000833	0.9008402315649731	2.001015420259676	6.558483076812053	0.11155353063322501	4.8824353126097616e-05	0.339041581811695	0.9982931714435441	0.14163425749205902	0.40802373719415	0.07009485691468001	0.129314466813997	6.295559991755752e-05	0.509035755387196	0.03125705295055	0.082072523938402	0.032703498672537	0.027673934580274003
30.0.	0.10306078428607501	0.10109800894444701	0.123354683121211	0.18882011544387903	0.313668187349158	0.49991908653065603	0.7276757795087471	0.957046917752089	6.641698317266155	19.954404292560287	50	0.8633060359652821	1.599523272221187	23.899617300659393	10.847328316767785	3.7718351441800912	0.9679772098196021	2.021620166657391	6.700909655273382	0.11556957197075302	5.054265507005176e-05	0.32890859725325605	0.9684203926272821	0.136693964034719	0.40047672777881305	0.06844429030188601	0.12607578683540302	6.485581990925712e-05	0.48842929068753704	0.029393085480604004	0.077175314812474	0.031938409038733004	0.026595896396811
30.0.599999999999998.0	0.10625038220037801	0.10188086895105601	0.11859550980229601	0.174029672565291	0.284817660789076	0.456115800623877	0.6731568948591481	0.9009839973322931	6.652684999475822	19.986257016744457	50	0.867508436038376	1.606027943477875	23.90194143071383	10.851464259572591	3.771833110846781	1.03593825982122	2.041136661686917	6.827567274781849	0.11976367827351501	5.233790875375008e-05	0.31958282852213005	0.9409310292875821	0.132491563961626	0.393972056522126	0.06681653749060901	0.12293133935342801	6.688915321878773e-05	0.46891100040432904	0.027732172002062003	0.07281195396800601	0.031242031795579002	0.025604401073981
31.0.2.0	0.10967914776458401	0.10321407302242401	0.115104410486368	0.161565928025438	0.25929065853703104	0.41594251377384506	0.621378749988141	0.845562682414822	6.662722203431266	20.0153661125385	50	0.871061531836898	1.6115937575770012	23.904173838040137	10.855420997369352	3.7718309501699263	1.104438195232815	2.059579129562631	6.9387802837630925	0.12414335699143901	5.4199876691219546e-05	0.31102408325011305	0.915705678030244	0.128938468163104	0.388406242423	0.06521550760847801	0.11988487716633502	6.904983007377844e-05	0.450466670560677	0.026253713318633003	0.0689282094313	0.030610654351402002	0.024694125464313002
31.0.799999999999997.0	0.11333622155070101	0.10502868648479301	0.112717346880343	0.15117983643441502	0.23684199610131002	0.37930490608904305	0.5725246086521211	0.791261136046396	6.6718682150698445	20.041898321938927	50	0.874040987884912	1.6163119442453362	23.906314558491086	10.859200389474681	3.771828669834115	1.173196493877444	2.076967510887965	7.034993317126995	0.128715450756438	5.6117831910294875e-05	0.30319258240768404	0.892626306328935	0.12595901211509	0.383688055754666	0.06364484568439001	0.116939606073217	7.133016588560051e-05	0.43307637128012505	0.024939202522483002	0.065475371732184	0.030040595824546	0.023860004452098002
32.0.4.0	0.11721449137621001	0.107268840677834	0.11129246866117601	0.142643376912268	0.21722802261543	0.346075957279222	0.526713557074535	0.7384860326532331	6.680179194544105	20.066014560928664	50	0.8765115837908831	1.6202632192391042	23.908363866534888	10.862804597007877	3.771826279163717	1.241939398020711	2.093326145193842	7.116751971671777	0.1334858830576	5.808086127992252e-05	0.29604882164905605	0.8715758239689471	0.123488416209119	0.379736780760898	0.06210794175862901	0.11409819878975101	7.372083628419344e-05	0.416715773944878	0.023771983806849	0.06240961510244201	0.029528191706507	0.023097204202369003
33.0.	0.12130955529473302	0.109889586663253	0.11070788332173101	0.13574955334929	0.200210866755259	0.316103885845025	0.48400825923226604	0.6875750232792951	6.6877094129343035	20.08787057373161	50	0.87852894405083	1.623519259320005	23.910322278771286	10.866236090363113	3.771823788816183	1.310401725202948	2.10868268478283	7.184684196593187	0.13845946446301002	6.007802041881707e-05	0.289553537415906	0.852437965789669	0.12147105594917101	0.37648074067999704	0.060607929604610006	0.111362806083414	7.621118381884977e-05	0.40135723719675204	0.022737049649801003	0.059691460478778005	0.029069791624127	0.022401103553468003
33.0.6.0	0.125618873166018	0.11285501206464801	0.11085947443426501	0.130311914485596	0.185561703161834	0.289219172303996	0.44442264843550505	0.638800346885668	6.694511368582603	20.107617239341906	50	0.880140996941649	1.626143954656164	23.912190554088546	10.869497650692836	3.7718212104539903	1.378328405740647	2.123067204799609	7.23948270594082	0.14363974338100002	6.20987560389628e-05	0.28366776251303705	0.8350974401591551	0.11985900305835201	0.37385604534383804	0.059147678087735	0.108735067104646	7.878954601173617e-05	0.38697069644435306	0.021820868904368	0.057285320498998	0.028661767823744	0.021767282202514
34.0.199999999999996.0	0.13014107400785102	0.116136600740167	0.11165881238484301	0.126163713812027	0.17306316222662002	0.26524066764035703	0.40792937089490605	0.592373303914084	6.700635806014208	20.125400596612323	50	0.881389200671677	1.628194472850303	23.91396969002878	10.872592365037855	3.7718185564067763	1.445475766186704	2.136511478511908	7.281888638288993	0.149028889903447	6.413307012415502e-05	0.278352954131455	0.81944029265698	0.11861079932832401	0.37180552714970005	0.057729778003964005	0.10621612060202201	8.144359322546171e-05	0.37352438841797003	0.021011239854346	0.055159110730753004	0.028300531967285002	0.021191514360113
34.0.8.0	0.13487539171443502	0.119711813638671	0.11303118841664901	0.12315681162042501	0.162511002348384	0.24398081144928402	0.374466836637991	0.5484493324717971	6.706131660685094	20.141361655240193	50	0.882309571781951	1.629722163519699	23.915660915209042	10.875523615133519	3.771815839339305	1.511612579052566	2.149048391153778	7.312676627751882	0.15462760489791502	6.61717671819393e-05	0.273571175900501	0.8053544304166551	0.11769042821805101	0.37027783648030405	0.05635652706611301	0.10380661833410401	8.416066069705218e-05	0.360985437079043	0.020297163414415002	0.053283914343207006	0.027982557724874003	0.020669766532371
35.0.4.0	0.13982120593173802	0.12356286758320802	0.11491379014731301	0.121160404104811	0.153715159391058	0.22525000750864102	0.34394577641315505	0.50713345967611	6.711045952483496	20.155636059243996	50	0.8829335468927221	1.6307733281882961	23.91726567789138	10.878295060252904	3.77181307193851	1.576520900704025	2.160711469104253	7.332641379456983	0.160435049082957	6.820648085341091e-05	0.26928531493903	0.79273025086921	0.117066453107279	0.36922667181170704	0.05502991538428	0.10150674160664001	8.692806149332488e-05	0.349320324414896	0.019668732577485002	0.051633689886837	0.027704406724371	0.020198198140445
36.0.	0.144977669252216	0.12767568977513602	0.11725402849400901	0.12005964917791401	0.146500279008272	0.20886021607174302	0.316255234649497	0.46848593040413306	6.71542364981451	20.168353666464736	50	0.8832887044793921	1.6313898760823942	23.9187856310327	10.880910614776159	3.771810266635836	1.639996718899034	2.171534504681869	7.342585795385932	0.166448788882111	7.02298480195065e-05	0.26545931522354904	0.7814613197008831	0.116711295520609	0.36861012391760906	0.05375161341319001	0.099316221453213	8.973336416773667e-05	0.33849526547011305	0.019117034961951003	0.050185013834420006	0.027462755554141002	0.019773163770618
36.0.6.0	0.150343405381849	0.13203902677012902	0.12000801883280901	0.119754244773854	0.14070582835765902	0.19462783190798702	0.29126795858897303	0.43252784738680106	6.719307524392148	20.17963810272912	50	0.8833993695518381	1.6316098834347281	23.920222614353236	10.883374421460472	3.77180743537366	1.701850431089341	2.181551259856869	7.343310649639879	0.172664757270715	7.22354734425714e-05	0.262058409740388	0.7714450462591881	0.116600630448163	0.36839011656527504	0.052522963900562006	0.097234362579977	9.256462634327853e-05	0.32847650466969003	0.018634065867475	0.04891685101173401	0.027254421746223	0.019391215959538
37.0.199999999999996.0	0.155916266010139	0.136643688339588	0.123139214194891	0.12015700331055401	0.136185873433778	0.182375921853263	0.26884516788455404	0.39924668678255604	6.722738014227106	20.189606341666167	50	0.8832871204835101	1.6314680711088192	23.921578634105554	10.885690821564394	3.771804589424517	1.761907173592961	2.190795234712597	7.335605775761057	0.179077228836655	7.42178839767068e-05	0.259049336017668	0.7625833109426801	0.11671287951649101	0.368531928891183	0.051344978877948005	0.09526007084759601	9.541057548594989e-05	0.31923054740342904	0.018212649755235	0.04781034739119901	0.027076387016515	0.019049107587991002
37.0.8.0	0.16169313669197302	0.141481908522162	0.126617184735138	0.12119245558946301	0.132808597792995	0.17193589715554702	0.24884070862322302	0.36860158178128705	6.725753109078445	20.198368351788503	50	0.882971214126248	1.630996213072268	23.922855841318324	10.8878643230838	3.771801739266141	1.8200070203990402	2.199299488812453	7.320242699768248	0.185678808940922	7.617245024125151e-05	0.25640052244738903	0.7547830074149721	0.11702878587375301	0.36900378692773506	0.050218342248057005	0.09339188377417	9.826073386189e-05	0.31072433873730904	0.017846368474176002	0.046848640796566005	0.026925816433643	0.018743793142009
38.0.4.0	0.16766978418059603	0.14654680815833301	0.130416535340056	0.12279550863801501	0.13045562818748002	0.163148694840297	0.231104611154465	0.34052829281856	6.7283882689620995	20.206026841720696	50	0.8824689426822581	1.630223486321969	23.924056509313083	10.889899568351812	3.77179889451125	1.876005068784207	2.207096505603095	7.2979686306391685	0.192460437258819	7.809527195596625e-05	0.254082236117798	0.747956472245161	0.117531057317743	0.36977651367803405	0.049143418057003	0.091628003338746	0.00010110548875100001	0.30292539912495203	0.017529494920112	0.046016686034176	0.026800072629931	0.018472428309423
39.0.	0.17384073937937702	0.15183194517377302	0.13451595182011902	0.12491017473108301	0.129021222864282	0.155865539312807	0.21548608271391903	0.314943806264952	6.730676382470405	20.212677123238855	50	0.8817959335565261	1.6291767712421992	23.925183011258806	10.891801302163648	3.771796063887414	1.929771427198337	2.214218091679217	7.269501704374067	0.199411406167279	7.99830486097589e-05	0.25206668639566204	0.7420217849495271	0.118204066443475	0.37082322875780505	0.048120264136588	0.089966330247552	0.00010393611258700001	0.295801925272175	0.017256931133944	0.045301091811652004	0.026696724604606002	0.018232367588776003
39.0.6.0	0.18019921145393	0.157330940755903	0.138897365438057	0.12748838291532402	0.12841136922215501	0.149948351015417	0.201835974097567	0.291750523815825	6.7326477679537575	20.21840710095939	50	0.8809664015323181	1.6278809100076241	23.926237798446284	10.893574341423765	3.771793255259375	1.9811911191028142	2.22069530418279	7.235527367715973	0.20651939446702902	8.183294824230722e-05	0.250328081921996	0.736902931497728	0.11903359846768301	0.372119089992379	0.047148650481246	0.0884044987923	0.000106744740626	0.28932286286897	0.017024150124259	0.044689967542915	0.026613551072473002	0.018021159783918002
40.0.199999999999996.0	0.18673702971205403	0.163037171301395	0.143545225374335	0.13048887964664702	0.12854282927874702	0.145269863636092	0.19000876504309203	0.270840022206213	6.734330217290863	20.22329738779258	50	0.8799933610473131	1.626358929484593	23.927223379846055	10.895223547099443	3.771790475684345	2.030163914687068	2.226558400828297	7.196695782284121	0.21377051683023002	8.364248425571152e-05	0.24884264177116402	0.7325298334384901	0.12000663895268801	0.37364107051541	0.046228081499698	0.086939911471148	0.00010952431565500001	0.28345795668745	0.016827140937983	0.044172778768957005	0.026548538654269004	0.017836541429392002
40.0.8.0	0.19344461066153001	0.16894351757011503	0.14844586897070602	0.13387622147573902	0.129342164047443	0.141713505508717	0.17986411597908	0.252096377387939	6.735749079216438	20.22742153721343	50	0.8788888050487431	1.62463223409988	23.928142303374504	10.896753799027831	3.771787731489993	2.076604100705611	2.2318368080613222	7.153620128514315	0.221149389178799	8.540940827568925e-05	0.24758856408493501	0.728838252344951	0.12111119495125801	0.37536776590012305	0.045357821154657	0.08556977264141301	0.00011226851000800001	0.27817778253040604	0.016662356698635	0.043740210441641	0.026499875470869003	0.017676428330740002
41.0.4.0	0.200310948236457	0.17504216384873603	0.153586980097439	0.137619859924133	0.130744761471736	0.139173094766114	0.171268034851066	0.23539905908848202	6.736927377094382	20.230846377319402	50	0.8776638558280351	1.622720773306726	23.928997139146723	10.898169973884185	3.771785028364992	2.120440197110758	2.236559103696237	7.106875690650699	0.228639209954373	8.713162419763675e-05	0.24654595742175303	0.725769584960213	0.122336144171966	0.377279226693277	0.044536919967477	0.084291120609952	0.00011497163500900001	0.273453764679568	0.016526665483873	0.043384037720406006	0.02646594088585	0.017538905505848003
42.0.	0.20732362557997203	0.181324441102576	0.15895712666036102	0.141693316637719	0.132693886994691	0.137552391746769	0.16409370723094802	0.22062541093835603	6.737885954650192	20.233632427629576	50	0.8763288923400561	1.620643187559599	23.929790464854484	10.899476926398453	3.771782371452995	2.161614627735263	2.24075301106388	7.056999608410897	0.23622185696244202	8.880712583445599e-05	0.24569674132650102	0.723270568149433	0.123671107659945	0.37935681244040403	0.04376424290395	0.08310085772301301	0.000117628547006	0.26925818181028904	0.016417304023315	0.043097004221015006	0.026445292241625003	0.017422215878526
42.0.6.0	0.214468847019563	0.187780709082978	0.164545369022725	0.14607344545276701	0.13513977110514502	0.13676454629814902	0.15822203622615202	0.207652738357258	6.738643642471947	20.23583437752458	50	0.8748936577665081	1.6184169360920122	23.930524853283444	10.900679473718458	3.771779765442337	2.200083351022431	2.244445402255222	7.0044911872319	0.243877999180928	9.043395824584988e-05	0.24502452326128502	0.721292914636338	0.125106342233494	0.381583063907991	0.043038497254093006	0.081995778175243	0.00012023455766500001	0.265564163786536	0.016331834266775	0.042872707839112005	0.026436649462529	0.017324748106287
43.0.199999999999996.0	0.22173148900226003	0.19440027317157202	0.17034093190586902	0.150739777042376	0.138038744236979	0.13673147209365602	0.153541936144507	0.196360031399571	6.739217437968723	20.237501604879856	50	0.8733673504600221	1.616058409260293	23.931202861880042	10.9017823826701	3.771777214645645	2.235815455717165	2.247662308493673	6.949812666651152	0.25158722263488703	9.201020098010382e-05	0.24451445912420003	0.71979290075791	0.12663264953997902	0.38394159073971	0.042358259753152	0.08097259340379301	0.000122785354356	0.262345681305351	0.016268102907084	0.042705494362261	0.026438878366856003	0.017245023926093003
43.0.8.0	0.22909516879854702	0.20117133239779902	0.17633293310859102	0.155673941225021	0.14135242612884702	0.13738317497371702	0.14995042071212802	0.18662935305264902	6.739622691823938	20.23867871446985	50	0.8717587008829311	1.613583027757823	23.931827024200896	10.902790359561102	3.771774723065396	2.268792725519995	2.2504289360260232	6.893390354914868	0.259328169167833	9.353397014641905e-05	0.24415310422938002	0.718730926431514	0.12824129911707002	0.386416972242179	0.04172200234489001	0.08002795505835801	0.000125276934606	0.25957753000383305	0.016224203946686	0.042590359098663	0.026450973454257003	0.017181685380527
44.0.4.0	0.236542329760478	0.20808095558000603	0.182510163118688	0.16085916172223202	0.14504697410033401	0.13865705768567502	0.147352523112234	0.178346925326332	6.739873294672989	20.239406077748782	50	0.870076036714561	1.611005330608763	23.93239984302425	10.903708042114713	3.771772294443306	2.299009175961115	2.252769686207234	6.835616046935568	0.26707868669733104	9.500343543939492e-05	0.24392826094671302	0.718071065543858	0.12992396328544	0.38899466939123906	0.041128116145871	0.079158475636219	0.000127705556697	0.257235310357329	0.016198444380304003	0.042522856707385	0.026472040829909	0.017133482249063
45.0.	0.24405434185242803	0.215115082932288	0.188860910361652	0.16627981807459502	0.149092392587055	0.140497219254788	0.14566108139852202	0.171403946125312	6.739981858647722	20.23972035828893	50	0.868327337928921	1.608339053509651	23.93292378487486	10.904539993098396	3.771769932293066	2.326470566161986	2.2547081786815513	6.7768486519156035	0.274815989335761	9.641684789649441e-05	0.24382882831831101	0.717780622379196	0.13167266207108	0.39166094649035105	0.040574933318805004	0.07836074694087401	0.00013006770693600001	0.25529540447055404	0.016189313033974	0.042499019331896	0.026501281806361	0.017099259960721
45.0.6.0	0.25161161608000004	0.222258550768187	0.195372827430346	0.171921069502103	0.15346190462460602	0.14285376357076202	0.144796419085542	0.165697169593317	6.739959889456866	20.23965501016256	50	0.8665202833294731	1.605597198794813	23.9334012757052	10.905290695224446	3.771767639917279	2.351193887703884	2.256267276743997	6.7174159660497015	0.282516825591542	9.777257420158e-05	0.24384465798301003	0.717829706804741	0.13347971667052802	0.39440280120519006	0.040060746695929	0.07763135656482201	0.000132360082722	0.253734950681804	0.01619545256013	0.042515283032718	0.026537977598896003	0.017077948210715
46.0.199999999999996.0	0.259193731338891	0.229495137136795	0.20203283416106801	0.177768535676556	0.15813138470725602	0.14568212860516302	0.14468594704430301	0.161129281573011	6.739817945722698	20.23924073963089	50	0.8646622897603441	1.602792098051904	23.933834697485445	10.905964546936284	3.771765420410435	2.373206832500233	2.257469114111837	6.657616534512807	0.29015765274390604	9.906913366332631e-05	0.24396641973285202	0.718190837968889	0.13533771023965702	0.397207901948099	0.039583827104932	0.07696690261474601	0.000134579589567	0.25253181675450104	0.016215634544455	0.042568422400237005	0.026581475409639004	0.017068550448952002
46.0.8.0	0.266779572102643	0.23680762636423802	0.20882705386617903	0.183808029620421	0.163078851505385	0.148942444957599	0.14526370931856802	0.15760910022590002	6.739565783302843	20.23850592345525	50	0.862760544986873	1.59993546820269	23.93422638547639	10.9065658587494	3.771763276650489	2.392547241355985	2.258335122453313	6.5977215552773	0.29771481540577005	0.00010030523450900001	0.244185479059933	0.7188385834284391	0.137239455013128	0.40006453179731305	0.039142438438335	0.07636400689503	0.000136723349513	0.25166457231218003	0.016248737637231	0.042655493116328005	0.026631176085293	0.017070134355552
47.0.4.0	0.274347475275444	0.244177890559677	0.21574077940539801	0.190025338228091	0.16828401824653602	0.152598930127702	0.146469892185164	0.15505162986533702	6.739212483245347	20.23747697983568	50	0.860822035047296	1.597038461687423	23.934578625989943	10.907098849881077	3.771761211281966	2.409262534776493	2.258886059116898	6.537976785077812	0.30516472625233404	0.000101479806769	0.244493788171838	0.719749238033058	0.139177964952706	0.402961538312579	0.038734850572829	0.07581932674859801	0.00013878871803700002	0.251112461076334	0.016293728582821	0.042773782131270005	0.026686523437249	0.017081823370309
48.0.	0.281875384459909	0.25158698619402603	0.22275846608323502	0.196406046198903	0.17372789809628703	0.15661932298623502	0.148250312748353	0.15337799381043102	6.738766562826192	20.236178690326337	50	0.8588535667172491	1.5941117112456582	23.93489365447741	10.907567644972366	3.771759226693617	2.423409127544754	2.259142034583841	6.4786044149833	0.312484046894558	0.00010259202970000001	0.244883791186039	0.7209005446379321	0.141146433282752	0.405888288754345	0.038359350289901006	0.075329565727222	0.000140773306386	0.250855373386461	0.016349645987776003	0.042920765035741	0.026746995232714003	0.017102789300396
48.0.6.0	0.289341009834342	0.259015263883733	0.22986374860667003	0.202935399460572	0.17939246157187902	0.16097436133060702	0.150555900604866	0.15251526968364001	6.738236069787068	20.23463447303395	50	0.856861785596241	1.591165369669068	23.935173653822307	10.90797627077366	3.771757324993546	2.435051828605378	2.259122539233447	6.419804889506193	0.31964986691211	0.00010364135239000001	0.24534834357116303	0.722271456827081	0.143138214403761	0.40883463033093503	0.038014250375898	0.074891483231731	0.000142675006458	0.25087381941416503	0.016415586641777002	0.043094070138983004	0.026812095801819	0.017132245994593003
49.0.199999999999996.0	0.29672199180172404	0.26644248952139205	0.237039479533689	0.20959820443584	0.185260342845492	0.165637304116269	0.15334218365006402	0.152396248142096	6.737628660424939	20.232866608967694	50	0.8548531902173041	1.588209144810005	23.935420752750304	10.908328652727514	3.771755507984442	2.444263227863279	2.25884646906779	6.361758648965341	0.326639879124805	0.000104627506816	0.245880645388513	0.723841942317875	0.145146809782697	0.41179085518999803	0.037697897091974006	0.07450190322956701	0.000144492015562	0.25114890342539503	0.016490694186556	0.04329144871445	0.026881350157746002	0.017169444042902
49.0.8.0	0.30399606656413003	0.273847974897997	0.24426778679818503	0.21637875975758702	0.19131459171349602	0.170583498915946	0.15656878691380802	0.15295913362508	6.736951662588512	20.230896424590476	50	0.8528341424954431	1.5852523300607282	23.935637024301197	10.908628611436137	3.771753777141141	2.451123071613499	2.2583321500924542	6.304627779930549	0.33343254926971205	0.00010555051319700001	0.246474187495614	0.7255928245667941	0.14716585750455902	0.41474766993927403	0.037408676205329006	0.074157722126233	0.00014622285886200002	0.25166229939435203	0.016574149915882002	0.043510750842744	0.026954299493500002	0.017213666437614003
50.0.4.0	0.311141231791043	0.281210715964865	0.25153014801864704	0.22326081726501001	0.19753846799700803	0.17578999433576	0.16019895140615	0.154147203372616	6.736212124921132	20.22874443445479	50	0.85081087476492	1.582303830469911	23.935824484335942	10.908879859044344	3.771752133592274	2.455717628455631	2.257597361094468	6.248557563035252	0.34000727835800804	0.000106410677941	0.24712270959485302	0.727505659278265	0.14918912523508102	0.41769616953009203	0.037145017765985	0.07385591584041501	0.00014786640773000001	0.252396228227592	0.016665165484023	0.043749906266961	0.027030497898095	0.017264225115224
51.0.	0.318135910586449	0.288509536891431	0.25880747939458404	0.23022756931488503	0.203915275176933	0.18123519647678502	0.164199078301616	0.155908438763218	6.735416853868275	20.22643044833013	50	0.8487894936081141	1.579372184632996	23.93598509007434	10.909085995601139	3.771750578107234	2.458139047702971	2.256659354599289	6.193677911284282	0.346344556106837	0.00010720858489	0.24782016883158403	0.729562641994133	0.15121050639188802	0.42062781536700605	0.036905399800785006	0.07359354611134	0.000149421892771	0.25333343681582304	0.016762977300148002	0.044006909675753006	0.027109510124904004	0.017320458287504
51.0.6.0	0.324959112015672	0.29572323809169404	0.266080237072893	0.23726165961841303	0.210428230137255	0.18689856804139401	0.16853830237689701	0.158195140959829	6.734572440056158	20.223973647489032	50	0.8467759806475971	1.5764655824788991	23.93612073867597	10.909250505484279	3.7717491110892523	2.458484712464724	2.2555348758263403	6.140104695248243	0.352426103972978	0.00010794508077500001	0.24856071755292902	0.731746542668777	0.153224019352404	0.42353441752110405	0.036688351080527	0.073367766051777	0.000150888910752	0.254457179092887	0.016866842390922	0.044279809842209	0.027190910243531003	0.017381728463925
52.0.199999999999996.0	0.33159058652635104	0.30283074641929403	0.273328528932414	0.24434521496774403	0.217060365981278	0.19276036831873603	0.17318809741820101	0.16096354095898202	6.733685275661391	20.22139263485954	50	0.844776190456573	1.5735918790752792	23.93623326588889	10.909376753983244	3.771747732574849	2.456856589751752	2.254240179498516	6.087940954271028	0.358235006454211	0.000108621256027	0.24933868881623303	0.7340406630706771	0.15522380954342802	0.426408120924724	0.036492453099017004	0.07317582495100801	0.000152267425155	0.255751199245459	0.016976035522383002	0.04456670206979901	0.027274281012118002	0.017447421065723
52.0.8.0	0.33801097468620905	0.309811265770123	0.280532234793792	0.25145989534998603	0.22379446498775502	0.19880143201920303	0.178121915308964	0.164173412417556	6.732761564345444	20.21870546361858	50	0.8427958457388691	1.570758604586072	23.9363244447969	10.909467984137908	3.771746442239581	2.453360580125589	2.2527910443953942	6.037277995072058	0.363755829468757	0.00010923842209600001	0.25014858827048203	0.7364288129534441	0.15720415426113202	0.429241395413931	0.036316341385564	0.07301507232852	0.00015355776042400002	0.257199717182514	0.017089847384082	0.044865723427986004	0.027359213817560003	0.01751694353354
53.0.4.0	0.34420194776129703	0.31664442638255	0.28767113311770803	0.258586960063556	0.230613018881022	0.20500298474354903	0.18331485967348402	0.16778769408594302	6.7318073252357795	20.21592964853395	50	0.8408405299366261	1.567972970535953	23.936395984698795	10.909527313924656	3.77174523940965	2.448105869569838	2.251202785573519	5.98819638094921	0.368974724771834	0.000109798086474	0.250985091111522	0.7388953011685341	0.15915947006337502	0.43202702946405	0.036158706256024	0.072882961240263	0.00015476059035400002	0.258787416340014	0.017207583652707	0.045175050297522	0.027445309045204	0.017589724835043
54.0.	0.350146338770193	0.32331043118853603	0.29472503231082803	0.265707347555442	0.237498213696957	0.211346492751667	0.18874339426584902	0.171772127302526	6.73082839231111	20.213082164000305	50	0.838915677439637	1.565241872565023	23.93644953015165	10.909557733870404	3.7717441230787063	2.441204286406261	2.249490264210197	5.940766816230974	0.37387951952075804	0.000110301926525	0.251843042920579	0.7414249382125111	0.161084322560364	0.43475812743498105	0.036018293092451005	0.07277705084397801	0.00015587692129800002	0.260499433863286	0.017328564768319	0.045492897787193	0.027532176755925	0.017665215285577
54.0.6.0	0.355828262770626	0.329790197643821	0.301673904817899	0.27280176679168905	0.24443193663226803	0.217813544624707	0.19438508573607202	0.17609491279477602	6.729830410402288	20.210179432289923	50	0.8370265615930751	1.562571889891129	23.936486660206235	10.909562105159537	3.7717430919289843	2.432769666198466	2.247667895060055	5.895050931733523	0.378459790256144	0.00011075176312300001	0.252717463324581	0.7440030470820741	0.16297343840692702	0.43742811010887406	0.035893902228034	0.07269500823734901	0.00015690807102	0.26232135317683103	0.017452126273140002	0.045817520628012004	0.027619437565753004	0.017742886603065
55.0.199999999999996.0	0.361233225264165	0.336065493551136	0.30849802224223505	0.279850798060092	0.251395802366842	0.22438576238108401	0.20021837995802103	0.18072638997723903	6.728818828862953	20.207237305080707	50	0.8351782807282081	1.559969281735025	23.93650888785695	10.909543158281084	3.771742144355832	2.422917227678081	2.245749651546304	5.851101977794036	0.38270692072705903	0.00011114953492700001	0.253603551556912	0.7466154797230841	0.164821719271793	0.440030718264978	0.035784388502436	0.072634609591294	0.00015785564417200002	0.264239198918777	0.017577619580144	0.046147215196221	0.027706723640636	0.01782223212757
55.0.8.0	0.36634821774096804	0.342119065486505	0.31517808980655604	0.286835001186454	0.258371196447198	0.231044739602691	0.206222410749849	0.18563874102455102	6.727798893803528	20.204271040856028	50	0.8333757424715991	1.557439981003014	23.936517659721517	10.909503492244593	3.77174127849466	2.411762962785993	2.243749068541222	5.8089654320162945	0.386614143152931	0.00011149727400300001	0.254496693140643	0.749248636782431	0.166624257528403	0.44256001899699005	0.035688660542793	0.07259374060981201	0.00015872150534500002	0.266239434184782	0.017704413055837	0.046480322361548004	0.02779367973571	0.017902767145535
