time	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17	species_18	species_19	species_2	species_20	species_21	species_22	species_23	species_24	species_25	species_26	species_27	species_3	species_4	species_5	species_6	species_7	species_8	species_9
1840.0.	0.011094428727678001	2.133137445415769	0.9805832905299461	95.71265074666752	2.249735711474763	0.031993307525122	0.26297151223180204	30.05591109488932	2.3109991457396513	7.689000854260368	4.622011385947402	1032.3999622128756	1.508192039218017	101.71032120797892	0.004531312403097	0.027796201694148003	64.16445503729182	0.021447876483263	0.17629264450384302	29.50760101654743	0.22681196675903	0.302122962055349	0.6238234699896691	1097.093498450376	0.588289821513967	229.84531339815254	2.677580668192109
1880.0.	0.011090640601552001	2.133124375956105	0.9805826273436721	95.71276230279436	2.24973408940204	0.031993087300839	0.26292289403330904	30.056044717769197	2.311007069106246	7.688992930893771	4.622023757402197	1032.4019013472978	1.508187834342153	101.71026077993334	0.004531297478834	0.027795549032013003	64.16439624960427	0.02144768428575	0.17625964978414602	29.5076848245731	0.22673422855183603	0.302122190024468	0.623823047402119	1097.0936422669595	0.5879617667237911	229.8465662649036	2.67609073890036
1920.0.	0.011088035383203	2.13311478474855	0.9805821400837651	95.71284415815062	2.249732906313287	0.03199292579068	0.26288721490259603	30.05614286871649	2.31101288910529	7.688987110894725	4.622032843977411	1032.4033209389233	1.5081847518447962	101.71021641218128	0.0045312865731900005	0.027795096062454002	64.16435303153631	0.021447543286734	0.17623543604361502	29.507746393302437	0.22668078467118602	0.30212162557521705	0.6238227395515501	1097.0937440199853	0.587721012274484	229.8474855747994	2.674997290013504
1960.0.	0.011086243171634001	2.133107746103001	0.9805817821108831	95.71290422084118	2.249732043081448	0.031992807335707	0.26286103125770705	30.056214959676595	2.311017163837461	7.688982836162554	4.622039517495994	1032.404360349484	1.508182491978332	101.71018383741014	0.004531278601936001	0.027794781445363	64.16432126342673	0.021447439845297	0.17621766634936	29.507791620895418	0.22664403303346603	0.30212121279563003	0.62382251518665	1097.0938160983376	0.587544326456088	229.8481601374353	2.674194818546667
2000.0.	0.011085009875029	2.133102580691137	0.9805815191406541	95.71294829318899	2.24973141300733	0.031992720454822	0.262841816001158	30.05626790671869	2.311020303403479	7.6889796965965385	4.622044418515351	1032.405121507441	1.508180835097047	101.7101599217976	0.0045312727740370005	0.027794562748768	64.1642979144264	0.021447363955684	0.176204625725522	29.507824842270924	0.22661875298553302	0.30212091086416204	0.623822351598693	1097.0938672173384	0.587414659767862	229.84865511535068	2.673605894598521
2040.0.	0.011084160915512	2.133098789979036	0.9805813259738511	95.71298063252225	2.249730952961377	0.031992656729589	0.262827714596134	30.05630679143707	2.311022609124642	7.6889773908753725	4.622048017636269	1032.405678978657	1.5081796202357332	101.71014236404831	0.004531268512163	0.02779441060229	64.16428075512407	0.021447308278309003	0.17619505561579102	29.507849243100527	0.22660135859610603	0.302120689967322	0.623822232277019	1097.0939035150627	0.587319499761997	229.84901832086183	2.67317369186405
2080.0.	0.011083576319155	2.133096008110589	0.9805811840909441	95.71300436260027	2.249730616954712	0.031992609986891005	0.26281736606745304	30.0563353472298	2.311024302378318	7.6889756976216965	4.622050660570791	1032.4060873228066	1.508178729421866	101.71012947430398	0.004531265394808	0.027794304663336003	64.16426814589254	0.021447267429148	0.17618803240889103	29.507867164267253	0.226589386268673	0.30212052832464703	0.623822145210839	1097.093929319495	0.587249663690541	229.8492848360496	2.6728565054115343
2120.0.	0.011083173617128001	2.133093966596951	0.980581079882868	95.71302177546721	2.249730371470392	0.031992575699834006	0.262809771644396	30.05635631677516	2.311025545795444	7.688974454204571	4.622052601267564	1032.4063864686111	1.508178076185188	101.71012001174223	0.004531263114133001	0.027794230832645	64.16425888104536	0.021447237458585	0.17618287829623902	29.507880325737343	0.226581143094392	0.30212041001975803	0.6238220816583271	1097.0939476859014	0.587198412442904	229.84948040246402	2.672623728075823
2160.0.	0.011082896106612	2.13309246840357	0.9805810033499511	95.7130345529176	2.24973019207087	0.031992550548571	0.262804198364172	30.05637171479061	2.311026458841398	7.6889735411586155	4.622054026256678	1032.4066056425186	1.5081775971405782	101.71011306529252	0.004531261445249	0.027794179331241002	64.16425207411488	0.021447215469176002	0.17617909585504601	29.507889991153622	0.22657546548279603	0.30212032341843303	0.6238220352538001	1097.0939607736493	0.587160800272237	229.8496239081833	2.6724528974227093
2200.0.	0.011082704789971	2.133091368933675	0.9805809471452741	95.71304392898546	2.2497300609314372	0.031992532098348	0.26280010833071704	30.05638302114875	2.311027129267166	7.688972870732847	4.6220550725397125	1032.4067662408397	1.508177245821507	101.71010796602815	0.004531260223818	0.027794143371616002	64.16424707342038	0.021447199335306002	0.176176320041727	29.507897088831136	0.22657155345989202	0.3021202600144	0.623822001359698	1097.093970110732	0.587133197564307	229.84972921260848	2.672327528457773
2240.0.	0.011082572838605	2.133090562072748	0.980580905871372	95.71305080916426	2.249729965045921	0.031992518563452005	0.262797106800561	30.0563913227944	2.311027621524552	7.6889723784754604	4.622055840735083	1032.4068839299875	1.508176988161785	101.71010422282608	0.004531259329715	0.027794118238985	64.16424339994045	0.021447187497547003	0.17617428296168203	29.507902300692955	0.226568856892767	0.302120213586897	0.6238219765959631	1097.0939767796701	0.5871129406008471	229.84980648535748	2.672235523022445
2280.0.	0.011082481789965001	2.133089969947063	0.9805808755632541	95.71305585788068	2.249729894920742	0.031992508634148	0.262794904084988	30.05639741802638	2.311027982949712	7.688972017050298	4.622056404736361	1032.4069701826145	1.508176799184708	101.7101014751169	0.004531258675114	0.027794100655713003	64.16424070160755	0.021447178811825	0.17617278801504901	29.507906127633802	0.226566997353903	0.30212017958558	0.623821958498031	1097.0939815483039	0.587098074523383	229.8498631886517	2.672168002437011
2320.0.	0.011082418934584	2.133089535407831	0.980580853308433	95.71305956267719	2.249729843623968	0.031992501349766	0.26279328759138604	30.056401893118	2.3110282483064832	7.688971751693526	4.6220568188078595	1032.407033401398	1.5081766605766922	101.71009945818822	0.004531258195787	0.027794088341346	64.16423871968824	0.021447172438772002	0.17617169092308102	29.507908937554326	0.22656571445063403	0.30212015468129	0.623821945268168	1097.093984961918	0.5870871646964441	229.84990479812993	2.67211845077318
