time	s1	s10	s11	s12	s13	s14	s15	s16	s17	s2	s3	s4	s5	s6	s7	s8	s9
3.0.9.0	0.34242715777103305	5.98670978563185	1.30417446644385	3.011340828581325	4.840139426857514	0.21907252283647602	0.668619029915781	0.302068834976972	0.12209315560476801	8.233137962652727	30.59874419775872	0.712127234261223	23.948261883553425	10.069811122375597	0.10999736966630001	6.662939081805827	2.868335939306694
4.0.2.0	0.33808987153971604	6.373692761547483	1.2751521431607191	2.9981235683417893	4.677201607958852	0.21905834448886002	0.6393001440567201	0.29986684382022405	0.12320640045228401	7.640622105071528	31.49007181865736	0.7117476074012491	23.768390672438024	9.907522926346497	0.10609808708864	6.654860856548422	2.776994241081713
4.0.5.0	0.33393755216933	6.75215484524589	1.247126084186383	2.984451192601842	4.523134919261452	0.21899025279064602	0.612095072049154	0.297646505954591	0.12428370959291302	7.129506685724883	32.29067806695468	0.7119313712992481	23.587251341119437	9.748768232179614	0.102423016846877	6.645280232341758	2.690340919681373
4.0.8.0	0.329958653008255	7.122542531609733	1.220065622081459	2.970368732931369	4.377432038416765	0.218871609538157	0.586841583637778	0.29541185461240904	0.125326508098416	6.6878359942057575	33.012663477472394	0.7126040467971341	23.405159444792226	9.59353438067567	0.09895855393526501	6.634300057514186	2.6081249106731033
5.0.1.0	0.326141471846983	7.485274765379214	1.193940382394183	2.955917891126746	4.239613973739694	0.218705560221456	0.563390058444577	0.293166576766674	0.126336135726832	6.305438281717366	33.66636520691577	0.713689762627789	23.22240306033631	9.441800571934905	0.095691909789785	6.622016364889664	2.5301080261421243
5.0.3999999999999995.0	0.32247478659261203	7.840744670248232	1.168720290593532	2.941137161873819	4.109228271648419	0.21849504091587701	0.541602451265017	0.290914027225644	0.127313848903155	5.973656627844271	34.26061951023751	0.715117205211493	23.03924391355389	9.293538351015487	0.09261105782887001	6.608518597417412	2.456064187624831
5.0.7.0	0.31894813765581403	8.189321155909614	1.144375624918309	2.926062034400231	3.985847549699761	0.21824279065906002	0.5213513775808161	0.28865725089847	0.128260825447605	5.685121305196842	34.80298472843104	0.7168221474808261	22.855919155752094	9.148712399085513	0.08970468760319701	6.593890002742631	2.385778826538229
6.0.	0.31555192272978805	8.531350422536756	1.120877085312584	2.910725222226861	3.8690682107671153	0.217951365857698	0.5025192890151721	0.28639900788308803	0.12917817038353002	5.433556874071523	35.299930835929395	0.7187481808722831	22.672643364100082	9.007281423722883	0.08696216408202401	6.57820808968167	2.319048370827589
6.0.3.0	0.312277395317734	8.867157374479305	1.098195863221757	2.895156894703768	3.758509262006884	0.21762315493087903	0.484997720628675	0.284141798617818	0.130066921954363	5.213618499105799	35.757000626336016	0.720846542887648	22.48961054631755	8.869199042801643	0.08437349021399601	6.561545091111077	2.2556797753651088
6.0.6.0	0.30911661692451803	9.197046950804376	1.076303704987913	2.8793848974741643	3.653811199466357	0.217260392308104	0.46868659876301605	0.281887887755564	0.13092805741666902	5.0207529424398	36.178946819423636	0.723075525114462	22.306996043058096	8.734414611445022	0.08192927178181601	6.543968406024478	2.195490074812036
6.0.8999999999999995.0	0.306062389788118	9.521305378118027	1.055172965858276	2.86343495628235	3.554634939237244	0.21686517139315	0.453493601959074	0.27963932618485904	0.13176249841367402	4.851080445438784	36.569848711624196	0.725399720440514	22.12495828224343	8.602873971137516	0.07962068404674401	6.5255410087888475	2.138305949045229
7.0.199999999999999.0	0.303108184273471	9.840201349957898	1.034776653855639	2.847330862386266	3.460660786629653	0.216439456366179	0.43933356963304104	0.27739797102582103	0.13257111585991002	4.701294321064552	36.933211439328694	0.7277892433713441	21.94364037173952	8.474520115626744	0.07743943993164501	6.506321821722068	2.08396329722759
7.0.5.0	0.300248068041136	10.153987136462582	1.015088463874948	2.831094639792488	3.371587440212526	0.21598509283001002	0.42612795442979906	0.275165503634137	0.13335473433258302	4.568575578607722	37.272050459134284	0.7302189890473411	21.763171533071418	8.349293776049793	0.075377759621208	6.486366051244161	2.03230681961389
7.0.8.0	0.29747664029187204	10.46289962772464	0.9960828028781091	2.814746695459588	3.287131030120274	0.21550381737026802	0.41380431489949204	0.27294344574277	0.134114135996697	4.450520316649071	37.5889634563789	0.7326679596776481	21.58366838655581	8.22713393131956	0.073428341521297	6.46572548982492	1.983189607589119
8.0.1.0	0.29478897235243	10.767161314076093	0.977734807243894	2.798305953991661	3.207024191081457	0.214997266125511	0.40229584559027504	0.270733173909676	0.13485006410444	4.345077966314585	37.88619156082048	0.7351186676386511	21.40523610129089	8.107978251163404	0.071584334547208	6.444448786760314	1.9364727429890842
8.0.4.0	0.292180554812694	11.066981206458884	0.9600203533482101	2.781789978431201	3.131015170910797	0.214466982470109	0.391540941944547	0.268535932448044	0.135563226113183	4.25049875793796	38.165671466432286	0.7375566145953171	21.227969424094812	7.991763479402062	0.069839311720087	6.422581691012358	1.8920249078675
8.0.7.0	0.289647250905876	11.362555699958747	0.942916062387768	2.7652150787041823	3.058866975116713	0.213914423909626	0.38148279759701104	0.266352845008802	0.136254296465619	4.165289029878573	38.429079813040076	0.739969841331462	21.05195360093895	7.878425764683119	0.06818724505130501	6.400167269245447	1.849722005776783
9.0.	0.287185255595308	11.65406938350921	0.9263993003633981	2.74859640914847	2.990356548026062	0.213340968280766	0.372069031838825	0.264184924971592	0.136923919072398	4.088173206085921	38.67787098432615	0.742348541097252	20.877265203339025	7.76790094526045	0.066622481691106	6.377246101951608	1.809446795442506
9.0.299999999999999.0	0.28479105975651503	11.94169579869446	0.910448174032304	2.731948056411506	2.925273990527076	0.21274791933876103	0.363251345153123	0.26203308478445403	0.13757270953365902	4.018061445171932	38.91330930405743	0.7446847288602241	20.703972870894177	7.660124793708323	0.06513972131310501	6.353856460265137	1.771088537497855
9.0.6.0	0.28246141884660103	12.225598150493466	0.895041523533682	2.715283118855859	2.863421814236366	0.21213651180549903	0.3549852008541	0.25989814437638303	0.138201257131671	3.954022113247689	39.136496465623935	0.7469719591457761	20.532137979880428	7.55503322676198	0.06373399470140301	6.330034465769158	1.7345426547360252
