time	Ln_	NR	NRLc	NRLn	NRc	RE	REL
7.0.5.0	0.004999999999999	82.84195817435744	0.41420979087178506	0.41420979087174903	82.84195817435744	2.6163020676863242	1.083697932313674
7.0.8.0	0.004999999999999	82.84195817435744	0.41420979087178605	0.414209790871775	82.84195817435744	2.616302067686275	1.083697932313724
8.0.1.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178306	82.84195817435744	2.616302067686259	1.08369793231374
8.0.4.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178605	82.84195817435744	2.616302067686254	1.083697932313744
8.0.7.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178605	82.84195817435744	2.616302067686253	1.0836979323137461
9.0.	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
9.0.299999999999999.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
9.0.6.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
9.0.9.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
10.0.2.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
10.0.5.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
10.0.799999999999999.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
11.0.1.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
11.0.4.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
11.0.7.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
12.0.	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
12.0.299999999999999.0	0.004999999999999	82.84195817435744	0.41420979087178705	0.41420979087178705	82.84195817435744	2.616302067686253	1.083697932313747
