time	TFPI	VIIa_TF	VIIa_TF_X	VIIa_TF_Xa	VIIa_TF_Xa_TFPI	X	Xa	Xa_TFPI	Xa_TFPI_VIIa_TF
11.0.85.0	0.023704252937094	0.00125868207193	0.0006759099693920001	0.000695104696554	0.9753116977532911	130.76737969147771	36.854953546792906	1.378925443800782	0.02205860550883
12.0.	0.02367585481122	0.001258905269812	0.0006758093843190001	0.0006954481862970001	0.9751966687990141	130.72480063249213	36.897503964747926	1.3789543080292082	0.022173168360554003
12.0.15.0	0.023647525978654	0.001259128575665	0.0006757088127620001	0.0006957917805700001	0.9750816169049551	130.68222790992624	36.94004811545857	1.378983103190345	0.022287753926044002
12.0.299999999999999.0	0.023619266178972	0.0012593519893480001	0.0006756082545980001	0.000696135479341	0.97496654206647	130.6396615229325	36.98258599951202	1.3790118295443161	0.02240236221024
12.0.45.0	0.023591075154357002	0.001259575510719	0.0006755077097040001	0.0006964792825760001	0.9748514442789091	130.5971014706712	37.02511761749037	1.379040487348643	0.022516993218089
12.0.6.0	0.023562952649245003	0.001259799139639	0.000675407177959	0.000696823190243	0.9747363235376111	130.55454775231024	37.067642969970294	1.3790690768585971	0.022631646954544
12.0.75.0	0.023534898410059003	0.0012600228759720002	0.000675306659243	0.0006971672023100001	0.9746211798379061	130.51200036702508	37.110162057522864	1.379097598327467	0.022746323424565
12.0.9.0	0.023506912185007	0.0012602467195790001	0.000675206153437	0.000697511318748	0.9745060131751161	130.4694593139989	37.152674880713384	1.379126052006757	0.022861022633116002
13.0.049999999999999.0	0.023478993723937	0.001260470670326	0.0006751056604230001	0.000697855539525	0.9743908235445541	130.42692459242215	37.19518144010131	1.379154438146338	0.022975744585169003
13.0.2.0	0.023451142778218	0.001260694728079	0.000675005180081	0.000698199864611	0.974275610941523	130.38439620149285	37.237681736240184	1.379182756994555	0.023090489285702002
13.0.35.0	0.023423359100658	0.0012609188927040001	0.000674904712296	0.0006985442939760001	0.974160375361323	130.34187414041634	37.280175769677555	1.37921100879832	0.023205256739697002
13.0.5.0	0.023395642445438	0.001261143164069	0.00067480425695	0.0006988888275920001	0.9740451167992411	130.2993584084054	37.322663540955006	1.379239193803174	0.023320046952145002
13.0.65.0	0.023367992568062	0.001261367542042	0.000674703813928	0.000699233465428	0.9739298352505581	130.25684900468013	37.365145050608106	1.379267312253338	0.02343485992804
13.0.799999999999999.0	0.023340409225314003	0.0012615920264910001	0.000674603383114	0.0006995782074570001	0.9738145307105501	130.21434592846794	37.40762029916641	1.379295364391751	0.023549695672384
13.0.95.0	0.023312892175233003	0.001261816617288	0.0006745029643940001	0.0006999230536500001	0.9736992031744811	130.17184917900332	37.45008928715349	1.3793233504601	0.023664554190184
14.0.1.0	0.023285441177084	0.001262041314303	0.000674402557653	0.0007002680039780001	0.97358385263761	130.12935875552813	37.492552015086936	1.379351270698851	0.023779435486454
14.0.25.0	0.023258055991339	0.001262266117406	0.0006743021627770001	0.000700613058413	0.9734684790951881	130.08687465729147	37.53500848347835	1.379379125347259	0.023894339566212
14.0.399999999999999.0	0.023230736379661002	0.001262491026471	0.000674201779654	0.000700958216929	0.9733530825424591	130.04439688354935	37.577458692833375	1.379406914643394	0.024009266434483003
14.0.549999999999999.0	0.023203482104889	0.0012627160413700002	0.000674101408171	0.0007013034794960001	0.9732376629746601	130.0019254335651	37.61990264365175	1.37943463882415	0.024124216096299
14.0.7.0	0.023176292931025	0.0012629411619760002	0.000674001048216	0.0007016488460890001	0.9731222203870191	129.9594603066091	37.662340336427285	1.379462298125258	0.024239188556697003
14.0.85.0	0.023149168623226003	0.0012631663881650002	0.0006739006996770001	0.0007019943166800001	0.9730067547747571	129.91700150195862	37.70477177164789	1.379489892781298	0.024354183820717003
15.0.	0.023122108947791	0.001263391719811	0.0006738003624430001	0.000702339891243	0.9728912661330901	129.87454901889808	37.747196949795644	1.3795174230257081	0.02446920189341
