time	species_0	species_1	species_10	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9
1320.0.	0.696796910491669	999.3031067785164	499.999951844	2765.7082920356966	967.3575697590688	266.9337529652439	403.85410302932166	344.03567650260976	252.1101241570687	99.9999903689	499.999951844
1350.0.	0.474247375637928	999.5256563133704	499.999951844	2941.9921568906248	836.1908143567482	221.8166435126365	209.3508284242009	311.3252348340787	479.3238404307203	99.9999903689	499.999951844
1380.0.	0.41067549139587606	999.5892281976126	499.999951844	3138.507180229857	690.3263963154354	171.16603821471955	107.10863400697762	245.42360171044132	647.4676679715809	99.9999903689	499.999951844
1410.0.	0.39136936173109305	999.6085343272774	499.999951844	3342.5882482265692	536.2065331834773	121.20483334996466	66.89936492608696	208.29041292786243	724.8101258350501	99.9999903689	499.999951844
1440.0.	0.395533950878094	999.6043697381301	499.999951844	3548.853020196939	376.43997856012743	74.70661600294515	69.30386315137629	224.27386319549015	706.4221773421336	99.9999903689	499.999951844
1470.0.	0.42249326241759705	999.5774104265907	499.999951844	3751.7232677621114	213.95259738394466	34.32374961395563	111.45864336826621	281.21155368240557	607.3297066383282	99.9999903689	499.999951844
1500.0.	0.484821068524366	999.515082620484	499.999951844	3934.8359857397963	59.6280925889142	5.535536431303225	202.8877614956706	338.2739478437249	458.83819434960435	99.9999903689	499.999951844
1530.0.	0.609180258591512	999.3907234304163	499.999951844	3992.5416785883613	7.442864552319798	0.015071619329574001	341.4851674828564	349.7312604518672	308.7834757542763	99.9999903689	499.999951844
1560.0.	0.8612202663468651	999.1386834226614	499.999951844	3985.622885376328	14.329069169723859	0.047660213958442006	508.714989088741	305.0780833373697	186.20683126288915	99.9999903689	499.999951844
1590.0.	1.5518554835849971	998.4480482054237	499.999951844	3956.210735253972	43.393565842221754	0.395313663818439	697.3540457473819	212.76973240689898	89.87612553471916	99.9999903689	499.999951844
1620.0.	5.805911999516015	994.1939916894928	499.999951844	3733.8886955233015	254.78967148944545	11.321247747265412	891.8626630490721	86.10406187043101	22.033178769497084	99.9999903689	499.999951844
1650.0.	16.536294870099855	983.4636088189086	499.999951844	2783.912348111546	990.1121398664769	225.97512678198814	850.7146198992419	133.78377332230102	15.501510467457177	99.9999903689	499.999951844
1680.0.	0.9065656806565131	999.0933380083526	499.999951844	2718.438487451572	1004.0716179375216	277.48950937091905	496.09990824340093	328.8810666498721	175.01892879572776	99.9999903689	499.999951844
1710.0.	0.517488357165909	999.4824153318431	499.999951844	2879.766206814147	882.1891241607688	238.0442837850976	262.1211235928124	330.32313124624864	407.55564884993987	99.9999903689	499.999951844
1740.0.	0.42479642940424306	999.5751072596048	499.999951844	3071.766645132512	740.0670721115288	188.16589751597394	132.9932071018161	266.40082386078086	600.6058727264041	99.9999903689	499.999951844
1770.0.	0.39475777860486405	999.6051459104044	499.999951844	3274.053129154603	588.3459860832774	137.60049952213492	74.86445970699461	215.19758612202355	709.9378578599832	99.9999903689	499.999951844
1800.0.	0.39182638544174503	999.6080773035676	499.999951844	3480.1053487164677	430.20918173396757	89.68508430958035	64.30230278098036	213.02877876913072	722.6688221388907	99.9999903689	499.999951844
1830.0.	0.41048034115924004	999.5894233478502	499.999951844	3684.9638753674335	268.14471518964746	46.89102420293478	92.43924440683104	259.7593858682306	647.8012734139403	99.9999903689	499.999951844
1860.0.	0.45865706766558	999.541246621343	499.999951844	3878.717263052682	108.12371478164711	13.15863692568554	166.37358390704074	322.35253337152244	511.2737864104389	99.9999903689	499.999951844
1890.0.	0.5586726082251541	999.4412310807829	499.999951844	3991.9359869479163	7.992758390950462	0.070869421147249	291.44077203600676	352.5600044454167	355.9991272075792	99.9999903689	499.999951844
1920.0.	0.7535642938598011	999.2463393951481	499.999951844	3988.878630017141	11.092015487839399	0.028969255035853004	450.2292927063002	325.6586542055727	224.11195677713013	99.9999903689	499.999951844
1950.0.	1.22209143218563	998.7778122568226	499.999951844	3971.9559714179713	27.872591402560747	0.17105193948330702	632.411883635065	248.4315784535504	119.15644160038794	99.9999903689	499.999951844
1980.0.	3.1979617804097	996.8019419085981	499.999951844	3862.619532425145	134.08255846718296	3.297523867685187	829.6395073907662	129.55064977404533	40.80974652419198	99.9999903689	499.999951844
2010.0.	27.772341598008705	972.227562091	499.999951844	3087.173862075687	788.8570438154436	123.96870886888367	932.1604055997852	62.546690730470864	5.292807358747533	99.9999903689	499.999951844
2040.0.	1.376634127173885	998.6232695618345	499.999951844	2685.8204609333525	1032.3164798737569	281.8626739529047	604.516372005253	290.59084926815524	104.89268241559505	99.9999903689	499.999951844
2070.0.	0.584745354476224	999.4151583345322	499.999951844	2820.402288446853	926.2491171897441	253.34820912341266	326.52874767404916	342.6894320130015	330.7817240019531	99.9999903689	499.999951844
2100.0.	0.445076036986545	999.5548276520223	499.999951844	3006.049753146044	788.8150180447565	205.13484356921023	166.76288081333024	289.1365663957756	544.100456479898	99.9999903689	499.999951844
2130.0.	0.40100064803676005	999.5989030409721	499.999951844	3205.875133317486	639.8161434035585	154.30833803896465	88.03692153662291	227.91011133830105	684.0528708140802	99.9999903689	499.999951844
2160.0.	0.39043579590178	999.6094678931074	499.999951844	3411.196345126446	483.5671238619605	105.23614577160261	63.475171594978406	207.53925451541338	728.9854775786131	99.9999903689	499.999951844
2190.0.	0.401633850829875	999.5982698381795	499.999951844	3617.107750628266	322.46487247942264	60.426991652321014	78.52613451649495	240.221267237604	681.2525019349059	99.9999903689	499.999951844
2220.0.	0.43822050941701	999.5616831795924	499.999951844	3816.6132312661316	160.40857613929532	22.97780735458288	135.90324474062533	302.6590670991262	561.4375918492533	99.9999903689	499.999951844
2250.0.	0.517729556589426	999.4821741324197	499.999951844	3976.74784786569	22.12360863569473	1.128158258623099	244.83901559201712	348.69028138295306	406.4706067140347	99.9999903689	499.999951844
2280.0.	0.672247812649126	999.3276558763594	499.999951844	3991.0845088453157	8.896209026189165	0.018896888498933003	394.3488560750275	340.6616021847634	264.9894454292139	99.9999903689	499.999951844
2310.0.	1.008558007210222	998.9913456817981	499.999951844	3980.5494539161828	19.36491587549555	0.08524496832441	569.3530094650603	279.3214896737101	151.32540455023522	99.9999903689	499.999951844
2340.0.	2.108648475795039	997.8912552132138	499.999951844	3925.459018585133	73.4776298826074	1.0629662922606231	763.3642311504549	172.91661317824745	63.71905936030336	99.9999903689	499.999951844
2370.0.	13.315270281600569	986.6846334074077	499.999951844	3480.4032509892686	479.0151930624718	40.58117070826272	936.7380024852392	54.03818949469918	9.223711709067977	99.9999903689	499.999951844
2400.0.	2.8256552811873252	997.1742484078216	499.999951844	2687.338220219655	1040.6663575350963	271.99503700525037	727.4115760455371	223.5455130929981	49.04281455047085	99.9999903689	499.999951844
2430.0.	0.6972144282550291	999.3026892607539	499.999951844	2765.5305196769723	967.4894873333076	266.97960774971784	404.092424351734	344.0197183056215	251.8877610316502	99.9999903689	499.999951844
2460.0.	0.47433741839604604	999.5255662706128	499.999951844	2941.7823854829257	836.3439531642958	221.8732761127759	209.47246966002373	311.3794746342754	479.14795939470605	99.9999903689	499.999951844
2490.0.	0.410698235099046	999.5892054539096	499.999951844	3138.2877614964827	690.4891061042603	171.22274715925244	107.1531036243681	245.46044407464743	647.386355989989	99.9999903689	499.999951844
2520.0.	0.39136366737938305	999.608540021629	499.999951844	3342.366076782186	536.3753545053901	121.2581834724202	66.89309392215067	208.27092344354307	724.8358863233108	99.9999903689	499.999951844
2550.0.	0.39550554179420705	999.6043981472144	499.999951844	3548.6330885745547	376.61227721250776	74.7542489729335	69.25642402983672	224.1997830648862	706.5436965942819	99.9999903689	499.999951844
2580.0.	0.422433459712073	999.5774702292964	499.999951844	3751.5140196424936	214.1233220510406	34.362273066462514	111.3600155918466	281.12133001303016	607.5185580841277	99.9999903689	499.999951844
2610.0.	0.48470357132202	999.5152001176866	499.999951844	3934.6768965359747	59.76762097447848	5.555097249542775	202.72590771071827	338.22450772331496	459.0494882549712	99.9999903689	499.999951844
2640.0.	0.6089577285511381	999.3909459604575	499.999951844	3992.5460060263536	7.438534085900975	0.015074647740223001	341.27777431610156	349.7582781335208	308.96385123938194	99.9999903689	499.999951844
2670.0.	0.860724930229522	999.1391787587783	499.999951844	3985.638727311547	14.31332866675624	0.047558781690856006	508.47597759979277	305.1723345537089	186.35159153550234	99.9999903689	499.999951844
2700.0.	1.550197597850444	998.4497060911572	499.999951844	3956.295958256615	43.30977927576587	0.39387722761202903	697.0914697857437	212.92161255393458	89.98682134932632	99.9999903689	499.999951844
