time	IkBa_cytoplasm	IkBa_mRNA_cytoplasm	IkBa_mRNA_nucleus	IkBa_pre_mRNA_1	IkBa_pre_mRNA_2	JNK	JNK_P	LPS	MSK1	MSK1_P	TNFR1_EL	TNFR1_cytoplasm	TNFa_TNFR1_EL	TNFa_TNFR1_cytoplasm	TNFa_mRNA_LSEC	TNFa_mRNA_MC	TNFa_pre_mRNA_LSEC	TNFa_pre_mRNA_MC	p38	p38_P	p65_2P	p65_IkBa_nucleus	p65_cytoplasm	p65_nucleus	s11	s14	s15	s16	s19	s3	s5	s8
0.0.	0.5578799986799999	0.924832264107	2.87628285932e-05	1.7460999130100001	1.7460999130100001	0.614706799145	0.385293200855	5.0	14.954861727800001	0.045138272151999996	0.00122834645669	5.5275590551200005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.56049129431	0.43950870569	0.214047767659	0.855649002538	0.00034919974006300005	0.017455558814300002	1.11575990223	0.29999697898	3.0210197919e-06	1.262177448353619e-29	0.0427823390989	0.00436862353334	0.0729884259201	0.218412029817
900.0.	0.35461154542787504	0.9282765167551351	3.1410807110875366e-05	2.258400495471845	1.906856063994962	0.5619410314838761	0.438058968516124	3.6228478370991892	14.950236595844032	0.049763404107975	0.0011071452728700002	4.9822029245613775e-05	1.190595434340895e-09	2.960032918635288e-05	2.9369632459834162e-08	1.665493106184109e-07	0.017510996695912003	0.008816032618582001	0.5043834722622781	0.495616527737722	0.24069336601526	0.697171405375237	0.000637352585237	0.031863042477178	0.709223260901333	0.299987912988855	1.208701093634444e-05	1.8992894113162283e-05	0.034858308535041	0.008015579904589001	0.199157409368377	0.40071906257003104
1800.0.	0.024835552515571003	1.048079317810762	8.196165919941089e-05	9.239478219497666	4.975702082681739	0.43839731790380104	0.5616026820962	2.625005287459742	14.937976456577879	0.062023543374132004	0.0007467264509490001	3.360377281209721e-05	2.271261411216571e-09	0.000117624889454	5.668796477271487e-08	3.268750601012593e-07	0.033767024017718	0.017113281958077	0.38067727082818803	0.6193227291718121	0.38167011685449403	0.364998183110732	0.00363930383109	0.181962925115447	0.049671102343968	0.29997968285709403	2.0317142697636773e-05	5.3720015998127804e-05	0.018249700427638002	0.011989080913968001	0.203536860316466	0.5993967279091691
2700.0.	0.023862993126101	2.0334985506095222	0.000319116314369	28.862202391207923	19.37269358184951	0.31469155463521703	0.6853084453647841	1.901998943829195	14.926035400206397	0.0739645997456	0.000249102767959	1.1211082278219392e-05	2.5222589405977234e-09	0.00023915947913100003	8.155135803764445e-08	4.7524096496645587e-07	0.048561627133433004	0.024788477796747	0.27068379542408	0.7293162045759191	0.6307792042900601	0.16708447157490303	0.007621780627343	0.38108529615055503	0.047725873323709006	0.29997776915139	2.2230848400863403e-05	0.000178829994794	0.008354082741856	0.009727714543942001	0.120456186517765	0.48635305528589806
3600.0.	0.102253482052749	4.394991356448322	0.0005133873670970001	31.81857187352321	31.166126214442723	0.35002144021416903	0.6499785597858321	1.378130550609706	14.9287744446283	0.07122555532371401	1.2349372802641301e-05	5.566241036266557e-07	5.725176411762925e-10	0.00029698288679000004	1.036721836360563e-07	6.097704127160573e-07	0.061723716021714004	0.031744623766576004	0.320063323977687	0.679936676022312	0.764603590571834	0.329811298791712	0.004840738044460001	0.242030766784487	0.2045065848998	0.299992617944352	7.382055439132261e-06	0.0008187892754760001	0.016490378773764	0.006114634226797	0.11191567463179601	0.30571036721432304
4500.0.	0.26506366452039404	6.362586848388378	0.00035355346698500003	13.603823204177234	21.462977894592967	0.44164198922745	0.5583580107725531	0.9985514559505251	14.93866727883447	0.06133272111755501	4.381868278534578e-06	1.980512589719629e-07	4.605369331667529e-10	0.000298928853999	1.228687340065073e-07	7.289589229996722e-07	0.073145287146442	0.037904305887964	0.41064957626375503	0.589350423736242	0.659964803438926	0.5488910976236	0.0012732562148820002	0.063660639364004	0.5301270317707201	0.29999347150280303	6.5284969886582716e-06	0.001856243764985	0.027444381435348	0.005291994745607	0.12326774936883202	0.26457206267159
5400.0.	0.421285045411859	6.65869856837936	0.00016387440886200003	5.7359460379591845	9.948225166447383	0.48980791531618706	0.510192084683815	0.723519995742614	14.943483456111162	0.056516543840858004	2.700998811638734e-06	1.224106503577585e-07	4.5363180305923125e-10	0.000299339376901	1.3909890371389479e-07	8.319247298732145e-07	0.082801446616002	0.043222630594892	0.45331229134986206	0.546687708650136	0.541285479901748	0.616956267237404	0.0007128113859690001	0.035638069461336006	0.842569828688514	0.29999352410484204	6.475894949407978e-06	0.002966258486784	0.030847639790854003	0.005786423509320001	0.141162285685475	0.289290935416235
6300.0.	0.5535877563390841	6.081102048570596	8.105085507403697e-05	3.33517471208216	4.920313712925837	0.5144028175470381	0.485597182452964	0.524240569790235	14.945694043176172	0.05430595677586501	1.944512550892574e-06	8.836848325351673e-08	4.516007592756225e-10	0.000299524134812	1.524687486066956e-07	9.185748844334752e-07	0.0907554723083	0.047695698346351005	0.47287619716246704	0.527123802837532	0.46394756281013005	0.646431327475218	0.000521389079535	0.026066397877526	1.107175276022127	0.29999353957471403	6.460425077439745e-06	0.004101793695737	0.032321391605815	0.006339606116544	0.150309347254235	0.31694882134304503
7200.0.	0.657714270091583	5.293745135654524	5.0400950398129145e-05	2.464407169161455	3.0596717142138212	0.526915883710209	0.473084116289793	0.379848762476418	14.946705625320671	0.053294374631364	1.522632905245357e-06	6.938384250379798e-08	4.507569217972199e-10	0.000299627171027	1.632125654456898e-07	9.89625475406709e-07	0.097146928975767	0.051361473204328004	0.48182787483384804	0.5181721251661501	0.418361339653046	0.6601262440660981	0.000431354424787	0.021564289141904003	1.315428326531772	0.29999354600211703	6.453997674274495e-06	0.005228499805515	0.033006136759952	0.006742256298625001	0.155070341960192	0.33708070108369104
8100.0.	0.732690549502483	4.538044491284978	3.835781061558516e-05	2.077175659070189	2.32857663659446	0.533276870095875	0.466723129904126	0.27522685323891904	14.947168663079895	0.052831336872139006	1.258557431007248e-06	5.750044905038583e-08	4.5033691689694603e-10	0.000299691666464	1.71652082463146e-07	1.046467926778547e-06	0.10216736445997	0.054292701190637005	0.48592597372767904	0.514074026272319	0.392635839953202	0.666655691175516	0.00038413054609000004	0.019202872470728	1.465380907003391	0.29999354920117105	6.45079862046723e-06	0.006319670215638001	0.033332608777128	0.006997565229451001	0.15770020786603	0.34984582586358204
9000.0.	0.7788551917634571	3.878532132201628	3.2998185247745114e-05	1.8849749373881992	2.003213007448372	0.536511459862565	0.463488540137437	0.19942100179417602	14.947381013447126	0.05261898650491	1.080723624363022e-06	4.949794697323562e-08	4.5010278814996775e-10	0.00029973509897900005	1.781486855692161e-07	1.0909317415130138e-06	0.106031877229026	0.056584541017549006	0.487806012657774	0.512193987342224	0.378498699333489	0.6697624514979501	0.00035986164255400003	0.017989303004763	1.557710212131115	0.29999355098442104	6.4490153706035636e-06	0.007355750021415	0.033487946661378006	0.007148242096975001	0.159136478295024	0.35737950653612205
9900.0.	0.7973195330062081	3.323576298209642	3.0465628004868503e-05	1.795477550791582	1.849470564220631	0.538158103567544	0.46184189643245704	0.144494388868842	14.947478744016273	0.052521255935762005	9.54752451894622e-07	4.3829266590305076e-08	4.499616429685027e-10	0.00029976586502100005	1.830615559583605e-07	1.125022273669717e-06	0.10895421361661801	0.05834098778928801	0.48867177135674106	0.511328228643257	0.37091979530329106	0.6711182177732431	0.00035057241950600004	0.017524775436953	1.5946389140982742	0.29999355205932504	6.447940466398026e-06	0.008323665419827	0.033555734986214	0.007232678618048	0.159789813755218	0.36160125625594003
10800.0.	0.7898841662328101	2.8656612969710773	2.9464542838589866e-05	1.774831303918643	1.788698526288946	0.5389980185148531	0.46100198148514804	0.104696236728225	14.947523984237069	0.052476015714969	8.621484449599325e-07	3.96621073962546e-08	4.498712796191092e-10	0.00029978848176600003	1.867187539090952e-07	1.150700253954946e-06	0.111129574115121	0.059663517562247005	0.48907290923614705	0.51092709076385	0.367031569116594	0.6714691491128001	0.000353019641983	0.017647102966571	1.57976819859005	0.299993552759097	6.447240694170922e-06	0.009215869974171	0.033573281683546	0.0072771467773920006	0.15984259764715	0.363824638954009
11700.0.	0.759079263600363	2.493805505078653	2.9536816008522014e-05	1.811026037963799	1.793086524695898	0.539427751506496	0.46057224849350603	0.07585970677727001	14.947545117784644	0.052454882167393004	7.921216385455084e-07	3.6510920336057486e-08	4.498115256470193e-10	0.000299805584459	1.89402120648618e-07	1.169735643857029e-06	0.11272564185936401	0.060643600377610005	0.48926056713459704	0.510739432865401	0.36527148586578	0.6711309414912681	0.00036635079035200003	0.018313645394323	1.518158409481358	0.299993553195578	6.446804213279561e-06	0.010029248814387002	0.033556371548235	0.007297580831820001	0.159360393897579	0.36484635065021104
12600.0.	0.7082225193258651	2.197479944365925	3.054826433074608e-05	1.903030265226921	1.854488841951438	0.539648625885647	0.46035137411435406	0.05496563431686301	14.947555129651509	0.052444870300521	7.379808985033682e-07	3.407460325619145e-08	4.497696801671246e-10	0.000299818807286	1.913431119883953e-07	1.18363600902631e-06	0.11388011294132301	0.061359062711040004	0.489349664433512	0.5106503355664851	0.364829596156781	0.670203916840283	0.00039130979471100003	0.019561591699495	1.416444934653234	0.299993553521539	6.446478253019035e-06	0.010764031478101	0.033510020697673004	0.007302849028405001	0.158334872572775	0.365109797937601
13500.0.	0.641475722143507	1.967947105180504	3.253467818283025e-05	2.057576645295122	1.975078273266139	0.5397629164313621	0.460237083568639	0.039826425890085004	14.947559974429847	0.052440025522183006	6.953735795778825e-07	3.215728788547823e-08	4.4974001852681483e-10	0.00029982921329600005	1.927255707851249e-07	1.1936315511910588e-06	0.11470235204800001	0.061873362231473	0.489392920508102	0.510607079491895	0.36532521300451903	0.668663461230507	0.000430053138572	0.021498762422302	1.282951351001981	0.299993553747452	6.446252339619116e-06	0.011422817861877	0.033432998465344005	0.007297361255839001	0.156699324403156	0.36483547485544005
