time	Active_R2	Active_Rec	Active_Rec_endo	Inactive_Rec	S2_c	S2_n	S4_c	S4_n	S7	Smad7mRNA	Smad7mRNA1	TGFb	TGFb_In	TGFb_R1_endo	TGFb_R1_surface	TGFb_R2_endo	TGFb_R2_surface	pS2_c	pS2_n	pS2_pS2_S4_c	pS2_pS2_S4_n	pS2_pS2_pS2_c	pS2_pS2_pS2_n
0.0.	0.0	0.0	0.0	0.0	983.8767796829568	331.2552270770431	321.7549460488095	67.78337093619042	5.602470383357649	0.029984454646869003	0.195085328737157	100.0	0.0	17.131731480990446	7.374847209809555	21.63289027357583	2.848579034924173	0.0	0.0	-1.85460307534371e-68	0.0	0.0	0.0
14.0.5.0	1.8395018147386741	0.678888739548084	0.322716772764895	1.317427253885918	784.1963616522137	269.46671525768573	218.7396696938585	86.68319896669533	4.308980267133058	0.040861518559079005	0.557475405852746	99.47660194594128	0.029148707984351003	19.030390111910457	0.903758944203861	20.146732866300855	0.16678096990489602	0.30538655009334204	0.5453950168925921	55.68896948180752	75.75278571578183	2.468930030320171	23.959703640020095
29.0.	2.185530234745638	0.6225707398594821	0.298442939017769	1.300031761421577	693.5029887704779	240.1256047241229	202.12226477797086	99.70501887055504	4.642516350207401	0.30539665545273204	4.105671990416166	98.95594578016393	0.027262172001897	17.954666551628566	0.713948931722106	19.868062501688375	0.19794260114230103	0.304045481792724	0.60070112990641	51.507962782707025	104.32778904189846	3.6262308684613638	79.1842696402787
43.0.5.0	2.3074143179560522	0.48426925963905704	0.235870295217102	1.3296018843540551	658.0463806136925	227.81183017089066	213.2369544679161	97.42315780037308	6.109062123632688	0.834783028359748	7.709992588993833	98.43801488226877	0.022318468830324	17.538819124873218	0.5799776126073191	19.90832272331619	0.20974898941730602	0.26700558382925005	0.607136503173845	42.06481975457919	103.26655678844591	2.851914077230177	122.82139022755156
58.0.	2.336176972792444	0.34319867727275705	0.16749965598666602	1.3652011548537661	658.5337768828451	227.09883327519037	232.15861980790353	91.40001816358362	8.848017356127228	1.19021442078383	8.578889385029292	97.92279463431626	0.01649033766078	17.375636131161997	0.477144606595986	20.051191678682354	0.213445517239073	0.22284511232909102	0.592800964823031	31.943732721861046	91.68853981069671	1.775848537527661	147.2422064830214
72.0.5.0	2.353926303642386	0.25512710835748603	0.12363793548859	1.385942920745794	675.4027549475779	231.94898016213114	248.9764706164868	85.38158122114638	12.07890126345745	1.217650582413716	7.456631886339293	97.41027081407165	0.012621148171671	17.268272436182514	0.41410600029687405	20.142053165781984	0.21617658709043602	0.188854527280259	0.570561308130139	24.555608277392885	78.8475240249038	1.058037601553772	155.34995169381835
87.0.	2.369479848158212	0.206530940932756	0.09934501838017501	1.396374188002647	696.3395403344898	238.40365797648383	260.4086865800089	81.11222520292046	15.030594309067698	1.044386377047382	5.809433495855309	96.90042936737599	0.010464332515672001	17.191129265988053	0.37864695640772605	20.185888416924815	0.21871895777962302	0.167555999441831	0.549022087213024	20.159014839081845	69.04563499270796	0.6936649936297341	153.42287169605385
101.0.5.0	2.379538039651387	0.179387198474934	0.085817435350204	1.401804573510062	716.9500340644944	244.95049636565088	267.479368196838	78.5933900943237	17.37075720501403	0.8206489884383981	4.3511956192368935	96.39325628865295	0.009266280924973001	17.140653949205795	0.358768809694449	20.208181969262665	0.22078021220102	0.155098677451864	0.530645593142385	17.700481685963794	62.34017317388277	0.5194612434525521	146.5765482525895
116.0.	2.384055331654543	0.163601021665074	0.07798019399823801	1.404849155717007	735.951127666603	251.08492386095324	271.84327447880787	77.23283205555411	19.087466757598488	0.621675103768769	3.242309462726728	95.88873762361838	0.008574929821821	17.109821390971256	0.34745848811420704	20.221684126104286	0.222352469864213	0.147895665039415	0.515300739719567	16.331301926752783	57.711278167134736	0.43327429815622803	137.85235663959244
130.0.5.0	2.384568700586955	0.154073817647982	0.073264784783338	1.406658743054039	752.9732118564617	256.63113049689736	274.63547665067443	76.53252261316634	20.29339132922371	0.46775654388783405	2.44730297032153	95.38685948272806	0.008160362338227001	17.091647753151598	0.340963539927403	20.23129010338469	0.22356936587820903	0.14371472039361602	0.5024129197613341	15.563792753841057	54.36220161161191	0.388227477007262	128.8365045509306
