time	IkBa_cytoplasm	IkBa_mRNA_cytoplasm	IkBa_mRNA_nucleus	IkBa_pre_mRNA_1	IkBa_pre_mRNA_2	JNK	JNK_P	LPS	MSK1	MSK1_P	TNFR1_EL	TNFR1_cytoplasm	TNFa_TNFR1_EL	TNFa_TNFR1_cytoplasm	TNFa_mRNA_LSEC	TNFa_mRNA_MC	TNFa_pre_mRNA_LSEC	TNFa_pre_mRNA_MC	p38	p38_P	p65_2P	p65_IkBa_nucleus	p65_cytoplasm	p65_nucleus	s11	s14	s15	s16	s19	s3	s5	s8
0.0.	0.510679872952	0.954577660503	0.000124095095865	20.9158330985	20.9158330985	0.916438841557	0.08356115844260001	5.0	14.9904622516	0.00953774842945	0.00122834645669	5.5275590551200005e-05	-1.5407439555097882e-33	0.0	0.0	0.0	0.0	0.0	0.902499906231	0.09750009376890001	0.238450337937	0.870509482564	0.000256557042108	0.0128210126003	1.02135960422	0.29998908305	1.09169502571e-05	0.0	0.0435253045909	0.00359387714163	0.0714016751111	0.179665419134
900.0.	0.36963725160873	0.9561262996396461	0.000125576760249	22.9418247394022	21.165573448954795	0.9028145652311671	0.09718543476843201	3.776799617957813	14.989439238218006	0.010560761811450001	0.0010901849080150001	4.905888091518132e-05	1.3574404937963691e-09	3.3742470812726164e-05	3.195269132328298e-08	1.872738262131307e-07	0.017933805101106003	0.009323261707200001	0.8895856215359771	0.110414378463922	0.269005729736332	0.7490830213574311	0.000411186246497	0.020552348212984	0.7392745836417961	0.29996587805925	3.412194100666316e-05	2.199136447433193e-05	0.037453814026868	0.0063012352357200005	0.15672140616680702	0.314988593299422
1800.0.	0.037811401363795	1.031890653343146	0.000167074282481	57.24065766649416	28.16001062485016	0.8718680176150171	0.128131982384582	2.852843068356338	14.98667136284463	0.013328637184816002	0.000680690655759	3.0632298711692955e-05	2.558956246652838e-09	0.000133752668509	6.194722754547963e-08	3.692279739117407e-07	0.034733767558417006	0.018167834793633	0.860219029230434	0.13978097076946502	0.4676731950217	0.39096770483385	0.0029040864042940004	0.14520006738222202	0.075622730316503	0.299931140844639	6.885915561718054e-05	6.639625138236507e-05	0.019548051880477	0.010618534259539	0.17157120552104202	0.530843254482918
2700.0.	0.028150765914373002	1.779799845179312	0.00043993881915	178.6538223573196	74.15090654697666	0.8459320205045301	0.154067979495068	2.1549233203222222	14.984045790375452	0.015954209653976002	0.000154427291819	6.950660984989999e-06	2.3170261913963375e-09	0.000262282209252	8.962836672530317e-08	5.396766308820168e-07	0.050237502460256	0.026450497959932002	0.835444482060768	0.164555517939131	0.7978042891451581	0.20092289989939502	0.005801749453033	0.290083089665264	0.056301307045455	0.29991727398024703	8.272602000963499e-05	0.00026499345501400005	0.010045878059683001	0.007991063626126001	0.10761457745998101	0.399496483173152
3600.0.	0.090985224824341	3.853154042707857	0.0008527263405130001	224.01751380358803	143.72478468894684	0.8629083745573011	0.137091625442297	1.6277427131690052	14.985393690394957	0.014606309634477002	7.551960103776286e-06	3.407049083077104e-07	4.852435471262615e-10	0.000298154615595	1.1474555533738711e-07	6.969706119988436e-07	0.064304715261287	0.034091132213428	0.8535416189871081	0.14645838101279102	0.873354652129894	0.36771824582622803	0.002785984795767	0.13929584382801902	0.18197003582253202	0.29996384087558303	3.6159124674133624e-05	0.001134826713064	0.018385626270452	0.005354621403642	0.11306669390784801	0.26768721208955604
4500.0.	0.24207938744304403	5.944682617757174	0.000987770158729	159.7497741382306	166.48547371520306	0.8807932163640121	0.11920678363558601	1.229531610372452	14.987261894031812	0.012738105997628	3.4960733725240943e-06	1.581806684034344e-07	4.5241519481854467e-10	0.000299145203809	1.371178434571425e-07	8.396843727492314e-07	0.07683413407759701	0.04102069651997901	0.871245901618767	0.128754098381132	0.6816412398705021	0.5657933360035561	0.000855754148961	0.042785431831568	0.48415840360876605	0.29997546395667	2.4536043586618063e-05	0.0022855278554390003	0.028289405699579002	0.004773417054698001	0.12068479747063401	0.238627604297408
5400.0.	0.39184303963062905	6.675620672737491	0.000871988642298	103.31756470727346	146.97064891112908	0.8900155444281511	0.10998445557144601	0.9287389024500851	14.988174860073732	0.011825139955703001	2.2647873977285197e-06	1.0277190662839031e-07	4.4792264075977725e-10	0.00029944592351700003	1.566588687801023e-07	9.667879494902997e-07	0.08777749541528501	0.047189586502505	0.879818701585593	0.12018129841430501	0.5318777887069981	0.646409228203457	0.00048311230591600006	0.024151862823783003	0.7836857532497801	0.299976628549163	2.337145109374097e-05	0.003493055383087	0.032320200355308006	0.005204050270975	0.136093430454017	0.26015640423785
6300.0.	0.508461741835604	6.211606249796608	0.0006863018572580001	68.96415584876797	115.67371466547216	0.894715692487636	0.10528430751196201	0.7015321457880771	14.988612070532655	0.011387929496782	1.672613828005072e-06	7.612390999318544e-08	4.464482990651274e-10	0.00029959055100300003	1.7338984080118252e-07	1.077789136124009e-06	0.09714680140062001	0.052574498780369	0.8839216110368351	0.11607838896306301	0.45544672043750506	0.675556989677456	0.000360650441432	0.018027803017119003	1.016923192949788	0.299976777461514	2.322253874303372e-05	0.004714195779407001	0.033777586848821005	0.0056830415315070005	0.14644848668575	0.284104419739484
7200.0.	0.585384753187672	5.201973089658463	0.0005173659205490001	49.46322981316302	87.20015392926442	0.8971056448501561	0.10289435514944101	0.5299092675646551	14.98882091146107	0.011179088568364	1.331088348526201e-06	6.07552323156979e-08	4.458039597840774e-10	0.000299673962193	1.8743664824290799e-07	1.17280747265885e-06	0.10501268132313601	0.057181939828471	0.8858812002876251	0.11411879971227301	0.42034402840435503	0.685966735447744	0.000309910595422	0.015490335109327001	1.17076924784496	0.299976810883739	2.31891165174422e-05	0.005915193444117	0.034298073374881	0.005978145606150001	0.151953199673899	0.29885899886488604
8100.0.	0.6195384838094741	4.125655997116168	0.00038956744966300004	38.74143803719245	65.66019295076492	0.8983204128376241	0.101679587161974	0.400272223496957	14.988920651001587	0.011079349027846	1.112887822650626e-06	5.093621418576518e-08	4.454734458968984e-10	0.00029972725353600004	1.9901195514789572e-07	1.252557957230556e-06	0.11149434777569	0.061047330273762	0.8868171289261101	0.11318287107378801	0.404827885969792	0.68964061420486	0.000291504937272	0.014569837371276002	1.2390767411444061	0.299976823972922	2.317602733470782e-05	0.0070697050577960005	0.034481767134604005	0.006129158784326001	0.15436007266398602	0.306409428101938
9000.0.	0.6105114810846171	3.21233429318705	0.000301892839169	33.152637925004264	50.88297115534431	0.8989381665849061	0.101061833414692	0.30234959587613003	14.988968334931425	0.011031665098013	9.63982440322558e-07	4.423548817208847e-08	4.4528512845204857e-10	0.000299763620833	2.083874688596278e-07	1.318249353619584e-06	0.1167440546469	0.06422997303342501	0.8872646674953941	0.112735332504503	0.398375140425662	0.6905180236338261	0.000294791965007	0.01473409675258	1.2210227664892281	0.29997683075998005	2.31692402762592e-05	0.008158287017014001	0.034525637848279	0.006198103747076001	0.154519414626823	0.30985662115128704
9900.0.	0.562614886419316	2.527820408197936	0.000246168687264	30.72974862176741	41.49088421203236	0.8992527066350311	0.100747293364567	0.228382767504646	14.988991181385892	0.011008818643548001	8.576083524761838e-07	3.94486734332272e-08	4.4516865970065606e-10	0.00029978960066300004	2.158634655896213e-07	1.371426537430324e-06	0.12093002667737901	0.066805339488803	0.88747916623539	0.11252083376450801	0.396436811026997	0.6897823820121171	0.000318485138499	0.01591872134214	1.125229603178497	0.29997683474749703	2.316525275992265e-05	0.009167807757356001	0.034488856423169005	0.006222801534339	0.152647236352522	0.31109155706374203
10800.0.	0.486260113606828	2.060267467400084	0.00021428271574700002	30.52911353258418	36.11663598220994	0.8994131941944711	0.10058680580512701	0.172511189823488	14.989002167107808	0.010997832921635	7.790422783519021e-07	3.5913217956939924e-08	4.450929796973196e-10	0.000299808788913	2.2174175322124832e-07	1.413797172590803e-06	0.124221320093851	0.06885663746983	0.887582364031102	0.112417635968795	0.397245761902067	0.6876379681914431	0.000366128680348	0.018300894971605003	0.9725200745995771	0.299976837265088	2.3162735168537703e-05	0.010090661127000002	0.034381636889168	0.0062210513665510005	0.14861910460409603	0.31100418320197204
