time	species_0	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17	species_18	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9
1920.0.	932.0067575961992	67.99314609280302	499.999975922	712.3550613477054	1323.2702915364537	3190.812548748058	747.7466412704628	0	50.12578920974093	20.852407332270797	1095.252514546346	247.83869719705945	931.9952225454304	2820.1656950175147	7.924864265362351	7.989778173763289	200.7520033601578	99.9999903689	499.999951844
1960.0.	950.1816495717316	49.81825411727164	499.999975922	626.4502352153029	1323.4534383290847	3336.171869608755	803.6186191264159	0	125.04347869716756	31.839543977246887	1177.0946011516273	624.3211190396031	1266.5345197193049	2109.1439760010944	25.92877124175874	14.599400057035185	176.13847450048954	99.9999903689	499.999951844
2000.0.	961.5369279682179	38.46297572078553	499.999975922	284.383507842795	1301.7509001428002	3438.717657567748	861.3372544178201	0	462.805362685824	36.14438736109838	1261.6439034842545	1253.2188819038295	1385.9293108834338	1360.851421972739	118.15146137826035	19.25400087175687	79.26118354926632	99.9999903689	499.999951844
2040.0.	955.1713253208153	44.828578368187934	499.999975922	41.97933716403139	734.6317934728638	3316.052233866057	919.0246157298985	0	726.5884312433158	14.765489482369558	1346.1578084086702	2160.4210693940718	1160.9619979618697	678.6165474040613	195.39690280869635	9.573033756405579	11.696709234181403	99.9999903689	499.999951844
2080.0.	911.5763052884464	88.42359840055666	499.999975922	3.76654065276817	304.95467181421066	2788.5556488345187	969.3381387429591	0	775.6616253866978	3.905091850251578	1419.888274118331	3150.138810513771	639.6832599179313	210.17754432829918	212.75858253562055	2.8592832819718703	1.048779981691154	99.9999903689	499.999951844
2120.0.	853.8289392161547	146.17096447284777	499.999975922	0.08836654857451301	126.4899990956526	2191.0364778810494	1007.8634829426484	0	782.981068068932	0.263823272212012	1476.3530734621604	3822.2273531434084	162.71311049160784	15.059151124987487	216.43882774365335	0.20355826556960002	0.024259790060946	99.9999903689	499.999951844
2160.0.	802.4618949051164	197.5380087838866	499.999975922	0.000851980872257	52.465890123853214	1665.959775950652	1035.0229975570808	0	783.2775822777401	0.054823631106286005	1516.1643178421612	3880.7315921714826	115.90226090947927	3.365761679040155	216.62256285824836	0.043845300954152004	0.00023764008132000003	99.9999903689	499.999951844
2200.0.	757.3611798656326	242.63872382337053	499.999975922	0.0010329270108450001	21.76195467127365	1245.2353300020839	1052.7449489291612	0	783.2304012872236	0.10182367548480901	1542.1453125643889	3833.5020315041374	160.13418230158254	6.363400954281735	216.58399217095763	0.082354640772807	0.00029898755402800003	99.9999903689	499.999951844
2240.0.	716.8093870346315	283.1905166543709	499.999975922	0.0033862843940510004	9.02648693601118	922.1838346360289	1063.112238986146	0	783.1483260237364	0.181545581576147	1557.3476820504252	3775.5076638149367	213.0495497448394	11.442401200227701	216.51801909712762	0.14764733396228202	0.0009793682076040002	99.9999903689	499.999951844
2280.0.	679.7538338245317	320.24606986447134	499.999975922	0.009765384610933	3.7440325391202123	679.4574594618213	1067.9278464825911	0	783.0182889409117	0.305203564197631	1564.41347739866	3706.435121570718	274.2668402343403	19.29765295494424	216.4151740851855	0.24864960159454902	0.002822112504104	99.9999903689	499.999951844
