time	Ta	Tastarstar	Tm	Tmstarstar	Ttot	Tv	V
1525.0.7.0	2.898002577496643	0.00917103923186	310.64208654531103	0.837224281646715	543.7209668482998	229.33448240461496	8.496451323721338
1565.0.85.0	2.7925782623228903	0.009946137720339001	302.7397472743553	0.9077268133730361	531.1715410966217	224.72154260885148	9.494865607249157
1606.0.	2.696579297076513	0.010733955752428	295.3925944778134	0.9794235713208461	519.4771092909386	220.39777798897686	10.556475545063938
1646.0.1499999999999.0	2.608389387375402	0.011543247947151001	288.5314360099122	1.053113365744411	508.50509019134	216.30060818036222	11.69284162264285
1686.0.3.0	2.526610614968423	0.012383078786272001	282.08597981718344	1.129620216518202	498.13193824028764	212.37734451283268	12.91697000964558
1726.0.45.0	2.4500588048233	0.013262237538956001	275.988351336442	1.209740776497315	488.246702904735	208.5852897494349	14.24278834967739
1766.0.6.0	2.377752923668977	0.014188780929636002	270.17570145223317	1.294203294283603	478.75320819375145	204.89136174263766	15.684655181411802
1806.0.75.0	2.308900169916429	0.015169684681043	264.5919959801914	1.3836363844494861	469.5710739592699	201.27137174003337	17.256902031826346
1846.0.8999999999999.0	2.242878025854571	0.016210585229105002	259.1890948967392	1.478545919660659	460.6357922363613	197.70906280887942	18.973404726521245
1887.0.05.0	2.1792143173264	0.017315597903036002	253.92723400067516	1.579298826512956	451.89805839833224	194.19499565591633	20.84718346677291
1927.0.1999999999998.0	2.11756619485134	0.018487204207457003	248.7750189058956	1.686113143504097	443.3225413184811	190.72535587002426	22.890037059390014
1967.0.35.0	2.057698860556102	0.019726206166484	243.70903478488435	1.7990541750820541	434.8862601857795	187.3007461590923	25.112222940554318
2007.0.5.0	1.999464781980583	0.021031748636869	238.71316715257163	1.918036831152714	426.57671827867864	183.92501776433863	27.522199342510575
2047.0.6499999999999.0	1.9427840375364451	0.02240141056379	233.77772020471042	2.042834234392332	418.38992568961356	180.60418580241225	30.126447707037414
