time	IkBa_cytoplasm	IkBa_mRNA_cytoplasm	IkBa_mRNA_nucleus	IkBa_pre_mRNA_1	IkBa_pre_mRNA_2	JNK	JNK_P	LPS	MSK1	MSK1_P	TNFR1_EL	TNFR1_cytoplasm	TNFa_TNFR1_EL	TNFa_TNFR1_cytoplasm	TNFa_mRNA_LSEC	TNFa_mRNA_MC	TNFa_pre_mRNA_LSEC	TNFa_pre_mRNA_MC	p38	p38_P	p65_2P	p65_IkBa_nucleus	p65_cytoplasm	p65_nucleus	s11	s14	s15	s16	s19	s3	s5	s8
0.0.	0.471089717174	0.33389646478999996	8.85475669514e-06	0.481686797749	0.481686797749	0.604115251647	0.39588474835299997	5.0	14.9897594053	0.010240594685	0.00122834645669	5.5275590551200005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.8953247241719999	0.104675275828	0.18618842671299998	0.9044396313399999	0.000328869555045	0.0164370718721	0.942179298536	0.299987544082	1.24559182674e-05	0.0	0.045221819189	0.00345444129388	0.0649370850532	0.17269465188799998
900.0.	0.355209904823144	0.334488079790904	9.362694531365204e-06	0.5715658421720811	0.509319073838957	0.548373452005961	0.451626547994038	3.6693878067034493	14.988731345102304	0.011268654882694	0.0011034511853520001	4.9655794968597886e-05	1.221387481633003e-09	3.0502533226485905e-05	2.9780561919178012e-08	1.710039877465498e-07	0.017561194252494	0.008932658177642001	0.8823535609268621	0.11764643907313702	0.21145327046319	0.801123855043639	0.000507224745076	0.025354572743689	0.710419858676127	0.29996455569623803	3.5444304028389976e-05	1.954933021182787e-05	0.040055882148998	0.005722431651012	0.133832744455749	0.286054890936774
1800.0.	0.04272251241980601	0.36501836612381405	2.327881862077531e-05	2.290573614673726	1.266355101219146	0.41668397370475	0.58331602629525	2.69288137276025	14.985969084661395	0.014030915323606001	0.000729849324808	3.284427700309195e-05	2.3236592904365824e-09	0.00012174681764700002	5.755365220081652e-08	3.360703134319204e-07	0.033906220235699	0.017360532915749002	0.8530655858430921	0.146934414156907	0.38457764571448605	0.46122018770326806	0.0031082776609870004	0.155409738736275	0.08544497592870601	0.29992789312629203	7.210687397465979e-05	5.623021847122411e-05	0.023060674549437003	0.009819732213068	0.160716031141577	0.49090292916530703
2700.0.	0.026927221114515003	0.6731240235618261	0.00010101049013900001	7.956474583276633	5.4948794074864065	0.28731265503060904	0.71268734496939	1.976245213168275	14.98320194165666	0.016798058328338	0.00021854096703600003	9.835684579657515e-06	2.4489100021495152e-09	0.00024662374255	8.293553510677683e-08	4.89414517759143e-07	0.048843418096315004	0.025186969518864	0.8262289719033221	0.17377102809667702	0.6869089730465741	0.224498282787106	0.007055591188884	0.352775149131523	0.053854238751842004	0.29990632606312	9.367393714651251e-05	0.000197910546577	0.011224647603986001	0.007846761874668	0.101676753290575	0.392280209270134
3600.0.	0.06862777817	1.430468919911013	0.00015639336316000002	8.496585413895462	8.50758740164382	0.33878362482324503	0.661216375176754	1.450322016376418	14.984049378580808	0.015950621404198	8.524994494964083e-06	3.843516760608082e-07	4.403662320957026e-10	0.000297917119378	1.0565303576551059e-07	6.292415002226188e-07	0.062212076151484004	0.032320408632872	0.8401419684891741	0.159858031510825	0.7886582622172681	0.342285319597293	0.004760407236686	0.23801568165001402	0.137255156551351	0.299951341382483	4.86586177837548e-05	0.0009123225872090001	0.017113971963241003	0.0054550725653390005	0.109598546722941	0.27270873763596204
4500.0.	0.19338634145038802	2.055204549025795	0.00010618105371100001	3.851462009688926	5.7760704472805955	0.433448922426421	0.566551077573579	1.0643587835723811	14.986271886655972	0.013728113329030001	3.31647606014078e-06	1.499472224068763e-07	3.7394677555407953e-10	0.00029918923419900003	1.2552615481775699e-07	7.540743386143491e-07	0.07390636856339	0.038685818571164	0.861450560573881	0.138549439426118	0.611885919253355	0.5903070653630891	0.0014143064238110001	0.070712692694263	0.386772307920319	0.299972437359852	2.756264041480753e-05	0.0019914196522290003	0.029515091073609	0.0047106611793090005	0.10564062056256401	0.23549156278366
5400.0.	0.33153974040122103	2.173929532906319	4.8228557245256354e-05	1.598230541666855	2.623549488865571	0.48389488166807904	0.5161051183319211	0.7811090277704961	14.987383371002577	0.012616628982425	2.077723778084629e-06	9.420218043946367e-08	3.689596723129602e-10	0.000299491777804	1.424987326036809e-07	8.629781990881763e-07	0.083893387023607	0.044236110654825	0.8718953743614121	0.12810462563858702	0.44978097821497603	0.698833669201259	0.0007082021792300001	0.035406293125224	0.663079163061374	0.29997517400726703	2.482599299950976e-05	0.0031363243726110004	0.034941432566218004	0.004900217981266	0.11374862439083601	0.24496771468264703
6300.0.	0.44224577310218405	2.020915310950362	2.357692588978516e-05	0.9152863884461211	1.2825461550448751	0.5103110554411481	0.48968894455885204	0.573238387919989	14.987919123056445	0.012080876928557001	1.508120420918822e-06	6.85697681208423e-08	3.6743824169816384e-10	0.000299630893035	1.566488696779471e-07	9.557213223310612e-07	0.092219248193531	0.048960265486517	0.8769263817147981	0.12307361828520101	0.36677891439703003	0.7389548102139231	0.000501544212633	0.025072378370391002	0.884491265512731	0.299975553124162	2.4446876103832093e-05	0.0043029594222820005	0.036947490693673	0.005263074530469001	0.12179448187239401	0.26310907626227803
7200.0.	0.522069131588474	1.7983358828571632	1.4961566489905493e-05	0.684431346251076	0.8138866179673631	0.524108643947923	0.47589135605207705	0.420686789934174	14.988176620833018	0.011823379151981001	1.186959526908806e-06	5.411743171627052e-08	3.667770357196104e-10	0.000299709330635	1.681753221381235e-07	1.032818649530669e-06	0.09900106035538	0.052885415248518	0.87934408990872	0.120655910091279	0.329810085472484	0.7533349460760791	0.00041690333707700004	0.020839825989047003	1.044138007986275	0.299975621586599	2.4378413667638453e-05	0.005457529962279	0.03766649729298	0.005511683934628001	0.12676013010849602	0.275538883074662
8100.0.	0.574053850143277	1.579456060680894	1.1786141710947781e-05	0.589824625362332	0.641149237588944	0.531310907153907	0.46868909284609306	0.30873259519076	14.988300340369559	0.011699659615436	9.84553735973002e-07	4.5009148553769703e-08	3.664463998098364e-10	0.00029975876444500004	1.7736473256506818e-07	1.095442172013937e-06	0.104407619289284	0.056072121435962005	0.8805057652383941	0.119494234761605	0.313916583947346	0.7587097887534051	0.00037678305709000005	0.018833586402625002	1.148107465008174	0.29997564139501204	2.4358605254169442e-05	0.006573564649993001	0.037935239236342004	0.005643318465169	0.12951887885889402	0.28212034219971804
