time	Ta	Tastarstar	Tm	Tmstarstar	Ttot	Tv	V
762.0.85.0	1.345598056686234	0.15520842393560202	176.13658834555034	0	322.8788312292711	145.24143640309913	82.59118148036292
803.0.	1.308625130927518	0.16169661880044	172.43600504245973	0	316.62599636994975	142.7196695777621	88.41437024990218
843.0.15.0	1.27348029952437	0.167471537392957	168.72058928012615	0	310.60668511925223	140.4451440022088	94.10503405488576
883.0.3.0	1.239073772196723	0.174236861612437	165.04496789184995	0	304.7398968146898	138.2816182890309	100.65309833544016
923.0.4499999999999.0	1.204559878076288	0.181913564648986	161.37343859100244	0	298.8564183562087	136.09650632248113	108.10327462482826
963.0.5999999999999.0	1.170141329563857	0.18964582040878303	157.67985937847996	0	292.9314868828376	133.89184035438518	115.995238288628
1003.0.75.0	1.136331285853895	0.19707012588602302	153.97998436870103	0	287.0399280561375	131.72654227569666	124.10534346866305
1043.0.8999999999999.0	1.103319874830844	0.20438424824605503	150.301398106414	0	281.23675746154163	129.62765523205084	132.5546281747478
1084.0.05.0	1.07104853727055	0.21179066319772002	146.6585518538269	0	275.52803020762354	127.58663915332835	141.4916351297532
1124.0.2.0	1.039481602098949	0.21926414933978802	143.0556195819235	0	269.90703144707896	125.59266611371669	150.9242649240374
1164.0.35.0	1.008667552803637	0.22669972984084102	139.4969056374283	0	264.3783924595216	123.64611953944883	160.7977885346729
1204.0.5.0	0.9786631376507191	0.23405190762933703	135.9892679110895	0	258.95346742819106	121.75148447182146	171.09058364705757
1244.0.6499999999999.0	0.949492116898014	0.241323177546642	132.53937100102462	0	253.6407299965529	119.91054370108358	181.81405700023566
1284.0.8.0	0.9211593081686351	0.248511886931872	129.15216111440787	0	248.44445223868064	118.1226199291722	192.97707433237355
1324.0.95.0	0.8936674877256051	0.255601775893119	125.83134846887286	0	243.36738527344164	116.38676754094999	204.57606951526768
1365.0.1.0	0.86701830855615	0.26257553550871204	122.58003745169566	0	238.41199553910045	114.70236424333987	216.60426656194124
1405.0.25.0	0.8412087930173701	0.269421168714996	119.40081518953723	0	233.5801676935538	113.06872254228412	229.057135079025
1445.0.3999999999999.0	0.8162310934340931	0.27612968823989203	116.2956740777746	0	228.87291906035404	111.48488420090537	241.93105359993328
1485.0.55.0	0.7920739327143641	0.282692917255121	113.26603423006856	0	224.29050189424112	109.94970081420297	255.22158222093418
1525.0.7.0	0.768723517793885	0.289103521577365	110.31282385604663	0	219.8325808602575	108.46192996483948	268.92350018002804
1565.0.85.0	0.746163924865293	0.295355436309932	107.43654566466039	0	215.4983315265515	107.02026650071579	283.0312840113518
1606.0.	0.7243774447666561	0.30144385797905304	104.63732514519324	0	211.28649983512238	105.62335338718337	297.53924366687
1646.0.1499999999999.0	0.7033449680139171	0.30736507435481	101.9149547802932	0	207.19546250714174	104.26979768447978	312.441495675255
1686.0.3.0	0.6830463321160021	0.313116349803011	99.26893725703869	0	203.22328801335513	102.95818807439738	327.73197473737156
1726.0.45.0	0.663460610770857	0.318695848979683	96.69852561506833	0	199.36779113217946	101.6871090573606	343.40447874778783
1766.0.6.0	0.644566359564253	0.324102558602803	94.20275955581756	0	195.62658041407514	100.45515194009052	359.45270833422103
1806.0.75.0	0.626341827514032	0.329336205440914	91.78049823326766	0	191.997099979701	99.26092371347842	375.87029631013036
1846.0.8999999999999.0	0.608765137543901	0.334397177312519	89.43044983768053	0	188.47666641559027	98.10305426305337	392.6508329961287
1887.0.05.0	0.5918144387146881	0.339286448904684	87.15119814978429	0	185.0625011223855	96.98020208498184	409.7878891971336
1927.0.1999999999998.0	0.5754680335486311	0.344005512162645	84.94122624221569	0	181.751758488909	95.89105870098207	427.2750364998224
1967.0.35.0	0.5597044835777171	0.34855631123921604	82.79893753015372	0	178.54155030064285	94.83435197567228	445.1058648609644
2007.0.5.0	0.544502695879282	0.35294118214409803	80.72267437905592	0	175.4289667717705	93.80884851469129	463.27399776196245
2047.0.6499999999999.0	0.529841993067803	0.35716279712361804	78.7107344735395	0	172.41109455895614	92.8133552952253	481.7731051972691
2087.0.7999999999997.0	0.5157021689571201	0.36122411369205804	76.76138514499875	0	169.48503208717784	91.84672065953004	500.59691471739205
