time	species_1	species_10	species_11	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9
0.0.	300.0	1000	20	0.0	1199.99994221	0.0	0.0	1199.99994221	0.0	0.0	100
40.0.	73.1127511102278	1000	20	226.88724888977217	1197.0447486322967	2.7530179099431953	0.20217566776200302	1199.9974666029898	0.0024748236338050004	7.833779697440718e-07	100
80.0.	54.419546119375426	1000	20	245.5804538806247	1196.7268516267172	3.029935018558129	0.24315556472571	1199.9968850593098	0.0030559298504	1.2208435363907278e-06	100
120.0.	53.836559521118666	1000	20	246.16344047888148	1196.7166136972103	3.038806654056436	0.24452185873415702	1199.996865125541	0.0030758466735570002	1.237788054404846e-06	100
160.0.	53.82026811222189	1000	20	246.17973188777827	1196.716327275772	3.039054811875811	0.244560122353213	1199.9968645667102	0.0030764050272050003	1.2382650423658989e-06	100
200.0.	53.819814418013685	1000	20	246.1801855819864	1196.7163192990608	3.039061722924711	0.24456118801557003	1199.9968645511462	0.003076420577992	1.238278328570204e-06	100
240.0.	53.819801775279736	1000	20	246.1801982247204	1196.7163190767749	3.0390619155344982	0.24456121769171202	1199.9968645507126	0.0030764210113930004	1.238278698825415e-06	100
280.0.	53.81980142111679	1000	20	246.18019857888333	1196.7163190705621	3.03906192085862	0.244561218579935	1199.9968645507001	0.0030764210233670004	1.238278709148597e-06	100
320.0.	53.819801411161876	1000	20	246.18019858883824	1196.716319070373	3.039061921077867	0.24456121854950602	1199.9968645506997	0.003076421023866	1.238278709486311e-06	100
360.0.	53.8198014108833	1000	20	246.1801985891167	1196.7163190703675	3.039061921084585	0.24456121854819002	1199.9968645506997	0.0030764210238810002	1.2382787094961589e-06	100
400.0.	53.81980141087515	1000	20	246.18019858912487	1196.7163190703675	3.039061921084706	0.24456121854821203	1199.9968645506997	0.0030764210238820003	1.238278709496394e-06	100
440.0.	53.81980141087476	1000	20	246.18019858912527	1196.7163190703675	3.039061921084713	0.24456121854821303	1199.9968645506997	0.0030764210238820003	1.238278709496406e-06	100
480.0.	53.81980141087474	1000	20	246.18019858912527	1196.7163190703675	3.039061921084713	0.24456121854821303	1199.9968645506997	0.0030764210238820003	1.238278709496406e-06	100
520.0.	53.81980141087474	1000	20	246.18019858912527	1196.7163190703675	3.039061921084713	0.24456121854821303	1199.9968645506997	0.0030764210238820003	1.238278709496406e-06	100
560.0.	53.81980141087474	1000	20	246.18019858912527	1196.7163190703675	3.039061921084713	0.24456121854821303	1199.9968645506997	0.0030764210238820003	1.238278709496406e-06	100
600.0.	53.81980141087474	1000	20	246.18019858912527	1196.7163190703675	3.039061921084713	0.24456121854821303	1199.9968645506997	0.0030764210238820003	1.238278709496406e-06	100
640.0.	53.81980141087474	1000	20	246.18019858912527	1196.7163190703675	3.039061921084713	0.24456121854821303	1199.9968645506997	0.0030764210238820003	1.238278709496406e-06	100
680.0.	53.81980141087474	1000	20	246.18019858912527	1196.7163190703675	3.039061921084713	0.24456121854821303	1199.9968645506997	0.0030764210238820003	1.238278709496406e-06	100
720.0.	53.81980141087474	1000	20	246.18019858912527	1196.7163190703675	3.039061921084713	0.24456121854821303	1199.9968645506997	0.0030764210238820003	1.238278709496406e-06	100
760.0.	53.81980141087474	1000	20	246.18019858912527	1196.7163190703675	3.039061921084713	0.24456121854821303	1199.9968645506997	0.0030764210238820003	1.238278709496406e-06	100
800.0.	53.81980141087474	1000	20	246.18019858912527	1196.7163190703675	3.039061921084713	0.24456121854821303	1199.9968645506997	0.0030764210238820003	1.238278709496406e-06	100
840.0.	53.81980141087474	1000	20	246.18019858912527	1196.7163190703675	3.039061921084713	0.24456121854821303	1199.9968645506997	0.0030764210238820003	1.238278709496406e-06	100
880.0.	53.81980141087474	1000	20	246.18019858912527	1196.7163190703675	3.039061921084713	0.24456121854821303	1199.9968645506997	0.0030764210238820003	1.238278709496406e-06	100
920.0.	53.81980141087474	1000	20	246.18019858912527	1196.7163190703675	3.039061921084713	0.24456121854821303	1199.9968645506997	0.0030764210238820003	1.238278709496406e-06	100
960.0.	53.81980141087474	1000	20	246.18019858912527	1196.7163190703675	3.039061921084713	0.24456121854821303	1199.9968645506997	0.0030764210238820003	1.238278709496406e-06	100
1000.0.	53.81980141087474	1000	20	246.18019858912527	1196.7163190703675	3.039061921084713	0.24456121854821303	1199.9968645506997	0.0030764210238820003	1.238278709496406e-06	100
1040.0.	53.81980141087474	1000	20	246.18019858912527	1196.7163190703675	3.039061921084713	0.24456121854821303	1199.9968645506997	0.0030764210238820003	1.238278709496406e-06	100
1080.0.	53.81980141087474	1000	20	246.18019858912527	1196.7163190703675	3.039061921084713	0.24456121854821303	1199.9968645506997	0.0030764210238820003	1.238278709496406e-06	100
1120.0.	53.81980141087474	1000	20	246.18019858912527	1196.7163190703675	3.039061921084713	0.24456121854821303	1199.9968645506997	0.0030764210238820003	1.238278709496406e-06	100
1160.0.	53.81980141087474	1000	20	246.18019858912527	1196.7163190703675	3.039061921084713	0.24456121854821303	1199.9968645506997	0.0030764210238820003	1.238278709496406e-06	100
1200.0.	53.81980141087474	1000	20	246.18019858912527	1196.7163190703675	3.039061921084713	0.24456121854821303	1199.9968645506997	0.0030764210238820003	1.238278709496406e-06	100
1240.0.	53.81980141087474	1000	20	246.18019858912527	1196.7163190703675	3.039061921084713	0.24456121854821303	1199.9968645506997	0.0030764210238820003	1.238278709496406e-06	100
1280.0.	53.81980141087474	1000	20	246.18019858912527	1196.7163190703675	3.039061921084713	0.24456121854821303	1199.9968645506997	0.0030764210238820003	1.238278709496406e-06	100
1320.0.	53.81980141087474	1000	20	246.18019858912527	1196.7163190703675	3.039061921084713	0.24456121854821303	1199.9968645506997	0.0030764210238820003	1.238278709496406e-06	100
1360.0.	53.81980141087474	1000	20	246.18019858912527	1196.7163190703675	3.039061921084713	0.24456121854821303	1199.9968645506997	0.0030764210238820003	1.238278709496406e-06	100
1400.0.	53.81980141087474	1000	20	246.18019858912527	1196.7163190703675	3.039061921084713	0.24456121854821303	1199.9968645506997	0.0030764210238820003	1.238278709496406e-06	100
