time	ACA	ADP	AMP	ATP	BPG	EtOH	F6P	FBP	GAP	Glc	NAD	NADH	PEP	Pyr
66.0.	0.07727332984854	0.106626597170311	0.0025215958383890003	4.491634897980226	3.629196457120128	18.402203579922464	3.267488302026475	3.133143121743947	0.243461946821164	3.803122499950497	0.20882147966660203	4.029576040642217	0.028083330738001	0.05655379907314
69.0.30000000000001.0	0.175052921986271	0.27550614417435104	0.017485362055251003	4.307763668305438	3.23982921434869	19.089100315788635	2.444828971649161	4.092296391519199	0.27521711813155103	3.892757027574547	0.36817072907534204	3.87028391812045	0.04041219845948801	0.176465885175656
72.0.60000000000001.0	0.070742085916046	0.090012470236351	0.001800177364229	4.508915605675779	3.603976501034479	20.347308323317616	2.006428392349383	4.459237946333719	0.290945581864172	3.978465153406958	0.25314064970676403	3.98536908785645	0.025930684485694	0.046143489503755006
75.0.9.0	0.06898504620753901	0.09450728538844401	0.001978972448762	4.504216033897908	3.682982060099868	20.498959906715264	2.912969370716024	3.934381556448653	0.274859883151265	4.059801984019616	0.17127761621141002	4.067285247799679	0.027145742755963	0.049545319219488
79.0.2.0	0.085650409593388	0.12045451425162501	0.003217714089537	4.477005027357118	3.609431938659029	20.757849612004843	3.363919414568412	3.737728468747235	0.26656385266035904	4.137572807168307	0.210564806910943	4.028049289640347	0.029392691324405	0.06489822722861001
82.0.5.0	0.20462401232861402	0.256784105867695	0.015449533050679	4.328419473254135	3.11203875242542	21.822660381027386	1.682308493148156	5.405625083171965	0.316834557372335	4.212484255042951	0.459492250664545	3.779171252035288	0.037274014323833	0.186511251587462
85.0.80000000000001.0	0.06544681781087601	0.08895683369181301	0.001753195008499	4.509919800640303	3.697871769600792	22.4548230604143	2.381822760480323	4.792031702855219	0.304258228324687	4.283601954734775	0.163822967460474	4.074888180105387	0.026590568279967003	0.046210287091931
89.0.10000000000001.0	0.072710389859475	0.09978462038784501	0.002207436584269	4.498615319547571	3.6756029259270493	22.55417310241422	3.153057810368663	4.359900210055651	0.289688042315186	4.351455768614855	0.17103169642898	4.067725397508453	0.027702873254264	0.052896577794663
92.0.4.0	0.108557820839786	0.172826365705847	0.006583873946384	4.421175484468377	3.531564430547447	22.8486686366497	3.218063520420413	4.461131106351685	0.29121272182191105	4.416485724474453	0.233000600433332	4.00580080193093	0.033734425156899	0.09308916611911601
95.0.7.0	0.12660297751052602	0.105891754275062	0.002557703941992	4.492115385392037	3.391585242493692	24.16382399452079	1.726224592247245	5.809638319913467	0.33063990447168	4.479272984200455	0.38505629886250803	3.853787832375035	0.026341950114325004	0.07036188336853301
99.0.00000000000001.0	0.066873874419726	0.091493052772946	0.00185424421161	4.507197410483527	3.707805239598791	24.25661080244327	2.718310451705157	5.091237449262469	0.314185199662242	4.538637264136943	0.15034441800217402	4.088540918864681	0.026985233210943003	0.047941428307893004
102.0.30000000000001.0	0.07837397889995701	0.10819913845195	0.002597042449043	4.489729108260495	3.658828872726032	24.336984317052913	3.3258754347615502	4.744590334733417	0.302326752235669	4.595491027868712	0.17611397601231502	4.062811097542101	0.028514190311639	0.058120951142844005
105.0.60000000000001.0	0.180689405376796	0.27447048018693904	0.017401834777448	4.30863424813479	3.260258424186132	24.876615307839934	2.369704847138577	5.753136959987511	0.329546372834352	4.650274240474498	0.33517099919215	3.903792394474459	0.040673844892323	0.183161007701849
108.0.9.0	0.067779517580969	0.08883402012529101	0.001751067924434	4.509903416553574	3.672555023248277	25.843090565044353	2.137400428122833	5.882773192618368	0.33717551886401603	4.702763215675172	0.187185769109315	4.051814578593696	0.026353177879299004	0.046081844747526
112.0.2.0	0.06987487851625901	0.09573036398308901	0.002030914236953	4.502709811655685	3.7004353255325313	25.80561171467423	3.006492751448322	5.3445357147975034	0.322007691124057	4.7525907940719065	0.151596490113307	4.087439494249629	0.027433744891623	0.050616485863509
115.0.50000000000001.0	0.088898419696885	0.126343544584227	0.0035386617364640003	4.470572089646057	3.623127584469597	25.90178142799059	3.3850650341198802	5.145636752355736	0.31473728532688605	4.80038976295694	0.18898299524882	4.050087355360774	0.030129118642124003	0.06882034244580501
118.0.80000000000001.0	0.19577141961525202	0.22082663317490803	0.011478103072557	4.368133364497284	3.183591770424393	26.891675525056325	1.6360379777690461	6.790848277890996	0.35773157552906504	4.8467861034328275	0.417955493702983	3.821147998029041	0.035258182592867005	0.16738307501155
122.0.10000000000001.0	0.065613986042131	0.08951263270828101	0.001774783246741	4.5091350669120995	3.719095188214687	27.197762043776358	2.516062872820997	6.01543425789294	0.34228125610664	4.890625679377894	0.14158766266428602	4.097547788740475	0.026832511152003004	0.046832021327072
125.0.4.0	0.074306961289306	0.10205300598582101	0.002309573593947	4.496044842172299	3.685853739919175	27.144049849551042	3.234278572083296	5.569107743078995	0.328658214572135	4.932560896419124	0.15718423430955902	4.081982037435794	0.028050858711595003	0.054566952314928
128.0.70000000000002.0	0.126160106541293	0.21323664691371602	0.010114392684723	4.377041857953104	3.486137223433973	27.34201673513755	3.040258467122203	5.854905339947657	0.334910309663283	4.972918941701986	0.231990479529006	4.007205513840921	0.037222432582628	0.118453832508148
132.0.	0.09101189097321201	0.09346287251019501	0.001953153383541	4.504962865231308	3.55295551142847	28.465113379639632	1.897679373402596	6.801297362963483	0.360929426615679	5.012038069357556	0.277850809430419	3.961373846016245	0.025988746864436002	0.052158396605254
135.0.3.0	0.067878813087902	0.09291838756114	0.001912790424941	4.505534206028332	3.715916602085271	28.35263622876961	2.8466017538647943	6.134585944609073	0.345750459499902	5.048883106465796	0.13995504455457902	4.099297251192863	0.027223574965894	0.048992555658902
138.0.60000000000002.0	0.08139743404824301	0.11294458766626601	0.002830327746082	4.484577443007168	3.661005042256341	28.312513807167996	3.377476476276619	5.797486337645514	0.33515467718176	5.084251516407675	0.16726701246102102	4.072011938236596	0.029056432157571	0.061241860451738
141.0.9.0	0.19601221537648403	0.27284516306009804	0.01731659615377	4.310178037960903	3.211514249210191	28.892705767986758	2.05122509611234	7.084498815773499	0.366631280495515	5.118616555780051	0.35853152379062503	3.8807731316333762	0.039940827180733	0.19397011438042602
145.0.20000000000002.0	0.065586107667847	0.08848104229961301	0.001735011305231	4.510111630121691	3.714833344544012	29.50153891815645	2.311240566578796	6.763093470396712	0.36312641495859904	5.151333951944141	0.146687434989745	4.092642008811428	0.026664206410202004	0.046198943944992
148.0.5.0	0.071531993584714	0.098047445223104	0.0021310544569700003	4.5001375024312065	3.703378266805098	29.345488447195933	3.11909577301469	6.237413584971787	0.348526897589562	5.182418189985869	0.145129038932672	4.094224309563454	0.027731868810686	0.052199937556418004
151.0.8.0	0.09739639876151401	0.14437081850754302	0.004608717462627	4.451325200964403	3.603231535626014	29.36237139563624	3.345305052578797	6.125670991905525	0.34404924289952704	5.212321958487568	0.18862197076696702	4.050754430244314	0.031742526493947	0.078979704096015
155.0.10000000000002.0	0.161359130688807	0.13620199097037	0.00436420151484	4.459727680865552	3.328081477835625	30.38391557823467	1.683372744381551	7.596545603031338	0.380079896347909	5.241601055168152	0.373828072180858	3.865570559545194	0.029281119068988	0.10742332930456401
158.0.4.0	0.066426871764655	0.090832251434179	0.0018275286223530002	4.507623616986923	3.725776638938542	30.350838478069434	2.67884668992432	6.773243049139343	0.363786980769273	5.268972204906488	0.132953291551407	4.106466778385442	0.027049477200551002	0.047767807546639
161.0.70000000000002.0	0.07700637914205301	0.10603166577853601	0.002494006430518	4.491747621997557	3.6836015044854022	30.2080035087237	3.31817297569078	6.3445291395092	0.35130155616173503	5.295237928396858	0.15372372334925802	4.085717020546425	0.028485651221717003	0.057157752577267004
165.0.	0.16299451514349803	0.261104338962793	0.015608519469836001	4.323550693093735	3.358187661973915	30.446378111415534	2.620690876082074	7.0574686094045	0.36765971517996704	5.320714742770443	0.272285321392468	3.967175359454947	0.040670845296796	0.165837557811256
168.0.3.0	0.070189075172506	0.08906613212449101	0.001761545611136	4.509426478427828	3.674705905144678	31.304334063892	2.105008790903938	7.387071493946401	0.378826999959806	5.345323512098831	0.182071304965464	4.057408602100189	0.026395533709423002	0.046614941710415005
171.0.60000000000002.0	0.069451221927828	0.095110811909483	0.002004681308225	4.50312960251865	3.715802603266555	31.074658839977744	2.9897097996002193	6.7815573907636235	0.363897407036505	5.368428133414754	0.136794954638186	4.102703493249192	0.027486160621430004	0.050442648707487006
174.0.9.0	0.08681408633946601	0.12226832964841501	0.0033158194982600003	4.474652209158246	3.647957804273172	30.975320347432334	3.403106491295744	6.502073722147531	0.35527957021806705	5.390661213211643	0.168383917438648	4.07113241030768	0.029937031543326	0.066885548492095
178.0.20000000000002.0	0.197641502535672	0.23756634976190602	0.013228979458742001	4.349432603134013	3.207132583056385	31.71229101702069	1.725438889051802	8.041312333277718	0.391125860535293	5.412564541236195	0.379742613481918	3.859790956723282	0.036938163102822004	0.178524296354201
181.0.50000000000003.0	0.06550440830842201	0.089303797960096	0.001766556500698	4.509149452320779	3.730081656998604	31.921956984194868	2.5049169584989732	7.295980700223146	0.37783194320011604	5.43304244204132	0.130644894203144	4.108905303783557	0.026894776298740004	0.046854165700766004
184.0.8.0	0.073939126713644	0.101482140148067	0.00228382767632	4.496446003053097	3.699224245681071	31.69943523400347	3.232792643953737	6.797321475338059	0.364104711050517	5.452585154147305	0.14430264094807901	4.095263592055423	0.028098097293136	0.054416507365938005
188.0.10000000000002.0	0.11958857373981802	0.198594170778777	0.008732928766872	4.3928773147703275	3.52654645269999	31.7186505872402	3.122350277385876	6.959541598361812	0.36660041178608405	5.471491718817631	0.20810157085326603	4.031480125533841	0.036223380214406	0.109521331444308
191.0.4.0	0.09655967203750401	0.09443734047328001	0.0019987793207430003	4.503761007344717	3.5548432044557963	32.689694318949535	1.898731560908733	7.9415600921844085	0.391027265987887	5.490098673795439	0.26769130729551704	3.971905301220178	0.026163193663765003	0.054724597817413005
194.0.70000000000002.0	0.067816492041813	0.09281916478455801	0.001908755950626	4.505462179007302	3.724984403866763	32.43641564825024	2.849782925589252	7.229113377614143	0.37606229878220704	5.5072978367060585	0.13083571415959	4.1087752748814	0.027285245265524	0.049060762500899004
198.0.00000000000003.0	0.08111374982140601	0.112428485741958	0.0028047066225810003	4.484950130501735	3.672756657912012	32.25135358014066	3.384687684492671	6.848546075128835	0.365156962217683	5.52385155136097	0.15586549902997301	4.083759357884166	0.029104313069568004	0.061143017659403005
201.0.3.0	0.19351638763563503	0.271320595021522	0.017106601135080002	4.311749591422683	3.239339516973773	32.67176079140598	2.104062639833131	8.054101978844518	0.392231419625857	5.540180545127865	0.33396812526783703	3.905670105142878	0.040192512121094	0.19296729306158303
204.0.60000000000002.0	0.065571490945176	0.08843442398830101	0.0017331387084820002	4.510002922572339	3.72398805673885	33.16030745104681	2.325325190208471	7.7327563989721995	0.388942072742864	5.555645023632378	0.137394683285848	4.102256443868923	0.026732581030481	0.046297599324405005
207.0.9.0	0.07159693059119601	0.09812002550290001	0.0021343138669530004	4.499910068260499	3.710905986372596	32.87589007110857	3.130281199964797	7.174000353038994	0.37441502577177305	5.570195508614	0.137309243606997	4.102354320535091	0.027803086283884	0.052369720191632003
211.0.20000000000002.0	0.09743246790432	0.14429929197162703	0.004604776248977	4.451254478433058	3.6129612154737423	32.77008509880914	3.352343674935864	7.030121182085944	0.369374723188092	5.584258671327698	0.17853687474062702	4.061138683021929	0.031833644138310004	0.079221300699903
214.0.50000000000003.0	0.158994440376655	0.13341946115484302	0.004182684778419	4.462550748681997	3.354214316635998	33.66743619911236	1.7094604721141762	8.445824808423504	0.40183813200968305	5.598350027083511	0.35197565267533604	3.887711471146448	0.029255135549240002	0.10554647452555901
217.0.8.0	0.066529290431021	0.090980189678023	0.0018335456978680002	4.507333708690786	3.731551304129109	33.51266064992374	2.700876493856062	7.602395669319492	0.38589783627018603	5.61117478658224	0.12684554539637602	4.112852732165564	0.027114217187372003	0.047946161001159004
221.0.10000000000002.0	0.077295568013533	0.10644225969079	0.0025135269001730002	4.491186401234045	3.6895543884630433	33.26100628074134	3.3310823941154553	7.148532418673071	0.373456185216165	5.623502777676308	0.147015615409393	4.092693418272393	0.028583591506407	0.05753783536805301
224.0.4.0	0.165195194678797	0.26198392848024005	0.015735100883345	4.322418089599799	3.3596831809922563	33.40710646235947	2.594418346334354	7.865349009589497	0.388867556955097	5.635629823390942	0.265740475027679	3.97397893132844	0.040803902919947004	0.16856470862365602
227.0.70000000000002.0	0.06920380677030001	0.08878570515853601	0.001749798333216	4.5095967273101465	3.691214013104485	34.13633475182445	2.140426762211015	8.11289950073914	0.39773605748823804	5.647412551395102	0.16652753080861102	4.073201878445807	0.026497352796168	0.046545205721986005
231.0.00000000000003.0	0.06971580048432001	0.095469883693267	0.002019988765467	4.502637644440004	3.7200550956071323	33.80745450747731	3.014593631909829	7.491148846180194	0.38287694304871	5.6582432112084895	0.131906230822015	4.107832824736831	0.027564068176414002	0.05074714513721101
234.0.3.0	0.08775920615233801	0.12396873847222702	0.003408376622296	4.472745855947251	3.650993910043816	33.618232804960826	3.407502796554372	7.200252966154077	0.37435697358310005	5.668712596321182	0.163077517556441	4.076670840425193	0.030143611227092002	0.068014510907291
237.0.60000000000002.0	0.194918497359917	0.22663675531892602	0.012058775726586	4.361423056194805	3.22890097697309	34.29243060976658	1.7121732705940311	8.720191451139536	0.40807983856976104	5.67934398266329	0.367296805350511	3.87246052343133	0.036300281322746	0.17257259572272302
240.0.9.0	0.065617741018215	0.08953156847328701	0.0017755536365110002	4.508807237607435	3.734849864833002	34.36708918128363	2.543692031616831	7.91940116810785	0.39400554838310503	5.688983078648869	0.12549879492561802	4.114267184855876	0.026961709030539002	0.04706143347398101
244.0.20000000000002.0	0.074442365322124	0.10219863432376201	0.002316406144806	4.495595242432794	3.702109431329472	34.062500588638066	3.255388834462253	7.407053366828039	0.38044688497288603	5.698156986907572	0.140289640490006	4.099484681891178	0.028205511680501002	0.054942967231393004
247.0.50000000000003.0	0.12559142381226102	0.211082936744782	0.009910557284729001	4.379112857390615	3.5104279194525	34.020061382631624	3.058893555661488	7.623964824059016	0.38406863788114104	5.70713692375757	0.20845174362957303	4.031330623945508	0.037314251920893	0.11820493672143201
250.0.8.0	0.088248452598081	0.092383135879936	0.001906210912708	4.5058132132998345	3.596665670763331	34.88998834769283	1.951264200198577	8.469911488519248	0.404811918109424	5.7161802939416155	0.237268459048104	4.00252166691731	0.026211684304407002	0.051596355490667004
254.0.10000000000002.0	0.06816421018705801	0.09330045389450901	0.001928746670657	4.504869703356916	3.727367675469755	34.54891257825072	2.887706370097676	7.7624715448518415	0.389965587482961	5.724234206662851	0.127681184166367	4.112116423610089	0.027362937303930003	0.04941494938702801
257.0.40000000000003.0	0.08216719336728301	0.114127773333279	0.0028902220867480003	4.483077382670679	3.673302278159931	34.29717429512219	3.397231883950622	7.378952440773771	0.379345155755737	5.732021642844434	0.15297032991189702	4.086834492956111	0.029295458892668002	0.062256018574084006
260.0.70000000000005.0	0.195989303192482	0.26728444231846504	0.016627421879854002	4.316180113753568	3.234682055206727	34.70273244803377	2.016472227841281	8.64759829386984	0.406823059851386	5.739972243821271	0.33642017541318303	3.903391605335175	0.039793331419483005	0.19310672457275602
264.0.	0.06538472021496901	0.08855877477255801	0.0017376757948	4.509792248457442	3.731436924149385	35.04883750512152	2.378615223890176	8.195535281391093	0.40077896785960904	5.747323037309138	0.12991496510036102	4.109903525486492	0.026810220432865003	0.04644505972257
267.0.3.0	0.072174443179046	0.098930688902647	0.002169960112059	4.4989848879736645	3.712039922974788	34.702094711613604	3.163267975865823	7.6321364618130065	0.38642228905644105	5.7541376627544185	0.134940558599067	4.104884402626875	0.027908035320578003	0.052929218674051
270.0.6.0	0.10128826068235401	0.15342107171824101	0.0051989078201060005	4.4414625081371994	3.602940644771387	34.54947671485786	3.321482241759796	7.52482223720676	0.382368127893132	5.760790580033316	0.17890138011778903	4.060929821075071	0.03262654996106	0.084235622035201
273.0.90000000000003.0	0.141388956761051	0.11487805294113701	0.003054093024163	4.482147401102545	3.41978581371652	35.409376021341	1.765637314377713	8.824087072250373	0.411518474020571	5.767749666180009	0.325250638290832	3.91458658042002	0.027785560582988002	0.085781757096984
277.0.20000000000005.0	0.066883925613524	0.09149236767471701	0.001854356046616	4.506729987568701	3.733055147919872	35.14293649561496	2.7506876090761763	7.998973632224221	0.39602922284671405	5.773735701665676	0.12456163963970301	4.11528138207031	0.027189123897718003	0.048303148672799
280.0.5.0	0.078310236307519	0.107978815795967	0.0025868811309850003	4.489508279678069	3.688863843630082	34.84179552108924	3.353399808534521	7.547080847916825	0.38392507525394204	5.779515942318408	0.145527974125357	4.094320643712384	0.028751064138846004	0.058540117593425006
283.0.8.0	0.175225766682284	0.26774067848306504	0.016520981969186003	4.315809678956701	3.3250339222228	34.99512724854627	2.453869337435301	8.393641460348064	0.40175707197012606	5.785403003992919	0.279661904453231	3.9601921100155693	0.040953974563798005	0.17911790901062502
287.0.1.0	0.06727444147350001	0.088439602245962	0.001734893235185	4.50989430074528	3.710471382394044	35.59442819134246	2.2060572919331563	8.446738477145491	0.406422930594146	5.791098409753045	0.14929294518590902	4.090566273529154	0.026615678388443004	0.046339262032027005
290.0.40000000000003.0	0.07030334259996601	0.09628703082789901	0.002054942412875	4.501724370465177	3.720170464798398	35.21610176696865	3.05761841220988	7.831299020696611	0.39162780584628903	5.796145845155155	0.13056357523238102	4.109300662202478	0.027662602761400003	0.051293948333090006
293.0.70000000000005.0	0.09024253765894501	0.12873238789503402	0.0036735591199330004	4.467658031600546	3.644828276561366	34.991930524486726	3.402567080750236	7.564044894895519	0.383838382967699	5.801073652529405	0.163541140059237	4.076327937182799	0.030579961925279002	0.07080223377737001
297.0.	0.18765356822999502	0.19867439174954302	0.009313628988444001	4.392073677100326	3.261774259104174	35.688882102081394	1.680676077006566	9.074972494203823	0.41671848956176405	5.806403607813682	0.36073842771148	3.879135316803174	0.034331845279208004	0.155496258204943
300.0.3.0	0.06588950829644401	0.09000022979366801	0.001794188278177	4.5082650802968285	3.736655961388148	35.62264455703644	2.604163610439197	8.2095521366035	0.40131834057646604	5.810892156936111	0.12303088820944401	4.116847357193979	0.027034553215414002	0.047383648533432
303.0.6.0	0.075383006689465	0.10356983131020601	0.002379289132314	4.494108256865527	3.700755249814339	35.28140050561011	3.287351691420122	7.702650142406478	0.38808958047950803	5.815167511917578	0.139671721581024	4.100210864258732	0.028352130978059	0.055832644523586
306.0.90000000000003.0	0.138677666299261	0.23342487496098302	0.012257776487613002	4.354372680412636	3.464778718113129	35.242397022173336	2.91342500025856	8.069777685926153	0.395053692111881	5.819483327729884	0.22112241209157002	4.018764359452061	0.039113659128299005	0.13630248498389902
310.0.20000000000005.0	0.07804009693017201	0.09031157952103501	0.0018153683702890001	4.507926411441326	3.6456420902265823	36.02433586954725	2.026850461722118	8.694073826876341	0.411085528731153	5.82396349194208	0.20151677209784902	4.038374035933271	0.026320556108281	0.048475605615532005
313.0.5.0	0.06872667198158901	0.094082519046181	0.0019614186210360003	4.504007519455643	3.726938447588954	35.6328755388035	2.940086844394646	8.010852879169269	0.39625598069377505	5.827686845281113	0.12694794974567802	4.112946750875965	0.027453920023351	0.049928305571353006
316.0.8.0	0.084005985723999	0.11721144910382401	0.0030483659056460004	4.479789807715579	3.668597098511594	35.355686520891496	3.408445722271248	7.646253932526811	0.38624037832998703	5.831325360088381	0.153661741359122	4.086236713085873	0.029587801490224	0.064142835557963
320.0.1.0	0.19804771992249	0.2574370178864	0.015464038317809	4.327146797517572	3.226961285974244	35.81654314483659	1.88383208994748	9.021695311197698	0.41561730038097205	5.835339710870505	0.346344043700721	3.8935580307473723	0.038860291808059	0.189782282989882
323.0.40000000000003.0	0.06534824048993401	0.08886926099700401	0.0017495797763120002	4.5094273070084885	3.7360932651370042	36.013524061773744	2.448568916436024	8.401942368919636	0.40599658186311605	5.838796840373756	0.12499012050545401	4.114915444896044	0.026888209531507	0.046675944717669005
326.0.70000000000005.0	0.073033730534533	0.10015340188680001	0.00222423328589	4.49766686748429	3.71033759783981	35.639460941392116	3.20430032548406	7.84747608989864	0.39191146852923603	5.841942502145503	0.13486961963646601	4.105039312269247	0.028037165846932003	0.053717816949236004
330.0.	0.10858514472242901	0.171640539204886	0.0064998037631580005	4.421902573211265	3.5778084917904	35.48289829172568	3.249241164190524	7.830566683943769	0.39000074874113305	5.845093352123034	0.18531140123911402	4.054600777158124	0.034136324719533005	0.094154713398388
