time	IkBa_cytoplasm	IkBa_mRNA_cytoplasm	IkBa_mRNA_nucleus	IkBa_pre_mRNA_1	IkBa_pre_mRNA_2	JNK	JNK_P	LPS	MSK1	MSK1_P	TNFR1_EL	TNFR1_cytoplasm	TNFa_TNFR1_EL	TNFa_TNFR1_cytoplasm	TNFa_mRNA_LSEC	TNFa_mRNA_MC	TNFa_pre_mRNA_LSEC	TNFa_pre_mRNA_MC	p38	p38_P	p65_2P	p65_IkBa_nucleus	p65_cytoplasm	p65_nucleus	s11	s14	s15	s16	s19	s3	s5	s8
0.0.	0.611396020651	0.539112285563	1.57876257564e-05	0.8027302406669999	0.8027302406669999	0.986963919445	0.0130360805548	5.0	14.9997785611	0.00022143894194200003	0.00122834645669	5.5275590551200005e-05	7.7037197775489426e-34	0.0	0.0	0.0	0.0	0.0	0.816699557588	0.183300442412	5.87043714014e-07	0.9633555403749999	0.0008210523965670001	0.0410465030182	1.2227919318	0.299996526099	3.4739013824299997e-06	0.0	0.0481676488816	0.00465286495349	0.0794292814341	0.23262246554899998
900.0.	0.424524278595782	0.54167686540736	1.774767984986071e-05	1.08051623069478	0.9023937381714081	0.9852966673161261	0.014703332683673001	3.4209271061590423	14.999757459848027	0.00024254019390900001	0.001115007630962	5.0175787808880326e-05	1.106131393827107e-09	2.7680163800351754e-05	2.8486516681113123e-08	1.5308237321341778e-07	0.017264784571598	0.00847160802615	0.795281561192674	0.20471843880732501	6.029091575444376e-07	0.8084541055498351	0.001515726823142	0.075779362110166	0.8490486793709251	0.299987986459316	1.2013541066328272e-05	1.752106162453825e-05	0.040422414777398004	0.008199037687810001	0.19530702853826	0.409890707642293
1800.0.	0.051822841319051	0.6154213301415951	4.510207674036501e-05	3.688480723244375	2.293266554765096	0.9813686459637021	0.018631354036097003	2.340548451009168	14.99970520013531	0.000294799906625	0.0007763679841370001	3.4937515391583694e-05	2.1098913960068225e-09	0.00011038567356600001	5.4621597914125426e-08	2.98779663494214e-07	0.033073548672802	0.016361088208412002	0.75076205728412	0.24923794271588	6.852625158097751e-07	0.480801010423529	0.0063473700777730005	0.317364066301557	0.10364572660465801	0.299980229102491	1.977089789118366e-05	4.7997988831950635e-05	0.024039790622395002	0.012360712845725002	0.24399518377555002	0.6179738936534951
2700.0.	0.028784481070894003	1.099724883592738	0.00015666871507700003	11.301957194126247	7.965969875974526	0.977269235987623	0.022730764012177003	1.6013691264099652	14.99965442238226	0.00034557765966100005	0.000296032909994	1.3322786201345041e-05	2.4716895759813233e-09	0.000227697856985	7.789424805249002e-08	4.312813989488388e-07	0.047150081019116004	0.023532088075425003	0.7106116785126401	0.28938832148735905	8.099367684806667e-07	0.218036267569537	0.015263279394006	0.7631589933770351	0.0575688514511	0.299977424272431	2.2575727951126322e-05	0.00014746313144800002	0.010901647828286001	0.010755235439639	0.139563670358685	0.537728975070492
3600.0.	0.096056560210449	2.310641527033409	0.00027591842574300004	15.37490066056494	14.029245787820544	0.9777266452684701	0.022273354731329003	1.095633409353111	14.999667349528657	0.00033265051326500004	1.5131705531371401e-05	6.816903901784954e-07	5.805658836039327e-10	0.00029630349261000003	9.795695855588582e-08	5.483102327237197e-07	0.059284309125778006	0.029861591579963	0.7306360689516841	0.269363931048316	8.921239014568451e-07	0.35743483456276803	0.015160066850336001	0.757991006760099	0.19211268471956003	0.29999203250376305	7.967496618713814e-06	0.0006776273678960001	0.017871521929423	0.007229016924397	0.11885908682033601	0.361432126853834
4500.0.	0.25223483397589	3.562060107325075	0.00022663429433400002	8.465545017614483	11.523281271927985	0.981021217548063	0.018978782451736002	0.7496164050128431	14.999721680488488	0.000278319553436	3.956167235060299e-06	1.787217492513623e-07	3.7039183842191494e-10	0.00029903301421500003	1.146516431111136e-07	6.482766592690054e-07	0.069380834456141	0.035264389707733004	0.772793887134624	0.227206112865376	8.365269745330684e-07	0.772270464858072	0.0048218928992	0.24108362767490102	0.504469276165062	0.29999366394992605	6.336050456716506e-06	0.001653547239346	0.038613283778981	0.006319529334061	0.11333272389186401	0.31594554194282404
5400.0.	0.41584990646114406	3.896956902744208	0.00010122726309200001	3.036706141747127	5.146912606755519	0.9828378949184001	0.017162105081399003	0.5128766153599871	14.99974341650722	0.000256583534704	2.3733053436390967e-06	1.074911713461639e-07	3.632859400241475e-10	0.00029941960100100004	1.280509677891464e-07	7.306614540193826e-07	0.077483877428953	0.03971364324768	0.7887590745358961	0.21124092546410403	7.560494663990984e-07	0.8554368992162671	0.0018745635281970001	0.093720186648598	0.83169952806971	0.299993718934432	6.2810659505194745e-06	0.0027034905971580004	0.042771640760128	0.0070107605283500005	0.12955289017756602	0.350504328551761
6300.0.	0.558620777975367	3.602029318612537	4.519341269094759e-05	1.6249567684533912	2.297869905381649	0.9837945459166471	0.016205454083153003	0.35090270280040503	14.99975125402593	0.000248746016002	1.6898665111216071e-06	7.673604040727638e-08	3.613190067405246e-10	0.000299586518568	1.3843984245683848e-07	7.961544900181167e-07	0.083766012637473	0.043248072642733004	0.794509558516264	0.20549044148373702	7.035313846817254e-07	0.8616152903555131	0.001356348491306	0.06780958471267501	1.117241294631327	0.299993734146562	6.265853820857431e-06	0.0037763158167030005	0.043080562072740004	0.007363384423981	0.138015801175481	0.36813538140422203
7200.0.	0.6740225889943421	3.158684713313564	2.8082977317881903e-05	1.21512085344791	1.427889755127604	0.9842964539209861	0.015703546078815002	0.24008251331276703	14.999754073851289	0.00024592619063	1.315955390850327e-06	5.990992840574248e-08	3.605197797962918e-10	0.000299677839439	1.4624658172550539e-07	8.464783847711536e-07	0.088486481086071	0.045962064481326004	0.796578945714513	0.203421054285487	6.75545124005179e-07	0.8648862839202031	0.0011241581329580002	0.056200063827208005	1.348044935097106	0.29999374032637904	6.259674004012581e-06	0.004838578953798	0.043244111441096	0.00750543437707	0.142358923376349	0.375237794308862
8100.0.	0.7632913135328001	2.7327907929230353	2.2062052398819014e-05	1.033056893661088	1.12175506082344	0.984559529590427	0.015440470409373002	0.164260955346401	14.999755092797898	0.000244907244025	1.084382869938132e-06	4.948913178623242e-08	3.6012610181648415e-10	0.00029973439668600003	1.5195600675371417e-07	8.839866301192371e-07	0.091938616633727	0.047983718225315004	0.797327373692967	0.202672626307033	6.61691075156832e-07	0.8673081186111181	0.0009920815268810001	0.049596234733436	1.526582401783461	0.29999374337001	6.256630372750899e-06	0.005865456998382	0.043365202966283004	0.007568516149799	0.14483950992994302	0.37839181206884603
