time	TFPI	VIIa_TF	VIIa_TF_X	VIIa_TF_Xa	VIIa_TF_Xa_TFPI	X	Xa	Xa_TFPI	Xa_TFPI_VIIa_TF
0.0.	2.399999	0.9999996999999999	0.0	0.0	3.0814879110195774e-33	169.9999	0.0	0.0	0.0
0.0.15.0	1.810331831941198	0.258325088807332	0.168351177002237	0.114079990488405	0.45828443415059805	154.54475455259347	14.583047111857075	0.13042372435677801	0.0009590095514250001
0.0.3.0	1.357005056775158	0.15294635235019702	0.09451282953577801	0.07252826898437001	0.6759934811556161	146.64871843058864	22.14114652766635	0.36298169409518904	0.004018767974036001
0.0.44999999999999996.0	1.018253076650167	0.100093997222869	0.059833538199936004	0.049395953494317	0.7828700634676461	141.94707981850277	26.561844766453223	0.591069712266956	0.007806147615229001
0.0.6.0	0.7630579088751881	0.07136809903388701	0.041703216729153	0.036130146282127004	0.839266485009857	138.8233928895511	29.461732656312865	0.7861428531699811	0.011531752944973
0.0.75.0	0.570265431023389	0.054542371695568005	0.031340217587203005	0.028114912552359	0.8710497720422851	136.56096353348457	31.549747767399246	0.9437313708117421	0.014952426122582001
0.0.8999999999999999.0	0.424902780703707	0.044029890993229	0.024967929670642004	0.023010545058476002	0.8899560596562991	134.80872185845655	33.16810344751803	1.067104885018642	0.018035274621351002
1.0.05.0	0.31578639394677405	0.037089263255865	0.020804607767027	0.019599844865424	0.9016944159724171	133.37971503986628	34.49556790144796	1.161706621941545	0.020811568139264002
1.0.2.0	0.23432816633354	0.032282285751068	0.017940615357253	0.017220061509758	0.9092315224019131	132.1673535120339	35.63171497743263	1.233114096284543	0.023325214980004002
1.0.3499999999999999.0	0.17387383271589102	0.028808642260114002	0.015879752470958002	0.015492832597447001	0.914201764427904	131.10739587482112	36.63500637282634	1.2863066946126311	0.025616708243574003
1.0.5.0	0.12927113275475602	0.026199990232143002	0.014336016712858002	0.014192571576854001	0.9175517496639111	130.15932548881716	37.54131805564802	1.3254567457671	0.027719371814231
1.0.65.0	0.096551174605341	0.024170496572061002	0.01313691304245	0.013179646951472002	0.919853081589147	129.29660678631328	38.37352882829832	1.353935181960644	0.029659561844867004
1.0.7999999999999998.0	0.07267801903349701	0.022539620556914	0.012174495074134001	0.012364907719809	0.9214627656309101	128.5012915169595	39.14674809928027	1.3744003043173612	0.031457911018231005
1.0.95.0	0.05534720202857601	0.021190131418712	0.011379165485520001	0.011689996379298	0.922609760269366	127.76088536729529	39.87129367286872	1.388911391254956	0.0331306464471
2.0.1.0	0.042823175799822005	0.020044206896142003	0.010704955883512	0.011115954524427001	0.9234438829415721	127.06645291742099	40.55445034797116	1.399041241504261	0.034690699754345
2.0.25.0	0.033808912131146	0.019049252838337003	0.010120891885232	0.010616369223452	0.9240646205174771	126.41143280474164	41.201539846281094	1.405976901815878	0.036148565535499
2.0.4.0	0.027342313508477004	0.01816918442632	0.00960573825861	0.010173107348139001	0.9245387316058521	125.79087705521708	41.81658741268486	1.410605016524595	0.037512938361075006
