time	IkBa_cytoplasm	IkBa_mRNA_cytoplasm	IkBa_mRNA_nucleus	IkBa_pre_mRNA_1	IkBa_pre_mRNA_2	JNK	JNK_P	LPS	MSK1	MSK1_P	TNFR1_EL	TNFR1_cytoplasm	TNFa_TNFR1_EL	TNFa_TNFR1_cytoplasm	TNFa_mRNA_LSEC	TNFa_mRNA_MC	TNFa_pre_mRNA_LSEC	TNFa_pre_mRNA_MC	p38	p38_P	p65_2P	p65_IkBa_nucleus	p65_cytoplasm	p65_nucleus	s11	s14	s15	s16	s19	s3	s5	s8
0.0.	0.243835952649	4.45145391212	0.00012164433485100001	5.97946189004	5.97946189004	0.977475030715	0.022524969284900002	5.0	14.9999774443	2.25556931569e-05	0.00122834645669	5.5275590551200005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.976944810268	0.023055189732400002	2.79512024824e-09	0.0005395514369280001	0.0007011184695410001	0.035004766879600004	0.487671357524	0.299986184042	1.38159582665e-05	0.0	0.10777373475999999	0.00456656359173	0.0142461734853	0.228242540336
900.0.	0.21745893605195601	4.463760786749182	0.00013132153052	7.299336229950698	6.455164369665859	0.9746344410467831	0.025365558953115003	3.250142673132444	14.999975317040091	2.4682953071665573e-05	0.001116678080833	5.0250948193229894e-05	1.0870278241956682e-09	2.727220220933771e-05	2.8506620454112763e-08	1.4617143352166438e-07	0.017397118301024	0.008276838644969	0.9742794423866801	0.025720557613718	4.03921656863674e-09	0.000475532425958	0.001074103944925	0.05365179615503501	0.43491717832483906	0.299972238898348	2.7761101918281893e-05	1.7192704546645303e-05	0.09491981346648301	0.007349793829967001	0.024821870516714	0.36732814377093803
1800.0.	0.10012458377817801	4.819772019422971	0.00025719085900600003	18.253284782767672	12.642403995161771	0.967967042242402	0.032032957757497	2.11268547741431	14.999970078550298	2.9921442854833405e-05	0.0007840159182940001	3.528164364295215e-05	2.064632601152293e-09	0.000108517850527	5.432580234065708e-08	2.83683832363711e-07	0.033123284877478	0.015898177303301002	0.968773538106769	0.031226461893630004	9.021541141955256e-09	0.000333618534816	0.003265619255456	0.16322702112301002	0.20024821300588502	0.299949244411155	5.0755589110855026e-05	4.6510226263159244e-05	0.066462214449776	0.012156008613030001	0.035020862720621	0.607558265782357
2700.0.	0.022870684601250003	7.195836987850415	0.0008907861273870001	68.07911752314206	43.787339720267894	0.9609946256756781	0.039005374324222006	1.373305843878466	14.999965001743806	3.499824933580022e-05	0.000311334711724	1.4011331138006293e-05	2.443263915596717e-09	0.00022396072798300002	7.682885759272248e-08	4.063865793098459e-07	0.046828637354497	0.022693848177869003	0.9638063806278231	0.036193619372575	1.686670873242709e-08	0.000169270881369	0.011854323612254001	0.5926776880880981	0.045740515334785	0.299932655680249	6.73443200169661e-05	0.00013860293568000002	0.033637296215097	0.011695408500090002	0.025554982895267003	0.5845678585993841
3600.0.	0.025841715858286003	15.457565610065839	0.001985198279532	109.57132296847767	97.58323015093353	0.9613590102071161	0.038640989792784006	0.8926879845540651	14.999965967206588	3.403278655302619e-05	1.741409501883314e-05	7.843852062577178e-07	6.185107126101476e-10	0.000295746068021	9.562170548944746e-08	5.11671295146108e-07	0.05827337123807601	0.028519911901554004	0.9659323540235961	0.034067645976802	1.8235789996190563e-08	0.000210719956999	0.012256293487657001	0.6127692020964981	0.051682404952962	0.29995186080331804	4.8139196947591754e-05	0.0006272962387900001	0.041890657728861004	0.009418639834852001	0.020581662394573003	0.470762154195963
4500.0.	0.068486390793262	25.107497516133396	0.0016624834158640001	60.80088187794658	81.71941976066874	0.9670933950041141	0.032906604995786	0.5802726619998401	14.999971570782462	2.8429210675864444e-05	3.991415585618769e-06	1.802769103838796e-07	3.5460834101601455e-10	0.000299024439643	1.106098333976035e-07	5.980846633972236e-07	0.067400278962853	0.033297283194953	0.9713564872251771	0.028643512775222	9.570939327458115e-09	0.000411105712941	0.004091303858945	0.204511118428702	0.13697183495890702	0.299973748340283	2.6251659983517432e-05	0.001569104361414	0.08199706700912901	0.007826367621264001	0.018264584548112	0.391177042233029
5400.0.	0.14904205989580901	28.101091239307834	0.0007479862827620001	22.36042058037736	36.767185458104755	0.9703166183624521	0.029683381637447003	0.377193787850354	14.999973878438276	2.6121554857067243e-05	2.3753127604534947e-06	1.075503398001057e-07	3.471291407918677e-10	0.00029941914511200004	1.2203034553926498e-07	6.657914628481693e-07	0.074354153213913	0.037036988295158	0.973451541181468	0.026548458818931003	5.68423122853251e-09	0.00047701258718300005	0.0016026873311360001	0.080080346042447	0.298083297053281	0.299977437742583	2.2562257683215733e-05	0.002581072245484	0.09521156723617001	0.007090066808662001	0.019504367393121003	0.354371837166844
6300.0.	0.223247377218859	26.38057034090343	0.00032920211131100003	11.287131702917247	16.181923867371378	0.972027331522865	0.027972668477034	0.24518672498121302	14.999974716459105	2.5283534029870582e-05	1.688845659928606e-06	7.665890653094778e-08	3.4511309431955554e-10	0.000299586802316	1.303763781977687e-07	7.165240772577726e-07	0.07943563536655	0.039836739395388	0.9742114328603051	0.025788567140093	4.800730156121527e-09	0.000491483081525	0.0010397411410410001	0.05193283281932701	0.44649396429859606	0.299978024917676	2.1975082589887632e-05	0.0036091204369660002	0.09811112808801001	0.006944237374001	0.021337537186541	0.347081818958134
7200.0.	0.280211831380071	23.389535077445792	0.000193385077312	7.908669932399994	9.505866004340346	0.9729317719818461	0.027068228018054002	0.15937836741646103	14.999975019954858	2.498003828343096e-05	1.3158920886035189e-06	5.987587219829642e-08	3.44302996372267e-10	0.00029967788933800004	1.36260534798035e-07	7.530503483547032e-07	0.08301799017657101	0.041850993440214	0.974486679095199	0.025513320905199	4.54501681084849e-09	0.000496054048516	0.0008250070085420001	0.041195952717376	0.5604228877717441	0.299978130556178	2.1869444088531343e-05	0.00462115386568	0.09902612554225501	0.0069329520521380006	0.022699095043377002	0.34651757157968804
8100.0.	0.320878773840218	20.400317487735578	0.000145931397361	6.546155132631725	7.173286599644824	0.9734094532603431	0.026590546739557002	0.10360048654514901	14.999975130293416	2.4869699726218484e-05	1.0856246621054178e-06	4.951379852337909e-08	3.439067045735658e-10	0.00029973412784700004	1.402872116587189e-07	7.784724499605875e-07	0.085469364781662	0.043252031785335	0.9745868269913691	0.025413173009029	4.44613156433663e-09	0.000498016367366	0.000720172208319	0.035954110814776	0.641756783667338	0.299978155753447	2.1844246819106822e-05	0.005594880893695001	0.099418696113898	0.006938169004418001	0.023589029909551	0.346778310815654
9000.0.	0.347416973501595	17.730487381514124	0.000125640984161	5.880940788757194	6.175912323174096	0.9736617251041251	0.026338274895775	0.06734327240627	14.999975170783557	2.4829209593765712e-05	9.315393225436077e-07	4.257994833248691e-08	3.4368806896432455e-10	0.000299771760282	1.429746227346164e-07	7.956718905291261e-07	0.087105346510307	0.044199411870725	0.974623636038574	0.025376363961824	4.400798640149495e-09	0.0004989642996560001	0.0006651441581870001	0.033202656926506	0.6948331922588621	0.299978164728713	2.183527155303755e-05	0.006516181429653001	0.099608310425495	0.006942496362144001	0.024132084769495	0.346994607876673
9900.0.	0.36174221114763405	15.431122783840554	0.00011578539676400001	5.547182323862937	5.691461183306166	0.973795022220694	0.026204977779206003	0.043775048643051005	14.999975185903065	2.481409008534348e-05	8.224928480599954e-07	3.767285812177791e-08	3.435564524891229e-10	0.00029979839281100003	1.447278053605102e-07	8.070239288351613e-07	0.088172565316389	0.044824403851135	0.9746374204508331	0.025362579549566003	4.379473015163601e-09	0.0004993696939390001	0.000638681956135	0.031879529632152	0.723483675699078	0.299978169143486	2.183085678001894e-05	0.007377288142452001	0.09968943752770801	0.006944453405116	0.024418376667079	0.347092433216034
10800.0.	0.36551385708808404	13.484825958546024	0.00011128685961700001	5.415349135885925	5.470336129334688	0.9738655273604391	0.02613447263946	0.028455030707063	14.999975191724909	2.480826823519104e-05	7.420528528801219e-07	3.405306439823066e-08	3.4347386442968653e-10	0.000299818038744	1.4584427604824582e-07	8.143367404135704e-07	0.08885216437017901	0.045226807512868006	0.9746427544693791	0.025357245531019004	4.371747585202542e-09	0.000499414184516	0.000631811183275	0.031535999044031	0.731026974869986	0.299978171725344	2.182827492263057e-05	0.008175018673220001	0.099698420480527	0.006944381788845001	0.024503458621512	0.347088861966153
11700.0.	0.36028644220292605	11.857629920211123	0.000110295401914	5.431471279358534	5.42160206329742	0.9739028811490851	0.026097118850814	0.018496582016332003	14.999975194085039	2.4805908110599e-05	6.80785464526365e-07	3.129603913773802e-08	3.434183834850738e-10	0.00029983300212900005	1.46533671390497e-07	8.189152142188553e-07	0.089271773129784	0.045478581481362	0.9746449341303961	0.025355065870002	4.373502381595548e-09	0.000499177361607	0.000640520306227	0.031971484584905	0.7205721514912301	0.299978173372879	2.1826627386977223e-05	0.008909291517546	0.099651183106039	0.006942593579868	0.024422157191240003	0.34699949224848703
12600.0.	0.34762415686160303	10.513841291839531	0.00011205265510100001	5.572617531510173	5.507981457798482	0.9739227199358381	0.026077280064061	0.012023306135046001	14.99997519512092	2.4804872228913243e-05	6.329202228429524e-07	2.914211067186094e-08	3.433800373448124e-10	0.000299844692294	1.469396746377417e-07	8.216680232032827e-07	0.089518864295555	0.04562980571062	0.97464590192612	0.025354098074279	4.383098529155716e-09	0.000498692840814	0.000663189642197	0.033105000601883004	0.695247586296252	0.299978174480708	2.182551955886699e-05	0.009581995793405	0.099554451630813	0.006939231251456001	0.024198361131930003	0.34683144575900504
