time	IkBa_cytoplasm	IkBa_mRNA_cytoplasm	IkBa_mRNA_nucleus	IkBa_pre_mRNA_1	IkBa_pre_mRNA_2	JNK	JNK_P	LPS	MSK1	MSK1_P	TNFR1_EL	TNFR1_cytoplasm	TNFa_TNFR1_EL	TNFa_TNFR1_cytoplasm	TNFa_mRNA_LSEC	TNFa_mRNA_MC	TNFa_pre_mRNA_LSEC	TNFa_pre_mRNA_MC	p38	p38_P	p65_2P	p65_IkBa_nucleus	p65_cytoplasm	p65_nucleus	s11	s14	s15	s16	s19	s3	s5	s8
0.0.	0.558324605594	3.25063374483	0.00010034209876400001	6.14376241097	6.14376241097	0.978556576452	0.0214434235477	5.0	14.9743063733	0.0256936267029	0.00122834645669	5.5275590551200005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.7592117481089999	0.240788251891	0.224261963132	0.850457308929	0.00033608526337900005	0.0167998336585	1.11664911619	0.299997133252	2.86674751329e-06	0.0	0.042522754567600005	0.00435648346261	0.07303688343220001	0.21780505273599998
900.0.	0.354393443601189	3.26244459740043	0.000109426621078	7.9290724060432005	6.700011099819285	0.975596577351677	0.024403422648023	3.622588303272504	14.971470537836192	0.028529462166701002	0.0011070551364270001	4.9817973792980105e-05	1.1915883714387181e-09	2.9622342394090892e-05	2.9393078063088733e-08	1.665564556267925e-07	0.017528375797629	0.008818964511744	0.7259227501623171	0.274077249837683	0.251663543316202	0.6923018508685861	0.000611746848077	0.030582777828256004	0.708787058623048	0.29998850696873	1.1493030782958532e-05	1.9010281535997182e-05	0.034614831656434	0.007995663800548001	0.19959149791987402	0.399723367596627
1800.0.	0.024602016657671002	3.6779595199636352	0.00028577097866500003	32.74178213127682	17.49748112471142	0.968695271913882	0.031304728085817	2.624629200288028	14.964319637085524	0.035680362917388006	0.000746433633878	3.3590597962713526e-05	2.2730227650271633e-09	0.00011769640212300001	5.6733672677983506e-08	3.268844206672659e-07	0.033800813472792006	0.017118784759962	0.657007255111414	0.342992744888585	0.39691375801660905	0.361470027522514	0.0035345239742160003	0.17672393786519702	0.04920403000632	0.29998067663147804	1.932336803445534e-05	5.3782765612021685e-05	0.018073293799402	0.011946621067506	0.203285412573937	0.597273903275216
2700.0.	0.023799157632262	7.143324612768595	0.001122374342907	102.77380129417321	68.72147572862325	0.9618376794848671	0.038162320514832	1.901590206310189	14.957888652781895	0.042111347221012	0.000248735004621	1.1194535665957161e-05	2.522930205885627e-09	0.00023924929538300001	8.161766455036464e-08	4.7524755323356175e-07	0.048610552129209006	0.024796108327053003	0.6006646781266151	0.39933532187338305	0.650645155410555	0.16589584553529801	0.007374529812065001	0.368722791103609	0.047598201867669006	0.29997886465071	2.1135348802191374e-05	0.000179142050636	0.008294651634137	0.009691984475615001	0.12036571793037401	0.484566555469975
3600.0.	0.10249102615373701	15.465975644201544	0.001803036822587	112.38359532507722	110.39666550430921	0.963821197892727	0.036178802106972004	1.377735686390345	14.959620848330431	0.040379151672478006	1.236361805883671e-05	5.572684802909598e-07	5.739494392279733e-10	0.000296979404034	1.0375698017423939e-07	6.09768524871085e-07	0.061786203689215	0.031753873386568	0.629252855408105	0.370747144591893	0.7848077203778011	0.327895637828553	0.004579065293256	0.22894732077283803	0.20498167623555902	0.29999297655983603	7.023439676354915e-06	0.000819891222015	0.016394597430888003	0.006104997863864	0.11220277402180201	0.30522849953437203
4500.0.	0.265984147846182	22.370482015057476	0.001235619132577	47.664324379069505	75.65423290870362	0.9689020082139641	0.031097991785736002	0.9981938354622081	14.965161291724044	0.034838708278868	4.396014530785287e-06	1.9869134702936558e-07	4.6238559670687697e-10	0.00029892539517400004	1.229695486633611e-07	7.289426877817407e-07	0.073219527459548	0.037914634920237	0.6778477391075101	0.32215226089248805	0.6798992084837161	0.54064469339462	0.0012055973830430002	0.060277800429360005	0.5319680003961811	0.299993785180075	6.2148194378742315e-06	0.0018576976619410002	0.027032063034090004	0.005264046743035	0.12379068444720001	0.263174845313144
5400.0.	0.422364575881285	23.414071516198714	0.0005731732611320001	20.1242245943344	35.094101547868895	0.97157202612307	0.028427973876630003	0.7232090618708501	14.96779222379119	0.032207776211723	2.7102611037814507e-06	1.228309620156866e-07	4.554665827391726e-10	0.00029933711089000003	1.39213059881655e-07	8.318888365833192e-07	0.08288550303545701	0.043233515731566	0.7001047313659661	0.29989526863403204	0.5609991018327241	0.6082776399145481	0.000679716793728	0.033983415203893	0.84472889049994	0.299993835293336	6.164706176800502e-06	0.002968077787296	0.030413709677302003	0.005738768551986	0.14170710930329702	0.28690837143276804
6300.0.	0.55480258940603	21.401956696759832	0.00028318909868400003	11.67530316172389	17.339055881386574	0.972934890513612	0.027065109486088004	0.5239777371230351	14.968963918086821	0.031036081916095002	1.951360538328454e-06	8.868015267016329e-08	4.5343077204586185e-10	0.00029952245844800003	1.5259356709707542e-07	9.185152953863248e-07	0.090847419256115	0.047706681546572004	0.7100052187120801	0.289994781287917	0.48304507454715806	0.638002974601236	0.0004977959814490001	0.024886821499071003	1.109604942868384	0.299993850036942	6.149962571432095e-06	0.00410396239293	0.031899975076228	0.006284819595638	0.150867753580732	0.31420965350246405
7200.0.	0.6590862981931851	18.647216882234353	0.000175330406818	8.59996741217943	10.73512391122191	0.9736279855420671	0.026372014457634003	0.379631123941482	14.969483704465775	0.030516295537139002	1.528085348776039e-06	6.963271351446254e-08	4.525848891594471e-10	0.000299625835497	1.633455582653044e-07	9.89539899706684e-07	0.09724498197931801	0.051372198310674	0.7143966283488521	0.285603371651146	0.436899476670957	0.651920851761013	0.000411947682568	0.02059403304853	1.318172383407576	0.29999385616225704	6.1438372562025594e-06	0.005230971737651	0.032595868198276	0.006685620705464	0.15564130057254902	0.334249059397759
8100.0.	0.7342210439390561	15.996230809877707	0.000132842600453	7.231276147012045	8.133693697668402	0.9739801717217891	0.026019828277912	0.275049453531784	14.969714371809681	0.030285628193232002	1.2631217327416331e-06	5.7709354471345e-08	4.5216394060530993e-10	0.000299690547845	1.717910930452398e-07	1.0463559225637411e-06	0.10226997366443101	0.054302929166103006	0.7163458186382	0.28365418136179704	0.41078044815290704	0.658593331285922	0.00036685272801200005	0.018339063774235	1.468441896566178	0.29999385921076804	6.140788745621526e-06	0.006322380445639	0.032929491806533005	0.006940857296455	0.15828039489874401	0.34701055433230904
