time	Active_R2	Active_Rec	Active_Rec_endo	Inactive_Rec	S2_c	S2_n	S4_c	S4_n	S7	Smad7mRNA	Smad7mRNA1	TGFb	TGFb_In	TGFb_R1_endo	TGFb_R1_surface	TGFb_R2_endo	TGFb_R2_surface	pS2_c	pS2_n	pS2_pS2_S4_c	pS2_pS2_S4_n	pS2_pS2_pS2_c	pS2_pS2_pS2_n
0.0.	0.0	3.231174267785264e-27	0.0	0.0	1241.5808405279024	379.46194355209764	544.2959278111286	462.8188945388716	3.282505217856974	0.029060166817885	0.18907171277886903	100.0	0.0	11.110520122319418	17.474058737380584	28.808210760416582	14.183152096483413	0.0	0.0	0.0	0.0	0.0	0.0
14.0.5.0	14.786085989029404	17.805648916248497	1.537913694736472	2.986114052725319	655.0728264955297	241.69383935569022	223.58849953372666	534.8315779171783	0.373896663433105	0.16095843281257202	3.786188606742189	99.47655837029431	0.13234459229217402	6.458890976044499	2.039757001908966	4.818837622105152	1.308275015682423	0.5816987729784601	0.34404180997412803	207.41756650347963	154.5670401695385	15.773266470683524	26.27300998970842
29.0.	13.576866056789507	18.437486459206127	1.6059338405651782	3.9526924656678863	557.430060768902	212.54945137726128	215.25057901827748	578.8750366247705	0.48424863029104404	1.231113837361138	13.576717927809481	98.95586636262169	0.14053606688336	6.91116086480945	2.325067680941491	4.734205894171423	1.21276865546364	0.568306509785884	0.338069925220706	191.06996586632343	159.89462376715767	23.930868515838224	104.94432447791519
43.0.5.0	12.319706399447298	17.7022472230174	1.550498683689908	6.595836524289842	528.554268233803	202.24066280877247	233.73348384918413	571.9839134383693	0.8429738322635281	2.294669948185036	18.78356879009346	98.43787374998323	0.140157445879562	6.993034472426138	2.5501583945070223	4.486239611012143	1.118534232359273	0.526836166857349	0.336659936642186	178.18752337023864	155.5848222839151	20.156830662883245	157.42332680067793
58.0.	10.806449152424623	16.239046828461316	1.426739174772138	10.411248965785123	535.1948484357779	202.70172920686213	250.02750689462346	564.6713052815709	1.445037343292689	2.919885771264545	20.873947159903825	97.92254600100644	0.135285889731686	6.794642824980402	2.826362309963399	4.095892390955002	1.00512530962673	0.49497972996229406	0.33360510889029804	168.19523911611356	150.29395285808593	16.54930037298361	179.15161367607766
72.0.5.0	9.097013727516591	14.555085866525834	1.28068945126094	14.705351440051606	560.287942007086	208.70550712191186	264.25490445259345	559.039161354537	2.26895841646287	3.161880300419046	20.982492737466515	97.40985788183293	0.128987758157857	6.543397646026094	3.242210058899174	3.631629811343552	0.8748573554178181	0.469324055357533	0.328749480243542	159.7901428207446	144.28149425991805	13.958739415866841	183.01065237861465
87.0.	7.360579968796826	12.902937041297475	1.136154995276974	18.956295438525718	595.0243319398326	217.58643487280924	277.48226860083975	554.3694181614619	3.290314959463815	3.139234357045879	19.88438180733505	96.89979281715665	0.122688234470398	6.394121051135804	3.868834433420471	3.154709503184305	0.7405818056953091	0.44688509500044904	0.322718753131352	152.12613006193118	137.824534674127	11.989057613949711	177.44632375315985
101.0.5.0	5.7887197978447205	11.36373538188306	1.001138825874712	22.82505495881095	635.0910214363809	228.01947199687731	290.5263008651129	550.1219329173896	4.48923997679306	2.951655478955932	18.09662628447714	96.39234027792081	0.11666268421739501	6.424162974412634	4.748817226645784	2.7105962641114463	0.618171089620779	0.425809255366624	0.31578547695138104	144.62490529478174	130.98640492395194	10.364569526106818	167.02941769437476
116.0.	4.517745658159955	9.96330675789114	0.87801061169238	26.112399142608744	678.2960066065949	239.32197503768282	303.91113075498544	545.9375964304365	5.848579902786432	2.669372426287847	15.951451269801257	95.8874935253288	0.110833743992785	6.6491604492565095	5.865270639840367	2.328530623543628	0.519384135832774	0.40509203705552704	0.308028724741077	136.9490287081035	123.75283480451596	8.94202384376396	154.18043231865295
130.0.5.0	3.581766333539043	8.737754986957396	0.7697930250274541	28.73719104539656	722.7391035549117	250.95122421758455	317.58537515689426	541.6528387301242	7.330631145785911	2.339665115484684	13.675585290833405	95.38524780372188	0.105316809226001	7.035669809706161	7.127809031588975	2.021205107177952	0.447389236683209	0.384819294277975	0.29962952980928004	129.16042203626597	116.266317044686	7.677580320377859	140.24967179232956
145.0.	2.9314898620070533	7.722755425425293	0.6797116750668071	30.724049655507677	766.0363856250791	262.2826242823675	330.8783345574417	537.359603899162	8.859885017049725	1.996775401419208	11.451057212853337	94.88559872826727	0.10041345393201101	7.520311840505519	8.410518328647827	1.786595162362496	0.39820612030482605	0.365948966822007	0.29102812578152704	121.687629717974	108.91921771113702	6.59097561163629	126.16139433448897
159.0.5.0	2.489566549820135	6.923406106936611	0.6084879426494391	32.169418410352705	805.8603537057512	272.7219173073186	342.9499034124004	533.3196003715278	10.341400038532035	1.667798064141666	9.425022191943864	94.38854100718156	0.09633645392815801	8.035927880328416	9.608015344500213	1.6135113282802451	0.365473730552051	0.349482214391286	0.282783771221426	115.00901071132002	102.17332154216213	5.708204745186045	112.67475115554103
174.0.	2.188291346077306	6.313727293308701	0.554048177138123	33.1945407780214	840.7276596321117	281.88891453530516	353.2647801999859	529.773950352901	11.69642392408732	1.372607075821678	7.6892948420576435	93.89406778477252	0.093097026732661	8.530770613214425	10.660667033947016	1.4879050410217851	0.34368608129516204	0.335867863059077	0.27533730136112	109.38656721381633	96.33410498062491	5.025964519916467	100.37274825663265
188.0.5.0	1.979528457628148	5.854518410976097	0.513023607363142	33.911235338224174	870.1909358608303	289.6630061001467	361.71469215141946	526.8289939669681	12.88247891773078	1.12209463977276	6.27285197166749	93.40217058002766	0.090574255077133	8.974220129338661	11.549108315346897	1.396956975906251	0.328999809105242	0.32498909605318804	0.268902574758947	104.83333538282928	91.48570112566475	4.514506769599552	89.5972256350658
203.0.	1.831733499194589	5.507763558309236	0.482066267542309	34.408157304880845	894.5520384648291	296.1135990344316	368.484591618559	524.4637404948404	13.891457504409209	0.9185975355128421	5.156993788714334	92.91283955099888	0.08860954605997501	9.353498925128552	12.27907076462649	1.330596715835316	0.31894463933050204	0.31642252087447603	0.26349637040795504	101.21193022586574	87.55396597743989	4.134922284355097	80.4521142523354
217.0.5.0	1.724705930866477	5.242559268712181	0.45842358740925504	34.750311140945094	914.4856429241752	301.4075192453832	373.8787815427145	522.5888817339347	14.737320832783274	0.7584817956185881	4.298113687098491	92.42606384157929	0.087058681696525	9.667616699154419	12.86848028489586	1.281497014783169	0.311965414622213	0.30967018660079304	0.259018637227574	98.3354224317104	84.39346047834499	3.85148067960461	72.86606334169846
232.0.	1.64545363806571	5.035812908087295	0.44002715590163805	34.983566364371924	930.7678925551694	305.74088239677354	378.20674210963716	521.0979769895856	15.443905516189298	0.6351476494293791	3.6457161732100998	91.94183188820371	0.08580802654385601	9.9220091435291	13.339310385374517	1.244520680691688	0.30707493342395004	0.30428300937728703	0.255322580185749	96.02603823348775	81.84721248529333	3.6361316450201313	66.66805088476254
246.0.5.0	1.5854862868504882	4.870969184055099	0.425390025208887	35.139764551476155	944.129987485225	309.30121694502355	381.7322396499528	519.8948625286446	16.03679670223513	0.5412903623227491	3.152668720855178	91.46013165392476	0.084773889735232	10.124852034459582	13.713214858954947	1.216120118546019	0.30363360696983305	0.299902193111571	0.252257836536434	94.13791541191488	79.77557750874861	3.46852440143735	61.647840647018235
261.0.	1.5391456377045012	4.736389933472183	0.41346558845424003	35.24091155063552	955.1979637528838	312.251035971533	384.66097639997923	518.9030032145685	16.539163302427877	0.47018106196402804	2.7794473123781263	90.98095079500605	0.083896648179868	10.284881931352748	14.009529125738572	1.193853483393669	0.30121708255072305	0.29625910110930903	0.249691093594258	92.5602118822627	78.06537038207627	3.334477412494291	57.594652630432
