time	species_1	species_10	species_11	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9
800.0.	4.840044113821314	200	20	295.15995588618006	109.32451967215324	6.726325952436936	1083.9490965854113	0.004078504257798	0.512672424299455	1199.48319128144	100
840.0.	4.558851970699161	200	20	295.44114802930204	41.60260926249564	3.802085117894578	1154.595247829612	0.0034584033904840003	0.48149716318307606	1199.514986643424	100
880.0.	4.419394837747878	200	20	295.58060516225305	8.062375769627096	2.3121968190540603	1189.6253696213198	0.0031806280916290004	0.46741073223629304	1199.5293508496684	100
920.0.	4.386749291651648	200	20	295.6132507083494	1.003308735368673	1.9952839954386432	1197.0013494791929	0.0031200798832210002	0.46454848257928005	1199.5322736475343	100
960.0.	4.382740421768888	200	20	295.6172595782323	0.191396316284375	1.958759812271374	1197.8497860814446	0.0031128766967130003	0.46422144668207604	1199.5326078866178	100
1000.0.	4.382333680461156	200	20	295.61766631954004	0.109982594853648	1.955096538709991	1197.9348630764373	0.003112150236753	0.464188677879864	1199.53264138188	100
1040.0.	4.3822934870871855	200	20	295.6177065129139	0.10194796284610201	1.9547350058106532	1197.9432592413439	0.0031120784991440003	0.46418544420308805	1199.5326446872946	100
1080.0.	4.382289526265312	200	20	295.6177104737357	0.10115630065641901	1.954699383463462	1197.9440865258805	0.0031120714303220004	0.46418512548239105	1199.5326450130844	100
1120.0.	4.382289136053542	200	20	295.6177108639474	0.101078308786074	1.9546958740520912	1197.9441680271625	0.0031120707339170003	0.464185094195088	1199.5326450450684	100
1160.0.	4.382289097611598	200	20	295.6177109023896	0.101070625380066	1.9546955283222172	1197.9441760562986	0.0031120706653100004	0.464185091105948	1199.5326450482262	100
1200.0.	4.382289093826178	200	20	295.61771090617515	0.101069868786905	1.9546954942780972	1197.9441768469362	0.0031120706585550002	0.464185090798988	1199.5326450485404	100
1240.0.	4.382289093453046	200	20	295.6177109065483	0.101069794208393	1.954695490921992	1197.9441769248708	0.0031120706578890004	0.46418509077082304	1199.5326450485688	100
1280.0.	4.382289093416268	200	20	295.61771090658516	0.101069786857662	1.9546954905912781	1197.9441769325522	0.0031120706578230003	0.46418509076846504	1199.532645048571	100
1320.0.	4.382289093412643	200	20	295.6177109065888	0.101069786133197	1.95469549055868	1197.9441769333098	0.0031120706578170003	0.46418509076817305	1199.532645048571	100
1360.0.	4.382289093412284	200	20	295.6177109065891	0.10106978606179101	1.9546954905554692	1197.9441769333844	0.0031120706578160002	0.464185090768144	1199.532645048571	100
1400.0.	4.382289093412247	200	20	295.6177109065891	0.10106978605484601	1.9546954905551552	1197.944176933392	0.0031120706578160002	0.464185090768142	1199.532645048571	100
1440.0.	4.382289093412243	200	20	295.6177109065891	0.10106978605409601	1.954695490555121	1197.9441769333928	0.0031120706578160002	0.464185090768141	1199.532645048571	100
1480.0.	4.382289093412243	200	20	295.6177109065891	0.101069786054003	1.954695490555117	1197.9441769333928	0.0031120706578160002	0.464185090768141	1199.532645048571	100
1520.0.	4.382289093412243	200	20	295.6177109065891	0.10106978605399101	1.9546954905551162	1197.9441769333928	0.0031120706578160002	0.464185090768141	1199.532645048571	100
1560.0.	4.382289093412243	200	20	295.6177109065891	0.10106978605399	1.9546954905551162	1197.9441769333928	0.0031120706578160002	0.464185090768141	1199.532645048571	100
1600.0.	4.382289093412243	200	20	295.6177109065891	0.10106978605399	1.9546954905551162	1197.9441769333928	0.0031120706578160002	0.464185090768141	1199.532645048571	100
1640.0.	4.382289093412243	200	20	295.6177109065891	0.10106978605399	1.9546954905551162	1197.9441769333928	0.0031120706578160002	0.464185090768141	1199.532645048571	100
1680.0.	4.382289093412243	200	20	295.6177109065891	0.10106978605399	1.9546954905551162	1197.9441769333928	0.0031120706578160002	0.464185090768141	1199.532645048571	100
1720.0.	4.382289093412243	200	20	295.6177109065891	0.10106978605399	1.9546954905551162	1197.9441769333928	0.0031120706578160002	0.464185090768141	1199.532645048571	100
1760.0.	4.382289093412243	200	20	295.6177109065891	0.10106978605399	1.9546954905551162	1197.9441769333928	0.0031120706578160002	0.464185090768141	1199.532645048571	100
1800.0.	4.382289093412243	200	20	295.6177109065891	0.10106978605399	1.9546954905551162	1197.9441769333928	0.0031120706578160002	0.464185090768141	1199.532645048571	100
1840.0.	4.382289093412243	200	20	295.6177109065891	0.10106978605399	1.9546954905551162	1197.9441769333928	0.0031120706578160002	0.464185090768141	1199.532645048571	100
1880.0.	4.382289093412243	200	20	295.6177109065891	0.10106978605399	1.9546954905551162	1197.9441769333928	0.0031120706578160002	0.464185090768141	1199.532645048571	100
1920.0.	4.382289093412243	200	20	295.6177109065891	0.10106978605399	1.9546954905551162	1197.9441769333928	0.0031120706578160002	0.464185090768141	1199.532645048571	100
1960.0.	4.382289093412243	200	20	295.6177109065891	0.10106978605399	1.9546954905551162	1197.9441769333928	0.0031120706578160002	0.464185090768141	1199.532645048571	100
2000.0.	4.382289093412243	200	20	295.6177109065891	0.10106978605399	1.9546954905551162	1197.9441769333928	0.0031120706578160002	0.464185090768141	1199.532645048571	100
2040.0.	4.382289093412243	200	20	295.6177109065891	0.10106978605399	1.9546954905551162	1197.9441769333928	0.0031120706578160002	0.464185090768141	1199.532645048571	100
2080.0.	4.382289093412243	200	20	295.6177109065891	0.10106978605399	1.9546954905551162	1197.9441769333928	0.0031120706578160002	0.464185090768141	1199.532645048571	100
2120.0.	4.382289093412243	200	20	295.6177109065891	0.10106978605399	1.9546954905551162	1197.9441769333928	0.0031120706578160002	0.464185090768141	1199.532645048571	100
2160.0.	4.382289093412243	200	20	295.6177109065891	0.10106978605399	1.9546954905551162	1197.9441769333928	0.0031120706578160002	0.464185090768141	1199.532645048571	100
2200.0.	4.382289093412243	200	20	295.6177109065891	0.10106978605399	1.9546954905551162	1197.9441769333928	0.0031120706578160002	0.464185090768141	1199.532645048571	100
2240.0.	4.382289093412243	200	20	295.6177109065891	0.10106978605399	1.9546954905551162	1197.9441769333928	0.0031120706578160002	0.464185090768141	1199.532645048571	100
2280.0.	4.382289093412243	200	20	295.6177109065891	0.10106978605399	1.9546954905551162	1197.9441769333928	0.0031120706578160002	0.464185090768141	1199.532645048571	100
2320.0.	4.382289093412243	200	20	295.6177109065891	0.10106978605399	1.9546954905551162	1197.9441769333928	0.0031120706578160002	0.464185090768141	1199.532645048571	100
2360.0.	4.382289093412243	200	20	295.6177109065891	0.10106978605399	1.9546954905551162	1197.9441769333928	0.0031120706578160002	0.464185090768141	1199.532645048571	100
2400.0.	4.382289093412243	200	20	295.6177109065891	0.10106978605399	1.9546954905551162	1197.9441769333928	0.0031120706578160002	0.464185090768141	1199.532645048571	100
2440.0.	4.382289093412243	200	20	295.6177109065891	0.10106978605399	1.9546954905551162	1197.9441769333928	0.0031120706578160002	0.464185090768141	1199.532645048571	100
2480.0.	4.382289093412243	200	20	295.6177109065891	0.10106978605399	1.9546954905551162	1197.9441769333928	0.0031120706578160002	0.464185090768141	1199.532645048571	100
2520.0.	4.382289093412243	200	20	295.6177109065891	0.10106978605399	1.9546954905551162	1197.9441769333928	0.0031120706578160002	0.464185090768141	1199.532645048571	100
2560.0.	4.382289093412243	200	20	295.6177109065891	0.10106978605399	1.9546954905551162	1197.9441769333928	0.0031120706578160002	0.464185090768141	1199.532645048571	100
