time	Active_R2	Active_Rec	Active_Rec_endo	Inactive_Rec	S2_c	S2_n	S4_c	S4_n	S7	Smad7mRNA	Smad7mRNA1	TGFb	TGFb_In	TGFb_R1_endo	TGFb_R1_surface	TGFb_R2_endo	TGFb_R2_surface	pS2_c	pS2_n	pS2_pS2_S4_c	pS2_pS2_S4_n	pS2_pS2_pS2_c	pS2_pS2_pS2_n
84.0.	1.733076002299817	5.488845635812885	0.773273425080053	21.817665366838273	314.05854192622337	135.58382287967464	327.564155635775	209.55886212561552	8.874615082918766	1.7557588526554841	10.559722856754531	98.82833068243022	0.09648660311704801	14.890153558412026	10.137294937569415	5.31100786577233	0.24136826217211302	0.258670489344731	0.43338618826962305	60.33154869425994	105.01828497471166	2.435054199561036	100.45875177051056
87.0.	1.682183319477708	5.261625232925556	0.740843351250829	22.328958428886654	320.0529183762372	137.41478483192842	330.57221185155555	208.54164777853245	9.471340671809322	1.713527197687007	10.16623307285602	98.76303394714557	0.094394244462456	14.9747598217684	10.3420656526836	5.112613354440717	0.23903009887147403	0.25446791793481705	0.42999443509599905	58.916121958273756	102.85024036220605	2.312116149457745	99.64803809408947
90.0.	1.6349109511291742	5.051167619044036	0.710758001789445	22.80451273699272	326.03412020188614	139.25377344939432	333.4587053395103	207.56361005084577	10.072654303076868	1.6664043087141471	9.763827481998694	98.69634248584296	0.09245137450013001	15.068259899509368	10.544388146161042	4.926239833092339	0.23687184506814202	0.25047704493794304	0.42661774811371805	57.573107032634226	100.74132096526247	2.198291374752282	98.6850916787344
93.0.	1.591092304821541	4.8568142055922054	0.682938760056868	23.245197361636713	331.96635896937437	141.08862652396448	336.2173859833212	206.62708070339116	10.674810043628595	1.615398290436431	9.357385648055375	98.62835661432658	0.090653539358288	15.169567034473344	10.743339403803853	4.751996049889482	0.23488236545127802	0.24670091323669802	0.423273796593058	56.3037231793893	98.69925673158492	2.09320789184277	97.59176961627229
96.0.	1.550542055727064	4.677756066405554	0.6572824209073671	23.65230259432173	337.81883492688706	142.90877206051513	338.8438927483373	205.733953406332	11.274286234830596	1.5614375443229132	8.951144883020822	98.55917346523083	0.08899451551123	15.277467512821135	10.938096672740658	4.5897602619418585	0.23305048651151303	0.243140064071166	0.41997846117006904	55.10825831276626	96.73030023185767	1.996451523290435	96.38841175891194
99.0.	1.513064241747577	4.513089152575357	0.633669414679764	24.027419501155272	343.5655894557235	144.7051800909332	341.3357071761342	204.88562712296897	11.867851369572145	1.505366322672071	8.548723233161553	98.48888598804072	0.087466876903785	15.390687977410057	11.12794699062606	4.439228502070114	0.23136524219846902	0.23979272471887703	0.416745681077521	53.98614251805005	94.83922924905939	1.9075756653906142	95.09383242362964
102.0.	1.478458833532927	4.361859237374812	0.6119706241046471	24.372336559063587	349.1852452326796	146.47028135521526	343.69203798038285	204.0829777525709	12.452610557588873	1.447942552849437	8.153152743247695	98.41758226487013	0.086062469414222	15.507951095537935	11.312290802238428	4.299959205792824	0.229816052786488	0.23665506839727202	0.41358738397571204	52.936048896181916	93.02940425469635	1.82611150745754	93.72532412508292
105.0.	1.446526836816179	4.223097114620694	0.59205282083305	24.688954090171183	354.6606634220895	148.1978615866444	345.9136545253771	203.3263569125258	13.026033337961236	1.389837709411447	7.766920779179398	98.34534509177121	0.084772792184126	15.628019439017521	11.49064086100253	4.171412832737943	0.22839284433365903	0.23372151739770003	0.41051348990121805	51.956010172264996	91.30286945258689	1.7515780573469222	92.29867521516694
108.0.	1.417074080782936	4.095845076687257	0.5737828349310851	24.979215858510067	359.97854747688865	149.88294015754838	348.00268739739425	202.61561439492064	13.585964787445183	1.331638476034858	7.392016981260141	98.27225177559315	0.083589292019595	15.749728179199824	11.662617573479078	4.052985781813779	0.22708611941300003	0.230985063721439	0.40753197692192106	51.04354096467351	89.66048464134073	1.683491433631854	90.82820190491778
111.0.	1.389913890733098	3.979175947657226	0.5570306197768421	25.2450563099054	365.1290203464242	151.5216409722252	349.96241276626625	201.9501393820963	14.130622570251042	1.273849909841325	7.029983467432793	98.19837409976095	0.082503581121025	15.872007716280068	11.827941833481804	3.9440384434843683	0.22588699037814003	0.22843758646157103	0.40464899437094204	50.19575771159065	88.10207542258696	1.6213730390870489	89.32679397650081
114.0.	1.364868852248716	3.872206005474599	0.5416713938226191	25.488361453584602	370.10519736652117	153.11106212938932	351.7970345411502	201.328914914263	14.658582854330449	1.216899804904834	6.681966140479367	98.12377841755291	0.08150759023107	15.993897660819659	11.986426241909317	3.843917634103555	0.22478718543661103	0.226070150684328	0.40186900956429905	49.409490516307116	86.62659073121961	1.564756392700903	87.80597263330048
117.0.	1.34177186136109	3.774103058667632	0.527587038474681	25.71094121052672	374.90277192932916	154.64914933996022	353.51147511814753	200.75058021417743	15.168757984401157	1.161143951853948	6.348765301711358	98.04852583752016	0.08059366948258201	16.11455369966997	12.137965444228104	3.751973920357231	0.22377903609333602	0.22387327779179603	0.399194975137908	48.68138327651813	85.23225875688834	1.513192542343144	86.27595839391313
120.0.	1.320466631338735	3.684090802993352	0.514666916032348	25.914511094962982	379.519625973778	156.1345766024323	355.1111823027802	200.21349607836262	15.66036855772904	1.106872005526254	6.03088417009389	97.97267247187715	0.079754648362805	16.233248853074542	12.28252615766792	3.667574485970376	0.22285545265070902	0.22183718182202303	0.39662850605812106	48.007980226310956	83.91673462385234	1.466254094135535	84.74574667770605
123.0.	1.300807798826031	3.601450412105294	0.502808249678119	26.100681270271256	383.95547287476757	157.56663634036101	356.6019570957439	199.7158094288059	16.13291218592856	1.054313699548072	5.7285742992810285	97.89626972452291	0.07898386477432101	16.349370510155232	12.4201373154635	3.5901122444790783	0.222009892720389	0.21995196966687403	0.394170057554378	47.38579837664662	82.67723538681038	1.423537973792714	83.22318869967692
126.0.	1.282660744513826	3.525520141506671	0.49191618349406	26.27095126504355	388.211536663862	158.9451401539782	357.9898046295059	199.25551410322652	16.586130815231552	1.003645181579821	5.441877241940526	97.81936460055391	0.07827517152466201	16.462414456219296	12.55088063133594	3.519011888213501	0.22123632625462303	0.21820780575634802	0.39181909739889104	46.81138630097103	81.5106597962169	1.384667082234735	81.71507542802568
129.0.	1.265901218638863	3.455693562834605	0.481903617283977	26.426708903916996	392.2902687316485	160.27033053886666	359.280808692014	198.83050591339222	17.01997806821065	0.954995281868635	5.170662112576937	97.74200002358138	0.07762292694853401	16.57197690883242	12.674881785425589	3.453733508684113	0.220529199473207	0.216595043475092	0.389574267932899	46.281370329636665	80.4136918037038	1.349291028394859	80.22722260019944
132.0.	1.250414840372457	3.391416904022114	0.47269089019255706	26.569232271162896	396.19510117739384	161.5428033566563	360.4810289492384	198.4386308363265	17.434587692950682	0.9084515673049061	4.9146589402986525	97.66421515085344	0.07702197489147401	16.67774538284443	12.792302352207768	3.393774346417143	0.21988339922126302	0.215104326597537	0.387433534916485	45.792489559741554	79.38288790611058	1.317086123194438	78.76455509259539
135.0.	1.23609652273445	3.332185852721625	0.46420536940681	26.699693765756457	399.93023466412876	162.76344046870375	361.59641911273593	198.07772588153787	17.830243877814766	0.86406607080042	4.673487883247998	97.58604567914796	0.076467618021753	16.77948902192009	12.90333252930644	3.338669142888833	0.21929421869350801	0.21372666451718503	0.38539432162851706	45.34162122648599	78.41474920041526	1.2877548066479791	77.33118925743594
138.0.	1.222849860787089	3.277542084939956	0.45638098570286606	26.819165516289438	403.50045786729004	163.9333517224297	362.63276380491095	197.74565268912676	18.20735391761599	0.8218606197439671	4.446684503183349	97.50752413673442	0.07595558740167001	16.877048873538218	13.00818468074384	3.287989482882983	0.218757325048889	0.21245348515442902	0.38345362767553004	44.92579798091729	77.50577949961365	1.261024660470059	75.93051215061942
141.0.	1.2105865100551871	3.2270697057845013	0.44915774603651504	26.92862560019859	406.91099523774517	165.05382537240908	363.5956316640842	197.44032426995597	18.566423499678926	0.781831716555467	4.233721380688652	97.42868015848785	0.07548201042661201	16.97032844906914	13.107087676087394	3.241342437951964	0.218268729166249	0.211276669282665	0.381608132718105	44.54221852801873	76.65253110623513	1.236647135563559	74.56525685937247
144.0.	1.199225573863647	3.180391731529796	0.44248124438929504	27.02896465553464	410.1673797178452	166.12628599092173	364.4903422228789	197.1597255225476	18.908034711410753	0.7439549485754361	4.034026397906087	97.34954074257581	0.075043378603596	17.059284800438792	13.200281985428393	3.198368753556592	0.21782475761716702	0.21018856971378502	0.379854285835559	44.18825293732208	75.85163991744717	1.214396100306955	73.23757338878968
147.0.	1.188693012082203	3.137166698753045	0.43630218524560604	27.120992588059064	413.27534715632817	167.15225894849027	365.32194421885225	196.90192827892716	19.232826747984372	0.708188923767868	3.846998035177727	97.27013048811767	0.07463651615949801	17.143920258136884	13.288015476728123	3.15874076486866	0.21742202682525202	0.20918201840500703	0.378188381572204	43.86144377342282	75.09985149691947	1.194066293493751	71.9490947780417
150.0.	1.178921079182526	3.097085454175396	0.430575928977241	27.205445165847475	416.24074939076047	168.13334060336925	366.09520320210856	196.66510166999987	19.541479212275476	0.67447874335567	3.672018028041645	97.19047181390704	0.07425855011247301	17.2242749090331	13.370539854757634	3.122160178920532	0.217057419319504	0.20825032414094602	0.376606623885118	43.55950402474478	74.39403963669035	1.175471746151125	70.70099829027393
153.0.	1.169847796177052	3.059868155578268	0.425262064681154	27.28299036199054	419.06948325072943	169.07117341500822	366.8145965508423	196.4475185840284	19.83469784216058	0.642759033095595	3.508461717817757	97.11058515876269	0.07390688218110601	17.300419843384677	13.448107677977404	3.088355822881223	0.216728061956997	0.207387263042102	0.375105179283016	43.28031264744757	73.73121877978869	1.158444219725499	69.49406165755373
156.0.	1.161416458624181	3.025261497664889	0.42032401334240704	27.354234357355878	421.76743304344905	169.9674252797525	367.484314264084	196.24755893910267	20.11320246620037	0.612956562056102	3.355706407380074	97.03048916438145	0.07357916272186901	17.3724511653527	13.520969889940485	3.057081428510001	0.21643130597605	0.206587063774182	0.37368022044022803	43.021908394204296	73.1085515047172	1.142831694323352	68.3287144675687
159.0.	1.153575181215257	2.9930361653306092	0.415728662321717	27.419727153206225	424.34042439089285	170.82377247058753	368.1082641526133	196.06371041747298	20.3777169720027	0.584992482115097	3.213138007301777	96.95020084175121	0.07327326675774201	17.440484737373882	13.589373804141745	3.028113499982092	0.21616470873819102	0.20584438899340501	0.37232796151427205	42.78248246785406	72.52335210198872	1.128496929649589	67.20508485661311
162.0.	1.146276478321275	2.962984509174625	0.41144603089311405	27.47996777073698	426.79418757859946	171.6418856423008	368.69008028258327	195.89456722756162	20.628961067519292	0.5587842235349311	3.0801562290367652	96.86973572227791	0.07298727207500301	17.504651613322864	13.653561484911544	3.001249295044136	0.215926017020718	0.205154314265641	0.37104468630928505	42.56037042845884	71.97308711075028	1.115316112679775	66.12304172825803
165.0.	1.139476879130949	2.934918433211085	0.40744896572356504	27.535409033758647	429.1343288423899	172.42341843664119	369.23313373574575	195.73882737620383	20.867643620416256	0.534247082425513	2.956178553022767	96.78910799481174	0.07271943930959701	17.565094106428788	13.713768471396001	2.976304936713313	0.215713151728704	0.20451230544255003	0.369826770324995	42.354043688428696	71.45537353584311	1.103177599572939	65.08223275325919
168.0.	1.133136575549405	2.90866748184404	0.40371286467163603	27.586461943788528	431.36630825655	173.16999828778984	369.74054493285547	195.5952888542769	21.094457371512988	0.511295535123661	2.84064317179023	96.70833062974614	0.072468193910854	17.621962433657487	13.770222796473725	2.953113663514298	0.21552419390395702	0.20391419526339802	0.368670697621856	42.162100852655165	70.96797533509755	1.091980754513866	64.08211842754541
171.0.	1.127219100768167	2.884077111676285	0.400215426994715	27.63349966530053	433.4954230948452	173.88321908645045	370.21519692292424	195.46284506635357	21.310074832839547	0.48984431287142305	2.7330110821052562	96.62741549132102	0.07223210985190301	17.675411877375545	13.823144257340784	2.931524219745353	0.215357371917709	0.20335615977340302	0.36757307332454003	41.98325909715943	70.50879865387489	1.081634884730125	63.12200247487515
174.0.	1.121691036302054	2.861007133194396	0.39693642792550504	27.676861144033662	435.5267957152088	174.56463541136708	370.6597491720353	195.34047977082156	21.515145197427472	0.46980926796841205	2.63276747629002	96.54637343920258	0.072009894948471	17.725600406520293	13.87274389926056	2.911399382822541	0.21521104974302402	0.20283469500390702	0.366530632482369	41.816345728654746	70.07588618819396	1.072058268562884	62.201058881740146
177.0.	1.11652174527287	2.839330307494862	0.39385751555789905	27.716854384014315	437.46536517233756	175.21575808064358	371.0766514937988	195.2272617414969	21.710292105294428	0.45110806003798803	2.539422561337661	96.46521442034152	0.07180037764713401	17.77268670240973	13.91922367849781	2.8926146218475353	0.21508371621177702	0.20234659424200402	0.36554024590925005	41.660290026736405	69.66741097782811	1.063177271930902	61.31835584664804
180.0.	1.111683129770567	2.818931083759315	0.39096202803324404	27.75375941001583	439.3158818924758	175.83805081254548	371.4681578519756	195.12233931486963	21.89611212734383	0.43366068836270205	2.452511915294183	96.38394755203616	0.071602495148188	17.81682853814578	13.962776274662167	2.875056879770776	0.21497397516934802	0.201888926123118	0.36459892353848605	41.51411543839341	69.28166986478784	1.054925547607834	60.47287691588183
183.0.	1.107149410216471	2.799704463986533	0.38823482911386004	27.78783094209025	441.08290485428677	176.4329278172658	371.83633983711445	195.02493494813962	22.073173845497266	0.417389893541724	2.371596473535758	96.30258119705098	0.07141528273526501	17.858181464860053	14.003585026537673	2.85862347056301	0.2148805364479	0.20145901370565403	0.363703815749961	41.376932169634706	68.91707679875762	1.047243311268844	59.66353956469458
186.0.	1.102896924772833	2.781554982429677	0.3856621603527	27.81930080795418	442.7708008116954	177.00175216814236	372.18309967590613	194.9343398812664	22.242017422938602	0.40222144909470303	2.296262222879553	96.2211230315672	0.07123786419236601	17.89689776251852	14.04182396895862	2.843221082424977	0.21480220758621102	0.20105441462863602	0.36285221305852305	41.247930199892565	68.57215612753191	1.040076688123712	58.88921146779852
189.0.	1.098903946976592	2.764395788188973	0.38323150820314	27.84838011767812	444.38374517154597	177.54583482370523	372.5101826767775	194.84990897046876	22.403154572665716	0.388084361144976	2.226119668748968	96.1395801066696	0.07106944319833601	17.933125617429855	14.077657951411906	2.828764878077593	0.21473788623051202	0.200672902408355	0.36204154449236403	41.12637273037463	68.24553597562245	1.033377124040096	58.148724686830576
192.0.	1.095150519914039	2.7481478204189953	0.380931484552107	27.87526122351986	445.92572420319095	178.0664341913156	372.8191890501891	194.77105574004727	22.557068845520416	0.37491099199898104	2.1608031296741412	96.0579589040078	0.07090929559832701	17.967008492853193	14.1112428218187	2.8151776834501963	0.21468655315676102	0.20031244889580802	0.361269374938236	41.01159006673584	67.93594178649842	1.0271008552966001	57.44088798587897
195.0.	1.091618305391628	2.7327390665906863	0.378751719297094	27.900119486004	447.4005383107368	178.56475613956152	373.1115850689931	194.6972476832248	22.704216170481505	0.36263712131908904	2.099969904049282	95.97626538620767	0.07075676246107801	17.99868466308898	14.142725661393008	2.8023892565254283	0.21464726586017802	0.199971207891071	0.36053340168553805	40.90297392855274	67.64219008207888	1.021208431434673	56.76449746962413
198.0.	1.0882904466923211	2.718103895179272	0.376682763719323	27.92311486557768	448.8118061433965	179.04195438047384	373.38871355464704	194.62800183013695	22.845025590299063	0.35120195667201004	2.04329934610026	95.89450504255147	0.07061124383975001	18.028286885114326	14.172245058621156	2.790335628635984	0.214619152662815	0.199647499891924	0.35983145036297803	40.79997217247191	67.36318247602007	1.015664286059886	56.11834572252598
201.0.	1.085151443634452	2.7041824550179383	0.374716003529154	27.944393357435576	450.16296935670323	179.49913115440572	373.65180369033914	194.5628805914941	22.97990014458866	0.340548103522929	1.990491881262534	95.8126829303936	0.07047219316235401	18.055942185170156	14.199931412277506	2.778958511091595	0.214601407294423	0.19933979794056503	0.35916147042877705	40.70208391206058	67.09789996410154	1.01043635084778	55.50122961201676
204.0.	1.082187038769517	2.690920134357473	0.372843580574482	27.964088285446454	451.4572978685039	179.9373381604196	373.90198017327197	194.50148787920259	23.109217860387115	0.330621503229139	1.941267985469299	95.73080371273107	0.07033911218545301	18.081771740720082	14.225907255018711	2.7682047606102103	0.214593283905978	0.19904671452299003	0.358521530347572	40.60885501489974	66.84539750484886	1.005495708416767	54.91195690398901
