time	TFPI	VIIa_TF	VIIa_TF_X	VIIa_TF_Xa	VIIa_TF_Xa_TFPI	X	Xa	Xa_TFPI	Xa_TFPI_VIIa_TF
13.0.049999999999999.0	0.022891145617825	0.0013212443460790002	0.000702773145949	0.000736362437457	0.9975132922053571	129.47744453789466	38.14400747213899	1.355869234311657	0.023726327865158003
13.0.2.0	0.022863560284492	0.0013214977993160001	0.000702667293616	0.00073674414083	0.997394515654165	129.4331732699643	38.18825087888502	1.355897348949267	0.023844575112073003
13.0.35.0	0.022836042559089	0.001321751378897	0.000702561453333	0.0007371259702140001	0.9972757137023931	129.38890867033857	38.23248768479625	1.355925396243352	0.023962847495163003
13.0.5.0	0.02280859219109	0.001322005084687	0.000702455624973	0.000737507925587	0.9971568863439481	129.34465073826252	38.2767178903773	1.355953376444154	0.024081145020805002
13.0.65.0	0.022781208931285	0.0013222589165530001	0.0007023498084100001	0.00073789000693	0.997038033572726	129.30039947298906	38.32094149612613	1.355981289800604	0.024199467695382
13.0.799999999999999.0	0.022753892531749	0.0013225128743620002	0.000702244003517	0.00073827221422	0.9969191553826161	129.25615487377917	38.365158502534086	1.3560091365603482	0.024317815525284003
13.0.95.0	0.022726642745824	0.001322766957985	0.000702138210171	0.0007386545474390001	0.9968002517674971	129.21191693990158	38.40936891008588	1.3560369169697681	0.024436188516908004
14.0.1.0	0.022699459328097003	0.001323021167288	0.0007020324282480001	0.000739037006566	0.9966813227212381	129.16768567063292	38.453572719259626	1.356064631274002	0.024554586676660002
14.0.25.0	0.022672342034389	0.0013232755021430002	0.0007019266576230001	0.0007394195915810001	0.9965623682377031	129.1234610652576	38.49776993052687	1.356092279716955	0.024673010010950003
14.0.399999999999999.0	0.022645290621739003	0.001323529962421	0.0007018208981730001	0.0007398023024660001	0.9964433883107431	129.07924312306773	38.5419605443526	1.356119862541318	0.024791458526197
14.0.549999999999999.0	0.022618304848394003	0.001323784547992	0.000701715149777	0.000740185139202	0.9963243829342021	129.03503184336336	38.586144561195276	1.356147379988574	0.024909932228826002
14.0.7.0	0.022591384473797	0.00132403925873	0.000701609412312	0.0007405681017690001	0.9962053521019181	128.99082722545208	38.630321981506896	1.356174832299011	0.025028431125271002
14.0.85.0	0.022564529258579002	0.0013242940945080001	0.0007015036856570001	0.0007409511901490001	0.9960862958077161	128.9466292686491	38.67449280573292	1.356202219711732	0.025146955221970003
15.0.	0.02253773896455	0.0013245490552000001	0.000701397969691	0.0007413344043250001	0.9959672140454151	128.90243797227737	38.718657034312415	1.356229542464662	0.025265504525370002
