time	species_0	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17	species_18	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9
77.0.9.0	5.80021923225656	2.002812661829939	3.639728214793262	5.758958052977506	1.57479617449414	0.055952891078611004	1.1631642967409639	1.221972916422504	2.008827433317511	1.0314363279081	1.09845565778325	0.11493125234598	0.7721402626410541	247.2512994044399	3.849674970113144	0.7581675867817761	3.135524186764924	0.025594901482535	0.015027698142351002
79.0.80000000000001.0	5.475081617416521	1.605296881809485	2.374344097094798	6.05432989993354	1.219463802501118	0.046025866013725006	1.309274517946809	0.488084915357588	1.191213101761859	0.293820697775713	0.384520801396386	0.10200966957109901	0.60365248157699	250.269357026227	2.637980014196449	0.758471510359481	1.820017430212539	0.015209206634200001	0.008852594613948
81.0.7.0	6.254429119229079	1.698983793898779	0.9296997512191251	5.667686564254	0.43142031083979204	0.055420856826086	0.8133029260031781	0.09877500816725	0.7368926105973	0.11132052121536001	0.043521360723487	0.103758443397558	0.80356730799287	248.73043417644908	1.679478390220798	0.758617129930618	0.9213313708698121	0.007208207392265	0.0040889941234120005
83.0.60000000000001.0	7.086277910408153	2.0889020974019	0.6438055827299061	4.452045442965605	0.17309416139921902	0.076108837221011	0.09497465942501301	0.047216085894193	0.940539910861462	0.14793632793514602	0.03892427308509	0.11466637225025401	1.308503729371441	245.15547590695328	1.684648789295086	0.758606265534095	1.102892314069731	0.007802061282623	0.004308929733754001
85.0.5.0	7.867982820404308	2.5625715824944653	0.933879888831303	3.433824654189462	0.19283338615573903	0.09161708755380801	0.076728082511751	0.07202123581092801	1.306146716964978	0.24631946416331701	0.068181296865089	0.12576114126416002	1.817867658307364	242.4784422160986	2.116954513825873	0.7585176958846641	1.606695657024661	0.011480240289353	0.006391560315812001
87.0.4.0	8.590984684744212	3.016435185881081	1.366985057041802	2.937038823697467	0.261906503200841	0.10097219825232101	0.10796092227241501	0.13786234803400102	1.650536720063324	0.38075172342733005	0.116759264897954	0.13447708402431602	2.21065395392805	241.64945852352383	2.617846481199421	0.758434069501539	2.125892986133707	0.015507582933071001	0.008731647630749
89.0.30000000000001.0	9.230323700400593	3.406876392097084	1.85214977448217	2.852320034692957	0.34383400410249904	0.10625202859730101	0.149026363670195	0.24720591742734302	1.9484010035174042	0.54781304293828	0.190651939205631	0.140810345533908	2.4694409569006712	242.72465203880833	3.09978734909218	0.7584034561528481	2.60722673845491	0.01929117536118	0.010971752282849
91.0.2.0	9.727602450190162	3.70565491587067	2.3525020079999113	3.041677598261962	0.43783831652834304	0.10859815501925901	0.20015107631412601	0.41827920352048303	2.199995145031112	0.7455578396853011	0.30071582578662204	0.14510761400095	2.5898430421022622	245.53684143279233	3.5412553524201833	0.758444603311427	3.040405473698717	0.022629773461709003	0.012981245698479001
93.0.10000000000001.0	9.973031052157364	3.876287385485639	2.843611155278726	3.404327398361981	0.549513108984931	0.10841856383082	0.265730401322036	0.671611432554002	2.406966721567506	0.9684097610107261	0.45925106044414105	0.147470422527406	2.567258518753378	249.85919875760848	3.93355455144978	0.758558292517827	3.420424253133233	0.025416288927674002	0.014683363953022001
95.0.	9.820486681737389	3.865703587698534	3.304921731053485	3.8750865373088113	0.690628830548891	0.10543423457674601	0.35466228266501004	1.009276287259612	2.566234601531523	1.203524949003441	0.673329699369657	0.147613193583988	2.388541720566338	255.43449942342986	4.265717276664541	0.758735385400893	3.7369722313634863	0.027559299310080002	0.016011091958267002
96.0.9.0	9.176543832800904	3.621753620578292	3.709594346517526	4.411089511647597	0.8814966367533	0.09861938361055801	0.48302516755658104	1.378898664482216	2.662741892862181	1.421374282958513	0.9314925162499411	0.14484689209169002	2.042089625851036	261.95059061270564	4.511606790733618	0.7589614281994701	3.962203519531566	0.028898343354602004	0.016857817386502
98.0.80000000000001.0	8.100606463253701	3.141987121493174	3.999061617947098	4.979189799191103	1.143664672175142	0.08663202473935801	0.6738255507770821	1.6412397462979662	2.652214167882275	1.550816565303658	1.17904209492915	0.138233538553408	1.563312034233948	268.94799487839146	4.603585582340341	0.7592183139238681	4.022790493669619	0.029023445778797	0.016969943578712
100.0.7.0	6.811629168410929	2.514971259955585	4.017494446423252	5.541094186829832	1.44407798921291	0.06984134154904001	0.9387070969177611	1.588570650519673	2.428019934228953	1.42981139454631	1.270555830676309	0.12706306806461	1.074284216930997	275.58805306051573	4.381394638363884	0.7594825379308041	3.745082923074585	0.026915030831940003	0.015734696122776
102.0.60000000000001.0	5.733840798927819	1.919886413333165	3.435696895202963	6.021340865605923	1.545884452055236	0.053501101282579004	1.2188366835253799	1.086407635147244	1.847608462065276	0.8419444669332861	0.9370899892140521	0.112495315896943	0.7276736904724641	280.29993843734906	3.611963602875462	0.759719211957757	2.880817240617017	0.020978968805280003	0.012218254293261
104.0.50000000000001.0	5.766467402971752	1.639093025714507	2.0576064536968772	6.217165281482214	1.046993245685337	0.047468450127154005	1.270205035303777	0.37154573364055804	1.069753165231434	0.22443949069694202	0.23998173242298002	0.10274423688457801	0.6341053866169171	281.1311833962059	2.414720709233389	0.759878617164766	1.595620236985602	0.011866215207632001	0.0068582250531330005
106.0.4.0	6.590511986916415	1.827692494697056	0.8406347692210691	5.658579362324477	0.34371566111946705	0.061126819393084	0.612468823914703	0.083590090008423	0.7943846933816041	0.12066993372164701	0.038821137270424	0.107611016692173	0.927934096821259	277.97769119743015	1.705657435764883	0.759918952325992	0.9781695620870041	0.00660711156315	0.003707697041847
108.0.30000000000001.0	7.40279013454766	2.250901093399961	0.7419561609549841	4.489970087975743	0.18018285021440603	0.08116352655083	0.08300531283587101	0.054385791187409	1.058830776705729	0.17617473783801701	0.046968392548655	0.11873252011018001	1.459729363107913	273.718070300294	1.8579095244221921	0.7598545074244281	1.271905203386758	0.008085216050508	0.004468864798065001
110.0.2.0	8.163929151626432	2.7280511293260723	1.078457039190368	3.6312691808435993	0.21705005025624302	0.09502682008882901	0.08757016300541101	0.09119132163781701	1.41982238905352	0.285349886569536	0.08142776014866501	0.129120214721399	1.953129990801961	270.7133478136991	2.311966234032483	0.759749157071633	1.7817131145173142	0.011519617411125001	0.006421322533878
112.0.10000000000001.0	8.861348464381965	3.169949239535373	1.53317572251381	3.252652120967733	0.28953236232838203	0.10316817588124601	0.12151709081889701	0.170404201123272	1.750533904389775	0.430359396188972	0.13701324967237502	0.137065601110684	2.315932872511663	269.5926322425635	2.804732673916636	0.759660206799165	2.290038487523955	0.015133896595702	0.00852119507931
114.0.00000000000001.0	9.461249950210991	3.5376075188155482	2.029792627892753	3.237274783441218	0.374960881082732	0.107524462498158	0.165527836762934	0.30009895130212505	2.034750605028834	0.6083506733984041	0.22140717814475602	0.14272407821764901	2.53666886787004	270.3390995554479	3.272387679460272	0.759619115810905	2.757635778534472	0.018507729025612003	0.010514445380699
115.0.9.0	9.889413809368698	3.8011287831875773	2.5336519237583293	3.463432981882428	0.47435241570810804	0.10906474886586001	0.221019775532159	0.5011419034209851	2.273312718951445	0.8163125439252431	0.34647286148565204	0.146392704850509	2.6132062219065473	272.7708684581598	3.697645619965923	0.759637354465523	3.175815900404672	0.021481255791239003	0.012297451612006
117.0.80000000000001.0	10.017967052539301	3.9187477185875723	3.021346738490108	3.84419421739199	0.5950289030774131	0.108023805276568	0.293658518016968	0.791848873958878	2.466751402830007	1.046754317868582	0.5240432501094731	0.14806772815524802	2.540178070548601	276.6563059006621	4.071456619268125	0.759714249033545	3.53840163212231	0.023957756999873	0.013802645248164
119.0.7.0	9.703006689003397	3.833889741427787	3.4715237575873292	4.322165417476422	0.7516249416183161	0.10389401549807101	0.394584383892331	1.160628480642014	2.60918273431221	1.282878299203593	0.7572557651991081	0.147331241938107	2.303294102211093	281.7279429718591	4.379345723493419	0.7598422294862971	3.831060700436306	0.025832951775789002	0.014958340754923001
121.0.60000000000001.0	8.893054876831028	3.504448798473473	3.851079459800067	4.85774234498615	0.9674120838398501	0.09544378984210901	0.5430229576104091	1.5269600150824072	2.6786496143330982	1.485288547964301	1.024144555775288	0.143382510110142	1.900815672763279	287.6416931838908	4.58540800255361	0.760009586400571	4.01529616015179	0.026895890928847	0.015630673693059
123.0.50000000000001.0	7.703998868880506	2.95575108232222	4.079230807476884	5.417174007123579	1.257324871096814	0.08154797416971	0.7624620345385471	1.718640876117263	2.614066645757448	1.558699748770741	1.246553731999158	0.13526732455264	1.396667819742621	293.8486015850178	4.597406312233624	0.7602008355819251	3.9911268463385303	0.026605268956945004	0.01549147857536
125.0.4.0	6.405868782392265	2.308814299117703	3.944336893803081	5.954539773516379	1.540392577121168	0.063919408842286	1.050865313492889	1.5234069372712642	2.283189403544872	1.301335815418635	1.234142852833655	0.12257767486066201	0.936484634762293	299.2995089208476	4.214748778983969	0.7603938475771641	3.541756600802905	0.02372809357237	0.013808214458736002
127.0.30000000000001.0	5.559852179328736	1.7730371710428772	3.081526108762399	6.367111169077771	1.483076253972665	0.04958765428498801	1.304612764146396	0.8827044004210881	1.583775340241382	0.582882761041805	0.7176904241964751	0.10795426728193601	0.6591972941913591	302.1626557725004	3.243724300726084	0.7605537514982481	2.466869227469931	0.016927056256421002	0.009812565495514
129.0.20000000000002.0	6.003764350456623	1.651140309630308	1.552873382358635	6.36832081360465	0.7854699882349441	0.049454550376987004	1.1797262855743	0.225040853965283	0.881921735585058	0.153740329207452	0.111311464377356	0.102677599811064	0.6778491839815001	300.7468990155301	2.066066073250333	0.7606344528911131	1.243441520591486	0.008576667809525	0.004924453021316001
131.0.10000000000002.0	6.843477300554422	1.943183674846197	0.7011683566130671	5.488810409578894	0.24390465998509103	0.06782095517291001	0.328125589695888	0.061823817056326	0.8391914465600121	0.127532475410295	0.035675780068454004	0.11081590536061901	1.087770296599394	296.04067286522826	1.6707000360972422	0.760609411302077	0.9992114048346711	0.006083506568065	0.0033740539074950003
133.0.	7.640915564727917	2.398852955821696	0.820440882919588	4.325582360985697	0.181325023098757	0.086333987126071	0.07467906948668901	0.05999435584340201	1.168899047584454	0.205162604203208	0.055321007898488005	0.12218054617361901	1.628538663206958	291.23494298413374	1.976799765274853	0.7605085353080531	1.4191803607319922	0.008480964976156	0.004689783810388
134.0.9.0	8.384588164728624	2.871215245551526	1.212612788838649	3.607625553028774	0.237668545617392	0.09810018746910501	0.09670907748396	0.11127649658469001	1.526661995316829	0.326473299701102	0.096051782703437	0.13185220277331702	2.082501978736363	288.05579868851487	2.459584591462636	0.760390227918167	1.9403351184546571	0.011875690841684002	0.006629893052250001
136.0.8.0	9.05707517311535	3.292377166373182	1.6877759734809321	3.344168151512167	0.315350283619631	0.104853932934099	0.134369192089097	0.20483237369597102	1.843450346819807	0.48197442918188604	0.15953165284995002	0.139035901443497	2.399055471971502	286.8235050295422	2.949021618655907	0.76029783003021	2.438395587587076	0.015267113620101	0.008603927523630001
138.0.70000000000002.0	9.614386318218152	3.630115308926377	2.191192601987625	3.404529855509348	0.40529410635802005	0.10822304430322001	0.18194318587954803	0.35479311168638905	2.113113275691936	0.6695942166144271	0.25510600291781904	0.14404265849918202	2.5724916675496843	287.4390959930013	3.404978407476331	0.7602530104686721	2.891144024698922	0.018388122243662	0.010448614850294
140.0.60000000000002.0	9.966117435124572	3.8526889322903113	2.693153121064642	3.677291453148172	0.510850368460779	0.108931096974318	0.242376761953243	0.583127857953445	2.33741442808764	0.8852143260694431	0.39511945412242405	0.14710074104572501	2.601351569869923	289.69670246745034	3.815131761576745	0.760262437870555	3.292423962269022	0.021115852450436002	0.012083237877404
142.0.5.0	9.972182248484447	3.913302244070774	3.171844445819204	4.085743611436677	0.641311399222086	0.10699302091804401	0.32278814436345404	0.90242370280407	2.515583697843155	1.119091566694858	0.589750368421182	0.148086402450703	2.477930535768076	293.3525430422098	4.170119143353512	0.760323849587559	3.634725719853646	0.023359938811838003	0.013445469662794002
144.0.4.0	9.505078105942058	3.755524302073757	3.604248273202061	4.578916994242848	0.8140162834982481	0.10166449442915301	0.43659001595954605	1.283551721189989	2.638176195001233	1.349355633291819	0.8363167511773231	0.14645616986964502	2.188261906043658	298.12082888882316	4.451063543816793	0.760429780267007	3.898547046199865	0.024997424074484003	0.014454135529464
146.0.3.0	8.562876327834324	3.353049312115501	3.947924037655095	5.119991860757857	1.052974648828547	0.09160565407313101	0.605301216360963	1.617847220796453	2.674491646945324	1.524042533144563	1.099516139721184	0.141334852043856	1.745265790673484	303.61210873158427	4.609703637097209	0.7605692256737431	4.031810107070931	0.025752918278143	0.014938867313224
148.0.20000000000002.0	7.311164179420389	2.760151720047169	4.092666505000445	5.6736843707828335	1.35712541444675	0.07621701094047101	0.8491677831912251	1.710257631984902	2.544230102471881	1.519813257511073	1.273356654256301	0.13183935346678802	1.240666008520667	309.1624758454906	4.525402897789167	0.7607270600391841	3.903732110713852	0.024929729779236003	0.014482141012243
150.0.10000000000002.0	6.077737935255854	2.125307295913928	3.7702873739245213	6.183300056860176	1.5807176680766362	0.058788380804713006	1.144617738151894	1.36961701094846	2.101125151292886	1.111021204836644	1.125933652082943	0.118108667857147	0.8288794288037391	313.4945097391701	3.971503374480278	0.760880220912839	3.270370433175687	0.021145119873855003	0.012269111123402001
152.0.	5.599202534787038	1.6898857107603011	2.64649383445317	6.509665559469282	1.325153301340631	0.047702533704843	1.332450282758499	0.647870587839232	1.334832422695942	0.37500656249615605	0.47504544504671703	0.10495852048863301	0.630732177224199	314.6436210114717	2.861731351745668	0.760992415083089	2.056592648300048	0.013689326457027001	0.007910211298253
153.0.9.0	6.303737041744471	1.725153802214532	1.1617375280581261	6.275993756568561	0.547790814282893	0.05414507714443	0.9741544779963681	0.138417164221687	0.80398622641767	0.127647218990559	0.058227823057637004	0.104725371105212	0.7749761909872981	311.5072319378001	1.8508429722119821	0.7610221442738111	1.059654108206786	0.0068055036272910005	0.0038685473986530003
