time	CIS	CISRNA	CISnRNA1	CISnRNA2	CISnRNA3	CISnRNA4	CISnRNA5	Epo	EpoRJAK2	EpoRJAK2_CIS	EpoRpJAK2	SHP1	SHP1Act	SOCS3	SOCS3RNA	SOCS3nRNA1	SOCS3nRNA2	SOCS3nRNA3	SOCS3nRNA4	SOCS3nRNA5	STAT5	npSTAT5	p12EpoRpJAK2	p1EpoRpJAK2	p2EpoRpJAK2	pSTAT5
201.0.	22.5415629892168	0.035801103366310004	338.67612787548603	341.46952495963404	345.668507947628	351.6089217137111	359.69029721058894	1.24997e-07	3.756793591354584	-1.1389379147553321e-31	0.12266564518978601	26.5559554535055	0.16914454649442	8.338410547625076	0.048017647088554	0.000380889635017	0.00038103965710100003	0.00038120567176500004	0.00038138818121400005	0.000381587699849	69.6979469105376	3.89119386313573	0.020941061990980003	0.015199869633596002	0.060619831831049006	7.380357308553736
204.0.	22.36447903940614	0.035471301251044	338.0328170546981	340.35923272029436	343.9735921440246	349.18859624800103	356.3769250878386	1.24997e-07	3.756589061604161	-1.067002387325583e-31	0.12272621660978202	26.55570271143703	0.16939728856289402	8.27673847606037	0.047662501900409	0.000380534127357	0.000380637015969	0.000380754389491	0.000380886713285	0.000381034464105	69.6938536799601	3.888027339433042	0.020987911081182	0.015216821786771001	0.0606999889181	7.386627524176847
207.0.	22.188452228285495	0.035178568389215	337.5423306468586	339.44275119613604	342.5217620100444	347.07036653135424	353.4359752757438	1.24997e-07	3.756391066064994	-9.22231529029674e-32	0.12278477259179	26.555452141816165	0.169647858183749	8.21640651337141	0.047315073882507004	0.000380317319372	0.000380377598897	0.00038045096694600005	0.000380537854484	0.00038063870310800003	69.68740105759309	3.886233156533498	0.021033336706094002	0.015233226903352002	0.060777597733766	7.394313647287266
210.0.	22.013839428838903	0.03491996863229	337.1904611244751	338.70292616052757	341.2923808781231	345.2295017272297	350.8379491621931	1.24997e-07	3.75619982973529	-6.834003928852928e-32	0.12284125490910701	26.55520382345046	0.16989617654946101	8.157438110317731	0.046975498077429005	0.000380225639428	0.00038024749813900005	0.00038028115288200003	0.00038032700251000004	0.00038038545579700003	69.67885041345293	3.8856759777988232	0.021077279766058003	0.015249066881286001	0.060852568708256005	7.403247351807518
213.0.	21.840958104373225	0.034692765707131	336.96404468465386	338.12384071357275	340.2662750800482	343.6429925373128	348.5553562292834	1.24997e-07	3.7560155239819952	-5.653792586306308e-32	0.12289562098804802	26.55495783713442	0.17014216286550002	8.099850717773817	0.04664387497687	0.00038024653098000003	0.00038023384338600004	0.00038023175631700005	0.000380240638646	0.000380260868513	69.66844276190119	3.886230616752703	0.021119693633718	0.015264328053321001	0.06092483334291301	7.413273689078478
216.0.	21.670089375696197	0.034494411096932	336.85089206505995	337.69073387578163	339.42563891317576	342.2894419974386	346.5625922957001	1.24997e-07	3.755838271679135	-5.354624986982609e-32	0.12294784232008701	26.554714264591396	0.17038573540852	8.04365633741259	0.046320273692794005	0.00038036838494400003	0.000380324732703	0.000380290575997	0.000380266255721	0.00038025212141800003	69.65640013071605	3.8877813605127063	0.021160543039322	0.015279000756151	0.060994342205300006	7.424250183928598
219.0.	21.50148088444059	0.034322532477267	336.8397238120153	337.38992433696745	338.7539453901288	341.14896236594865	344.8358233362575	1.24997e-07	3.755668151969525	-4.3353182517144176e-32	0.12299790299895401	26.554473187539077	0.17062681246083802	7.988862032029703	0.046004734896189	0.00038058047645700004	0.00038050916793400005	0.00038044633442300003	0.00038039229071400003	0.000380347359663	69.64292684227308	3.890221336902033	0.021199803030159	0.01529307893166	0.061061063069696005	7.436045988603932
222.0.	21.33534946367913	0.034174922722425005	336.9201097173814	337.20873905873015	338.2358624934457	340.20307794332564	343.3528750311797	1.24997e-07	3.7555052046761253	-3.534998622544107e-32	0.123045798373639	26.554234686868543	0.17086531313137301	7.935470398234372	0.045697273539102	0.000380872905701	0.000380776994261	0.00038068861612500004	0.000380608061722	0.00038053562901000005	69.6282107127318	3.893451922358534	0.021237457999233003	0.015306559758022002	0.061124979192973	7.448541090643861
225.0.	21.171883626794358	0.034049529485385005	337.0824121557492	337.1354464381267	337.8571746501746	339.43463361917503	342.0931280786324	1.24997e-07	3.75534943438693	-3.388853888776706e-32	0.12309153380891401	26.553998841927367	0.171101158072544	7.883480004051783	0.045397881374614	0.000381236542543	0.00038111884367600005	0.00038100780992000004	0.000380903708984	0.00038080681559900004	69.61242417470136	3.8973821879407513	0.021273500778811003	0.015319443308602002	0.061186087716734006	7.461625571086482
228.0.	21.011245885280047	0.033944445345849006	337.3177330685414	337.1591937514026	337.60470914088836	338.8277089138186	341.03741921457254	1.24997e-07	3.755200814235254	-3.9632294779838065e-32	0.12313512354565401	26.55376572989803	0.171334270101882	7.832885793812665	0.045106529288436004	0.00038166297473200004	0.00038152608207100004	0.00038139505489100003	0.000381270139712	0.00038115158960400005	69.59572532846111	3.9019283809066563	0.021307931794930002	0.015331732236770002	0.061244398187380006	7.475198909662709
231.0.	20.85357490578804	0.033857898514225	337.61786435666363	337.2699486092761	337.46626716149643	338.36753726378697	340.16794781801826	1.24997e-07	3.75505928939551	-3.8207884046655953e-32	0.12317658965380901	26.553535425263387	0.171564574736522	7.783679462547284	0.044823169454893	0.00038214445942000004	0.00038199075973200004	0.00038184218982200005	0.000381698976455	0.00038156135250300003	69.57825892644387	3.907013439509134	0.021340758279322	0.015343431484898001	0.061299931186449004	7.48916933389076
234.0.	20.69898751632002	0.033788244074692005	337.97524145806324	337.458444168672	337.43055926336496	338.0404302908814	339.46818793243483	1.24997e-07	3.7549247803129893	-3.410783240127492e-32	0.123215961071405	26.553307999351773	0.17179200064813102	7.735849801952908	0.044547737329207006	0.00038267387777300005	0.00038250556499700003	0.00038234170588100005	0.00038218250878	0.00038202818773500004	69.56015729534906	3.912566538812291	0.021371993535514	0.015354548015922	0.061352717064159006	7.503453209214627
237.0.	20.547580571017154	0.033733955747225	338.3828999008459	337.7161278596073	337.48714490668846	337.8337067912107	338.9228055010846	1.24997e-07	3.754797185684796	-3.3121874200417605e-32	0.12325327272343602	26.553083519954573	0.17201648004532502	7.689383019865656	0.044280153487211	0.00038324469249600003	0.00038306378088000004	0.00038288670233	0.00038271364804300003	0.000382544814519	69.54154119993389	3.918522665484015	0.021401656256137002	0.015365090565987002	0.06140279476963201	7.5179744675430005
240.0.	20.39943268253612	0.033693618146347006	338.83443463631875	338.035113399789	337.62637587304323	337.73562618213225	338.51758059271253	1.24997e-07	3.754676385207877	-3.321406308081108e-32	0.123288564714951	26.552862051009807	0.172237948990088	7.644263035038714	0.044020325322856005	0.00038385090805400003	0.000383659244457	0.000383470845049	0.00038328588504900004	0.000383104544612	69.52252065223911	3.924822219662604	0.021429769888667002	0.015375069416799001	0.061450210771696004	7.532664071740027
243.0.	20.254605830529428	0.033665919513053005	339.3239619694162	338.408135883184	337.83934329503296	337.73532615008855	338.23933438126284	1.24997e-07	3.754562242108974	-3.461054806309221e-32	0.12332188159304101	26.552643652345612	0.172456347654282	7.600471748908672	0.043768148613199005	0.000384487033422	0.000384286308836	0.00038408832771600005	0.000383893250405	0.00038370124184000003	69.50319566973539	3.9314106421287773	0.021456362047008	0.015384496186370002	0.06149501806459701	7.547459513798254
246.0.	20.11314685427858	0.033649644895826	339.8460839163735	338.82850974217683	338.1178280734564	337.82276424993535	338.07586063740354	1.24997e-07	3.754454605470411	-3.9757777536842214e-32	0.12335327167280401	26.55242837947802	0.17267162052187002	7.557989295920002	0.043523508959927	0.000385148047208	0.00038493980754400004	0.000384733835441	0.000384530277397	0.000384329284186	69.4836569856263	3.938238065139084	0.021481463966488	0.015393383636975	0.061537275253314004	7.56230434458773
249.0.	19.975088837068267	0.033643669756545	340.3958548312076	339.29008939581223	338.4542544651573	337.98866321575366	338.0158614888357	1.24997e-07	3.754353312364691	-3.8239768723616983e-32	0.123382786422702	26.552216283457778	0.17288371654210802	7.516794273873288	0.043286283115833005	0.000385829364979	0.00038561502117200004	0.00038540251071400003	0.000385191967225	0.000384983528303	69.4639867143141	3.945258985392941	0.021505109999947	0.015401745499177001	0.061577045713476004	7.577147733225358
252.0.	19.8404523894416	0.033646953977391	340.9687501535603	339.78723240896187	338.841646637402	338.22445975369504	338.0488872093975	1.24997e-07	3.7542581898101473	-3.373448100885023e-32	0.12341047990504801	26.552007410761338	0.173092589238542	7.476863955665884	0.04305634020415	0.000386526808661	0.00038630764613700004	0.00038608992151500005	0.00038587375644200003	0.00038565927626300005	69.44425897482299	3.952431957713487	0.021527337152733	0.015409596310863001	0.061614396821204	7.591944054246025
255.0.	19.709246838044503	0.033658536245457005	341.56063714073525	340.3147649989755	339.2735879970738	338.5222565986828	338.1652798027969	1.24997e-07	3.754169056559121	-3.019165919356213e-32	0.12343640826763301	26.551801803221558	0.173298196778326	7.438174483703355	0.042833542838083	0.00038723657788000004	0.00038701376541700003	0.00038679203143400005	0.00038657148645200004	0.00038635224442700003	69.42454047477986	3.959719308122676	0.021548184654491	0.015416951270308002	0.061649399248443	7.606652500882902
258.0.	19.581471326353352	0.033677528792526	342.1677474563619	340.86794973746623	339.7441831150489	338.8747776284094	338.3561201546299	1.24997e-07	3.754085724729525	-2.6943222337807574e-32	0.12346062928279301	26.55159949799385	0.173500502006042	7.400701048175846	0.042617748147432	0.000387955223109	0.000387729821147	0.000387505171695	0.00038728137494600004	0.000387058534279	69.40489105737235	3.967086865083726	0.021567693565749002	0.01542382610231	0.06168212631962001	7.621236722879718
261.0.	19.45711583318594	0.0337031124684	342.7866514970428	341.4424553053175	340.2480220777203	339.2753258397601	338.61317853551833	1.24997e-07	3.75400800129	-2.202600446743718e-32	0.12348320193044302	26.551400527554026	0.173699472445864	7.364418050315272	0.042408808718724	0.000388679620523	0.00038845258893700004	0.00038822601494200004	0.000387999989142	0.000387774605103	69.38536421354172	3.97450370776988	0.021585906417348002	0.015430236936544002	0.061712653425663004	7.635664487363641
264.0.	19.336162114521017	0.033734532127169	343.4142343466389	342.034328168779	340.7801471087041	339.7177440043559	338.92886824824967	1.24997e-07	3.753935689408321	-1.9587888210220022e-32	0.12350418602184801	26.551204919724213	0.17389508027567002	7.329299251676255	0.042206573454861	0.000389406948449	0.00038917915383500005	0.00038895155068800004	0.000388724220724	0.000388497248403	69.36600756151313	3.98194193029763	0.021602866880883	0.015436200197283001	0.061741057491666	7.6499073614044075
267.0.	19.21858457379841	0.033771092306849	344.04767325553314	342.6399660536644	341.3360213142591	340.1963778311869	339.2962022223234	1.24997e-07	3.753868589672205	-1.5725314930618172e-32	0.12352364186110801	26.551012697723518	0.17408730227636401	7.295317910415679	0.042010888359898	0.00039013466530000003	0.00038990688779900004	0.00038967906232700004	0.00038945126236300005	0.000389223563929	69.34686329562929	3.98937642093574	0.021618619468334002	0.015441732503711001	0.061767416494642007	7.663940414974542
270.0.	19.10435106553755	0.033812153183891004	344.6844165493282	343.25609310318646	341.911499415847	340.70604147519924	339.7087523700409	1.24997e-07	3.753806501191129	-1.5149133448712681e-32	0.12354162994154501	26.550823880240387	0.174276119759493	7.262446905482451	0.041821597254203	0.000390860488929	0.00039063342861300006	0.000390406105598	0.000390178585738	0.000389950937239	69.3279686063237	3.996784655368787	0.021633209259190003	0.015446850580106001	0.061791809028032	7.677741943107375
273.0.	18.99342363679879	0.033857126785124	345.32216387802055	343.87973661288794	342.5028003425669	341.24198524112694	340.1606115289627	1.24997e-07	3.7537492225873432	-1.513185408303619e-32	0.12355821067433301	26.550638481523965	0.174461518475921	7.23065884956989	0.041638542424901004	0.00039158237728700006	0.00039135666013900003	0.00039113048842500005	0.000390903920946	0.000390677018677	69.30935607295214	4.004146503156217	0.021646681653385003	0.015451571175171002	0.061814313909771004	7.691293206125
276.0.	18.885759210716877	0.033905473440744	345.9588477227648	344.5082052434828	343.1064815649009	341.7998653417811	340.64635782607337	1.24997e-07	3.7536965528837962	-1.250202111248123e-32	0.123573444146942	26.55045651149171	0.17464348850817502	7.199926191628052	0.041461565216202007	0.00039229851032100005	0.00039207469383400003	0.000391850252045	0.00039162523723500003	0.00039139970369600003	69.29105403109193	4.011444046585169	0.021659082148454002	0.015455910989888001	0.06183500983092201	7.704578186877725
279.0.	18.78131021605995	0.033956698462966	346.59261608296316	345.1390686192397	343.71941505933927	342.37571557938946	341.1610213091848	1.24997e-07	3.753648292296306	-1.628303673679388e-32	0.123587389909053	26.55027797585109	0.17482202414879702	7.17022130968184	0.041290506563904004	0.000393007273039	0.000392785851455	0.000392563653341	0.000392340724962	0.000392117114437	69.2730869158181	4.018661411168241	0.021670456139373	0.015459886613253001	0.061853975042019005	7.717583364000716
282.0.	18.680025166508795	0.034010349035958	347.2218162715884	345.770138225849	344.338764801023	342.9659208274144	341.70005270092446	1.24997e-07	3.753604242936848	-1.9811458433563793e-32	0.123600106783828	26.550102876232994	0.17499712376689303	7.141516594652626	0.041125207478086005	0.000393707239662	0.000393488648868	0.00039326914831300003	0.00039304877871200006	0.00039282758249	69.2554755823727	4.025784607086043	0.021680848739595002	0.015463514465319001	0.061871287074415006	7.7302975002527
285.0.	18.581849193109015	0.034066011303569003	347.8449797514318	346.39944952755116	344.96196568857573	343.56719219856666	342.25929414001223	1.24997e-07	3.7535642094345443	-1.7392661249768372e-32	0.12361165270249601	26.549931210335043	0.175168789664843	7.113784525836182	0.040965509477752	0.00039439715880300005	0.00039418178091800004	0.00039396537661800005	0.00039374798150700003	0.00039352963276400004	69.23823760555851	4.032801380919391	0.021690304621873	0.015466810747011001	0.061887022494083004	7.742711445056484
288.0.	18.486724533122747	0.034123307642290004	348.46080794937603	347.02524522869425	345.58670381182907	344.17654379247983	342.83495178341076	1.24997e-07	3.753527999480479	-1.1483214625522851e-32	0.12362208456040201	26.549762972072898	0.17533702792699002	7.086997738647768	0.040811254980951006	0.000395075939616	0.00039486410726900003	0.00039465114710900004	0.000394437090037	0.00039422196840300003	69.22138755910822	4.03970107705748	0.021698867877501003	0.015469791396166001	0.061901256685458005	7.754817950411866
291.0.	18.394590978295422	0.034181894107679	349.0681589898633	347.6459596098727	346.2108979791872	344.79127092373966	343.4235701513221	1.24997e-07	3.753495424302216	-9.286751952932045e-33	0.12363145809273801	26.549598151737936	0.17550184826195	7.061129085205775	0.040662287653654004	0.00039574263884400003	0.000395534639184	0.00039532542432700005	0.00039511502085500005	0.00039490345668200005	69.2049372762063	4.046474508206668	0.021706581892678	0.015472472049346	0.061914063663029005	7.766611499398747
294.0.	18.305386285355596	0.034241458043302	349.66603529248675	348.2602038733982	346.8326824269869	345.4089297376879	344.02200810487875	1.24997e-07	3.753466299073467	-8.090487702427904e-33	0.12363982776834301	26.549436736159862	0.175663263840028	7.036151688288653	0.040518452720465004	0.00039639644873500004	0.00039619252716	0.000395987315866	0.000395780837474	0.00039557311582400005	69.18889609227362	4.053113834459991	0.021713489240736003	0.01547486800894	0.06192551590852201	7.778088146532254
297.0.	18.219046551381847	0.034301715841954	350.2535719821037	348.86675243710357	347.450390638382	346.0273181276745	344.6274163537664	1.24997e-07	3.753440443264136	-5.7874845686098574e-33	0.123647246700018	26.54927870887279	0.175821291127104	7.012038989165283	0.040379597240059004	0.000397036685744	0.00039683704939700004	0.000396636060591	0.00039643373831900003	0.00039623010269100004	69.17327107106046	4.059612450420309	0.021719631589072003	0.015476994215135001	0.061935684231647005	7.789245369272698
300.0.	18.1355065564987	0.034362410849621	350.8300260630833	349.46453011940764	348.0625402040814	346.6444578732337	345.2372163979184	1.24997e-07	3.75341768093558	-4.4663981045017015e-33	0.12365376656995501	26.549124050283698	0.175975949716194	6.988764789766624	0.04024557034803301	0.00039766278000700003	0.00039746760102600005	0.000397271017625	0.000397073045479	0.000396873701281	69.15806721503405	4.065964879900363	0.021725049619626003	0.015478865222357	0.06194463765249	7.800081930031578
