time	APC_PS_VIIIa_l	APC_PS_Va_l	APC_PS_l	APC_f	APC_l	AT_f	II_f	II_l	IIa_AT_f	IIa_TM_PC_l	IIa_TM_l	IIa_f	IX_f	IX_l	IXa_AT_f	IXa_VIIIa_X_l	IXa_VIIIa_l	IXa_f	IXa_l	LIPID	PC_f	PC_l	PS_f	PS_l	TFPI_Xa_TF_VIIa_l	TFPI_Xa_l	TFPI_f	TF_VII_Xa_l	TF_VII_l	TF_VIIa_IX_l	TF_VIIa_IXa_l	TF_VIIa_X_l	TF_VIIa_Xa_l	TF_VIIa_l	TF_l	TM_l	VIII_IIa_l	VIII_Xa_l	VIII_f	VIII_l	VIII_mIIa_l	VIIIa_f	VIIIa_l	VIIIai_f	VIIIai_l	VII_Xa_l	VII_f	VII_l	VIIa_f	VIIa_l	V_IIa_l	V_Xa_l	V_f	V_l	V_mIIa_l	Va_f	Va_l	Vai_f	Vai_l	XI_IIa_l	XI_f	XIa_IX_l	XIa_l	X_f	X_l	Xa_AT_f	Xa_Va_II_l	Xa_Va_l	Xa_Va_mIIa_l	Xa_f	Xa_l	mIIa_AT_l	mIIa_f	mIIa_l
50.0.	8.989954678300606e-07	5.866404165518298e-05	0.024123814789711002	5.6937167206121735e-06	0.000528588269475	3399.9978802540772	48.3901774443522	1351.5705713418722	0.002087273200735	0.0010742394797370002	0.0018822526321430001	0.0013862366600620002	0.031854193919028	89.9605076289733	6.465834924680849e-08	8.298015813913469e-07	9.640189750237613e-07	2.173214314215887e-06	0.006138498425693001	649550.798945538	2.051007988706965	57.92320011200026	0.18461448386595902	299.79120213830805	1.883634406039642e-08	0.00013737223222100002	2.49986260893144	1.723290798679296e-08	0.002255559778858	0.000367521857127	0	0.00048262755960100005	0.000722172274609	0.0009937299073220001	0.00017835255322700002	0.9970435078881191	6.520971548595589e-06	0.000298681128884	0.00021507218490500002	0.6985011022077231	0.000118609014649	8.81787383389754e-07	0.000855238602034	1.2366903477931683e-09	1.200050157596967e-06	7.60382414401412e-05	0.020225371286127003	9.952576814766413	8.54188341005479e-05	0.122214709425163	0.000377135839863	0.017144198370618	0.008889446825342	19.910826312206037	0.006179347300437001	2.548351550498854e-05	0.055519707991301	3.7656812881830474e-08	8.207628575116832e-05	0.000359115050529	29.996312442496087	0.0011281251316220002	0.0022003173217590003	4.830518427947526	165.14036308541216	2.6989809458823543e-05	0.00044938203061600004	0.00037620490045400004	7.200303554494831e-05	0.00016061141782600002	0.009171339768633002	5.418259998219591e-06	3.6861106334188814e-05	0.025216819194874
55.0.	3.900543261019192e-06	0.000241848330784	0.052024309408163	1.220689654367255e-05	0.001133239925411	3399.995476875101	48.38868982254282	1351.5282738381973	0.004477656756725	0.0022586125401310004	0.003959090165151001	0.002919765850766	0.03185297511982	89.95702921301154	8.568075689144646e-08	2.159571717551519e-06	2.510666104933947e-06	2.94368007733181e-06	0.008315136590977	649550.545842205	2.049987294124181	57.89433858823153	0.18459727820021002	299.7631326635184	2.640354894845093e-08	0.00017085517356300002	2.499829118422894	1.8782427337722633e-08	0.00224041228657	0.000371776639975	0	0.00048818586319100004	0.000730643815685	0.001005190906074	0.000163745302525	0.9937822972947171	1.3714592188947542e-05	0.00032817323340400003	0.00021475130898300002	0.697458257608453	0.000250729992087	1.772077388713479e-06	0.0017187345903600002	5.451972114689302e-09	5.290364078508676e-06	8.338449833926632e-05	0.020213083685312	9.946526069688973	8.963805829743165e-05	0.12825156937162302	0.0007919619917790001	0.018864160821330002	0.008862195901056	19.84975570934443	0.013043387221806	4.8730215370005415e-05	0.10616768226303501	1.562332356559673e-07	0.000340522075159	0.0007562887578940001	29.99210221792179	0.0024231990389990002	0.004718294281312	4.830414964443606	165.13676149073856	3.3587235049982965e-05	0.000943029055643	0.0007894904352530001	0.00015112611105400002	0.000176223284185	0.010062480533857	1.1795232389193892e-05	7.803109203206377e-05	0.053381149901847
60.0.	1.674865074991693e-05	0.001001927248285	0.11015893726559901	2.5780634759967882e-05	0.002393350173697	3399.990425768878	48.38557717372994	1351.439788684086	0.009508159858948	0.004724630845427001	0.008289149109305	0.006135307410525001	0.031850638759192	89.95035566286825	1.15398706533425e-07	6.0834659658186755e-06	7.07929630787697e-06	4.337067759532875e-06	0.012251791412425	649550.0215351298	2.047847407010475	57.833831218171	0.18456118990906	299.7042611969272	3.577176952365229e-08	0.00020691482183900003	2.499793049406399	1.9709362478971523e-08	0.002222507524347	0.000375800172525	0	0.0004934737693550001	0.0007386390375060001	0.001016099048603	0.00015342496652900002	0.986986220045266	2.873430723977717e-05	0.000347471213991	0.00021410097923700003	0.6953446581303241	0.000526429390118	3.5902254080748898e-06	0.0034821597236360004	2.362138765421124e-08	2.2920995634871224e-05	8.814645273700115e-05	0.020199860418673003	9.940010876176622	9.41872599540157e-05	0.134760354658561	0.0016544016737690002	0.019997169989160003	0.008807879753518	19.728028484054455	0.027304550603120002	9.53676775437824e-05	0.207777783353904	6.465657689481877e-07	0.001409238662563	0.001588890321352	29.98324650147229	0.005148491558867	0.010016116647488001	4.830309442277748	165.13302039768615	4.0700127342463024e-05	0.00196369171198	0.001644032660464	0.000314826045405	0.000186391024342	0.010642564235292001	2.5255741959699803e-05	0.000164312507627	0.112405802659576
65.0.	7.069645362647311e-05	0.0041307766807590005	0.2293913313924	5.3585890719804225e-05	0.0049745853621540005	3399.9798859562793	48.3791927295338	1351.2583362457256	0.020012400209949002	0.009738398711241	0.017114617549088003	0.012715987195926001	0.031845970614675	89.9370175770264	1.6148788191380208e-07	1.8837850497961354e-05	2.194356107047347e-05	7.03193627699686e-06	0.019865647506034003	649548.945870406	2.043405513170197	57.7082351123389	0.184486190357314	299.58192100511667	4.706260824198622e-08	0.000244076357289	2.4997558765801102	1.962563546912715e-08	0.0022027897905520003	0.000379700419633	0	0.000498642587202	0.0007464195334130001	0.0010267658891810001	0.000145615091772	0.9731469837396701	5.9206810462749906e-05	0.000348891489193	0.000212773945503	0.691031758794003	0.001089023600689	7.260157176740105e-06	0.0070415720729120005	1.00928158181702e-07	9.793433670684506e-05	8.849763075171258e-05	0.020186249140824	9.933296537931744	9.888089649176472e-05	0.14147544949197802	0.003389175353254	0.020082267692918	0.008698471773928	19.48283613595335	0.056151110842165	0.00018853898451900002	0.410769732295828	2.675264507390946e-06	0.005830914334857	0.0032924121461110002	29.964793145635973	0.010843129597556001	0.021071312620353003	4.830197796117393	165.1289289473309	4.804078263818664e-05	0.003964608381239	0.003319403259853	0.0006361891827620001	0.00018723532872	0.010690079787359	5.3441245805001454e-05	0.000341933071045	0.23391252044235403
70.0.	0.00028507945196600004	0.016412747927598	0.46473362905408905	0.000108176077072	0.010042126327659	3399.958423266066	48.36671874828737	1350.9039204452924	0.041410034046916004	0.019336209105532	0.034097370415813004	0.025469840162453003	0.031836556233008004	89.9101243381006	2.3986634345630386e-07	6.334216082764553e-05	7.38367957168901e-05	1.240255559215032e-05	0.035039388498757006	649546.8186974872	2.034436530438734	57.454645501617335	0.184334329501587	299.3342342140656	6.030650441136804e-08	0.000280227991796	2.499719711701707	1.840952225902302e-08	0.0021818757441470003	0.00038350314610400004	0	0.0005037562265230001	0.00075410394439	0.001037326935023	0.00013935528778400002	0.946566420478654	0.00011719059089200001	0.000328126293904	0.00021011551396600003	0.68239202300065	0.002176445973927	1.4365074746604392e-05	0.013932227543997	4.192771955602782e-07	0.00040682832221000003	8.375425021873977e-05	0.020173034866627002	9.926761753270563	0.00010345383520300001	0.148017359065185	0.006630691697810001	0.018797939055169	0.008482289708714001	18.99836736003588	0.110894963137961	0.000367789171114	0.8012867413173581	1.0881975604132001e-05	0.023717481589111	0.006591518404093001	29.92738448986873	0.022466392643127	0.043557599084045	4.830061999006914	165.12374099252645	5.519632439752519e-05	0.007522660046262001	0.006299239623363001	0.00120921471399	0.00017729683453000003	0.010122072285567	0.00011126370200300001	0.000691598309573	0.47310180611428904
75.0.	0.00104504838178	0.05955113060291101	0.8971695459760041	0.000207570205377	0.019268175189402003	3399.916549993224	48.343986359642145	1350.2581699979944	0.083162309361911	0.036020952103488005	0.063969256550316	0.04869504658944301	0.031817917928905	89.85691822064973	3.826379539113112e-07	0.00022080420383300002	0.000257413336226	2.3071571703566544e-05	0.06518222996663	649542.8593593496	2.017275321597133	56.96946225594387	0.18404240923827903	298.85819186580204	7.543211506565514e-08	0.00031392816127600004	2.4996859964066163	1.710294622721393e-08	0.0021601667861670002	0.00038717632648	0	0.000508834429723	0.0007617303787490001	0.0010478398111800002	0.00013415973263700002	0.9000097913461951	0.00021879082897800003	0.000299806075956	0.000205027002141	0.66585551461796	0.0041119294336210005	2.698386385528941e-05	0.026169526866106	1.636192306386911e-06	0.0015875191972320002	7.854351697838024e-05	0.020160758662992002	9.920660658543014	0.000107724621058	0.15412647438860802	0.012094996017509001	0.016807008304775002	0.008077005634289001	18.090163337182798	0.20467053883468403	0.0006839086122840001	1.489939768794646	4.1892364996659055e-05	0.09130076832704201	0.012580872621543001	29.854905614594607	0.045192783378557005	0.08732072940528	4.829829903809764	165.1147815597239	6.188423407145291e-05	0.013342027809990002	0.011176656819475	0.002150960694538	0.00016638997528500003	0.009499869327034	0.00022543054669100002	0.001338011546529	0.9152625194254831
80.0.	0.0033200979085920004	0.186929505975501	1.6231350458017082	0.000373783870565	0.034695663421731006	3399.837434806742	48.303762874121034	1349.11527384631	0.16205417497451802	0.062860327191869	0.11324851444707501	0.09220316009865501	0.031782045342921006	89.75459548519332	6.516638355388695e-07	0.000748818860802	0.0008725774407930001	4.373967775557487e-05	0.12357325777290801	649535.8063403157	1.9865941398606481	56.10209143596935	0.18351799908931002	298.00309735122585	9.237255563169572e-08	0.000347429800523	2.499652477826931	1.848463517822352e-08	0.002137816440569	0.00039066681977000005	0	0.00051391321913	0.000769341879592	0.001058438241698	0.000129712542048	0.8238911583610551	0.000395578173419	0.000306884727348	0.00019579389594800002	0.6358514568965571	0.007367923298398001	4.6731228861931336e-05	0.045317930019015004	5.741757248957194e-06	0.005570465793011001	8.572358746789314e-05	0.020148619004055002	9.914579033082324	0.000111973761352	0.160204363106858	0.020906525037102	0.016236863706129	0.007368980382347	16.503633535674155	0.35074691251226403	0.001169571589508	2.547826648484736	0.000145414741631	0.31689402469496103	0.023700180124063	29.71856950549157	0.08799275722791801	0.169737557156437	4.8292461725471	165.09296900518814	6.854435493029341e-05	0.024064287829258003	0.020179121820007	0.0038986075523530003	0.000181817601783	0.010383356468674	0.00044182226917300005	0.00250946421241	1.716565801849837
85.0.	0.009097103422497001	0.49940923102809903	2.77625436433038	0.0006426832367250001	0.059653419331463	3399.680550731458	48.22497963622652	1346.8755753990952	0.31851819696118	0.10755506429366701	0.19908468542054503	0.193801061616371	0.031712568147182	89.55649562259313	1.1623907287039281e-06	0.0023623639494670004	0.002751553072632	8.312438851412518e-05	0.23483886118280803	649522.6929921266	1.933937986785546	54.6134501475716	0.18261643041566702	296.5326228708044	1.113581628786537e-07	0.000390174837702	2.499609713804142	2.706301927558558e-08	0.002114611557222	0.000393922930523	0	0.0005191129235590001	0.0007770873060500001	0.001069554014564	0.00012557284689700002	0.6933602502857871	0.0007602995171800001	0.000406444610286	0.00017932515810500002	0.582335072970367	0.013129295748820002	7.398540150474548e-05	0.071742670368202	1.7673173474775463e-05	0.017144212607459002	0.000126784039093	0.020133240013610002	9.906809579337693	0.00011738070868100001	0.16793858874782303	0.036881922909172006	0.019419726685682002	0.0061954436865810005	13.874098620066492	0.57434951765536	0.0018017184265230002	3.924601347704063	0.000440832978952	0.960590151147315	0.049217489561519	29.446856043652243	0.171360821345024	0.33256564544119904	4.827523052349749	165.03053218020995	7.702388815533934e-05	0.051007390638653005	0.042858859031689005	0.008345238041371	0.00026931529207800003	0.015385107775736002	0.000852885307368	0.004884167080579	3.341057749927336
90.0.	0.022438299398158	1.154202745879534	4.637198250004403	0.001088260178009	0.10100638702916401	3399.307129778326	48.03812655803658	1341.5643399034843	0.6910697148173921	0.18377775642750901	0.35652763863360903	0.513381044084373	0.031564597833039006	89.13460996341934	2.141384066408161e-06	0.006946792663084	0.008095506823364	0.00016147446549900002	0.45618318415642106	649495.0057535896	1.843512682463032	52.05677561862018	0.18106811082123903	294.0050925938977	1.334552346046451e-07	0.00046472209753600004	2.4995351444472362	5.231158328847335e-08	0.002089699185285	0.00039680024870400004	0	0.0005247365961630001	0.000785351469576	0.0010823329553370001	0.00012089377811300001	0.45969460493888203	0.0016707398251170002	0.0006546288057350001	0.000149010824848	0.48382760910083006	0.024089775020720003	0.00010839074638700001	0.10509562797581001	4.8326708808642684e-05	0.046875292107132004	0.00024765045272500004	0.020106620861708002	9.893284039209954	0.00012676046946400002	0.181355822784267	0.06829215782669701	0.026505277438776002	0.0043303515433700005	9.695311220000386	0.8890855122569561	0.002458992235082	5.355663867505529	0.001166811266278	2.542232611894595	0.126957268931122	28.794263103707973	0.362039539006529	0.7167400883543691	4.822461887792834	164.84992213400218	9.173909040666238e-05	0.129627950228757	0.109376907340183	0.021745594583806	0.00052708883844	0.03011735283341	0.0017066263872610001	0.010786248382201	7.378815511074942
95.0.	0.049087072237712005	2.14907679606526	7.638793726862425	0.0017662627103310002	0.163911371363191	3398.1651654228626	47.53681450129837	1327.331581178448	1.830946078341996	0.26347166617488105	0.550674475288437	1.706318677504454	0.031186406023840003	88.0572731847866	4.1209049764577324e-06	0.019599557757366	0.022901369267533	0.00034104402200300004	0.963464561859477	649430.9133357385	1.701208267902083	48.032684836684105	0.178610086912593	289.98443231792334	1.6188471448675142e-07	0.0006332910786470001	2.499366547036646	1.305980435525196e-07	0.0020604643876870003	0.00039856084859400003	0	0.0005316328972470001	0.000795172546507	0.001099986448046	0.00011389038915800001	0.18585385853668202	0.0035793422346590002	0.0010726618807530002	9.575869121795677e-05	0.310814594007277	0.039541689827639004	0.000141394276755	0.137065929611344	0.00011959214103900001	0.11598103806670002	0.000625107340991	0.020046644646619	9.862782469290769	0.000147841905274	0.21151182720551	0.10163084920428801	0.031388400985229	0.001912107173742	4.278826351082825	1.012877972977606	0.002695923755902	5.870064977501224	0.0026759339308990004	5.829176980528198	0.393094552412222	26.852759437744776	0.904831194529625	1.849314815313368	4.8080599526097	164.33982536296284	0.000124867984417	0.354063372702204	0.301958231856888	0.063652102235686	0.001335627765421	0.076334364913761	0.0037595099107920003	0.027454059840135003	18.780539971600408
100.0.	0.07450538931570501	2.3967698613906983	12.284274076977345	0.0027006841985130004	0.25056456028914104	3394.259663747589	46.20400060354541	1289.5719152870072	5.730963892243754	0.28378409391743903	0.6571407880107101	5.785971637951799	0.030129091272814	85.05049108837244	8.635489317461424e-06	0.049449815911067	0.058122332472748006	0.0008256730679400001	2.332201788890478	649281.708094979	1.529626485339934	43.17777484857124	0.175622905259251	285.0688277670581	2.0793584336176817e-07	0.001171819217087	2.498827972847079	4.875894606432104e-07	0.0020157498133	0.00039699921329300005	0	0.000543184346612	0.0008104464187690001	0.001133371255729	9.955342698958369e-05	0.059075118071852006	0.004309236276702	0.0014786306003970002	3.361667542435903e-05	0.109033399204166	0.036604813819975004	0.00012631067211300002	0.122370462628028	0.000251396742098	0.24371459568157103	0.002362132253476	0.019854131212427	9.76574116757645	0.00021453704771500002	0.30692758533692405	0.060967347167577006	0.023253964638710004	0.000327015393629	0.731086675181526	0.46560359173484805	0.0017416158090530001	3.7897686150472563	0.004891463764755	10.65132471969418	1.060475370679438	21.237680900928144	2.4783745753099042	5.223469153082497	4.769481739731035	162.98007840011402	0.000230350214112	0.896558906637673	0.786742882223426	0.19096334131662301	0.005103672902312	0.291770017949709	0.009133374468183	0.07160561981774001	48.97000209540766
105.0.	0.052734548572907006	1.112434504325063	18.496925848117282	0.00392718995404	0.364169316946837	3382.096792007796	43.39232895593493	1210.233549176043	17.880432987282806	0.27142125089385505	0.7069493893591541	16.505827596439346	0.027784952753663	78.39525010313214	1.9953156647302535e-05	0.084633691860415	0.10068298123137001	0.002071044350479	5.8469569294046675	648987.5153429176	1.358848534235722	38.339538806954316	0.172680097996424	280.16522500098955	3.3246293932064016e-07	0.0038111493857830004	2.496188518151288	2.436950970720712e-06	0.0018918618489400002	0.000394296351163	0	0.0005758471342270001	0.0008501704314080001	0.0012229637709280001	6.209104942164554e-05	0.021629359746993003	0.001758010214998	0.0011990479408990002	4.733433797518087e-06	0.015337269836632	0.011454307502803001	5.451834318332604e-05	0.052771488654340004	0.00039118132117400004	0.37897822108747603	0.011982772345117	0.018922968484818	9.303046527813748	0.000531671194629	0.7605781512111021	0.01022784293648	0.008485585220867	1.859820214155421e-05	0.041538290323411005	0.05967605568319301	0.0004888234392850001	1.0628056327794	0.006554915957116001	14.26481563608798	1.5559999033817071	10.748834509125789	5.5422060477594695	12.15295953973301	4.689920806688252	160.18441135017488	0.0007456743383890001	1.547894874840321	1.44585228118433	0.43920695902037804	0.027182249301770003	1.553244770719468	0.02200937743063	0.15685570079594802	107.20440761224278
110.0.	0.022798377623468	0.39403885801480704	23.84145237580185	0.005013076836265001	0.464570517477688	3355.128776055764	39.838047650551474	1110.4280855483498	44.822689261344564	0.24993272781910503	0.7375991247972481	29.64247345926461	0.024721248164496	69.71136778839043	4.57174014315282e-05	0.092830566481817	0.11265862603830301	0.004306274076265	12.148674587931657	648624.2471207364	1.199437828931474	33.822756237495376	0.169943934399015	275.57176645416195	8.854184814339971e-07	0.014785041753280001	2.485214072828246	6.30128645838868e-06	0.001515776257176	0.00040921830589600003	0	0.0006592063564350001	0.0009596323268950001	0.001433491113322	1.5488935332618633e-05	0.012468147383650001	0.000248877787751	0.00033750208175700004	3.693468544058921e-07	0.0011958893700950001	0.0014369681813080001	1.8293676373017374e-05	0.017700267325975003	0.00046512013237	0.450309141953923	0.03163886220151	0.015492675221934002	7.611335649680845	0.001703215339022	2.434845086492	0.0007415661025830001	0.0013607577484380001	7.41226959370354e-07	0.0016546536941340001	0.003818305428611	0.00014067008664400002	0.30578320538718	0.007171657440368	15.597343894864272	0.7573727153250991	2.858494228511681	7.904985973209586	18.479147082953606	4.584600115810267	156.49832756497926	0.0028811740207610004	1.541335590295569	1.56814359379851	0.5784665059118871	0.08755468224532201	4.9961120172837905	0.045607791473725005	0.25053304378784	171.10161086358127
115.0.	0.013380632577353	0.232353606532219	28.218832012645702	0.005932097928784	0.549445436681753	3316.7042477588634	36.63188280888838	1020.5866175798799	83.20969078932653	0.22696278384774202	0.762661525243009	36.770640758120116	0.021973588972304003	61.932256745623626	9.170610831708671e-05	0.085740738267019	0.10644595855626	0.0069662816056550005	19.640521373073884	648298.2819349683	1.053744151003302	29.69934927878312	0.16743551356268702	271.36799823468306	2.92545494740349e-06	0.038905819345778005	2.461091255199282	7.062282966812393e-06	0.0009517225120850001	0.00043420540609	0	0.0007683737938160001	0.001120103626227	0.00171019106433	5.415859535177354e-06	0.010375690909250002	2.2212550161797064e-05	4.521634031058943e-05	2.6507218951934554e-08	8.578405155861728e-05	0.000132360781719	9.445643872699063e-06	0.009136950207224001	0.0005007013655910001	0.48449997315170706	0.03634490782514	0.009976883532673	4.8983008311013325	0.0036030699578970004	5.146779723442486	4.5896116308767626e-05	0.000131779833391	3.7016163740190006e-08	8.260299357934475e-05	0.00024363582803100002	7.29535037896693e-05	0.158536909929338	0.007448309925292	16.19069152556487	0.171100924345672	0.5161820049090851	8.205569402386818	21.10714766835841	4.480899685987714	152.88216220564544	0.007565155861466001	1.32851981782478	1.470545805576972	0.6113271193552291	0.15610531077501602	8.89980797220422	0.07840458984503701	0.32129828686704104	219.30044891118135
120.0.	0.010059386678228002	0.173186388197377	32.08511841903596	0.006767354728429001	0.6265277826403151	3273.3967554387946	33.87432689427478	943.3901922720426	126.47085813318995	0.20447961097878903	0.7856127516811371	39.649430285351144	0.019564246158413002	55.11778791395634	0.00015853506725800002	0.07746854610652601	0.098288043304168	0.009567921693786001	26.96187854885026	648019.0629427651	0.921894564509481	25.97196649323138	0.165160964562508	267.56647484152694	8.098582005311174e-06	0.07556580003445601	2.424426101383546	4.918953461215017e-06	0.00047216979776400003	0.00044251615772000004	0	0.000857225674765	0.0012625822564450002	0.001949238034251	3.2505435859359067e-06	0.009907637340076	1.789530069989751e-06	4.8008573602817125e-06	1.9804313252616984e-09	6.406618150559362e-06	1.142330614477322e-05	6.335711634833207e-06	0.006126587363368001	0.000524703586658	0.507501974957255	0.025972811607205003	0.0050813434073890005	2.493343514564763	0.0052993737589240005	7.565306207205298	3.01320990607916e-06	1.139485586430929e-05	2.259636482813861e-09	5.040776515437341e-06	1.71371319045254e-05	4.8528042653718374e-05	0.105420911577959	0.007634684873964	16.588603786246928	0.028733160599293	0.080141691887222	7.714843728705411	22.176281418808053	4.386413992027638	149.59474476487753	0.014690722346615	1.143639246450036	1.369507352029471	0.611922514347771	0.219014152985532	12.47891107600782	0.11753717060394601	0.371364036437529	253.3518705608657
125.0.	0.008247594987335	0.141887252146223	35.532694855779575	0.007531466156957001	0.697002408224626	3228.7306294372893	31.488096540818727	876.640065567335	171.08434574984452	0.18301480512982102	0.807018421901	40.48125950017063	0.017389435888097	48.97252903888225	0.00024447037358700004	0.07016382862261601	0.090829441895644	0.011981429014499001	33.74904151393988	647778.9237323032	0.8034332480162221	22.626188369559188	0.163114902756044	264.15405539433175	1.807161513942932e-05	0.12298905185202501	2.376992876532842	2.486547768750691e-06	0.00018955475298300002	0.00042626588695900006	0	0.0009073431681720001	0.001349243593992	0.00210448407494	2.550360043582529e-06	0.009966772969183	1.442933391866869e-07	4.785869567223817e-07	1.565046251182198e-10	5.061167485959387e-07	9.869744032297952e-07	4.718624805019289e-06	0.0045613913871680005	0.000543668132991	0.525647240221486	0.013477857820437	0.002095116430522	1.027536055134027	0.006339190033050001	9.045554330942009	2.1322720219579836e-07	9.87658139637044e-07	1.570073263520163e-10	3.501442330133081e-07	1.299830742854491e-06	3.614561014533939e-05	0.078496023907812	0.0077812923527490006	16.900848543499468	0.004338649612274001	0.011840090067598001	7.08739457549634	22.896426684823766	4.300795721131967	146.62114249952876	0.023954021630085	0.9933418262404901	1.280120342181728	0.597485723044032	0.275648299669879	15.698602217108341	0.16082632086554702	0.40641421172881903	277.1537900389844
130.0.	0.007042873780891	0.121811250245064	38.59957190448838	0.008226990924486	0.761117940207644	3184.413708114356	29.4055240285697	818.4232883145825	215.34413734748063	0.162810267374596	0.826911973523981	40.220449153762345	0.015416670095049002	43.40277410719779	0.00034738556034200004	0.063800470814034	0.084144327507524	0.014190475164527	39.95751263007825	647571.015225185	0.697683738461769	19.64173503451711	0.161287027213599	261.11028694427307	3.414765848490184e-05	0.179393058717312	2.32057279362421	9.790715265888663e-07	6.295388250958302e-05	0.00039430657976500004	0	0.0009273683982710001	0.0013869742118650002	0.002190950149691	2.3200478855729888e-06	0.010277759101426	1.200539728252676e-08	4.74487434719976e-08	1.311687671480369e-11	4.2406150300521166e-08	8.754128948704199e-08	3.721632595912999e-06	0.0035965660484130004	0.0005595758995510001	0.540852274902289	0.005449813496469	0.0007148703637100001	0.35045203388808605	0.006822437408796	9.731563164890817	1.617587870462185e-08	8.833134637626593e-08	1.2015511333677579e-11	2.678867372818494e-08	1.0515051311844829e-07	2.867292719227563e-05	0.062249541747281006	0.00790461738202	17.16317372516689	0.000636039354131	0.00174678761596	6.461419627002578	23.536197546027292	4.22294942878295	143.921634865936	0.035073236879399006	0.8696701169616	1.2004813922590771	0.574680446852443	0.326678124066258	18.597839440114733	0.206733915725679	0.43058012837360904	293.53457804656676
135.0.	0.006157988029285	0.10734756325703601	41.31556959247478	0.008855710035270001	0.819048106551262	3141.3555368805924	27.575077774796533	767.2850188335767	258.3420181996152	0.14401142887813	0.845241456070544	39.31418947629136	0.013632321875229001	38.36848529370973	0.000465238840405	0.058211798674306	0.07811106146025901	0.016200266299374003	45.60306920361322	647390.0237283446	0.6038462303120421	16.995163380462134	0.15966436050136001	258.4112604957384	5.726765020821398e-05	0.24312538299012101	2.256817349359678	3.1305979603129646e-07	1.763226701361107e-05	0.000356559383556	0	0.0009312262753050001	0.001396574831284	0.002238166767946	2.2597648898091875e-06	0.010747115051331	1.041803094910714e-09	4.793924441611306e-09	1.165496303341556e-12	3.767043283648747e-09	8.06200756260377e-09	3.046652526548386e-06	0.002943501901281	0.0005733396064910001	0.553999246009904	0.0017900746550130002	0.00020575711381200001	0.10083035598564301	0.007002316724096001	9.985173755286324	1.307167480224185e-09	8.223802099912072e-09	9.953697931949304e-13	2.2186480539146924e-09	9.01993230095529e-09	2.3661103359583932e-05	0.051355293931417	0.008012041869864001	17.39154293106839	9.409347635498658e-05	0.00026447712941	5.861468256143836	24.138173173250372	4.151921524828083	141.4619362182197	0.047806178923342005	0.766277492351582	1.128268907912326	0.547172087735459	0.37282572813735604	21.218279210739134	0.254173502030419	0.446765633134706	304.47996000261344
140.0.	0.005467049873238	0.09610673530482101	43.709128151103734	0.009419986933782001	0.871018330530911	3100.0631222264715	25.957044857747285	722.1051006814001	299.57195857196325	0.126703951270167	0.8619608241244461	38.010043082015564	0.012025052773458	33.83646750549126	0.0005961547363150001	0.053261150553594004	0.072624101456669	0.018020203775457003	50.71302211201823	647231.8000246575	0.5210445377171471	14.661111257266128	0.15823227950172902	256.03106578421716	8.813935602481764e-05	0.31268716455169904	2.187224696092287	8.365464114265312e-08	4.234478610337493e-06	0.000318567245484	0	0.0009277825056260001	0.0013931068121800002	0.002265830292262	2.255655170652828e-06	0.011335224605391	9.46737097747242e-11	4.993753485057418e-10	1.096435298362388e-13	3.543117012224713e-10	7.750501604826516e-10	2.560516737297123e-06	0.002473254831173	0.000585475428	0.5655864056170631	0.000491501487074	5.079061043545065e-05	0.024881376361361	0.007058326044648001	10.062520261151658	1.1192056085271281e-10	7.991744411926021e-10	8.831255380365665e-14	1.9680774093266212e-10	8.171799022698199e-10	2.005320708893995e-05	0.043514413977495	0.008107522484893001	17.59448535165866	1.4370062393945721e-05	4.1807413382248816e-05	5.293665151949419	24.70627867057477	4.086924826964749	139.21385758516817	0.061947424456505	0.67869141656523	1.061839393128932	0.517235111747675	0.41471706286159005	23.595938248888555	0.30237562237313304	0.45705220452055606	311.41181930441235
145.0.	0.00490500225019	0.08691335658009201	45.808435578879255	0.009922941532934	0.9173222462893261	3060.812658610818	24.520075221443864	682.0000449727885	338.7584840182091	0.11092473372832301	0.877052036410625	36.46101347804433	0.010583242960425001	29.77303282709627	0.0007384341370630001	0.04884424887125301	0.067603219478009	0.019661080815902003	55.31838883583448	647093.031897512	0.44836076638104105	12.613215374358747	0.156975231160736	253.94277083113036	0.00012729806673	0.38673265851147304	2.113140043421805	1.908913296604109e-08	8.846406361876184e-07	0.00028253171675300003	0	0.0009208356583560001	0.0013835656386730001	0.002282600754592	2.264435124074604e-06	0.012023229861058	9.021102664740514e-12	5.394580058958918e-11	1.0900611449106809e-14	3.521881106914932e-11	7.79690732743792e-11	2.1944115870454606e-06	0.002119194266232	0.000596311287167	0.5759298292593921	0.00011526910440200001	1.09086615918162e-05	0.005342365585675001	0.007073841831704001	10.082459879251756	1.010878292122702e-11	8.108365376617836e-11	8.329668005572167e-15	1.855965035390511e-11	7.793832415248884e-11	1.7321598026054833e-05	0.037579235663797006	0.008193452592867	17.77714242046701	2.2986948608206852e-06	6.9783381847217925e-06	4.760865579089747	25.239125143877168	4.027303141950932	137.15397619278514	0.077322548041729	0.6037168000373051	1.000089331892591	0.48634808098054805	0.452864514687605	25.760255494549874	0.350796388795433	0.462961476238522	315.36858049445453
