time	C1	C2	C2a	C2b	C3	C3a	C3b	C4	C4BP	C4BP_C4b	C4BP_GlcNac_LF_CRP	C4BP_PC_CRP	C4BP_PC_CRP_LF	C4a	C4b	C4b_C2a	C4b_C2a_C4BP	CRP	GlcNac	GlcNac_HF	GlcNac_HF_MASP	GlcNac_LF	GlcNac_LF_C1_MASP	GlcNac_LF_CRP	GlcNac_LF_CRP_C1	GlcNac_LF_CRP_MASP	GlcNac_LF_MASP	HF	LF	MASP	PC	PC_CRP	PC_CRP_C1	PC_CRP_LF	PC_CRP_LF_C1	PC_CRP_LF_C1_MASP	PC_CRP_LF_MASP	X	dC3b	dC4b_C2a	dC4b_C2a_C4BP	iC4b_C2a
2000.0.	2469.9858305544867	289.9294497842277	5.003479676707037	20.070550215772656	4645.809943200073	4.190056799926578	0.011339275124821	748.301575548471	126.13255632430071	6.548092302234101	-2.9970425686940123e-25	0.018597574327753	0	21.698424451529295	0.08326161022957501	0.0020388991435000003	0.16031968967989402	1.967222494179007	-9.953172911164732e-26	-3.396725514470747e-26	-1.9311293554131082e-25	-3.561624913293178e-24	0	-1.714025362823594e-28	-9.298535817780105e-26	-4.234938605027301e-28	-8.893157567037632e-24	2.660560140895886e-24	19.999973902831567	6.799981384076991	2.094179004273011e-06	1.0462204173033002e-05	0.01414337212061	1.165429281907034e-08	7.4695911567937174e-06	1.8603798177548772e-05	1.212483174146688e-08	0.0005	0.00470803330887	0.00786996992183	0.618583350697797	14.206445839341724
2200.0.	2469.9851299307998	286.7729577366135	4.8056220984707245	23.22704226338697	4644.616369030577	5.38363096942291	0.012841944564941001	744.7813253212465	117.55207730610545	6.705764426735165	-3.442110862504679e-25	0.017896539832915	0	25.21867467875396	0.09149008710254	0.00230932042517	0.16923986357485502	1.967222562326822	-8.584609060332156e-26	-1.016399760664561e-25	-4.483631633886625e-25	-2.8471904827203616e-24	0	-2.094970782280799e-28	-1.3757452036710281e-25	-5.204191326851054e-28	-7.068456423801375e-24	2.7330061580699626e-24	19.99997089642058	6.799979237019347	2.1623268183541946e-06	1.08027947396777e-05	0.014840991466083002	1.24040601534248e-08	8.328194730133784e-06	2.074953423971922e-05	1.344641289050055e-08	0.0005	0.005332232550296001	0.009501038169362	0.696098874922345	17.451989925943945
2400.0.	2469.984453373769	283.4998774711163	4.570728882056598	26.500122528884063	4643.271476414535	6.728523585464274	0.014411154740828	741.0989810286638	109.54411769828228	6.871026736485986	-3.740945959007921e-25	0.017219559482287	0	28.901018971336654	0.10059858802320101	0.0025919731391460003	0.177020999187832	1.96722263260546	-7.712495496306987e-26	-1.934478474389645e-27	7.186886194123283e-27	-2.763163083098885e-24	0	-2.444098371171486e-28	-1.8509269943472343e-25	-6.070789133657845e-28	-6.922451525143362e-24	2.2096364470870287e-24	19.999967792168146	6.799977020085612	2.232605456509602e-06	1.1153699005642891e-05	0.015514446381370001	1.317770624595489e-08	9.214739784895793e-06	2.296510345075796e-05	1.4810938650058641e-08	0.0005	0.005984029166688	0.011160613915755001	0.7620751084341311	20.861194227112524
2600.0.	2469.9837932374994	280.1187467869398	4.308041410273088	29.88125321306047	4641.767663376671	8.232336623327306	0.016066426307325	737.2602318975248	102.05775256669975	7.055675067371349	-3.9961071696097775e-25	0.016558990900824	0	32.73976810247573	0.110881232316986	0.0028903901633080004	0.183916517381489	1.967222704417686	-7.624723414505114e-26	-5.571471956061791e-26	-1.591841837471178e-25	-2.731372060708757e-24	0	-2.8025775767391918e-28	-2.347024096736399e-25	-6.967232028606133e-28	-6.847795792150502e-24	1.706716317170147e-24	19.99996458758485	6.799974731488723	2.304417682753825e-06	1.151199558876334e-05	0.016171380270722003	1.3973654567378601e-08	1.0129930247342162e-05	2.5252292054730624e-05	1.621922443065095e-08	0.0005	0.0066715468261640005	0.012857071385217002	0.817985616088378	24.414407947641845
2800.0.	2469.9831442440977	276.63670581776427	4.024390845258328	33.3632941822361	4640.095665399726	9.904334600271735	0.017822653941288	733.2692582373328	95.04765786003085	7.269174347062322	-4.236216191022278e-25	0.015909559003040002	0	36.73074176266792	0.12266407862781001	0.0032072923501590004	0.19006793125135601	1.9672227772851891	-7.641233519595339e-26	1.744403684121647e-26	4.7059326828364203e-26	-2.7365259524307678e-24	0	-3.17259668366589e-28	-2.8669478828042682e-25	-7.910030964588148e-28	-6.843414248959882e-24	1.603713630519126e-24	19.999961280923632	6.7999723699737356	2.377285185641182e-06	1.1875356520809e-05	0.016817069278854003	1.479060797863747e-08	1.1074259525648001e-05	2.7612354447287163e-05	1.767181824775117e-08	0.0005	0.007400980297203001	0.01460507980765	0.865426590794078	28.09574298992601
3000.0.	2469.9825028231157	273.05997116793066	3.725613830779529	36.94002883206981	4638.244868929971	11.755131070028026	0.019692699036712003	729.1292269364399	88.4726488050339	7.520027271772397	-4.441816492730977e-25	0.015267695453217002	0	40.870773063560726	0.13633079049806002	0.0035450514146990004	0.19555527311308302	1.9672228508459502	-7.509550618695274e-26	1.0751202967070491e-26	2.7917708548819986e-26	-2.689575929484245e-24	0	-3.6117631366971997e-28	-3.4138817110413354e-25	-8.910427090053702e-28	-6.733112924073594e-24	1.633067798139382e-24	19.999957871013457	6.799969934698931	2.450845946150585e-06	1.2242030175156772e-05	0.01745508268409	1.5627565656180188e-08	1.2048057936069322e-05	3.0046131997863262e-05	1.916907073243252e-08	0.0005	0.008177675431787	0.016422267193447002	0.9058318895939731	31.89142680625066
3200.0.	2469.9818665922326	269.39416700558877	3.4172303216418642	40.6058329944117	4636.20342446086	13.796575539140989	0.021689016575165	724.8426427981118	82.29487831168953	7.8164092431286925	-4.6139198367199175e-25	0.014631019405461002	0	45.157357201888814	0.15234528599028901	0.0039059819853650003	0.20042369985379702	1.967222924845736	-7.394159720994024e-26	8.630344120586124e-27	2.4196609825804984e-26	-2.648032236664642e-24	0	-3.986247037667635e-28	-3.984895491423448e-25	-9.953300199497954e-28	-6.6236440695675e-24	1.700389787718208e-24	19.999954357102173	6.79996742512341	2.524845733145541e-06	1.2610797224163432e-05	0.018087802053723002	1.648381990767177e-08	1.3051537447010521e-05	3.255416539155542e-05	2.0711198837880402e-08	0.0005	0.009006806379259	0.018327363446176	0.9403602506161041	35.78888304999796
3400.0.	2469.9812339571376	265.64454646164245	3.104737386290558	44.35545353835808	4633.958218691081	16.041781308921067	0.023824989621552002	720.4115879474282	76.47937097758427	8.166421014352306	-4.749214318003801e-25	0.013997937449713001	0	49.58841205257252	0.17127488615270903	0.004292583648901001	0.204699342756368	1.967222999127091	-7.308423145574477e-26	-3.277973859158576e-28	-2.5188310781771213e-28	-2.617495900684653e-24	0	-4.334329237479683e-28	-4.579919168953826e-25	-1.0867351743677381e-27	-6.550902924381573e-24	1.683946845053866e-24	19.99995073871362	6.799964840904858	2.599127087067772e-06	1.2980914935874651e-05	0.01871682122186	1.735894252562459e-08	1.4084832318793821e-05	3.5136796799706724e-05	2.2298342386588794e-08	0.0005	0.009893929984326	0.020339500618051003	0.969882083761707	39.77621358684762
3600.0.	2469.9806038101474	261.8161310813952	2.793667750712082	48.18386891860545	4631.494710237118	18.505289762884246	0.026116413110733	715.8378762093104	70.99376447032436	8.578106708600462	-4.85236534738947e-25	0.013367342305246001	0	54.162123790690224	0.193815914196411	0.004707811450073001	0.208400800557018	1.9672230736165521	-7.16470706105358e-26	-3.3244435262119095e-26	-9.392834866330074e-26	-2.566804283732164e-24	0	-4.8589629311174125e-28	-5.202240916067057e-25	-1.2120727488435082e-27	-6.435824857924894e-24	1.6377121815272529e-24	19.999947015521805	6.799962181809422	2.673616548612679e-06	1.3352052667003532e-05	0.019343247547311003	1.8252762192121338e-08	1.5148034884757743e-05	3.7794259966109184e-05	2.393061256364609e-08	0.0005	0.01084560177369	0.022478507166826003	0.9950221577995251	43.8419427819222
3800.0.	2469.9799753114853	257.91379114409614	2.48947448075955	52.086208855904395	4628.796601835434	21.20339816456702	0.028583334783170003	711.1231447855714	65.80821099688575	9.059297783924208	-4.938442784522693e-25	0.012738394197766002	0	58.876855214429376	0.22082305536031901	0.0051554130044000005	0.21154845051836202	1.967223148309481	-7.368712613788843e-26	4.4309172032504026e-27	2.502312531437418e-26	-2.637939473426448e-24	0	-5.34489494859214e-28	-5.8529320277190035e-25	-1.3314238437342151e-27	-6.638553251280939e-24	1.529316546025069e-24	19.999943187244817	6.799959447635745	2.748309477187357e-06	1.3724214904934752e-05	0.019967920522633003	1.9165329945410522e-08	1.6241225629990913e-05	4.052675612765637e-05	2.560813078302872e-08	0.0005	0.0118701399992	0.024766111038530002	1.016230408068442	47.97496502042021
4000.0.	2469.9793477417993	253.94228575245478	2.197284373674212	56.05771424754577	4625.84531070884	24.154689291162065	0.031252288193721	706.2689021148271	60.89540839813983	9.61732393987388	-4.954956570485655e-25	0.012110373484008001	0	63.731097885173654	0.253344071428242	0.005640338156848001	0.214171448760752	1.9672232232515472	-6.567465140204805e-26	-1.056483655786674e-25	-2.6687149963985444e-25	-2.352311492678948e-24	0	-5.78764693343359e-28	-6.5284551895621145e-25	-1.4430352721267891e-27	-5.897735317506169e-24	6.954205928827693e-25	19.999939253562953	6.799956638156154	2.8232515429523428e-06	1.4097647420899771e-05	0.020591559179943	2.009686891963698e-08	1.7364496364049284e-05	4.333451279551609e-05	2.733105573864938e-08	0.0005	0.012978552236181001	0.027227960449288	1.033860522850163	52.16465386632519
4200.0.	2469.9787204175964	249.90627850557368	1.9215782213764272	60.093721494426795	4622.619204325459	27.38079567454462	0.034158783363088	701.2765482775546	56.230716996828534	10.258645731481428	-4.92254693101032e-25	0.011482596218226001	0	68.72345172244621	0.292662717914424	0.006169198592932	0.2163112849181	1.9672232985167541	-6.533076786682707e-26	-6.554402781457507e-27	-1.5702380098771883e-26	-2.3400843971828007e-24	0	-6.226092478872869e-28	-7.212063180742529e-25	-1.552350235739163e-27	-5.859983873149099e-24	2.627867239890982e-25	19.999935214065793	6.799953753078544	2.898516750390811e-06	1.4472726383399271e-05	0.021214846604398003	2.104770744936371e-08	1.851796507476498e-05	4.621782186325531e-05	2.9099596503585545e-08	0.0005	0.01418557066232	0.029896301889195002	1.048239081826638	56.40107683563966
4400.0.	2469.978092661797	245.81034189744068	1.6658792634059232	64.1896581025599	4619.09258473302	30.907415266983467	0.037349888031408006	696.1473822427387	51.79229879177617	10.988484023289423	-4.870258839560302e-25	0.010854384856655	0	73.8526177572622	0.34035489481881503	0.006750747793872001	0.21802088013978702	1.96722337418325	-6.455293261691172e-26	-5.9964993296785256e-27	-1.882740021862444e-26	-2.3124311458012056e-24	0	-6.6847955555273455e-28	-7.908338656467179e-25	-1.666937097172923e-27	-5.7973845700532446e-24	2.021463817719624e-25	19.999931068232346	6.799950792031843	2.9741832462023657e-06	1.4849837344817181e-05	0.021838459355061002	2.201819949223982e-08	1.9701781330854254e-05	4.9177054150933676e-05	3.09140105393278e-08	0.0005	0.015510723603796002	0.032813074542806	1.059710739068098	60.67523678433271
4600.0.	2469.977463819759	241.65896080248683	1.432537297398961	68.34103919751372	4615.23441787771	34.76558212229307	0.040886828569537	690.8826079807061	47.56121088059704	11.81052408568298	-4.796071240948578e-25	0.010225084422591001	0	79.1173920192944	0.39836603349668304	0.007396371267568	0.21935935127858602	1.967223450309437	-6.398195343491386e-26	1.0161800395478e-27	2.860168125215795e-27	-2.291558447981694e-24	0	-7.165851635897855e-28	-8.621463965986649e-25	-1.7871214627329854e-27	-5.736731063842417e-24	2.087695826328528e-25	19.99992681544531	6.799947754575863	3.050309433476567e-06	1.5229257063234153e-05	0.022463051456182003	2.300864113892071e-08	2.0916121945256882e-05	5.221264955528248e-05	3.2774587272063606e-08	0.0005	0.016979416413786003	0.036033178918845006	1.068650540192498	64.97925100720965
4800.0.	2469.9768333085485	237.45654232713767	1.222669911810854	72.54345767286281	4611.0067972773895	38.99320272261317	0.044847841381641	685.4833487187109	43.52140757469214	12.726742316587107	-4.6923144887340615e-25	0.009594111897073002	0	84.51665128128965	0.46912120365062304	0.008120631449625	0.22038407944372002	1.9672235269130551	-6.26365539703048e-26	8.960342189557759e-26	3.068673747429172e-25	-2.2449196958021118e-24	0	-7.657813943497529e-28	-9.353717777762425e-25	-1.9102232398300472e-27	-5.695841865654465e-24	3.810702682555735e-25	19.99992245503685	6.799944640233701	3.1269130507425288e-06	1.561105108058381e-05	0.023089205175605	2.401919249443929e-08	2.216117769364142e-05	5.532508468387914e-05	3.4681619511471515e-08	0.0005	0.018624115027546	0.039627852498671005	1.075444056111298	69.30639675396242
5000.0.	2469.976200686691	233.20743600577774	1.036270048984496	76.79256399422273	4606.363090319558	43.636909680444745	0.049331857745769	679.9506752162458	39.65965252740444	13.737347324699643	-4.557363387798279e-25	0.008961026073996	0	90.04932478375473	0.5556835138168821	0.008941976795277001	0.22114260799842	1.9672236039542261	-6.147323862066938e-26	-1.735993243997335e-27	-1.026884156602526e-27	-2.193800688348983e-24	0	-8.157792244540897e-28	-1.0104400273644089e-24	-2.0349576256415302e-27	-5.4875433005095026e-24	6.322168869814528e-25	19.999917986360384	6.799941448542802	3.203954221765088e-06	1.599499090406994e-05	0.023717361341219	2.504980853518051e-08	2.343713264622307e-05	5.8514821838323316e-05	3.663536538607061e-08	0.0005	0.020485874352256003	0.043688451730928	1.080446600802759	73.65099478831971
5200.0.	2469.97556573544	228.91596578161352	0.872436574068792	81.08403421838689	4601.245642894392	48.754357105610374	0.054463894805501005	674.2856514698303	35.96539224877931	14.840768997166311	-4.395891542075502e-25	0.008325608916644	0	95.71434853017004	0.661981888685645	0.009883779090014	0.22166650421820702	1.967223681320475	-6.13179620375365e-26	6.951783173383275e-28	5.590032012698334e-27	-2.1941088351988317e-24	0	-8.672640785887739e-28	-1.087223462635999e-24	-2.1636966984171473e-27	-5.456517483369045e-24	6.853271414811413e-25	19.999913408884243	6.799938179121649	3.2813204710724388e-06	1.6380479282666783e-05	0.0243477381678	2.610017179371705e-08	2.4744137275844902e-05	6.17822423518593e-05	3.863600158993181e-08	0.0005	0.022616573473292	0.048331387740721	1.083938651881406	78.00815042988515
5400.0.	2469.9749285510206	224.58647376915968	0.729657923725186	85.41352623084074	4595.582823143564	54.41717685643768	0.060403172724948	668.4893996180191	32.43067699130514	16.03359427296668	-4.209197325001033e-25	0.007687957917198	0	101.51060038198138	0.7931378018991201	0.010975893319813001	0.22196799399514303	1.967223758808307	-6.111687775961103e-26	9.108312856475837e-27	2.5863299918063965e-26	-2.188966291059941e-24	0	-9.20464889131147e-28	-1.166006591311102e-24	-2.296499812661347e-27	-5.4803174602806074e-24	5.680076224684112e-25	19.999908722308465	6.799934831752964	3.3588083036381496e-06	1.676645517502322e-05	0.024980239127755002	2.7169607207953403e-08	2.6082274923525733e-05	6.512756347198285e-05	4.0683564938765314e-08	0.0005	0.025082281282670003	0.053705324998577005	1.0860920668249001	82.37340131173863
5600.0.	2469.974289659169	220.22337643213208	0.606084659619894	89.77662356786838	4589.285080675214	60.71491932478779	0.067355044837175	662.5631870272194	29.050225932774143	17.310340788973853	-3.990350653925471e-25	0.0070486008169680005	0	107.43681297278087	0.955933275558519	0.012256952818422	0.22203881327730102	1.967223836093191	-5.860454718109007e-26	-6.277024544516925e-26	-2.264409919115734e-25	-2.0976186755388466e-24	0	-9.732687718328049e-28	-1.2468719500862198e-24	-2.4288834893861542e-27	-5.221945868910447e-24	5.0874957311943155e-25	19.99990392671616	6.79993140649136	3.436093187473867e-06	1.715123670949101e-05	0.025614338569269	2.82569486027379e-08	2.7451518275716992e-05	6.855073076753291e-05	4.277787371078915e-08	0.0005	0.027968203996250003	0.060001937427259004	1.0869529224739831	86.74232270265128
5800.0.	2469.973650176428	215.83123633802575	0.49975184122110605	94.16876366197477	4582.2395891775595	67.7604108224437	0.07558784208055	656.5085423797317	25.8217302668026	18.66296643898591	-3.7413833348560674e-25	0.0064086572338450006	0	113.4914576202685	1.159479360528902	0.013777624722002	0.22184996183945302	1.96722391267779	-5.63961252746478e-26	2.2064320681085643e-26	5.907641998413301e-26	-2.019067911938141e-24	0	-1.02585458996859e-27	-1.3289133650815568e-24	-2.560821533448987e-27	-5.0374335376464114e-24	1.5803376099696992e-25	19.99989902278391	6.799927903812929	3.512677787144369e-06	1.7532250796593963e-05	0.026248920621458	2.936031739283214e-08	2.8851668724912544e-05	7.205126865618263e-05	4.491841374299462e-08	0.0005	0.031385672182244	0.06747152152772	1.086437529029994	91.11012157533175
6000.0.	2469.9730120557624	211.41485688654993	0.40873874871644406	98.58514311345061	4574.302941317154	75.6970586828496	0.085455462103998	650.3274143937758	22.746478550685488	20.080020997252	-3.480257875693941e-25	0.005770084795563001	0	119.67258560622436	1.416160244238193	0.015605015394545	0.22135098949061702	1.967223987807226	-5.830585310346681e-26	8.922661882513627e-27	2.546499605941003e-26	-2.0882863428250607e-24	0	-1.082334280706504e-27	-1.4125992124360249e-24	-2.701968887540331e-27	-5.227893758502544e-24	4.243627262109671e-25	19.999894012091374	6.799924324835186	3.587807223435792e-06	1.7905593375674743e-05	0.026882033895188003	3.0476768224690313e-08	3.0282267070710693e-05	7.56280606421915e-05	4.710416721043499e-08	0.0005	0.035481513579751	0.076444471075209	1.084333091315233	95.47122319181733
6200.0.	2469.9723784637927	206.97941261168978	0.331271163687526	103.02058738831082	4565.291336194093	84.70866380591386	0.09742518420073001	644.0223957818273	19.830365623450103	21.545363277636845	-3.1970220171920493e-25	0.005136057154809	0	125.97760421817291	1.7429247159127792	0.017828187915642002	0.22046789223460203	1.9672240603420221	-5.784930649811676e-26	1.022622562415022e-27	2.790731338261832e-27	-2.071913706509178e-24	0	-1.139523363669425e-27	-1.4985619891157758e-24	-2.8443431330976863e-27	-5.1868914774768115e-24	4.549404945600365e-25	19.999888897584775	6.799920671646352	3.660342019388518e-06	1.8265376208353084e-05	0.027510514711725	3.160176187943444e-08	3.1742459833387725e-05	7.927902028485146e-05	4.9333356702471426e-08	0.0005	0.040449601163332	0.08735840682022801	1.080294854277228	99.81883074809039
6400.0.	2469.9717543322477	202.53063234039396	0.265778185759529	107.46936765960663	4554.967935378193	95.0320646218143	0.11210583231595	637.5970447502162	17.08526074492132	23.03644467855524	-2.9727155741681252e-25	0.004511516449302	0	132.4029552497836	2.162921097381219	0.020563976167318	0.21909965522628402	1.967224128592644	-5.739568277509664e-26	3.2733678490448553e-26	9.451615645461002e-26	-2.0556649512964568e-24	0	-1.2393243581385393e-27	-1.822264279861492e-24	-3.0709844364369442e-27	-5.146210068338127e-24	5.915173572301994e-25	19.999883684253586	6.799916947786375	3.72859264163438e-06	1.860289103205596e-05	0.028129436320583002	3.2728476127147996e-08	3.323080434733967e-05	8.30006105347553e-05	5.160308176548117e-08	0.0005	0.04654256411919001	0.10078691811663201	1.073836834536399	104.14442893468197
6600.0.	2469.9711470717266	198.07505192421684	0.210913527286573	111.92494807578377	4543.0280291677755	106.97197083223072	0.130260395599566	631.0563397490407	14.53044299400325	24.522424235068215	-3.045815665946062e-25	0.0039038879450480003	0	138.94366025095874	2.70720146739335	0.023960263968218	0.217115397706857	1.9672241901660321	-5.694560051184617e-26	2.963803254270106e-27	8.30427559770848e-27	-2.0395444088259256e-24	0	-1.5117040734021641e-27	-2.5399012905851716e-24	-3.6966269336190725e-27	-5.1058504072492614e-24	7.074991133232792e-25	19.999878380040922	6.79991315889536	3.7901660290591407e-06	1.890587641890826e-05	0.028731396053412003	3.384714599433329e-08	3.4745007315431505e-05	8.678719576638038e-05	5.3908863647875956e-08	0.0005	0.054077093007443004	0.11745601408570401	1.064324040139512	108.43721988509043
6800.0.	2469.9705672515474	193.6203354501233	0.165543053949849	116.3796645498774	4529.0852228318545	120.91477716814968	0.152765635781439	624.4072814852002	12.193170945943582	25.963038559626643	-3.133292221807261e-25	0.003323759597427	0	145.59271851479932	3.415558459245136	0.028189873631634003	0.214357704690832	1.9672242419903232	-5.649910689140652e-26	8.094463347172109e-28	2.089138620613862e-27	-2.023552404426283e-24	0	-1.8167066627507982e-27	-2.6388418330142097e-24	-4.5260184611410626e-27	-5.06581250400405e-24	7.158686072199266e-25	19.999872996851366	6.7999093134342194	3.84199032163475e-06	1.915878825947082e-05	0.029305836475344002	3.494507318993343e-08	3.628163780262345e-05	9.06303215357125e-05	5.624423504134043e-08	0.0005	0.06341732640436601	0.138214669218153	1.050992773664698	112.68355128970016
7000.0.	2469.9700286401066	189.17560564719548	0.128690603296466	120.82439435280504	4512.6669102016185	137.33308979838995	0.18045572307722002	617.6595705091804	10.106417775758551	27.310256387889467	-2.750592960674679e-25	0.002784918798972	0	152.34042949081868	4.334469353420712	0.03342330684491	0.21066245903839	1.967224280860851	-5.605614279428918e-26	6.537072399706756e-28	1.640451813447198e-27	-2.0076868110921578e-24	0	-1.9146012523797032e-27	-2.732786919032581e-24	-4.782805514365315e-27	-5.026091219887327e-24	7.164730331218399e-25	19.999867551137754	6.799905423112668	3.880860849511527e-06	1.9345854197561614e-05	0.029839005623724	3.6008613172660315e-08	3.7835966319848926e-05	9.451828657054174e-05	5.8600751959395156e-08	0.0005	0.074910198695536	0.16390170569897702	1.033048798886411	116.86655424891713
7200.0.	2469.9695465201685	184.75160776609042	0.09943637155599301	125.2483922339102	4493.233427074093	156.76657292591602	0.21380120281996	610.8260997312042	8.301363628200871	28.51535009269237	-2.324391541830637e-25	0.002302659020494	0	159.17390026879522	5.509594313748676	0.03977078274028	0.20590496794589802	1.9672243048245641	-5.561666479352526e-26	6.424593457314612e-28	1.6080456083090951e-27	-1.991946078234053e-24	0	-1.96689061910992e-27	-2.830809985361848e-24	-4.916452150547163e-27	-4.986682570298421e-24	7.165166872212173e-25	19.99986206303174	6.799901502288769	3.904824561690427e-06	1.9458341964573753e-05	0.030315640844687002	3.7028301575776224e-08	3.9402228762851184e-05	9.84367422292211e-05	6.096899811146542e-08	0.0005	0.088752389704512	0.19506168606701002	1.009890481425531	120.96642468010926
7400.0.	2469.9691335768653	180.3604171258625	0.076797094337615	129.63958287413817	4470.234586692304	179.76541330770246	0.252505820967291	603.9227858449041	6.794983813460446	29.541473377521342	-1.941505265971792e-25	0.0018896577386940002	0	166.0772141550956	6.972954997773626	0.047207739475580004	0.20006360953086202	1.967224314893798	-5.518064164833986e-26	6.416471253491853e-28	1.6057046659214442e-27	-1.9763290894569626e-24	0	-2.0063126799052712e-27	-2.924111331758215e-24	-5.0161461310666114e-27	-4.947583747368901e-24	7.165198403839872e-25	19.99985655310396	6.79989756567836	3.914893795921175e-06	1.9502901723542833e-05	0.030723077569701003	3.8005135680627444e-08	4.0974569310956055e-05	0.00010237098093400001	6.334070422118911e-08	0.0005	0.10482275201149201	0.23157848357024502	0.9814150241546411	124.96182798515555
7600.0.	2469.9687949856407	176.01450024000363	0.059668479029768004	133.98549975999705	4443.198515891826	206.80148410817975	0.29530594297927304	596.9673520859529	5.579476374364591	30.37537996037563	-1.6421173927858941e-25	0.001551063989921	0	173.0326479140467	8.731436672703547	0.055535303707078	0.19325971047088	1.967224315294621	-5.474804516736527e-26	6.415884719719405e-28	1.6055347544744322e-27	-1.960834837991465e-24	0	-2.087694504840564e-27	-3.180195567840272e-24	-5.1828923612497974e-27	-4.908792211447685e-24	7.165200689488114e-25	19.999851037693723	6.79989362501909	3.915294618739677e-06	1.950170780385625e-05	0.031056156701342003	3.895149474875014e-08	4.2548373910137356e-05	0.00010630927013500001	6.571077276768341e-08	0.0005	0.12259820863281601	0.272479122393596	0.948211034706615	128.83240636247808
7800.0.	2469.9685265584544	171.72538504200338	0.046890928856489	138.2746149579973	4411.8182028485635	238.18179715144146	0.34021913954059	589.9773379881057	4.622422759805501	31.029172646250707	-1.3899647977747692e-25	0.0012826584186500002	0	180.02266201189317	10.765765336501524	0.064421302949873	0.18573260865648902	1.967224311293244	-5.431885482445413e-26	6.4158423695173285e-28	1.605521623218293e-27	-1.94546258641236e-24	0	-2.113267477127099e-27	-3.1585721696067198e-24	-5.2848286040730505e-27	-4.870306155815415e-24	7.1652008631508775e-25	19.999845525974848	6.799889686940683	3.9112932415959195e-06	1.9480795839604822e-05	0.031319075467071	3.988366069347842e-08	4.41210822210194e-05	0.000110244981787	6.807752775643829e-08	0.0005	0.14125608778929102	0.31613331189210603	0.9114409550846081	132.56145879638342
8000.0.	2469.9683175684227	167.50258182447143	0.037388965201863	142.49741817552925	4375.995159813691	274.0048401863117	0.385098841132889	582.9682910003652	3.877735720796131	31.53113691913535	-1.181029955577867e-25	0.0010736924766670001	0	187.0317089996338	13.040542870170842	0.07349718390070001	0.17776482462911802	1.9672243066747832	-5.389303509444068e-26	6.415839317539348e-28	1.6055198148874911e-27	-1.930211065012793e-24	0	-2.1426793300605902e-27	-3.2332239918519747e-24	-5.358180864744434e-27	-4.832122394805827e-24	7.165200884286169e-25	19.999840020733604	6.799885753485866	3.90667478119361e-06	1.945803057224769e-05	0.031522563551528	4.081342286079226e-08	4.5691938894018305e-05	0.00011417607280200001	7.044133070809265e-08	0.0005	0.15990432402627702	0.36072947727215804	0.872481900115175	136.1375576553243
8200.0.	2469.9681553834803	163.3531877699257	0.030277197659875004	146.64681223007497	4335.829519123207	314.1704808767947	0.428110581923804	575.9528935908727	3.298423310706399	31.913860715381755	-1.017590382420728e-25	0.000911525013279	0	194.04710640912603	15.516710661328993	0.08244213326631701	0.16961269045632502	1.967224303099204	-5.34705605865899e-26	6.415839103960271e-28	1.605518825276969e-27	-1.9150793636521676e-24	0	-2.1726168959507542e-27	-3.3029010636924766e-24	-5.433059567499354e-27	-4.7942386398808695e-24	7.165200894395852e-25	19.999834521236714	6.7998818241524965	3.903099201816854e-06	1.9440832771587214e-05	0.031679252291411004	4.174601035162698e-08	4.726116982534753e-05	0.00011810304435300001	7.280314622452331e-08	0.0005	0.17777979885223202	0.404689274337511	0.8325887268943111	139.55466015477236
8400.0.	2469.9680286439607	159.2820800831348	0.024886863774053	150.7179199168659	4291.576779314841	358.4232206851617	0.46793372992469906	568.9409951880234	2.844222346847908	32.206554320697286	-8.888122198938712e-26	0.000784795008528	0	201.0590048119754	18.159417438185958	0.09101909863027301	0.161474115426732	1.967224300860758	-5.305140512095456e-26	6.415839095663686e-28	1.6055178954797942e-27	-1.900066544393244e-24	0	-2.202843185760895e-27	-3.36869112509706e-24	-5.508661046403811e-27	-4.756652541684821e-24	7.165200903702117e-25	19.999829025665875	6.799877897644639	3.900860757011933e-06	1.943025908485886e-05	0.031800499537450004	4.268246689576864e-08	4.8829296352003094e-05	0.00012202719151000001	7.516384954704758e-08	0.0005	0.19433272178617803	0.44684571527992906	0.7927344573504	142.81120921853733
8600.0.	2469.967928370703	155.29236396473897	0.020737513650923002	154.70763603526171	4243.59658318958	406.4034168104227	0.503748728642604	561.9400953920741	2.483737829244414	32.43236322100516	-7.86199569330764e-26	0.00068452484997	0	208.05990460792492	20.94064286530861	0.09907319906329401	0.15348700319236402	1.9672242997191811	-5.263554271329405e-26	6.4158391024388165e-28	1.605516970405652e-27	-1.885171676326124e-24	0	-2.233285230812955e-27	-3.431447295807297e-24	-5.5848171075200544e-27	-4.719361768399506e-24	7.165200912946083e-25	19.999823532309147	6.799873972735409	3.899719180467651e-06	1.9424997223170813e-05	0.031895282742724004	4.36221885991536e-08	5.039680412267407e-05	0.00012594974052600001	7.752406281704802e-08	0.0005	0.20922164022639	0.486435918298514	0.7535999291109841	145.90893292806825
