time	A20	A20_mRNA	BAR	BAR_Casp8	Casp3	Casp6	Casp8	FADD	FLIP	FLIP_mRNA	IKK	IKKa	IkBa	IkBa_N	IkBa_NFkB	IkBa_NFkB_N	IkBa_mRNA	NFkB	NFkB_N	PARP	PIkBa	RIP	TNFR	TNFRC1	TNFRC2	TNFRC2_FLIP	TNFRC2_FLIP_FLIP	TNFRC2_FLIP_pCasp8	TNFRC2_FLIP_pCasp8_RIP_TRAF2	TNFRC2_pCasp8	TNFRC2_pCasp8_pCasp8	TNFRCint1	TNFRCint2	TNFRCint3	TNFR_E	TNF_E	TNF_TNFR_E	TNF_TNFR_TRADD	TRADD	TRAF2	XIAP	XIAP_Casp3	XIAP_mRNA	cPARP	pCasp3	pCasp6	pCasp8
14040.0.	0.14762893639014302	0.00039634222136700003	0.06810499496484901	0.16236343758131	5.4744921778595296e-05	9.974792764088292e-05	0.004974363785748	0.308522556371608	0.042344134819987	0.000977025404469	0.6229387133896861	0.017061286610312	0.0035204637301330002	0.0018157342160710001	0.009214550401441	0.0008358201227150001	0.000379390210499	0.001057619913643	0.004892013221826	1.60764217545618	0.001418227077359	0.197529341495455	0.00028000000000000003	2.9215107623956555e-05	0.000143946813227	2.065386365826396e-06	0.00025667889553900004	1.1775256961792712e-05	7.910963143108815e-05	0.00012566200049	2.538395513571324e-05	2.9388251817716145e-05	2.9752575007873244e-05	2.957824133091983e-07	0.00011581423365500001	0.260185446618042	0.000210702493289	9.653417622821608e-06	0.29025275211925905	0.330494855541478	6.1462461684037955	0.162677534025946	0.001410801504598	0.059027474522507006	0.612890932347061	0.063901284446663	2.908767825758313
14580.0.	0.148069161730586	0.00039570740764	0.061357313091565	0.16469722972259002	6.270495809700786e-05	0.00011535353247700001	0.005575868817892	0.30853555816871603	0.04275791401691301	0.000977540281603	0.6230043962389441	0.016995603761054003	0.0035161077270020004	0.0018155682294270002	0.009226372271605	0.0008343393047500001	0.000378690892746	0.001055491827918	0.004883800062973001	1.598326813771156	0.00141459737385	0.196825153107717	0.00028000000000000003	2.909878833743811e-05	0.000139448981168	2.0231980455346285e-06	0.00026349134981600004	1.1510023719408341e-05	8.069389502820449e-05	0.00012155912605400001	2.4517162067666683e-05	2.9279847428489955e-05	2.9638380215425645e-05	2.946718088381438e-07	0.00011587778926500001	0.260037813356771	0.000210676907813	9.659665979806735e-06	0.29028275846043	0.330493746228642	5.897151293781079	0.17949721723852802	0.00141862212395	0.068342823304847	0.5926711618833851	0.063885866374011	2.9042753639085133
15120.0.	0.148481115903653	0.00039504867898800005	0.054952143401931004	0.16664222757346	7.209280347287913e-05	0.000133227912456	0.006272766238322	0.30854800881489003	0.043160453580897006	0.000977852983492	0.623074956309562	0.016925043690436	0.003512070259484	0.001816092485312	0.009240274299615001	0.0008328452471650001	0.00037799002543700003	0.001053267375091	0.004873616363109	1.5877072438541942	0.001410867161658	0.196022165556706	0.00028000000000000003	2.897392418493941e-05	0.00013516986639300002	1.981956880958676e-06	0.00026994202577100004	1.1253641963037e-05	8.21280220147316e-05	0.00011766471239400001	2.3699414501809542e-05	2.9165732463901854e-05	2.952404772778663e-05	2.935591395790686e-07	0.00011594144954400001	0.25989018212368103	0.00021065256637600003	9.666493017161879e-06	0.290311189881988	0.330492814404795	5.625582566418199	0.19754499536618	0.001425851341229	0.07896238035938401	0.5709059873650141	0.06386820762471901	2.9003342581081233
15660.0.	0.148865960977783	0.00039433352736900005	0.048894648040357	0.16820423709541102	8.33086869166362e-05	0.000153814007954	0.007087006059177001	0.308559939425797	0.043544061587452006	0.000977944760253	0.623151603220733	0.016848396779265	0.00350811425485	0.001817261929875	0.009256524385975	0.000831282503238	0.000377257010166	0.001050925133724	0.004861271089359001	1.575557231092816	0.0014069820540890002	0.19510132347609402	0.00028000000000000003	2.88383820427456e-05	0.00013110419741000002	1.941443850087969e-06	0.000276037168716	1.100459763398211e-05	8.341781435645871e-05	0.000113975162161	2.2928986690470672e-05	2.9044087537372792e-05	2.9406622352147013e-05	2.9241498028723016e-07	0.00011600521158900001	0.259742552918989	0.00021062937898200002	9.674039044720066e-06	0.290338129122071	0.33049205355967703	5.330015619887713	0.21692690060198203	0.001432485095611	0.09111238029846801	0.5474679491912421	0.063847869422679	2.8968962140852463
16200.0.	0.149224561352918	0.000393535318345	0.043195435470664005	0.169383497928489	9.690859812776513e-05	0.00017769069357500002	0.008045862934056	0.308571382668659	0.043899865838413	0.000977797074611	0.623235861014228	0.016764138985771	0.00350402839671	0.001818977449718	0.009275255624907	0.0008295985739050001	0.00037646594837600005	0.001048406345897	0.004846742403979001	1.5615885626860742	0.0014028333330240001	0.19403778558280801	0.00028000000000000003	2.8689475214491926e-05	0.000127248153261	1.901438238898031e-06	0.000281779087733	1.0761409825998361e-05	8.456810065612912e-05	0.00011048830264800001	2.2204546708935745e-05	2.8912816953655533e-05	2.928359601618638e-05	2.912144172218952e-07	0.00011606907324800001	0.259594925743586	0.00021060727208800002	9.682486798528967e-06	0.290363654583696	0.330491459196524	5.00879531520799	0.23775342115907303	0.0014385181265810002	0.105081035922923	0.522222998176827	0.06382427796088501	2.8939142740604913
16740.0.	0.149557546611245	0.000392632617099	0.037870913195111	0.17017449117295202	0.00011368326989200001	0.000205629162346	0.009182622351748	0.30858237238707203	0.044217195125508	0.0009773922537730001	0.6233296988232191	0.016670301176779	0.003499657325274	0.0018211761067500002	0.009296690624649	0.0008277453928150001	0.00037559527763700003	0.001045628838792	0.004829937937426	1.54542752355676	0.0013982834521260002	0.19279859521581902	0.00028000000000000003	2.8523733305408242e-05	0.00012359959076100002	1.8616992983111231e-06	0.00028716588947500004	1.0522528207126162e-05	8.558267245407592e-05	0.00010720375202800001	2.152521440905717e-05	2.876936698914558e-05	2.9152532413757072e-05	2.899332978106702e-07	0.00011613303279000001	0.259447300598726	0.00021058618204300002	9.692079238342655e-06	0.290387840556356	0.330491029238893	4.660183696430873	0.260129085761986	0.0014439447325180002	0.121242062309833	0.49504090263127704	0.063796668320243	2.8913421857874093
17280.0.	0.14986535077888302	0.000391605258236	0.032942883420869006	0.17056649991237102	0.000134790159786	0.00023867989715300003	0.010536664551266001	0.308592943637164	0.044482655526326007	0.000976710815125	0.623435725687147	0.016564274312851002	0.003494895770237	0.0018238753423250001	0.009321287345435001	0.000825674691309	0.000374624692439	0.001042491325774	0.004810549284307001	1.5265796880324412	0.001393172999483	0.19133913333920502	0.00028000000000000003	2.8336559249374072e-05	0.00012015835587200001	1.821939929753086e-06	0.00029219087504300003	1.0286189050636151e-05	8.646414644831547e-05	0.00010412342803300001	2.089064820954521e-05	2.8610495468640093e-05	2.9010768694139285e-05	2.885452579806079e-07	0.000116197088735	0.259299677485868	0.00021056605164500002	9.703146906534973e-06	0.290410757428993	0.33049076465722205	4.282464023348632	0.28413358004488404	0.0014487561591070002	0.140089885131506	0.46581442089136504	0.06376399793556001	2.8891336098247713
17820.0.	0.150148212680032	0.00039042927620200004	0.028436663421787002	0.170545610375401	0.000161987500516	0.00027831262568200004	0.012152351552408002	0.30860313306445203	0.044678673629672004	0.0009757270808700001	0.623557490608289	0.016442509391709	0.00348966737562	0.0018271908888100002	0.009349841747747	0.0008233300639490001	0.00037353100324800004	0.001038867374615	0.0047879633213750005	1.504375079556538	0.0013873104462910001	0.189597490109208	0.00028000000000000003	2.8121701078748963e-05	0.00011692677441500001	1.781786141198139e-06	0.00029684144061000004	1.005019649729531e-05	8.721371828820513e-05	0.00010125234119500001	2.030118836592303e-05	2.8431946759198674e-05	2.8855125748464214e-05	2.870188445648067e-07	0.00011626123976900001	0.259152056406591	0.00021054682830500001	9.716151772312386e-06	0.29043247189334404	0.330490670459463	3.8741296835897723	0.309790901328082	0.0014529361571520001	0.16229448094439602	0.43449092343674	0.063724807291258	2.887241062384936
18360.0.	0.150406134414333	0.00038907149475500005	0.024376965137307003	0.17009886836842503	0.00019808256464000002	0.000326654699459	0.014076171111533002	0.308612979631294	0.044781061112655	0.0009744037579980001	0.6236999687689441	0.016300031231055	0.003483902425746	0.001831350338696	0.009383599787257	0.0008206367898560001	0.000372283583024	0.001034588240324	0.004761177558424001	1.477877883911789	0.001380445394883	0.187485014313369	0.00028000000000000003	2.7870395738315435e-05	0.00011391046272200001	1.740709424594255e-06	0.000301097192821	9.81156047848067e-06	8.783074565493139e-05	9.85999103797565e-05	1.9758102838978574e-05	2.8227958449059145e-05	2.868156276877569e-05	2.853140940576186e-07	0.000116325484695	0.259004437362555	0.00021052846303300002	9.731761867588684e-06	0.290453047137386	0.330490757310105	3.434184815231019	0.33702453274907	0.001456455351742	0.188791663965643	0.40111867662435	0.063676982548844	2.8856144079622172
18900.0.	0.150638796532641	0.000387483355507	0.020781319712972	0.169220740602314	0.000247876661643	0.000386929213294	0.016352315215135003	0.308622525789275	0.044754618954985004	0.0009726851136480001	0.6238704053171741	0.016129594682825002	0.0034775226742380003	0.001836724583368	0.009424447076147001	0.0008174882661700001	0.000370839078303	0.001029410134708	0.004728656773943	1.445726059815492	0.001372220301907	0.18486918348033402	0.00028000000000000003	2.7569882284653915e-05	0.00011111971105100001	1.6979025776853219e-06	0.00030492671523900004	9.565833915046101e-06	8.831203816759662e-05	9.618227752131758e-05	1.926402838317575e-05	2.7990459279730774e-05	2.8484692587307844e-05	2.8337774279164086e-07	0.000116389822404	0.258856820355475	0.00021051090986000002	9.750988848596335e-06	0.290472543029031	0.33049104431715204	2.9625607041867372	0.365601956763203	0.0014592640252000001	0.22094347547782503	0.36590447456722003	0.0636173190697	2.8841985422516
19440.0.	0.150845420324169	0.000385592302614	0.017652247892661	0.167920629276851	0.00032040738922500003	0.00046434506829900004	0.019018646661417	0.308631819315876	0.044544356594202	0.0009704871208080001	0.6240799171824171	0.015920082817582	0.003470439737343	0.0018439064701080002	0.009475287402278001	0.0008137247414020001	0.000369134017935	0.001022951534102	0.0046880384548580005	1.405816324066325	0.001362081387039	0.18153928045811502	0.00028000000000000003	2.7200576230055164e-05	0.00010857196767200001	1.652024112440533e-06	0.000308281770259	9.305749190868606e-06	8.865058857623065e-05	9.402672133056328e-05	1.8823820813620092e-05	2.7707656252921313e-05	2.8257012775962184e-05	2.811356411650417e-07	0.00011645425186400001	0.258709205387108	0.000210494125466	9.775468735200253e-06	0.29049101629037	0.33049156421205805	2.460598097877369	0.39508190968195706	0.0014612816317560002	0.260853198682141	0.329268500078344	0.06354063423716401	2.882929498412736
19980.0.	0.151024547415214	0.000383286970949	0.014970986932679	0.166228637137001	0.000435157378995	0.0005681610350690001	0.022107564054813	0.308640916278035	0.044055467015464006	0.0009676807791130001	0.6243469114019811	0.015653088598018002	0.003462581872712	0.00185389700619	0.009540857582924	0.0008090932727210001	0.0003670722227	0.0010145581367900002	0.004635493028096	1.354599339691343	0.00134909112213	0.177128050777894	0.00028000000000000003	2.673002921142441e-05	0.00010629667498100001	1.6005947246668221e-06	0.000311085985819	9.017995319643953e-06	8.883309934848005e-05	9.218108453800201e-05	1.8446382176043852e-05	2.7361277501513214e-05	2.7987543042202533e-05	2.784793344375081e-07	0.00011651877210900001	0.25856159245924804	0.000210478068942	9.808115229920627e-06	0.29050852066284405	0.330492374066781	1.9314741833522842	0.42478810795124305	0.0014623791121880002	0.312070170551414	0.29186963261906	0.06343770901426	2.881727121341545
20520.0.	0.151173661109042	0.000380387167195	0.012695435976346	0.164197011176641	0.0006436360924980001	0.000717456341613	0.025659262231902003	0.308649886159824	0.043098455830154	0.0009640594052820001	0.6247056410701991	0.015294358929800002	0.0034540048713370005	0.0018685697192360002	0.009629686092567001	0.0008031575541630001	0.00036449955232200005	0.0010029570056030001	0.004564201261982001	1.285192262810839	0.0013314555942150002	0.170897414517645	0.00028000000000000003	2.6097770271368794e-05	0.00010434586507200001	1.538283680258325e-06	0.000313209659218	8.674049890278839e-06	8.883447313051417e-05	9.07375128592009e-05	1.81492776456802e-05	2.692039961139794e-05	2.7659087552835564e-05	2.7523916163691303e-07	0.000116583382232	0.25841398157372003	0.00021046270160600001	9.854943910092403e-06	0.29052510706392903	0.33049358107604904	1.3804350014342601	0.45382867252906806	0.001462344480479	0.381477234965227	0.254569630844149	0.063289530062222	2.8804789907335397
21060.0.	0.151288450305083	0.00037657198769100003	0.010760997607756001	0.16189870394936	0.001140655652214	0.0009630691494370001	0.029764518194336002	0.308658821829285	0.041186711927683	0.00095926304338	0.625233646509273	0.014766353490725002	0.0034453427947780005	0.0018920329300360001	0.009759814666105001	0.000795044374784	0.00036114397673100003	0.000985114422906	0.004460028349889	1.180617229367517	0.001304986894937	0.16095140520533602	0.00028000000000000003	2.5166452632501842e-05	0.00010282177165900001	1.4503538521171938e-06	0.000314400339974	8.195016357953365e-06	8.86026316670171e-05	8.991079236170065e-05	1.79740009298192e-05	2.632449611884849e-05	2.7241709624006043e-05	2.711203487719376e-07	0.00011664808138300001	0.258266372732377	0.00021044798685600002	9.931918330212852e-06	0.290540823735354	0.33049542112018504	0.8149939586350371	0.48110839116365206	0.0014608040089780002	0.486052255980757	0.21831401966428302	0.063045387626651	2.878995684043071
21600.0.	0.15136107285032702	0.000371155924679	0.009067793152411002	0.159439498363628	0.003760732960439	0.0015546260302310001	0.03474178155252	0.30866786320369205	0.036093687093913	0.0009525520258730001	0.626198277604552	0.013801722395447	0.0034403718320300002	0.001936205081142	0.009983591223118001	0.0007823858785400001	0.00035643057150100004	0.0009500562126330001	0.004283968404051	0.9677481558007671	0.00125496267566	0.138671364343048	0.00028000000000000003	2.345754544981316e-05	0.00010196935139100001	1.264116358531941e-06	0.000313989094881	7.190377992172336e-06	8.79942987062816e-05	9.050971747762532e-05	1.8077837237229262e-05	2.541486785738477e-05	2.6671884018195092e-05	2.6550018602821575e-07	0.000116712868763	0.25811876593710303	0.000210433890046	1.0113939704032191e-05	0.29055571638377403	0.330498648168291	0.250623983095217	0.504079418566107	0.001456988458499	0.698921317158491	0.18389744752173	0.062456015462774	2.8768087296719482
22140.0.	0.15137370118729102	0.000361583638087	0.006990799032404	0.15744369468171002	0.078739487917138	0.009932831252098	0.045385199605661	0.30867729222949003	0.003934286476637	0.0009413713824540001	0.630733485334212	0.009266514665787	0.0034929893936200005	0.002084568965356	0.010744141206207002	0.000746424524398	0.00034825421017800005	0.0007547589621900001	0.0037546769352170004	0.052848806047779	0.000995485441767	0.01393313070063	0.00028000000000000003	1.53850810804714e-05	0.000102184260645	1.415640949659365e-07	0.00030832875615300004	8.636818266995076e-07	8.62089187310893e-05	0.00010053141660900001	2.0014191190161893e-05	2.305434205703306e-05	2.56919748785925e-05	2.5589937021936883e-07	0.000116777743622	0.257971161189801	0.00021042037837400003	1.143082345995116e-05	0.29056982831397604	0.330510680754779	0.006818708310588	0.45404403442195	0.001448271747301	1.613820654561117	0.150530493441444	0.054085519730948	2.868285677785426
22680.0.	0.15124500524248702	0.00033197954395300003	0.0032047895555230004	0.15719568874248901	0.19495599156427001	0.036475723513119	0.098373991186139	0.308688265025906	0.00028969982642600004	0.000910344125277	0.63688565276829	0.0031143472317080004	0.0038058705202180004	0.003004166742633	0.013181224930863001	0.0005665024866990001	0.00032361960270100004	0.00036636645621500004	0.0018859076686550001	0.000272671278526	0.00043322958273500005	0.000690571285215	0.00028000000000000003	5.085540349768576e-06	0.00010569302185800001	1.0888310298966591e-08	0.00029915328276200004	6.399744406726239e-08	8.364282373405607e-05	0.000105442764579	2.061215194846319e-05	1.6556598885197363e-05	2.2979317439666433e-05	2.2930054430149162e-07	0.000116842705256	0.257823558492404	0.00021040742077900002	1.1334411545923391e-05	0.290583200555079	0.330529313538146	0.0025561513249730003	0.37996404062250805	0.0014189598768950002	1.666396777018544	0.10235133283283901	0.027588962244405	2.815335704882946
23220.0.	0.15077126591154502	0.00027644827326	0.001474132919839	0.15493724137286902	0.298889313574769	0.055478444147871	0.206198153157498	0.30870311238247	0.00017514129801100001	0.0008507972833470001	0.6389663523441681	0.0010336476558310001	0.004253120180943	0.005025955663750001	0.015037547254967	0.000268249466285	0.000277103922001	0.00019091853988200002	0.000503286200215	0.000173739561532	0.00016690711644000002	0.00043808187781400003	0.00028000000000000003	1.665603664864014e-06	0.00010859773885500001	7.022591669790381e-09	0.00029024262128	3.967197007387212e-08	8.115137260208919e-05	0.00010840526620700001	2.039847486535166e-05	1.0294075023865862e-05	1.8432370740466083e-05	1.842470790677731e-07	0.00011690775300300001	0.25767595784686403	0.00021039498784800002	1.1187529083300522e-05	0.29059587198012404	0.33054023814541905	0.001593392592193	0.33218836125508705	0.001359550927018	1.6664956964621251	0.042049802402470006	0.00868103610873	2.709710003536199
23760.0.	0.14986003062837502	0.00021957493745800003	0.0008859986177410001	0.151630210511066	0.355029585566407	0.061704077626583004	0.33364330790630403	0.308722897144015	0.000137866343928	0.00078294113169	0.6396350075338431	0.00036499246615600005	0.004678864321258001	0.007010207744436001	0.015582067749590001	0.00012222351332300002	0.00022819156284000001	0.00012265137506100001	0.00017305874655500003	0.00014528416446	6.0930908658669074e-05	0.000365846073189	0.00028000000000000003	5.71947699708634e-07	0.00011018811601500001	5.875421996312012e-09	0.000281597226064	3.16518037274232e-08	7.87341124070483e-05	0.00011003158423500001	1.9759532981681062e-05	6.018501868053867e-06	1.358384012074038e-05	1.359579722546771e-07	0.00011697288624500001	0.25752835925515605	0.000210383051723	1.114031263108445e-05	0.29060787941937705	0.330546460072766	0.001300395468681	0.301434437134507	0.0012897368496470002	1.6665241396240802	0.013767132632989001	0.0025717365862530004	2.585864221598807
