time	species_1	species_10	species_11	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9
1960.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
2000.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
2040.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
2080.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
2120.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
2160.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
2200.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
2240.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
2280.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
2320.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
2360.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
2400.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
2440.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
2480.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
2520.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
2560.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
2600.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
2640.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
2680.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
2720.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
2760.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
2800.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
2840.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
2880.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
2920.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
2960.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
3000.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
3040.0.	2.465176162818381	200	20	297.5348238371808	0.06224476504137601	1.534274559321969	1198.4034228856265	0.003015568784862	0.454951751977726	1199.5419748892393	100
