time	Bar1	Bar1a	Bar1aex	Cdc28	Far1	Far1PP	Far1U	Fus3	Fus3PP	GaGDP	GaGTP	Gabc	Gbc	Sst2	Ste11	Ste12	Ste12a	Ste2	Ste20	Ste2a	Ste5	Ste7	alpha	complexA	complexB	complexC	complexD	complexE	complexF	complexG	complexH	complexI	complexK	complexL	complexM	complexN
12.0.9.0	0.8849549397203631	175.63390486508465	23.4811401951959	282.72759518537987	0.000529368364821	0.006548985655014001	481.1749312608517	423.5130576846883	76.52389970455495	40.174799247574754	4.809570411816702	1621.6822970406015	0.000431027650282	199.5489322007312	142.69431440865327	1.441407114119054	198.5585928858809	1033.7052865608252	956.5616488647798	5.156043100741423	142.6943144086533	47.691453030178074	1.096419357594454	113.69460359867207	58.697464977246945	200.17272893144096	1.9260102862389e-06	0.00059249018333	0.00011494097189800001	1.5454919374005503e-05	9.774926759753106e-05	27.272276589410456	15.26115666602378	0.904097244449197	1.545585570505978	17.27240481462185
13.0.2.0	0.882515765267159	175.11022822969622	24.007256005037593	282.7238814084096	0.000540436247503	0.006546517183600001	481.17583861412635	425.84289691933895	74.18802558921156	39.598712357877524	4.050567259340268	1623.017387082775	0.00037461803835600003	199.51990838574764	143.05152327750426	1.486450897041555	198.5135491029584	1026.773047552376	957.8920525218257	4.329822899422378	143.0515232775043	47.67275461172061	0.885458915011714	113.6444201829525	59.02318884883584	201.19610738121494	1.6801505349059938e-06	0.000517483781882	0.00010038469278000001	1.3497582714844222e-05	8.536533236452313e-05	26.44001844021991	14.795495307278989	0.871716999291368	1.5409558408496542	17.276118591592184
13.0.5.0	0.8800884571312061	174.58810842146892	24.531803121400827	282.7202005937604	0.000551714013585	0.006544000259662001	481.1767649102234	428.0933684119465	71.93466265631798	38.9622881322904	3.399219168525029	1624.305159399178	0.000325996419633	199.48912643318067	143.39525463325035	1.5326543137895219	198.46734568621042	1019.826203433679	959.1751601321389	3.623264062682807	143.39525463325037	47.65456899642199	0.711716115526226	113.59664402948508	59.337329666413126	202.18326000213173	1.467268562654947e-06	0.00045241280496800004	8.775556331713783e-05	1.1799364172712702e-05	7.462003684210108e-05	25.63713815889269	14.346267363648694	0.840807757555969	1.536339969261331	17.27979940624137
13.0.799999999999999.0	0.87767309364873	174.06754069870072	25.05478620765146	282.71655303449813	0.000563187922696	0.006541437631239	481.17771049328223	430.26803489471587	69.76015710256611	38.27626937487616	2.8426649349028983	1625.5477323902144	0.000284132668713	199.45650383404325	143.72616701717266	1.5800483002740031	198.41995169972594	1012.871536955091	960.4130890217401	3.02158874650534	143.72616701717268	47.63686344061879	0.5693744456767631	113.55111091420282	59.64041449085633	203.13580980717504	1.2831861586225659e-06	0.00039603807332200003	7.68131779395177e-05	1.032793871219846e-05	6.530892089257909e-05	24.862336103060205	13.912746131202704	0.811280255891754	1.531737915659416	17.283446965503693
14.0.1.0	0.875269755197104	173.5485203318553	25.576209912948546	282.7129389985817	0.0005748431929820001	0.006538832255334	481.17867568323766	432.37025476857275	67.66106910027698	37.55045503652908	2.369113160305969	1626.7470985031582	0.000248134929365	199.42194968237288	144.0448761503425	1.628664471861406	198.3713355281385	1005.9154728213017	961.6078307022492	2.511345754300693	144.04487615034253	47.61960705402798	0.453365046924019	113.50766997981722	59.93293907623138	204.0552834478292	1.1242567403822748e-06	0.00034727586962700005	6.734734596512581e-05	9.055045090364706e-06	5.725327295423021e-05	24.114388639370507	13.494247384389446	0.7830523424630641	1.52714963989306	17.287061001420145
14.0.399999999999999.0	0.8728785242649321	173.0310426034554	26.096078872280632	282.7093587272284	0.00058666406561	0.006536187285076001	481.1796607741077	434.403197666818	65.63415640392833	36.793687167669674	1.9678454773127312	1627.9051340550106	0.000217228381618	199.3853652689805	144.35195854181205	1.678535142809968	198.3214648571899	998.9640063692581	962.7612606724585	2.080389785461944	144.35195854181208	47.602770656749236	0.35930484556896103	113.46618240911934	60.21537029428178	204.94311873423686	9.872869201760283e-07	0.00030517505241000004	5.9173628501396026e-05	7.955885288305661e-06	5.029631263735151e-05	23.392142328028665	13.090126127949935	0.7560482706896581	1.52257510176752	17.290641272773453
14.0.7.0	0.8704994855220021	172.51510280797714	26.6143977065018	282.7058124334025	0.000598633880307	0.006533506054586	481.18066603239953	436.3698585551818	63.6763595150841	36.01386151720289	1.629197081324613	1629.023608101466	0.00019073805009600002	199.34664444146847	144.64795472403475	1.729693345724134	198.2703066542758	992.0226577581234	963.8751472700662	1.717837937190723	144.64795472403478	47.58632664766144	0.28343218116135205	113.42652025122096	60.488148327693864	205.80067142533395	8.694729141998223e-07	0.000268898539613	5.2129729423702844e-05	7.008638907700423e-06	4.430010562015131e-05	22.694508659512014	12.699773657031512	0.730198076382487	1.518014261065667	17.294187566599305
15.0.	0.8681327258890751	172.0006962517445	27.13117102236735	282.7023003004465	0.0006107351613110001	0.006530792061702001	481.18169169565476	438.273070529077	61.784788232783065	35.21795700262904	1.344519236485906	1630.104190460878	0.00016807476586500002	199.30567378745837	144.9333721604439	1.782172851004292	198.2178271489957	985.096447644567	964.9511596815709	1.414008761428172	144.93337216044392	47.570248883386824	0.22254218028149703	113.38856538068909	60.75168865784576	206.62922137208582	7.683485261056891e-07	0.00023770819515400002	4.607255140048466e-05	6.194067086221822e-06	3.914304868889579e-05	22.020459282241877	12.322614891359759	0.7054370269710021	1.513467077566356	17.29769969955535
15.0.299999999999999.0	0.865778334607442	171.48781825282433	27.646403412569192	282.6988224808708	0.0006229497128550001	0.00652804894876	481.1827379711466	440.11551644920075	59.956709437814546	34.412079626613995	1.106128085234064	1631.1484589881445	0.000148723597591	199.26233268309997	145.20868786402517	1.8360081862703042	198.16399181372972	978.1898904692682	965.9908752045569	1.1603486899490791	145.2086878640252	47.554512567013404	0.173923651595624	113.35220857245189	61.00638386956324	207.42997808633444	6.817421749102966e-07	0.00021095236989100003	4.087577062149352e-05	5.495186232171494e-06	3.471779941620997e-05	21.369021667551518	11.95810595353757	0.681705133233629	1.50893351106022	17.30117751913106
15.0.6.0	0.8634364033082501	170.9764641409218	28.160099455770933	282.69537909531823	0.0006352587231630001	0.006525280481666	481.1838050347476	441.899739539605	58.18953597780124	33.60151685205609	0.9072436665411421	1632.157906181396	0.000132234223006	199.2164932379193	145.47435076053628	1.8912346557382742	198.1087653442617	971.3070017424187	966.995785844735	0.94935007915208	145.4743507605363	47.53909414579811	0.13529884594333902	113.31734867781219	61.252605292649825	208.20408579864244	6.077410052160953e-07	0.000188055515951	3.64278166478096e-05	4.896996289152558e-06	3.092955307931684e-05	20.739275164831344	11.605731965185461	0.658946715371945	1.5044135213633272	17.30462090468365
15.0.899999999999999.0	0.8611070260815581	170.4666292572768	28.6722637166426	282.6919702317147	0.0006476428757190001	0.006522490527532	481.18489302998	443.6281530575634	56.4808165360431	32.79079893582864	0.7419225700927671	1633.1339451940717	0.00011821283116000001	199.16802015890863	145.7307838256104	1.947888359531388	198.05211164046858	964.4513160530123	967.9673043199044	0.7744645291591861	145.73078382561042	47.52397121711423	0.10476704057917201	113.28389188897498	61.49070449757056	208.95262806065512	5.446605580567578e-07	0.000168509423432	3.2630169221115396e-05	4.386251663087664e-06	2.769459121142715e-05	20.130347405404414	11.265005037798149	0.6371100164633701	1.499907068329055	17.308029768287085
16.0.2.0	0.8587902995451231	169.9583089545607	29.182900745895147	282.6885959446178	0.0006600824664780001	0.006519683031147001	481.18600206725944	445.3030491316881	54.82822638099676	31.983764230794566	0.604987153140902	1634.0779153160574	0.00010631523854700001	199.1167705507257	145.97838602120427	2.006006212907415	197.99399378709256	957.6259129085389	968.9067695341851	0.6300145308035371	145.9783860212043	47.509122441951334	0.08075257420995001	113.25175108124475	61.72101466059712	209.6766319407145	4.91018825183404e-07	0.000151865730437	2.9395903775106337e-05	3.951265623053178e-06	2.4939043234881522e-05	19.541411018610518	10.93546243793837	0.616146857328537	1.495414111858448	17.311404055383935
16.0.5.0	0.856486322912917	169.45149859677352	29.69201508031452	282.6852562547696	0.0006725575255170001	0.006516861990603	481.18713222334196	446.92660685351785	53.22955890538629	31.18362597162468	0.49195374853878004	1634.9910869798293	9.624097442125019e-05	199.06259366440008	146.2175340536135	2.065625965387615	197.93437403461235	950.833447912653	969.815451578239	0.5111059137504751	146.21753405361352	47.49452746532655	0.061957680466269004	113.22084522353202	61.94385181191839	210.37707185557673	4.4551378033437126e-07	0.00013772943762	2.664843306799861e-05	3.5817410972334303e-06	2.259781605191829e-05	18.971680627866593	10.616664908780086	0.5960123276922771	1.490934611909279	17.314743745232107
16.0.8.0	0.8541951980633951	168.94619355914193	30.199611242795566	282.68195114886026	0.000685047941558	0.0065140314324020005	481.1882835409802	448.50089969800115	51.68271787451185	30.39303854315313	0.398961815947016	1635.8746663408929	8.772814698131884e-05	199.0053306036464	146.44858397249493	2.1267862197740532	197.8732137802259	944.0761871877386	970.6945563045596	0.413543027821259	146.44858397249496	47.48016684301269	0.047320240595905005	113.19109884906796	62.159515978649694	211.05487307598978	4.07003694160134e-07	0.00012575322187700002	2.432040473371628e-05	3.268622451324319e-06	2.061365707141091e-05	18.420410098212205	10.308195132099552	0.576664509228423	1.486468528503998	17.318048851141384
17.0.099999999999998.0	0.85191702960753	168.44238922801787	30.7056937423755	282.67868057950426	0.000697533587757	0.006511195386366001	481.18945602879137	450.0279023396974	50.18571031256201	29.61416167650462	0.322705547510554	1636.7297994759786	8.054894609430591e-05	198.94481399544216	146.6718726279344	2.189526451044951	197.810473548955	937.3560433312638	971.5452295211619	0.33374810015948203	146.67187262793442	47.466021974035584	0.035976398191003005	113.16244157929987	62.36829223329817	211.71091493943507	3.744897067494013e-07	0.000115632393699	2.2352724302362132e-05	3.00396414941459e-06	1.8936324505752713e-05	17.88689001011917	10.009656316636534	0.558064226681123	1.482015821736701	17.321319420497385
17.0.4.0	0.8496519249566781	167.94008100077704	31.210267074267186	282.6754444654282	0.000709994447095	0.006508357860689	481.190649661339	451.50949692398956	48.736639963834236	28.848721418838238	0.260369043759973	1637.557576237396	7.450567236406257e-05	198.88086762973347	146.88771900052305	2.253887025119819	197.74611297488013	930.6746115480842	972.3685608419588	0.268685780622038	146.88771900052308	47.45207503843945	0.027227845027459	113.13480769485754	62.57045165704065	212.34603379947453	3.471002621277569e-07	0.000107100381818	2.0693680878331492e-05	2.780813225456363e-06	1.752184531965012e-05	17.370445337211613	9.72067090034724	0.5401748237670531	1.4775764517792451	17.324555534573456
17.0.7.0	0.8473999943903111	167.4392642857186	31.713335719891987	282.672242691868	0.0007224107357670001	0.006505522817453001	481.191864379426	452.9474788459804	47.33370127286499	28.098067072213553	0.20956583025129702	1638.3590337975295	6.942720863627782e-05	198.81330607181178	147.09642541760977	2.319909217488437	197.68009078251154	924.0332049181784	973.1655872277129	0.21579351980215902	147.0964254176098	47.43830893986075	0.020513492177673003	113.1081357482675	62.76625222611595	212.9610257377553	3.240771095888405e-07	9.992465897383012e-05	1.9298158576450582e-05	2.593103289330448e-06	1.6331846285586924e-05	16.8704333080552	9.440879355472207	0.522961960998798	1.473150378886598	17.327757308133727
18.0.	0.8451613511236961	166.93993450196473	32.214904146912446	282.66907511116847	0.000734763022977	0.006502694148916001	481.19310009059285	454.343562083915	45.975173833715964	27.363223594136088	0.16828319227423202	1639.1351599135842	6.516587002777312e-05	198.74193424994039	147.29827866733484	2.387635231699241	197.61236476830078	917.4328880367634	973.9372962476293	0.172918118071541	147.29827866733487	47.42470725249183	0.015385178670177002	113.08236821376411	62.95593962870672	213.55664906176452	3.0476265292616496e-07	9.390304565555398e-05	1.812692132001207e-05	2.435558397896274e-06	1.5332947470269554e-05	16.386241434385795	9.169939086576218	0.5063934329420781	1.46873756340152	17.330924888833266
18.0.3.0	0.8429361113755821	166.4420870793607	32.71497680926458	282.6659415435779	0.0007470323456690001	0.006499875654879	481.19435666981644	455.6993841288399	44.65941726415296	26.644939197784613	0.13483156290084	1639.886895939309	6.159458354979824e-05	198.66654702011056	147.49355102069345	2.457108217703906	197.54289178229615	910.8745085002133	974.6846290882504	0.138258537049608	147.49355102069347	47.41125417205304	0.011487035341052	113.05745117013193	63.13974801887182	214.13362660883342	2.8858848517927905e-07	8.886034574223397e-05	1.7145961958909792e-05	2.303605573176306e-06	1.4496210363581662e-05	15.917285690091617	8.907523412802016	0.49043900273834806	1.464337965758633	17.334058456423854
18.0.599999999999998.0	0.840724394435973	165.94571745837501	33.213558147189886	282.6628417782256	0.0007592003168190001	0.006497071021377	481.1956339603971	457.01651054768865	43.384866465288596	25.943728086724654	0.10779900581478101	1640.6151396074542	5.860435941606429e-05	198.58692870930835	147.6825011706944	2.528372290055525	197.47162770994453	904.3587259075886	975.4084833333776	0.11031487224325501	147.68250117069442	47.39793447042619	0.008538108651894001	113.03333401300814	63.31790071337574	214.69264787460753	2.750649873609215e-07	8.464528033280473e-05	1.632590909508619e-05	2.1932950770648756e-06	1.3796634957110561e-05	15.463008826975225	8.65332062653508	0.47507025199810504	1.459951546487954	17.337158221776175
18.0.9.0	0.8385263227340851	165.45082108999966	33.710652587267106	282.65977557427044	0.000771249226052	0.006494283800949001	481.19693177502313	458.2964392129723	42.15002723152358	25.25990841137356	0.08601068450714501	1641.3207476041116	5.610202405757506e-05	198.50285263832288	147.86537509664586	2.601472545957557	197.3985274540424	897.8860382063299	976.109715536138	0.08784324139145101	147.8653750966459	47.384733453634986	0.006317853108834001	113.00996919351503	63.49061083662535	215.23437098220248	2.63771898135766e-07	8.112769465424279e-05	1.5641486696536163e-05	2.101227780265145e-06	1.3212701545100102e-05	15.022878814831543	8.407033121519515	0.460260444405853	1.455578266217942	17.340224425731357
19.0.2.0	0.836342021906541	164.95739343565077	34.20626454244358	282.6567426622051	0.0007831621315330001	0.006491517394683	481.1982498969984	459.5406042287489	40.95347217937728	24.59363564770143	0.06849309849712501	1642.0045379537926	5.4008190442161934e-05	198.41408062489393	148.0424068607017	2.676455083160206	197.32354491683972	891.4568053352139	976.7891436020251	0.069816240859394	148.04240686070173	47.37163692288751	0.004654117052955001	112.98731198046079	63.65808191837447	215.7594245065097	2.5434978047842935e-07	7.819601861911636e-05	1.5071022707007812e-05	2.024489114983423e-06	1.272595399877795e-05	14.596387394708236	8.168376584207456	0.44598440158082203	1.45121808567811	17.343257337796665
19.0.5.0	0.834171620865903	164.46542996706856	34.700398412066434	282.65374274530035	0.0007949229422490001	0.006488775036197001	481.19958808161823	460.7503795794172	39.79383696711493	23.944931678086878	0.05444278981408	1642.6672922320897	5.225544511700611e-05	198.32036246784918	148.21381934300726	2.753367017699427	197.2466329823005	885.0712702120136	977.4475489997435	0.055388555693095004	148.2138193430073	47.358631138422	0.0034132711939810004	112.96532024367642	63.82050844836107	216.268409166564	2.464923233653901e-07	7.57549651189855e-05	1.4596003557204121e-05	1.9605891951963793e-06	1.2320621875410061e-05	14.183048735389642	7.937079242780336	0.432218389913246	1.4468709657012582	17.346257254701477
19.0.8.0	0.8320152518696171	163.97492616621793	35.19305858191339	282.65077550117076	0.0008065164899840001	0.006486059777690001	481.2009460576752	461.9270825251365	38.66981678000335	23.31370990537345	0.043199173623669006	1643.309757620992	5.078673395355497e-05	198.22143541280641	148.37982492109623	2.8322565014721013	197.1677434985278	878.7295771816778	978.0856788149076	0.043867271305900006	148.37982492109626	47.345702785922306	0.002492159157731	112.94395425633878	63.97807639161207	216.76189939752948	2.399394235958967e-07	7.372345209314693e-05	1.4200671875293912e-05	1.907408741274241e-06	1.19832790690407e-05	13.782398184180975	7.712881168858325	0.41894001724801805	1.442536867225348	17.34922449883112
20.0.099999999999998.0	0.8298730505894141	163.48587752518827	35.68424942422323	282.64784058344503	0.00081792859051	0.006483374478143	481.2023235290787	463.07197676523606	37.58016305861186	22.699796759227237	0.034221120386356	1643.9326488203747	4.955393026602439e-05	198.11702359999416	148.54062609858113	2.913172739638457	197.08682726036142	872.4317880875008	978.7042476600888	0.034686420304314	148.54062609858116	47.33283894529233	0.0018115819709100002	112.92317651437756	64.13096366776578	217.24044481265545	2.344709965161894e-07	7.203273530746981e-05	1.3871664877361382e-05	1.863150470506734e-06	1.170253687398366e-05	13.39399110398514	7.495533627425636	0.406128138419639	1.438215751295084	17.352159416556805
20.0.4.0	0.8277451561812671	162.99827954609353	36.17397529772612	282.6449376235215	0.000829146093689	0.006480721793724001	481.2037201765683	464.18627538883624	36.523680449855846	22.10294996370468	0.027066908504427	1644.5366498277801	4.8516570105628146e-05	198.00683749476931	148.69641608764667	2.9961660078403503	197.0038339921595	866.1778961566336	979.3039394533316	0.027385301341414002	148.6964160876467	47.320027061597045	0.0013110618390310001	112.90295157127781	64.27934059742682	217.70457156450195	2.299014660448725e-07	7.062473902067512e-05	1.359769097132353e-05	1.8262956223076712e-06	1.146876938266858e-05	13.017401789472547	7.284798470950383	0.39376276875708305	1.433907579063218	17.35506237648033
20.0.7.0	0.8256317113559181	162.5121277409716	36.66224054767345	282.6420662323891	0.0008401569224070001	0.006478104170394	481.2051356595021	465.27114362999384	35.49922396250036	21.522873930808537	0.021377171759588	1645.1224155974217	4.764074032894479e-05	197.8905733014752	148.8473793493882	3.081287669220884	196.918712330779	859.9678379061031	979.8854090760445	0.02159012345528	148.84737934938823	47.307254917998385	0.0009446633189020001	112.88324588677932	64.42337031826854	218.1547836137983	2.2607488492511257e-07	6.945057160887657e-05	1.3369242090273523e-05	1.795565284573192e-06	1.1273869127497062e-05	12.652222455859466	7.080447574077109	0.38182500477729303	1.429612311791616	17.357933767612714
21.0.	0.8235328624500501	162.02741763168345	37.14904950586747	282.63922600249634	0.000850950100413	0.006475523838699	481.20656961770266	466.32770144300173	34.50569631062588	20.959232630472048	0.016860481254445	1645.690573588265	4.689810566738462e-05	197.76791236138044	148.99369209562124	3.168590191227863	196.83140980877204	853.801503279465	980.4492839200974	0.016998555147304	148.99369209562127	47.29451061052875	0.0006776810115850001	112.86402768813979	64.5632091733316	218.5915639134723	2.2286063627459498e-07	6.846921299111628e-05	1.317833922791762e-05	1.769886181867161e-06	1.1111030840536751e-05	12.298062294443001	6.882262305623277	0.370296951373258	1.4253299108521191	17.360773997505387
21.0.3.0	0.82144875949812	161.54414474981218	37.63440649069063	282.6364165096492	0.0008615157693270001	0.0064729828106860005	481.2080216733396	467.35702591197617	33.542045430141876	20.411660266020355	0.013281223913229001	1646.2417252100583	4.6265061594141203e-05	197.63852053557136	149.13552275542565	3.258127162180192	196.74187283781973	847.6787442201444	980.9961653330101	0.013366789206010001	149.13552275542568	47.28178252456114	0.00048403153259100006	112.84526684277212	64.69900707373597	219.0153755146597	2.20149667724197e-07	6.764636049867934e-05	1.3018308609337251e-05	1.7483605807921249e-06	1.0974561170827731e-05	11.954546589601703	6.6900330349242	0.35916165487905505	1.421060337727222	17.363583490352486
21.0.599999999999998.0	0.819379556304885	161.06230463656144	38.118315807134614	282.63363731491995	0.0008718451952370001	0.006470482878839	481.20949143283286	468.36015350753985	32.60726215483928	19.87977005830077	0.010449466297436	1646.7764471753942	4.572200036633863e-05	197.50204757382585	149.27303240936445	3.349953307572926	196.650046692427	841.5993818777586	981.5266299692689	0.010498769350273001	149.27303240936448	47.26905931284711	0.000344213368137	112.826934741195	64.8309078378116	219.4266626008556	2.178512100257615e-07	6.695341975681014e-05	1.2883585914174473e-05	1.730239965700541e-06	1.0859712183797322e-05	11.621315892468745	6.503558669849021	0.34840304146114603	1.416803554010594	17.36636268508172
21.0.9.0	0.817325410518644	160.5818928426533	38.600781746829014	282.6308879665508	0.00088193076543	0.006468025616944001	481.21097848875866	469.3380822022232	31.700378039720242	19.363161413418794	0.008212521495813	1647.295292765078	4.525267824781683e-05	197.35812647069014	149.40637519403205	3.444124506093416	196.55587549390654	835.5632126301902	982.0412310550655	0.008237261095951	149.40637519403208	47.256329875007914	0.000243721139969	112.80900418934768	64.95904950847105	219.8258514557939	2.158899330978197e-07	6.636662724521626e-05	1.2769545985862552e-05	1.714902140074458e-06	1.076253647911263e-05	11.298025246926633	6.32264622405716	0.33800586034401703	1.412559521407463	17.36911203345082
22.0.2.0	0.8152864837051841	160.10290492822608	39.08180858806971	282.6281680018367	0.0008917659759220001	0.006465612382725001	481.21248242174084	470.2917734551597	30.820463320456703	18.861425719965567	0.006447966566879001	1647.7987930134611	4.484367260726154e-05	197.2063728101911	149.53569867933103	3.540697805317535	196.4593021946824	829.570013088448	982.5404995730827	0.006456485292466001	149.53569867933106	47.243583338370925	0.000171820782265	112.7914493094185	65.08356465047791	220.2133513701281	2.1420349410969698e-07	6.586629149071329e-05	1.267235551340522e-05	1.701831415957086e-06	1.067976180571498e-05	10.984343463967011	6.147110411284965	0.32795563142995504	1.408328201734888	17.371831998164975
22.0.5.0	0.813262941422459	159.62533646273152	39.561400595847	282.6254769489718	0.0009013454105380001	0.0064632443221040005	481.21400280231506	471.2221540757037	29.966624998822727	18.374150992969216	0.005057887260349001	1648.2874578197648	4.4483918332887904e-05	197.0463841008651	149.6611442206546	3.63973143705164	196.36026856294833	823.6195442345808	983.0249453733549	0.005056067414508	149.66114422065462	47.230809040058475	0.00012060930724700001	112.77424544842567	65.20458062912103	220.5895554915334	2.127404343336304e-07	6.543614031026266e-05	1.2588846259508272e-05	1.690601565500898e-06	1.0608683124362901e-05	10.679952440811011	5.976773264648908	0.318238596918375	1.404109556921925	17.37452305102976
22.0.8.0	0.8112549532959701	159.14918302483167	40.03956202187339	282.62281432884913	0.0009106647123860001	0.006460922374927001	481.21553919274993	472.13011797475934	29.1380050448325	17.90092555440076	0.003964154678792	1648.7617769909155	4.4164313797799424e-05	196.87773910305916	149.78284728794662	3.741284832282693	196.25871516771733	817.7115548260055	983.4950582157059	0.003956088170346	149.78284728794665	47.21799651024064	8.429740271921683e-05	112.75736909386411	65.32221987166922	220.9548416224361	2.114583840473894e-07	6.506276214325791e-05	1.251640652647309e-05	1.680861224454806e-06	1.0547070165446191e-05	10.38454652150039	5.811463779127432	0.30884167657042805	1.399903549009713	17.37718567115242
23.0.099999999999998.0	0.8092626930948391	158.67444020229516	40.516297104611034	282.62017965679854	0.0009197205485740001	0.006458647281972	481.2170911488144	473.01652781185527	28.333778707112987	17.441340914483003	0.003104564600225	1649.2222212209124	4.387738743068475e-05	196.69999715076366	149.90093777343537	3.845418635695755	196.15458136430428	811.8457841832187	983.9513087487823	0.003093050833433	149.9009377734354	47.20513545647412	5.8665312420453435e-05	112.74079779580414	65.43660011286457	221.30957296921898	2.103225376355414e-07	6.473513025400621e-05	1.245288869264964e-05	1.672321456372956e-06	1.0493088647687431e-05	10.097831895952014	5.651017575541145	0.29975242630020704	1.395710140151492	17.379820343202983
23.0.4.0	0.807286338808564	158.20110359189349	40.99161006929899	282.6175724442564	0.000928510569091	0.006456419593063	481.21865822147964	473.8822165453177	27.553152923755828	16.994993994632775	0.0024296940298160004	1649.6692430113335	4.3617016776834946e-05	196.51269747057492	150.01554027967234	3.952194719714955	196.0478052802851	806.0219644623988	984.3941494302758	0.002416607676025	150.01554027967236	47.192215749054505	4.0652566775675664e-05	112.72451009488584	65.54783462560277	221.65409884641116	2.093043641109055e-07	6.444419941498983e-05	1.2396530810915021e-05	1.664745207616939e-06	1.0445233456166302e-05	9.819526034722097	5.495276584492988	0.29095899980557804	1.391529292612548	17.382427555745124
23.0.7.0	0.80532607272441	157.72916879929676	41.465505127979924	282.6149922003562	0.000937033360753	0.006454239676121001	481.2202399585472	474.7279888922791	26.795364826538123	16.561488811779768	0.0019003510226850001	1650.1032775371943	4.3378192755184187e-05	196.3153585007538	150.1267743893667	4.061676198020921	195.93832380197912	800.239822500168	984.8240153925461	0.001886911912382	150.12677438936672	47.17922740731799	2.8050428258612466e-05	112.70848545570877	65.65603243785655	221.9887553390873	2.0838052144735058e-07	6.418256556258986e-05	1.2345890429619072e-05	1.657938405904935e-06	1.040227221998435e-05	9.549357156955592	5.344088748857756	0.282450112979703	1.3873609687701292	17.385007799645287
24.0.	0.803382081505421	157.2586314389689	41.93798647952675	282.61243843343476	0.000945288397112	0.006452107726956001	481.2218359061954	475.5546227047105	26.05968033198415	16.14043772508339	0.0014855128903510002	1650.5247434620235	4.31568226130028e-05	196.10747721375176	150.23475491837416	4.173927438494696	195.82607256150536	794.4990813048987	985.2413252574997	0.0014724827006710002	150.2347549183742	47.16616058683213	1.9272652676191113e-05	112.69270420516621	65.76129853680722	222.31386592642428	2.0753194629061017e-07	6.394417981912947e-05	1.2299788969837492e-05	1.651742478444189e-06	1.0363197875839631e-05	9.287063729202394	5.197307743525607	0.27421501086937	1.383205131113297	17.38756156656672
24.0.3.0	0.8014545562690031	156.7894871340632	42.409058309668865	282.6099106524475	0.0009532759852050001	0.006450023779656	481.2234456104379	476.36287026715917	25.345392813265814	15.731462329652741	0.001160664635597	1650.9340437057094	4.29495658371117e-05	195.8885284460145	150.33959215308244	4.289014075535319	195.71098592446478	788.7994612574829	985.6464819042694	0.001148489149756	150.33959215308246	47.15300556742245	1.3185587501243341e-05	112.6771474753144	65.86373406107334	222.62974206912594	2.0674309371216162e-07	6.372410917038497e-05	1.2257265165148761e-05	1.6460280888349649e-06	1.0327188949152671e-05	9.03239399296884	5.054792711208548	0.26624343696851205	1.379061742242754	17.390089347553985
24.0.599999999999998.0	0.7995436926660351	156.321731516317	42.878724791018	282.6074083682897	0.000960997209976	0.0064479877173920005	481.22506861848973	477.1534595214151	24.651821847420013	15.334194067636579	0.0009064639847850001	1651.331566168377	4.2753697989878076e-05	195.65796423934896	150.44139207333154	4.407003021695045	195.59299697830502	783.1406810743918	986.0398731929552	0.0008953751289830001	150.44139207333157	47.13975274198606	8.982949710421968e-06	112.66179715040823	65.96343648185267	222.9366837632103	2.060013046335085e-07	6.351833695528951e-05	1.221753623743985e-05	1.640689914407441e-06	1.029357642569819e-05	8.785105519043269	4.916408013213989	0.258525604655268	1.374930764870651	17.39259163171181
24.0.9.0	0.7976496909604671	155.85536022594667	43.34699008309387	282.6049310950206	0.0009684538771540001	0.006445999283497	481.2267044800377	477.92709522292546	23.97831203279217	14.948274614823054	0.00070767187352	1651.717684413302	4.2566998092600266e-05	195.41521319865413	150.54025656190944	4.527962478573741	195.47203752142633	777.5224585771033	986.4218726474252	0.000697760216901	150.54025656190947	47.12639260604647	6.094041808626333e-06	112.64663581776715	66.0604997737291	223.23498006244796	2.052962813260574e-07	6.332359714719874e-05	1.2179965641066211e-05	1.635642306992672e-06	1.0261816221040511e-05	8.544964786787515	4.782022994174946	0.2510521705987	1.37081216182035	17.395068904980945
25.0.2.0	0.7957727561093451	155.39036891154228	43.813858332349376	282.6024783509892	0.0009756484553260001	0.006444058092674	481.22835274841304	478.68446003338335	23.324231872014064	14.5733560904827	0.000552297884349	1652.092758311632	4.238765577496703e-05	195.15967987136517	150.63628360158032	4.651961946910589	195.34803805308945	771.9445113044536	986.7928400999419	0.0005435635933760001	150.63628360158035	47.112915748011105	4.116843302028026e-06	112.63164672216926	66.15501457583748	223.52490957156826	2.0461965395750388e-07	6.313723717294555e-05	1.214403635590321e-05	1.630815700046164e-06	1.023146638058992e-05	8.311746786727616	4.651511759805525	0.243814209977321	1.366705896026187	17.397521649012386
25.0.5.0	0.7939130978432081	154.9267532299621	44.27933367219568	282.60004965986144	0.000982584017854	0.006442163642216001	481.2300129816661	479.42621555358505	22.688972716180615	14.20910112940351	0.00043091913475100006	1652.4571346514608	4.22141949454179e-05	194.89074415455323	150.72956746052057	4.7790722358090125	195.22092776419103	766.4065569980439	987.1531223001621	0.000423307323525	150.7295674605206	47.09931284009239	2.7694985580429293e-06	112.61681372349636	66.24706834402356	223.806740912176	2.0396462349020038e-07	6.295710471923303e-05	1.21093288458852e-05	1.626153643329512e-06	1.0202168258444792e-05	8.085234644903759	4.524752966821042	0.23680319336584502	1.362611930533211	17.399950340140244
