time	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17	species_18	species_19	species_2	species_20	species_21	species_22	species_23	species_24	species_25	species_3	species_4	species_5	species_6	species_7	species_8	species_9
180.0.	1.1007351295014751	1.565515537675164	9.623270653866719	0.37668921965323804	0.9987020229955521	0.000611005381265	23.24162227636945	0.106699859507576	0.053300140492423	4.526578221729328	0.024857695850668	5.79717322950358	4.150307148896469	5.7724198927552814	9.497682202836401	3.023141847914232	0.547790098217352	3.475305867474548	0.569021483277948	0.04780736368088501	1.186683642077008	0.0178157418124	0.0013184546644500002	8.850758248878263	3.434484462324858
195.0.	1.09366125979333	1.584847709242295	9.626365536720767	0.373594336799189	0.998658778581714	0.0006433771134730001	23.91070129456265	0.107258343785727	0.052741656214272	4.526456626973774	0.024979290606223004	5.862184053213314	3.83198658338584	6.116005597066147	9.487153193612382	3.264031827179286	0.595251823656713	3.6687326163946423	0.572204081332616	0.049084593931286	1.227055932922467	0.017926417037788002	0.001361699078288	8.964368202242945	3.415152290757728
210.0.	1.087571095726403	1.600590546286321	9.629095129381096	0.370864744138857	0.998616628978878	0.0006751265193950001	24.486512040658976	0.10767284580809301	0.052327154191905006	4.526369652652024	0.025066264927974	5.909065450928054	3.5159497215747253	6.461839291364285	9.478799672589462	3.50604755651435	0.6428520202845961	3.863146682295644	0.574487954982364	0.050164613624353004	1.261180440227284	0.018015525571124	0.0014038486811240002	9.062013519028344	3.399409453713702
225.0.	1.082099895029306	1.613461442610277	9.63153016479866	0.36842970872128905	0.9985754531468881	0.00070626018042	24.980230435337827	0.10797461216829601	0.052025387831703004	4.526310959808635	0.025124957771364	5.9409490025584	3.202078750352374	6.8093486745484455	9.472261487338493	3.7489788577904033	0.690600056489294	4.058328514448046	0.576035758906638	0.051077026695617006	1.290232303578902	0.018086049777817	0.0014450245131140001	9.145999346884158	3.386538557389746
240.0.	1.076928665144793	1.6240190521494702	9.633714875748234	0.36624499777171604	0.998535272533109	0.0007367498415670001	25.401161399247357	0.10818453944858601	0.051815460551413006	4.526276256273988	0.025159661306012	5.959997051028109	2.890303697180288	7.15804371285691	9.467248874110826	3.992639086832921	0.738498467398314	4.254088934296184	0.576958181569988	0.051847824947815	1.31524262001818	0.018139877116784	0.001485205126893	9.218873217393122	3.375980947850552
255.0.	1.071752576286176	1.632694684068799	9.635673914156078	0.36428595936387204	0.9984962451861121	0.0007665244289820001	25.75704750947958	0.10831573708872601	0.051684262911273	4.526262941403191	0.02517297617681	5.967540215642604	2.580608828912663	7.507484709028587	9.463536818369077	4.236853945074877	0.7865435237321791	4.450257378052598	0.5773226577954781	0.052499258999443	1.3371319736200329	0.018177837984896	0.00152423247389	9.283267717973704	3.367305315931224
270.0.	1.066241589077828	1.6398181728595742	9.637415726674181	0.36254414684577	0.9984586879621301	0.000795453742778	26.05427476445411	0.108374842084448	0.051625157915551	4.526269972984449	0.025165944595553002	5.964121598103898	2.273045513521809	7.857251763162805	9.460960022037252	4.481449551177989	0.8347250556098511	4.64667014528664	0.5771565776165261	0.053050218226227006	1.356766931419843	0.018199591609111002	0.001561789697872	9.341908422002849	3.360181827140447
285.0.	1.059983821996429	1.645637244912824	9.638932429283365	0.361027444236587	0.9984231406316911	0.0008233170099500001	26.297974884829635	0.108362177327292	0.051637822672707	4.526297989210971	0.025137928369032003	5.949421800497684	1.9677562844868222	8.206910628751851	9.459410735770689	4.726237545774833	0.8830252479084161	4.843156710537819	0.576444055958647	0.053516955105177004	1.3750477319495031	0.01820326455095	0.00159733702831	9.397777344674509	3.354362755087197
300.0.	1.052389338394588	1.6503296498435551	9.640195013528162	0.35976485999179303	0.9983905065076931	0.0008497409438100001	26.491999790480694	0.108270457342916	0.051729542657083	4.526349808529596	0.025086109050407	5.921998424822134	1.665019603850007	8.555966962514702	9.458841883675817	4.970993115027163	0.9314157857852621	5.039520606245786	0.575113076284371	0.053914232769346	1.393058943591756	0.018184613480234	0.001629971152309	9.454489431949895	3.349670350156466
315.0.	1.042500974821022	1.654004771446387	9.641139859851288	0.358820013668664	0.998362357435239	0.0008740696996670001	26.638693451123547	0.10808096195146201	0.051919038048537	4.526431635055591	0.025004282524412003	5.878675293665494	1.3653364392985181	8.903793214463827	9.459279624953826	5.215417142888956	0.979851912732792	5.235507527572331	0.573004627083868	0.054257371119764	1.412369252888413	0.018135129511625003	0.0016581202247630002	9.5170715224718	3.345995228553634
330.0.	1.028569393150576	1.65668054331329	9.641634124069915	0.35832574945003903	0.9983416466269551	0.000895063196111	26.738261041226874	0.10775401278117001	0.052245987218828005	4.526555842382568	0.024880075197435	5.813153983310898	1.069610671083399	9.249491523840025	9.460854411045494	5.459060932100552	1.028259855205022	5.430742653575567	0.5698016201332381	0.054566666192698	1.435726310091675	0.018037424488226	0.0016788310330470002	9.59367178785774	3.343319456686733
345.0.	1.006948010091101	1.658170335764276	9.641376353092049	0.35858352042790304	0.9983346139538181	0.0009100890984440001	26.7871675665272	0.10720363965840901	0.05279636034159001	4.526747919149355	0.024687998430647003	5.712609548574904	0.7795697705273911	9.591592294197902	9.463873328466581	5.701151619883382	1.076507837725349	5.624585114101045	0.5648521137228351	0.054878828256832005	1.468958703832987	0.017852341402598	0.001685863706184	9.69978490899588	3.341829664235747
360.0.	0.968609390564619	1.657499709195964	9.63953318715929	0.36042668636066505	0.9983570581919771	0.0009124441753220001	26.773682527354183	0.106216480804281	0.053783519195718006	4.527066752591807	0.024369164988194	5.547993526772778	0.49892337158291306	9.927251279127706	9.468999901599103	5.940099253925734	1.124328729208689	5.8157126377195425	0.5566554360924391	0.05528160396245801	1.5274267124828071	0.017474174994945	0.0016634194680250002	9.870621155218554	3.342500290804059
375.0.	0.8844202851864961	1.648522638229606	9.63267979926614	0.36728007425381204	0.9984634214603911	0.0008787724828630001	26.662444962698235	0.10408617855009801	0.05591382144990101	4.527681736743839	0.023754180836163003	5.2386652856523295	0.237513912225426	10.249402788384012	9.477775508084758	6.171615715613815	1.1710579415505031	6.000503588507545	0.54092316803754	0.056024096361173004	1.6664596138881271	0.016507525161264	0.0015570561996120001	10.207615897747864	3.351477361770415
390.0.	0.6036716207374091	1.5483941024664651	9.5855685505498	0.414391322970161	0.9989874821204491	0.0006571070840290001	26.312253655138658	0.09619937417136001	0.063800625828639	4.529339471059341	0.022096446520663	4.45761055709429	0.034980378829458	10.529615975112156	9.494598448669976	6.376191457994509	1.214209293494873	6.161946216254842	0.49903635428486803	0.05679516673331501	2.245291960931497	0.012143875476764002	0.001032995539554	11.136583852511581	3.45160589753356
405.0.	0.20618457236658402	1.097977611482202	9.50763675607827	0.49232311744168605	0.9996291770449041	0.000265942552217	25.246991371512454	0.062610095469483	0.097389904530516	4.534487349829748	0.01694856775026	2.499062908571342	0.001183023647388	10.663132479560884	9.530763830038362	6.478744255492872	1.2427059252287	6.236024713002748	0.37375282016897404	0.05273866941455901	4.382825382654553	0.005711714699686001	0.000391300615099	12.891799977852834	3.902022388517822
420.0.	0.17751892846001502	1.232881981597707	9.691394766064127	0.30856510745584204	0.999488730373518	0.00018769292666200003	23.95274667317472	0.042311934532442	0.11768806546755801	4.5393392889206385	0.012096628659372001	1.216222735947295	0.0008314201561420001	10.740796591633515	9.578775951938132	6.567522071750971	1.257577923491584	6.30992564345379	0.260671318468476	0.064025825745865	4.93296596943833	0.006337817354585	0.000531747286486	13.532247684802526	3.767118018402321
435.0.	0.165347885473831	1.274243790348511	9.738247371892577	0.261712501627392	0.9994472094476121	0.000125462252215	22.64699337878243	0.027819006198382002	0.13218099380161702	4.542216045476173	0.009219872103839	0.6870849691481621	0.0008036111577580001	10.793025859357645	9.629895838556422	6.664765606155227	1.2666642867677371	6.398081369653663	0.195867606624952	0.058548979768751	4.403729628032832	0.0064439104503050005	0.000573268212393	13.711856867027938	3.725756209651517
450.0.	0.15958797147547302	1.2480048178688201	9.724154951895894	0.275804921624076	0.999478675212043	9.163916338345799e-05	21.378646018772432	0.020671208071558003	0.139328791928441	4.543586684276225	0.007849233303784	0.49083424948270704	0.0008886073099710001	10.829144703586827	9.680622065288317	6.760841667162061	1.274943474717424	6.48587933771941	0.16550732352677403	0.046473171065299	3.5837325612273	0.006037869712099001	0.00054180244796	13.560363764829622	3.7519951821312123
465.0.	0.155777588843866	1.198135148714581	9.689296198427488	0.31066367509248005	0.9995307492597991	7.142311849874938e-05	20.173852046066703	0.016692497333679	0.14330750266632	4.544358865688763	0.007077051891247001	0.39540043929011304	0.0010144171198	10.856431643906612	9.72846271804164	6.849914715042501	1.2842092451399791	6.5656884273541625	0.148517264483459	0.035713449958614	2.8692170719402172	0.0054914155685070005	0.0004897284002040001	13.187183737325185	3.801864851285452
480.0.	0.152443252822336	1.147275531985056	9.654329371380939	0.34563050213903	0.9995775802874721	5.686644226115478e-05	19.037176354389516	0.013873776551005001	0.146126223448994	4.544944045353315	0.0064918722266950005	0.3304250866082	0.001143806294626	10.877919023915462	9.771560382993485	6.931228929290392	1.294810081342989	6.636403435118806	0.135739212065865	0.027965108839454002	2.33872277623452	0.004992462295357001	0.000442897372532	12.69447749854316	3.852724468014976
495.0.	0.14906629982549002	1.102011083786348	9.62633213647526	0.373627737044713	0.999614651173171	4.586582636119643e-05	17.965217146101967	0.011713075948375002	0.14828692405162403	4.545434956700668	0.006000960879343001	0.28079648037363203	0.0012536865201520002	10.895108763990361	9.808748433730601	7.005724178676346	1.306463374765803	6.699246681148765	0.125105272496735	0.022668981721340003	1.9640713456987462	0.004573405750563001	0.00040582648683300005	12.171792289533517	3.897988916213685
510.0.	0.145437030599116	1.063374997350734	9.606056078199293	0.39390379532067904	0.999643551321939	3.756662822370188e-05	16.953385575265493	0.010045362184197	0.149954637815802	4.545848174763602	0.005587742816411	0.242398262554287	0.0013299185546240002	10.909057826652433	9.83958808835985	7.074495612125559	1.3187358327439491	6.755746662345013	0.116214344237566	0.019058421897656	1.7032404066653482	0.004225346099233	0.000376926338065	11.683267809433692	3.936625002649299
525.0.	0.141487867219419	1.030880811292178	9.592200730470138	0.407759143049828	0.999666634468617	3.128336634258068e-05	15.997458630011865	0.008749696486721	0.151250303513278	4.54619490342916	0.005241014150854001	0.21250737611474502	0.0013666660966020002	10.920564724188633	9.86428611357952	7.1384670526725245	1.331246191068861	6.807208547860568	0.10879384033674301	0.016562322188158	1.521959127304413	0.003933813768324	0.000353843191387	11.264769211748105	3.969119188707855
540.0.	0.137237247351777	1.003604007987808	9.583129170588604	0.41683070293137003	0.9996858297387421	2.6445626459993525e-05	15.093675598384156	0.007723351418814001	0.152276648581185	4.5464887529508005	0.004947164629213001	0.18880903128283902	0.0013655473438330002	10.930211932624882	9.883514343517227	7.198364754732262	1.343712506082436	6.854640602902132	0.102531860294939	0.014798080203007002	1.395349714350188	0.0036856070052220004	0.00033464792126200005	10.928584203580739	3.996395992012224
555.0.	0.132753980568267	0.9805054348699821	9.577426848875291	0.42253302464468	0.9997024964185061	2.2627466768218998e-05	14.23865738218061	0.006887789598494001	0.15311221040150502	4.5467427673543135	0.0046931502257010005	0.16951410277216603	0.001333210750573	10.938412287198224	9.898187745906684	7.254742908886291	1.3559429944805421	6.8987888486585085	0.097137632464524	0.013515263538526001	1.30599322238303	0.0034699357478920004	0.00031798124149800004	10.671258321500453	4.019494565130051
570.0.	0.12812659105957802	0.9605956474516861	9.574032996012145	0.42592687750782804	0.9997175096699851	1.9533922191948013e-05	13.429361193274515	0.00618797394153	0.15381202605846903	4.546967460946039	0.004468456633975	0.15335616798058901	0.0012782991453060002	10.945457190836738	9.909266420691308	7.3080178817629005	1.367814215538639	6.940193122938171	0.092379973957287	0.012550758951408001	1.241898964394269	0.003278531254476	0.000302967990019	10.481239385641725	4.039404352548346
585.0.	0.123440834668428	0.9430280893110291	9.572212382471314	0.42774749104866105	0.9997313962642931	1.696795927975336e-05	12.6630521632212	0.005587106462568	0.154412893537431	4.547170540694885	0.004265376885129	0.139480298965099	0.0012090984326520002	10.951555731788067	9.917622665128278	7.3585019225417785	1.3792507467883621	6.979241115720804	0.08809071698369901	0.011798348917024	1.194898478672961	0.0031053567033390004	0.000289081395711	10.344517901867631	4.056971910689002
600.0.	0.118767673304856	0.9271323049489001	9.571477418207142	0.428482455312833	0.999744460122407	1.4798910176311193e-05	11.937270106815584	0.005060966210432	0.154939033789567	4.547357391413106	0.004078526166907	0.12731881364438502	0.0011323401925530001	10.956862355183432	9.92397816064232	7.406431965975058	1.390209616424563	7.016212744140145	0.084152881027198	0.011188739543314001	1.159462827201749	0.002946145158141	0.000276017537597	10.247899483223982	4.072867695051132
615.0.	0.11415981729031201	0.9124058462833371	9.571510649139224	0.42844922438074906	0.9997568746230381	1.2939010407183373e-05	11.249790217404797	0.004593499282462	0.155406500717537	4.547531703558696	0.003904214021316	0.116493011661028	0.001052925953669	10.9614951171562	9.92889299137019	7.451991967371153	1.400669327455169	7.051313466530258	0.08048648825002801	0.01067657441515	1.131861801270981	0.002797933967577	0.00026360303696600003	10.180413849720907	4.087594153716694
630.0.	0.10965323200710801	0.8984863649907591	9.572105174212467	0.427854699307505	0.9997687409755841	1.1327759757159971e-05	10.598583860029374	0.0041738230459820004	0.15582617695401701	4.5476960018066475	0.0037399157733640003	0.10674552156280101	0.0009741428764020001	10.965547359341807	9.932783111101553	7.49532915724246	1.410622445551651	7.084697951254152	0.077036880534598	0.010232025617367	1.109580163566605	0.002658679019352	0.00025173668442	10.133589865993303	4.101513635009272
645.0.	0.10527057169716701	0.8851192440869731	9.573124183508908	0.42683569001106303	0.9997801215224871	9.922009586476646e-06	9.981784327353239	0.0037943188322430003	0.15620568116775602	4.547852028258038	0.0035838893219750003	0.09789658412318401	0.000898040603389	10.969095121654853	9.935948324029942	7.536565421340054	1.420070706040717	7.116486350905713	0.073766336692434	0.009835359276245001	1.090919136175944	0.002526966395962	0.00024035613751800003	10.101187535721154	4.114880755913057
660.0.	0.10102477283642601	0.872128608959549	9.574475194122757	0.425484679397218	0.9997910575243881	8.689805137891963e-06	9.397659325204309	0.0034494500518780003	0.156550549948121	4.548001002853323	0.0034349147266920003	0.089816524496294	0.00082579602073	10.972201886455554	9.9386004901992	7.575805092479949	1.4290218153354681	7.146775293323722	0.070648409666679	0.009473424925834	1.07472748883339	0.0024018086132360002	0.00022942013561600002	10.07875072928224	4.12787139104048
675.0.	0.09692206561404401	0.8593943449151371	9.576094107160458	0.42386576635951906	0.999801578346408	7.606573834736384e-06	8.844589851269525	0.003135033688193	0.15686496631180602	4.548143795719856	0.0032921218601590003	0.08240851074679001	0.0007580036152710001	10.974921670077887	9.940887496302187	7.613140222193025	1.437487361556419	7.175645242940451	0.06766419329979001	0.009137385327251	1.060221380010384	0.0022825049384120003	0.000218899313597	10.063161982621006	4.140605655084892
690.0.	0.09296424038372	0.8468350793189561	9.577935387278087	0.42202448624189004	0.9998117062017831	6.6527516809609565e-06	8.32105426830276	0.0028477880670490004	0.15715221193295	4.548281040408572	0.0031548771714440004	0.07559769265736101	0.0006948849766620001	10.977301089109291	9.942911891824275	7.6486541269549555	1.44548144186385	7.203165419844319	0.064799876285344	0.008821245002403002	1.046864094763778	0.00216854713494	0.00020877145822100003	10.052269553040697	4.153164920681074
705.0.	0.08915025226772201	0.8343960826922581	9.579965942809654	0.41999393071032304	0.9998214586889551	5.812287667927779e-06	7.825616266243309	0.002585048289427	0.15741495171057202	4.548413208469832	0.003022709110184	0.06932428052053101	0.00063643158312	10.97938078471965	9.9447446334599	7.682423768836895	1.453019751339355	7.229397091637307	0.062045134638363	0.008520893185734001	1.034285838334161	0.0020595563350800004	0.00019901897104900002	10.044600814015144	4.165603917307773
720.0.	0.08547731515113001	0.822040876027412	9.582161228605418	0.41779864491455904	0.999830850243805	5.071686083434792e-06	7.356915615089888	0.002344584131807	0.157655415868192	4.548540658918514	0.0028952586615020003	0.06353907012012601	0.0005824986837660001	10.981196439272635	9.946434891918717	7.714521353833526	1.460118970043625	7.254395784755776	0.059392067205903	0.008233478654133	1.022230187755092	0.001955240875194	0.000189627416199	10.039152744461502	4.177959123972617
735.0.	0.081941629018384	0.8097454934433991	9.584502698006546	0.41545717551343103	0.999839893045765	4.419380773805729e-06	6.913660886804263	0.002124481351046	0.15787551864895302	4.548663671362121	0.002772246217895	0.058200501622916005	0.0005328655255510001	10.982779529193634	9.948016901736507	7.74501540638339	1.466796344163671	7.2782127778751065	0.05683448367183801	0.007956999270356	1.010518254358286	0.001855368130136	0.000180584614239	10.035243476416598	4.190254506556629
750.0.	0.07853885441675	0.7974945917017591	9.58697609146499	0.41298378205498404	0.999848597631494	3.845316224656465e-06	6.494623568693769	0.0019230627957480002	0.158076937204251	4.548782468443232	0.0026534491367830003	0.053272691792376	0.00048727325533	10.984157903371695	9.949514680301997	7.773971493183343	1.47306939481463	7.300896116943682	0.054367422695841	0.0076900309347680005	0.9990246175401821	0.0017597456635700002	0.00017188002851100003	10.032409211490723	4.2025054082982685
765.0.	0.075264416600734	0.785278821644048	9.589570258439611	0.41038961508036204	0.9998569733365681	3.340658981396507e-06	6.098633176067889	0.001738834891259	0.15826116510874	4.548897231246503	0.0025386863335130003	0.048724091767290006	0.00044544834383800005	10.985356243059	9.950945250765074	7.801452711844296	1.4789557118378371	7.322491310055966	0.051986821346615	0.007431547419523001	0.9876610957392181	0.0016682085734110001	0.000163504323437	10.03033359085962	4.214721178355981
780.0.	0.07211369657885401	0.7730930527275081	9.592276329276089	0.40768354424388203	0.9998650286251941	2.897592333675636e-06	5.72457310220729	0.0015704505499090002	0.15842954945009002	4.549008110041504	0.0024278075385120003	0.04452655240219	0.000407116756301	10.986396438801494	9.952320831894385	7.827520021462071	1.484472804972283	7.343041806863336	0.049689284723229005	0.007180799708411001	0.9763657485932251	0.0015806109609110002	0.00015544903481	10.028799728690283	4.22690694727252
795.0.	0.069082147722739	0.7609351706016331	9.595087123242307	0.40487275027766806	0.9998727713406581	2.50916506298609e-06	5.37137703121837	0.001416682883666	0.158583317116333	4.549115231911519	0.0023206856684970002	0.040654659075194007	0.000372012269117	10.987297907307864	9.953650322359891	7.852232466555094	1.489637994340202	7.362589332034941	0.047471922417836	0.006937234475716001	0.9650953809942121	0.0014968201503730001	0.000147706319346	10.027657825353558	4.239064829398395
810.0.	0.066165363690945	0.7488052580552591	9.597996719830084	0.40196315368989405	0.9998802088966221	2.1691759832633545e-06	5.038025796574982	0.001276406140284	0.15872359385971502	4.549218706287379	0.0022172112926370003	0.037085247581754	0.00033988111415800005	10.988077863293745	9.954940306478356	7.875647328781315	1.49446832832202	7.381174119106291	0.045332229931563	0.006700438429621001	0.9538203984557321	0.001416712749349	0.000140268763382	10.026803379627683	4.251194741944769
825.0.	0.06335911469933	0.7367050316753171	9.601000145211792	0.39895972830818405	0.999887348423071	1.872082731686785e-06	4.723544604897758	0.001148581556329	0.15885141844367	4.549318629059237	0.0021172885207790004	0.033797043960467	0.000310484339011	10.988751556385008	9.956195736812365	7.897820229518569	1.498980520869613	7.3988350757514745	0.043268000609444	0.006470099832998	0.942521245776455	0.001340171945622	0.000133129236934	10.02616256170999	4.263294968324713
840.0.	0.06065936337376	0.7246374485569721	9.604093141201458	0.39586673231851904	0.999894196877067	1.612927432091039e-06	4.4270005678264575	0.001032246621291	0.158967753378708	4.549415085711717	0.0020208318682990003	0.030770390879685004	0.000283598762135	10.989332480012486	9.957420399087445	7.918805198860515	1.503190902907932	7.415609901381299	0.041277258547031	0.006245981494193	0.9311859146033671	0.0012670856402180002	0.000126280782937	10.025682402477349	4.275362551443057
855.0.	0.058062267601858	0.712606425675675	9.607271994028551	0.392687879491429	0.9999007611260611	1.387274450250176e-06	4.147500499487037	0.000926506755941	0.159073493244058	4.5495081537774205	0.0019277638025990002	0.027987035841399003	0.000259017077437	10.989832557198717	9.958617230622332	7.93865472157135	1.50711538419548	7.431535171240451	0.039358206147519004	0.006027901465128001	0.9198081742423311	0.001197345150238	0.00011971653394400001	10.025324213118578	4.287393574324354
870.0.	0.055564175293844005	0.700616633525828	9.610533406839581	0.38942646668039405	0.9999070480097081	1.19115709116046e-06	3.8841889462013093	0.0008305287342600001	0.15916947126573902	4.549597904803705	0.001838012776314	0.025429964571536002	0.00023654745699900001	10.990262306807113	9.959788540174067	7.957419767211876	1.5107694231635689	7.446646396696441	0.037509182149475004	0.005815718958973	0.908386292814883	0.0011308443045520001	0.000113429650296	10.025059168123473	4.299383366474201
885.0.	0.05316161431738901	0.6886733384116751	9.613874404342274	0.38608546917770203	0.9999130643847701	1.0210311223811658e-06	3.636246420788047	0.0007435353889070001	0.15925646461109202	4.549684405960997	0.001751511619023	0.023083268208987002	0.000216012870453	10.990630992936646	9.960936161367176	7.97514980943496	1.514168003028846	7.460978068424102	0.035728627370637006	0.005609323839278001	0.8969220915489611	0.001067478814599	0.000107413275234	10.024865336077072	4.311326661588356
900.0.	0.050851279788212	0.676782276406214	9.617292261138749	0.38266761238123004	0.9999188171565371	8.737336703662063e-07	3.402887817388323	0.000664801277343	0.159335198722656	4.549767721376303	0.0016681962037200001	0.020932036313584	0.00019725025712300003	10.990946759541266	9.962061561290795	7.991892837975466	1.517325612999193	7.474563687190716	0.034015056361483005	0.00540862858761	0.885420226048908	0.0010071458417830002	0.00010166050346700001	10.024725679261689	4.323217723593817
915.0.	0.048630020180085005	0.6649495478492441	9.620784447513657	0.37917542600632304	0.9999243132994031	7.464464680825228e-07	3.183360985072022	0.0005936490759560001	0.159406350924043	4.549847913246369	0.001588004333657	0.018962269943514	0.00018010963502	10.991216751932319	9.96316591874116	8.007695365877904	1.5202562337508452	7.487435785607269	0.032367033788925005	0.005213562024888	0.8738876229956051	0.0009497437088440001	9.616436060222322e-05	10.02462670162638	4.335050452150785
930.0.	0.046494823236667	0.653181525245289	9.624348588039368	0.375611285480616	0.9999295598685691	6.366627179577694e-07	2.976945440101319	0.000529446529808	0.159470553470191	4.549925042765665	0.0015108748143630002	0.017160810526326002	0.00016445319785100002	10.99144722652204	9.964250181819526	8.022602433846398	1.522973326597631	7.499625943309581	0.030783154778780002	0.005024064306122	0.8623330242789751	0.0008951717195320001	9.091779143616871e-05	10.02455753070801	4.346818474754739
945.0.	0.044442802339794	0.6414847701460861	9.62798242952411	0.371977443995873	0.9999345640044001	5.421570276411287e-07	2.7829511979970762	0.00047160382676400005	0.159528396173235	4.549999170892313	0.0014367466877170001	0.015515281236869	0.000150154430466	10.991643649946825	9.965315111397574	8.036657613153595	1.525489825936942	7.511164797421397	0.029262028704420004	0.004840082870419001	0.8507666066364191	0.000843330061928	8.591365560598363e-05	10.02450928991779	4.35851522985394
