time	IkBa_cytoplasm	IkBa_mRNA_cytoplasm	IkBa_mRNA_nucleus	IkBa_pre_mRNA_1	IkBa_pre_mRNA_2	JNK	JNK_P	LPS	MSK1	MSK1_P	TNFR1_EL	TNFR1_cytoplasm	TNFa_TNFR1_EL	TNFa_TNFR1_cytoplasm	TNFa_mRNA_LSEC	TNFa_mRNA_MC	TNFa_pre_mRNA_LSEC	TNFa_pre_mRNA_MC	p38	p38_P	p65_2P	p65_IkBa_nucleus	p65_cytoplasm	p65_nucleus	s11	s14	s15	s16	s19	s3	s5	s8
0.0.	0.55058691598	1.60369939579	4.9841744368700006e-05	3.03526599518	3.03526599518	0.877445711539	0.122554288461	5.0	14.9999045726	9.542741592520001e-05	0.00122834645669	5.5275590551200005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.9989230822399999	0.0010769177598	0.21325460372	0.856160337815	0.00034619817080800005	0.0173054365774	1.10117373739	0.29999953587	4.64130164839e-07	0.0	0.0428079065081	0.00436660368455	0.0721269955858	0.21831121062199998
900.0.	0.349540080320904	1.609615834368335	5.439585113973706e-05	3.9221738272680753	3.312612313510734	0.860651842349316	0.139348157650682	3.629458045089334	14.999895407135869	0.000104592880062	0.001106981686823	4.9814668548875664e-05	1.19225720360677e-09	2.9640280926112895e-05	2.9384084353027623e-08	1.670412726510967e-07	0.017501139725736	0.008829869119026001	0.9987955047312501	0.0012044952685490002	0.23929343580439402	0.698609743930337	0.000631086488594	0.031549705634844	0.6990803282811211	0.29999814092791105	1.859072252772084e-06	1.9022213976365223e-05	0.034930227023743	0.008000606071848	0.196916539532864	0.39997079398276403
1800.0.	0.024692333128016	1.81686741624609	0.00014204959121500002	16.104717052944512	8.650668228638235	0.821328096266263	0.178671903733734	2.634593137767788	14.999870881803194	0.000129118212731	0.000746048352236	3.357325985352015e-05	2.274434814871507e-09	0.00011779049990900001	5.6723058095376164e-08	3.279073284349747e-07	0.033752269785985	0.017143379140324003	0.9985082456437631	0.001491754356037	0.37636413331429003	0.36737371642153904	0.0036125918936950004	0.180627293411411	0.049384662810666	0.299996874195589	3.1258045753377976e-06	5.384396887283457e-05	0.018368477274205	0.01202775025661	0.20069876028733802	0.6013304298422381
2700.0.	0.023751758393174	3.529719058016766	0.000555041474985	50.46235571524806	33.80122771612594	0.7819647919308851	0.21803520806911303	1.912429050196784	14.999845587018237	0.00015441299767100002	0.000247966019193	1.1159928994502511e-05	2.5217569623136063e-09	0.000239437107846	8.161684276828002e-08	4.768623132700534e-07	0.048549319708478006	0.024838253419688	0.998234842606401	0.001765157393399	0.620072875931025	0.16955379142012603	0.007574871370077001	0.378739772656965	0.047503403078161005	0.299996583903931	3.416096232487778e-06	0.00017961404784	0.008477547827940001	0.009865116474007	0.119025338753869	0.493223099256528
3600.0.	0.101687590040251	7.642879850992446	0.0008934720939390001	55.493014306700545	54.41074313718326	0.7933871200868311	0.206612879913167	1.388216199303678	14.999850930223825	0.00014906979209	1.225468283870403e-05	5.523623425535759e-07	5.705823722138497e-10	0.000297006014091	1.037806622009092e-07	6.120422646125226e-07	0.06172307474317901	0.031818280740922	0.9983496550442371	0.001650344955563	0.754181087192838	0.333276307686651	0.004767427499384001	0.23836517372318802	0.203374802337384	0.299998867782792	1.1322173716669429e-06	0.000822326842151	0.016663629403079	0.0062462033094950005	0.11032261739165601	0.312288853950466
4500.0.	0.262825325873606	11.06392308733172	0.0006139660353030001	23.62972279967502	37.389120132625415	0.822519538936862	0.177480461063135	1.007694489640158	14.999871823884877	0.000128176131032	4.369155750176723e-06	1.9747908449540488e-07	4.604330383957998e-10	0.000298931958921	1.230339130006111e-07	7.319463902453006e-07	0.073166299692474	0.038006335617152005	0.9985717529905691	0.0014282470092310002	0.65271750256489	0.550309471079736	0.0012519075874980001	0.062593122476006	0.525650357072857	0.29999899695679	1.003043373749019e-06	0.0018612247064760002	0.027515301192877	0.005379183498477	0.12175365824944201	0.26893169738731804
5400.0.	0.417178479874858	11.575670733100578	0.00028432232379	9.949877983693774	17.314559599831018	0.837816456103571	0.162183543896426	0.7314769738047171	14.999881940766977	0.00011805924892100001	2.694943730986698e-06	1.22138070711335e-07	4.535663593098259e-10	0.00029934085585200005	1.393332677467086e-07	8.356836792142038e-07	0.08285339798766	0.043357095204214005	0.9986760467880741	0.001323953211725	0.5363736358579241	0.617815122183177	0.000702518802276	0.035123362171856	0.8343566999252671	0.299999004998237	9.950019262621446e-07	0.002972494276202	0.030890583664404003	0.005842495836014001	0.139508635633149	0.292094815940631
6300.0.	0.547769534437319	10.569731178068086	0.000140374207547	5.774764733209198	8.548472651118095	0.8456207718706851	0.154379228129312	0.53097299698137	14.999886560558352	0.000113439457562	1.940732855866016e-06	8.819829755167756e-08	4.515436350703655e-10	0.00029952505804100004	1.527813744506423e-07	9.231386235409411e-07	0.09084555271260401	0.047865485935532005	0.998723621979519	0.00127637802028	0.45997797347788105	0.647157998554172	0.000514301158529	0.025711932823403002	1.095538834329605	0.29999900736648505	9.926336788905205e-07	0.004109262315255001	0.032357726324746004	0.006381824279555	0.148590341048562	0.31906001970233905
7200.0.	0.6504701190380511	9.199278842219707	8.70704210114614e-05	4.260636468228835	5.302403412898922	0.8495879407343111	0.15041205926568602	0.385428842754302	14.999888661596259	0.00011133841966900001	1.5199102514844508e-06	6.926122403571299e-08	4.507026523460786e-10	0.000299627836093	1.6360777555629661e-07	9.949955560187842e-07	0.097279353873109	0.051567769304098	0.9987452549700261	0.001254745029773	0.414670629531094	0.6608256542983291	0.00042568988208200004	0.021280996770224003	1.300940026320951	0.299999008351145	9.916490181661187e-07	0.005237235129617	0.033041108456183	0.006779570660898001	0.153323084905601	0.33894671994042
8100.0.	0.7243415109111051	7.883931370280607	6.613248405706218e-05	3.587747311333849	4.027333368799797	0.851602913841195	0.148397086158801	0.279779562580309	14.999889616959992	0.00011038305595000001	1.256411258410845e-06	5.740377231958723e-08	4.502838706331233e-10	0.000299692190735	1.721292509368387e-07	1.052612057910637e-06	0.10234320548946801	0.054534839742304005	0.998755092718076	0.001244907281722	0.388971414085288	0.6673522848829351	0.00037921214175	0.018956888028798	1.448682831497791	0.29999900884143005	9.911587331293689e-07	0.006329719649410001	0.033367439657322	0.007033809706486	0.15593895690602103	0.351658354758116
