time	Active_R2	Active_Rec	Active_Rec_endo	Inactive_Rec	S2_c	S2_n	S4_c	S4_n	S7	Smad7mRNA	Smad7mRNA1	TGFb	TGFb_In	TGFb_R1_endo	TGFb_R1_surface	TGFb_R2_endo	TGFb_R2_surface	pS2_c	pS2_n	pS2_pS2_S4_c	pS2_pS2_S4_n	pS2_pS2_pS2_c	pS2_pS2_pS2_n
203.0.	1.033427793361089	0.49552089014812206	0.082166337862211	13.988972573494294	1129.9686270263635	435.8325326481497	573.5253956327774	170.36281534338306	62.75207634578436	0.42023966821352604	2.5315488414073553	92.91437608151016	0.026377381167324004	10.976599975242571	6.109499878165955	1.751001262864811	0.156527784488381	0.12245514587430101	0.354771329821823	23.582917931971355	59.79567277281701	0.23565236748790502	43.39949657626498
217.0.5.0	1.029754585520059	0.485075280352236	0.08040451406448601	14.00813453747086	1134.8569247882301	437.54104378718495	574.7938395944603	170.14386846697002	64.19011867860448	0.380001494925336	2.309343351526959	92.4278864259791	0.026253284395264	10.991337482054206	6.121928416517564	1.7429616280978562	0.157084238727094	0.12118539057500101	0.35066226987264704	23.143896108369503	58.35577537306832	0.227715764217629	41.55848235574902
232.0.	1.026697789294003	0.47656998650078003	0.07897197772219801	14.021547607401045	1139.0952607172253	439.0280854173964	575.8300112552482	169.97400663900308	65.39745487534957	0.347824966654567	2.133342361300752	91.94394271767828	0.026149502733512003	11.002600130025648	6.131672538334453	1.737633742403021	0.15767652559240902	0.12015801842233101	0.34717968601768	22.791471879226535	57.158142337745936	0.22146518794490402	39.926864246160044
246.0.5.0	1.024105121717148	0.46953256697036305	0.07778839674691801	14.030620359752294	1142.7678613830772	440.3205739521569	576.6858316368208	169.83969255074587	66.41996304676907	0.322299214154085	1.9942698624607362	91.46253170079576	0.026061077903562	11.011221706732549	6.139384574095686	1.734356340982464	0.158296616850402	0.11931366059949201	0.344222223073108	22.503651534117086	56.156456353076734	0.21644995657328603	38.50278865807037
261.0.	1.021863428823527	0.46361500106866005	0.07679458477324301	14.036394874388623	1145.9565352931459	441.44550799649744	577.4012265796064	169.73116534289355	67.29494514868546	0.302092877089561	1.884159149907443	90.98364017213433	0.025984362246859002	11.0178474591396	6.145559095348811	1.732639582616251	0.158938503977981	0.11860812604121601	0.341700830220517	22.2643436654679	55.31280941265592	0.212348020206612	37.27197894679627
275.0.5.0	1.019888775522857	0.458560808847547	0.07594693073533	14.039641079590465	1148.7360454490436	442.428049468842	578.0066866901332	169.6414696595711	68.05201769152814	0.286062760510625	1.7965202323168161	90.50725498520906	0.025916671550705	11.022971287537196	6.150568401186527	1.732121742061056	0.15959770152413102	0.11800875543884301	0.339539638935114	22.061822491799838	54.59662722226152	0.20892910405822002	36.21430568856696
290.0.	1.018118919400981	0.454180316102246	0.07521319605033701	14.040928867065276	1151.172215452681	443.290645593573	578.5254514797198	169.56567767207864	68.71437321429666	0.273276898058673	1.7262282372220161	90.03336305317977	0.025856023562141003	11.026967346160673	6.154691298141469	1.732535541057725	0.160270869249507	0.11749146186099801	0.337675257822025	21.887541619633677	53.98345137491282	0.20602791127393602	35.30781098973921
304.0.5.0	1.016507648489519	0.450332462180757	0.07456941871863901	14.040681797117923	1153.3215870468355	444.0527601411408	578.9752544626701	169.50030309163301	69.30004565664373	0.262998623221047	1.669311842289087	89.56195135090623	0.025800945874364004	11.030116682101797	6.15813593087014	1.733682856432188	0.160955523754601	0.11703845213528301	0.33605539252501304	21.735251104759325	53.453801019206225	0.20352505481952501	34.53102933939642
319.0.	1.015020558890914	0.44691157590970404	0.07399766110255501	14.039216524024537	1155.2319084078829	444.7309440716682	579.3696720002035	169.4428745753454	69.82302539879166	0.254656482856408	1.622727789579979	89.09300691635575	0.025750336557034	11.032629085519138	6.161057522347037	1.735416071021958	0.161649819561503	0.11663652368674401	0.33463726515186604	21.600353600533037	52.99218946887993	0.201333622045509	33.864209651110244
333.0.5.0	1.013631929394526	0.443837816834986	0.073484381385922	14.036771514047075	1156.943019623522	445.33907947326134	579.7191475405451	169.39163140822677	70.29417902203173	0.247812105856295	1.5841579985190521	88.62651685153753	0.025703363646578003	11.034660516213298	6.163571923749695	1.737624461527604	0.16235238421752402	0.11627581362449901	0.333386071308907	21.479440377679477	52.58630800102231	0.19938974455545802	33.2898540853877
