time	TFPI	VIIa_TF	VIIa_TF_X	VIIa_TF_Xa	VIIa_TF_Xa_TFPI	X	Xa	Xa_TFPI	Xa_TFPI_VIIa_TF
0.0.	2.399999	1.024	0.0	0.0	3.0814879110195774e-33	169.9999	9.860761315262648e-32	0.0	0.0
0.0.15.0	1.7974109134555332	0.26478945313547303	0.172164816315605	0.11730501585339301	0.46873843990545006	154.18764236528958	14.92019971599692	0.13284737184894002	0.0010022747900760001
0.0.3.0	1.3370203921620791	0.157311328064589	0.09684927101819801	0.074940408140406	0.690704759079186	146.10705664176152	22.65807507124195	0.368079615061117	0.004194233697618
0.0.44999999999999996.0	0.9953439250271641	0.10349980559194201	0.061576916263622	0.051357038459885006	0.7994194712208771	141.27995615727076	27.202354813032905	0.597088835288288	0.00814676846367
0.0.6.0	0.739765052502926	0.074266267410797	0.04315568666844	0.037830112179261	0.856703938967565	138.05683237419507	30.20184787946013	0.791486013755576	0.012043994773932
0.0.75.0	0.548118943912703	0.057138061482287006	0.032625723782692004	0.029653056748234003	0.8889483972962311	135.7087501198006	32.37699104358109	0.9472968981005131	0.015634760690551003
0.0.8999999999999999.0	0.40476118063348104	0.046428646242731006	0.026145815293608002	0.024442280774381	0.9080993814676871	133.87923839732125	34.074835687244146	1.06825456167724	0.01888387622159
1.0.05.0	0.298052135872278	0.039350227970559	0.021906542341141002	0.020957788950227003	0.9199635462061111	132.37861539904648	35.476473405534215	1.160161423389652	0.021821894531958003
1.0.2.0	0.21909924794902502	0.034440238592422005	0.018984640915080002	0.018523970046660003	0.927558734632522	131.0987852826572	36.682706354329895	1.228848601605141	0.024492415813311002
1.0.3499999999999999.0	0.16105449381393203	0.030884440953546	0.016876499940674	0.016754740704053	0.932548599350237	129.9746330292344	37.75269122393463	1.279460187784343	0.026935719051487002
1.0.5.0	0.11865239138948001	0.028206147565212003	0.015291847793814001	0.015419711853382001	0.9358973514666231	128.96512286646012	38.72271896528195	1.31626431582293	0.029184941320966003
1.0.65.0	0.08786800295952	0.026114447165901004	0.014055682729431002	0.014376237561401	0.938187352377946	128.04340695436227	39.61593012830623	1.342677364497215	0.031266280165317004
1.0.7999999999999998.0	0.06564830212839201	0.024425746905622003	0.013058605518132002	0.013533301098606001	0.9397820946424471	127.19134564292116	40.4476117525903	1.361368351393971	0.033200251835188
1.0.95.0	0.049696811792345	0.023021057120834	0.012230216833343	0.012831434784173002	0.9409142718359	126.39632200486737	41.22821415530726	1.374384896946007	0.035003019425746004
2.0.1.0	0.038300734813944005	0.021821620059221003	0.011524145405937	0.012231066578381002	0.9417356615470821	125.64931451177232	41.965132011057136	1.383275097229599	0.036687506409374
2.0.25.0	0.030193206559596	0.020774417201938	0.010909251118157002	0.011705488886782	0.9423465904058971	124.94369268105454	42.66378678549994	1.389194950647284	0.038264252387221004
2.0.4.0	0.024444702532382002	0.01984324054781	0.010364264178380002	0.011236470458827	0.9428139813948171	124.27444515551477	43.328299812380216	1.392998272652637	0.039742043420162
2.0.55.0	0.020378435031008002	0.019003030235699003	0.009874419550667	0.010811440707730002	0.943182743792861	123.6376752172809	43.961918357491506	1.395309455463091	0.041128365713039
2.0.6999999999999997.0	0.017505218235084	0.018236201889258	0.009429294308915	0.010421643803497001	0.9434831319608891	123.03026616623191	44.567289113890496	1.396580921766589	0.042429728037437005
2.0.85.0	0.015473895832068001	0.017530224740249	0.009021393590981001	0.010060909661091001	0.943735582459795	122.44965681463391	45.14663577794584	1.397137632160255	0.043651889547881004
3.0.	0.014034023698590001	0.016876006104489	0.008645214413072	0.009724827220844001	0.9439539315460411	121.8936894414601	45.701875540604355	1.3972110240398181	0.044800020715550004
3.0.15.0	0.01300806618901	0.016266805651049	0.008296620450013	0.009410184967195001	0.9441475713519891	121.36050593381586	46.234696326955714	1.396964544879249	0.045878817579751006
3.0.3.0	0.012270879822665	0.015697502406539002	0.0079724219719	0.009114591220437	0.9443229007167361	120.84847620882299	46.746608657807116	1.396512635776211	0.046892583684384
3.0.4499999999999997.0	0.011734710368169001	0.015164098615448	0.0076700923775860005	0.008836216287854	0.9444843029719091	120.35614837169817	47.23898103000433	1.395934696912721	0.047845289747198004
3.0.5999999999999996.0	0.011338313711721	0.014663383412998	0.007387576195794001	0.008573617525468001	0.944634804862659	119.88221356842527	47.71306455156494	1.3952852634225401	0.048740618003078
3.0.75.0	0.011039128747126	0.014192704558240002	0.007123158533053	0.008325620858114	0.9447765200768701	119.4254808096855	48.17001053967023	1.3946013552022811	0.049581995973720004
3.0.9.0	0.010807687179225001	0.013749813259144001	0.0068753758702	0.008091240700044001	0.9449109472737741	118.98485859008656	48.61088348052218	1.393907742650165	0.050372622896834
4.0.05.0	0.010623648142552001	0.013332758400799002	0.006642954707668	0.007869625928276001	0.945039169957487	118.55934116454107	49.03667090296533	1.393220690894193	0.051115491005766005
