time	AC_PKA_cyto_mem	AC_active_cyto_mem	AC_cyto_mem	AMP_cyto	ATP_cyto	BAR_G_cyto_mem	BAR_cyto_mem	B_Raf_active_cyto	B_Raf_cyto	GRK_bg_cyto	GRK_cyto	G_GDP_cyto	G_a_s_cyto	G_protein_cyto	MAPK_active_cyto	MAPK_cyto	MEK_active_cyto	MEK_cyto	PDE4_P_cyto	PDE4_cyto	PDE_high_km_cyto	PKA_cyto	PP2A_cyto	PP_PDE_cyto	PTP_PKA_cyto	PTP_PP_cyto	PTP_cyto	R2C2_cyto	bg_cyto	c2_R2C2_cyto	c3_R2C2_cyto	cAMP_cyto	c_R2C2_cyto	iso_BAR_G_cyto_mem	iso_BAR_cyto_mem	iso_BAR_p_cyto_mem	iso_extra
371.0.	0	255.84383692852356	44.15616307147617	3141758.3382158056	2878082.9755404727	0.588707120708155	0.01172287961907	105.42066645463179	14.979333545368263	0.169060062886583	0.43293993711342404	0.7940091298864971	6.976070890824627	2089.532676352932	22.358791713333417	194.3612082866666	79.87005287620408	28.48994712379592	142.31183554151116	98.48816445848821	301	7.127721149150844	60.2	120.4	10.548594965275358	60.2	109.85140503472492	82.13891719428398	58.769787343529224	0.023195177404346002	0.10838496570840701	98.80203234791314	31.001781513452368	93.05367408259627	0.33645618983784303	0.009439727238986001	5851.880774000577
378.0.	0	255.8466626011147	44.15333739888509	3144792.3852162594	2875048.4989038846	0.5887057675018891	0.011722856546002	105.82061891074112	14.579381089258934	0.16906264511860902	0.432937354881398	0.794055776235665	6.976591848804442	2089.531586663639	22.446188700851213	194.2738112991488	79.97549720723633	28.384502792763662	144.33444094615996	96.46555905383943	301	7.334437720429729	60.2	120.4	10.859403330587325	60.2	109.54059666941295	81.64682046347089	58.770917500144385	0.023444881799866	0.11172767967805002	98.11248690502245	31.283569254621362	93.05346018803604	0.33645559214660203	0.009655595769781	5851.880771523272
385.0.	0	255.84890399125803	44.151096008741774	3147826.412436229	2872014.0161784654	0.588704414574395	0.011722832646766001	106.20031538299376	14.199684617006282	0.169064695006611	0.43293530499339605	0.794092795449792	6.977005116783281	2089.530731140753	22.53209835489163	194.18790164510835	80.07461751078841	28.28538248921158	146.28843751821614	94.51156248178324	301	7.54157050547047	60.2	120.4	11.170260348497251	60.2	109.22973965150301	81.16232625495623	58.771814015478014	0.023689316761006003	0.11508375597094501	97.45514320255832	31.557330166841254	93.05324632928644	0.33645495683180404	0.009871466660896	5851.880769044985
392.0.	0	255.85067832666775	44.149321673332075	3150860.415494799	2868979.533479752	0.5887030618704571	0.011722808087065	106.56125377997837	13.838746220021676	0.169066319317094	0.43293368068291205	0.7941221176027691	6.9773322831486535	2089.5300628216955	22.616677309571337	194.10332269042863	80.16797106553626	28.192028934463746	148.17666909016086	92.62333090983857	301	7.749109716029661	60.2	120.4	11.481143642191368	60.2	108.91885635780886	80.68515112836364	58.77252374676781	0.023928669061453002	0.11845247825098701	96.82801379155221	31.823358008294157	93.05303249927508	0.336454291439354	0.01008733932834	5851.880766565911
399.0.	0	255.85207931551105	44.14792068448875	3153894.391100754	2865945.055705993	0.588701709345928	0.011722782999384	106.9047871049367	13.495212895063338	0.16906760341062002	0.43293239658938604	0.794145286070382	6.9775906115489255	2089.5295441589506	22.700063805526224	194.0199361944737	80.25605061140686	28.103949388593133	150.00186583669904	90.79813416330032	301	7.957045989088023	60.2	120.4	11.792031935232188	60.2	108.60796806476806	80.21502866405866	58.77308415731084	0.02416311436682	0.12183317913842101	96.22925446500106	32.08192905334795	93.05281869234736	0.336453602002363	0.010303213305251	5851.880764086209
406.0.	0	255.85318186496315	44.1468181350366	3156928.336818007	2862910.586782414	0.588700356965513	0.011722757489642001	107.23214061814288	13.167859381857133	0.16906861553097502	0.432931384469031	0.7941635349167621	6.977793906153693	2089.52914513376	22.782380329544267	193.93761967045566	80.33929356158293	28.02070643841708	151.76664536383353	89.03335463616583	301	8.165370303902606	60.2	120.4	12.10290485490337	60.2	108.29709514509688	79.75170818132311	58.77352519853208	0.0243928181162	0.125225235813286	95.65715354844843	32.33330346084469	93.05260490398248	0.336452893344226	0.010519088218414002	5851.880761606006
413.0.	0	255.85404585319174	44.14595414680794	3159962.250879436	2859876.129856471	0.588699004700996	0.011722731642517002	107.5444266140171	12.855573385982902	0.16906941023584002	0.43293058976416604	0.794177850826807	6.977953204198759	2089.5288417472952	22.863735803030398	193.85626419696956	80.41808965636952	27.94191034363051	153.47351459510926	87.32648540489004	301	8.374073914408873	60.2	120.4	12.413742772092698	60.2	107.98625722790752	79.2949535633093	58.77387081542807	0.024617936322419	0.128628066037195	95.11012183402882	32.577726519922074	93.05239113056626	0.33645216932105904	0.010734963769476	5851.880759125405
420.0.	0	255.85471914462914	44.14528085537051	3162996.1320393137	2856841.6874539317	0.5886976525298181	0.011722705525704001	107.84265719114347	12.557342808856559	0.16907003114045802	0.43292996885954904	0.7941890226589241	6.9780773301470305	2089.5286148139317	22.94422740867211	193.77577259132784	80.49278736339278	27.867212636607217	155.1248722647534	85.6751277352459	301	8.58314829426667	60.2	120.4	12.724526671173777	60.2	107.6754733288265	78.84454218008361	58.77414015059131	0.024838616298964	0.13204112455594302	94.58668317612897	32.81542978479468	93.05217736920926	0.33645143301559305	0.010950839719939001	5851.880756644487
427.0.	0	255.8552400003202	44.14475999967946	3166029.9794564326	2853807.261603639	0.588696300433946	0.01172267919332	108.12775532627835	12.272244673721667	0.16907051311165303	0.43292948688835303	0.794197681085108	6.978173339024832	2089.5284489962287	23.023942124549457	193.69605787545046	80.56369926108196	27.796300738918045	156.72301186295354	84.07698813704577	301	8.792585092323359	60.2	120.4	13.035238044523346	60.2	107.36476195547695	78.40026390154839	58.7743485070623	0.025054997320849003	0.135463899847788	94.08546574595411	33.046632108959464	93.05196361760167	0.336450686892235	0.011166715879148002	5851.880754163315
434.0.	0	255.85563900469435	44.144360995305334	3169063.792601681	2850772.8539372487	0.5886949483989641	0.011722652688628	108.40056450948593	11.999435490514111	0.169070884022187	0.43292911597782	0.794204330296513	6.978246871038177	2089.528332033275	23.102958019878397	193.61704198012148	80.63110659161443	27.728893408385584	158.27012490774715	82.52987509225214	301	9.002376096659923	60.2	120.4	13.345858807272696	60.2	107.05414119272757	77.96192019256819	58.77450811825135	0.025267211225943	0.138895911184775	93.60519392809545	33.27154058836107	93.05174987389697	0.336449932921054	0.011382592094699	5851.880751681946
441.0.	0	255.85594060577182	44.14405939422784	3172097.571185076	2847738.4657689505	0.5886935964133491	0.011722626046210001	108.6618571539148	11.738142846085237	0.16907116615344803	0.43292883384655906	0.794209373359628	6.978302435185865	2089.528254123701	23.181345355186007	193.5386546448139	80.6952631308995	27.66473686910054	159.7683044420451	81.03169555795422	301	9.212513205707793	60.2	120.4	13.656371228677896	60.2	106.74362877132235	77.52932328317532	58.77462876354639	0.025475382962666	0.142336705977021	93.14468083289438	33.490351422177056	93.05153613661908	0.33644917267692104	0.011598468244764001	5851.880749200415
448.0.	0	255.85616434635565	44.143835653643976	3175131.315098248	2844704.0981591945	0.588692244467886	0.011722599293712001	108.91234195827063	11.4876580417294	0.169071377316937	0.43292862268307003	0.794213132492636	6.978343636062115	2089.528207432369	23.25916752100402	193.46083247899594	80.756398493516	27.603601506484043	161.2195486740959	79.58045132590343	301	9.4229884051887	60.2	120.4	13.966757877137049	60.2	106.43324212286315	77.10229540728497	58.774718260508934	0.025679631089341	0.145785857372414	92.70282139265622	33.703250699064434	93.051322404588	0.336448407418773	0.011814344231955001	5851.88074671876
455.0.	0	255.85632584820476	44.14367415179491	3178165.02436921	2841669.751965634	0.588690892555213	0.011722572453234001	109.15267037107687	11.247329628923165	0.169071531750865	0.43292846824914105	0.794215865278391	6.978373355213048	2089.528185695989	23.336481842437987	193.383518157562	80.81472096751446	27.54527903248557	162.62576469596772	78.17423530403163	301	9.633793749847005	60.2	120.4	14.277001576410003	60.2	106.12299842359019	76.6806681038817	58.774782858381506	0.025880068229951002	0.149242962086607	92.27858600658269	33.91041511595462	93.0511086768605	0.336447638152983	0.012030219978426002	5851.880744237006
462.0.	0	255.85643759874645	44.14356240125325	3181198.699126891	2838635.427883848	0.588689540669442	0.011722545542441001	109.38344228204905	11.016557717950981	0.169071640836951	0.43292835916305505	0.7942177776275091	6.978393896143672	2089.528183907813	23.413340271724206	193.30665972827586	80.8704199559955	27.489580044004537	163.9887722279899	76.81122777200945	301	9.844921349122858	60.2	120.4	14.587085371027651	60.2	105.8129146289726	76.26428157515379	58.7748275526835	0.026076801490581003	0.15270763844048202	91.87101469794327	34.11201263579213	93.0508949526825	0.33644686568402504	0.012246095421949	5851.880741755172
469.0.	0	255.8565095799457	44.14349042005406	3184232.3395733978	2835601.126479889	0.588688188805868	0.011722518575455	109.60521104632217	10.794788953677864	0.169071713673451	0.43292828632655506	0.794219034142512	6.978407100254669	2089.5281980655654	23.48978998676377	193.23021001323627	80.92366808817931	27.436331911820705	165.31030734807166	75.48969265192771	301	10.056363356061905	60.2	120.4	14.896992499232672	60.2	105.50300750076765	75.85298409653122	58.77485633671283	0.026269932840349	0.15617952458442702	91.47921174692924	34.308203089981944	93.05068123145128	0.33644609065497405	0.012461970512779	5851.880739273277
476.0.	0	255.85654977099895	44.14345022900085	3187265.945962404	2832566.8482163046	0.58868683696073	0.011722491563564	109.81848793105998	10.581512068940054	0.169071757533255	0.43292824246675105	0.794219766403747	6.9784144395328855	2089.5282249699376	23.565873910357183	193.15412608964283	80.97462305140186	27.38537694859818	166.59202617381115	74.20797382618824	301	10.268111958878505	60.2	120.4	15.206706372084533	60.2	105.19329362791582	75.44663147403121	58.774872402603116	0.026459559460248003	0.15965827689078402	91.10234076344062	34.49913873073911	93.050467512685	0.33644531357988605	0.012677845211155002	5851.880736791334
483.0.	0	255.85656455016826	44.14343544983153	3190299.518582396	2829532.5934729353	0.588685485131019	0.011722464515793	110.02374606050856	10.376253939491463	0.169071778230088	0.432928221769918	0.7942200795936111	6.978417090654025	2089.5282620634957	23.641631162257838	193.07836883774232	81.02342918644926	27.33657081355077	167.83550847267202	72.96449152732734	301	10.480159374689977	60.2	120.4	15.516210557601013	60.2	104.88378944239936	75.04508654473196	58.774878302051164	0.026645774062992	0.163143568497631	90.73962016543881	34.68496473801729	93.05025379599854	0.336444534869682	0.012893719485291001	5851.880734309354
490.0.	0	255.8565590159918	44.143440984008	3193333.057743756	2826498.36256354	0.588684133314333	0.011722437439353	110.2214239243241	10.178576075675888	0.169071780411256	0.43292821958875005	0.7942200577921861	6.978415994223506	2089.528307301909	23.717097454070988	193.00290254592912	81.0702188813789	27.289781118621125	169.0422611815207	71.75773881847871	301	10.692497845022109	60.2	120.4	15.825488769005412	60.2	104.57451123099499	74.6482187165755	58.774876074802755	0.026828665186588004	0.16663508798878102	90.39031903024578	34.8658196852268	93.05004008108402	0.336443754852835	0.013109593309782001	5851.880731827347
497.0.	0	255.8565372440465	44.14346275595326	3196366.5637688586	2823464.155749092	0.58868278150875	0.011722410340012	110.41192850460502	9.988071495394971	0.16907176779166003	0.43292823220834603	0.7942197682106701	6.978411902135062	2089.528359051007	23.792305435334157	192.9276945646659	81.11511379309276	27.244886206907257	170.21372182171652	70.58627817828294	301	10.90511963275476	60.2	120.4	16.134524856310865	60.2	104.26547514368953	74.25590354405067	58.774867351363326	0.027008317464122	0.1701325381964	90.05375328812785	35.04183596753384	93.04982636769532	0.33644297379192	0.013325466664318001	5851.880729345318
504.0.	0	255.85650249219438	44.14349750780538	3199400.0369845578	2820429.973248393	0.5886814297127331	0.011722383222378	110.59563806916228	9.804361930837699	0.169071743340863	0.43292825665914303	0.7942192645756181	6.978405415429748	2089.5284160044894	23.867284997742516	192.85271500225758	81.15822592114054	27.20177407885947	171.3512617999294	69.44873820007011	301	11.11801702023328	60.2	120.4	16.443302800607206	60.2	103.95669719939318	73.86802233662569	58.77485343510333	0.027184811871956004	0.17363563511402602	89.72928222955026	35.21314019615484	93.04961265563571	0.336442191896827	0.013541339532664001	5851.880726863274
511.0.	0	255.85645736464778	44.14354263535197	3202433.4777165446	2817395.8152465746	0.588680077925057	0.011722356090135002	110.77290467191001	9.627095328089943	0.16907170943263	0.432928290567377	0.7942185898342861	6.978397014560439	2089.5284771181437	23.942063543360565	192.77793645663954	81.19965855431064	27.160341445689372	172.4561895880771	68.3438104119225	301	11.331182308318382	60.2	120.4	16.751806710526097	60.2	103.64819328947432	73.48446179709113	58.77483536789162	0.027358225958343002	0.17714410690903	89.41630529955731	35.379853561722896	93.04939894474795	0.336441409335334	0.013757211901843001	5851.880724381218
518.0.	0	255.85640394311702	44.14359605688279	3205466.8862851686	2814361.6819018824	0.588678726144739	0.011722328946229	110.94405639563293	9.45594360436701	0.16907166796446302	0.43292833203554404	0.794217778317254	6.978387083585021	2089.5285415572666	24.016666221741154	192.703333778259	81.23950710734483	27.120492892655175	173.52975377836725	67.2702462216323	301	11.544607816186268	60.2	120.4	17.060020820451467	60.2	103.33997917954895	73.10511368723645	58.77481398256118	0.027528634054222	0.180657693024693	89.11425915476218	35.54209216949821	93.0491852349063	0.336440626241558	0.013973083761484002	5851.880721899153
525.0.	0	255.85634389164412	44.14365610835563	3208500.263002401	2811327.5733511043	0.5886773743709931	0.011722301793014001	111.10939936761919	9.290600632380732	0.16907162045315802	0.43292837954684904	0.7942168574671941	6.9783759295060594	2089.528608654625	24.091116140113225	192.62888385988697	81.27785986245034	27.08214013754966	174.57314601150608	66.22685398849357	301	11.758285881723303	60.2	120.4	17.367929490118048	60.2	103.03207050988236	72.72987451852234	58.77478994484889	0.027696107467829002	0.18417614336308402	88.82261496038497	35.69996734892322	93.0489715260103	0.33643984272270605	0.014188955103295	5851.880719417088
532.0.	0	255.85627854040354	44.14372145959615	3211533.608169701	2808293.4897139077	0.5886760226031951	0.011722274632372002	111.26921957459116	9.13078042540878	0.169071568111186	0.43292843188882	0.794215849220804	6.978363797730529	2089.528677876854	24.165434550170705	192.5545654498296	81.31479862807488	27.04520137192515	175.58750377778014	65.21249622221949	301	11.97220886238637	60.2	120.4	17.675517205302906	60.2	102.72448279469751	72.35864526562891	58.77476378692082	0.027860714664530002	0.18769921754082902	88.54087590663543	35.85358593977907	93.0487578179796	0.336439058864477	0.014404825920648002	5851.880716935013
539.0.	0	255.85620895268832	44.14379104731135	3214566.922076556	2805259.431096308	0.588674670840842	0.011722247465807	111.42378449990746	8.976215500092469	0.16907151190775402	0.43292848809225204	0.794214771113492	6.9783508844279325	2089.5287487976057	24.239641014471616	192.48035898552868	81.35039932557022	27.009600674429773	176.57391309202018	64.22608690797954	301	12.186369136422536	60.2	120.4	17.982768579367033	60.2	102.41723142063339	71.99133110095252	58.77473593417127	0.028022521433216003	0.19122668421067202	88.26857492548437	36.00305055698073	93.04854411075004	0.336438274735372	0.014620696208246001	5851.880714452938
546.0.	0	255.85613597845662	44.14386402154303	3217600.2049995614	2802225.397593438	0.588673319083534	0.011722220294521002	111.57334460305204	8.826655396947903	0.16907145261761	0.43292854738239606	0.7942136371624261	6.978337346409041	2089.5288210760696	24.31375355501929	192.40624644498098	81.38473251283274	26.975267487167258	177.53341104446042	63.266588955539376	301	12.40075910436031	60.2	120.4	18.28966835544677	60.2	102.11033164455364	71.62784114830447	58.774706726645135	0.028181591040413	0.194758320442486	88.00527259049737	36.14845983585198	93.04833040427026	0.336437490390152	0.014836565961854	5851.880711970864
553.0.	0	255.85606029713472	44.143939702864934	3220633.457201909	2799191.3892917694	0.5886719673309491	0.011722193119477002	111.71813465888835	8.681865341111596	0.169071390860059	0.432928609139947	0.7942124585724191	6.9783233090226595	2089.5288944398158	24.38778878623087	192.33221121376934	81.41786385271601	26.942136147283954	178.46698823028447	62.333011769715284	301	12.615371190700312	60.2	120.4	18.596201409130543	60.2	101.80379859086987	71.26808825422196	58.77467643616194	0.028337984373163	0.19829391115800002	87.75055518391713	36.28990865954621	93.04811669849924	0.336436705872589	0.015052435178089001	5851.880709488795
560.0.	0	255.85598245183195	44.1440175481677	3223666.678933171	2796157.4062708803	0.5886706155828321	0.011722165941441001	111.85837497197724	8.541625028022695	0.16907132713015202	0.43292867286985304	0.7942112443001931	6.97830887246802	2089.528968671071	24.461762034190286	192.2582379658099	81.44985453292607	26.91014546707389	179.37559106122558	61.42440893877416	301	12.83019784574605	60.2	120.4	18.90235275148582	60.2	101.49764724851462	70.91198877544791	58.77464528000445	0.028491760071646003	0.201833248614137	87.50403291657278	36.42748837011994	93.04790299340416	0.336435921217672	0.015268303854244	5851.88070700673
567.0.	0	255.85590287669098	44.144097123308676	3226699.87042933	2793123.4486048697	0.588669263838979	0.011722138761029	111.9942724793769	8.405727520623032	0.169071261823616	0.43292873817639005	0.7942100015054221	6.978294116840716	2089.529043595759	24.535687443821804	192.18431255617824	81.48076164318758	26.8792383568124	180.26012396301272	60.539876036986975	301	13.045231547526404	60.2	120.4	19.208107532325965	60.2	101.19189246767446	70.55946238126555	58.77461343186073	0.028642974652402002	0.20537613193034301	87.26533828747857	36.56128696462497	93.04768928895884	0.33643513645337103	0.015484171988159	5851.880704524664
574.0.	0	255.8558219187504	44.144178081249265	3229733.0319129624	2790089.5163634946	0.5886679120992251	0.011722111578730002	112.12602175371978	8.27397824628013	0.16907119525677802	0.43292880474322804	0.794208735911291	6.978279106166237	2089.5291190747275	24.609578075399995	192.11042192459996	81.51063851469232	26.84936148530766	181.1214514627491	59.67854853725056	301	13.26046480377027	60.2	120.4	19.513451043626784	60.2	100.88654895637369	70.21043186949329	58.77458103057085	0.028791682622936004	0.208922366655778	87.03412457115665	36.691389277457375	93.04747558514227	0.33643435160204305	0.015700039578104	5851.880702042606
581.0.	0	255.85573985542098	44.14426014457869	3232766.1635935577	2787055.6096130754	0.58866656036344	0.011722084394939	112.25380591695603	8.146194083043898	0.16907112768250201	0.43292887231750304	0.794207452092706	6.978263891624222	2089.529194996742	24.683445991624442	192.03655400837548	81.53953502617729	26.82046497382263	181.96040017049938	58.83959982950031	301	13.475890153901364	60.2	120.4	19.81836872301965	60.2	100.5816312769808	69.86482299505009	58.77454818711866	0.028937936588409003	0.212471764372637	86.81006442179176	36.817877150087206	93.04726188193771	0.33643356668156205	0.015915906622698	5851.880699560549
588.0.	0	255.8556569084555	44.144343091544165	3235799.2656679144	2784021.7284172135	0.588665208631519	0.011722057209968	112.3777974739318	8.022202526068119	0.16907105930291702	0.43292894069708804	0.79420615370668	6.978248514125819	2089.529271272887	24.757302336327076	191.9626976636728	81.56749788041438	26.792502119585503	182.77776065947037	58.02223934052936	301	13.69150017102738	60.2	120.4	20.122846157302195	60.2	100.27715384269825	69.52256431009958	58.77451499022072	0.029081787351074	0.21602414233226802	86.59284858430485	36.94082958918947	93.04704817933182	0.33643278170621305	0.016131773120839	5851.8806970785
595.0.	0	255.8555732551157	44.14442674488397	3238832.338320602	2780987.8728373754	0.5886638569033801	0.011722030024069002	112.49815907391095	7.901840926088968	0.16907099027959802	0.43292900972040704	0.794204843676502	6.978233006373922	2089.529347832086	24.831157405743884	191.88884259425586	81.59457085440978	26.76542914559014	183.57428924921138	57.22571075078842	301	13.90728746390292	60.2	120.4	20.426869085918934	60.2	99.97313091408154	69.18358701486785	58.774481510794025	0.029223284003029003	0.21957932312104603	86.3821847033221	37.060322914104994	93.04683447731387	0.336431996687416	0.016347639071645	5851.8806945964525
602.0.	0	255.8554890370987	44.144510962900945	3241865.3817244526	2777954.042933353	0.588662505178955	0.011722002837441	112.6150442072222	7.784955792777708	0.16907092074170302	0.43292907925830204	0.794203524338943	6.978217394510049	2089.5294246175226	24.905020713164937	191.81497928683478	81.62079502619645	26.739204973803478	184.35070969624786	56.44929030375186	301	14.123244678849895	60.2	120.4	20.730423404374257	60.2	99.66957659562622	68.84782481830858	58.7744478055271	0.029362474012818003	0.223137134353313	86.17779622182813	37.1764308944753	93.04662077587528	0.3364312116343	0.016563504474409	5851.880692114415
609.0.	0	255.8554043676726	44.14459563232705	3244898.396041074	2774920.238763635	0.58866115345819	0.011721975650245001	112.72859784340714	7.671402156592817	0.16907085079247602	0.43292914920753	0.7942021975619361	6.9782016994308105	2089.5295015837814	24.978901047676267	191.74109895232343	81.64620898074621	26.713791019253723	185.1077147965116	55.69228520348806	301	14.339364501622654	60.2	120.4	21.03349516754796	60.2	99.36650483245253	68.51521380786083	58.774413919734876	0.029499403306374003	0.226697408388908	85.97942136202671	37.28922487882123	93.04640707500921	0.336430426554161	0.01677936932857	5851.88068963238
616.0.	0	255.85531933738017	44.144680662619464	3247931.381421372	2771886.4603857035	0.588659801741043	0.011721948462609	112.83895701653634	7.561042983463632	0.16907078051444702	0.432929219485559	0.794200864838641	6.978185937840209	2089.5295786945567	25.052806527619985	191.66719347237967	81.67084899721901	26.689151002780914	185.84596790384214	54.95403209615749	301	14.555639659208119	60.2	120.4	21.336070592890287	60.2	99.0639294071102	68.18569232760974	58.77437988964053	0.029634116342730003	0.230259982073093	85.78681218160254	37.39877391476631	93.0461933747102	0.33642964145283405	0.016995233633678	5851.880687150351
623.0.	0	255.85523401859842	44.14476598140119	3250964.3380060713	2768852.7078562668	0.5886584500274791	0.011721921274636001	112.94625136274223	7.453748637257708	0.169070709973587	0.43292929002641806	0.7941995273626381	6.97817012309084	2089.5296559208286	25.126744649323847	191.59325535067578	81.69474921950192	26.665250780498035	186.56610436872953	54.23389563127007	301	14.772062921553628	60.2	120.4	21.638136063478836	60.2	98.76186393652166	67.85920086421905	58.77434574419967	0.029766656184911002	0.23382469649686102	85.59973369918268	37.50514486154545	93.04597967497389	0.33642885633498004	0.017211097389374	5851.880684668329
630.0.	0	255.85514846918326	44.14485153081634	3253997.2659262223	2765818.9812314543	0.588657098317473	0.011721894086407001	113.05060361447117	7.349396385528792	0.16907063922263202	0.43292936077737304	0.794198186088035	6.978154265856314	2089.5297332393984	25.200722331586427	191.51927766841314	81.71794181175902	26.642058188240924	187.26873290133844	53.53126709866118	301	14.988627103217226	60.2	120.4	21.939678130924314	60.2	98.4603218690762	67.5356819400572	58.774311506558476	0.029897064566364002	0.23739139677583201	85.41796308334926	37.60840249538319	93.0457659757968	0.33642807120432605	0.01742696059537	5851.880682186312
637.0.	0	255.85506273538294	44.14493726461673	3257030.165303697	2762785.280566963	0.5886557466110011	0.011721866897987002	113.15213005547845	7.247869944521523	0.169070568303738	0.432929431696267	0.794196841777513	6.97813837466874	2089.529810631722	25.274745956347722	191.44525404365183	81.74045710051348	26.619542899486405	187.9544368627149	52.845563137284735	301	15.205325064936813	60.2	120.4	22.24068351811588	60.2	98.15931648188464	67.21508001298737	58.77427719521919	0.030025381953267004	0.240959931846103	85.24128890005183	37.70860960827618	93.04555227717611	0.336427286063853	0.017642823251437	5851.880679704301
644.0.	0	255.8549768541667	44.14502314583297	3260063.0362516735	2759751.605918181	0.588654394908046	0.01172183970943	113.25094094016808	7.149059059831897	0.16907049725060103	0.43292950274940406	0.7941954950407321	6.9781224563484034	2089.529888082977	25.348821405925392	191.3711785940741	81.76232370460816	26.597676295391704	188.6237754879287	52.17622451207099	301	15.422149715115948	60.2	120.4	22.541139121799738	60.2	97.8588608782008	66.89734138233612	58.774242824971964	0.030151647603019003	0.24453015427556102	85.06951041372314	37.80582710066901	93.0453385791096	0.336426500915942	0.017858685357393	5851.880677222297
651.0.	0	255.8548908550868	44.14510914491292	3263095.878875091	2756717.957340285	0.588653043208595	0.011721812520776	113.34714088050424	7.052859119495732	0.16907042609015902	0.43292957390984604	0.794194146365037	6.978106516347203	2089.529965581312	25.422954097154275	191.2970459028452	81.78356865423892	26.576431345760916	189.27728504474956	51.52271495525011	301	15.639094011225179	60.2	120.4	22.841032014987324	60.2	97.55896798501321	66.58241410059465	58.77420840763953	0.030275899619195003	0.24810192008933202	84.90243693781235	37.90011406847126	93.04512488159544	0.336425715762497	0.018074546913093	5851.880674740298
658.0.	0	255.8548047617663	44.14519523823344	3266128.6932710935	2753684.3348883176	0.5886516915126361	0.011721785332060001	113.44082920339224	6.9591707966076735	0.169070354843944	0.432929645156062	0.794192796139992	6.978090559023208	2089.530043117257	25.49714901272901	191.22285098727045	81.8042175001224	26.55578249987739	189.91547993130024	50.88452006869945	301	15.856150961118782	60.2	120.4	23.140349449191305	60.2	97.25965055080924	66.27024789044296	58.77417395267259	0.030398175003212003	0.251675088608153	84.73988723082176	37.99152788482642	93.04491118463228	0.33642493060503903	0.018290407918419002	5851.880672258306
665.0.	0	255.85471859308876	44.145281406910925	3269161.479529442	2750650.7386172516	0.58865033982016	0.011721758143308001	113.53210028113378	6.867899718866111	0.169070283529167	0.43292971647083806	0.7941914446770041	6.978074587860116	2089.530120683239	25.571410730017078	191.14858926998235	81.82429441374286	26.535705586256956	190.53885371597008	50.261146284029586	301	16.073313624267357	60.2	120.4	23.439078856489473	60.2	96.96092114351107	65.96079406672112	58.774139467625794	0.030518509702957	0.255249522298547	84.58168893427339	38.08012427700948	93.04469748821892	0.33642414544478505	0.018506268373278	5851.88066977632
672.0.	0	255.85463236414932	44.14536763585038	3272194.2377329185	2747617.168582033	0.5886489881311601	0.01172173095454	113.62104383730082	6.77895616269913	0.169070212159588	0.432929787840417	0.794190092225001	6.978058605642684	2089.5301982732076	25.64574344758014	191.07425655241929	81.84382227952004	26.516177720479764	191.14788012271987	49.652119877279716	301	16.29057511290753	60.2	120.4	23.73720785141771	60.2	96.66279214858282	65.65400546300037	58.774104958538054	0.030636938658578004	0.25882508663382703	84.42767804933762	38.16595739879905	93.04448379235443	0.33642336028270703	0.018722128277599	5851.88066729434
679.0.	0	255.8545460870144	44.14545391298527	3275226.967957697	2744583.62483763	0.588647636445631	0.011721703765776002	113.70774523014236	6.692254769857604	0.16907014074620502	0.4329298592538	0.794188738982968	6.978042614596953	2089.530275882323	25.720151009616767	190.9998489903826	81.86282277965145	26.49717722034843	191.74301396475255	49.05698603524704	301	16.507928593110307	60.2	120.4	24.034724232694447	60.2	96.36527576730609	65.34983636243618	58.774070430236684	0.030753495845645	0.26240164996499804	84.27769844913576	38.249079898642194	93.04427009703812	0.336422575119583	0.018937987631320003	5851.8806648123655
686.0.	0	255.85445977132966	44.145540228670015	3278259.6702736993	2741550.1074390593	0.5886462847635681	0.011721676577027001	113.79228571543263	6.607714284567382	0.16907006929781102	0.43292993070219504	0.7941873851099691	6.9780266165023495	2089.530353506718	25.794636928516862	190.92536307148248	81.88131647230085	26.478683527699072	192.32469202937548	48.475307970624094	301	16.725367285770023	60.2	120.4	24.331615984779784	60.2	96.06838401522077	65.0482424326085	58.77403588658052	0.030868214315860003	0.265979083400742	84.13160142398155	38.3295429839042	93.0440564022694	0.336421789956034	0.019153846434397003	5851.880662330399
693.0.	0	255.85437342480557	44.145626575194186	3281292.34474493	2738516.616441416	0.588644933084966	0.011721649388305002	113.87474269048435	6.5252573095156645	0.169069997821432	0.432930002178573	0.7941860307331511	6.978010612781288	2089.530431143301	25.869204405698603	190.85079559430073	81.89932286373761	26.460677136262337	192.89333391673523	47.90666608326436	301	16.942884467516173	60.2	120.4	24.62787127927308	60.2	95.7721287207275	64.74918066407913	58.77400133065419	0.030981126235486003	0.26955726069573505	83.98924525705785	38.40739648147278	93.04384270804782	0.33642100479255704	0.019369704686791	5851.880659848437
700.0.	0	255.85428705360556	44.14571294639427	3284324.9914297885	2735483.15189989	0.5886435814098251	0.011721622199619001	113.95518992088896	6.444810079111053	0.16906992632268802	0.43293007367731806	0.7941846759541551	6.977994604570809	2089.5305087896013	25.94385635088092	190.77614364911838	81.9168604749669	26.44313952503307	193.44934283496175	47.3506571650378	301	17.160473471550603	60.2	120.4	24.923478476153445	60.2	95.47652152384714	64.45260931241562	58.77396676492346	0.031092262921642	0.273136058146607	83.85049482823355	38.48268889496484	93.04362901437297	0.33642021962954904	0.019585562388474	5851.880657366481
