time	ADP	ADP_cyt	AMP	ATP	ATP_cyt	Acetyl_CoA	Acetyl_CoA_cyt	Ala	Asp	Asp_cyt	CO2	Cit	Cit_cyt	CoA	CoA_cyt	Cytc2p	Cytc3p	DHAP	DPG	ETFox	ETFred	F6P	FAD	FADH2	FBP	Fum	G3P	GAP	GDP	GLC	GTP	Glu	Glu_cyt	H2O	IsoCit	IsoCitcyt	LAC	Mal	Mal_cyt	NAD	NADH	NADH_cyt	NADPH	NADPH_cyt	NADP_cyt	NADP_p	NAD_p	OG	OG_cyt	OXA	OXA_cyt	PEP	PYR_cyt	Pi	Pyr	Q	QH2	SCoA	Suc
260.0.	1.340658219518063e-05	0.000259893243033	7.298960311012306e-06	9.582399938081426e-06	0.009261437304521001	0.000596099479958	3.0000005611148083e-05	0.003441332103076	0.00072438143106	0.001217882759801	0.002172457208554	0.000380665919259	0.000844609434899	2.756477376383257e-10	0.00027199999438800004	0.0018276243339590001	0.0012823756660400002	0.007691275091973	0.003994464543669	0.00023764520436	0.00039235479563900003	0.012417897486302001	0.0010083788085290001	7.362119147067981e-05	0.0012220118578380001	0.000107391385622	0.007693724908026001	0.039289527623974	0.00015391653054000002	0.018957341968678	0.004796083469459001	0.0034442864658620004	0.002952117240198	0.0016560092101300002	4.860462185359685e-05	0.00010768147266200001	0.041623486691622004	0.000473708684868	0.00040577834059	9.503947469799173e-05	3.1025716895020414e-05	0.004141648525302	0.000550630616258	0.000912551672641	0.003324136327358	0.009621369383741	0.010788974283105001	1.311369305132945e-06	8.819002795911844e-07	1.138457306608845e-06	8.986536924759655e-08	4.391344001111548e-05	0.000203522471614	0.003073675449453	0.0009102896225090001	0.025851573753222	0.028148426246777002	2.443935156831707e-10	0.003209748933252
270.0.	1.2603545278309782e-05	0.00010643329051800001	1.201641633336519e-06	9.807435477532806e-06	0.009421572577092	0.000596099480602	3.000000574049786e-05	0.00344138522322	0.0007211565123300001	0.001213262749489	0.002172413799154	0.00037635400527300005	0.0008419768463070001	2.7531395088086083e-10	0.00027199999425900004	0.0018918560844700001	0.0012181439155290001	0.00769122638212	0.004210336416074	0.000237962180384	0.00039203781961500003	0.013395575582121	0.001008318129189	7.368187081013838e-05	0.000210610625361	0.00010721944646200001	0.007693773617879001	0.039954142418045006	0.000153909028977	0.019068649777526002	0.004796090971022	0.0034474582644480004	0.0029567372505100004	0.001663527071525	4.807096238761334e-05	0.00010738412288100001	0.041651774720877006	0.00047294521172100006	0.00040848470227700004	3.338892551635313e-05	3.0961390473198165e-05	0.004203299074483	0.0005684007485490001	0.0009205345473190001	0.0033161534526800003	0.00960359925145	0.010789038609526002	1.295459756401554e-06	8.778498150884944e-07	1.137238724894647e-06	8.938101124603035e-08	2.761115467610032e-05	7.507070589172021e-05	0.0030662048362330003	0.0009279480789910001	0.025880430810765003	0.028119569189234	2.440834643022591e-10	0.0031978847850420004
280.0.	1.418857514661712e-05	0.00021480656194600002	4.974477054894365e-06	9.664897332906525e-06	0.009307983978518002	0.0005960994809500001	3.000000586920868e-05	0.00344143844247	0.0007179535352	0.0012086679991840002	0.0021723694258260003	0.00037208851613400003	0.000839337823649	2.7512022165165487e-10	0.00027199999413000004	0.00195603843721	0.001153961562789	0.007691177823993001	0.0040636112941140005	0.00023827908138700002	0.000391720918612	0.011151294760851001	0.001008257650704	7.374234929582059e-05	0.001083080386369	0.00010704569346300001	0.007693822176006001	0.042374343030897	0.000153901531394	0.019168385219958003	0.004796098468605001	0.003450608022329	0.002961332000815	0.0016705708450150002	4.7543483008063344e-05	0.00010708731822300001	0.04295711897348101	0.00047217389389500006	0.000411196840876	8.034475940946235e-05	3.089616438998586e-05	0.00415634324059	0.00058614308541	0.000928472314961	0.003308215685038	0.009585856914589	0.010789103835610001	1.2800262978728349e-06	8.739107074836871e-07	1.13593962954682e-06	8.896356608598229e-08	3.9723449449130764e-05	0.00017214825226500002	0.0030592092736050004	0.0009455776836380001	0.02590926877991	0.028090731220089003	2.43928964461724e-10	0.003186006147928
290.0.	1.2149057467526242e-05	0.00011709014984	1.4548697357101141e-06	9.666037790226644e-06	0.009411258375165	0.0005960994813020001	3.0000005997274462e-05	0.003441491758593	0.0007147710855570001	0.001204096982107	0.002172324390981	0.00036786855999300003	0.0008366932729630001	2.749442898867549e-10	0.000271999994002	0.0020201725208530003	0.001089827479146	0.007691128957820001	0.004215454028524	0.000238595907254	0.00039140409274500003	0.014252437934324002	0.001008197372676	7.380262732392212e-05	0.000269282040526	0.00010687018994600001	0.0076938710421790004	0.039504363176655004	0.00015389404280400002	0.019257344998355002	0.0047961059571950005	0.0034537371558480004	0.002965903017892	0.0016778646654770002	4.7021606360213216e-05	0.000106789692194	0.041812370890681	0.000471395129133	0.00041391561642800006	3.7140752407252645e-05	3.0831612784326005e-05	0.004199547247592	0.000603857346372	0.0009363647807690001	0.0033003232192300004	0.009568142653627001	0.010789168387215001	1.2643260560835801e-06	8.698145727958067e-07	1.135625770859364e-06	8.848393564451341e-08	2.9048428040534563e-05	8.356053141875989e-05	0.003051964321424	0.0009631784711430001	0.02593808716343	0.028061912836569003	2.437527112102723e-10	0.003174113675306
300.0.	1.3858448600923263e-05	9.708211687999685e-05	9.998151688527749e-07	9.767349504746043e-06	0.009429910759845	0.000596099481928	3.0000006124728492e-05	0.0034415451694650005	0.0007116098950680001	0.001199550648676	0.0021722802357700003	0.00036369432874500004	0.0008340434128050001	2.746059010353774e-10	0.000271999993875	0.002084259025288	0.001025740974711	0.007691080459567	0.004246308516161	0.00023891265951300002	0.00039108734048600005	0.011576081915306001	0.00100813729471	7.386270528964017e-05	0.000365382422366	0.000106692898884	0.007693919540432001	0.043723109111503004	0.000153886557995	0.019337220502301	0.0047961134420040005	0.0034568449354660004	0.002970449351323	0.0016851246898800002	4.6505112454760465e-05	0.00010649128978300001	0.043428645660421004	0.00047060864619100003	0.000416640259086	3.1636727353556996e-05	3.0767481709121504e-05	0.004205051272646	0.000621543251426	0.000944212539428	0.003292475460571	0.009550456748573001	0.01078923251829	1.2493996122316471e-06	8.659625718449536e-07	1.133710398536217e-06	8.804941203905589e-08	2.6602962074149842e-05	6.998553181448832e-05	0.0030447522841000004	0.000980751694456	0.025966886419442003	0.028033113580557004	2.434658300212295e-10	0.0031622079942710004
310.0.	1.2049962568042601e-05	0.00020001244572500002	4.237427836196194e-06	9.5112037183136e-06	0.009325807450152001	0.000596099482033	3.0000006251529202e-05	0.003441598673065	0.00070846945028	0.001195028368985	0.00217223389733	0.000359565292065	0.0008313884849490001	2.745570659576098e-10	0.000271999993748	0.002148298169466	0.0009617018305320001	0.007691031556695001	0.004152450516749001	0.00023922933302	0.00039077066697900005	0.014541728599197001	0.001008077416413	7.392258358649525e-05	0.0005798136014170001	0.00010651387217000001	0.007693968443304001	0.039383687144691	0.00015387908123400002	0.019408388841053	0.004796120918765001	0.0034599318766530005	0.002974971631014	0.0016921149617690001	4.599437500980189e-05	0.00010619253159700001	0.042072281138803	0.000469814722964	0.000419370635746	5.7996672902953754e-05	3.070257692755753e-05	0.0041786913270970005	0.0006392005259410001	0.0009520157231970001	0.0032846722768020004	0.009532799474058001	0.010789297423072	1.234072010024627e-06	8.618811946848538e-07	1.1338261125385388e-06	8.76062593862987e-08	3.8133751984545944e-05	0.000135238194263	0.0030378121792650004	0.000998294026034	0.025995665837181003	0.028004334162818	2.4340939132125933e-10	0.00315028980318
320.0.	1.3123864578588321e-05	9.948294097959487e-05	1.0493267345385298e-06	9.77022489173162e-06	0.009428192132815	0.000596099482764	3.0000006377733584e-05	0.003441652267447	0.000705349412202	0.00119052997143	0.002172189432049	0.000355481025251	0.0008287290232530001	2.741694519670955e-10	0.00027199999362200004	0.002212289646128	0.000897710353871	0.007690983024145	0.004264610377813	0.00023954592707600003	0.00039045407292300004	0.012628538004142001	0.001008017737391	7.398226260817163e-05	0.000204147563602	0.000106333094713	0.007694016975854001	0.043117346381229	0.000153871609822	0.019472312474575003	0.004796128390177	0.0034629983203490005	0.002979470028569	0.0016995428703200002	4.5488503264106064e-05	0.00010589210449200001	0.043327457488077	0.000469013279758	0.00042210705488100004	3.1173701765785315e-05	3.063926550022806e-05	0.0042055142982340005	0.0006568288914110001	0.0009597744555550001	0.003276913544444	0.009515171108588	0.010789360734499001	1.219458822536536e-06	8.58034859407609e-07	1.131955831539831e-06	8.716297786978622e-08	2.703773997861346e-05	7.023780176022388e-05	0.003030432561945	0.001015809241353	0.026024425294024003	0.027975574705975004	2.430662959583194e-10	0.0031383596377710004
330.0.	1.308829276390157e-05	0.000258691936902	7.229281452088097e-06	9.446799963026177e-06	0.009263162178918	0.0005960994828560001	3.000000650329514e-05	0.0034417059507720004	0.0007022503524520001	0.0011860560054960001	0.0021721427325280002	0.000351441515006	0.0008260648224870001	2.741181155354292e-10	0.000271999993496	0.0022762325352580002	0.000833767464741	0.007690934277151001	0.0040569183505430005	0.000239862432375	0.00039013756762400003	0.012999665460623	0.0010079582572500002	7.404174274928378e-05	0.001217431662623	0.00010615058416000001	0.007694065722848001	0.041252439054513	0.00015386414426700001	0.019529380807759	0.004796135855732	0.0034660436967750004	0.002983943994503	0.0017063884223040002	4.498837360992949e-05	0.000105591624098	0.043149348001232005	0.00046820435915400006	0.000424848421933	9.561527232070112e-05	3.0574535290913634e-05	0.004141072727679	0.000674428077366	0.0009674892740740001	0.0032691987259250003	0.009497571922633001	0.010789425464709	1.204755850437422e-06	8.540747516389443e-07	1.1316279041641259e-06	8.675453115156586e-08	4.457099843005787e-05	0.000205150573277	0.0030236375333920003	0.001033292964203	0.026053164044447002	0.027946835955552002	2.430249676281477e-10	0.0031264182261240003
340.0.	1.252914490426881e-05	0.00010415163943000001	1.150431134569037e-06	9.693716448797265e-06	0.009424093558081001	0.000596099483486	3.0000006628252523e-05	0.003441759721255	0.0006991710448340001	0.001181605253821	0.002172097331185	0.00034744584009700004	0.000823396600045	2.737915229290926e-10	0.000271999993371	0.0023401251736290003	0.00076987482637	0.007690885593031001	0.004276347640995	0.000240178841859	0.00038982115814	0.01359526254457	0.0010078989755930002	7.410102440615483e-05	0.00021495252272800002	0.00010596636306400001	0.007694114406968	0.042230585025731	0.000153856686178	0.019580436219666	0.0047961433138210005	0.003469069233909	0.002988394746178	0.0017138292299030001	4.4493011204616705e-05	0.00010528927647900001	0.043199438529707	0.00046738814466	0.00042759574760700003	3.299683871480251e-05	3.051156191624263e-05	0.004203691161285	0.0006919978086940001	0.000975159938357	0.003261528061642	0.009480002191305001	0.010789488438083	1.190328373008829e-06	8.501827321771914e-07	1.130373642098253e-06	8.628692103502631e-08	2.776968658958301e-05	7.429287930351391e-05	0.003016245947313	0.001050748458119	0.026081880990471002	0.027918119009528	2.4272244011399787e-10	0.0031144660998360003
350.0.	1.3897486631579711e-05	0.00022580592897000003	5.496537871071187e-06	9.508938075760492e-06	0.009296909598451001	0.00059609948379	3.0000006752591044e-05	0.0034418135772070002	0.00069611260716	0.001177178983499	0.002172050925921	0.000343494278576	0.000820724054593	2.7362230640573453e-10	0.00027199999324700004	0.0024039649593310002	0.000706035040668	0.007690837007464001	0.00411249278326	0.00024049514134600003	0.00038950485865300004	0.011700484323003002	0.0010078398920200001	7.416010797987582e-05	0.0011493788369530001	0.00010578041165400001	0.007694162992535	0.043823465756182005	0.00015384923208500002	0.019626232162937	0.0047961507679140005	0.0034720738156310002	0.0029928210165000003	0.0017207440270300002	4.400311744198679e-05	0.000104986694789	0.044164018235409004	0.00046656444478000004	0.00043034757557200003	8.465700784741795e-05	3.044756955190919e-05	0.0041520309921520004	0.000709537816631	0.000982787180209	0.0032539008197900003	0.009462462183368001	0.010789552430448001	1.176247440095335e-06	8.463586679612593e-07	1.12921152146575e-06	8.588677276579844e-08	4.1502108246999624e-05	0.00018186200876600003	0.003009381374321	0.001068173146036	0.026110575121815003	0.027889424878184	2.425871893269893e-10	0.0031025039758400003
360.0.	1.207588309551439e-05	0.00011222755926300001	1.336247134335677e-06	9.569186078396606e-06	0.009416409614428	0.000596099484172	3.000000687630915e-05	0.0034418675169930004	0.0006930737144170001	0.0011727757341310002	0.002172004226009	0.00033958582101000005	0.000818047765781	2.7343043584718663e-10	0.000271999993123	0.002467748056316	0.0006422519436830001	0.007690788168880001	0.004283724835169	0.00024081131210400002	0.000389188687895	0.014439220282651	0.001007781006123	7.42189938768588e-05	0.00025910701077100004	0.000105592772668	0.007694211831119	0.041412799898741005	0.000153841786599	0.019666978787256	0.0047961582134	0.003475058768588	0.002997224265868	0.0017280049120940002	4.3518194480021354e-05	0.00010468271780500001	0.043076797714107	0.00046573356256200004	0.000433104808615	3.596604486686187e-05	3.0384464922685964e-05	0.004200721955133001	0.0007270478302510001	0.000990370728629	0.00324631727137	0.009444952169748	0.010789615535077	1.162003418820186e-06	8.424159227825413e-07	1.1287592611392889e-06	8.542143936661877e-08	2.891986161319184e-05	8.096697320610184e-05	0.0030021710040150002	0.001085567477742	0.026139244064524003	0.027860755935475	2.423975213920044e-10	0.0030905324604530004
370.0.	1.3894058700870842e-05	0.00010207941970800001	1.111528973083338e-06	9.614819756899623e-06	0.00942491866286	0.000596099484731	3.0000006999434473e-05	0.0034419215390490004	0.000690055175927	0.0011683965769890001	0.002171958174441	0.000335720596715	0.0008153676966230001	2.7312707064860513e-10	0.000271999993	0.0025314689382840002	0.000578531061715	0.007690739673898001	0.004286358756873001	0.00024112732986700003	0.00038887267013200003	0.011637822641479001	0.0010077223174860001	7.42776825138085e-05	0.000548469662996	0.000105403405725	0.007694260326101001	0.045320485296275005	0.000153834344704	0.019703706982788	0.004796165655295	0.003478023285022	0.00300160342301	0.0017351149266030001	4.3038309610605956e-05	0.000104377932621	0.04461969064412501	0.00046489522417600003	0.00043586646021	4.0181032017625375e-05	3.0321456011020262e-05	0.004196506967982	0.0007445275801510001	0.000997911169234	0.0032387768307650003	0.009427472419848001	0.010789678543989	1.148403452223532e-06	8.386771339417771e-07	1.126972502122003e-06	8.500667241429859e-08	2.7834543475266694e-05	8.422264118609423e-05	0.0029951108544540002	0.0011029321182820001	0.026167885697286	0.027832114302713002	2.421418553340736e-10	0.003078552240926
380.0.	1.1824195183345502e-05	0.00014147301582800002	2.120375249763499e-06	9.424145673530796e-06	0.009386776758064	0.000596099484876	3.0000007121926903e-05	0.003441975641876	0.0006870563415210001	0.0011640406668170001	0.002171910340963	0.000331897906594	0.0008126840683410001	2.73058115531581e-10	0.000271999992878	0.002595119662112	0.0005148803378870001	0.007690690758104001	0.004269211938499	0.00024144315566100003	0.00038855684433800004	0.015010576685362001	0.001007663825679	7.433617432080963e-05	0.00039005519286700003	0.000105212346586	0.007694309241895	0.040818204557439	0.000153826910866	0.019736255845143002	0.004796173089133	0.0034809680166020002	0.003005959333182	0.0017420926203260002	4.256367813400149e-05	0.00010407251775600001	0.043022568602337004	0.00046404967390600003	0.00043863262037700004	4.4547970683594246e-05	3.0258070467095914e-05	0.004192140029316001	0.000761976798133	0.001005408509404	0.003231279490595	0.009410023201866001	0.010789741929532	1.1344508379734039e-06	8.347287636639933e-07	1.1270096212293158e-06	8.456810635107724e-08	3.246190812763898e-05	0.00010135146267600001	0.0029881848041850003	0.001120264379238	0.026196495730896004	0.027803504269103003	2.420651245027023e-10	0.0030665640496410004
390.0.	1.3184523396145412e-05	9.71954065084865e-05	1.001413467809014e-06	9.646517874820811e-06	0.009430590628752001	0.0005960994855680001	3.000000724384338e-05	0.0034420298240200003	0.000684077134003	0.001159708184573	0.002171864226251	0.000328117420856	0.0008099972497480001	2.7269022411087244e-10	0.000271999992756	0.002658688660195	0.000451311339804	0.007690642244634001	0.004329284652882	0.000241758740215	0.00038824125978400003	0.012638818068195001	0.0010076055302510002	7.439446974871793e-05	0.000226895628577	0.00010501954885500001	0.007694357755365	0.044785858915989005	0.00015381948176	0.019765662120755003	0.004796180518239	0.0034838930419760004	0.003010291815426	0.0017493805377730002	4.209369249277436e-05	0.00010376569137700001	0.044351319453697004	0.00046319666936900004	0.00044140322996100005	3.0741026555115795e-05	3.0195913636656064e-05	0.004205946973444	0.000779395211836	0.001012862964378	0.003223825035621	0.009392604788163	0.010789804086363	1.1211611382884361e-06	8.310055559181584e-07	1.12515155727405e-06	8.41451013245103e-08	2.7155687857063077e-05	6.9324517122471e-05	0.002980946809081	0.001137567484563	0.026225069083436	0.027774930916563002	2.41741619008023e-10	0.0030545685912680004
400.0.	1.250465925931406e-05	0.00025928300181500005	7.257736749337704e-06	9.320148917730832e-06	0.009263252943257	0.000596099485639	3.0000007365132763e-05	0.0034420840840970004	0.0006811178613770001	0.001155399314343	0.00217181593785	0.00032437890035	0.0008073071305340001	2.72653341420284e-10	0.00027199999263400004	0.002722158620902	0.00038784137909700004	0.007690593430106	0.004119020765752	0.00024207400292400002	0.00038792599707500005	0.013992154494536	0.0010075474307200002	7.445256927903499e-05	0.0011189995293860002	0.00010482500851600001	0.007694406569893001	0.041544184353855006	0.000153812058902	0.01979178082825	0.004796187941097	0.0034867980545240005	0.0030146006856560004	0.0017561554959210001	4.1629061235740414e-05	0.00010345879435100001	0.04358518890598	0.00046233622775800005	0.000444177418842	9.51013286433616e-05	3.013258347297216e-05	0.004141586671356	0.000796782551025	0.001020274925663	0.0032164130743360005	0.009375217448974	0.010789867416527	1.107696830133199e-06	8.27137421222126e-07	1.125000440886847e-06	8.374913171776418e-08	4.540834749380338e-05	0.000205864827306	0.0029742239446490003	0.001154837274909	0.026253597303690004	0.027746402696309003	2.4170700458596424e-10	0.0030425667778990004
410.0.	1.258955100884788e-05	0.000100815463791	1.07761969330209e-06	9.599351100694824e-06	0.009427536504405	0.000596099486292	3.000000748584479e-05	0.0034421384207560003	0.000678177565797	0.00115111320397	0.002171769263744	0.000320681506493	0.000804614398794	2.72312189883344e-10	0.000271999992514	0.0027855024935430003	0.000324497506456	0.007690544814948	0.00434172856803	0.00024238882742500003	0.000387611172574	0.013576852010386001	0.001007489526559	7.451047344003903e-05	0.00021121622344000003	0.000104628670829	0.007694455185051001	0.043745260184256	0.000153804642656	0.019815247357156	0.004796195357343	0.003489684013445	0.0030188867960290002	0.0017635222244590002	4.1168891779744006e-05	0.000103150217059	0.044066505798829	0.00046146817839600005	0.000446955924079	3.2195588570615144e-05	3.0071006555131452e-05	0.004204492411429	0.000814138535684	0.001027644245349	0.0032090437546500004	0.009357861464315	0.010789928993444001	1.0946297627318759e-06	8.233930851242538e-07	1.123549877562535e-06	8.329780362817472e-08	2.776054757116807e-05	7.255733510015291e-05	0.002966907692158	0.001172077261524	0.026282067543374	0.027717932456625002	2.4139538662803174e-10	0.0030305594905000004
420.0.	1.3400571529128632e-05	0.00024076103577300002	6.252425227555574e-06	9.335850957091765e-06	0.009281868606512	0.000596099486499	3.000000760594917e-05	0.0034421928327130003	0.000675257207578	0.00114685086837	0.002171721193009	0.00031702530110000004	0.000801918857457	2.721969699152479e-10	0.000271999992394	0.0028486752116780004	0.000261324788321	0.007690496162041	0.004153428722859	0.00024270301737700002	0.000387296982622	0.012609737915637001	0.001007431817163	7.456818283612369e-05	0.0012223127845140001	0.00010443044638200001	0.007694503837958001	0.043735283819860006	0.000153797230764	0.019836262063715002	0.004796202769235001	0.0034925499597070002	0.0030231491316290004	0.0017702878949630001	4.071392824206363e-05	0.000102841687118	0.04447761736446	0.00046059214143300003	0.00044973722026000004	9.080360438961915e-05	3.000830404663534e-05	0.00414588439561	0.0008314628826780001	0.001034971575617	0.0032017164243820003	0.009340537117321001	0.010789991695953	1.081721924080679e-06	8.19647716231549e-07	1.122714487733825e-06	8.291262787306664e-08	4.3706089429128326e-05	0.00019510701046300001	0.002960193892871	0.0011892841460420002	0.02631045842616	0.027689541573839002	2.4130383460790254e-10	0.0030185480122310003
430.0.	1.211359974226586e-05	0.00010628187432800001	1.19799596144706e-06	9.50088899220969e-06	0.009422524130975002	0.000596099486965	3.0000007725461273e-05	0.0034422473187130003	0.0006723554941830001	0.00114261093181	0.002171673527899	0.00031340912755400003	0.0007992213082290001	2.7195945957235515e-10	0.00027199999227400004	0.0029115941395420003	0.00019840586045700003	0.0076904473905710004	0.00435160588113	0.00024301622847000003	0.000386983771529	0.014424614832048	0.001007374301799	7.462569820070108e-05	0.00023852846249600002	0.00010423019008100001	0.007694552609428001	0.042745948537548005	0.000153789826915	0.019854933379173	0.004796210173084001	0.003495397187103	0.003027389068189	0.0017775575849010002	4.026347811669248e-05	0.00010253177586200001	0.043805108902679	0.00045970770448600003	0.000452522111388	3.4315140318151866e-05	2.9946985050975783e-05	0.004202372859681	0.000848755289024	0.001042256637396	0.0031944313626030003	0.009323244710975	0.010790053014949001	1.068822894442746e-06	8.158595414103141e-07	1.121970130912644e-06	8.246014613783981e-08	2.8601616318385513e-05	7.728439021704185e-05	0.0029529756646150002	0.0012064594372090001	0.02633872991691	0.027661270083089003	2.410752009935556e-10	0.003006533917952
440.0.	1.3883411829657001e-05	0.00018462142718000003	3.6732010411445717e-06	9.42601427628452e-06	0.009340014435672	0.0005960994874	3.000000784439208e-05	0.0034423018775530004	0.0006694733770130001	0.0011383945802270002	0.002171625891728	0.000309832823397	0.0007965219491950001	2.717215756712867e-10	0.000271999992155	0.0029740828706620002	0.000135917129337	0.007690398865168001	0.004234068259807	0.00024332776098800001	0.000386672239011	0.011758288658290001	0.001007316979483	7.468302051639398e-05	0.000992272487379	0.00010402752899000001	0.007694601134831	0.045647912541943	0.00015378242649800002	0.019871853328484002	0.004796217573501	0.0034982247454320003	0.0030316054197720003	0.0017844618040820002	3.9817843906329415e-05	0.00010222164209400001	0.045114288677028005	0.00045881349830200006	0.00045530892493300006	7.28202229573951e-05	2.9885410776374852e-05	0.004163867777042	0.000866015425095	0.0010495000763690002	0.0031871879236300004	0.009305984574904001	0.010790114589223	1.056387190113208e-06	8.122112164829522e-07	1.120461837636495e-06	8.207518024927771e-08	3.8101283367013536e-05	0.00015553566850700002	0.002946122876896	0.001223602420245	0.02636679732549	0.027633202674509003	2.408778681530577e-10	0.0029945199224370002
450.0.	1.176796668517548e-05	0.00011710296386600001	1.454733910924931e-06	9.373685479965145e-06	0.009411919140057	0.0005960994876380001	3.0000007962715374e-05	0.003442356508068	0.000666609910207	0.0011342006360700002	0.002171577200476	0.00030629469390000005	0.000793822011109	2.7160522045722865e-10	0.000271999992037	0.0030356455134050004	7.435448659488202e-05	0.007690349973977001	0.004354941947081001	0.00024363582192000002	0.00038636417807900005	0.015132970781253	0.0010072598486650002	7.474015133483386e-05	0.000296617553105	0.000103821569653	0.0076946500260220005	0.041895309852254	0.00015377503427200002	0.019886698506012	0.004796224965727	0.0035010335817230002	0.0030357993639290003	0.0017915037151170002	3.9376767683489454e-05	0.00010191089361200001	0.043591025773813005	0.00045790686424300003	0.00045809724740400004	3.8152604128629104e-05	2.9824507766455423e-05	0.004198535395871001	0.000883242891844	0.001056701762359	0.0031799862376400002	0.009288757108155	0.010790175492233002	1.043704952869578e-06	8.084045709666126e-07	1.120306730395842e-06	8.163266612052231e-08	3.010007823572591e-05	8.600783295326901e-05	0.0029391334487310003	0.0012407116227930001	0.026394419368180003	0.027605580631819	2.407561641109051e-10	0.0029825115978790004
460.0.	1.3426770655431492e-05	9.480147895915805e-05	9.527691932462963e-07	9.503821246872372e-06	0.009432933649945002	0.000596099488257	3.0000008080479012e-05	0.0034424112091280003	0.0006637654324600001	0.0011300297542270001	0.002171529798982	0.00030279144238400005	0.0007911248621600001	2.712734169591784e-10	0.00027199999191900004	0.0030934475811670004	1.6552418832390763e-05	0.0076903014787470005	0.004390411999944	0.00024393242047900002	0.00038606757952000005	0.012406990657025002	0.001007202905852	7.479709414773039e-05	0.00034081879380100003	0.000103607798613	0.007694698521252001	0.046007242425315	0.00015376764592600002	0.019900274899769	0.004796232354073	0.00350382335841	0.0030399702457720003	0.0017985964050550001	3.8939556085417285e-05	0.000101599957562	0.045041820181028	0.00045697611135500003	0.00046088282339800003	3.097478439596226e-05	2.9765313333434442e-05	0.004205713215604001	0.0009004370789740001	0.001063862112042	0.0031728258879570002	0.009271562921025	0.010790234686666001	1.031593856188777e-06	8.048065375096861e-07	1.1184862488320011e-06	8.122780960559714e-08	2.7232828497192993e-05	6.921731646850171e-05	0.0029320919500810004	0.0012577887723200002	0.026420208196697003	0.027579791803302	2.404692813056892e-10	0.00297052961035
470.0.	1.1724495451445341e-05	0.000196564826005	4.091466419049582e-06	9.241987642342272e-06	0.009329995714481001	0.0005960994883480001	3.0000008197634463e-05	0.0034424659796480003	0.0006609397190780001	0.0011258813414390001	0.002171480428777	0.00029927794923100004	0.000788475130708	2.712306674604029e-10	0.00027199999180200005	0.00310901615029	9.838497097530112e-07	0.0076902525782210004	0.004291809495355001	0.00024409576541400003	0.00038590423458500004	0.015322352226140002	0.001007146124448	7.485387555113944e-05	0.000596489715078	0.00010332214328	0.007694747421778001	0.041430682808077005	0.00015376026465	0.019912139921537002	0.004796239735349	0.003506594301273	0.00304411865856	0.0018053831740800002	3.849998511812617e-05	0.00010129603161	0.043540313781841006	0.000455859527679	0.00046361418366100003	5.8595793143987395e-05	2.9716569859512244e-05	0.004178092206856001	0.0009175952589640001	0.001070981465036	0.0031657065349630004	0.009254404741035002	0.010790283430140001	1.019076178298801e-06	8.010956349049957e-07	1.1184772469483e-06	8.082913940891396e-08	3.9181170536563085e-05	0.00013684377052500002	0.002925358338195	0.0012748278895410002	0.026425336896955	0.027574663103044003	2.4042050517057334e-10	0.0029588545691530002
480.0.	1.2811027508514861e-05	9.707792301164527e-05	9.988991594643353e-07	9.50388300085497e-06	0.009431226757319	0.0005960994890460001	3.0000008314256616e-05	0.0034425208185610004	0.0006581319371830001	0.001121754548744	0.0021714328589080003	0.000295692198936	0.0007859347726700001	2.708625087010077e-10	0.000271999991685	0.0031090162317430003	9.837682568709047e-07	0.007690204050731001	0.004405761063822	0.00024409648744400003	0.000385903512555	0.013322621086865001	0.001007089408087	7.491059191218696e-05	0.000215990731262	0.000102966774004	0.007694795949268001	0.045085541592237	0.00015375288893700002	0.019923000790489	0.004796247111061001	0.003509347244254	0.003048245451255	0.0018126180487530001	3.8050479387281035e-05	0.00010100413814400001	0.044685843800066	0.00045438571459000004	0.00046622399414500003	3.1195252083289086e-05	2.969232118827458e-05	0.004205492747916001	0.0009347058265180001	0.0010780606690530001	0.0031586273309460004	0.009237294173481	0.010790307678811001	1.006704761379165e-06	7.976470793180634e-07	1.11668272907842e-06	8.04297217407643e-08	2.766044973318556e-05	7.03661983255023e-05	0.0029181748174310004	0.0012918211373590001	0.02642342508842	0.027576574911579003	2.400907784186925e-10	0.00294773617479
490.0.	1.259393292029297e-05	0.000252418876642	6.876445429514659e-06	9.178929018298142e-06	0.009270550305989	0.000596099489206	3.0000008430300993e-05	0.0034425757248350004	0.0006553423971970001	0.001117649599267	0.002171383424301	0.000292098370446	0.0007834392470140001	2.7077706472725345e-10	0.000271999991569	0.0031090162317620003	9.837682371977499e-07	0.0076901552823460005	0.004196364004585	0.000244079499067	0.00038592050093200003	0.014001563762532001	0.001007032719355	7.496728064403467e-05	0.001199612162814	0.000102590907569	0.0076948447176530006	0.042620559418759	0.00015374551918000002	0.019932580667514	0.004796254480819001	0.003512081877967	0.003052350400732	0.0018192741609180001	3.7600003554933534e-05	0.00010071691386700001	0.044218322681142	0.00045276392006700003	0.00046878446020100006	9.571354449835944e-05	2.9679593483731674e-05	0.004140974455501	0.000951759729874	0.0010851008488090002	0.00315158715119	0.009220240270125002	0.010790320406516	9.94108655242545e-07	7.941261147633807e-07	1.11612019244293e-06	8.007362210884917e-08	4.5606409864486124e-05	0.00020581174476900002	0.0029115719216210004	0.0013087557996640002	0.026421779729165002	0.027578220270834	2.400162916538969e-10	0.0029368528878170003
