time	species_0	species_1	species_10	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9
0.0.	999.999903689	0.0	499.999951844	3999.99961476	0.0	0.0	999.999903689	0.0	0.0	99.9999903689	499.999951844
30.0.	936.7696369696845	63.230266719315146	499.999951844	3975.963743823872	23.91202299405543	0.12384794206651902	999.9644018590121	0.035500852898456	9.770897973443889e-07	99.9999903689	499.999951844
60.0.	886.3805460059639	113.61935768303574	499.999951844	3947.951456575409	51.43206787353106	0.61609031105245	999.7915682086783	0.20829760225523503	3.7878066504911494e-05	99.9999903689	499.999951844
90.0.	843.3249468900893	156.67495679891005	499.999951844	3918.173281936189	80.2832521917478	1.543080632056071	999.4515046299242	0.548125606809592	0.000273452266097	99.9999903689	499.999951844
120.0.	805.1891626765811	194.8107410124183	499.999951844	3885.6704903856644	111.3120911805231	3.017033193804685	998.9010137320535	1.097770585166453	0.0011193717801450001	99.9999903689	499.999951844
150.0.	770.664390167316	229.33551352168328	499.999951844	3849.5909495397123	145.2055864081634	5.203078812117038	998.0741024077852	1.922327391775088	0.003473889439684	99.9999903689	499.999951844
180.0.	738.9574146627286	261.0424890262706	499.999951844	3809.065586574585	182.60438235135192	8.32964583405546	996.8762983158391	3.114413029752851	0.009192343407732001	99.9999903689	499.999951844
210.0.	709.5649834861854	290.4349202028136	499.999951844	3763.1606523146443	224.13390443391685	12.70505801143092	995.1744094298788	4.803492598305013	0.022001660816003	99.9999903689	499.999951844
240.0.	682.1827741459832	317.81712954301565	499.999951844	3710.8693553048697	270.3926507865433	18.73760866857883	992.7813111640295	7.169321546610266	0.049270978360035	99.9999903689	499.999951844
270.0.	656.6844861603706	343.3154175286282	499.999951844	3651.1392969315016	321.90468239314737	26.95563543534213	989.4342181966792	10.460254741518902	0.105430750801769	99.9999903689	499.999951844
300.0.	633.1571684997659	366.842735189233	499.999951844	3582.943316319166	379.0352285132777	38.02106992754706	984.7640452098748	15.017306241449175	0.21855223767577703	99.9999903689	499.999951844
330.0.	611.9996702212229	388.0002334677759	499.999951844	3505.3993870423656	441.8741750348746	52.72605268275038	978.2521254536747	21.304820419432268	0.44295781589319205	99.9999903689	499.999951844
360.0.	594.0914137743631	405.9084899146362	499.999951844	3417.9152060844353	510.12127300052134	71.96313567503293	969.1666847718101	29.949832899121947	0.88338601806835	99.9999903689	499.999951844
390.0.	580.9934905967942	419.0064130922049	499.999951844	3320.2194607033857	583.0922401319896	96.6879139246135	956.4550334658766	41.80255328925738	1.742316933866313	99.9999903689	499.999951844
420.0.	575.0157902573228	424.9841134316761	499.999951844	3211.794529535288	660.1819068081941	128.0231784165053	938.492557880804	58.08535163041168	3.421994177784638	99.9999903689	499.999951844
450.0.	578.8536410823344	421.1462626066647	499.999951844	3089.2377494106286	742.643127572981	168.118737776379	912.2571455571233	80.93589689583139	6.806861236045121	99.9999903689	499.999951844
480.0.	594.729585966026	405.2703177229734	499.999951844	2936.583322549728	839.1920577299071	224.2242344803529	869.9263146777606	115.6495562388272	14.424032772411872	99.9999903689	499.999951844
510.0.	623.5499799564689	376.44992373253	499.999951844	2683.4939207676716	986.080866092504	330.424827899814	781.1723261701771	180.68084596722602	38.14673155159614	99.9999903689	499.999951844
540.0.	663.7049588848043	336.29494480419476	499.999951844	1958.9683413531309	1294.5619998303114	746.4692735765492	468.42625706639325	326.5200430840741	205.05360353853249	99.9999903689	499.999951844
570.0.	708.2880355578714	291.71186813112786	499.999951844	219.50985767938383	665.0446069427478	3115.4451501378553	0.009602638985702001	3.089247457435805	996.9010535925785	99.9999903689	499.999951844
600.0.	750.7162696322379	249.28363405676163	499.999951844	0.014022811030571002	7.486782724200001	3992.498809224754	0.005418417961094	2.325036514696346	997.6694487563426	99.9999903689	499.999951844
630.0.	790.0995787049749	209.90032498402476	499.999951844	0.022820926030301003	9.551208086631023	3990.4255857473245	0.0054246914577830005	2.326381036020225	997.6680979615219	99.9999903689	499.999951844
660.0.	826.1137634920526	173.88614019694677	499.999951844	0.040750111217628004	12.764796700600424	3987.194067948167	0.005434489352806	2.328479493229321	997.6659897064178	99.9999903689	499.999951844
690.0.	858.4598918475369	141.5400118414625	499.999951844	0.08332843426205101	18.26149287561942	3981.654793450105	0.005451340151691001	2.332084471140994	997.6623678777073	99.9999903689	499.999951844
720.0.	886.9019555763892	113.09794811260994	499.999951844	0.21193607345862503	29.167682403406797	3970.6199962831197	0.005485123110850001	2.339296375647507	997.6551221902415	99.9999903689	499.999951844
750.0.	911.3109943135181	88.68890937548122	499.999951844	0.7903217067008601	56.664603372300334	3942.5446896809835	0.005572423226916001	2.357836006477682	997.6364952592957	99.9999903689	499.999951844
780.0.	931.7051857493132	68.29471793968544	499.999951844	4.92298876689086	144.01535242217753	3851.061273570917	0.005871688951028	2.420320535912725	997.5737114641366	99.9999903689	499.999951844
810.0.	948.2710809440116	51.72882274498745	499.999951844	31.147276851013615	365.8791253887713	3602.9732125202017	0.006817274556047001	2.607867204108571	997.3852192103354	99.9999903689	499.999951844
840.0.	961.353744065282	38.64615962371675	499.999951844	122.5853173533067	700.2665036603337	3177.147793746347	0.009072813265897001	3.008208393286033	996.982622482448	99.9999903689	499.999951844
870.0.	971.4147326755602	28.58517101343854	499.999951844	321.7147017311553	1039.4378908229405	2638.847022205892	0.013974451992074002	3.732648318983628	996.253280918024	99.9999903689	499.999951844
900.0.	978.9706926146475	21.029211074350627	499.999951844	651.6286151697138	1288.9300499459055	2059.4409496443704	0.025475338400115	5.038058562839199	994.9363697877601	99.9999903689	499.999951844
930.0.	984.5322488432915	15.467654845706733	499.999951844	1117.8983659253083	1389.9946698921528	1492.1065789425297	0.05888739163134601	7.6558094196575865	992.2852068777104	99.9999903689	499.999951844
960.0.	988.5584975467555	11.441406142242446	499.999951844	1714.314917849102	1312.0179761073673	973.6667208035196	0.211007057782848	14.486604562383963	985.3022920688327	99.9999903689	499.999951844
990.0.	991.4287903285259	8.571113360472062	499.999951844	2424.8684683902757	1043.8099943611046	531.3211520086074	2.383211939492101	49.033412860976036	948.5832788885317	99.9999903689	499.999951844
1020.0.	993.3627540643084	6.637149624688942	499.999951844	3213.7989970407875	593.7389879311488	192.4616297880532	78.03128555139989	254.7506983296879	667.2179198079119	99.9999903689	499.999951844
1050.0.	993.8421384516981	6.157765237299018	499.999951844	3893.845723973978	92.49172579391018	13.662164992101943	519.6596546999149	299.1087884352729	181.23146055381224	99.9999903689	499.999951844
1080.0.	977.864513160364	22.135390528632485	499.999951844	3991.907679259695	8.059252920340517	0.032682579952072	981.9998246574024	15.396297090455237	2.6037819411425183	99.9999903689	499.999951844
1110.0.	921.8450266242638	78.15487706473277	499.999951844	3968.282460027418	31.49526781874833	0.22188691382274503	999.9081927317498	0.09010476364146501	0.0016061936096600001	99.9999903689	499.999951844
1140.0.	873.8440960795326	126.15580760946348	499.999951844	3939.9182912344677	59.25566606571482	0.825657459807917	999.7154704068926	0.284360693079586	7.258902819270627e-05	99.9999903689	499.999951844
1170.0.	832.3295298633313	167.67037382566485	499.999951844	3909.4730762587583	88.63567821770951	1.8908602835235282	999.3223523628935	0.677131104056644	0.00042022205004	99.9999903689	499.999951844
1200.0.	795.2975741678471	204.7023295211492	499.999951844	3876.063495772961	120.3928967147327	3.543222272298313	998.7029177637049	1.295421100964591	0.0015648243308210002	99.9999903689	499.999951844
1230.0.	761.6184053144013	238.381498374595	499.999951844	3838.8408715332903	155.19470512459273	5.964038102108399	997.784082752031	2.211212869289946	0.004608067679221	99.9999903689	499.999951844
1260.0.	730.5940001333194	269.4059035556772	499.999951844	3796.921043795468	193.67654371291854	9.402027251606238	996.4618599083299	3.526237942015369	0.011805838655256001	99.9999903689	499.999951844
1290.0.	701.7817990201663	298.21810466883016	499.999951844	3749.3494031755895	236.45907958779924	14.1911319966031	994.5898735863476	5.382364178296544	0.027665924356237003	99.9999903689	499.999951844
1320.0.	674.9265085429084	325.0733951460879	499.999951844	3695.1020946211793	284.1264831876898	20.771036951122074	991.9625304377433	7.976299680960135	0.061073570296783	99.9999903689	499.999951844
1350.0.	649.954963309051	350.04494037994516	499.999951844	3633.1245372368185	337.16881983718764	29.706257685986014	988.2911021557877	11.57940907530527	0.129392457907059	99.9999903689	499.999951844
1380.0.	627.0277852179626	372.97211847103364	499.999951844	3562.415815355007	395.88762278404533	41.69617662094032	983.1700412694199	16.563514975968477	0.266347443611614	99.9999903689	499.999951844
1410.0.	606.6573436413604	393.3425600476361	499.999951844	3482.160412627382	460.274290876383	57.564911256227695	976.0291595478523	23.43362385789183	0.5371202832557801	99.9999903689	499.999951844
1440.0.	589.8930577021323	410.1068459868641	499.999951844	3391.863809381574	529.9109262671736	78.22487911124482	966.0616424125403	32.870913177975744	1.067348098483739	99.9999903689	499.999951844
1470.0.	578.5094649268865	421.49043876210976	499.999951844	3291.291205699911	604.0550930304989	104.65331602958244	952.0928256289308	45.80626006042918	2.100817999640101	99.9999903689	499.999951844
1500.0.	574.9844882846452	425.0154154043513	499.999951844	3179.544969445241	682.3461889202641	138.1084563944875	932.2412531206487	63.62826024326381	4.130390325087863	99.9999903689	499.999951844
1530.0.	581.9803686734869	418.0195350155094	499.999951844	3051.2686412736616	767.2568456721892	181.47412781414238	902.7192916344126	88.9823642984289	8.298247756159013	99.9999903689	499.999951844
1560.0.	601.4257660028037	398.5741376861933	499.999951844	2882.5570722486486	871.9075894355466	245.53495307579834	852.6080407543493	129.13709441112607	18.254768523524916	99.9999903689	499.999951844
1590.0.	633.7240354829814	366.2758682060156	499.999951844	2564.0953067509886	1049.3671316307239	386.53717637828044	734.207241295207	211.07342075430637	54.71924163948632	99.9999903689	499.999951844
1620.0.	676.029902877272	323.9700008117244	499.999951844	1524.8613455950401	1371.4181346694252	1103.7201344955256	258.65926789548917	327.4998772065055	413.8407585870051	99.9999903689	499.999951844
1650.0.	720.3356614707246	279.664242218274	499.999951844	0.09535326825265701	9.157078740081376	3990.747182751653	0.005429148422803	2.326919518662182	997.6675550219135	99.9999903689	499.999951844
1680.0.	761.9526169080531	238.04728678094438	499.999951844	0.015927147597432002	7.978996604505878	3992.004691007883	0.005419912266048	2.325356834139691	997.6691269425919	99.9999903689	499.999951844
1710.0.	800.4339706838928	199.56593300510468	499.999951844	0.026515280038019003	10.295546376711062	3989.677553103238	0.005426957362679	2.326866487027892	997.667610244607	99.9999903689	499.999951844
1740.0.	835.4593819643409	164.54052172465703	499.999951844	0.048894284848932004	13.98334861348432	3985.9673718616546	0.00543821492581	2.329276963812941	997.6651885102589	99.9999903689	499.999951844
1770.0.	866.7431827779228	133.25672091107558	499.999951844	0.105066988314677	20.510704977492058	3979.383842794181	0.0054582691327030005	2.33356533902313	997.6608800808417	99.9999903689	499.999951844
