time	A1	A1_2	A2	A2_2	A3	A3_2	CREB_n	DUSP_c	DUSP_n	DUSP_n_ERK_n	DUSP_n_pERK_n	DUSP_n_ppERK_n	DUSPmRNA	ERK_c	ERK_n	Elk1_n	F	FOSn	FOSn_2	FmRNA	Fn	Kin	Kin_2	MEK	PreDUSPmRNA	PreFOSmRNA	PreFmRNA	RSK_c	RsD	RsT	c_FOS_c	c_FOSmRNA	pCREB_n	pDUSP_c	pDUSP_n	pDUSP_n_ERK_n	pDUSP_n_pERK_n	pDUSP_n_ppERK_n	pERK_c	pERK_n	pElk1_n	pMEK	pRSK_c	pRSK_n	pc_FOS_c	ppERK_c	ppERK_n
550.0.	182.3524	0	9.845906546154445	15.541113453845485	11.891353257706166	1.201266742293864	954.5344928803551	2.509117501316861	2.769688755059882	5.28439742980944	0.7026956104659441	0.14272278976348202	25.940789294904707	21.664464133842213	1106.6881257798266	1025.7794848560723	2.0714021803372682e-06	0.551740829409601	0.09944638267943301	4.0627930557868896e-05	3.974199892384767e-07	71.87711223277518	10.788627767225014	349.9256686423294	10278.719633722278	135.5537735961806	0.029720812291930004	352.47288107820265	225.83059684151877	21.572903158482625	0.038538888727003	19.91852397012486	45.465507119646	8.790359373515323e-05	0.003370619228626	0.006431208934346001	0.000855169198308	0.00017369316051500002	39.656212413148204	23.340915097694452	484.22051514392825	287.3955313576712	0.43931346878925903	0.37516875375790404	0.0009315685824240001	504.38174489048856	508.88163707923917
605.0.	182.3524	0	9.42657909116205	15.96044090883788	11.784390196978185	1.308229803021848	955.3842849690028	3.502337970579564	4.01844463091675	7.884606027199292	0.7219259663138271	0.194143927223615	31.43258180391259	23.106768872234746	1137.9440801953124	1094.6657873240617	2.405338422535497e-05	0.7788879025806801	0.18520426703204101	0.000443188335097	4.643899893943231e-06	70.9731328063988	11.692607193601386	358.46963234343815	11787.617550795589	146.11750297607864	0.30173115037631104	352.47653827596866	228.43215609802238	18.971343901979033	0.056532487112359	25.13538213492325	44.61571503099842	0.00012578386630200002	0.004778524609421001	0.009376379226267	0.0008584892906150001	0.000230871772531	41.709958442253004	16.527755861986904	415.3342126759383	278.85156765656245	0.43623650588171703	0.37268956845399603	0.001419348133073	501.98121175644275	477.0841280695511
660.0.	182.3524	0	9.085917950737679	16.301102049262244	11.679624509417792	1.412995490582251	956.6532681690776	4.664861701678552	5.512609747227665	11.044370798517964	0.736704597464315	0.25199999001177803	36.97043783306374	24.67393385157142	1161.8192789276266	1159.9597396091158	0.000229476844871	1.037959816094225	0.312113218126417	0.0037838718956590004	4.4758306116017375e-05	70.10609156000243	12.559648439997634	368.87970454956024	13280.158653920611	154.93404903703203	2.235189095027268	352.4814533132819	230.4919471600689	16.91155283993247	0.078589769181169	30.584243699043796	43.34673183092346	0.00017243560120400002	0.0064033385565020005	0.0128295013148	0.0008557542400790001	0.00029272584871400004	44.029012351007445	12.294586822097514	350.04026039088444	268.44149545044036	0.43211852545434304	0.36928396176069506	0.0020485294395220003	498.7539828086169	451.39050238052283
715.0.	182.3524	0	8.809182849758415	16.57783715024153	11.57701054883442	1.515609451165625	958.2139862947479	5.993663979445937	7.24946935505829	14.773041024690404	0.74863477260995	0.31498039022282104	42.51629779980193	26.312740531000937	1181.6408578708947	1220.6394479838443	0.0016227201425330002	1.336478506197007	0.47479281802097106	0.022519537855495	0.000320988672907	69.27658462402722	13.389155375972864	379.43660004508115	14755.85048431177	162.29121030748118	10.75671151448102	352.48713634963195	232.02516680006607	15.378333199935428	0.104825142045152	36.191101722871615	41.786013705253396	0.00022915950390100002	0.008219009316501	0.016749575499404	0.000848770086372	0.00035711551800900003	46.49465433706253	9.500372701290406	289.36055201615414	257.88459995491945	0.42737066403345003	0.36528821433705705	0.0028188929604110002	495.01062734620916	429.01272650004614
770.0.	182.3524	0	8.584389518209246	16.802630481790686	11.47650363803344	1.616116361966609	959.8808767538627	7.485150460309653	9.225468732793253	19.07510488318163	0.75849701547557	0.381839702965714	48.044609150992834	27.930283905130022	1198.876583685939	1276.8612224795436	0.008076266940286	1.6820686745602091	0.666702617042609	0.08997725276141001	0.0016218174057900001	68.48501882624639	14.18072117375371	388.9812481363154	16213.887465098107	168.42836204542158	32.91596975443866	352.4930551299109	233.11642853016207	14.287071469839521	0.13529486136638602	41.89528484835526	40.11912324613858	0.00029781761905800004	0.010193035772516	0.021076767562636	0.0008380621625130001	0.00042189939657900005	48.94856389888127	7.5638270736116215	233.13877752045454	248.3399518636852	0.422436412355959	0.36108159213058505	0.0037294365235660005	491.0938021649794	408.66969740585614
825.0.	182.3524	0	8.401796432720989	16.985223567278943	11.378060047404082	1.714559952595963	961.4847515331595	9.135876314199031	11.437300267939898	23.94811234201959	0.766686253024586	0.45176668080407706	53.53756857767023	29.425701134406573	1214.0116516915018	1328.1360134048102	0.028774575264219	2.079429179269572	0.8833697787627681	0.25191922326069605	0.005856275695093001	67.73162192936427	14.934118070635824	396.89048907064745	17653.243703571152	173.54345325988407	69.4791388101639	352.4987416512725	233.8738086695601	13.5296913304414	0.17000340069969902	47.647163463186494	38.515248466841705	0.000381117189666	0.012298751471337	0.025753219716140002	0.0008244468920800001	0.000485808225394	51.23088361556579	6.166940053468972	181.86398659518804	240.43071092935324	0.41770405504531105	0.35700470936799705	0.004783071597486001	487.31129536264604	389.996046295908
880.0.	182.3524	0	8.253486450355904	17.13353354964405	11.28163697392235	1.810983026077698	962.9097885841333	10.942918638317163	13.882260637137147	29.382108345387245	0.7734418976223211	0.524522981212709	58.982231508155785	30.71522537101394	1227.1015667350257	1372.5960406925306	0.07810728583355	2.530625167343519	1.122272989993761	0.5407633722296861	0.016063499409179	67.01645336427981	15.649286635720333	402.9585268094833	19072.857537598673	177.79767880718967	115.01435208899368	352.5038516643786	234.39628322280132	13.007216777200147	0.20891289672405702	53.40617412181857	37.090211415867174	0.00048300963870300006	0.014523519568317001	0.030740938258881002	0.0008091830814840001	0.0005487685490200001	53.21208542719615	5.125574853995406	137.40395930746752	234.36267319051728	0.413457852784451	0.35331388121045404	0.005987024513983001	483.89542595824	373.0491110647814
935.0.	182.3524	0	8.13302603086607	17.25399396913389	11.187192520841458	1.905427479158595	964.0995015941755	12.90389888965773	16.55806052275703	35.3608052954996	0.778960927691361	0.600358726409559	64.36890630335475	31.746855205619124	1238.1001351564394	1407.4310461987366	0.17318971700096902	3.035749045016334	1.382324501450989	0.9679605617625221	0.035892750744902	66.33941532832077	16.326324671679483	407.24959954267257	20471.841853746246	181.31799247706135	164.6700735936264	352.5081871897039	234.76012898308272	12.643371016918701	0.2519515120118	59.13905318660097	35.90049840582451	0.000609298155343	0.016871152953455003	0.03603118004321	0.000793702803755	0.000611727919036	54.81130381333794	4.32793643781262	102.56895380126129	230.07160045732806	0.40985997055494006	0.35016213343841	0.007352462287500001	480.98469503599216	357.9786540651656
990.0.	182.3524	0	8.035187807985592	17.351832192014363	11.094685677638429	1.9979343223616222	965.0447638929572	15.016760347665965	19.462370922989006	41.863962750277835	0.7834387269356401	0.679787241517248	69.69036791479813	32.503673762220785	1247.024943634892	1431.0797342072876	0.331623445512129	3.593562080052412	1.663340502186185	1.531844409654995	0.069114391121339	65.70026411361597	16.965475886384276	409.9707484617998	21849.652453020397	184.201716744427	215.87098536510402	352.5116868392879	235.01848972926967	12.385010270731653	0.299020272495199	64.81824925353101	34.955236107042616	0.000768653031477	0.019359616723782003	0.041644715688139	0.0007793134433030001	0.000676214933271	55.999767254361835	3.703254996792542	78.92026579271005	227.3504515382008	0.40695910787343403	0.347603680310315	0.008893888880954002	478.62683004546284	344.84865423135165
1045.0.	182.3524	0	7.955724841813285	17.431295158186686	11.004076300658442	2.088543699341606	965.7665307610099	17.279457074943736	22.59238284928072	48.87007084177866	0.787070679696089	0.763329219648171	74.9415038687273	32.998390666258274	1254.0090522862902	1445.4680752100073	0.5703220449314891	4.202119720983941	1.965500933068907	2.224873001117548	0.119359154114047	65.0986215575904	17.567118442409793	411.38322167536774	23206.156325844535	186.53020592593117	267.42536424008694	352.514394700524	235.2063692873133	12.197130712688054	0.349998537233685	70.42076212720046	34.233469238990004	0.0009744511737460001	0.022016747831463002	0.047626578310914006	0.000767025681769	0.0007438953772580001	56.79273364834533	3.204983184196065	64.53192478999019	225.93797832463315	0.40471675119604006	0.34561470628592805	0.010628421017532001	476.7974268549754	333.57811947358095
1100.0.	182.3524	0	7.8911869878945335	17.495833012105418	10.915325093962483	2.177294906037569	966.3007625986305	19.68969104309198	25.94455006915346	56.358535589045616	0.790039346536553	0.8513144793935801	80.11908971254744	33.263487205419494	1259.284712146255	1454.3321039774423	0.905028600097296	4.85930773300547	2.288880295345421	3.037325210207574	0.190010030057601	64.53398649939886	18.13175350060138	411.75015611469513	24541.58079819008	188.3786400314069	318.7849428476089	352.5164212971217	235.34626266545027	12.0572373345511	0.40474840399410905	75.92759675263203	33.69923740136972	0.001248361304972	0.024877393917219003	0.054041807790629004	0.0007575498740140001	0.0008163104798480001	57.23552010946248	2.801408442737851	55.66789602255434	225.57104388530584	0.403039773072347	0.34412088189821105	0.012575156537961001	475.4253882156815	323.9578934246119
1155.0.	182.3524	0	7.838771575184797	17.548248424815153	10.828393590885558	2.264226409114497	966.6879433866643	22.244766964997744	29.514549736641296	64.31095745371137	0.7925020899000801	0.943780655851509	85.22150839619603	33.3410054737887	1263.1386719562022	1460.311111836276	1.3501591476455599	5.563205428665751	2.633139950094031	3.958938876313082	0.28416660744897604	64.00574615640781	18.65999384359245	411.3104437515519	25856.374358821904	189.80374755694046	369.68981946541	352.51790764122734	235.45260708113864	11.950892918862726	0.46311817370212005	81.32319142222612	33.31205661333604	0.001627931702638	0.027985715399242002	0.06098067094317001	0.0007514549781730001	0.0008949017458540001	57.38885895879551	2.470233208689392	49.68888816372094	226.01075624844933	0.40181027507292605	0.34302344853426103	0.014754828254004001	474.4172974673745	315.70165403547867
1210.0.	182.3524	0	7.796202008690543	17.590817991309414	10.743244135892985	2.349375864107067	966.9668565968752	24.941561068767022	33.297398651998904	72.71149798949988	0.7945847663670921	1.040462669561376	90.24835727479993	33.27446087646195	1265.8663871222957	1464.6924793155647	1.918788272657466	6.312245964057001	2.997407430168444	4.9796186149789055	0.40464106532312205	63.513187326619374	19.152552673380896	410.26873321899683	27151.037789829537	190.81627204427804	420.01321906748126	352.5189983554239	235.53481363351645	11.86868636648485	0.5249444665311931	86.59400711857435	33.03314340312566	0.002184488399086	0.031408344026091	0.068586594286593	0.0007495065482830001	0.0009814361507780001	57.316973762865494	2.19534872275952	45.30752068443229	227.05246678100434	0.400907793443022	0.342219182112943	0.017189799730343	473.676096281238	308.5002508956313
1265.0.	182.3524	0	7.761629095154165	17.625390904845798	10.659839866673034	2.432780133327015	967.1714665079858	27.776543499648923	37.28762126427143	81.54655280150396	0.796381152687132	1.140841946805405	95.19998224351284	33.10369319497886	1267.7386474038515	1468.1099364417335	2.622695689880261	7.105200680724109	3.38030159960707	6.089737026074894	0.553967753437924	63.05550734070681	19.610232659293448	408.7942043022926	28425.977819904903	191.3347690118904	469.69273019525866	352.5198251393496	235.59918181739957	11.804318182601655	0.5900521938940181	91.72567313475068	32.828533492015076	0.003072324307796	0.035273452556148	0.07714043403036601	0.0007533590503020001	0.00107920716638	57.079674297514295	1.964851781278895	41.89006355826348	228.52699569770863	0.40022288532008504	0.34161298550039904	0.019904320299779	473.11279078137886	302.0630120162475
1320.0.	182.3524	0	7.733550853151623	17.653469146848334	10.578144697185282	2.514475302814768	967.3297924807929	30.745716083766546	41.47933686849474	90.80391117123213	0.7979549302022231	1.244219713973102	100.07701582712899	32.86235465014794	1268.983537462252	1470.9169572368655	3.472438131947098	7.941035242204947	3.780030442144692	7.280253979780217	0.73441842789681	62.63182471214561	20.033915287854633	407.0234989414529	29681.409359650752	191.10870010564238	518.6985256955078	352.5204989297628	235.6500641696603	11.753435830340965	0.658251006780418	96.69768628078354	32.670207519207985	0.004698980290632	0.039893810468277	0.08732844239908301	0.0007674403426410001	0.0011966240548770002	56.728233308829275	1.769782874210288	39.0830427631312	230.2977010585483	0.399663513709473	0.341124105161754	0.022924851913944003	472.6521280884165	296.1416327752836
1375.0.	182.3524	0	7.710747350547326	17.67627264945262	10.498123300427965	2.594496699572079	967.4639326655799	33.84384257379088	45.865899660978094	100.47094040699834	0.799337120657709	1.349779855792228	104.87998478704417	32.57726800428304	1269.780936435705	1473.3252598388017	4.477430195206611	8.818668989276121	4.194487831257196	8.542751739844025	0.9480195141414991	62.24118940513119	20.424550594869032	405.06520650474016	30917.30734167874	189.61992938940895	567.0179610678392	352.5211080343206	235.6905657732054	11.712934226795998	0.729325960431718	101.47452644689484	32.536067334420814	0.008604145210616001	0.046298729495676004	0.101403647463673	0.000806839795715	0.0013623975020480002	56.30406951624176	1.603294965751537	36.674740161194364	232.2559934952607	0.39915650751998105	0.340687866679234	0.026280184910832	472.23406627871043	290.5391675518827
1430.0.	182.3524	0	7.69222776142252	17.694792238577392	10.41974109210773	2.672878907892327	967.5906652727572	37.05225456307071	50.435000165103936	110.52305944264657	0.800456555769248	1.45651178508837	109.60902008910865	32.26887334358266	1270.265029293974	1475.46446461886	5.646026675867162	9.736642865114108	4.621292911132747	9.869430313633158	1.196569740715988	61.8825926970104	20.78314730298985	403.00456998389274	32133.395671413597	186.0346719760302	614.6477696858254	352.5217196797487	235.72296661004546	11.680533389955938	0.8030198975572921	105.99360068730378	32.4093347272435	0.029773375757442003	0.061269291009708	0.13415781237061802	0.0009721503530290001	0.0017685735675420002	55.83914894715704	1.460087697037917	34.53553538113685	234.3166300161079	0.39864622103171304	0.34025478757217403	0.030000961044010004	471.81281550014245	285.1090406737217
1485.0.	182.3524	0	7.677187353161768	17.709832646838155	10.34296421451243	2.749655785487621	967.7222738488387	39.31945988670159	54.760288417837494	120.03312126504912	0.7952440891788011	1.551738406992187	114.26367131978508	31.952136721874275	1270.5289853834195	1477.4138059965246	6.985602745694357	10.69270777013513	5.057744785196039	11.253083995869147	1.48165733489608	61.55497658304875	21.11076341695149	400.9078072673435	33329.15804076614	179.37313444926633	661.589948633992	352.52238312840836	235.74898149996457	11.65451850003674	0.8790076644401631	110.15544763082944	32.277726151162476	1.118870770698991	0.507047632827039	1.105642408762889	0.007350794226864001	0.014324773429984	55.357201068840254	1.335983698805242	32.58619400347014	236.413392732657	0.39809191480279305	0.339788451732267	0.034118197999446	471.35474888787274	279.7484479172132
1540.0.	182.3524	0	7.6649725442632235	17.722047455736696	10.267759520714339	2.824860479285713	967.8674930447378	39.91926741701213	57.1733483886562	125.33996818572936	0.7628457820380271	1.589115330836659	118.8428063061008	31.637286989468254	1270.621528297983	1479.2223525172924	8.502630310812664	11.683476027750393	5.500660804844151	12.687069443826745	1.8046764121131402	61.25724269636476	21.408497303635475	398.82582827809114	34503.85318452479	169.01294069629827	707.8495138677278	352.52313447368846	235.76992480956082	11.633575190440707	0.9568702220655491	113.8283910926782	32.13250695526334	4.012811191880074	3.060999509984174	6.696460266398541	0.040813600732813	0.084975993785005	54.874772132152955	1.227442275894374	30.7776474827027	238.4953717219093	0.39746370792023206	0.33926231494159403	0.038660459560623	470.83508531199766	274.38462405037956
1595.0.	182.3524	0	7.655052520049557	17.731967479950374	10.194094559193033	2.8985254408070142	968.0327837661717	40.22916348311753	58.31004845557565	127.83169670805097	0.717355645685946	1.588714555591762	123.34455455882899	31.3315162164416	1270.5836906337238	1480.9221896811962	10.202749866071382	12.704296730314278	5.946221520054101	14.165270512641117	2.166842405188764	60.98826072210479	21.677479277895507	396.7973190103383	35656.51269218961	155.22891811719805	753.4332375518389	352.5240023505273	235.78681853621993	11.616681463781635	1.036085447291269	116.87668761935942	31.967216233828996	7.33548918665918	7.096645747714031	15.539461385201772	0.087272064737242	0.19322315571557003	54.403387596683366	1.131738324359998	29.0778103187997	240.52388098966236	0.396737870509523	0.338655419203151	0.043650163738134004	470.23402055255906	268.9633797828119
1650.0.	182.3524	0	7.646996176460068	17.74002382353986	10.121937558760052	2.9706824412399992	968.2227250009093	40.43679358585359	58.90089329830654	129.11474501599477	0.670295890703817	1.571952314843027	127.76626776899889	31.0398956869795	1270.4486540205085	1482.5320472320027	12.090837619324821	13.74926469733071	6.390197516182608	15.682062543351734	2.569206481580772	60.74687628805385	21.91886371194651	394.8512470653458	36785.94530082564	139.18699073945615	798.3489211901211	352.52500622625	235.8004658774216	11.603034122579855	1.116048239264195	119.20035528302297	31.777274999090626	10.897758822013367	11.883450407145586	26.028683304621723	0.135199053937474	0.317001134263441	53.95141552461434	1.046884598777965	27.46795276799229	242.46995293465483	0.395898371320614	0.33795308310369104	0.049101447482768006	469.53802298750435	263.45409308856614
1705.0.	182.3524	0	7.64045339263392	17.746566607366002	10.051257413890442	3.041362586109613	968.4397817836098	40.60619005680856	59.266618699885974	129.8947616063767	0.625760291891429	1.548058701374563	132.10451599230058	30.76546706512442	1270.2307642300043	1484.0609448715	14.171067939460617	14.811597736242527	6.828305829096774	17.232277499923757	3.012668958359323	60.53191832436611	22.133821675634252	393.0088723797087	37890.761785072005	122.36824505791998	842.6049668266639	352.52615656569475	235.8115030690275	11.591996930973925	1.196116113335955	120.76011204739315	31.560218216390155	14.63353238176035	17.098096929324623	37.45187038663966	0.18049337212819902	0.44645435734883304	53.52410694121587	0.9712971748673631	25.939055128494918	244.31232762029182	0.394936641387896	0.33714720609833304	0.055019411671925006	468.7396369335001	257.8476658638874
1760.0.	182.3524	0	7.635139819909002	17.751880180090915	9.982023670392591	3.110596329607465	968.684729343484	40.76423982920627	59.54402763657503	130.47224353996123	0.5849191265517161	1.520938263939559	136.35512158677116	30.50978723164242	1269.9314446077572	1485.512572948332	16.446971291397276	15.884223625068602	7.256524020562237	18.811170642855526	3.497991748968347	60.34220588741218	22.323534112588202	391.2853498804073	38969.40286966517	106.00301807176984	886.2101162208343	352.5274576912334	235.82043703325616	11.583062966745217	1.275660689624565	121.57568900300319	31.315270656515903	18.51343878827694	22.600437133475012	49.4987798646301	0.221976872942229	0.577129373357618	53.124318202343396	0.9036752339289431	24.487427051662365	246.03585011959328	0.393849178564595	0.33623428358676904	0.061400043492351	467.8355164979209	252.14971758991234
1815.0.	182.3524	0	7.630824527265332	17.756195472734575	9.914206511329391	3.178413488670665	968.9571903519744	40.92234175597744	59.79132696998908	130.97431828685248	0.547871008102377	1.492277690717564	140.51321555753293	30.273408546725094	1269.5448137085332	1486.8883368023414	18.921487876245273	16.96029673867133	7.671310574733395	20.414389053158818	4.025809888081535	60.17655444775387	22.4891855522465	389.69100268773366	40020.16352750074	90.86178872762264	929.1732880954228	352.5289098860581	235.82767341165902	11.575826588342393	1.354107700106091	121.70786061936346	31.042809648025553	22.523362812706633	28.328574536097882	62.030565767465376	0.259543274076729	0.706870050573666	52.753259410859684	0.8429377490837541	23.11166319765205	247.6301973122668	0.39263581379681706	0.335213827888988	0.06823035891958	466.8250083183965	246.3746674674578
