time	IkBa_cytoplasm	IkBa_mRNA_cytoplasm	IkBa_mRNA_nucleus	IkBa_pre_mRNA_1	IkBa_pre_mRNA_2	JNK	JNK_P	LPS	MSK1	MSK1_P	TNFR1_EL	TNFR1_cytoplasm	TNFa_TNFR1_EL	TNFa_TNFR1_cytoplasm	TNFa_mRNA_LSEC	TNFa_mRNA_MC	TNFa_pre_mRNA_LSEC	TNFa_pre_mRNA_MC	p38	p38_P	p65_2P	p65_IkBa_nucleus	p65_cytoplasm	p65_nucleus	s11	s14	s15	s16	s19	s3	s5	s8
0.0.	0.246153542358	6.25168191521	0.00017087005715300002	8.43968783259	8.43968783259	0.982009456704	0.017990543296	5.0	14.9998313157	0.000168684277807	0.00122834645669	5.5275590551200005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.829034372154	0.170965627846	3.97559152544e-07	0.0005708868772190001	0.00069659845689	0.0347787246988	0.4923065353	0.299986251898	1.3748102311300002e-05	0.0	0.107747249216	0.00457258662046	0.0143429657252	0.228543326011
900.0.	0.21951800061829502	6.268936364819432	0.00018443477145400002	10.3041325015924	9.109706254494247	0.97974773760356	0.020252262396439003	3.251221231486803	14.999814478814823	0.000185521162984	0.0011166802305590002	5.025104502345293e-05	1.0870492637639951e-09	2.727167708327647e-05	2.851460328236076e-08	1.462028581122118e-07	0.017393835368636	0.008277805792475001	0.808133955318836	0.19186604468116303	4.2521569124791493e-07	0.000502975634381	0.0010683832367840002	0.053365683556806	0.439035304852437	0.29997236977080705	2.7630229503593066e-05	1.719307511261157e-05	0.09486682853696	0.007363578570807001	0.024995630848945002	0.36801668586811603
1800.0.	0.10125338111754201	6.767631877545902	0.000360677020334	25.741721912139113	17.814876010279008	0.9744341833121251	0.025565816687874002	2.114087897559414	14.9997738743905	0.000226125587308	0.000784028004479	3.528218787720586e-05	2.064763542831917e-09	0.00010851489832600001	5.434326075674542e-08	2.837542408713871e-07	0.033118390085470004	0.01590055044571	0.7659719931613701	0.234028006838629	5.200867221259393e-07	0.00035307555641200003	0.0032446766727250004	0.16217973627228102	0.202505803406685	0.299949522147458	5.047785285261856e-05	4.6512459006513284e-05	0.066470066622886	0.012170140944520002	0.035253069295024	0.608263939118165
2700.0.	0.023180715338869003	10.091672801692209	0.0012468212528080002	95.92736375215549	61.58423037455955	0.9688644102094701	0.031135589790529	1.374673490459587	14.999736197097514	0.000263802880301	0.000311363104118	1.4012609553538963e-05	2.4436042125579043e-09	0.00022395379286100001	7.685787042257613e-08	4.0650645312544193e-07	0.046824344964687	0.022698295778994	0.729636048110145	0.270363951889854	6.198513006830349e-07	0.000179902762041	0.011780055102164	0.5889640248637	0.04636057083217401	0.29993306525685304	6.693474345733444e-05	0.000138609599764	0.033788625658198006	0.011727292191711002	0.025756236638572003	0.586160709937949
3600.0.	0.026145352596386003	21.669855788401183	0.0027859235894080003	154.74465326976267	137.60389099740135	0.969160067693103	0.030839932306896002	0.893873527000079	14.99974409178913	0.000255908188676	1.743318078520279e-05	7.852451529697772e-07	6.191811134030267e-10	0.000295741405468	9.566446870522438e-08	5.118533510254648e-07	0.05827207932158	0.028527238207234	0.745955470210047	0.254044529789953	6.368778599238378e-07	0.00022400892055500003	0.012176549839627002	0.608781798901041	0.052289672979975006	0.29995221646506504	4.7783535245654784e-05	0.0006272886816140001	0.042088868840154	0.009443616737366	0.020716942295078002	0.47201011171843604
4500.0.	0.069520495991662	35.22671031979168	0.002335047081098	85.66579731085633	115.33305563137561	0.9737501486959571	0.026249851304042	0.5812361173878291	14.999786015160133	0.00021398481767700002	3.997798428897355e-06	1.805652053563757e-07	3.551792290712787e-10	0.00029902287957500004	1.106679271039809e-07	5.983404455741275e-07	0.06740403679147701	0.033308231080155	0.786210933866156	0.21378906613384302	5.363587815979261e-07	0.00043600286457900003	0.004035623847855	0.201727028303185	0.139040043481124	0.29997393588362403	2.6064116686289245e-05	0.0015691212338200002	0.082176546575541	0.007830838752718	0.018370623344277002	0.39140012669287605
5400.0.	0.150896094836231	39.43910680530611	0.001051449394695	31.51803068504863	51.933230345800794	0.9763236425696241	0.023676357430374002	0.377945440770629	14.999803369646962	0.000196630330833	2.3790368959868863e-06	1.0771899113073839e-07	3.4768844944497343e-10	0.000299418234387	1.221041562553123e-07	6.661275557220262e-07	0.07436421502044001	0.03705202071805	0.801844047228746	0.198155952771253	4.792269985510653e-07	0.000504917732731	0.0015868041052690001	0.07928612327779601	0.301791364650962	0.29997756749318905	2.2432507121072252e-05	0.002581184063778	0.095230060791631	0.007093900360091001	0.019633707478103002	0.35456303575819204
6300.0.	0.22559315093007	37.03253683769279	0.00046321792934	15.928329255018408	22.879319761878964	0.977685943664475	0.022314056335523	0.24575684807623602	14.999809705822186	0.000190294155629	1.691442827614873e-06	7.677684422003501e-08	3.456693862307826e-10	0.00029958616683100004	1.30464990852774e-07	7.169400274221295e-07	0.07945232192837601	0.039855918040116005	0.8075449178287171	0.19245508217128302	4.562360788777736e-07	0.000520009991619	0.0010319382017590002	0.051542627260914006	0.45118550927057505	0.299978141216567	2.1858783743897773e-05	0.0036093873800140002	0.09808702576379101	0.006950384165649	0.02148118419097	0.34738865385038004
7200.0.	0.282872395633092	32.83778045299727	0.00027206096529	11.166508928710085	13.43770698976886	0.9784042955275191	0.021595704472480003	0.159801976316647	14.999812013134953	0.00018798684286100003	1.31787981421651e-06	5.996638511118369e-08	3.448581162400049e-10	0.000299677402699	1.363620728932985e-07	7.535392533907985e-07	0.08304086215408	0.041874008401473005	0.809621255754366	0.190378744245632	4.468134113131378e-07	0.000524782023263	0.0008197321256820001	0.040932151496371	0.565744013845704	0.29997824406127005	2.1755939040374323e-05	0.004621623341754	0.09898950619077901	0.006939647655766001	0.022848272436555003	0.34685184180489304
8100.0.	0.323740762517502	28.642836434385217	0.00020523249279600001	9.24547434572236	10.136914081174124	0.978782702583162	0.021217297416836003	0.103910315564088	14.999812856684947	0.000187143292857	1.087239148160509e-06	4.9587515785844645e-08	3.444612687165006e-10	0.000299733732364	1.403993563781233e-07	7.790233846003421e-07	0.08549754120299101	0.043278335586985	0.810380977384459	0.189619022615539	4.4265948085834787e-07	0.00052683502168	0.000715992106079	0.035745049566617004	0.647480758642007	0.299978268674684	2.17313256266455e-05	0.005595581411127	0.099377544818032	0.006944909466156001	0.023740388994655002	0.347114823642233
